,MGH258,UKF248,UKF259,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
CALR,-0.017185653471815793,0.005459656722703258,-0.061608427543659625,0.10347713922507346,0.025289036090472637,0.038237852464887354,0.0038561751936071376,0.005683323220412,0.0464028006046777,-0.00824114580766088,0.06896677064905687,0.06783759367467782
PIGA,0.07440484995089681,-0.042307004591744524,0.012426833539736191,0.03229907973636104,-0.009142129053570454,0.0707948634310881,0.02217694645813993,0.006082654740104405,-0.012837630985558277,-0.010973654264367104,0.028640532188513423,0.08914902483191224
CD200,-0.038801462366091825,0.02037916713947375,-0.0013943226346539589,-0.010298879202190256,-0.027664708527870875,0.10863004159031775,0.01910011549809614,-0.11496617356435189,0.08318636416398649,0.023167889025003333,0.055452008884229735,0.018975601929965582
GRP,,0.03211744484129046,,,0.07008628537680223,-0.03697945664055908,,,,,0.02133042191817021,0.04511236445459751
CDH1,-0.02257594086864662,0.009214852988384627,0.051544800759499965,-0.009127537211305173,0.019912240266654238,0.091492944870208,0.0926228600703608,-0.043024545087897714,-0.05838705565357036,0.0767963108696849,0.015469515839095156,0.0005740659683752762
LPL,0.06078949849407087,-0.0015668938712212724,-0.043106902276952894,0.08961775236722204,0.05141967766909337,0.10525980262468188,-0.07141410785635043,0.018348477738289796,-0.03320576406648968,0.03939226527292316,0.0023633252089223598,0.06437285015268253
SEMA5A,-0.02790890125865664,0.03181814689991413,0.01990255656952187,0.07959292256871324,0.02138151834530002,-0.028181584259218722,0.0285058755429969,0.03680590820052023,0.016266434309593705,0.04623530377000705,-0.0017087932868813896,0.05603370922129113
SEMA7A,0.14481452483571605,-0.04273131096984278,0.08718040254257245,-0.001888097110245137,-0.010521030346856943,-0.02693761698528675,-0.06524009234694086,0.04354787589778233,-0.016444630858985777,0.07611694414918989,0.10382045171537159,0.0623144113848811
SEMA4G,0.032121466604907355,-0.02332083708701911,-0.006519738376655017,0.008351533070605602,-0.015862715721372257,0.015379366678692014,0.04748658731933329,0.0731542420907125,0.03805778304753414,0.06221758151522059,-0.011900439359593564,0.010710170479108352
SEMA3B,0.020900034111084122,-0.012448252067023742,0.008362494320485062,-0.0028884382301790036,-0.023736856464004377,0.06318060035192054,0.10400873617173839,0.05196912591956376,0.008139369998287132,0.043574701782209964,-0.017823633990783253,0.01948380748353028
RPH3A,-0.008518920516045143,-0.007236459762369767,-0.050956280755076314,0.0023402597032855113,-0.06354205377050628,0.04743776529722098,0.03112292986535224,,0.00012831303686212933,0.03145121925472763,-0.019534691113340108,0.03143527482280048
JAG2,-0.0536787566281156,0.028159335419674417,0.028736973791374944,0.03630185991355698,-0.036641582522714156,-0.02908391359391984,0.036558467487807306,0.06808550203332098,0.08412288754044032,-0.016713138449825363,0.07748663430177133,0.07793615076238393
CGN,0.01124148907159867,0.0534018719770146,0.06896570462520508,0.05029691911331685,0.015252440219377262,0.029411489119903718,-0.039592531257325266,0.00668091377004813,-0.0583587899092831,0.08324051120922529,-0.008672089164615225,-0.010372668328934725
GDF15,-0.01216139850851231,-0.04933640996040758,-0.0221473052809316,0.02674847549559489,-0.013044817165169411,0.11917744790712947,-0.09877690057887283,-0.02203369032415117,0.06034112963158042,0.02453212095749861,-0.012696032466398038,0.004710458474057417
SEMA4F,-0.005627812784239327,-0.025316813467501,0.06085142513802367,-0.013140006980617078,0.013289551967794582,0.10947016283457174,0.1499483517767704,-0.02687534251964483,0.04557375601137027,0.033673740395823853,0.03788837990771114,0.007759961878308308
NXPH1,-0.058089382967504787,0.014505735846791046,-0.0031747848462056203,-0.004862525521201743,0.02712669361335886,0.05547363087110742,0.050755890261635205,-0.03417667642224425,0.07320872470225001,0.07910969805956518,-0.06492645069013438,0.11206079380920328
ARF1,-0.03210915326400152,0.08420516536525854,-0.053374534782534906,-0.03404746024318006,-0.0536009740161694,0.09094920432922488,0.014131388099898884,-0.02635347462104823,-0.0050321341692058305,0.06513939111652023,0.07194420164678568,0.01082117273256901
DSC3,,-0.010846019919457857,,,,,,,,,0.033037974531599276,
EBI3,0.04164582290154998,0.05354620742973033,0.0939963692659678,0.041296464175513525,0.015514441509696148,0.0588111385797215,0.10839432971975586,-0.03819438768659745,0.06024422535919503,0.059991026863841786,0.010532996589283618,-0.022782926405735843
TIMP1,0.03669201938050315,0.005241100914591489,-0.00845231689454541,0.1194733412526572,0.05375297543385086,0.16362840525213587,-0.03386924904370046,0.007020757760043997,0.09249698712855033,-0.0010029099983003512,0.05538902165555925,0.0771697272530432
SEMA3C,-0.010062994532484448,0.005680011097862671,-0.011516786012241315,-0.04490236347247457,0.019700708579921,0.08008701913977981,0.008947000979468007,0.02222488799374771,0.03491244981181677,0.08148874758389132,0.0524854786144726,0.07028066842236065
GNRH2,,,,,,,,,,,0.025738680131922508,
GAS6,-0.020304897219072093,0.03311014389387832,0.04897332722676553,0.08281435223770452,0.0030704115834700855,0.015410771151808356,0.02890923429793944,0.0024917027667167983,0.07298539937156687,0.042941443285455495,-0.009110394160366048,-0.04135773384175516
MEPE,,0.11811912584161449,0.04476515659174621,-0.028042155387742067,-0.03318915323855164,0.1123533246106735,,,,0.004388863061240913,0.030595781962032796,0.03175095555173648
SERPINE1,-0.027918688234268203,0.002682216961358065,-0.045595681693517104,-0.04537110790996146,0.05788223894938909,0.16667143729728032,-0.0855267870778197,0.01561455783991182,-0.010683121109341453,-0.019641460069447985,0.01999185622765539,0.03448212824832137
RSPO2,-0.026111440205502517,-0.006164804493786273,-0.022501663636157743,0.02818901270730649,-0.013621438941264049,,,,,-0.022305294881805503,0.06105524276886481,0.04335311998940762
SHBG,-0.029334913919484177,0.0337513944294268,-0.036005119197975506,-0.02758170997570855,0.018684219770533885,0.14594648015328218,-0.06879669868468112,0.030596568988551006,-0.05018962577732519,-0.023901082120496943,0.11764562303621366,-1.4839897739468454e-05
LGALS3BP,0.08560914562609598,0.05823776462267671,-0.02885196164200177,0.057208492156596485,-0.013087609861686783,0.08224618574877321,-0.0026484135664866376,-0.09138149497437058,-0.01611329818761946,0.006376938469535641,0.07528909532695857,0.07506631923823243
LAMB1,-0.01168878039158264,0.07907440283173481,0.051165509237672,0.1103628635707361,0.020168950617478865,0.03351161524263714,-0.049526984911275634,-0.015882805688204764,0.033819317017291836,0.03226777328307714,0.04155572289355041,0.0580980966662562
SPTBN2,-0.032724346283544474,-0.04188630528830728,0.07372465270254744,-0.05802614151659881,-0.05843196106822103,0.03132538904831881,0.019928662249135018,-0.005560554919250487,0.03140174638899655,0.07769201254601214,0.05723688345388841,0.018047336536746176
COL1A2,-0.024735125074205788,0.049727875921044114,0.03322005509303346,0.11259051491025347,0.03074996785075226,-0.053934657657681226,-0.05906298674722738,-0.0012819019998516845,0.10739102117717898,0.005846564003145739,0.019147752336401203,0.09417306803129226
DEFB1,,,,,,,,,,,-0.036210138434045996,-0.026589303907524963
CEACAM16,,,,,0.009273612460200819,,0.2959353839245346,,,,,
WNT11,,-0.015545868916571783,0.01938309824688087,0.004758700280490937,,,,,,-0.04226419370157027,0.05116726390255102,-0.023871061752343707
LGALS1,-0.01702241761335781,-0.06392188563329763,-0.05809800360227565,0.05652596392508835,0.12265448554070602,0.01597530622127536,-0.09821001475559028,-0.009628074495402405,0.028658792644282647,0.007432492922234141,0.08347109931046014,0.03554831293138575
BCAN,0.053303374128499864,0.019667445735989428,0.021143780729032582,0.04613353563957727,0.026538728750388877,-0.059797013418855474,0.10168654492332403,0.14142316860255955,0.0020900666182582218,0.025673759306399233,-0.05876612215582959,0.04806792127226832
ANOS1,0.04564467083755351,0.046375132724683375,0.047568412094396335,0.0359649669323673,0.039771691433421505,-0.11437825379526334,0.0147237146318543,0.01027664653455821,0.06480911542403357,0.03167741696276109,-0.054888243125290274,0.040563062274681684
EDA,-0.03675945216392021,0.04800750339616525,0.039294974644885454,-0.020754195622960384,-0.0037955931450373783,-0.009192776047090036,0.21294932111057216,-0.0353680370155702,0.013882361868507137,0.020555162693672177,0.027778976402031336,-0.018591779591148144
FGF22,,-0.016183933475407447,,-0.01591079209870417,-0.04092252371058795,,,,0.06687295280264323,0.04508186747073304,-0.019370400975231884,-0.0016659335062346656
SHANK1,-0.015810605158137737,-0.015545867918546218,-0.0035284540667659,-0.015138108149168742,-0.02523013612879482,,,,0.01447535180146153,0.018648653547311305,0.05291768119372793,0.01848107276725173
NPVF,,,,,,,,,,-0.018053317880288897,,
RAET1G,,,,,,,,,,,-0.02108297808607379,-0.021984118779941105
TGFB1,-0.0028861683776632975,-0.015283797961693433,-0.007659419844054144,-0.011999291900099365,0.06887778615094878,0.013637488475247247,-0.10223290374331155,-0.006078543257965527,-0.0020157176041199305,-0.03275460080709182,0.037271479057536236,0.0402230598529021
MSTN,0.03013081266050791,-0.002602889661932131,0.013571688089885445,0.03697848677084487,0.11164534862843573,0.0016703691233817895,0.024892179904959868,0.054603158422136734,0.014100893680121511,0.06463181875374972,0.02099653171457022,0.00530218443175316
WNT4,,-0.010474771757030476,,-0.018040198570770005,-0.025021720719079793,0.06545222716096905,,,0.1027161032226898,0.0482911220207403,-0.0379302274708904,0.002610701654705214
TNFSF4,0.0036947005448607077,-0.023953885546414328,0.0015295887078945903,-0.0024316466083965527,-0.03738981816738196,0.04133634598915063,-0.07403360355124995,-0.06971005195431224,-0.03358278019303174,-0.004882997992216075,-0.02011554551492703,0.0759707395341655
NTN1,0.00715022560792138,0.05419053132531077,0.015127981993265087,0.08044068994853622,0.05302887501638128,0.09065807449944648,0.059283621685086337,0.03367976764801633,0.014757612951030733,0.03929139441128215,0.009541666660491858,0.07458537355483721
CXCL12,-0.03323487923003255,0.029998305976269846,0.018445658535267785,0.026933640662112013,0.011860976137554224,-0.0013906144120851937,-0.11558655329812743,-0.03349957885337616,0.13647280540540416,0.031509835589145795,0.028272246703592813,0.07536816801651296
GNRH1,-0.028094120356816295,0.03872941502885834,0.003529807397867074,0.022033697125957853,0.024903590389746252,0.036859837079525594,-0.01661450664704995,-0.027608993082258122,-0.048783956808924604,0.024340667071723977,0.001979807343385337,0.15336082771877818
FGF8,,,,,,,,,,0.11720694360606795,,
RIMS1,0.11387481827514305,-0.005404402867307902,0.03545920715350381,-0.02986091650972719,-0.028316157085391477,-0.03945847780892361,,0.05170399483839302,-0.0063218437070487995,0.01104518031350145,-0.0364609823032357,0.000926261133174254
FGF14,0.009450362867970647,0.016856188106421817,-0.040834221369057636,0.05579332217263367,0.03462524171001197,0.05988121230898315,-0.05454843178414598,-0.03681761515906814,0.020708233063945723,0.06238133282156468,0.0072671467924534435,-0.0003842491411324964
IGF1,0.04679819135221806,0.0753027928213036,0.04447662991917147,0.06901719700221007,0.003754773252890837,-0.01311914957895005,0.10804547729135373,0.04678477519016506,-0.003539528012160704,0.022466010613341077,0.028853153283960695,-0.032379006952753316
TNFSF10,0.07094408139406438,0.08258300964734407,-0.010086591805573053,0.1198262937652472,-0.02785773706522072,0.125749094457536,0.0583769339298338,-0.01571992143852547,0.028073972183224567,0.04017283773500289,0.07588578418297615,0.06335171632364098
GDF5,-0.026111429899074307,-0.01605818122471417,,0.09825284222358623,-0.018319238993246285,,,,0.1250890846992368,0.06832967408827902,-0.04876892002930075,0.08473309070117893
CHAD,,,,,,,,,,-0.02379147711839137,,
RGMA,0.023998600429397908,-0.05739001949601829,-0.026274863090041407,0.06913335563665973,0.08102599823940844,0.044356543158853706,0.008406528443884006,-0.003097539226667432,0.00021721831793958645,0.001182207165547255,-0.02333237588090575,0.09913154146460561
WNT16,0.0032403794331667822,-0.0017725299104031336,0.09392285775686664,-0.01184210673006026,,,,,,,-0.03961129755275121,0.030625027466493943
CX3CL1,-0.0072125466661122906,0.04035675596970329,0.05253619280546495,0.032609032180015124,-0.038493874671630804,0.08325154549349784,0.0396093918559168,0.08870804506475716,0.02047064208794018,0.12463318212988463,0.025192920952464015,0.027972393129662758
FGF1,-0.001874613130982784,0.04046895862775745,-0.01913410460704676,-0.029814032228442915,0.006860343344340446,-0.06659398512700954,0.07731489756152433,-0.028706171490179667,-0.06406270851936524,0.02127590331995483,-0.022129762064840228,-0.0007660306947617187
ALOX5AP,-0.04095831097638838,0.07015648832611852,-0.018892047308623216,0.0855410146705586,0.10160006549803242,0.13087739259668615,-0.06287927943179138,0.04743190901070507,-0.024115950091963677,0.04635217351041072,0.060988367414189906,0.028927187449057864
IL1RN,-0.02323751916660118,-0.02581733467530737,0.0293215052974488,0.03149289403843929,0.05019317036656186,,-0.05131358062784348,-0.033958196238023416,0.007026421426846999,-0.04115434986044067,-0.05295293776021366,0.023534562197209237
PCSK9,,,,,,,,,,-0.015747223416196304,,
NPW,,,-0.025207522754861364,,-0.021912882609690605,-0.07877605257880407,-0.06527923257872148,0.024198150218051186,-0.02988008587555731,0.010327480795784667,-0.042588294053714386,0.1336931431536215
CXCL9,-0.02469871805444216,0.0021442176014871777,0.03323445128127384,-0.01954521382307848,,0.04789220676933993,,0.0025819119370682504,-0.04806862811454325,,0.14202851635675762,0.03811837526436223
ANGPTL4,-0.03647563980325305,-0.016413706624109944,-0.008524235393295642,-0.012776297812271378,0.06653392298385015,0.02514579016456901,0.09189230051607135,-0.012497011253567416,0.04047191310547349,-0.025561454577674555,0.08074025022153661,0.03701933411104119
UCN2,,,0.016299795056139328,0.028249941446950796,,,-0.019150145521081633,,,0.03773453340800478,,
OBP2A,,,,,,0.01022522782262861,0.02200392074114823,,,,0.0030971160104840195,
COL4A3,,0.0800895065891593,-0.011859442263070846,,-0.02481168480733452,,,,,,-0.01690631797363876,0.05195082592358027
NRG3,-0.008708673791704086,-0.002022533555588902,-0.002619943297171871,-0.034817972917976836,-0.014290554639986679,-0.055408306880143955,,-0.03407404042950098,-0.007280468687686766,-0.02178752861168789,0.026349380287970205,0.016515663621189572
IL23A,,0.023596537343428932,-0.02749920918792691,-0.0024171727542524825,0.038770268886268805,0.07424906533169458,0.057026083367615166,0.05338717413958559,,-0.015747217922904844,0.04971930891024149,-0.029512663176424765
COLQ,-0.030463536038452026,0.03805597680993221,0.02048294239439341,0.04841810753934421,0.028948271815767455,0.01712060870343902,0.15233352737070385,0.0163000774822891,0.05032699965190461,0.10679986741673418,0.0004004256284043679,0.0315252332092559
TNFSF12,0.0645485327719949,0.03502614496469238,0.017061374883183912,0.018494724844669106,0.01035111517095275,0.09456802950550512,0.05085384828629624,0.060480410685530776,0.060759730637145924,0.0068059628446701876,0.03711635792725739,0.06943929750479348
DKK2,,-0.01797387900676055,0.1320966015893896,-0.030498146707558228,,,,,0.2602967118369536,-0.018588497457907693,0.04069258607856866,-0.00844610448594498
FYN,0.002188971527590407,0.04225087631361203,-0.013445704922423196,0.06567877588258059,0.021946138173157066,0.07144651939206678,0.057382874624098704,0.024099384465112814,0.09112305885273168,-0.008874101006878405,-0.05592716834590898,0.07993998468208806
ACE,-0.028712454972850732,0.05328177379661843,0.06076637607993078,0.025404703416494392,-0.009620656927945791,-0.06694193966371693,0.011900011966900687,0.018614899018269248,0.07598348081239743,0.0003978158813226759,0.07159222132828477,0.07683903338219183
IL18,-0.05450654915896517,0.05175677065975794,0.005632642917689699,0.07710507690319374,0.054445431145122014,0.05995136322481019,0.02906018992778488,0.008783427151391828,0.041697137607170545,0.024456077250712735,0.08315052041359626,0.060010385656449255
PPBP,,,,,,,,,,-0.019280953960139548,,-0.024639204110721236
CCL27,0.047884040110953784,-0.011381075320374766,-0.004475830988160265,0.01989951963712209,0.018824188791127242,0.06340737595049896,0.00701674445302853,-0.02085647492492208,-0.057738214386417026,0.014744344877712827,0.0709098736362045,0.03827374357381576
SERPING1,0.10273638145047795,0.07140690802802034,-0.0076923142611327175,0.10566458592528588,0.013851266952099003,0.1357009229048839,-0.044815289785066575,-0.09843556118653243,0.08046243573692742,-0.06851200060265578,0.02174320304956675,0.03153633877368568
AZGP1,0.022999876762292135,-0.012642428813556643,0.0008090765151221275,0.046291394017494984,0.03080937839565475,0.11129004871061934,0.11220547997445936,,0.045351474913466285,0.057880076186221,0.07016680135524485,0.04782874177862486
INHA,-0.03625595196626617,-0.021828810486519072,0.0264149007272037,0.038994241856135675,-0.038192336362017985,,0.009761988407184528,0.07109322232151064,-0.03205268369219228,-0.03780106419635643,-0.0024014402256500953,-0.014779407040402988
SEMA3G,-0.027562564413208746,0.013161703602538249,0.032391572131981586,0.04010646810153531,-0.0034064550082057565,0.037833143775314264,0.006088346242295543,0.06090639175231239,0.0939223290826635,,0.079821356962624,0.03514780769991955
COL6A1,0.01204972989012938,0.022971888755069888,-0.04287500680231327,0.08033347662265358,0.00488566770808437,0.11855488572956953,-0.1239583053663186,-0.0848245041132529,0.04129191901058298,0.02818329648765656,0.06772671186783803,0.11906342378600687
FGF17,,0.08783182728355324,0.03986645082493916,-0.0252211420770135,0.0001972040563567496,,,,,0.09357890159305687,0.25671864076720285,-0.037443659650483074
TNFSF8,-0.028716923307785577,,0.0041838837751909524,0.07935951977310858,,0.022123005717927104,-0.03861997847886287,,,-0.020921286382061997,-0.0010472941903853714,0.010462276721672428
FGF20,-0.038235356126731644,-0.02258693222087606,-0.050297289254517576,-0.026031566413153656,0.04729943033115308,0.0006180576299292882,,-0.04124988226867814,-0.031565361239226236,-0.02275013010499691,-0.031150255726586345,-0.02053914758777643
ICAM3,0.027615508680914953,-0.018995693739240274,0.05628228197330372,0.009454448984259078,0.047696662571209074,0.060509733038090846,0.059478109845450766,-0.003470264255438146,-0.03654490554631903,0.06883203017079402,0.045376190236292364,0.0390458525628506
LAMA4,0.025603292256468582,0.018726798313200982,0.0710232261195791,0.08095743913806859,-0.022950581104485432,-0.025383380970067804,0.051618933817069154,-0.023571108254383185,0.03996249301067623,0.012016880499534815,0.038555956482155936,0.09916229895834759
DLL4,-0.017832925705161585,0.08219451288777212,0.011906029954390078,0.10461232635536934,-0.030298679395433428,0.03044560813450585,0.046645357171421625,-0.05159399429718549,-0.02539179323250957,-0.013045997915087341,0.08579194353119339,0.09553965212964077
SEMA3A,-0.0246805036178915,0.024845203417141196,-0.017453151986955386,0.0040615931669998285,-0.012934865285510664,0.08149491122131071,-0.010065561278087191,,,0.048629625936358785,-0.05352015552177014,0.011834745085005085
RLN2,,,0.0026984639743634453,-0.020754192947370888,-0.018872410644809916,,0.171728562282835,,,-0.01446701871849524,-0.02088262450348116,-0.003100388326410295
C5,-0.006123471207077499,0.013329749435178326,-0.00825572592383004,0.06152510514819593,0.06600614455426897,-0.03999200622051197,-0.015881267986334272,0.03750275809729184,-0.05723760461836646,0.07129129742062966,-0.016306751869854343,-0.010992264280866422
COMP,,,,,,,,,,,0.007635318732767675,
EDN2,,-0.012858811201473223,,0.029731601100686966,-0.014795263399051194,,,,,,,
C1QA,0.012025979007527507,0.06793140410188782,0.07401787147254994,0.11298146557833653,0.09114521229943871,0.08739197003058397,-0.05674851723530989,-0.03296843633651897,0.07768611366575877,0.06398136905021655,-0.022517139446607163,0.004129841854678592
UTS2B,-0.024352547224140295,-0.013760377518863507,-0.022501668580912453,,,,,-0.03916485239493799,,,-0.022250395167099136,
COL9A3,-2.361080930301277e-05,-0.007729870659783152,0.04647783242913234,0.03585041272608026,-0.017460591309536713,0.08068908401143712,0.17194742588923068,0.08545718738050559,0.05088175916490452,0.08451479931820417,-0.023035122047759593,0.03764789071285177
DLK1,,,-0.013055876083218029,,,0.19300815864456405,0.033203709573046025,,,,,0.0617356672924015
HGF,0.051761251983994123,0.05383268519001816,0.005287601150865772,0.0594756944718374,0.07765102897311925,0.09244358530258151,-0.032880579216979705,-0.05352994348434253,0.0865673618720993,0.07299578939170157,-0.010914931599110582,0.04268631255502422
P4HB,-0.026564343910055372,0.004279501191582183,-0.03321685555055855,0.05971475415968275,0.08061699093211236,0.013173617132128793,-0.04483767812667703,-0.014061685720417204,-0.0017697146914853576,0.026875692850236606,0.04725857570374831,0.06747566172516074
ADCYAP1,-0.026784764413720744,-0.014008708429319033,-0.01120950097623401,0.022746331151237687,-0.027809031817541855,0.05346184425963208,,-0.0446977325879752,0.0435216089219429,0.06457613583107609,-0.019286621116140424,-0.006431306320050246
GREM1,0.013001228564398429,-0.018087513504270077,-0.019448496067149997,-0.04175978312173116,0.001883585685407055,0.02337106737433616,-0.08853726396427981,0.06139086317464557,-0.06867270004262932,0.06129624581451664,0.04768534400988404,0.11043474322664693
EGF,-0.056879903138550125,0.04397245002313635,-0.02594481189048506,0.021156391844452407,-0.02421838777213246,0.06723424566225733,0.12232894121723825,0.05618735833324674,0.06263420962605531,-0.017688316398745837,0.015008739964418833,0.06146167039647976
VEGFB,-0.008557180314634113,-0.06613257917676818,-0.06908510985348419,0.02484703646988099,0.035934824659050464,0.05655943087221275,-0.036274592077388056,0.05370703187766821,0.007437252487774681,0.015939425197707417,-0.01632006019865711,0.08072984153065826
FARP2,0.05062560231757877,-0.01382772557140069,0.006970954707829631,-0.029336177600105658,0.037958416220252575,-0.03568474360667755,0.12458411037602578,0.06707864287329413,0.01784775582694779,0.03717059181482544,-0.04217144033506966,0.12311956723255224
IHH,,,,,,,,,,-0.01893761131228127,,
LAMA2,-0.030294692797529423,0.03288048611373847,0.020294117132902658,0.07915673640978982,0.06098645923282984,0.044638909722434325,0.01227998298576141,-0.05055536501948726,0.04028804438695222,-0.0034765366525467546,0.01386759113456528,0.06617677299650489
NRG1,,-0.023864778195541163,-0.00889429005038927,-0.013165129349592882,-0.002260598024790373,-0.06074926816762156,-0.10294890083745063,0.030239018992568645,-0.027889761109902173,0.026364458227124927,0.04190042855629416,0.04388964952084056
SPINK1,,-0.0038858634039489488,-0.031207709425605405,,0.03498260499933894,,,,-0.03407368808166378,-0.03993033739001149,0.05528465242571953,-0.007198751388014826
EFEMP2,-0.03555444544431015,0.03508898466739114,0.018969027913804493,0.09418270769649408,0.05551798348951433,0.05456591551877537,-0.08336519854374073,0.00992148027971592,0.04640225940998517,-0.015277310128464242,0.010026969452645348,0.03272341881471322
SELPLG,0.0703686323457362,0.04142555351288671,0.023008982327871692,0.028776839710805493,0.07397851299000478,-0.01007632899390113,-0.12539187796138718,-0.07416619831649696,0.03964828798629044,0.03820898477022352,-0.025452670687063018,0.01032040794279768
GDF6,,-0.02182880835575269,-0.02520752493578817,-0.020754195186129375,,,,,,-0.004536905452270915,,
HLA-E,0.08770024123425164,0.0551012261493156,0.053354769536154,0.10076797165447317,0.037318668920238524,-0.04516624601543622,-0.08909219533368944,0.013718881450806967,0.056827092279358477,-0.03871383614802713,-0.0060236915864444246,0.021731771515676197
PTN,0.008815353538266261,0.04329304936118439,0.028550876467362738,0.07888039982290944,0.05236022446735265,0.22677610985977809,0.1807149856566591,0.027625126744823505,0.09545313259502178,0.09214486325180789,0.027218891081142574,0.08531581613206997
CD274,-0.03835255214269627,0.04387855238313786,-0.03711643529454822,0.05774661563593082,0.05715650313843835,0.10004829001574307,0.012234352675410143,-0.03142623292018945,0.03247932776263853,-0.028211430496871522,0.0463700314902343,0.008156283815532886
FGF10,,,,,,,0.058854324859400675,,,,,
CD14,0.0621993833497815,0.07218287110423642,0.01656964165948443,0.10758173565017327,0.08472001568628502,0.12722066355491263,-0.019088428631766356,0.0388654827094279,0.07493381247136813,0.04163151181228032,-0.054449644840404945,0.019176749037535183
SFTPD,,-0.02074818845554956,,,-0.031909477462177684,0.04294076266111068,-0.036451393149090024,0.017276725363900115,0.032766948550211984,0.07837768246234533,0.027580746118615735,0.03831006143137515
SLIT1,0.028187051002989696,-0.009675356288225053,0.011126484748971904,0.06736535403505636,-0.005518086068414069,0.04574434652194788,0.026736835023892826,-0.1083169803927762,0.03439594566990455,0.10004839470971741,-0.0052346437172555655,0.00779555578968294
CNTF,-0.031410398179438706,,-0.017736427678327987,-0.021714159025373235,-0.02191288271128777,,,,,,,
BST1,0.02095822847714374,0.04735160817333375,0.1292355746691101,0.04947588709765288,0.047957929616699896,-0.0023577022853811724,0.05388695853655011,-0.0076715874814800526,-0.0450515416855367,0.015630316120118348,0.113055941201388,0.10517015440579348
AGTRAP,-0.0020059769225567368,0.04908447356735378,-0.015135460111776477,0.08016777707371187,0.05515856396833484,0.11045476547908774,0.0027568136622305906,0.032507982385755516,0.0681871683409175,0.032657221067362616,-0.007715040724423828,0.03334979831745601
LAMC1,-0.030379873821554028,0.01901267942571096,-0.011412393178846677,0.08074540713242266,0.04328601158688036,-0.06532848018850752,-0.1080887768970041,0.004386444059960019,0.053990790052017186,0.02428472128184241,0.07693935081079795,0.07789995705764083
COL6A3,0.043653205219295,0.014347576382245653,0.005815073747100479,0.027410034400977015,0.048398733101003864,0.027028112146384,-0.007922174563377122,-0.009240725630494617,0.014911918036977678,0.006294166816496131,0.05252572968167427,0.11078228936331051
FN1,-0.026314886067504976,0.02148678605731921,-0.001746280172991212,0.11145921635426341,0.06858561750455418,-0.060860265460869735,-0.05835111116018642,-0.0049736352311772975,0.08237859667860689,-0.08311336871859341,0.0777761516205262,0.08463533780986825
MIF,-0.05230229552321436,-0.026901073619066768,-0.00945645435281446,-0.006354720511165521,-0.012477013219413488,0.008284332832348742,-0.07886798230180368,-0.10984282347121115,0.022681338916180557,0.010583081093472495,0.03710517520588371,-0.015539010542654134
JAG1,0.03943739745343767,0.06094290703130705,-0.013266623507701412,0.03452105851661511,-0.02340598936026092,-0.030901997287551802,-0.09076465635805488,0.005225732177251264,0.0793340560595469,0.03985126190936875,0.06127189247413043,0.04648214743992977
NID2,-0.04852886863438265,0.024296413128534682,-0.005021470014206897,0.002214432696666064,0.003949447768760127,0.05455512365899498,-0.030888225079686474,0.015425731731832515,0.07473410132137757,-0.010792772986534879,0.07554915770598085,0.061352831946915584
EFNB1,0.02968403059324344,0.03255487433364995,-0.007226421673499388,5.440338012531416e-05,0.01296850683705798,0.1209139118652164,0.06552069743467338,0.06307420158044583,0.05525964278276474,0.029991668934634085,0.05544802331392732,0.054579382374208486
COL4A2,-0.016860777492414863,0.04669186551776384,0.033304911211922854,0.11627182965360262,0.031665692282253466,-0.04335771390659554,-0.14802961392323644,0.021819107040620483,0.06831205260195773,-0.022394223525413266,0.05760171171532565,0.08484452966200688
SPP1,-0.05408865128903294,-0.0026481074427310626,-0.055681264240066516,0.10467911571961211,0.14490088544474714,0.22199449517268358,-0.03959499768758371,-0.06056456646047559,-0.0422227750934503,0.016027909228441675,0.02926380533225061,0.04950564109982624
PODXL2,-0.033417018551802055,0.020465329603125713,0.03913263106043246,-0.029074794700165163,0.0009761043198846873,0.022378062038134902,0.006674320029738999,-0.042337890412612995,-0.00940772037378205,0.04062555950908757,0.019720276028371776,-0.02970333270598507
FGF9,0.035451646999058666,0.011785825077940298,0.0037607550926648655,-0.050404495037499844,-0.03290094354089317,,,,,0.01009636279889062,-0.029556724621587063,-0.029470075895972978
ITIH2,-0.038233535036420574,-0.02173247149134738,-0.010792944765239008,0.0524204925255265,-0.008416366466860016,,,-0.010592883539184016,0.06791142184327724,0.022254052153563367,-0.04257593748534439,0.06348486661592563
ADAM10,-0.0037424736217933213,0.06314364118315756,0.005807283092270735,0.07461946508751187,-0.011740088234619547,0.05098862165424699,-0.04319271861189082,-0.024171870084006383,0.08564989675830156,0.008587027274348192,0.050442288255999904,-0.00021403550600274102
CFH,-0.040929510828651754,0.04325860541108392,-0.03458141737055823,0.097841734514582,0.016316526223062067,0.03141311597719747,0.04566618495719056,0.025802725984203786,0.09512987917673936,-0.019995845347887568,0.01409292285349691,0.03154317763682438
COL4A5,-0.008696759903352733,0.069137620816875,-0.012322749393618323,0.045132559660294044,0.05862884229830481,0.0748335013350262,0.04769182171783232,0.048770909806130136,0.004546881138570601,0.05221227734209846,0.013748993851001505,0.03452755152025059
