,MGH258,UKF248,UKF251,UKF259,UKF269,ZH1007nec,ZH916T1,ZH916bulk
TSLP,-0.01820589475885244,0.02520794536690302,-0.01112833965172396,0.06973280849463616,0.13989927299431815,-0.035327610248772325,0.021814402510617517,0.012084283214158678
OSM,-0.017372305032853332,-0.011062943756155009,0.002249350107354931,0.008254257207745952,0.018597299688392827,0.13013789674872397,0.02475621816381863,0.027650102383691998
PRND,-0.0184758913170285,-0.012858811637282887,,,-0.023376813856805203,,-0.02299035442818229,
SLPI,-0.026349376284821733,0.0625062390779625,-0.018205737621077456,0.06853034958194218,0.1770023576622519,0.025275876840966653,-0.0745067854365955,-0.011849536527626168
AFDN,0.0025207959643852094,-0.007864454946650713,0.08641602760767783,-0.016763651221783443,0.008827024974902408,0.006767030753539441,-0.015444884353095484,-0.06832953831636696
KISS1,,,-0.002559919696253977,-0.01506092617007986,,-0.01115466799396013,,
ULBP2,-0.034728539051966774,-0.010714947269870346,0.07184062070294717,0.043665924422034125,0.04297547804760656,-0.0032764594548429365,-0.0007478705592657476,0.0687379939337089
ICAM4,,-0.01155414936033934,-0.01616840727649547,-0.009372075158477853,,,0.01831026828544328,-0.019724632950744586
ANGPTL1,0.022473606107205817,0.0002690711097885621,0.06299444529156036,-0.0009284487166135159,0.18425424330672838,,0.14379661736392585,0.08037969119019855
LTBP1,0.012295981517646574,-0.04436065889958639,0.014852874367179471,-0.01372406753965822,0.04943075195215017,-0.0827761174010495,0.030452387136024384,0.0026318898035318774
CD160,,,-0.012638286194615407,,,,,
NTN4,0.05071870803231905,0.00481009979059147,0.0019557066849369914,-0.017442180016610895,-0.03506468310940186,-0.021663003210571782,0.013293770150309104,0.0044093065904196775
APP,-0.05116526650689163,0.04253031485695491,0.014348369504037447,-0.04400852159647523,-0.14868341487220899,-0.02983813485204874,-0.019965121017845585,0.010997106351612954
RIMS2,-0.01847588978245984,0.022561308634340423,-0.02296626698819033,-0.023313098355718816,-0.0896061237665814,0.030273796775510814,0.01826388869206733,-0.019048341423340144
WNT7A,0.005537446263425402,-0.028511894996897977,-0.01326948860542488,0.013348532007194073,0.052383279540817076,0.0943848193404099,0.05631339842018517,0.03430806537223257
GAST,,,,,,,-0.02419946334401835,0.04616634247562763
GPI,-0.05362421319530274,0.028493884351282195,-0.02529895964262392,0.05642598401526968,-0.06137131358497787,0.055668000313061905,-0.023949541964162258,-0.0017496130134974396
IL1B,-0.023048669928677913,0.06705586475913167,0.05287328426946917,-0.0333848984769882,0.12879217147827202,0.007604391986616529,-0.0057841145724166045,0.015808747208279978
SFTPA2,,,,,,,,-0.01678965165108413
HAS2,-0.017443325224711596,0.009338439335138872,-0.00294739338210375,-0.014622470303688339,0.11940581141382992,-0.009857362963946379,-0.010203345551690123,-0.06564895035215128
IL11,,0.002475830558487202,,0.013610641930017485,0.006441210335491579,-0.019819386104223867,0.0707983876135977,-0.028412865661044034
SEMA4B,-0.03971503048231771,0.007218853207213664,0.023912290239412968,-0.00023808157299799696,0.10100745068011224,0.053206420131236845,0.015123064401516555,0.018742271038459858
FGF12,0.009922331458034358,-0.03089480585902102,0.021136735567319265,-0.0441307648449953,-0.09990611391626443,-0.02993882315741397,-0.007289194409721015,-0.016219994322614634
CP,0.05739848414136847,-0.010877128967468034,-0.01742303787791696,0.03378247560000566,0.035550888876265424,0.09937790668594845,-0.03275211888699224,-0.08059890035608255
NLGN3,-0.01691671697344001,-0.0026100794338750222,0.03440815276488155,-0.06800456478419337,0.16592035828566845,0.05437972107189183,0.12077760228148467,0.045509339237667285
GZMB,-0.02282905677902669,0.0040488274442885405,-0.01112833965172396,-0.011910874685717032,,,-0.034241679146898255,-0.03556526722832237
PROC,0.0776500272407465,0.10795663413986051,-0.022714898622908365,-0.022415660544522865,-0.014190739734367937,0.0008183497571309703,-0.03480866650953078,0.07923284983150851
TNFSF11,,-0.011893066697683898,,,,,-0.019235299841812412,-0.017507244989853156
AGT,-0.07430017881216107,-0.015805548875112166,-0.0300023784762493,-0.08244081791004605,0.134678135783013,0.054548321740813026,0.11811828700175726,-0.051816345740175
PTHLH,-0.03813807591921205,-0.0010466616559123118,-0.0215976318492855,0.05462844194961515,0.03236172200574679,0.026933253821152574,-0.03653742232944182,0.005873837940705156
COL1A1,0.053275669035370586,-0.002068836372281596,-0.02133282892261345,-0.027228666539324313,0.0889343594546618,-0.03620835745896676,-0.056371327039701935,-0.03706739811322642
LAMB2,-0.06581193120768548,-0.00999880983622233,0.038193445588981495,0.006977946491008982,0.0839401972133096,0.08178995487712883,-0.020416841482436172,-0.003909714970339855
DSC2,-0.03842350206556016,0.02165186433177281,0.06734010443355938,0.01781776020092428,0.09689025461097155,0.1010156750425589,-0.008414759703260588,0.026683138024035862
WNT5B,-0.006138945280796308,-0.024916782133408023,0.07195924084799425,0.06725540533152198,0.0033445289822879266,-0.013863077714587476,-0.040873980926973884,-0.04099819277038868
LEFTY1,0.025804986262918925,0.020929870889577352,-0.013196372228057583,-0.0023998399347259294,-0.038913012630944904,-0.07206664250691452,-0.012560019845273648,-0.026810705347394367
FGL1,,0.053109647023896554,,-0.010197151537452414,0.024963173752974445,,,0.0696955244015199
CXCL5,0.016782966955746874,-0.019082967120716002,-0.033804620115802195,-0.009372074137212454,-0.006913955648402079,0.11467092982731539,-0.05544422847402869,0.012154354580572
S100A1,0.026343031097961062,-0.010417886823400307,-0.044212609238330584,-0.0336355898631549,-0.12480452763246434,-0.028044467553860912,0.0501899051364727,0.03280875117649463
C4BPA,,,,0.021626561087127887,,,-0.017673824717159045,
NPTX1,-0.02766779479367557,0.02475656368908462,-0.025596883031295977,0.00865332025280536,-0.09680798908104685,-0.032893981905175104,,-0.07350766013006202
TGS1,0.014812926915591324,-0.021138780163377984,0.02897906345897336,0.04106950756488849,0.008316126002373933,-0.016165493604532618,0.023443592919001683,-0.049084980455359174
SST,0.017386459605642262,-0.02179150185873232,-0.0262623724744271,0.028109111446428196,-0.13306584619855458,,,-0.06648355976497396
IL34,0.06282822230520786,0.055853293253129654,0.07136014193792331,0.038037181064484685,-0.04314196150944759,0.004703971655072109,0.00809768985427417,-0.025053913748715
DHH,,,,,,,-0.026102172073858638,
XCL2,-0.006649312071206464,-0.013316774770703184,,,,,0.11556276430588489,-0.019933918094975384
TF,0.031525450559084456,-0.06024046314212435,-0.0019835343114025026,0.027020005217954595,-0.07979311223741624,0.13466463289041672,-0.06471723088393964,-0.05610379327390003
IL33,-0.05136090772800593,-0.003961649325756947,0.01697171965240824,-0.03835179577548289,0.027474941540746964,0.031777687394667194,0.026139451251111,-0.004571441928061398
RBP4,,0.06845510813711259,0.013368442733292006,0.040939752012348014,-0.08535815705213778,0.04140441180144271,0.060614846816981344,0.0016004663290103073
CCL19,,,-0.010466535747057096,,,,-0.033787475589508495,-0.02566520076653863
CCL20,,0.06564153589415639,-0.012779960508043644,0.0006409777057848777,-0.0035204015684730684,0.03745174512638604,0.059082161831999006,-0.06268494927919364
NAMPT,0.05322473352789785,0.05747858490972134,0.046786682293435675,0.09753704279820362,0.09348651007596799,0.08793118498482771,-0.004349210025018307,0.05475224210595901
