,UKF296,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HSP90B1,-0.011609938591195561,0.10411083547812258,-0.0023353617421849144,-0.09410253256757602,-0.041647826856180556,0.054723883281657254,0.08540294655166347
ZP3,0.027461974463097293,-0.024534774770785195,-0.035113483844126214,-0.012909332161131026,0.0469677036940118,0.013894117147586855,0.013878335176624661
ANGPT4,,,-0.029719537657205843,,,,
NRG2,0.0166642693311524,0.012536735248030634,0.06545735094143286,0.028633603044410746,0.029054965762096704,-0.03165631526032297,0.13759671910917076
MELTF,0.012060264675780114,-0.017562566750523863,0.05210293933516183,-0.04143797211708232,0.03248217111010677,0.03004276967816832,0.043419459397464166
NLGN1,-0.0031720000074969153,-0.09653187862576179,-0.024279118087748113,0.022392074336498872,0.05294429353920697,-0.029349167264978555,0.08296607762492707
SLIT3,0.0008424526721177294,-0.03589329743155298,0.003074538038370309,-0.0382819037346656,0.06962566574485367,0.0026682034333945334,0.06352713778222759
CCL8,0.049794346593008985,0.04756884933329304,,-0.0329480264732562,0.008090497806129712,1.875792219963485e-05,-0.06328556982593261
S100A4,-0.04637324786039791,-0.01688122328507763,0.082657653808544,-0.019364267651453677,-0.03795674904744563,-0.10642936366622574,0.1526559702787162
TNFSF13B,-0.022184295608957127,-0.08364820336556882,0.02957132076070569,-0.026901321988561912,0.0814804894938948,0.027661250486737742,0.1860976289684045
HSPG2,0.04057602122047393,0.1103401407611604,0.00019401543360939317,0.017225544869619653,0.03622845100756803,0.028871117750906283,-0.012863544621167865
FAM3C,-0.007187166648693067,0.025252452128570878,0.04169215236371162,0.005106750728070177,0.05562256637237738,0.023516221365072434,0.03972375743420809
FLT3LG,0.012114996743668716,-0.013757864368330507,0.1158087976197046,0.09347165380490033,-0.016407385533006524,0.03816789826245107,
A2M,-0.03888288440273167,-0.07013548402482998,0.033221674675074496,-0.033411976313523654,0.06177581525352194,0.08511226880271411,-0.00776599748108573
VCL,0.028155451178531504,0.028768748086955738,0.02816678643796919,-0.07234729359773838,0.027328625790005803,-0.00014136940037398583,0.020748255751027143
FGF2,-0.05683040813247483,0.06427141929381905,-0.006624315070166702,0.005401522543033186,-0.02044576101512161,0.04193759054443258,0.007568547779492669
AGRP,,-0.013201402729681866,,0.01804331317524147,,0.032409560185931795,
CNTN3,-0.02222734806484079,-0.06950403463380579,-0.01833693288735095,0.09551029572830501,,0.0018117607238841737,0.1120177463426657
RNASE2,-0.007077517977371239,-0.05791645498280531,0.001753756975391862,-0.0019952156946892586,0.01600332835865844,0.018072906131273388,-0.04720838445155804
ADM2,,,,-0.025790420855585774,-0.025179772546733415,-0.020806806201843546,
GAL,0.026986794681167648,0.08237676313867184,,0.031029882115128884,0.0419557144506689,0.13424795713036872,
IL36B,,,,,,0.1026051563943653,
CXCL6,-0.021745793622988993,0.09667296184279417,,-0.045063323237908987,-0.0066712257360385975,0.017203283011955457,
PDGFC,0.014458831382027436,0.03242351494544031,0.09287016853745476,0.021836748839776935,0.07078586698170315,0.02882488063667416,0.10074446180751827
COL8A2,-0.010769964930461251,-0.044854709035792334,0.01169675516616219,0.005863330854230806,0.0653671954938953,0.06279345739186923,0.029663137663519724
SPON2,-0.03471066301917796,0.04980633103413193,0.08752076257274233,-0.0600632592108065,0.07337778635258828,0.004246374327153007,
LCN2,,0.01738312397878033,,,,,
SEMA3D,0.017269323909443444,,-0.02602786054318826,,,0.11485066572463545,-0.04436642773384086
BMP6,0.036773698922824734,-0.0208563666188959,-0.0100866807363419,0.06751047748841382,-0.03430269420587553,-0.021331059704046532,
TIMP2,-0.03344383581879511,0.08059565675823772,0.007505892379240615,-0.009145361210864884,0.0410790559515897,0.00141985243359062,-0.03431800622215617
EFNA1,-0.01770124574106456,-0.033199614655207814,-0.05727740607673229,0.007328402253707423,0.03495982375670805,-0.0035259523748844227,0.006429123517376914
S100A12,,,-0.0015225262575568074,,0.03588131675599787,-0.018276842648172514,0.026016519387568167
TFPI,-0.034770214130533515,0.08051823834584729,0.016452853242599912,0.002616122312819962,0.04443869873709012,-0.05156030550594938,0.013370190024730763
GPC3,0.0029884135882327807,-0.03905347119426318,0.0008305646154073737,0.055210014274906,0.04858821350936913,-0.0681700497947966,
NMU,0.030082730171389016,-0.04976661312690942,,-0.019412245391448802,0.14543234484690395,-0.04471708945341117,
SCGB3A2,,-0.023913755549324855,,0.023708272285229252,-0.039609739468651296,0.0032388523452939093,
LAMB3,0.021350468513720078,0.019314847662515212,0.03867846291163885,-0.01833932315275285,0.11667785131164625,-0.01289936156491269,0.03698084657214841
LGALS9,0.01926813902817658,-0.07556079707742713,0.051343014439596095,-0.01904322201327662,0.06691136517711856,-0.026949039778107503,0.10376382442189698
VIM,-0.06996716256042869,0.08890332085883167,-0.013799485105597677,-0.06433198067283073,0.08070377150777298,0.04627623167427083,0.10637044212866821
PLAU,0.08120486062722602,0.0017520272020841259,0.02594053739034263,-0.06447529017171284,0.06603753720164192,-0.03407242965725382,-0.06066258100923016
TGFB3,0.05562805806787443,0.06773667445574687,0.0017646437767765424,0.04408267744708167,-0.037894671075755726,0.03189337333819168,0.032945804004980386
APLN,0.06103948003603125,0.1540090420414643,0.0808092172954717,-0.053982826642477534,-0.04061439632848235,0.09322110953001823,0.022380081928212562
SHANK2,-0.008922507430318301,-0.07452997163764573,0.0654392401924674,0.07049013417161705,-0.03916093428852027,0.07386823857977017,0.09088491622851445
LTF,-0.003828686848391296,-0.00819291868368441,0.004835229157566055,0.007440302827628944,-0.021721075915231744,0.10544590437439921,0.006719247260018254
PYY,,-0.01893979030075882,,,0.0632254979891951,-0.01943922707029498,
PENK,-0.053974081042315485,,0.012017240364506415,0.028573758094622734,-0.015930415321196118,0.12135816902559808,-0.039506335988401656
CTF1,0.04902883610550611,-0.036090402027703854,0.05275819811046155,-0.013707259973938686,0.007534771142871783,-0.055791942609946486,0.033904606483953714
COL3A1,0.00013560691585737833,0.04510220505986416,0.06345511606793214,-0.033622356390435135,0.03610146994636268,0.014300375164154219,0.04809128864521448
S100A10,-0.04400224785969844,0.031016251441108457,0.026476914140117835,-0.06772231277610109,-0.0792356564323166,0.000324291925908902,0.09723916192173282
FGF13,0.028781551634594903,-0.06278577055015946,-0.02084499190605852,0.037459482977291375,0.10732245995523242,-0.005226254446227125,0.13697214906792424
SEMA4A,0.016173623011147276,-0.06536633982043005,-0.02538223374904477,0.026696358311631564,0.013852965516474892,-0.007108650929009285,0.08217720242328695
EFNA4,0.009309612122227204,-0.0228699262801604,0.040963661941707794,0.033539428117646805,0.0028891464229532982,0.030486198200612914,-0.00404533534439612
HSPA8,-0.016751804952238523,0.018424430510279192,0.09020900733689771,0.0876818300918713,-0.007924501322701526,0.04837971837101877,0.010778531402659382
NPB,-0.025428079351591942,-0.02616831953625927,-0.03989113899428413,0.10861119053485734,0.04840412584001544,0.004571221757241986,0.03968813339447726
ULBP1,,-0.01612921324295593,,-0.02476373719712549,-0.010960777159834605,-0.02607833979086766,
SEMA3E,-0.05286714572877491,-0.015545258624529356,-0.03239913243468078,0.02648891736629289,0.0028408715505177803,-0.02224057629809716,0.02140094033971338
FGF3,,-0.0660126568017155,,-0.018874849059164665,,,
ADAM9,-0.03092108389032146,0.0740395046849823,0.022878913285754372,-0.049286536803699266,0.08414015180166703,0.01337817543919609,0.06733136521940657
ASIP,0.052142971053567695,-0.024093263917214388,-0.010397824397066206,0.04962277500780545,0.03363069481737658,0.032366310872149584,
IBSP,,-0.09336088679617309,0.027692422984797627,-0.06346702635833701,-0.030559018268775776,-0.0076512198045692835,
MMP12,,,,-0.019125564378079243,,,
FAT4,-0.005423220942716625,-0.022026459667056388,-0.031137081250813995,0.06153397477987268,0.06852255435244996,0.030953766099152676,0.10139627873090037
MDK,0.04240835631477794,0.018330357979796305,0.043437113959654466,0.05913944626280597,0.09465623051646471,-0.005897923538322841,0.007778364771857257
BMP5,,-0.08158398836385963,,0.01752450192071846,0.054946790909383564,-0.03459559545745833,
CAMP,,-0.03769379240788157,,-0.0280074379141051,-0.032585496892157007,-0.026686544787701695,
HSPA1A,0.008755130550938184,0.08186232651131535,-0.031005017303816947,-0.013255340699812407,0.02038126611846158,-0.0014711013441727878,-0.0640093532357421
SEMA3F,-0.013612738578065308,-0.051158870105724175,0.054007623275093196,0.03228864621027305,0.04651570126568846,-0.008400422502184039,
ARF6,-0.056414489311820096,0.03837803188024622,0.007426398561120765,-0.015667874484726566,0.015273688880092146,0.014783346929685534,0.009303904286414698
IL6,,-0.04847538159754417,,-0.041577495681849506,0.045971855144924474,-0.012357741795873109,
CALM1,0.04967840183666125,-0.08150052335702082,-0.0314403637952004,0.10833386849130015,-0.006627328325466627,0.04870184278850264,0.13731048578855073
VIP,0.001104154135115605,,,,0.051062463540718396,0.03967624049309857,0.03191061693960024
NMB,0.019328165976430927,-0.03994285688154639,0.03826247769350164,0.05985758246266516,0.01827350104907211,-0.012513611636470063,-0.002610937035973505
CCL26,,-0.03831046028060526,0.05793500132849172,0.0010212571896750353,-0.04702570316587277,0.012465227161563485,
FBLN1,0.036651321673956475,0.022643515137141877,0.04964139113837163,-0.0002390851324612851,0.06258879338085357,0.014796216804715306,-0.020918752265610237
SAA1,-0.004574524840050201,0.05422594890376167,0.0907785552316512,-0.05214477619041945,0.031231913397114813,0.02717672452020983,
MICB,-0.030436729554411623,-0.03087877665168631,-0.028148326399033027,-0.02192972558033047,0.05690053758033048,-0.05517494165902806,0.15131809616709885
MMP13,,,,,-0.029827250907570556,,
F13A1,-0.030022553170947815,0.04254262773914301,-0.008178749647020991,-0.07945022336313703,-0.012092226806494136,0.029315266190940378,-0.041392017716657695
CXCL11,-0.02440662526114867,,,,-0.021223994665954857,-0.041548655103517795,
COL5A2,0.000491001783123762,0.040800386300360474,0.04962276631763343,0.02493227131842759,0.007761498667170284,-0.006648792656060694,0.04843393419672354
EFNA5,-0.03417305505731998,-0.02235901610271896,0.0036632791380408008,0.04552943384231282,0.02431709249196795,0.07037303587857185,0.14681380169983382
AREG,,-0.05779300358924104,0.17923720991101752,0.0165968503509659,-0.00033171802857078273,0.04464640781835706,
EDIL3,0.0015861899577045678,-0.07158945244842024,-0.0703276061781304,0.05633524788283323,0.0516639782241358,-0.026962915814882877,-0.03864235882073927
CD86,-0.021399382049063807,-0.06987430749928647,-0.03959552282925947,-0.0016081160178010967,0.001064314632756242,0.01960217660574061,0.04497358757117694
AHSG,,-0.015949756641241215,,,,,
WNT9B,-0.02470237416203852,,,,,,
HRAS,0.04605340508148513,0.07735286630478284,0.0042756002755964815,0.061466200844193145,0.06778412063974734,0.011508881833149477,0.027290731473400113
C1QTNF5,,-0.03326146255186883,0.08073845332059922,-0.022450444699395927,0.004896799217651634,-0.03932403072463282,
RLN1,-0.01576392145790887,-0.017831709710896468,0.004342150459349183,,-0.023441157308957263,,
COL4A1,-0.004608372210411781,-0.000412237553251374,0.08845084786470785,-0.03634278916147155,0.01300862065367487,-0.004255574879609017,0.05169664039165206
CCL3,-0.04485224578497562,0.09728972550485261,-0.0036313649297479646,0.007798349314876439,0.11245536065101072,0.019790861472605906,-0.0271866734392348
BGN,0.012992951215253663,0.04737992991843838,0.0591308666124705,-0.042284460625349594,0.043540705086979235,-0.011855160674750898,-0.0104271279284009
RETN,-0.010936951525710843,-0.015263382829296967,,-0.024062338075530893,-0.040713216415089376,-0.0262598770156028,
S100A9,0.020903100087815683,0.03012091254414955,-0.01626173589147085,-0.02019565674982288,-0.03844641997478018,-0.018236349713680915,-0.002376791281980525
HCRT,-0.020349855487191863,-0.028195276712237084,-0.04418751309185581,0.01925512534406882,0.015090500861573585,-0.008524365751470272,-0.06392839917204547
FADD,-0.020843178738689603,-0.03213271697517182,0.023001185866351862,0.038898522600078894,0.06816142795831077,-0.019932011568624057,0.011731721991330891
ACTR2,-0.013085129002159884,0.04551798955265412,0.010748551444076734,0.01824240663694661,0.028088973666365424,0.03732866439070539,-0.024628395870889202
BMP2,-0.04694920266955048,-0.0694693931565034,0.0607908174006545,0.022891758610524872,0.04037193685574627,0.06894489014341504,0.018593550117854976
PDYN,0.033722964882020784,-0.018472290754162103,,0.031046231138796582,,0.07675621886844154,0.07033036234608499
CD55,-0.003386588526000022,-0.033280578033867865,-0.06903798110153352,-0.02166608553690955,0.08258245501496789,0.002114417961127301,-0.043003424062265976
OSTN,0.013386476158547576,,-0.020844989153789246,,,0.01236314921814811,
PDX1,,-0.027011678935445635,,0.05753083640914303,,,
CD6,-0.023344744107850264,,-0.026802969888447267,-0.026818686159669283,-0.018911674984490937,0.004245296501518382,
IL16,-0.027506352221098297,-0.03449640873294411,0.10337519378963339,0.005956646440253253,0.06475128702750466,-0.05614422158093918,-0.01371394706940483
LAMA5,-0.013106760403957573,0.12241066707536619,0.030961120552720805,-0.0151659333978164,0.04152588461003107,-0.027905111567895914,-0.04820154142065446
RGMB,0.055331905647740154,0.04480534483639187,-0.056729120229589446,-0.0003192835934043672,0.009820193222362286,0.039917956454284656,0.15154123995369853
INSL5,0.0018939330583343055,,,,-0.04093087386469333,,
IL12A,-0.021910532610398315,-0.031386282949868144,0.03025360896725756,-0.004687888461490817,-0.0005060811727335517,-0.05089555303156724,0.035580033123380324
S100A8,0.089189775254226,-0.08539184467956239,0.06044444043763238,-0.031329873563359985,0.0612054103289734,-0.020135003178104776,0.049525101091044355
TAC3,-0.012238093293441537,-0.04054713544222548,,0.017348184052081682,0.003152631825617925,0.042598067525718195,0.11611693852787942
MFAP5,-0.023219058461682877,-0.05694723629995239,0.007360306938400081,0.01221088712221669,0.005244228510130909,0.03781496242093707,
CXCL16,-0.05037406231167313,-0.06269986608266323,0.006063014455848633,0.0020561039535794082,0.0037997450265492847,-0.03496615294911102,0.04231662232253698
AGRN,0.0014445350650129278,-0.0074538041248217776,0.07779777168171374,-0.02404895702118059,0.06515547959457922,0.019943995304696035,0.03388717600317318
COL4A6,0.0015541591474650756,0.00942829060806211,0.01176880350883047,0.03867264927007404,0.041956363294919946,0.05376019702852537,
FST,-0.00667280780675008,-0.055617322999338095,0.0446128850967945,0.021794596208126266,0.05165816239852184,0.038728181432412766,
MEGF10,0.039067251182916346,-0.06733023557100842,-0.005036240301631369,0.033720286899724755,0.08601872250701713,-0.03451606990120413,0.03326651229901538
C1QB,-0.02019079348729795,-0.11836561419310798,0.008754700586346295,-0.04473823762852909,0.04398918869222048,-0.010991805849581466,-0.03792883380154042
HLA-B,-0.03625716155850435,0.12079848707607141,-0.002264483567444159,-0.09434140514457041,0.06681055082646621,-0.027236065581163524,0.05242959495775555
PDGFA,0.049042473077819324,0.06391659151194205,-0.028671957566220232,-0.04622284610826139,0.02542090988195378,-0.03696905041744638,-0.04175006260957626
LAMA3,-0.00363624725082699,-0.014038423393301608,0.1224932384969658,-0.02221132111513371,0.023244736793010378,0.149808834407504,
DKK1,0.041142504382412404,0.0635323280870866,-0.021163661995234322,-0.01838684712693295,0.07777312248535008,0.02872123376165568,-0.014026650236632104
INHBA,0.0048530744396135675,0.10389105227204605,-0.0589164111813235,0.0072138227652439385,-0.01929384011129232,-0.014537090919194457,-0.0372660036731097
LEP,,,,,0.04864658559708133,,
IL7,0.06679328418333494,-0.026783940932209722,0.02291961607466526,0.022154955845138963,0.04962252145714822,0.0014453297658503792,
FABP5,-0.03386045859893441,-0.14416477521960805,-0.02839650724565188,0.015623215221789617,0.016435631840805928,0.03305840141115101,0.04851788103234608
CCL4,-0.022056272930638735,0.015052700716057998,0.04368936254098812,0.02113677042878216,0.038123143240719005,-0.0015344737525697272,-0.0909325235637332
FBN1,-0.031117847555060325,0.0014032932487179509,0.055574418515752094,0.001746971982288888,0.04606554549479411,0.06513874589944044,0.08383415672089017
TCTN1,-0.03583591213902071,0.012248175514065712,0.0020902188561607656,-0.0020579905423285336,0.019797521122251593,-0.000783815146285918,0.16551180956403647
NCR3LG1,,-0.021137453220961486,-0.022093864962562777,-0.0027725530162846005,,-0.0033258012371172427,
BMP7,-0.027126555033911762,0.04035885711328528,-0.003857201748649319,0.007501147516124241,0.015024725038394323,0.06061308521055115,0.06760957213408339
NLGN2,0.022994068681141865,-0.014502101314537398,0.03229968588869737,0.033128745312202244,0.02873030229878627,0.06721362704610244,0.08478548825476569
CCL25,,-0.0001998491713092051,,0.03253252738696011,0.020141952094745723,0.016497529105779438,
NPNT,-0.018189256016133967,-0.02722574498610386,0.08221589475466042,0.015042351262080046,-0.002750487568506725,0.056681601369127484,0.08601447035024923
KITLG,0.02316286458809029,0.01937540204207736,0.0719313437313591,0.06948954241849034,0.0329068297360246,0.06233174428051965,0.06540954112632491
MADCAM1,-0.02287588041858771,-0.016482675839744276,-0.011797191934607766,-0.020464629221068967,-0.007541767477080297,0.042478198987399886,
F12,0.059390124409914445,0.008014834072473475,-0.04475675154512756,0.04346045141528472,0.07320649617444906,0.006474248890851195,0.03285999597650659
S100B,-0.00010941205645396293,-0.12910616230021893,-0.06428996306162378,0.0012130639928669559,0.05881333108644352,-0.06328635580842908,-0.11600049149942368
IL27,,-0.019992197857247724,,-0.019125564378079243,0.07783825874576654,-0.020540063253023808,
CD99,-0.051668141577779096,-0.05671899980569193,0.07140460899800154,-0.045792833399718604,0.019641868106668334,0.028711007543807805,-0.10408752643521264
PDGFB,0.035173620531799496,-0.002247945991409445,0.052258379237174496,-0.020923362394176147,0.03449061574413093,-0.019942370487775658,-0.08922306137800073
CLEC2D,-0.04600636350002506,-0.07537505955199839,-0.005121723463369774,-0.03984509647715062,0.10475659973127303,-0.027839472060195193,-0.08419500822315999
F8,0.02530749970448839,-0.04786450849920686,0.0075576017445127845,-0.010435466304932339,0.10985923768731558,0.08503791603447836,0.012203053965902246
C3,-0.018264282477401753,-0.03790160749390278,-0.01697113943843827,-0.01623608775086955,0.0701342277698606,0.11323702651635137,-0.01791678194116153
DLK2,0.004342870278493897,-0.022391709051284882,-0.023568338635773026,0.07378867333395832,-0.026493240972545525,0.06003909468031608,0.013366079528796825
TSLP,-0.01819601854431448,0.04781002644338193,-0.02600092917050363,0.08409742208415996,-0.0028106171069655077,0.07324119545101124,0.017437329488083696
OSM,,-0.04197745299107345,0.01344708506556299,-0.019176999351573645,0.05803880366933168,0.04387762028322257,-0.04928049817377165
PRND,,,,,-0.004221023260518937,,
SLPI,-0.02906528319667254,-0.005711175342672089,-0.021479042378807545,-0.06025756264220907,0.051342652890883335,0.05090379708903259,
AFDN,0.0013704651339973535,-0.019250859092944668,0.04724913374403654,0.11999257084503888,0.007838101658147186,0.028175167939240804,0.11018243277051129
KISS1,,-0.015768401702896964,,-0.025155141689410132,,,
ULBP2,-0.03128232298266838,0.029004741069908923,0.015425084835985871,0.045704268806334276,0.06984643767637333,0.06427504397187615,
ICAM4,,0.043624216961284726,,,-0.028356809018374354,0.02025298753507848,
TDGF1,0.0013160703933637042,,,,,,
ANGPTL1,-0.0004253177325202303,0.0063440707638718705,-0.04879075113764241,0.005084455119960437,0.018947808298945514,-0.023079700355203625,0.018234419670932277
LTBP1,0.01267008949416605,-0.03735105069570828,0.0038295448059748128,-0.037746070108266555,-0.0217717588636667,0.023213373846319107,0.13069130941279028
NTN4,0.01024163046654423,-0.02954283433459089,-0.007890434727894411,0.007352552931036655,0.012115507411498878,-0.0045616017886451286,0.0663923755567882
APP,0.021792449461956277,0.01897691309755272,0.018744056960385714,-0.016944069168469265,0.0539455134280228,0.04445086568176871,0.0016471672802470677
RIMS2,0.06490057466040049,-0.04141980240642402,0.05453009232304606,0.029291962110057627,0.030354384474032457,-0.011759153583307024,0.04492702792743438
WNT7A,-0.035142221373474544,-0.030764884436579737,0.01938578239276593,0.04833188866764206,-0.03026434911269537,0.03940266905312175,0.02378312748097382
GAST,,0.08512519839566214,0.014006934508218627,,-0.019325037809258,-0.03177857744546475,
GPI,0.024774443710128147,0.1271826108143161,0.041361409997894186,0.020291068877308024,-0.007991986622980137,0.012112483220756682,0.05678414323347369
IL1B,-0.0014891741821186988,0.032115997471216594,0.02071994445913951,-0.03600037162887413,0.017581791808969415,-0.06246996791204376,-0.006742781804497772
SFTPA2,,-0.01362601124013756,,-0.020464630641731586,,0.03148634884324476,
HAS2,-0.007691456887888987,0.07039804420841639,0.008255599986492666,-0.07420703664726296,-0.03182915935760978,-0.006231118417862549,
IL11,,0.03057456706037065,-0.026802974137289187,-0.049707629427937355,0.029343984546923673,0.0005930428484230649,
SEMA4B,0.012132601333757027,0.019509100064932217,0.05124718447937406,0.010737974531334436,0.05472135280891388,0.04069770396627213,0.06163782776873879
FGF12,0.048844601458963896,-0.0190617389895856,-0.007795785202543503,0.074286373173858,0.025838951049458634,-0.0015401539518829313,0.07921552876960823
CP,0.005545786748121149,0.028720462860016876,-0.07524470839084757,0.0072245079312128055,0.012597770753666653,0.08056190957977195,-0.0013442116442825885
NLGN3,-0.04043388262877097,-0.03260677247146532,-0.03459758001334878,-0.01028445258506086,0.08940385465238686,0.03967046353697146,0.04570894305721552
GZMB,0.07961595396372466,0.27836761984770275,,0.01754672838078475,0.008480796271298927,0.14879310599545084,
PROC,0.05736428614785043,-0.016656801070606478,0.0665638443329195,0.06530983702269974,0.01930801459281353,-0.02932720933784117,
TNFSF11,,-0.01665679467076634,,,-0.031869484446371776,-0.020270058966640508,
AGT,0.06811116726575597,0.10824435460339604,-0.0014702262613126276,-0.007268495627578024,0.1109336591598207,-0.003189182605450653,-0.0680799416351683
PTHLH,-0.026548288197887272,0.019035966450837535,-0.050492758015574075,-0.0007120339833299295,0.041835963107436626,-0.03507188729590398,0.21172470855513023
COL1A1,0.042000128663946555,0.09392414840066886,0.05855012681132537,-0.05384990644857451,0.007840541265363411,-0.018942368206665238,0.07759586172111767
LAMB2,-0.024125488220750824,0.018097446443897543,0.05354014219255662,-0.050662487052276495,0.0021974711139500585,0.04389181202872551,0.11083352424390865
DSC2,-0.010284909667143296,0.0008774292676923301,-0.07168193012782773,0.009567617616838994,0.0796025802557972,0.02655583337687447,0.126161270606029
WNT5B,0.08178737862259779,-0.061023753964960514,-0.010108516174856438,0.03757480351212225,-0.006536952421968759,-0.023733771211511177,-0.04907615768687984
LEFTY1,0.015197039518066915,0.015206776608699788,0.023900955776487563,0.022759909850572482,0.0824774094329546,0.054870022203414116,
FGL1,,-0.022096453774225297,-0.034504218610216214,0.03631247416725396,,-0.025387648622098084,-0.05512188677229994
CXCL5,0.12023960054471185,0.05275365767018826,-0.026345295804199847,0.034672105457111024,0.09963405289124289,0.08115740030033668,-0.04907621302275581
S100A1,-0.015082137556957058,-0.045332200692576895,-0.07947963818434657,0.05125402129431329,-0.008996325342044987,-0.028401852958404576,-0.014318961963677369
C4BPA,,,,,-0.006716951054822847,,
NPTX1,-0.003753273356087521,-0.01133218927326437,-0.0211636567190047,0.025280923463289473,,0.03185783302258405,0.07853389135148378
TGS1,0.0025356056518730384,-0.041195197226216826,-0.05851716370904374,0.0626124512143176,0.05792766808412191,0.022043157619616442,0.04708425990613719
SST,-0.003499631929306575,-0.034217897206074065,0.1271994686283587,0.0069731564843687555,,-0.0057028570995476665,0.0869191628518874
IL34,-0.016524276129997132,0.13447311409388116,0.006140090199892671,-0.015564697240600762,0.024018330861246023,0.028224199311443897,0.1508728353116632
DHH,,0.04474123316552688,-0.010734707786497039,0.0492751598981762,0.014892584301584355,,
XCL2,,,,,-0.024841233359448423,-0.023079684750828534,
TF,-0.036231941090332,0.006277638508184689,-0.05580233368626991,0.05370654572715592,0.0174319038228105,0.01741292266313288,-0.008804132051420568
IL33,0.007058153072343537,-0.04358767618266468,-0.020983092802085105,0.024523829194159637,0.08508204058357961,0.04992312899162457,0.04165742580749297
RBP4,-0.004239147232436448,-0.09591951435085529,0.04236661799418761,0.03395848636431788,-0.03417710584569372,-0.030882603304491687,0.03813865038327526
CCL19,-0.024790675946633825,,,,0.04322204621349692,-0.02971541971509068,
CCL20,,0.14504388888892297,-0.023568342046678,-0.036587658164486954,-0.018910582330938196,-8.987481116671812e-05,
NAMPT,-0.03187467546259615,0.06406334578121012,0.030724359237066234,-0.09793883829325975,-0.009241206489325552,0.042023686855978425,-0.03060104835457891
