,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GDF5,0.08865724346830235,-0.042302084462029904,,,,0.13105254092910532,0.018205431615937094,-0.08954292681285228,,0.008627482832465025,0.016955599306451637,0.06466201663790336,,-0.023949896458556257,0.13277894668474735,0.054210249771836846,,0.1232376885238342,
CHAD,,,,0.001973638426213207,,0.04917609587363526,0.04445966825936912,,,0.01926303996263979,,,,-0.036402953615073494,0.10978746876363098,0.04361304482602185,0.0277308948633642,,-0.0009804092997701564
RGMA,-0.1193136080359465,-0.048797756643864876,0.01234738486780216,-0.013783327196803266,-0.015870734416280653,-0.14007899255417083,-0.23662490108008313,-0.4489265388536518,-0.025877937524324157,-0.07041452571522219,-0.024675464578928517,-0.11783690320374618,-0.04861440578026779,0.03790714547973211,-0.036460235346654345,0.049755275341693175,0.01475359260204209,-0.02222177562403444,0.09883664441294616
CLEC3A,,,,,,,,,,-0.018871285980190555,,,,,,,,,
WNT16,0.03885099018020456,0.005584085973796103,-0.024921954161867987,-0.021190672566724116,0.022347895675802646,0.15546388585244295,0.0776604486391532,-0.13350276480790227,-0.022601794452073675,-0.06381470756456425,0.016912279778629767,,,,0.08588571972266461,0.08465842019989447,,0.014885115945764358,
CX3CL1,0.03132925040227342,0.06346108694928373,0.0582610372217046,0.056043501959804336,0.04089798449865223,0.037476279323179235,0.036828113273629316,0.06588405728509908,0.02840309701762792,0.033880370605981064,0.11268984123486092,0.14234854193413216,0.018516751556967644,0.03136496321406116,0.012217372740273905,-0.012877990067386274,0.10531393865125037,0.04760135122542223,0.03948486648193499
FGF1,0.06535082765908447,0.07434488791040396,0.02449444230353027,0.07918229724649013,0.05708709935476313,0.19689477068244177,0.0658956709818944,-0.22101709620417126,0.05748318105883023,-0.0748803193004927,-0.17572095318481826,-0.05881137247747537,-0.0923416767769574,-0.030681508960668298,0.0365952139928916,0.0777583787683156,0.01954239820227607,0.005825562885632699,-0.1563744813936008
ALOX5AP,-0.0680649975035394,-0.01428608395411348,-0.05460701590499687,0.018477515092753003,-0.045424779706476376,-0.15829553644165575,-0.055493894971179146,-0.5846779780967517,0.059720456169806035,-0.004882026570963979,-0.2050042150576617,-0.09363445228064433,-0.05690673019022283,0.06945664019010499,-0.02849755356751794,-0.044372849407457074,0.033028340999493096,-0.054740248360492766,-0.11419898498092367
IL1RN,-0.017159659884400782,0.0020631112798130606,-0.027431408143955314,0.003410761540392844,-0.06367162729263207,-0.09868381879228662,-0.0817484003086257,-0.06823602224914961,-0.06309421691966598,,-0.08224632846434196,-0.025685991695706206,0.05448169794953119,-0.04115435427324237,,-0.04140709087656769,-0.05135900825407013,-0.006563831825761559,
PCSK9,,,,,,,,,,,,,,-0.01574722510470249,,-0.01442492918792782,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.006652310505380083
NPW,0.40917070304304365,,,0.1339536581280557,0.014703441606590031,0.14670388400519882,0.006803137112433328,,0.061636175850773044,,,-0.004382117991257308,0.015455255471158417,0.09327071332433899,0.026274863850581705,0.02595609035070791,,0.04496677926072171,0.06065288159136066
CXCL9,-0.004262852296140323,0.028130405166661567,-0.0070630547994710614,,-0.019677741381922093,0.015578110077592262,,-0.06550660318927946,0.012445595037419571,-0.044962201373922615,-0.04641903840418825,,0.15706174425530822,,-0.02511353843231083,,,0.052044381699056154,
ANGPTL4,-0.34441775689265985,-0.08965728658540112,0.07689610083526861,-0.06719584176901304,-0.06925426956574716,-0.0980828947251654,-0.039534292685675126,0.023213811438038672,-0.013779069110131707,0.03415514280772714,-0.029506545797939075,-0.077840088631813,-0.022300220051652685,0.05083669037591906,-0.029489549497478628,0.0353478408018394,-0.06582542316374669,-0.03592222243994319,-0.0940359525323223
UCN2,,,,-0.03544626381785086,-0.024860878791439667,,,-0.018792007339578063,-0.005615650523985025,,,,,0.11630010573413041,,0.07535682215782716,,,
COL4A3,-0.004584689316975007,0.1141734728091223,-0.05427658326085832,0.0157726196896908,0.0031233422697043945,-0.1216121371131982,,,0.002123712393549502,0.043313990994401336,,-0.03239316504088084,,,-0.02099160975973992,-0.005818818633133337,,-0.01865712308838972,
NRG3,0.23125088246119016,0.052636520505355756,-0.008999278825140011,0.024936816916911124,-0.000780399740210182,0.19418603711788965,0.08530287184815426,0.36447440098952844,0.05118775245959041,-0.007074340856092462,0.12199194347792199,0.17606629724551123,-0.03882005911671702,-0.03423429053896152,-0.009470908135458481,0.05128241243987211,-0.07160588041785285,0.07145259015576648,0.12054083864173992
IL23A,0.0008113723635838892,0.0011252111464536683,-0.02292920592691944,-0.0251618345349083,-0.030776562499065973,-0.011101397737887847,,-0.0006470844584247779,,,,-0.03941183949318687,0.029744238750472992,-0.01574721961141044,,,,-0.07348990431383864,
COLQ,-0.0004646826510979681,0.007617609726714173,-0.002286802367834528,-0.012694707666378424,0.003960943989660254,-0.051360480158856345,-0.024549777820552638,-0.12316146354280141,-0.03042479079650584,-0.033520258608507644,0.11634778011831877,0.06365239966475725,-0.041848767290304956,0.03201102531033411,0.03773750000671027,0.025170249626991888,,0.01281187233339747,-0.05006868084019213
SCGB1A1,,,-0.025289794848076877,,,,,,,,,,,,,-0.016689732528382954,,,
TNFSF12,-0.04838881343044679,0.04329766105085496,0.01276156481145237,-0.05927925875698824,-0.014261380745587592,0.026313387805737255,-0.010631164232751119,-0.285888977408182,-0.00983122386130518,-0.021570642559793064,-0.11079499605815901,0.08250220674941222,-0.013405312818527956,-0.020965068290359514,-0.011456382740363438,0.051293295850544644,0.019059391053702822,0.04185188859490118,0.06408113819234951
DKK2,0.014437061897492246,-0.04966982884229417,-0.02967723000939432,,-0.02522739364740677,0.0866274191320144,-0.03121813761046471,0.20767365576542993,0.05790662602355942,-0.001203016020406573,0.007590988070456716,,,-0.01858849945107132,,0.06105758067039312,0.009718768785048234,0.010042199815679529,
FYN,-0.11655175102307286,0.05831980081371307,-0.038442516485341235,0.01197034934986118,0.0340878151526382,0.027867060905727055,-0.24683497721050487,-0.3850565136377332,-0.03179346635627468,-0.005566399892168755,0.030952982283680684,-0.037807065144399105,0.04834633210386239,-0.04184241820200544,-0.07945764085349705,-0.007815644919774557,0.012815517991477756,0.04644749997978863,-0.02839855664587634
ACE,0.002507651025332636,0.0397744157013804,0.08679787571904861,-0.0030855368238787923,-0.053452713862854155,0.013519745097908932,-0.03380681887623582,-0.24481545428604148,0.017199224484350323,-0.027308207983987885,0.03980813814739054,-0.004495307013236391,-0.09684369180431322,0.02085811772854811,-0.036732987277144205,-0.024265106800594186,,0.1030753393696281,-0.0028485407219403054
IL18,0.104116332576375,0.04719497962431899,0.005454474141349189,0.08710838203345907,-0.035174467473331826,0.10742406887857926,-0.0842006591503788,-0.4835972246540633,0.06567314188184864,-0.009126676129476539,-0.14962563193195738,0.007792608931381851,0.004491466608999368,-0.006705213324845565,-0.008335396242145155,-0.0027146802626912105,0.09895455531805077,0.023250368716128147,-0.007392247103757454
PPBP,,,,,,-0.027924116107032503,,,,,,,,-0.019280956027552268,-0.024648845042050282,,,0.062460991074362655,
CCL27,-0.026372445577845027,0.02556013567369611,,0.029230514259189887,0.03457405848863318,0.010800023666004825,,-0.03795835605144823,-0.020095079250918736,0.05595369976423537,0.06884351159650152,-0.0636037238807514,0.08720595221764794,-0.009515572418561631,-0.026463772151201412,-0.0392961958680333,,0.07940662471606519,
SERPING1,-0.05439856625306628,0.01857560332618221,-0.020482375241095134,-0.001150487517380427,-0.005992449769336424,-0.024379753084597954,0.03732892360858101,-0.4406385775473304,0.07239962964318887,-0.03687484391268574,-0.19679334581573898,0.052805376706338114,-0.04534405835582695,-0.055185872209098256,-0.057274606671104095,0.0014812544085224017,0.015510848113068906,0.12092923996812688,-0.03509809295775137
AZGP1,-0.03386533292780334,-0.0042032636002678845,0.034931929555156914,0.035208594842720764,-0.030916998037848104,-0.20570313520556793,-0.24256124957306793,-0.01482499986062705,-0.030748129918410333,-0.016670009977334227,-0.061762383497987815,-0.056372771752709244,,0.013064474270766914,-0.003593912377758712,0.03380851037238016,0.025249075448075434,0.090246537107737,-0.04535065843713818
INHA,-0.02010201783302043,0.007643594291677446,-0.004588235636354735,0.10631278286535675,-0.030280600400256836,-0.022655084885068438,-0.059470224422417166,-0.13185775308674036,-0.010105560934451136,0.022176206515971013,0.04111583822530953,-0.04182082224746651,0.0944240946654621,0.011818324413784692,-0.02140934640925093,0.11222899599014154,,-0.05067969584499652,-0.04302974436283209
SEMA3G,0.006882293077336524,0.04004596247719899,0.018300278059375986,,0.05484431405656737,-0.052669006542300494,-0.04764370184638938,0.0025306456549686706,0.07822443413318818,0.03368817699507605,0.0591055426631668,-0.036553670644617245,-0.05684489148062816,,-0.01975176554363982,-0.023931717639885226,,-4.359240826061582e-05,
OXT,,,,,,,,,,,,,,,,-0.013975912726894841,,,
COL6A1,-0.23410606569943412,0.014061676437415306,0.03806149528200178,-0.019418720321732717,0.041925080123714716,-0.12860277237538253,-0.16463327149834805,-0.5496578793269304,-0.21046851043227896,-0.05742588533108056,0.03187324432153786,-0.15189970599782182,-0.009025420783171827,0.05903930313256997,-0.006717657057738995,-0.04184333713012989,0.0737610167871766,0.11272971145802888,0.05156838348231207
FGF17,0.26237320795287017,0.06028917437973337,0.03332001211380093,0.03909032290135503,-0.026437834155972527,0.17559142917279488,0.07701591141270103,0.10404123597166558,0.007536205383678868,0.056026721299258474,0.10067058046461161,0.017413910008483555,,0.027545814506713926,,-0.01850155911750818,,-0.06839484733154111,0.2040391250099926
TNFSF8,-0.0182766769533899,,-0.024548848270457467,,-0.03171369137123778,-0.0158278850245827,,-0.044382547724470214,0.005486889038819251,,,,,-0.02092128862536042,-0.019169717921454006,-0.014861009362050977,,-0.01708721948117302,
FGF20,,0.08826007202386559,0.006725989450242005,,-0.00918520931261395,0.0633151942197112,-0.04448308311276889,-0.032226017343597646,0.07094363622328936,0.012962417447073559,-0.0161978461753178,-0.03127415343307577,0.056140136289626746,0.015342476084136978,0.023107338060839838,-0.01644496280181511,,-0.04671131894849923,
ICAM3,-0.07832584817428231,0.0408931956023935,-0.03178788323355261,0.02677060954803381,-0.06027640522186133,0.045439547130306415,-0.039859291353898346,-0.16173500910130112,0.02846495303823257,0.005080682202107282,-0.039141181288516035,0.0016481843141172754,0.09548781133326409,0.0006777926950826701,-0.04958514780384837,-0.05497244645806085,0.10363030408523087,-0.006303101205268327,0.09760138292397007
LAMA4,-0.16547921482532274,0.05165389297171872,-0.046305347576948874,0.007050101406775187,0.017982365145320596,-0.06077349444910501,-0.07125787127715824,-0.4656376853286176,-0.057521978221481106,0.001323414829913245,-0.010633299047345127,0.0024413691207115853,-0.0494767134524009,0.025528644711591917,-0.10918186472291473,-0.04056112953459817,0.17202714861978746,0.13239371802105243,0.07886758897192389
INHBE,-0.024636955663131642,,,,,,,,,,,,,,,,,,
DLL4,-0.00914965733133059,0.10081183970220492,0.016862579243177675,0.011600387568094209,-0.03402828352370712,0.04243332759021612,-0.007272101962382686,-0.2874904100433016,-0.016400677599172606,-0.04462898025971532,0.06733718803297414,0.04187444647093039,-0.04611681048226138,-0.020181679704191262,-0.049944921938771016,-0.02583543164289418,0.04043761882386313,0.061634991564895686,0.04555975325278503
SEMA3A,0.0888400282843672,0.030860892183025707,0.006366142339983232,0.06693280589973069,-0.017006363723730995,0.05536257654029787,0.011012727572019747,0.004120262824729305,-0.048684758334884094,-0.041463215081100076,0.07832391634412365,0.029447591301281273,,0.06873027622882451,0.05046975075089813,-0.0764596962855469,0.03930752352874032,-0.008856948843270679,-0.05843887124280852
RLN2,,,-0.026363834667025434,0.06932391382513743,-0.02211642802700056,0.06621751616093952,0.010756805346437248,-0.031763021708215225,-0.00383054318923381,0.05177094420422531,-0.04432522787573845,0.0031611888366239274,,-0.014467020269730652,-0.03191886318715025,0.028509032561266395,,-0.012347504568141559,
C5,-0.034558329199559874,-0.018065887761765695,0.02823947024408117,-0.006450718650310541,-0.01825040921573091,-0.040399415322643926,-0.07581121679523276,-0.3313686913838896,-0.011502145576480336,0.01870818457221024,0.022870115094138173,-0.007633256835011842,0.030642223980276072,0.08153506177460308,0.001342480290606357,0.03471149890287127,-0.011831656694892162,-0.06467723705858357,0.039645025592377425
COMP,,,,,,,,,,,,,,,0.020745082463820785,,,,
EDN2,0.19754446078682286,0.006103310375597019,,,,-0.05010111959365246,,-0.09498551741285317,-0.06685703981598307,,,-0.06493547148348151,,,,,,,
C1QA,0.15968419956434401,0.0037025193037496726,0.005235501712248705,0.01758309757294309,-0.07033333427428526,-0.03474089963052248,-0.17571463550738342,-0.5140559432935099,0.009396204293248153,-0.008675385826109673,-0.26148464534922106,-0.07897383235511868,0.01628260218417762,-0.06689533107596997,-0.025591261900797017,-0.06867133166744277,-0.05653176371377746,0.08184859090835202,-0.05604539141315116
UTS2B,-0.03857834696051248,-0.03709881718515408,0.017124841733270158,,0.05397557841758164,-0.004691612222290698,-0.002518041381813475,,0.01090063162536418,-0.04922056444695161,,,0.19798510907934186,,,,,,
COL9A3,0.07636093488793715,0.03170374618328448,-0.02988928056266383,0.020702163784830727,0.0522832481698698,0.026246593514244156,-0.2479068029261385,-0.5220547379136433,-0.10813455633081177,-0.0008999624557249844,-0.08249141334459616,-0.18102969810286446,0.07598612560374741,0.09462260499201448,0.03147158086397157,-0.01619550095380547,0.001503848347205789,0.07194477893998268,0.020222229794721044
DLK1,,,,,0.04768974773253434,0.10416190667360047,0.05666055264083322,,0.03271943218212402,,,,,,,,,0.07017357983796518,
HGF,0.19103474560794784,0.03991456254305356,-0.026412218089661214,0.04034274915110347,0.019393173604623223,-0.009945402013313457,0.026177891115874617,0.21117172775154075,0.10334461977849255,-0.010657506929506129,-0.06733570547270161,-0.0375280587648517,-0.02842980595805208,0.0017175359867797472,-0.08352108056563526,0.01961302219541201,-0.04563162579187235,0.12800017873900693,0.07440160216091496
P4HB,-0.19771836625682856,-0.062089187962373026,0.012051850726703877,0.012401958218447829,-0.07468914031073322,-0.17404369852912954,-0.2726085030900084,-0.5159739224645719,-0.20784298311446586,-0.0014742729579937488,-0.08865711723709475,-0.08663531156195577,0.04255848857256739,0.042813280898045404,-0.07338920618976562,-0.09635416397337936,0.1675796329736644,0.0009940688919523385,-0.027127287784674752
ADCYAP1,,0.035838336786627185,0.02612339172081391,0.07043151891692806,-0.0011727526127753684,0.11966788751911521,0.09064160619761821,0.26536710573419076,0.0458609607097862,0.07242254145851856,0.04563630332147554,0.070019749403595,-0.012806620326725875,0.06660076878492295,-0.038651214653192455,-0.062880668749169,,0.07397944438222198,0.16375595448961414
GREM1,0.06026132466452428,0.028509801983483716,-0.010805156319363645,,0.014962885324043284,0.21771338898648918,-0.07269541776261583,-0.10188785214146653,-0.0261463657238672,-0.019779131007448842,-0.13414027610332785,-0.054187180183491584,0.019458466363482606,0.0192173921401056,0.08466700904227055,-0.03203330571474897,0.05716387623253129,0.010538824015799407,-0.08421758640837233
EGF,-0.034815268805355244,0.0031305170099633845,0.04277540757483512,,-0.01940527918060327,-0.031067124489111052,-0.07724482447570319,-0.1909270631104424,-0.029127272035366938,0.0018669303312467977,-0.058798306572305614,-0.019355809960110576,0.20685139252364004,0.03031930395315611,0.004886254918087182,-0.002669969407167424,,-0.0480667646208088,-0.04174376936869029
VEGFB,-0.22166804182339714,-0.03725754913200462,0.06763386599053214,0.052170139817611774,-0.08492859029790542,-0.11556818337058772,-0.056128949455576206,-0.38196706717436546,-0.0505542671155268,0.013087857999767595,-0.07602004206735222,-0.13150703866018693,-0.004710024889196552,-0.014708750503285918,-0.08003552956317864,-0.03718003542530714,0.06448755888547,-0.07258266325380376,0.04040146429377291
FARP2,-0.02327494418157283,0.051289011172825215,0.008687598896427794,0.05645426937375763,-0.01635095097846624,-0.09102720455508588,-0.1617382467129679,-0.26121276082791267,-0.001938366238959181,0.054719792980024495,-0.014784011783805857,-0.013340885214014846,-0.011340234404859942,0.0251095281054576,0.015379482063212773,-0.011710739380609306,-0.013913473682913981,0.02174077060419452,0.03443903070428508
BMP3,,,,,,,-0.0519473595857282,,,-0.036425485050633574,0.0448085549227318,,,,,,,,
IHH,,,,,,,,,,0.01010688978228414,,,,-0.018937613342878856,,-0.016101955261088714,,,
LAMA2,-0.03700898027792604,0.007110235317503258,0.02627719438543073,0.016800940094940386,0.018878094493205766,0.05174405315142339,-0.04564104938887475,-0.31653729302515543,-0.0753113174743014,-0.046247400157049534,-0.005536525189977161,-0.03795095219451166,0.04858502192585688,0.004900936777125131,-0.05508612700588677,0.002471372769250117,-0.013375357487784545,0.03662161512609572,-0.06913652108858058
SERPINC1,,,,,,,,,-0.03958620447042436,,,,,,,-0.015901491279422426,,,
NRG1,0.09498871623981901,0.020103746773904075,0.03592806331447397,-0.02056593697730042,-0.026797015260034727,-0.01967446350217509,0.04865774264649264,0.059663273560769545,0.020186492842149534,0.0752013697058622,0.09193405713629801,-0.008189310887439698,-0.012845738744099947,-0.0016369273585598169,,0.008542035458880907,,0.08348095749905571,
SPINK1,-0.07399959998556324,0.08049063015443206,,-0.04678790457441992,-0.05839824193776799,-0.030793757755992232,,,,,,-0.024639081041199114,,0.002415367897508753,,-0.01954613270469848,,-0.0820792234042277,
EFEMP2,-0.1490424745908692,-0.0012363748480932347,0.09019744139861616,0.007025828210161467,0.04674199054184123,-0.1283512702598703,-0.07737009188852773,-0.43439635743659427,-0.05752027618042957,0.02571537594821206,-0.036330113532572844,-0.12885376732576267,0.09295715739598992,0.08859423912854689,-0.04078859873031207,-0.029349916815817688,0.048951846016787016,-0.014731496421377237,0.04520926506206407
SELPLG,0.057216444465626605,0.026072612828469184,-0.036600866139511336,-0.008607464983776467,0.043262185197515506,0.10297977618832034,-0.04217880736280852,-0.18144243176786135,0.08574524469829627,-0.03330087693970961,-0.06498977789238851,0.029051163127385655,-0.04973587045104174,-0.03162811125544394,-0.049318163181861385,0.02330457473651775,0.04524990576798824,-0.05935132499953846,-0.09133267158858147
GDF6,-0.031412882386745264,-0.019754048905627306,,0.006321637021363796,0.040265744253699984,,-0.031310952970893986,0.022487996565752406,,,,,,0.036767543182542474,,-0.028267438628051027,,,
HLA-E,0.1394572877672384,-0.0051093000550683785,-0.038948937988456195,0.008429618193161474,-0.05468994852942705,0.03793887801683517,-0.05280798678428611,-0.5583235634503678,-0.0057686863149463575,-0.04178781104025578,-0.2078916629428595,-0.09487672315143529,-0.025049208221565436,-0.09631082209589713,-0.005486242193617234,0.027222475339771523,0.03991890496500087,0.006156720910426052,-0.08570294796159866
PTN,-0.07013495840834917,0.1507280332644228,-0.010717197210048563,0.03273515131992035,0.08943394800649128,-0.05571453398084808,-0.2648618307299815,-0.6366413989269912,-0.21879583001822767,-0.08061876588328365,-0.025000847987420558,-0.18879638687427092,0.12970308538576847,0.14980853790449677,-0.06460838148054891,-0.05076075138702648,0.0482232659235799,0.028245715919866205,0.08498718433366428
CD274,-0.07087129630975615,0.06850608897235312,0.006306090140066351,0.10322001315261621,0.0197359722907861,0.030164046958096585,-0.039276252073701855,-0.1577994265313993,-0.03375187170676316,-0.022747161701991526,0.08795265645489285,0.004470579416912241,0.08297627090392651,0.07322212748244708,0.03676704238000095,-0.0036400919000048985,0.04903379120053987,0.037430091864730335,
FGF10,,,,,,,,,,-0.01765662417981453,,,,,,,,,
CD14,-0.014225618596761264,0.038318573578549266,0.018161654207539814,0.08561827155217765,-0.028174582436989063,-0.1928391354734336,-0.15557819746354423,-0.36865167210350147,-0.07505990160181555,-0.019743110781155464,-0.20722209856087426,-0.09092025786611306,0.034139917011205424,0.009816827080715802,-0.050795456005121656,-0.021190310884223275,0.0021582859837134005,-0.02598588505817529,-0.09464551719225894
SFTPD,0.0012054431379439033,-0.003752913094862666,0.050239337106810424,,,0.08171163152935178,0.1142494885896079,,-0.03187457257772095,-0.013484850788991382,,0.11940981001055513,-0.04055582220340876,0.06398063548065736,-0.04161745320521618,-0.04300997076964378,-0.04265797868393051,0.01570187221019003,-0.0172088875035498
SLIT1,0.18994587453153955,0.09683277003456545,-0.021469223224342873,0.08652588907858662,0.01884003045061558,0.023971948237837937,-0.07535982217884248,-0.19911421444836513,0.09825128988404802,0.053049605658451716,0.21260876368569573,0.04058777678996993,-0.02458276939530569,-0.020877776837359144,-0.015017836781258512,-0.029674990860639933,-0.11922896138842844,0.14898057187001712,-0.047390920561100704
LPA,,,,,,,0.00812734125944646,,,,,,,,,,,,
CNTF,,,,,-0.02522739105402482,-0.006612037542030989,,-0.1004568232250945,-0.04340303751424962,0.043102515577753804,-0.05985014588856189,-0.028608602426642902,,,-0.01975177333781155,-0.016300098232766014,,,0.10531159594929171
BST1,-0.01797440428874331,-0.016381912673442273,-0.001698229754241781,0.012395804047732854,0.05503768004927454,0.016860728203193058,-0.059001359318750536,-0.4056954406371362,0.00667097750459234,-0.003261675878307039,-0.07701917327941261,-0.006141421525038186,-0.062032724428088944,-0.033577713616169104,-0.024711645539099995,-0.017327033146447655,0.08636575825635599,0.0472115619077911,-0.062368848011842865
AGTRAP,-0.02955537192830175,0.01624090465434634,-0.02236014971225573,-0.03774448178803892,-0.04577899550831356,-0.0368386078907676,-0.09226067592414733,-0.44011319374870117,0.028906011157772526,-0.04580551909613764,-0.10728462760628776,-0.08454981654093498,0.03471558637080897,0.06816066600483792,-0.007529552954521063,-0.05922704025560395,0.07415487314293143,0.022314635431374956,-0.05107087663574306
LAMC1,-0.07136089242658608,-0.008324422757510639,-0.06425274164879553,-0.06290147422130031,-0.033230864921082244,-0.1259298267338124,-0.12922733124146749,-0.4768626826335218,-0.1539585461403382,0.0043769496782617105,-0.09370035059986037,-0.09710453351270686,-0.04715147885882609,0.012120880475944939,-0.06445650447928056,-0.014273500993205634,-0.012617572948551613,0.10048029958897647,0.026136113740699504
COL6A3,-0.04326682941286751,0.01194873030481943,0.034066953224171796,-0.014181383909863362,-0.04950721834703405,-0.026673514958155915,-0.07203431236245152,0.0930785966262478,0.009767896394780953,0.003518568330760742,-0.03499569916874566,-0.035260749028445094,0.0038996202800048166,0.04756890947312136,0.011637462803060453,-0.09681783763909861,0.007567308973609649,0.07708224267142293,-0.03752660974778818
FN1,-0.33404478135851357,-0.002332445630161409,0.008238373256263058,-0.06537012360434528,-0.06083089953573912,-0.17392906292997895,-0.13295922846630354,-0.45698075174386676,-0.13041226534086095,-0.019797356248152636,-0.06543518923091121,-0.14655343603393414,-0.1454410940926077,-0.05612909895940678,-0.10721174918245291,-0.01646629191439077,0.11803258668115876,0.1327900041439099,0.06627976868007249
MIF,-0.3051258206551389,-0.048566302049332086,-0.023809399335653125,0.01717869603434505,-0.05779858404728143,-0.0023750178182170897,-0.02865414107640798,0.18045352009667018,-0.013728813505930318,0.06160950186656894,0.0008696079317194687,0.07017552840167186,-0.02173688500377185,0.14103966632370799,-0.05564538229991615,-0.02586671054274722,-0.05163128285395517,-0.13507811403035402,-0.061338478672498684
JAG1,-0.1267672976606252,0.006973912894980151,-0.0016862957054847845,-0.004292148607809713,0.05119913395914786,-0.09522572110807662,-0.12841169060919438,-0.5399902441294219,-0.14604479435128134,-0.0006617839149893431,-0.043680520933340954,-0.22059483360681276,0.037413308637090296,-0.033730896710211636,0.008470389767382585,0.0032908465526610394,-0.07654395249867786,0.066559311103284,-0.03722812866182758
NID2,0.10853020508499543,0.06856618420443926,-0.046006374659814026,0.01242767348634448,-0.03212787573995251,0.008174184323221532,-0.17833880449995604,-0.3359911241488615,-0.06287548943392406,-0.03503360348046667,-0.05384838412892562,-0.05747860727750366,-0.07618833008819799,-0.06474652228446603,-0.029065252948877005,-0.03242682169654719,-0.05653604690081816,0.0788640834847921,-0.011921770558906732
EFNB1,-0.015288107526250792,0.029976865729215173,-0.02393018134404554,0.06710644133510722,0.022350575540334355,-0.02189946922263531,-0.12768010173996389,-0.20478408571436052,-0.023265559216230386,-0.00878735489963605,0.03673593175046181,-0.05389172301428,-0.0002287483142038107,0.08888493626031814,-0.02891475971337724,-0.06633900943170488,-0.03288028046573846,0.055433971564909465,0.0745917006843034
COL4A2,0.029273306022911155,0.036783281068546864,-0.02833872945186391,-0.01575215206962205,-0.013956102265392954,-0.11627433841955179,-0.1373757675098459,-0.5264160342905478,-0.12912953011100817,-0.028218231581606298,-0.1442129855368687,-0.1821971001769543,-0.1317572961509211,-0.023496851076274212,-0.054842923445436426,-0.04342487231055488,-0.015611472977792588,0.16419277960589077,0.12313968025196682
SPP1,-0.1763941462021321,-0.04680121802416817,0.004885265975434841,0.10991564902016415,-0.05758998123379645,-0.25284752644482833,-0.38801915370408785,-0.6542475521589932,-0.18369422074025835,-0.03953850596176175,-0.24473943377461743,-0.21413121072402028,0.008923917643103397,0.07942683024086397,-0.028655051361189756,-0.059189847496875336,-0.08232167418038433,-0.0479824837354367,-0.08766251630946549
PODXL2,0.16668953202217082,0.05073073973708869,0.006686087013593532,0.04911930326690564,0.014776888081154885,0.0508043734299325,-0.1274606189563004,-0.023629101105189534,-0.03733533313613623,0.003867767645816339,0.17185677518907397,0.09740462560744252,-0.04180453282525356,0.0024218981478772946,-0.04675172151397142,0.032863295724031905,-0.03411236644753485,0.10059561634977052,0.16392642093531806
IFNE,,,,,,,,,,-0.01766793272719449,,,,,,,,,
FGF9,0.3836976998207356,0.06585417475035558,0.0011225618787152236,0.05425901314272888,0.001356011208537567,0.3001556621992616,0.15463397342289065,0.357833169740495,0.17708851374630755,0.025733363453407307,0.1489061315529981,0.21041405071680885,,0.0398834526849999,,-0.043246415809969345,,0.1691504825935555,0.08357118584976583
ITIH2,-0.03587430034720754,0.0878972368952516,,,0.002296956898075144,0.11784515843014744,-0.009294835833625718,-0.09781438112161103,,-0.045385348974361854,0.03492386031155019,-0.011821531043714308,-0.06264684678934268,-0.03135966239000436,-0.05768870478547565,0.021692604388496718,-0.0373220082365866,-0.0062671655262239384,
ADAM10,-0.07575634164953213,0.012462560493347518,0.011856961462385117,0.03529765960830272,-0.0035840264831631975,-0.019775271708228966,0.037249544952206025,-0.32945307794597206,-0.01876662293861603,0.05973002774106352,0.004422802208941279,-0.10800678465000119,-0.06339925792416613,-0.02528983043872239,0.08829455357980875,-0.019982044699835385,0.05326668610956339,0.09983252185152672,-0.014217279440571665
CFH,0.01878059648396087,0.046065455717642145,0.001642039446178684,-0.0375747557838763,0.05397698197918132,0.12252226074634644,-0.04716780413020643,-0.3088938432480752,-0.03519208368893439,0.0005926244729695838,0.06840131983720643,0.018624169179912966,-0.1251673257089668,-0.04961920954359734,-0.045692198618125866,0.004678270793355015,0.013150947959088923,0.08976051881410643,-0.027076066794518155
COL4A5,-0.028733208894648057,0.02068029788818256,0.024227838240661135,-0.004807715244176774,-0.05243996201138373,-0.03538862035338583,-0.11004485207577971,-0.3588003388543983,-0.0807039818772999,0.005922359002657013,-0.1314908136601752,-0.0918586046617192,0.03320658529362104,-0.06321079994529945,-0.057552633620790064,-0.024436325809466263,-0.020495268504980804,0.01055720209930052,-0.06224339975932943
LTBP3,-0.1777342505890546,0.04131685171861561,-0.00719150460842047,-0.005235510716792755,-0.010157395374426252,-0.06022428191769903,-0.11281270273915761,-0.14622863641900596,-0.05400123341748501,-0.06554090429362615,0.005084537016005653,-0.043010574866115835,0.011492411462707896,-0.03913893351800313,-0.04230076802582562,0.06256796740490406,0.10155474784415844,-0.018880931343416535,0.02199821146823419
GNB3,-0.09921047452083118,0.11104609609049898,-0.034557403093218385,0.08345541690223529,-0.0025059623712592395,0.06576597775706268,-0.08908015235615105,-0.1845653640461571,-0.02156898146336193,0.07472431121247565,0.1543923611863249,-0.04383009746724983,0.030567527091140544,0.06741538566557481,0.029006779950940555,0.0631494772452145,,0.0368257719716249,
