,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HCRT,0.10490012477423447,0.0724553389210966,0.022919444352660828,0.001458470705367167,0.03338798821490347,-0.022842992743620477,0.033837177647644184,0.0618628761045749,0.11675915962378085
FADD,0.07019278959135516,0.05329053685918795,-0.010101204442881144,0.05039676966988172,0.030745534536989555,0.019835396025601082,0.06967487781664279,0.03202801202570837,0.006455829286164769
ACTR2,0.012557177295332435,-0.022653507216518876,0.035613164950900604,0.008234553758697334,0.02167339769172552,0.007764192535819193,-0.05419215155906297,-0.017809033184274892,0.03143757011060914
BMP2,-0.01493361125457253,0.0003745487412401438,0.060819382924487395,0.05724685900479174,0.05609671815856611,-0.009792123865565189,0.06596696115917475,0.11124692301139474,-0.02581080731464373
PDYN,,,-0.039970497463425514,0.08339473737365052,,-0.004026560822409832,,0.05233068250023249,0.02234722235509761
CD55,-0.016284409340209107,0.020321803407375064,0.021276157932610347,0.015275431476372869,-0.06342344131409326,0.006926742905979107,0.009607459144798113,-0.0013535275956074416,0.05143389875868428
OSTN,,,,,-0.027412714077482768,,,0.012757301691096692,
PDX1,,,-0.01840739133733899,0.10303270832419134,,-0.003217738734119614,,,
CD6,0.08700527697193229,0.05314024157023591,-0.024926408255665562,,-0.03524790272418166,0.01763377851411936,-0.021627415506569405,-0.0002821236402213434,
IL16,-0.021338751854401435,-0.018416394467104313,0.037612640022287966,0.01322502880296849,0.066567593027237,-0.02898467293638467,0.04508105929737816,-0.025813373777060437,0.022787894798867978
LAMA5,-0.04544333307710075,-0.015281279367292325,0.02873278096361953,0.03728044148619272,0.07004063330895204,0.0221515609359083,-0.04969623124428289,0.02732418023885329,-0.02740167494160271
RGMB,0.05954631895516358,0.06712057971810387,0.04048176144578142,-0.007154273525674277,-0.0016789023320441427,0.07732965082663824,0.05685644848807417,-0.044205603006830345,0.06859884394123006
INSL5,,0.12466802305989341,,,,,-0.05674573004354576,,
IL12A,0.11328441034855653,-0.026002992090705758,0.14210429420226167,-0.025956310222113792,0.043164976925485175,-0.028591204254447528,0.07926654195266723,-0.03286572357827633,0.11763654366477089
S100A8,0.044465471026833875,0.028637179718769175,-0.002151306596233678,0.005932494327336487,-0.01996747466399104,0.01032054843727496,0.007764187839907023,-0.030617127289907058,-0.03919786546696225
TAC3,,,0.01494631120223515,0.017663678815700183,,0.00133809364648961,-0.048344662416191286,0.07270204017489164,0.009722578003145554
TAC4,,-0.018988927406896224,,,,,,,
MFAP5,,-0.043968296515569764,-0.005977735074967675,-0.00035253671754744575,0.04421158667988002,-0.006436530504060662,-0.018089030697980887,0.024630629126606674,
CXCL16,0.12879023683381471,0.02568117101701794,-0.02798419154586937,-0.011331119822524242,0.021740158170253987,-0.027331939162015092,-0.016482887884235627,0.0032851324310536863,-0.06980949967456387
AGRN,-0.050458889013375,0.08941957077291697,0.0050709332057625655,0.0027602283655227167,0.04327451445013835,0.050444082451329336,0.012334988637006519,0.027810247751504504,0.11047539419850573
COL4A6,-0.0032697716884189246,-0.028960417922659343,-0.027307988731796046,0.049610165146701427,0.040299620187405676,-0.05282254761983234,0.07869944690686488,0.07000444151922178,
FST,0.022573548921464286,0.005351695990528625,-0.013071608715601323,0.012895839174244871,0.10172260983539942,-0.05265756363725981,0.030185428282738427,-0.0036756744192620377,
MEGF10,0.05139237352884229,-0.028199243831610238,0.02281162634359854,-0.04153960275477241,0.05449199872629575,0.018640178122531433,0.06304577202568967,0.09756370387214747,-0.11354789820151792
C1QB,0.11798132867467162,-0.038302638561342625,-0.06015604660248221,-0.058617395520863064,0.04578417333470505,0.05175798310711219,-0.03936065169661694,-0.030223458214894746,-0.017245181917535053
HLA-B,0.029370498372516554,0.08446336661013927,0.051292430519090944,0.026188298925775535,0.019501825661977525,0.06335611689999368,-0.02602656288956383,-0.05015439659006526,0.003567637925665104
PDGFA,0.0670525129641354,0.06617233679877903,-0.03195070955167701,-0.008650472111325368,-0.029307174598639404,0.01881007806210589,0.006134548777460232,0.10023824901238727,-0.10341280178485932
LAMA3,,-0.0466197043659852,,0.054572952814256705,-0.030994109206362103,0.02449806000976916,0.03567503237930651,0.022108033394389416,
DKK1,0.02503020913960495,-0.04081804789165802,0.06169039890112186,-0.011221423912196238,-0.027831792611049906,0.022138658775783904,-0.040540718140308026,0.01970894067201858,0.047811360724481416
INHBA,-0.05253415233568551,-0.009125514815917507,0.053655876239102056,0.110816072372249,-0.013572771435471878,0.006109228749451799,0.014517021157909581,-0.002907752484629561,0.0799268628914635
LEP,,,,,,,-0.032993723800523164,,
IL7,,0.10497339146607586,-0.017244544035805963,0.024016961538120378,-0.029055063403320442,-0.03205354779165455,0.04092261148318997,0.025721842548454596,
FABP5,-0.0018342311613101766,0.006821491871348807,-0.024949388982160647,-0.0444070616368554,-0.018357899031043977,0.04047896325205343,0.04237998513447385,0.07357877292311615,0.025394389390357295
CCL4,0.02821774757111844,-0.021726297861496144,0.033544362056094935,-0.012555515006442471,-0.05635556529335595,-0.0028971352497330774,0.012716699596390595,0.006497559793555474,-0.0831878728610712
FBN1,-0.08362350155886888,-0.007322950097807681,0.03543277648198586,0.010086182090993519,0.04526697196830602,0.019244425661836238,-0.00017895954701069514,0.024772203558355868,0.045581684542906425
TCTN1,0.047214727576366355,0.04623927118234386,-0.010450972921319286,0.03549213569814255,0.12216178759879436,0.004088891712171349,0.03199214316233367,0.008877110649207019,0.06330745390867297
NCR3LG1,,,-0.03379652790275958,-0.033872678603062055,0.07992087822719748,-0.037312353250404294,,-0.011690976801434036,
BMP7,-0.006936924921994442,-0.10062926589532484,0.06384018930564953,0.013927442510143315,-0.00479323132916099,-0.028081773406623285,0.078175227448985,0.07415085715343481,0.04195109033556425
NLGN2,0.05113311427451181,0.019840203708779973,0.007820182426805163,-0.013506743143543979,0.019248669598202452,0.07970192939045766,0.06783450130848097,-0.049854034800524055,0.1254358618504097
CCL25,-0.055740245789057674,,0.07052559331846395,-0.009499392475517655,,0.11081783072130094,0.0341029121763247,0.039943465858124944,
NPNT,-0.028667092938161724,0.027028482866802508,-0.018817016876950143,-0.05836342193983369,0.031219226083935025,-0.030138392975279878,0.0443097878227831,0.013182417136317846,-0.08649691508357199
KITLG,0.1118171446483056,-0.025265340910048496,0.022738525407519136,-0.02167031909522888,0.04418136938428508,-0.032652500758229584,0.06439608162466884,0.10446228076791393,0.09928798576291598
MADCAM1,-0.03244169543584412,-0.010376246186870674,-0.02560161752871163,-0.026413417709397903,-0.02419315854223384,0.14672189829311075,0.053903081686736964,0.07298725172835774,
F12,0.12081256948061132,0.06331254741321712,0.03092750612692969,-0.04229118896781631,0.01530951656288252,-0.03982653921774067,0.07463388758628656,0.006160243049339828,0.026084270929562874
S100B,-0.033854596356600264,-0.0941240528547833,0.0050431798144653555,-0.016852163501427188,-0.07038227886579032,-0.0493908316652817,0.07260519254250176,0.04281670158386618,-0.09638185752828
IL27,-0.005227591937471933,,,-0.0042229199824492455,,-0.00950752609109338,0.04546129865924811,0.09609574700491412,
CD99,0.03969412987936592,0.040123565559587675,0.029580832018202514,0.003708540794750976,0.01381329635561367,-0.05722055710611884,0.019944815032173224,0.034534315091724735,-0.06884918311424204
PDGFB,-0.04921655059342085,0.003172648079536503,-0.0076127064882057765,0.03094128409444491,-0.00825036145885958,0.04377047286780698,0.06616649390921484,0.049335309894966956,-0.04494200585569323
CLEC2D,-0.07471939694771408,-0.03304109386875293,0.0396021519947457,-0.034981138041433824,-0.023362429883223755,-0.02716507752276828,0.0249481925818878,0.0012208958904728314,0.21326867176276887
F8,-0.025565482386544342,-0.030837420616901392,0.045090217061172486,0.07177273371234902,0.02295903710864346,-0.027651893610686703,0.09778154954308836,0.03012399555539317,-0.026543172629851116
C3,-0.03398889349260489,0.019915580189346613,-0.045290324846329354,-0.058090184350816434,-0.002435180912447277,0.003639298297354289,-0.07543934657236942,-0.04508159931313414,-0.05129752426845645
DLK2,0.06544051934800348,-0.03257766140147986,0.013387043357477152,-0.0058261487365435,-0.030994121586592042,0.013562026720228515,0.09420209777029755,0.025000872788868273,0.05009234605312674
TSLP,-0.052498484986133506,,0.020913619526881925,0.024743749553620433,0.01736758125256302,-0.030084805976548404,0.012577008383999326,0.03950277858409911,-0.052333297155368094
OSM,-0.030357360862977027,-0.04530029304967382,0.010124596424883748,-0.018124133485247825,0.09731434120898809,-0.054490114365511086,-0.01814548367999481,0.0006638218103033459,0.0824070147713591
PRND,,0.09643738575910667,,,,,-0.03177041036849018,,
SLPI,0.09630469306974306,0.04213844117036773,-0.026422558138353758,0.03800567726816266,0.08134706738722391,-0.03110274974978319,-0.01824615083251364,-0.03523325933987148,
AFDN,0.017516030826193383,-0.01581231580999599,0.0014008251154897452,0.002646843301417392,-0.011381125115820304,-0.007776115292503941,0.08336950985723389,0.051973333267379886,-0.12353228396525444
KISS1,-0.03914585734016011,,0.033596721422985115,-0.025268796452570446,,0.045309213469686395,,,
ULBP2,0.00221078104309709,0.01373554397181292,0.0713975910882624,0.012471484050092796,-0.04345818225527637,-0.01715111941490435,0.04924450628763628,-0.012255682011672903,
ICAM4,,0.1716710071632861,,0.05113456213664496,,,0.004859615452180904,0.0040318372280595365,
ANGPTL1,,-0.05400914583658849,-0.007281777819870746,0.04679345236254895,0.06420719449843013,-0.04733798404706071,0.010843918834990708,-0.02241257161845175,-0.03191640969509852
LTBP1,-0.07281960927754216,0.06768719485491397,0.014555014033435757,0.06671399612590369,0.016412106257998372,-0.018242517861513763,0.058766957116307666,0.068861744373227,0.019513022816515183
NTN4,-0.07240960731531336,0.034323473519162165,0.022612228239568637,0.011931114359436844,0.020360231355816594,0.03389372807037295,0.05939721816725883,0.027881275719853018,0.03872686320561326
APP,0.004915692113322095,-0.02622819712922687,-0.012664232790254592,0.0659279696682754,-0.015316066028638201,0.014733564071843576,-0.006766657503261876,-0.01635838961536543,-0.09156133987445642
RIMS2,0.08600327238072251,,0.0023247829608126166,0.005933456304703756,0.012161495133530235,0.005369990068455526,-0.0005660164169709024,0.016407003163410722,0.016783730419134033
WNT7A,-0.01733981602808406,-0.03557489426059871,-0.007733605956680208,0.029781084242916943,0.03934658617860555,0.002701356450919984,0.10496015327887133,0.031669607964965145,-0.03628440231325681
GAST,,,,-0.00906981922751349,0.02553678424513686,,0.04730712002747419,-0.002292868364238089,
GPI,-0.011508738020210093,0.01560221522420648,0.03749190855984788,0.08007486009628742,0.04923998137352391,-0.020651801226466128,-0.009736263517285564,0.00819186362062058,0.019961839210358587
IL1B,-0.003516305536474424,-0.013024646593905065,0.07120109954025151,0.07070835765442923,0.02373674177021641,0.03040650712558729,-0.011096848146680533,-0.0373447909994985,-0.06532386191782223
SFTPA2,,,0.06169574327085686,-0.021835624876566654,,-0.026632429206762842,,0.03566303005911106,
HAS2,-0.05350920381192909,0.09417918902670427,-0.011337293097237999,-0.0445539164887771,0.030547151156276466,0.05449176731870953,0.05494600814634843,0.045408759295682846,
IL11,0.03462798694833677,-0.03160436200124438,0.04944630962344808,0.058675353187285555,0.03757899478697777,-0.04954104834557804,-0.015323494142905781,0.006948991692523625,
SEMA4B,-0.0037032461189470006,0.0599803251504464,0.015806664119051204,-0.026181000741307647,0.04592326518713886,0.018495578451406272,0.001680095204881399,0.01511191433835095,-0.029477186780440992
FGF12,-0.03176690268700081,-0.11259223657540594,0.006268393070944294,-0.016521898515270254,0.033744268486139546,0.004554919111860179,0.04671912629785816,0.0036769995782229246,0.10180328085184115
CP,-0.03266677831410362,0.06382767785101556,0.05051220738086511,0.04711134996944828,0.01049022828104767,0.023448518905964347,-0.021365577139104214,-0.020178152114047155,-0.05760295842092885
NLGN3,-0.01029519444014141,-0.013177257808084184,0.0646406025336184,-0.03948600895664117,0.028643093058098673,0.03708375722330447,0.09134353180381369,0.002707652322377846,-0.06576329616771112
GZMB,,,0.0011877967831467658,-0.004738699034687949,,-0.03004651237573199,-0.00912025020215455,-0.04616041295844357,
PROC,0.058127510368132004,-0.03287202530287284,0.07895513548345785,0.0031724654007692214,0.08542680357961602,-0.0030979724705808985,0.05935400927794417,-0.003055541102933674,
TNFSF11,,,0.06954051778240994,0.07987576142412012,,,0.05840582289718688,0.028081487585589596,
AGT,0.07353430904342452,-0.06457362660840438,0.023493636130793794,0.005361382528763587,0.09746495951039448,-0.03400848343261491,0.08311902755936883,0.13441485135965567,-0.031957514164677694
PTHLH,0.050359610657948264,0.03133992735860565,0.03575786972664158,0.04116656655634521,0.1803160120999231,0.00034344070551064636,0.03947466911210622,0.017442894372839596,0.060620934069454166
COL1A1,-0.10917593416713349,0.07455056026504088,-0.02384995514664891,0.02515320821460646,0.022633354456486086,0.04905316366097306,-0.07753581667401192,0.029396568692603705,-0.008849757445022935
LAMB2,0.07803067615220456,0.0225982971376006,-0.010129144868631243,0.04431308244355776,0.0519868870209278,0.009961860517305311,-0.016022378279275853,0.01333127119152822,0.014085064598901803
DSC2,0.010065922112004596,0.05526168569810604,0.02639811205113516,-0.020021870486638647,0.057474397483267006,0.05945739022690176,0.0419008152879162,0.06784147526295595,-0.06996084526381968
WNT5B,-0.05808661031768133,-0.03261404413687518,0.0073249950841278695,-0.018909245903172275,-0.010927983057936286,0.014937502417299707,0.026649156361977847,-0.010923181428404052,-0.035160576897187434
LEFTY1,-0.013269025053794544,0.03819401369907488,0.05961913206942004,0.027226599640074886,-0.0025676743689991037,0.009398790382229832,0.04976301801862634,0.1333856064761051,
FGL1,,,0.04760962024797176,-0.03540947289806494,-0.0008181216151748599,0.022303740628170088,,0.0609030660961787,-0.009489102887869388
CXCL5,-0.029030860774447085,,0.045319524996846744,0.04230409520869699,-0.02820508493361723,0.0028355557037694538,0.07160595817840507,0.09775338761521248,0.09876700997575275
S100A1,-0.011670562739273438,-0.012217534876212376,0.07620831922724133,-0.0007829302078553406,-0.048114420928164425,-0.0794590716175584,0.03524585183233907,0.04404211766502989,0.026391503770011725
C4BPA,,,,,,,-0.03299371571483292,,
NPTX1,-0.027261113569470977,-0.006384484976342747,-0.047575915369685036,0.012592494544208858,0.12388214140008214,0.020690403351948286,,-0.019242732806784634,0.11112565231202265
TGS1,0.09938442696914816,-0.016731845614010865,-0.011105841132291985,-0.00019841565617308913,0.07327884941567726,0.04539435741179366,-0.005159455127355225,0.04014467594267718,-0.042874731482866905
SST,,,-0.0036268661748191464,-0.016351438065295428,0.05162206763781672,-0.03231666198849604,,0.04917112178906591,0.07711127529801641
IL34,-0.03991966638599331,0.014269584287793602,0.07779648124911052,0.01845163620898133,-0.0009635342925453379,0.00657653178270954,-0.009730266504257703,0.03879620915739379,-0.0527471597797252
DHH,,,-0.01481384938185422,0.0050341757094794935,-0.028936592961788743,0.014557989251360967,-0.015451407516478265,,
XCL2,,,,,,,0.0029052981422556974,0.03382895974958462,
TF,-0.014344900056926076,-0.007441697504386626,0.042587241594791325,-0.03137558768645085,-0.05138136137283903,-0.05201238835506609,-0.02090465068065481,-0.020894624796484542,-0.036545111079413814
IL33,0.007838949152130884,0.0011595979221793202,0.04765885546177242,0.023385961254937342,0.0013360833742882493,0.11385252821840908,0.027891275417381258,0.0047065260544740676,0.028285827188427877
RBP4,0.009507997409716014,,0.04612741684756722,0.031901828925089484,0.017276972067130178,0.05163853563470519,0.08720391390879904,0.007631138483438784,0.17494028469299966
CCL19,,,,,,,0.070946539463228,0.0679476293880224,
CCL20,0.05098871112206781,0.05737037029418993,0.0037650674957562386,0.049192453313633484,0.002443140133668952,-0.0223825746572712,0.0005396898919566923,-0.003164257383501531,
NAMPT,0.09244270973898543,0.018532694147202745,-0.005188253700377584,0.03457351629774774,0.07170966087716661,0.05686249167438151,-0.1050895554007248,-0.04654003365650804,0.11055846841082945
