,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
S100A12,,,0.08180647992054024,,-0.010802683231472406,,,,,,,,,-0.014999391495685984,0.004127861408951179,,,0.02477553256070062,-0.029651686270417,-0.039109135414029515
TFPI,-0.024359322571380966,0.06551240482345681,-0.005027882849324885,-0.03531703577443222,0.017395064494406882,-0.0641657487794329,0.06592908480836826,0.013075805195652834,-0.006331886977877405,-0.0004151526924231161,0.05644842304208316,0.06013619410671896,0.02025142011487514,0.05952192238373359,0.09577303799768974,-0.023922693852389366,-0.04501694457019909,0.016332144919565608,0.03537232725476027,0.11347855522320975
GPC3,-0.025351004881264877,0.003658677742364867,-0.040778575755331795,-0.04054143730964473,0.001127862432182393,-0.009396258537784575,0.1111665254811234,-0.026413976666959584,0.0441105564445768,-0.013486579129266978,,-0.033368654611856924,0.06230882815064112,-0.012145717850677707,0.061726487445382866,0.04509893374433394,,0.08711349597454915,-0.0011898755250656528,
NMU,0.005826683469609997,-0.04467786333719764,0.06426311692100677,,,0.037971966142669795,0.010954585705317625,,-0.00763002919772801,0.016004575356579138,0.05875564656467186,-0.06915555131654996,0.03914161090608985,0.07420013749550318,,0.12864203324819407,,0.03872186279648489,-0.06479074687858169,
SCGB3A2,,,0.02671868279768591,,,,,,,,0.028333685347787303,,,-0.01697608529681951,,-0.028784167307840208,,-0.012199640362764715,-0.03460676816549628,
LAMB3,0.014073230306928702,-0.011643731457189587,0.10178053640132946,0.031670953826096464,0.04908906239105292,0.021323350039527147,-0.06681912840632118,0.016778767102725738,0.04495257743822703,-0.02274949517392461,0.07528121376160704,0.007235117300133993,0.08217788836595324,-0.015257101794856091,0.04652341134799314,8.055618957726607e-05,0.021922809877781755,-0.029392613362234806,-0.08936747300528582,0.06590810131179053
LGALS9,-0.019598944755377032,-0.08807150044693876,0.03809104306078861,0.024873367961756584,-0.004996080326359783,0.02282075574487688,0.10680441197677568,-0.009860045112238118,0.020351186053628956,0.10167915718049834,0.061492208403069175,-0.032732890618722824,-0.06322129605559966,0.02156829630468624,-0.030343418239541144,0.005323649816047588,0.0057729495556540795,-0.03246367188440339,0.055140804432329535,-0.07882849002547371
VIM,0.042072120650061114,-0.005137401898522233,-0.1304974219830105,-0.004221102289950056,-0.03268321930062523,-0.03004257675361198,0.03841364354481553,-0.0608367256595197,0.03296529904467718,-0.05741119645851845,0.023176896585055437,0.003840564577386312,0.0926623841706865,0.10562258843055926,0.053344302562200824,-0.06321839409322903,-0.10059068677098512,-0.028198462859371585,-0.1648254437342823,-0.06344527228312993
PLAU,0.06616769276988672,0.025448244529156356,0.00534144461397624,-0.01175227071561896,-0.01961826709964917,-0.016911234882734175,0.06834391446248177,0.03454139058429582,-0.022561567056192926,0.002098939664421172,0.05658306477272168,-0.022571043037341802,0.06768706155856202,-0.055699066469373906,-0.02101443645767401,-0.031642979966522974,0.19608798596292232,-0.047060988796045415,-0.12835433275264702,-0.03748808062498922
TGFB3,-0.010301832444682722,0.04254378398478863,0.034503128769978186,0.010667384952761672,0.022707688647771385,-0.03778090557509793,0.07082131498063679,0.025765130368858444,-0.007360912987669049,-0.002866042863010278,0.0633449612692411,-0.09630509579101557,-0.05425878638436878,0.01914487086713164,-0.03644326639828249,-0.0015187609514311082,-0.021230495797507593,-0.051501612094436065,-0.06403421686908868,0.061573359638772085
APLN,0.11319041160796947,0.04139586013742312,-0.002459538220430964,0.012546770294714987,0.014895064935315954,-0.02224794812424237,0.10011199933669529,-0.007042793158173128,0.025323872264391513,-0.0004935295906165092,0.0008892497494217469,0.00859101134163987,0.059848721994521834,0.07950619553067437,0.05817355045050958,0.08702728155986005,0.1543911282489077,-0.07301477951311917,-0.009118154717253624,0.004007108131785575
SHANK2,-0.02123423948984943,-0.05109255520095151,0.02958251847387086,0.02708256482396222,0.04571228637189509,0.024991493099458185,-0.04683293163972142,0.0593320000120061,0.005442719583530235,0.0018231422984774255,0.015209254352248718,,,-0.014839516355641407,-0.021554151728508227,-0.00792398179169127,0.13609580159803256,-0.04313256229855741,-0.000794025137075632,0.12171998106276367
LTF,,0.004507049365481831,-0.04097177584976187,,0.003277856870442247,-0.029716026131260394,0.09331818180042543,0.030349042232196644,-0.025330246460622353,-0.05914540685656504,0.04489882846053302,-0.009955448515621978,-0.04122540566250853,0.028121377906393987,0.04741241966824914,-0.023458108550764415,-0.11840624112664182,-0.11252774416289356,-0.10365212097863086,-0.047138391991900244
PYY,,,,,,,,0.020625316542413154,,,0.005551013103057945,,,-0.019821252188671482,,,,0.03898998598357467,-0.03153749657550498,
PENK,-0.018475886977695102,-0.05302898514745109,0.0759302628826892,-0.014842778817234203,0.02180968383284311,-0.0369303017136461,-0.04397518648001112,0.03624472162227597,0.02540725093914846,-0.03914835758073506,0.02951164265965512,,,,-0.041793087236548426,0.14326108855097966,0.03477757695489345,0.03251496388258485,0.026538738403166878,-0.02441400751652439
CTF1,-0.009630570478780916,0.004500902793854991,0.0015964227526067732,0.059623127625872685,-0.02187035708445753,-0.05104081331923654,0.10619606099166332,0.047667945468551035,0.05675667244921149,0.07318393696007361,0.017788593286108146,-0.11468752033200148,0.060461073547956004,-0.01378190261704154,0.06870240301302549,-0.021278985144721152,-0.07136891423651302,0.07294032586002448,-0.002652031776746324,-0.000375526374669965
COL3A1,0.03978429041354792,-0.01852166924337093,0.00728470917973921,0.05209357248988323,-0.03262015981888752,-0.03867393438343189,0.08532049159921952,-0.027668063236323006,-0.0138561765918272,-0.08006987700712463,0.07416395990371023,0.01735773864042909,0.04951744362397792,-0.063477849689729,0.09985042231500925,-0.001613722905756465,0.06157526183765103,-0.02696543688740686,-0.06543563066242508,0.07887240553686171
S100A10,0.05373465672556018,-0.009333731600567953,-0.1183371920984318,-0.006709333245061207,0.03731275594376198,-0.023341368947768983,0.09445141435304241,-0.04967588074720584,0.053063081298367586,-0.031295109307578645,0.00976203526365521,-0.060054086699507375,0.09017878454983312,0.11866624870899971,0.050100991484689925,-0.022251383652818618,-0.09060844966689084,-0.030270204798066726,-0.17864686698874338,0.005974713837012127
FGF13,-0.0274812582843868,-0.03209308186964792,0.05812562384682169,0.013665802279332784,-0.00987366959007484,-0.022796040157327925,-0.06981595241851501,0.01332656050341127,-0.012550922569753013,0.016266486089724964,0.015911686675969768,,,0.07638454608323271,-0.03313845111433322,0.02701251205646252,0.06512900468259357,0.09342546857552363,0.01950203416006655,0.08526073463265033
SEMA4A,-0.030174600989215383,-0.008546829655079385,0.04898894081552303,-0.020468699815502162,0.002016920751944138,-0.017488898604850516,-0.07588744035602808,-0.003064386424245491,-0.000136348277153722,-0.015713742380380542,0.01377738300161991,-0.012747820974757528,0.14004965217395315,-0.03782939628374953,0.010920112339163875,-0.03493383736706009,0.06684389309940626,0.004460078539071729,0.0373342821654025,0.02995611117544004
EFNA4,-0.036979923933917073,-0.038393320086919494,-0.01130848074561857,0.013185691638414394,-0.007458470298737582,0.04450675764043665,0.06266885511102042,-0.0511610100024857,-0.003885917932176041,-0.031023572449813613,0.03696128756658359,0.11041488567412974,-0.015200490700855796,0.01586173756962396,0.0014628632448442074,0.035666766327194906,0.07761327328664909,0.03994677481215641,0.071658811798224,0.19064186897496793
HSPA8,-0.03844176839617543,0.030424516233331304,0.08321975812977159,0.030607946820184983,0.003052534123396246,-0.06117037447893994,0.03788512689029678,0.015343092316254307,-0.056416384304123775,-0.07390774963970743,0.03153270786425974,0.1404227674460719,0.07372069352090621,0.025341565350456525,0.04493382783199689,-0.017064360918595454,-0.008380695365647966,-0.022005104930092938,0.05515097858661009,0.06503430611840373
NPB,0.08109748456012394,-0.0439050773003482,0.010485921008456139,-0.008187722281775282,0.01089212144584367,,,0.008750282199424848,-0.006372014515387301,0.042456457886725765,0.012578448254093334,0.15881908663392733,-0.014247356396013017,0.047270245760967805,-0.005446049755445229,-0.013255388961911195,-0.033031419447316274,-0.01902036027231659,-0.02546892843131307,-5.046920473342407e-05
ULBP1,,0.04108637469086383,0.0707329931580993,0.01388039562819051,0.01735906256833917,-0.013599905261864028,0.03259202667076395,-0.03070844598807933,,,-0.036578211970471945,-0.006044404770270873,,0.07887593987731897,,-0.01781427127749323,,0.032757375537453795,-0.05963349247216895,
SEMA3E,0.055516287679544314,0.05614265424303432,0.029710097334018616,-0.0222472850868289,0.003319488250408324,0.020139236820430697,-0.01076953155782814,0.023612300386798766,-0.01195950685725858,0.027297214902655503,-0.021926271822711386,-0.04807523391334337,0.004480473879351666,0.0009181880925658261,-0.011887959931027888,0.024018206841709848,0.03366921446758993,0.019942734817068496,0.05087769689830952,-0.05444710538952906
FGF3,,,,,,,,,,,,,,0.0010970095619515492,,0.03258937030928213,,,,
ADAM9,0.08211905022858151,0.015338128054957495,0.015867985104149444,0.048046327134561015,0.018679616060209743,-0.018002623674439718,0.06391621373354309,-0.0148421174481351,0.0750059138780126,0.007020437235789578,0.03854292827920142,-0.017812611791351206,0.0434304925525502,0.022478068380003057,0.07043606962490472,-0.04619974974314387,-0.08356877571998036,-0.04114699023956837,-0.11198023030812222,0.03675600053938474
ASIP,0.015346519022799382,-0.0023333497140789776,,,-0.03511111518899572,0.014266784927074984,,-0.006331651179715164,-0.0021888398794853415,-0.007057308531787296,-0.033376520557608244,0.02103569516435212,-0.013875210642037608,-0.0021941033074774708,0.06056076567469816,0.04317038040317302,0.06571548531595066,0.04775347521420982,-0.007445210871549361,
IBSP,,0.042340073325884825,0.017243824649528526,,-0.05184692813460146,0.0033849765025570962,-0.04371666927171636,,,-0.0648922664893737,-0.02080777465781717,0.07128552067010796,0.07956365905671096,-0.02290594593538488,0.028123998961322273,-0.09718714781763722,,-0.07210973087500722,-0.052759589299337085,
MMP12,,,-0.0322837892490897,,,,,,,,,,,,,0.030493640364670508,,,,
FAT4,0.040798852591945954,-0.029560060312383382,-0.0014689264383401198,0.02449233848854561,-0.0009658354100061914,-0.017672208941634345,0.03476263360896291,0.04876576380660313,0.019981355917066127,-0.007653364894355671,0.08509921767762721,-0.003380653586834463,-0.0033758901095057117,-0.05425439472007608,-0.005154774616679509,0.03411699995666252,-0.04616114574168766,0.06097410787890129,-0.0526034739321141,0.10280969870061488
MDK,0.04946199650230809,0.02844786953963443,0.06239004631893,0.06175536749585717,0.03840838105185509,0.037138652298419235,0.1339051666052699,-0.06014430512671634,-0.0034909177764009093,-0.012270011528622454,0.028516724345445325,-0.04102475042320245,0.09353488882776198,0.02677037293741605,0.08417644067785583,-0.04015772884856374,-0.04155228769926669,0.02480588024810132,-0.11349267806544476,-0.03772168148650112
BMP5,,,,,0.04496148947014543,,,,,,,,,-0.009053516797756723,,0.0024594168107897056,,0.019831146274940394,-0.008872757510711954,
CAMP,,,,0.06494690605851018,-0.0013619812318245775,-0.021026947151016804,,,,,,,,-0.029415756728896472,,-0.02379373472488606,,0.05029680978259106,0.06437398413794401,
HSPA1A,-0.03528809084256085,-0.06071426656036992,-0.042338595405404314,0.029633114111882936,0.011287974904031954,-0.03691281201477119,0.14485807735799977,-0.025189898096865164,-0.025452754551328175,-0.02792247108446447,0.05299103341257881,0.012652831809317413,0.05962702946865113,0.06573710750364214,0.08740357672618773,-0.07702306762982546,-0.0808672307497026,0.019615863803743052,-0.014763187196771927,0.02471412736869943
SOST,,-0.010552209924135018,-0.0184515287210665,,,,,,,,-0.01618749314565992,-0.058541288581438304,,,,,,,,
SEMA3F,0.07983298989105178,-0.05028171327325376,0.02472200573390989,-0.015592547051340479,-0.02784480129793357,-0.029887448148658857,0.0925637017509336,-0.01856972905009464,-0.01545689735383578,0.04907869507053057,-0.06434893141536559,-0.0673763415061706,0.11639263896957916,-0.051924064128839806,0.06616150962131127,0.03177855118263383,,0.010634018432942758,-0.024759288429461276,
ARF6,-0.034784457389604694,0.05241658624477714,-0.009005971387756093,0.009615204303560438,-0.025557669501066128,0.0394801252494896,0.04121056455137749,-0.017717628932090723,-0.05308438273862288,-0.019274662597588338,-0.02116194389171086,-0.0619698538931457,-0.02816392270764948,-0.03006654377947687,-0.007675726513636863,-0.0301781210760122,-0.024706626235943392,-0.04503110117457418,-0.09538334314552861,0.005124924530143228
IL6,-0.004477447406904856,-0.009303549913783281,-0.006505015107424303,-0.02369422740727801,0.029834223281378063,-0.03670340800364399,0.0009939417029146437,0.012118647014706697,,-0.007162999126033014,0.016599510023997958,-0.039710422298131966,,0.007041542786552658,,-0.04214106686018856,0.029134624978595147,0.03220426780576557,-0.09578898006123011,
CALM1,0.08902671516671197,-0.02742431768729117,0.1036045733741769,-0.0032351778284714083,-0.026648122357870112,-0.022124680491638696,-0.07790728706011543,0.013256879072345948,-0.006027380482040406,0.035855905926010505,0.007053202650625116,-0.012842971640271476,0.0285925192104131,-0.025968667114953034,0.027131702000160268,0.01891083314105295,0.009029598048650696,0.050230339106541594,0.1064482126926462,0.039733584786296405
VIP,,-0.03494985911918908,0.030913191997620652,-0.022285394916606187,-0.022334345923962797,-0.013450651365620157,-0.026774582746694222,0.012589585516727998,-0.02608030142510395,-0.03297091254821081,-0.01725403494480257,,,,,,-0.03736480856768845,-0.01552185815850295,-0.05525428497178803,-0.028304109100264575
NMB,-0.0018217299627499622,0.03389235243964848,-0.04243839178218922,-0.0006372855909116299,0.02136414208370961,0.002048100659460884,0.11319054711730463,0.05068230347040608,0.05962814185683734,-0.05221979226693811,0.058089947281810835,0.019999216284810967,0.024936826034755714,0.09100975800180743,0.08480869542061184,0.07215514833971175,-0.013144276770917417,-0.01709702900422599,-0.03819138576742964,-0.04078496557318826
CCL26,0.07286565294159687,-0.026225607368370946,0.0021393705883011927,-0.014402953503574005,-0.0383066363924468,0.008386705600730335,0.04650394283850882,0.05479352291721795,,,-0.004793382127644102,0.0019294588801806389,0.027558996830739656,0.09419300161067576,0.04639032612410054,0.06242323840786372,,0.03410615550584721,-0.05861879101035771,
FBLN1,-0.0351070724200881,-0.02873351886435935,0.015368205355534709,0.014867117061715302,-0.022329804850453605,-0.005119422824134843,-0.003168634871576209,0.005420429092506106,-0.005725901134019367,-0.0020638400770316093,0.019180737259058427,-0.0563534030739106,0.013473463741024694,-0.011143199338901035,0.029120462661619103,0.004424004121048047,-0.0708829185767758,0.10422889126459142,0.12154255993786488,0.08008804236380924
SAA1,-0.020271560528439557,-0.010120556695903307,-0.0710969998919784,,-0.02013908657322057,-0.05174469147639456,0.026641269283241883,-0.042555273956304776,-0.020081138857594924,-0.06294485560714157,,0.041992394094967245,-0.06226118402898776,-0.012758932376570848,0.027244071784330682,-0.038072852099989105,,-0.07018627887582857,-0.07524435839710797,
MICB,0.00594652841658227,0.10864762726230792,-0.04149206125634545,0.017955765181270764,0.027848558970330915,0.032833868626849394,-0.023953686685597806,0.01865021883911071,-0.030655423634490968,0.07098325310320776,0.01338518930112282,-0.0831262272696822,0.013872572088841037,0.04500668401599044,0.04497542928898382,0.036299965565086766,,-0.06149192210664577,-0.0030366613867750182,0.1992172142627837
MMP13,,,-0.028757954091843216,,,,,,,,-0.0073211823236622895,-0.0013336532873240987,-0.04421528185785209,,,,,0.046178221302031655,,
F13A1,-0.011107371711866324,-0.051832461082488665,-0.003689964385291651,-0.0010772079451494385,0.008547434088406544,-0.013578282035111201,-0.04416498008935763,-0.010069248463771168,0.03200342059367601,-0.06020916233637541,0.0011957975952227202,,-0.016343937230233658,0.02541018181671806,-0.029031283754470373,-0.055164954821126315,,-0.09841222256455798,-0.13915662780247756,-0.025579315478794825
CXCL11,-0.03971718919240275,-0.04119001073616657,0.0472763712409198,0.015541937275546418,0.08854212194659286,-0.0006333022588930101,0.046884494855125844,0.02912594221398477,-0.0046006943205965465,-0.010936591542768704,0.0029481344309438373,-0.0007582777911850548,,,,,,0.08747961321112825,0.07605736615807833,
COL5A2,0.074591842942086,0.11471125418824998,0.00904132584644869,-0.02405304329817629,0.01117921843995142,-0.04764318852174936,0.08532655756012411,-0.04594535980914652,0.022527664241468574,-0.056942101274085936,-0.023534671235919194,-0.04956819111277444,0.09147090861490358,-0.03664803728103159,0.008831990024306463,0.028596304473635384,0.004692258487569382,-0.02620931615910068,-0.09263567893360261,0.15245316904448494
EFNA5,0.009642496177901297,0.09824143781751567,0.032262144473535606,-0.02382959554452875,0.013040509735779558,0.04727956435679251,-0.051681421951368586,-0.008995385897992229,0.03274561530837311,0.00561544008164253,0.0507928075186878,-0.02240817611485531,-0.010617104719401757,0.03034494448797133,0.07042158423870662,0.059928633300804265,-0.026281752813321756,0.08658196089841022,0.02612960702742117,0.12023537893376028
AREG,,-0.031812649282197625,-0.026424506973443545,-0.008874839690191668,0.018868658559551475,-0.020491134582852167,-0.018675844937621536,0.012724926348994019,,-0.06375849822399983,,,,-0.03650000558332886,0.09025705931152282,-0.023999267534929866,0.03701081042326748,-0.0019638733817439564,-0.052782575321394104,
EDIL3,0.012545216247303101,-0.0021818436781780334,-0.011088774474410455,0.004007447818914739,-0.016281221589389175,-0.015493263585814451,-0.08517401506925233,-0.00678067189429387,-0.00832018301818498,0.05776888485996097,0.012741840865600677,-0.01655232998364375,-0.08996198897192893,0.03413498359282829,-0.0445378278875606,0.06619373580917393,-0.031307372790391315,0.018882007328329908,-0.029102951082423327,-0.07953366041354235
CD86,-0.04534915762787867,0.026322668287186796,-0.0021279391033877677,0.03981854108407347,-0.059417413255588164,0.04905848298899032,0.03782478061203861,-0.06052874700548865,0.004837789535260371,0.025629729994191715,-0.006633133027906742,-0.065968356743209,0.09923157634942807,0.009887134206987835,0.04023462799224279,0.03525410438534116,-0.010196258631592126,0.02688809904376108,-0.0703114794891031,-0.021656930666931397
AHSG,,,,,,0.0097524049247019,,,,,,,,,,,,,,
WNT9B,,0.08849383220930566,,,-0.034586040646515,,,-0.022036973472684858,0.008166026609084673,,,,,,,,,,,
HRAS,0.02498593146597624,-0.022210847428924114,0.0034314299842803197,0.026018664339852428,-0.017802772559386865,0.08361807828081275,0.007195227449742585,0.013311954267349808,0.04051973583988963,0.06760521632790166,0.0053853429884643585,0.06190785756047321,-0.009200593116782013,0.012249246012358769,0.0020690460411266582,0.016851564982707387,-0.0515358672578734,0.01774382436682807,-0.09058492428220773,0.1251000464031434
C1QTNF5,0.05083659122490348,,,,,,,,,,,0.031024888072967792,-0.015352907158995182,0.031593597315642964,0.12291167475300972,0.0011244828859153682,0.045769748591661,0.11290933532217085,0.035369984451265254,
RLN1,-0.018475888512263144,,0.0871654579588533,,,,-0.02934460981321581,,0.004655126119340669,,,,,0.1001601780589486,0.034227401727659715,,,0.037358173090464214,,
COL4A1,0.07424810259638244,0.01551177961700139,0.031397368266902606,-0.009923677286694686,-0.03817779175141051,0.003509843511041503,0.06916440366916943,-0.028541114915431893,0.005556446091307804,-0.050923511063667395,-0.004119687350113014,-0.07531484639178436,0.043744111530664286,-0.04875517846909742,0.06487512699968125,-0.007795204241917582,-0.05309542982749811,-0.04594462983085551,0.026562398789443897,-0.0374989306440247
CCL3,-0.010671202770282297,-0.0664194526285149,0.020784255945792387,0.03373503839541469,0.036466246354228564,0.038780185073604756,0.18128683217609576,-0.04411317552776301,0.05563825772631888,-0.051136393185250276,0.030057424505214227,-0.07165726423083311,-0.03751108569011876,0.060708738172303815,-0.04269422250539527,-0.012746452107802318,0.03760887418553693,0.1317147740581693,0.011945357826167732,-0.021034233054759453
BGN,0.0009752062395485021,0.04147630139538825,-0.007101980480291836,-0.01717095086354754,-0.04274027710122375,-0.0008111011660524746,0.08524662229694388,0.022810799602650016,0.025296719992304543,0.009877884733848078,0.06165918749721694,-0.11749042812010496,0.05030760048339049,-0.06239792194407362,0.10824122730518045,0.0008170490684525292,-0.056465326758062366,0.010317099673527038,-0.02123550802097907,-0.046730632293530694
RETN,,,-0.02879861274461708,-0.011912320093123213,0.0312860661460681,-0.025612821417296785,,,0.009808653984825996,-0.017290708628218812,,-0.06803048898204117,,0.010695030966020164,,-0.020442172925120315,,0.05094277033003243,-0.030413796030053147,
S100A9,0.026930565400991948,0.025481685003481438,-0.012125833682642933,-0.027827161768186885,-0.017060396466001257,-0.01536618252660331,0.018755197079365564,-0.054438468942420284,0.005103052824776113,-0.005796250766337742,0.07606899065710218,-0.04479962843840914,0.023305140204552228,-0.013473811711003284,0.004887743271649672,-0.07390230669019465,-0.019593353419232414,-0.06858846438437295,-0.11633550332496094,-0.04379513545743691
HCRT,-0.022287686319231274,0.020981214980810254,,0.021133457070862626,0.10414196178614608,0.005996865044820168,0.02582323788161885,-0.016108441291593303,0.02915791886347051,-0.02540368343680015,-0.02796282898950031,-0.013704490466266234,0.00021153807744582503,-0.030883953911437244,-0.013589636881182702,0.020224439357632965,-0.04455316942568463,0.13864983518821425,0.07097199336004434,0.05293156670845726
FADD,0.005709944934762047,0.07542933062107454,0.07087816272744037,-0.0024755423053050814,-0.0046626237998326344,-0.04441319881396473,0.08447176446108033,-0.04081058036646822,0.05694749903344103,0.031329358335749326,-0.012428034544266688,0.007805163249725488,0.06807604853086219,0.0025029648258646136,0.0016879514854596116,0.0069052696373299634,-0.05858339338763581,0.08852621243602907,0.06402992753097878,0.07125700585906906
ACTR2,0.001142437501860064,-0.04325793831692613,0.004091762005883915,0.024143630558030038,-0.019001348898186523,-0.0009198132417369501,0.007464472917993352,0.009108533215838611,0.007003182972129749,-0.08933043944189097,0.007994965769454557,0.03393188135671354,0.008940018217090909,-0.0023841795277763983,0.05251091085155291,0.03530627719508526,0.0441296896553305,-0.06322007587314467,-0.06421968140256631,0.005042734142343811
BMP2,0.06658265773805853,0.03759792160202816,-0.048295822627987074,-0.02122747087108027,-0.028904442113262544,0.012765466553624032,0.0530211320900266,-0.034805844531083464,0.012726418245386513,-0.03242125136458804,0.033219342083499,-0.0016489541012355417,-0.011257587735449718,0.0488287035079219,0.028285782118300462,0.03088100156321843,0.039923935999000223,-0.025093093918303652,-0.08525175657443321,-0.04871569075706602
PDYN,,-0.04970397943483036,0.047189809451813364,-0.02642309153364893,0.0394849503439932,-0.004756977393211036,-0.07976608229773088,0.04387311609260865,-0.04993871364937886,0.100745246656601,-0.05020619082485766,,,0.033964499244990516,,0.10335289455533714,0.11223949852248379,,0.018116384843465474,0.20741869634102567
CD55,-0.024358549429955304,-0.08428555122813611,0.010207975785031286,0.0622355070709574,-0.023346678914858535,-0.04127364444132845,0.0282198786892893,0.04621964395612767,0.0264963992856819,0.018034590257509843,0.02368917032217136,-0.025059665278882152,0.02292447023360786,0.007162838424142961,0.0002841776083674891,-0.018585839045136478,0.049544385742917744,-0.011922687000452053,-0.02382999896723531,0.045557516947034686
OSTN,,,,,-0.018302886037992253,-0.01624009958791971,-0.022658237914659363,-0.033592493662360175,0.0318063016913582,,,,,,-0.03313844673889661,,,,-0.052753106608238426,
PDX1,,,,,,,,-0.009150952186387442,,,,,,-0.02286937582895287,,0.0230294325482289,,,,
CD6,-0.014151341994908966,,-0.038633553509592654,0.017026435272335952,0.05414396928559478,-0.020428111123834972,0.05062989399214021,-0.006932123808648289,-0.04550226132665211,-0.02066202387120111,0.06983088064857848,0.026715828608705736,0.035903261824141885,-0.017807599305326004,0.007784235137177572,0.04485603250812581,,-0.030371907669635597,0.03807154416862811,
IL16,-0.04129001091166673,0.07493917240556794,0.04012431789657178,0.0017747964574658477,0.007329240957214649,0.0744674865612484,0.046338039256616725,-0.037439418924248555,-0.00869040993184636,0.06751610337140045,0.030350233429280195,-0.05816054522554266,0.004566405584590841,-0.015287635110008498,-0.0021668803711078445,-0.025049836145954893,,0.08821398581586891,-0.05924698281768809,0.09919972227730774
LAMA5,0.040741570448135776,-0.01697278181716834,-0.0030161400978903977,0.024367511092113835,-0.007165296163914052,0.005356413336464185,0.08102132825638027,0.02918227743469266,0.039776418522174256,-0.01884976919962547,0.0625375351157049,-0.0725983780385856,0.029789851365368703,0.02227843980815594,0.028630507202935127,0.007878759001569537,-0.03378878687934866,-0.04002636137062261,-0.08380357215586741,0.026203292969234647
RGMB,0.007788788916290735,0.05513063098055343,0.06471727858949322,0.0015957146511486283,0.10384958647750706,0.017433374296641792,0.08677150939544673,-0.07550442832415517,0.04881866529518998,0.052991095935575244,0.023726094472709378,-0.013217727429867727,0.0881435461884198,0.025602364139040504,-0.022042693676991184,0.003237900652493837,0.05356450892210587,-0.02856300508682075,-0.044493870151669654,0.024533628494790412
INSL5,-0.017932091704770958,,,,-0.04919983249691716,-0.01446102091581926,-0.007887285603386298,-0.024902868811138398,0.00237315073229374,,,-0.0446919232999668,0.09704883441497957,,,,,0.14776678679434244,,
IL12A,0.03507141441166194,-0.02017125131627549,0.026429623218904498,0.005794788967485651,0.003977845676628795,0.008246065255605027,0.1288395871971361,0.051544799180054474,-0.027903639739724855,0.007861543211324554,-0.012157995406024073,-0.0004959420115029584,,-0.032879847978569056,-0.011686794552870574,-0.01866443341815725,-0.01889351358623006,0.048026628004158495,0.03106113811334851,-0.045140212622191936
S100A8,0.003206056927444615,-0.01709706914272422,-0.05185243621937916,0.06199084342309446,-0.08279560797576589,-0.028029862672407608,0.05309113974494872,-0.04645887253848103,-0.03610821479729087,-0.019334051741969636,0.037620037157300376,-0.022688305074593722,0.0247370133720935,0.03534150092746192,0.11876070735840608,-0.06512948886123757,-0.05361843986898894,-0.019040133757097,-0.044762604140526664,-0.04883040759422978
TAC3,,-0.02544801799641644,0.03916680373237699,0.06736783612260054,-0.025717141185171998,-0.038848370576676804,-0.0492346233771485,0.09155233999355634,-0.03149959406567163,-0.03483632094108254,0.0036869738213256282,,,-0.02949306784916019,,-0.031083065009247773,0.08237751324974645,0.07358707580088499,0.0013329998365877813,-0.03748803597394693
TAC4,,,0.004266638018728836,,-0.038397968004987064,,0.09431274184803633,,,,,-0.007286427203125819,0.026123970014022897,,,,,,,
MFAP5,-0.02840331540816269,,0.0034420483793222555,0.007204313463661598,,,,,-0.015458714921517217,-0.03511037446481111,,0.02163005349979557,0.017997487172377778,0.013405286092524523,0.1010645817315012,-0.03955588195640307,0.0040999673894751695,0.05444924585337126,-0.05299586568652944,
CXCL16,0.012927253859247038,0.0037956182716484426,0.021410993166769584,-0.05609466286447884,0.05216623687549617,0.011440213112193088,0.08944037007260974,-0.00033868605277899546,-0.020700786035176326,0.01064985928962592,0.08069220069357026,-0.06026613098558996,-0.011322942895261492,-0.0017824160529355032,0.030941096818215948,-0.017394592501897992,0.03863644756658208,0.0011339418465480921,-0.06421739165824451,0.014490841439670889
AGRN,-0.0016586813945521145,0.013443664919129872,0.03922040978296315,0.019681052031370747,-0.056986661726367314,-0.03476880409751413,0.09446864381145585,-0.0630738247100576,0.040941819228969924,0.030522321401395037,0.03312958734466616,-0.049522933575051185,0.04186761700789303,-0.042166539406716996,0.03858036655348599,-0.03962691903617469,0.07941962932675843,0.02794538446946648,-0.022049246148576153,0.03653554566876036
COL4A6,0.055313054582755955,0.0038315845983909382,0.1022449934798107,0.008034830476697171,0.02860063838671244,0.03380159080109183,0.05719928754219498,-0.017779316131773023,-0.021655612314765763,,0.059299368219805804,0.03868927490132283,0.11782083613627772,-0.007192648666477349,0.05206720539112683,0.02538439967135457,-0.03690336304735895,0.06589363822393941,0.027072287625777607,
FST,,-0.010947166071880149,-0.03729189257280474,0.0011150400572395732,0.02524529967621666,-0.03919769204229112,-0.00907449778183026,-0.013748812345202453,0.021376425775221346,-0.018485080175603005,,0.07513137493698756,0.1645154669371042,-0.08143826792285018,0.07220496970051055,0.018041410846443222,0.06550009343820974,0.011850307245857146,-0.1280197023769601,
