,UKF243,UKF248,UKF255,UKF266,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
TNFSF10,0.04939665575622201,0.023162345955024154,0.004024626656747094,-0.02345573168856185,0.04010472398155788,0.00420872440704198,0.07845666636674618,0.12634211833899403,0.02693587109166774,0.10377309093626812
GDF5,0.047030902280372294,-0.04870886545617829,,-0.0016277823685018203,0.0474573899802734,,0.05223460368463827,0.07130292582161107,0.061188956709470894,0.03216365206759715
CHAD,,,-0.010190333119219972,-0.0339944925816318,-0.04337707621691918,,0.0392370636217603,0.04719563715975655,-0.0027135263425879224,0.014286418269607571
RGMA,0.2175555100836788,0.0024694733821540365,-0.01514999329808967,0.14421930800002308,0.06790370925641213,-0.037538850005516974,0.12924938795831276,0.09944890058161844,0.036366980851660846,-0.0048434348964790375
CLEC3A,,,,,0.02715555731481117,,,,,
WNT16,0.038260222458826605,-0.03514188162918805,-0.03034279461217045,-0.006940448269145855,0.09046981900542866,,,,0.2803009523931424,-0.007056128276682874
CX3CL1,-0.022989756398569677,0.04501879673216855,-0.03934630014774662,0.019303933351326564,-0.03855971955918394,0.04701116501729166,0.13258385437349368,0.08914183060770405,0.030531457431228457,-0.010774602712388054
FGF1,0.1191618370697842,-0.004885695489262748,0.02651277287206718,-0.0031284059231542435,0.13385413066833632,0.04002100718628076,0.09219852474402072,0.0881847837046279,-0.0039045878783227155,-0.06073445288601074
ALOX5AP,-0.06470255297150158,-0.05243791870645503,-0.027704516181831385,0.0704804961564235,0.044466799569778406,-0.024968681539369708,0.03355071910070937,-0.006448544486825088,-0.024901135734185995,0.05264421477239343
IL1RN,0.022337500031307217,-0.06421480816966857,-0.021415305430937677,0.06956274246118797,,-0.0013211980565173912,0.001211222117099071,-0.029079290188205313,,0.03120668148943086
PCSK9,,,,,,,0.017937392586507086,0.06400054478027156,,0.02997597606888727
NPW,-0.03429133132644742,,0.03130302428129032,-0.008994289800628856,,-0.01271417484920291,0.08335476640398072,0.0006411122463013631,0.0020340728708419017,0.0694039253826424
CXCL9,0.04404177669293163,0.004894908536295,,,0.04589029983150786,-0.021238947629609456,,,-0.03714530415453008,
ANGPTL4,-0.10233063711610373,-0.026205513798932652,-0.053268168388501076,0.046807802637107356,0.007401226893924131,-0.03627957857304084,-0.032021515018219086,-0.12589820323285617,-0.036142966178992604,0.08809912979918097
UCN2,,,-0.03943373324083127,,,,0.022690607608561193,-0.030446019508545384,,-0.00792511439478909
COL4A3,-0.01607934638327524,-0.010773050638948236,-0.03654212122403773,,0.021135873609884056,,,0.04280808123209414,-0.002794045714934252,-0.014205551242056334
NRG3,0.03808018622546808,-0.01892370317847727,0.08420589147651979,-0.08761537072643741,-0.009236097553146985,0.0029350292151570207,0.06745947777845346,0.1355811240529903,0.005090996446345909,0.011427426462878476
IL23A,0.01600923469447051,-0.0190258454576353,0.024501589724067064,,,-0.048916338096118055,-0.010601025878372321,0.029248908423319734,,
COLQ,-0.03127304953219903,-0.04793703783516898,-0.0070799060316291094,0.11962932029114932,0.04020863229110596,0.13546519882067548,0.05926923678225329,0.11930009971543376,0.037111674420222195,0.045360643994675556
SCGB1A1,,,,,,,,0.026496111137261805,,-0.060550468168559156
TNFSF12,0.012702699531536195,-0.028378816696088865,0.012428291532122744,-0.02701061216992182,0.04638768604087737,-0.08562285421612967,0.02196470431158932,-0.03021080882434109,-0.03583750391118397,0.05450353052901617
DKK2,0.05616361156363715,-0.013502823985499282,,-0.03368268084609485,-0.01886834325712711,,0.09010570482931152,,,0.014519594052722636
FYN,0.08855151446334822,0.04204797066006445,0.04669960122088122,0.17707337018079072,0.011853412310815966,0.035720060788439104,0.16251659112925518,0.16589132332646792,0.010410415464080634,0.01968777761309407
ACE,0.03602825331859489,-0.006917981214442333,-0.06876856870275347,0.049885922686593274,-0.03836128723445032,-0.03176766116275988,0.09216455190761964,0.1500045546982227,-0.02804412327148051,-0.07383925846142879
IL18,-0.030367762917542944,-0.0003636244221845919,0.030003154689677763,0.07051756346802135,0.020872939277754788,-0.0028322980761906267,0.08398965790207942,0.13625149165314157,-0.0009408329602403746,0.030565163005092696
PPBP,,,,,,,-0.04183256320357604,-0.037286792460831684,-0.03645797857648172,
CCL27,-0.024604138474265926,-0.03452192117956578,0.021817317817027306,,-0.020806764606927305,-0.04869926443915547,0.004454662986067429,0.03560860316486421,-0.03914242782959787,0.0011522299495436812
SERPING1,0.0057242262114496935,-0.07678968181138261,-0.03726372158122306,-0.03315822018203439,-0.013136274854218923,-0.03734507122174802,-0.012991624421737876,0.022911032824640857,0.01737520556985778,0.004177317307125642
AZGP1,0.0011384934283321727,-0.022897570894453517,0.015078497776119608,0.10523721175689013,0.0017316259612925999,,0.057045420056107445,-0.01190894687403635,0.02459110652759446,0.0019003848237021392
INHA,-0.055507122000551405,-0.011792502273180091,0.022766442974289782,-0.0310932433983783,-0.025835347101249146,0.06777967207598384,0.0891695354022164,0.07401343184858769,-0.031666452987690205,0.04015867563270746
SEMA3G,0.06819546910181004,0.025550893183648806,,-0.013826099458941572,0.050139822620087225,-0.019583344180991388,,,0.008207745318335565,-0.022807608675160223
OXT,,,,,,,,,,0.0416280301091105
COL6A1,0.00516437418379599,-0.07893755755723963,-0.04176363670044455,0.08199480335554939,0.07933989993527384,-0.022380696322192535,-0.037367517017673275,-0.10130424355837801,0.05181386179904817,0.03369737729151414
FGF17,-0.04655599935930029,0.029780645769842483,-0.04297114903360008,0.05913992448608165,-0.012523316587669673,,0.043459930416645996,0.10103591649137254,,0.05651681382343107
TNFSF8,0.10223730320484892,,,,,,-0.04847261021093573,-0.01424579401482378,-0.02835383013302575,-0.02084760843596099
FGF20,,0.032148901039664814,,-0.020610299001074913,-0.0029210188977766213,-0.03580120184171794,0.09076902510851759,0.04974006321451177,0.09090085227335759,-0.007073845332954906
ICAM3,0.08264934275442327,-0.028919798680110336,0.04599949905756517,0.1403465120410649,-0.01718313211955619,0.014541154237093578,0.08839886409319571,0.13374585317932042,0.006358159659423154,-0.0031327100725285478
LAMA4,0.07525589853256553,0.019973081879060918,-0.004785711618736125,0.05977452178585695,0.005075815961639412,-0.025915075240376506,-0.08926776436133914,0.04501785660569203,0.03778385945358768,-0.000495981172588721
INHBE,-0.055365326780783944,,,,,,,,,
DLL4,0.038651436408919014,0.024328761438839688,0.05168790764591009,0.0724834885433895,0.03139562111519695,-0.02509580196518712,0.006461014378910842,0.10186718022361192,-0.020768951595792694,-0.05781666936698017
SEMA3A,-0.006379132142120465,0.0025354166278885324,-0.006801328116406785,-0.00306082639478297,0.07832429303020734,,0.1269990715389876,0.022067659484561956,0.0361840569416464,0.03632508767552212
RLN2,,,0.06335911480678251,0.17604477836610377,0.009295552982464787,,0.034545898814138,,-0.025347921095615716,-0.037655707000608545
C5,0.01685725304995797,-0.011475253155389052,0.01911848846044408,0.08233090579310896,-0.01525971369270156,-0.07985175623011964,0.03126454520301528,0.10897873333127102,-0.016390474257032224,0.022876466535915182
COMP,,,,,,,,,-0.033954471879455446,
EDN2,-0.04760603329464613,-0.039004299177729955,,,,,,,,
C1QA,0.06195446441485392,-0.04625496763714731,0.007679080565887534,0.05236180876696092,0.06232924629718675,-0.037500607180051,-0.08977206627415092,0.08680250873367926,0.0675321125694885,0.053464008989089915
UTS2B,0.09471350752934547,-1.2854570982935286e-05,,0.0020397826561666735,-0.011066274647438522,-0.00723576830639424,,,,
COL9A3,0.17946875801251366,0.059697326937259675,-0.0032002861287290614,0.1615410649225401,0.017724178980125203,-0.04422281401595997,0.11739056354217393,0.1116304070582296,0.01988705938305468,0.0802899862502808
DLK1,,,,-0.019402182554990193,,,,,,
HGF,-0.024821247885855057,0.002533770331746206,-0.003625427261517956,-0.008101108799234901,-0.01539643776374365,-0.046459194689966184,0.0938737807297993,0.021154529523914226,0.051334903892082784,0.05962229546390345
P4HB,-0.07930971890881561,-0.08011503788303964,-0.06814614179706337,0.1468697538590446,0.029201921642264397,-0.11410071096465024,-0.11685337102329851,-0.20055439922030804,-0.004788034145552861,0.05362306826644094
ADCYAP1,,0.036752696459939255,0.013772095158011392,-0.04128560916216037,-0.08150694361378469,0.012561059187048881,0.014755412535497624,0.11346168089123178,-0.0302218719185052,0.029570894262294683
GREM1,-0.03785327509581244,0.050232553873672384,,0.06631490951971503,0.016732487408544394,-0.047171130566911676,-0.025675471708250346,0.01702871125979753,-0.011449010994913349,-0.02027090239869387
EGF,0.06716668050167156,0.019288384335442003,,0.06621771052569568,-0.03758177946612356,-0.03580117160105355,0.06253436621032825,-0.0013980084585584764,0.10123238714337777,-0.03680124894460149
VEGFB,0.007469152813580579,-0.03512004095337203,0.07468793751699619,0.014322010906148526,-0.004464384607792001,0.046179846845027725,-0.10090709821934402,-0.06449565369026726,0.07026582531581936,0.00727919733038483
FARP2,-0.027119012333365642,0.05545942903683027,0.07008820314252026,0.07752679166285295,-0.0022124687092621295,0.10837531822634987,0.036884448081681155,0.077294376525352,-0.05276326784632427,0.0015254994681486607
BMP3,,,,0.024934714711167844,0.021137862529850365,,,,,
IHH,,,,,0.004335345678752344,,0.011117153142200721,-0.006385925611653933,,0.006518398685433043
LAMA2,0.020826428451427542,0.054991052742920855,-0.005303232635670222,0.06566887438489749,0.03103667655149233,0.02489500318528735,0.042507332563317186,0.11858720899973144,0.025322452533618922,-0.010604992866972083
SERPINC1,,,,,,,,0.06266586459221041,,-0.01112955185089657
NRG1,-0.036988911387001444,-0.041632075071823905,0.03903431973605934,0.03325302065620863,-0.0007945465323775094,-0.06417787804042187,0.07852409314459702,0.07087845084587402,,0.022651764282612463
SPINK1,-0.08169074242691478,-0.03320273647645015,-0.03828097555115432,,,,-0.0673352027425491,-0.10587480659823102,,0.00977993722306555
EFEMP2,0.04348556826560627,0.00804447113991861,-0.039981547590852005,0.06939715028421822,-0.02768941159453928,-0.0508395716505445,0.02262044318022954,-0.005402770314752611,0.016844652847043142,-0.002523917875423415
SELPLG,0.007469036301559623,-0.024624603610296177,0.0264233698911152,0.06726558260345976,-0.01324668495251805,-0.05482841155059728,0.12661382708169838,0.09626144166402072,0.015140368550284947,-0.04575019059092301
GDF6,-0.04438883507839095,0.040487623926527806,-0.0492464736212812,0.036350608821414165,,,0.036786025589633176,0.039311162053708666,,0.03880561530115415
HLA-E,0.06317942943152223,-0.09607372846990025,-0.006572695835205538,0.05645132234304339,0.0732555690786437,-0.030782867904818517,-0.054255520309292614,-0.09299410597851453,0.03174365186033439,-0.04348242801815589
PTN,0.22199570323812678,0.08091951130761037,0.08134234968774186,0.18438146706836747,-0.0016342121651762565,-0.01911290755999842,0.13213360719683062,0.101978090407525,0.07446778958732807,0.02742226556708496
CD274,-0.014876441003589263,-0.02516936243510424,-0.027318477146110534,0.02791018736293671,-0.006696887908820514,-0.035774950800589525,0.07484185037265505,0.05596997646826069,-0.0022899143142661674,0.004907018586490138
FGF10,,,,,-0.014146914286807413,,,,,
CD14,0.025566928719640926,-0.03477932627724394,-0.034101635612303505,0.06761477260708071,0.026573110423539225,0.01580298761318771,0.023893957869784297,0.020248908765303726,0.04697062520027124,0.08864568933677802
SFTPD,0.1649358852130023,-1.4960255545534622e-06,,0.0004937943441079792,0.008853107921521596,0.03132830827644874,0.04698321715638025,0.03651963220617257,-9.822208798974781e-05,0.03741547455214557
SLIT1,0.059128628146374644,0.027618612125325404,0.06072816529269876,0.04608879293498015,-0.03133455967235107,-0.054170335354183,0.06231677860282503,0.05901738916704269,0.004691797167193863,0.06724044173380751
LPA,,,,-0.01802275874214447,,,,,,
CNTF,,,,,0.0308376938572504,,,,0.11007700363059887,-0.03898214387523154
BST1,0.020951294008122907,-0.0016777631289011394,0.02393592439344638,-0.02902160378574634,0.0064656291598349114,0.051381541449954916,0.03784431937313647,0.11081146309123563,-0.00624399043485326,0.08103587518379783
AGTRAP,0.024075040884279354,0.04621862990734713,-0.05477611775355709,0.10173131634523125,0.049024071331879845,0.03432842973074752,0.047246663850519614,0.013823082919029365,-0.05547614150113397,0.048447970319449224
LAMC1,0.061235555247612206,-0.01603757257394649,-0.09776857742612183,0.11991501517457616,0.013259001190740098,-0.1201806890931894,-0.020508932139854982,0.005695093418955229,-0.019536348544069118,0.014306992787432185
COL6A3,0.14305746612382314,-0.06311793062357898,-0.03913894472666418,-0.013640819070459288,0.06056018158831729,-0.06002980424694931,-0.02632686865762145,0.015968693763108468,-0.03741309325334225,0.0026520705130743316
FN1,-0.0852407644925256,-0.04253006948248924,-0.12381196255303083,0.10814134256691373,-0.027739690037034248,-0.054999858885946946,-0.12935942351920734,-0.14995318617387976,-0.014573971955652715,-0.03084575430012698
MIF,-0.005434747373834313,-0.0670666195546258,0.00393619507673527,0.06071413640544227,-0.06306372784425479,0.04625538833690307,0.038825594022417184,-0.04110595937892844,0.029785619650993,0.14371334976884337
JAG1,0.012682488207496775,0.01841566120205547,-0.03984163586479445,0.10851808768605507,0.028776353828231988,-0.049537460382773554,-0.02922945279908867,-0.05006641349179671,-0.004667378460692068,0.059873852859603845
NID2,-0.031176012600239736,0.030143962142704997,-0.0027225986212305086,0.1451238363763728,0.06053607899537535,-0.020276737731769523,-0.051443289904585084,0.10477557455439696,-0.01926443078417856,-0.0269008926051557
EFNB1,0.08375030630857971,0.023007234139960298,0.08224919168385832,0.14028714695097047,0.015240613338884528,-0.008247379418808267,0.08011828096935385,0.05430614925788391,0.030261251228583624,-0.03547859345760959
COL4A2,0.10067654500655768,0.017514923647900544,-0.06946233348669564,0.08419879741692739,-0.02330431472081978,0.015293883047622333,-0.06698390049554447,-0.0005582994698498859,-0.02932728178710754,-0.026811787096693077
SPP1,-0.1321794988794677,-0.0826786107192057,0.040294099303073774,0.15903780768306572,0.06662097023220558,-0.008296515863296283,-0.046381274656591094,-0.09576141413729941,0.035276717838584715,0.10086565949492471
PODXL2,0.08300659116301577,0.01564673027615349,0.08540293592081316,0.1018424979768002,-0.003737448936368432,0.0013644106094948976,0.06323805233409356,0.026728650103859497,0.009970758193557794,0.10931009215755036
IFNE,,,,,0.007821537590867803,,,,,
FGF9,-0.04352551476357183,0.026650265613966932,0.018777252750488468,-0.011379047311318693,-0.059484921678829315,,0.11059641478277579,0.1439038197768627,,-0.004318761250867512
ITIH2,-0.0019458993926543188,0.05860393610987786,,-0.028663586292846686,-0.05942109591349445,0.055900798299663615,0.0658170475119728,0.07219125277253469,0.056369402789259636,-0.05377480139336427
ADAM10,-0.10612120122888297,-0.0320903827250168,-0.021060959446820758,0.0767502281718602,-0.004495737487785313,0.02016689747080726,0.02695476553827267,-0.03527874347542944,0.04864174747011627,-0.039900655411569314
CFH,0.04870754877464139,0.04120677373604244,-0.03794089331704373,0.042279641956524235,0.041857634562472046,0.021092129293606984,0.054046856551411546,0.14062309003007858,-0.04637395943686882,-0.07274434242052909
COL4A5,0.10888284049512142,-0.024702571792935276,0.05343458479355861,0.06697510725958351,-0.002572271291140135,0.027600220803443928,0.15015499981519645,0.17497123787356986,0.03388154604576471,-0.025640755031078752
LTBP3,0.07699831929844086,0.02002497048061162,0.02693534076486497,0.06296722925663564,0.021689275941746612,-0.06285380976928887,-0.05471314999113934,-0.09930623812361614,0.01460581402515083,-0.05970686603767238
GNB3,0.02912155154812268,0.05166203528489413,0.09803503551205603,0.13492999083157514,-0.04245707450693133,0.055109188566699704,0.07048179531773807,0.06541579080289733,0.05684061905982451,0.05217817670259634
COL6A2,-0.0421736975295287,-0.026041757289447773,-0.05358816433475623,0.12933787071489766,0.014658960742077634,0.043949512345945414,-0.05633763601024522,-0.08243431898223202,-0.013549025809642658,0.007867179618220694
GDF9,-0.047215753871004906,0.06081557028009938,-0.011774256823856155,0.050244927498220474,0.007092040282278818,0.01861675570456244,0.08744415671493952,0.0720489130055514,0.006541849511856193,-0.022623924586459034
NCAM1,0.08476466878125376,0.04344883059084894,0.06159541827304505,0.035521938786712844,-0.013593978416645367,-0.022275723381471477,0.0989802325689752,0.0500094989266318,-0.014451965483190382,0.03567697889902439
APOC2,-0.08906496718531216,0.0016613664286976217,0.07575607457209291,0.07227785050884886,0.05720928739057157,-0.06477164375109962,0.0895160529879519,0.11534314186965083,-0.07364108089502755,0.051066880978761525
BST2,0.10089191505706653,0.0014118400673763913,0.037499643311303184,0.03381865192184555,-0.027452493730902236,0.06910097563419411,0.017897142774248045,0.06452636885338628,-0.04107241520247522,-0.012447745570754662
COL5A1,-0.07058339039139896,-0.04671188052636409,0.011980537744856173,0.11510290684664423,0.018801396022372397,0.007565225817998447,-0.050543371123589226,-0.11524605883675185,-0.005477186665194552,0.04768370560115972
CALM3,0.02447622995879005,0.034534953377075316,0.0027254910454774,-0.16277050274749352,-0.1596657677980079,-0.010011758176219843,0.1362435351404704,0.19792866792068514,-0.005033482234142984,0.04993794911393419
THBS2,0.12399368958624246,0.038964718041000955,0.08111462324532587,0.05728558350712504,-0.06023633483235702,0.060643300791926806,0.02606649719404092,-0.00674716156153373,0.010265840879276776,0.0038234623239260315
SERPINE2,0.0350664815011489,0.02672569108245629,0.0015460869249874737,0.0031723529051100484,0.05244075261373801,0.10494294266501422,-0.029600935754356558,-0.03073083500938211,0.043265155930438434,0.020719435819175284
EFNB2,-0.0010849019951703932,-0.0022910635582949227,-0.016535100829994463,-0.02090575769386239,0.007899754211319424,0.043922062831085275,-0.016189049999817996,0.05786010656680751,0.11454587667442143,-0.05911406822351406
PROK1,,-0.012329718887496831,0.05679658531050692,-0.026035937696047947,,,0.07273761559692442,0.09393807584707874,-0.029214716756428356,-0.014404423640905096
LACRT,,,,,-0.013452871568033688,,,,,
MMP9,0.020285316010962902,0.02180458833450834,-0.04379235209342797,0.03339787880966357,,-0.017132200729773183,-0.047719723443416545,-0.07742405314101765,0.0011347783492462278,-0.026029814505810347
DMP1,,-0.030892102876132144,,,,,,,,
NPPA,0.06181776098037558,0.03255965799863537,0.04224858757810288,0.02134817546329777,-0.027953157217557662,-0.030620522838264295,0.13910973887249137,0.13085052211171264,0.021868838873385935,-0.02069625091823132
APOB,,,,,0.024942520684894144,,,,-0.032058202156088116,
C4B,-0.051128657163462425,,,,,,,,-0.017248758506318972,0.022884038320378147
NTNG2,0.0077002449524888935,0.015259282444397127,-0.0019234998992059954,0.04243218522000641,0.026000985075571303,-0.035923009143284244,0.03585852909676717,0.07644713704564896,-0.0403928933591509,-0.017300971844376865
LAMA1,0.13513598593456233,0.040094995946006816,-0.020239020634251273,0.07512621103479039,0.07735730034533383,0.05590861964840686,0.09827389635317949,0.11626377873924812,-0.06971629445582975,-0.014717944990237907
UCN,0.009394116283734351,0.024130394620371007,0.010009835861279733,0.11341899480291892,-0.049015044567018926,-0.0048230893940612325,0.015281080434697702,0.1321150519421814,-0.0074018036272269225,0.03995376974878959
ARTN,-0.03801458644398017,-0.038809149361413844,0.08785893652409836,-0.004171564453558007,,0.017322553982025243,-0.01647480344486395,0.019471131835992923,0.09116402409278149,0.015047091149383343
PDGFD,0.13790515977176573,0.03375381206222584,-0.04498102085577229,0.008657299070842823,0.011031098700158495,-0.014516142652285341,0.10717130412033143,0.07178015799328344,0.07106456667683275,0.02793764434172694
EDN1,0.08230351481812494,0.04318765909949286,-0.03420505787720693,0.08307726462990254,-0.004080458914965184,-0.05273487677646018,0.0451199435233628,0.05384299090772227,-0.0008353894266984413,-0.0018510057442710111
ARPC5,-0.005690451483443574,-0.007651101532268904,-0.008012603991206584,0.12379394167637957,0.050028151453722094,-0.037756552083925254,0.005299630687675713,-0.034668500922462465,0.007182963749415882,0.006337916939908747
GSTO1,-0.03320373127175647,0.004546874202307732,-0.07665052185355996,-0.16736258434364226,-0.0972967026443122,-0.08493157914951448,-0.031701370602757614,0.0045856247472618825,0.02150848382406795,0.016715697966826565
PROK2,,,,,-0.04581580775209473,,-0.06281393361972971,-0.06110713773190029,,
SYK,0.05032960226113185,0.01466744198997316,-0.041071572414703876,0.0956048665377967,0.04496336878313204,-0.016597935318750357,0.06150160908510102,0.07082414381035144,0.012330544823154902,0.04426952739895704
ST6GAL1,-0.04077722753172521,0.04162804290908456,0.02316483262298339,0.008008167220767958,0.041199368135815866,0.004775843477812763,0.08576770623990092,0.1824225354942935,0.03186055081803825,0.013093980928709741
WNT3,0.034915390239685776,0.06655532279105476,0.11410449277748522,-0.03605986932998315,-0.035340777693977546,0.043938248190944745,0.0752812218455002,0.1221448373415452,0.02326305453369406,0.05135739804397565
HSP90B1,-0.09125515313157609,-0.004484967432379214,0.00851420326426747,0.08188384918172142,0.012476977620310012,-0.05811397188370496,-0.172453940451655,-0.15615392962306354,0.009039053437122952,0.024116693141180895
ZP3,-0.02962439952049773,-0.03747896606457874,0.08257430728818728,0.13506736264577562,-0.0475198316726103,0.009257665944989203,0.05594758190350101,-0.042587903342462076,-0.027052501324535693,0.06068003722367392
ANGPT4,,0.013502292552492683,,,,,,,-0.04042518945973934,
NRG2,0.018263483246011045,0.00929495457923181,-0.04329238258643088,-0.0007039444915851927,-0.0052691429628175575,-0.08902633549988372,0.02631956132424311,0.08333479385220974,0.01613796068048861,0.0022051593675260777
MELTF,0.02287074117106068,-0.01953197155734238,-0.03959563760334005,0.11312071969219817,0.0011556067091377696,0.051353063777642746,0.035313892899053394,0.07019247886134425,-0.05433802477159894,0.06682506164919687
NLGN1,0.03503153520996956,0.01371983739228087,0.0003235575062313636,0.054392646816737215,0.01166102568750305,-0.07407457515525809,0.09626371774015455,0.13494266032282934,0.10094222651399354,0.10842428744928372
SLIT3,0.07382337030541866,-0.007971363936487697,-0.01980037945693853,0.000986420582986986,-0.0364443423915771,-0.03879359603376299,0.07030349213414779,0.12491584895436887,-0.02853053791944475,-0.005240981889871666
CCL8,0.062436090184077885,-0.005548593292246768,-0.032890472467328256,0.004076740245655273,-0.0006374179791473418,0.013752574074037465,0.03939656493548491,-0.01267741696039632,,0.04348964777395494
S100A4,-0.06401075393316433,-0.09506233868161229,0.04808065717675588,0.14039281863358605,0.0727778573552601,-0.0013764003279769146,0.009491096297054264,0.012162042652257435,-0.04638036823418579,0.034378663408910014
TNFSF13B,0.11677002940764337,-0.0033014582459209934,-0.007124102931121156,0.06646895302604013,0.012580675759504728,-0.03559740761046619,0.0716696054720135,0.05538326263315713,0.057124073419971194,0.03216448916237192
HSPG2,0.07262029689900383,0.0473076767567439,-0.04208387051149359,0.12418565184808686,0.014758111681511588,-0.046024139338266594,-0.01671460920887047,0.03896440462319838,0.05262719758199079,-0.03406863074192136
FAM3C,0.00033981233930609385,0.03925583065638469,-0.019098304016168854,-0.05315210062318765,-0.04394361703608738,0.0026261132275525382,0.11040816724123265,0.05937239811650477,-0.006257996739355769,0.12100865883705295
FLT3LG,-0.024863001366677587,0.06553417483812236,0.08093983243785612,0.10750385250581454,0.012277041348184251,-0.06950279112153959,0.10744810281730494,0.10034826418665757,-0.029326047022629295,0.01392066757109781
A2M,0.06826397336035532,-0.02452682805879001,-0.08472928622353389,0.10045451900858772,0.050088029730113566,0.02315915578107002,0.023082776285818535,0.07193246140002761,0.02995811534539388,-0.04221713168375341
VCL,-0.009905895488140021,-0.06478902812283706,-0.019916078247067225,0.048982090884716646,0.0740087908547808,-0.06416300508285068,-0.08307447300878565,-0.009355428970139832,0.05340414944950375,0.02750297838815849
FGF2,0.012824124823908826,0.011423123407820215,-0.020430847705501375,0.011335645873082285,0.00603630705322996,-0.012857374294426516,0.043552041428711,0.002124537324190576,-0.04342272380124862,0.06029653695770283
AGRP,,,,-0.018834369667745845,,-0.0034572257697214194,-0.02167979839558471,-0.00442180190419006,,-0.009561783513387457
CNTN3,-0.034665137197311395,0.014253576345259618,,-0.0395754318782113,0.044787754396322974,0.1622300351334898,0.14158188269444905,0.1330558099449225,0.010641987445472102,0.025419350058210922
RNASE2,0.0056379098956113845,0.02578353778706045,0.06876728819486458,0.0073115878790134675,0.019742820117827003,0.027929950448047136,0.029240903923616387,0.08818392328326345,-0.04528503394385374,0.048429947916923455
ADM2,-0.05789170249984848,-0.004445851421765202,,,,-0.030092439598821345,,,,0.011906775241502453
GAL,0.009897450509448147,0.019420265876606578,-0.016394995085440667,-0.0012378330377915922,-0.048506397177747164,-0.03743849160392263,-0.004378910470216394,-0.0572243618002489,,0.05583067036597921
CXCL6,-0.03256290687652232,-0.003649477902172065,,,0.004434948654187261,,0.0153658718975714,-0.027183019339576883,,0.04860974293574775
PDGFC,0.07964006888090096,-0.0393515497274214,0.02497343406889184,0.10058723875221064,-0.008841716882021233,0.02160251655788028,0.10652214984775597,0.0013839750811628219,0.0426520461018061,0.03564408645228154
COL8A2,0.1284428801137038,0.013932343733316076,-0.03814405520976751,0.10631220273971881,0.022202827255077027,-0.03674958794628396,0.037132925814947995,0.11556028736252082,0.1350599919123819,0.04795494527974519
SPON2,0.08676519354022373,0.021997866676461458,-0.061345062331040145,-0.024585251341362295,-0.025832534731842625,0.019392570884717818,-0.022053840223435345,0.03878344771908204,0.0589822033819974,-0.03583915557776153
LCN2,-0.039734227543439755,,,,,,-0.02070345589372455,0.0008287699906138256,,
SEMA3D,,-0.016413377682876006,0.04976247256414746,-0.061628267760443625,0.08577130678745917,-0.035801168720994266,,,0.005514271572030991,
BMP6,,-0.044731026622774464,,0.05051728876439247,0.009666020199063602,,-0.017184105424202078,0.02330914813668026,0.04778709432933226,0.027892023562390775
TIMP2,0.10178823184976715,0.013823800134127292,0.04092221994408419,0.13161316779989532,0.03993896281597924,-0.1375512843172784,-0.04410509011149986,-0.1520055471791831,0.0372771619079373,0.0012828036395229436
EFNA1,0.00958860913764929,-0.025996556399310432,-0.0005175513320493906,0.09428363138676535,0.06346128984499812,-0.05361329439244435,0.0995962895949174,0.1321981934434529,0.04388401256063089,-0.008932152593199478
S100A12,,-0.018292968209110118,,,,,-0.021137701500149715,,0.033592208661133195,
TFPI,0.09560139077603416,-0.027249087115384565,-0.09056023610241924,0.1793417942689253,-0.04230459447427479,0.03860013958380925,0.005475729110214662,0.06453967184411745,-0.035362051323800436,-0.07086793193748657
GPC3,0.008132690859240439,0.01095130313756626,0.013176410320325661,0.19993259371226896,0.022611504733831705,-0.030603805186903192,0.07363498254813056,0.1994467253760126,-0.051815715254126135,0.05953428681499264
NMU,0.06619018471325552,0.021650800719416677,-0.03997958347510578,0.154256275480357,-0.015484205995786692,-0.002850207967188861,-0.010206415774238791,0.10362960912639388,,0.014084662784961247
SCGB3A2,,-0.02044765655945713,,,,,-0.03195256264956583,-0.028753036133878175,,-0.013995549011899703
LAMB3,0.051690541833525123,-0.0132627771856069,0.027469264384091047,-0.07495381989741022,0.007232152975626847,0.03269262237026484,0.01062388529692747,-0.0029409280607609264,0.011141389800265834,0.03289981257093196
LGALS9,0.017076722254380398,-0.08903146143660672,0.00501327084071985,0.12018372564885574,0.04627410696603586,0.008989440331016634,0.006738537446230993,0.08223131285130404,-0.10939781002808575,0.043305706704659164
VIM,-0.12034027156999617,-0.10401493081744115,-0.03247572636096688,0.09338973702661896,0.1699919956866063,0.010371283934378877,-0.08942065877993177,-0.13508702885348584,-0.012442081105521929,0.08095411992269916
PLAU,0.09747285548898231,0.017270255475096318,0.014752844562353411,0.08520323898554145,0.007951624557491275,0.05159999475757971,0.01673385323740957,-0.0029022701292955,0.041954412781564955,0.055497348431478966
TGFB3,0.06673137933809668,-0.04316322571868941,-0.03132080807631832,0.022764567902038745,-0.051482531963399254,0.03488119108731174,0.05607913032309873,0.03816175070869758,-0.06274828353542279,-0.05564513043067409
APLN,-0.10977859237914107,-0.00098684187911328,-0.05015041380318574,0.07301134644393677,0.07909619269853213,-0.022374038347353322,0.08581257784921242,-0.033741518775095375,-0.04640950029018398,0.02454086897800715
