,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MMP13,,,-0.01929490959082339,,,,-0.016847673066887968,,,,,-0.04012418730567928,0.05159717105850918,0.14316151114887574,,-0.025203838825192348,,,,,0.038945290458002005,,
F13A1,0.006780841009687324,0.09587352172718876,0.022314587612443676,0.005701221755795094,0.010198392790312507,-0.0414715980511893,-0.028115571268866237,0.09575383339377265,0.0418691846940825,0.0534917323996397,-0.03299094241741416,0.07136405742404349,-0.0065502450794647305,-0.023952797247619444,0.03112974674276368,0.01968493645689086,0.0022867838785872226,0.014685775993230395,0.022047769526979493,,-4.896829217782306e-05,0.006143950929797981,0.10695180200736452
CXCL11,0.00771974769945301,0.024652987178946945,-0.04414775385145352,0.030947389102266097,,0.05533988782181878,-0.026456318403438754,0.16360913718233916,0.020729597945388027,-0.0271139564680627,-0.021143090738721258,,0.02119612258486591,,-0.07724599673724472,,,,,,-0.017152525755033295,0.044820900589349316,
COL5A2,-0.042779766652328896,0.03117336772772253,0.025169402503104035,0.018631331253146553,0.09890200565407646,-0.07817359531822562,0.044988920781959076,0.1844437394883933,0.047897387884049014,-0.03009730837381916,-0.008764200384547092,-0.07945207178541329,-0.018759833129130214,0.026193211334053963,-0.04165704838017671,0.05175929830191413,0.03802566082103053,-0.04855767141370743,0.024658230168979722,-0.02411928550705812,-0.07288078474865033,-0.0049695035344059935,0.06160431060879657
EFNA5,0.07538161975580482,-0.016902407135409803,0.02887083507163511,0.011854702912995039,-0.004380057735688718,-0.02537315433325864,-0.05018501140575486,-0.056488702012181764,-0.025906946439244804,-0.03470924986356431,-0.005961299379694689,0.02246303207737091,0.0383005480355672,0.04552963970704706,-0.0346680851294952,-0.024822012068550565,0.0063435124767186,-0.02312180415346253,0.0076735833177777515,-0.03333003655959294,0.01873565987289189,0.0586395606252388,0.02594770689980351
AREG,,-0.0032453613850622,-0.007527933857779529,0.04690738392791384,-0.03334477040562215,0.06754434011029548,,-0.038203910863879365,0.009719950125952862,,-0.045594788576716665,-0.0003452256751194951,,,,,0.03825593078939288,0.02743594103021793,0.04653672545591701,-0.03471758791846371,-0.002503140343172557,-0.02689847201868317,
EDIL3,0.14327785511222757,0.017953554010976515,0.015190416173223246,0.10653340993585168,0.009622837122719243,-0.008635947236863357,-0.042560737784817955,-0.18158411173478214,0.0040285300473073375,0.022989496717128053,-0.031844544661630045,-0.12591656612549257,-0.024559983601695708,0.007969475451501848,-0.03731741264652989,-0.05374875880454768,0.010460194092514282,-0.038004057914706645,0.02237258045557146,-0.11180200645438831,-0.09183400788633943,0.015045110229279629,-0.06869430885240643
CD86,0.048821914678062135,0.043690756454954516,0.020911035255386522,0.053073100032503095,0.08766168714127723,-0.03023642062142985,-0.05588611383406058,0.11428493604086756,-0.040200110809433136,-0.00918295078941804,-0.03619507070567493,0.005935838705450049,0.04718392904122129,-0.00246817725641314,0.06273535984730746,-0.009065398698373911,0.028686279268520288,0.10515482726219222,-0.02613868848744666,-0.054751074842817195,0.014198958265590292,0.011606101238329013,-0.04780748463366383
AHSG,,,,,,,,,,,,,,-0.014785462056179482,0.08219459256699299,,,-0.02490002200991006,,,,,
WNT9B,,0.029201319611830968,,,,0.01875595207095356,,,0.028362410380784728,0.004290797109613308,,,,,,,,,,,,,
HRAS,0.061465963823215695,-0.0025641159242413133,-0.02301653740560169,0.027722877674735413,0.049573743464373224,0.0048247772939966765,0.00025779611475018925,0.009267938005172224,-0.019466211261072907,-0.015833883939492376,-0.026833852530687482,-0.03155855022326662,-0.0257224698038743,-0.11702423488726328,0.07116947772062092,0.014397920142270728,-0.01869386986749555,0.010501779740813994,0.06521097630779515,-0.010673982473948983,0.0474425879403214,0.05530227337195846,-0.012986117267362127
C1QTNF5,0.019253884948982586,,,,,,,,,,,,,,-0.03787794201937049,-0.011596641660429915,0.03704085127388365,-0.05231195815667769,0.0032363578413947347,0.31230446932777817,3.266398204569446e-05,0.025245682251653044,
RLN1,-0.022576630949477476,,-0.01679977661287159,,,,,0.07143310119920664,,0.03935475921590778,,,,,-0.013190616416989619,,-0.028745506437739328,-0.009094052767162493,,,0.021005422848565318,,
COL4A1,-0.014583068473026678,-0.04229503776355905,0.0495270910077843,0.027978768493198018,-0.056139855259261365,-0.0854992738326104,0.0018554588510513214,0.179619435793002,0.035796637729583115,-0.018713931347083834,-0.003909928793862008,0.09214353830126283,-0.0051898884540570785,0.1126335549281378,-0.02526726359391408,0.05270728689728535,-0.06687631473166489,0.0085516649853959,0.02181855656185533,0.07811030024370744,-0.06293697607102346,0.0024856233968596456,-0.012296334577951436
CCL3,0.03540505214590441,0.055735073176893524,0.020222499350530308,0.015355889319351852,-0.04390810243143781,-0.03572006736494407,0.05474960085670812,0.03562740003667741,0.014180186619526622,0.07422507793844278,-0.01576000124031948,0.03562770231582026,0.0009104536007353276,-0.031115083221210926,0.1267058899040479,0.08022804204316278,-0.06831595928763438,0.10375489882703533,-0.013099973486096868,0.002145283906686591,-0.076229507965732,-0.009800188705116257,0.12271204914964594
BGN,-0.02310829200771191,-0.023385045557937755,0.04272206241238419,-0.016695447024289576,0.022606751706424736,-0.04387281311166226,-0.003238417242960416,0.05795620949685531,0.02217297760442692,-0.021089883583639852,-0.04930290208860078,-0.060537464442259124,-0.003885298669273607,0.04916663962520104,-0.003923439307927065,0.058417106565092455,-0.02946351706587966,-0.051030573366973524,0.011449460129691098,0.004103232303709353,-0.06182537193758062,-0.06678485001695789,-0.026244253001595462
RETN,,,-0.02264456246187575,-0.015361525809141893,-0.00018794851349767703,0.06725304670699764,,,,-0.00505757503572677,-0.03654069306250298,-0.022144076548687677,,0.07385448259586305,0.00042032773771538587,,-0.03621758411664231,0.04497700142115663,-0.028102745904505042,,-0.007898159339329268,0.015974994211484315,
S100A9,0.13203133966277236,-0.002736422150889418,0.01862749996554828,-0.049993951468613095,0.0006377198252812596,0.07223640940245563,0.034775819424591826,0.1720853890796517,0.03444196103210196,-0.0024965910232318694,-0.006873175113366958,0.02749029572174741,0.02282061563322488,0.053216932354075194,-0.01831821749728677,0.08326187011569522,-0.05243067841258588,0.002122806414343405,0.025568985071296835,-0.04824964493327259,0.04578426164648938,-0.015576884806909871,-0.052919660765796614
HCRT,-0.08226455181612145,-0.05023148945455963,,-0.001467290651017453,-0.024113151448241447,-0.01590218474321249,0.008609951615594259,0.0048295926772420105,-0.005179141073215421,0.0011689365755998694,-0.03967322859483658,,-0.036650239824124506,0.017179577991273193,-0.008305953825671833,-0.001884090114287739,0.002514971207516934,0.02209539474256862,-0.006063064304785143,-0.05394998752629075,-0.04103023554136013,0.035854091606460484,0.23512855284357814
FADD,-0.005711296162800924,0.07849457223270254,-0.029761065404228463,-0.004061948694774931,-0.01451899345531794,-5.838354758421664e-05,0.006592431494999225,0.11914468211202571,-0.033222919504958995,-0.011039764661594573,0.013502720717378168,0.060607766338607476,0.007960234166867381,0.06595359734847811,0.019543828826145637,0.059969251196709636,0.038275897054084795,0.0681766864290645,-0.009061057664425106,0.022249970605600595,0.02044987523632474,0.07369936392983663,-0.06853623393905203
ACTR2,0.004860292701952744,-0.059430649469555896,0.004390752439700669,-0.025425782274004067,0.07490310762026511,-0.07508768128934995,-0.020706334910320055,0.0629910508884157,-0.04217643497159483,0.04007038990939338,0.03503870275717856,0.06130555871070562,0.05802881213545659,-0.07542323236894213,0.032425721690179606,-0.026369772023625542,0.03939312710251365,-0.03979109892551399,0.007230045158034281,-0.020151709052548636,-0.0648804495796984,0.056848964701997906,-0.009230702230847453
BMP2,-0.0530154968566194,0.0832702134675353,-0.02375586351556582,-0.02362895836343856,0.01546950133772564,0.06321308348880601,-0.010842505395899543,0.000297200638736668,0.038911361754133185,-0.06367278159690722,0.08662979704534744,-0.0041003493542628305,0.0052807410526500105,0.015718526543153997,0.04999270418135206,0.09099941263918039,-0.022637250078378572,0.03249039471284852,0.014842350575377309,-0.02649902156253529,0.06892929630484812,0.07369884146181681,0.03475983666578253
PDYN,,-0.01919339758604917,-0.03218966437410695,-0.031123589368967638,0.05444278382390437,-0.05420463436827928,-0.017679372681560446,-0.1398527432395436,-0.02168802738763091,-0.028059684123393516,0.08097511876141378,,0.01732516495346401,,,,-0.03632484786421886,-0.006248609102416829,0.02098343375164261,0.04718872154530916,,-0.03723300323832089,0.07068143143474283
CD55,0.03798925114585204,0.05751315229033608,0.036825918780634244,-0.012931489834428848,0.04063701774013714,-0.013425956379550035,0.0016521417680683604,-0.03467065423844151,0.03354669236448887,0.012465441395195283,-0.027110978470019864,0.05590019964637218,0.004502557544858047,0.013907550333249153,-0.0011071505936397735,0.026970345311338174,-0.054668336024299324,0.06940970713366837,0.07584986717123264,-0.0647227339734162,-0.05125657013743888,0.0016316973471840772,0.04111660257063275
OSTN,,,,,-0.0059211675361002325,0.06142946686682986,,-0.03008734418490744,-0.033021614145355496,-0.03128631812174799,,,,,,,,,,,,0.04287091357814206,
PDX1,,,,,,,0.05076887609357202,,0.03172660754598786,,,,,,,,-0.035385550799094716,0.01110941993940026,0.02047769161030221,,,,
CD6,-0.02387853061595017,,0.08232062125675875,-0.005460803020945245,,-0.025285031288071594,-0.019716612071240508,-0.007834527896490816,-0.00691642208286784,-0.004047287044090209,-0.025885428899171038,-0.027254129194686158,-0.025442021129215224,0.034358768002050656,0.11687380364337353,-0.013964610730775935,-0.054970858178976664,,-0.03132192392410409,,0.010716421699266492,-0.04823745877423035,
IL16,0.0239128720250857,-0.020660076467142442,-0.0016511971104741325,0.013170559382886743,-0.012430779821463825,0.0070966246578756075,0.015778975260249153,0.08423925234517704,0.06043294312290871,0.0014468479934528304,-4.0416519595188334e-05,0.06640877014716377,0.00669309691578783,-0.014403076606843424,0.05770465641763612,-0.01823394845246948,0.02150279976376109,0.022635688781151807,-0.003120548855657959,,-0.03934063555052244,0.02847387156632326,-0.07031978182162421
LAMA5,-0.01509213633071093,0.03119615184889169,-0.017660141621885204,0.05066896412278758,0.013043762581663327,-0.048722589860519194,0.03272645385283012,0.14580215079188003,0.015425899318863769,0.039164211030445435,-0.03364627572139993,0.0996626835809014,0.05120913593296529,0.09445633996071723,-0.1505614892471832,0.09245236990417684,-0.03677647925083438,0.002018703789142103,-0.02419619447317327,0.0570010061349203,0.09647510209832424,0.04976009528428049,-0.005232627622587678
RGMB,-0.042007757019142875,-0.02931139329256449,-0.032395994002072714,0.04802993636650367,0.02167330846786277,0.010703321496730193,0.011007670789381772,0.08892213399654085,-0.0034786198666880547,0.02757235153664731,0.02078463632200923,0.06786855128290051,0.017877195628582372,-0.03133556355602283,-0.06141363126378862,0.031867073832240536,-0.08000020304818334,-0.006502371347636479,0.007126532731283529,-0.0030758047448416967,0.061666983958433536,0.026529291981761124,0.04304051766913618
INSL5,-0.02191213788187175,,,,,0.024347486378001108,,0.07054711028881024,0.008412015217038318,-0.014857064890340804,,,,0.01055161821488877,,0.04681977546511558,,,,,-0.019943067682793646,,
IL12A,-0.03085397634157061,0.022647379043199842,-0.013799109269758664,0.01790694361225206,,0.07518068814950445,0.014859029818831457,0.10361787823710754,-0.001788182161177537,0.0481870284325607,-0.021143102367120626,,0.054614530789909826,0.09510839510845713,0.06709464731135469,,-0.0004864974504422691,0.010728598932399106,-0.02565880993783534,-0.008518713095565667,0.007494233281194951,0.07152596252993211,-0.059613378190987956
S100A8,0.10447520460640153,-0.0204452257738211,0.030786738415350512,0.015992500567675292,0.051393683976168794,0.04429910029653351,-0.024056916383317577,0.17967979713590776,0.028427132308727447,0.03078781918570334,-0.013478365713460285,0.033974202102219686,0.008053919412490056,0.015690333077053805,0.02820372251371352,-0.04684917869811255,0.038189672771754155,0.04295179942077105,0.01993945123942841,-0.03947559661344806,0.04368238328475415,0.041943791472417134,-0.08363606364964501
TAC3,,-0.005546936280512338,0.0038043997952171985,-0.05040912919653703,-0.03149758669488679,-0.03507722339133003,-0.017253835211094064,-0.0795498741260241,-0.012263593220325348,-0.05923187617672257,0.029343612048516515,,0.03915807326090581,,,,-0.022312695953800803,-0.03773654888133935,-0.01586444825403685,-0.04118812470628242,0.026366000691620293,-0.03341204913362512,0.14229794523492062
TAC4,,,-0.03055181201463731,,0.017358605245832697,-0.0038586209640565777,-0.02163372210600811,0.03249219778049154,,,,,,,,-0.03104767403228067,,,,,,,
MFAP5,-0.0347074604442473,,-0.017745591664935067,-0.017144219387261562,,,,,,0.031063304731125268,-0.025108027089161048,-0.05064054597106088,,0.02605355688993163,,0.022673439214557833,-0.027273071198433935,0.035911847078717994,0.008402017930407102,-0.0030689413007494843,-0.026358752139209334,0.06142343579904128,
CXCL16,0.008935270369598486,-0.057003803185135093,0.031076993491150163,0.0511301932521989,0.006308869153202526,-0.06047224207645691,0.006038207673977461,0.11792126448408728,0.015858748640464552,-0.05367270427068627,-0.04941960007365034,0.06447257610145715,-0.04338786325978561,-0.05540041224038227,-0.011484181413963582,0.08432707905171449,-0.010876266280592241,0.08651651601593977,-0.012533386813701761,0.021985914079897053,0.04253277884294272,-0.04144926654124726,-0.09947529149485922
AGRN,-0.0805076024742007,-0.009305954485562847,-0.00871292973706783,-0.04511294344021431,0.064136606982158,-0.10446177691558708,0.044293646132738715,0.2086939549209764,-0.014244375778551827,-0.0186586682752598,-0.05238993432091564,0.06879001242854739,-0.00876617833324951,0.052803789115935036,-0.0743649794715505,0.042345647041630415,0.0575469946840301,-0.015967766849655562,-0.026889641477494928,0.030033348701698586,-0.03725889369386819,0.0300953560658651,0.04798610210272583
COL4A6,-0.030233672798545462,0.024210889900455255,-0.02264456286431607,0.04877178522459402,0.17529257304467413,-0.022481445981427938,,0.14174598255301687,0.03135775151833714,-0.05433972310698107,,,-0.020814654808290346,0.025220395266466637,0.15214649807951738,0.09434411205251136,-0.009827898279986718,0.025373018512069776,0.04430359649589541,-0.049361015008444434,0.022093372818731333,0.06254983793263585,
FST,,-0.03958105978542291,-0.025885036297726333,0.000835352254543352,0.016695773345250357,-0.005303712996516227,0.10000730784717647,0.07135528952845856,0.026667066762507408,-0.022791502442527548,0.03843042336149545,0.049770952593059414,,0.05772966658681849,-0.004317323801975894,-0.03407169242662236,-0.013456332550694344,-0.033872325135929075,0.0252330269449656,0.012660212516768502,0.014772005472896562,-0.010378980642469376,
MEGF10,-0.004408139259699695,0.015196414485749599,-0.02670969452588238,0.03248669942434247,0.10546071887744499,-0.06729375248838697,0.03583404724861661,0.009984418042264449,0.011213626283042967,-0.08859212564105096,-0.027375479770948556,-0.002195412149966624,-0.02114683101695833,-0.04712047517872285,-0.12390244927106807,-0.011728308829579273,0.03714565320644031,0.012118975742586134,-0.0260125017155381,0.027979078435700366,-0.023997485703329526,0.030385395233952034,-0.012898068471280522
C1QB,0.018815717302345318,-0.014334350380927707,0.016861149367998624,0.006385629889697813,0.03330371881249952,-0.09906110334931542,0.030785688524900396,0.17584613052435286,0.038255049529282464,0.10922328169628705,0.006046267791863396,0.12271899172904181,-0.04199640921746882,-0.011897436699420649,0.02517843561025863,0.02654850206708918,0.07845445183032171,0.056984071564567855,-0.0014657459416375605,-0.05381765881396711,-0.02588682891805434,0.05855503151359103,0.027061847031197173
HLA-B,-0.12916282090242026,0.10278100530286526,-0.030455858716463037,0.004122530811179103,-0.0009997138031317286,-0.006287863641892598,0.06410854946463687,0.18562536803933866,0.046544038707960825,0.009843900275947108,-0.003991519619318626,0.03292560006920475,-0.031050853652955093,0.016993122817388018,-0.08465256076923432,0.12329553907500765,-0.017553415418340077,0.03740633438961285,0.0005690795888375842,0.02849521652297422,-0.05443125240232254,0.07478500870592118,-0.061164210548031006
PDGFA,0.11677112042114819,-0.027541033800316802,0.06432229666273843,0.02857029167414389,-0.02089536337983866,-0.0449037849180295,-0.057802154435784014,0.02836578014506995,-0.003204322752008518,-0.04199914749921426,-0.03094788380681365,0.05188793322451594,-0.03799616288522498,0.072944056941754,0.04092948755564389,-0.015865302196747998,-0.06717966531797132,-0.08148607448428967,-0.012573917854243496,-0.06150529323771309,-0.04127143308651188,0.06047248588984535,-0.04556605575075907
LAMA3,,0.0176719039184941,0.028413713630773427,-0.02217350996966093,0.00829315232347106,0.005064812472729338,-0.03643402677383117,-0.06312917649640744,-0.02182758913507327,-0.00020088779349456516,-0.030397226263244224,0.0009078171636644625,0.023913044943049567,,,0.10014758093384199,,0.046666673980839964,-0.025940916944256605,,-0.02175519195625199,-0.02679161957787834,
DKK1,-0.022576636574981282,,0.1491747142653619,,,,0.02313435599417506,-0.04113602489393057,0.0978941480564571,0.020868225767679438,0.016768667510870455,,,0.03933346885206242,0.005585140297207775,0.05747157988382053,-0.0026247602429782567,0.0017201677230483288,-0.010842149167662065,,-0.0018027952952041303,-0.018871313506481045,-0.03452721322189761
INHBA,-0.02816433388093329,0.004414660840240605,0.0046605629145754475,-0.015361523576482065,0.057089612323212434,-0.028506235679779533,-0.017743062445405466,-0.07940038414681323,0.007010841543072335,-0.04869682038627363,0.0033471426713034195,-0.01905506116689639,-0.03213112587766357,-0.01686973680239318,-0.030317109321415,0.04572785738525556,-0.010774641672064364,-0.04413455593592416,-0.006117241707261267,-0.058835480410048484,-0.041882317436119774,0.012282718119790297,-0.043892455622039306
LEP,,,,,,,,,,,,,,,,,,,,,0.019332786807973457,,
IL7,-0.03358074852276888,0.071261008022468,0.0256881230849141,0.015433785153380283,,-0.005399342506967119,,-0.0010670888889408121,-0.027276606475353533,-0.04115981019391025,0.023529269450393665,0.0926205441214675,-0.010826604383839951,0.09837571326971294,,0.016523007891289167,0.02217525468572988,-0.02262593933835779,0.02548468345166358,,0.013636538235473297,-0.02548693488722464,
FABP5,0.045645472450542506,0.015587795378302226,-0.0421746324117855,-0.031456127383351004,0.01531748696173875,0.05175393631151459,0.030473961756925634,0.07104008630657582,-0.012393110360800291,-0.04855655469680251,-0.07664096419127275,0.12139463361969949,-0.009643033820140104,0.07198518384390401,-0.006862495351390862,0.011198228488431886,0.052885567223863554,0.03368034284271002,-0.03551850159991057,-0.08782858204994548,0.13409073643922914,0.01592525279487469,-0.011093918864279113
CCL4,0.09486239813489389,0.09136655249529232,-0.04059530179630103,-0.02396974122700038,0.07103408878108698,-0.027878027454088045,0.026794409124316063,0.07435170184551369,0.04071588468839269,0.004989484938937986,-0.012346839014360846,0.05138927900942958,-0.031070338053937656,-0.028076759734581094,-0.028594806089054153,0.03708181246170608,0.029001624636419768,0.057682949547158455,-0.002805072187889084,-0.003852468484345149,-0.055014641824793147,-0.024671369713756802,0.10482787894411791
FBN1,0.06370217579653448,0.05761218933005332,0.025863955206567195,0.005073853684281022,0.12799591657588252,-0.02332750874611544,0.08598358189790634,0.08526688137596884,0.010012048797960055,-0.021626935747141897,0.0682428826405346,-0.02998180322865438,-0.03455957836057067,0.02980591431650105,-0.012270648253405408,0.04051911360471243,-0.015620854147159026,0.01780844231439354,0.05018482599308937,0.03501559397972008,-0.0682827844212021,-0.06257868455436373,0.028332662953645376
TCTN1,-0.048471566336179266,-0.008626102493442676,-0.028167900990526257,-7.11620879952829e-05,0.03517830787717444,-0.06199595894200389,0.03833827409326806,0.11727644787075382,-0.019205021098502372,0.0526486492593018,-0.0490685638873505,0.03616914444556003,0.012576787915852032,0.09775365446485013,-0.12545900390951303,-0.015820215787487078,0.025850780872050266,0.031091267067557216,0.03405316870101795,-0.02326582841187212,0.06216670217680581,0.03829140137392962,0.0002760905702845632
NCR3LG1,-0.02679823487959109,,,,,,,,,,,,,,,,-0.06777671420503148,-0.014610907047858326,-0.029650522614748695,,,0.0212269430610081,
BMP7,-0.031089263447130457,-0.03458225276930668,-0.05702618606957211,-0.024037039269618175,0.015620530275257973,-0.01967524406928426,0.04017862591156694,0.06189496243805757,-0.029829228013531675,-0.011275352749428392,0.032094360608257225,-0.029577887109021397,0.011023717914289553,-0.004457441836577619,-0.007530199221261273,0.03669866360594892,0.025005815422458617,-0.033063491690524596,-0.024472299579984303,-0.011716701422597835,0.05946207588455301,-0.018337489478659267,-0.0262119277317788
NLGN2,0.037930439719333395,-0.012327240262699175,-0.054681467577339535,0.0100063236800889,0.07893104675285646,-0.08904424357568035,-0.02124546976149608,0.08825984561040368,-0.021099556170994016,-0.060652487526587535,0.04533237248265622,-0.012907078361793087,0.03875113233728712,-0.009171039373164144,-0.04304064277419607,-0.0075831554149371995,0.11040307234536186,0.06515747511213914,0.026975308033692802,0.12880900330053074,0.017522356827571018,0.0426692119954753,0.06073353241357458
CCL25,-0.021912134989086188,,0.02963838302234819,,,0.002963562461663286,,0.04172276994170107,,,,,-0.025872881251058463,0.14459386550973374,-0.09787010785946486,,0.06619740563369562,0.038560087848879626,0.06444141554347768,,-0.0515341797773634,-0.024371893794998514,
NPNT,0.06816782374561814,-0.011878849975765242,-0.020638923187181697,-0.023639222674303354,0.024335775507933283,-0.05027082643131064,-0.05185531606722789,0.15819167593862068,0.0060428398273128904,-0.0358334357243842,0.06642510075700522,0.07572799150191908,-0.03573783514063557,0.022377362019513923,-0.11357980853965877,0.04829219058576908,0.007184418793906931,0.11897030844495256,-0.04389052690303612,-0.03907068161114925,0.061352143909140996,-0.0053470449192980635,-0.08026885104274079
KITLG,0.0611772453983055,-0.006456933523752565,-0.015680523960285138,-0.02473346887275437,0.01054732887183764,-0.026248502496869837,0.02116263395859205,0.07023074251876273,-0.0008065175096097219,-0.0483347779652537,0.009091438519726703,0.07553179661020139,-0.01266724793657199,-0.015823287417001196,0.06477384755769924,0.07227887563744878,-0.009548770353756909,0.01057198986509662,0.08202417051036083,0.020920105808405084,0.006535861917823874,-0.06336460609560496,0.11108043093257021
MADCAM1,0.020391018348527662,-0.03986623666942036,0.11599730225263592,-0.017243626566137194,0.06522863111462252,0.009274978190790834,0.12237444833815764,0.04691515610352359,-0.03671272373752402,0.020457306298754956,0.04016549834787781,,0.0356274350809571,0.034650375071072,0.02522730464316464,0.1251870589360985,-0.017011322818191968,-0.009491090016538193,-0.023900930708576677,,0.004944961555610594,0.0577583648547695,
F12,0.041975081052560675,-0.031593541129203276,-0.049681417062012394,0.028883121362158065,0.07081408774279022,-0.006980611780499955,-0.01400293368022436,-0.042888132757266266,0.08634665917333288,0.05633354503955433,-0.04507811488655021,0.0686829060220824,0.02132006697119929,-0.023405189710857945,-0.010475846681367857,-0.04397625584963855,0.004177444937565879,0.017562739673660597,-0.00659697664159992,-0.050242322805893934,0.04791688291215367,0.054322371203519876,-0.06421982344291946
S100B,-0.01320264520818017,-0.05331208502940595,-0.05960338430426659,-0.03540238747701268,0.05707737304963541,-0.11698076730645679,-0.052732226935935614,0.05154966390290178,0.01519416809345611,0.09173944326914577,-0.000777807357282783,0.06524529706160184,-0.008047022187986363,-0.028924076050491302,-0.029577064909226517,-0.037248742214420164,0.05053865785748408,0.041527541586017395,-0.031478019072909195,-0.10612818597085116,0.032725592589504165,-0.013856922245883809,-0.1253947194148811
IL27,,,0.02849606100542435,,,0.01390116487980668,,,-0.023393711285757415,,,,,0.010261268896586448,-0.02847071497414666,,,-0.009669310618617477,0.11089601414078758,,-0.0446485877849355,0.0031334280456187307,
CD99,-0.048061174377380084,0.059172374746909014,0.024290301265071496,0.02172335278521283,0.07559660639937078,-0.10566108567813653,0.04814182424934578,0.1910640951637069,-0.008305465248649913,-0.008389316291521648,-0.029640871395093284,0.08604892431072822,-0.03148258880100328,0.10345551968598142,-0.012909086232050166,0.06530019358643213,0.048631461554283856,0.10605048457044379,-0.04646072169063336,-0.021637404343418574,0.014986895708338627,0.08175487269487938,-0.12813847886110896
PDGFB,-0.018204707142530713,0.04447018700644645,0.046169208216544744,-0.03456377340894208,0.011729936010374038,-0.08300457201413027,-0.0028804762924733787,-0.007764010822565637,-0.002544820002029557,0.025121010905586126,0.02008187369166484,0.03181079077127294,0.013954626254217105,0.08454443820919808,0.07989250061422336,0.06953274657466278,0.0323374581216998,-0.02563914295337288,0.019666285814838393,0.030582003453250538,-0.032922919573105995,-0.05117643212049928,0.14168123228950386
CLEC2D,-0.023558603370197304,0.029433485519850644,0.01677301644595376,0.026251596332213776,-0.012775891484816044,0.007645717844703864,-0.017933266818992967,0.14347362693500781,0.05217926521601231,-0.011270653495852694,0.0389984845021456,0.06290556537186483,0.036467030318239925,-0.0311469357946987,-0.14141207370650571,0.045599357567862306,-0.017592947262110074,0.028705671242702357,0.01753329166275085,0.04562278368646716,-0.0028070347159448693,0.03835495621343656,0.04446056545281262
F8,-0.010276941479617028,-0.0033629011067058076,0.0052948468043103325,0.020387632787668104,0.08774810146884973,-0.052279605901940446,0.10700340656759309,0.07023488349408213,0.05011234001869354,-0.00012240031627469135,-0.031179990564433022,-0.007649114008148978,0.04067004597267071,0.07527508317912901,-0.058321869766730844,0.049110592980556984,0.025903715723628467,0.029181748176966234,0.03999169239646754,-0.051198200043087595,0.008904589660947745,0.02186585850397674,-0.00835899238271193
C3,0.030125119624989795,0.08354991388669264,-0.008205776244108627,-0.01699031745326512,-0.03300713764945437,-0.15721848253881102,0.008660298786587854,0.15793362370083783,-0.020488829023719776,-0.028580569728126053,-0.03497596397954771,0.012824407030361407,-0.0077525938484252176,-0.07527441534198454,-0.03371637510692933,0.01337723588633136,0.007913196367318838,0.0017725866427550007,-0.03418254841688232,-0.019618284211176125,-0.031459229003863685,0.06728818518502322,-0.11647681373412061
DLK2,,-0.01108525080911353,-0.040304365872037506,-0.017354774974262605,-0.028054042771494064,-0.025315623016671396,0.04539994654579365,-0.009283901272249147,-0.014240100289925386,-0.0016687451923387581,-0.02567362557773374,-0.03443116357232296,-0.033099219871758186,-0.041657705266757016,-0.004129792837983129,0.11071610424688233,-0.02056644731874765,0.03624103499196975,-0.062213540699463825,-0.035482985113857134,-0.03705401792601409,0.09044939863832116,0.07668472698267517
TSLP,-0.022246711199554698,0.023756104334495882,-0.0046780152873025956,-0.01582517461234886,-0.03758655316962929,0.1659063005410948,0.06047428240753747,0.15637523399864456,0.07584074984012235,0.04753626860946785,-0.022632282883622346,-0.026781781678937962,-0.017094837244146534,0.0036002037517397774,0.09173329652420098,,-0.0351069800035322,-0.02298893041835215,0.0034040701085136537,,0.11945316590933118,0.03291423859965323,-0.0389822437634242
OSM,-0.02122810540517588,-0.008015983170227647,-0.03062336157492443,-0.026946856807860263,0.04064346807687713,0.010213617906353212,-0.011506418047324492,0.1667672417475544,-0.007018919336815138,,0.0032340195131822414,0.10834647288057139,-0.027719147796495973,0.008948065226119118,0.002128232886373965,0.029198733338612216,-0.014429669872697282,0.04985369811302678,-0.0004405082487045159,0.01546354017592456,0.07504930362070601,0.06336635037991765,0.03196778746146252
PRND,0.02015123320512555,,-0.0184246656301115,,,,,0.007547139167990134,,,,0.041463918158507654,,,,0.13186470367398972,,,,,-0.012537927624910232,,
SLPI,0.00018503691189181628,-0.005701464864900148,-0.0006945932618180569,0.07487197035890195,-0.030791972533277992,0.10592893921420501,-0.05008221137225785,0.19129901511400943,0.021990905775868808,0.004387949332512465,-0.04302765763349825,-0.04206689616309633,0.005504996692253481,0.03759245116595061,-0.11278298469901679,0.037629114635300775,-0.025251279663863202,0.005395652467181923,-0.023779803334101984,,-0.018084345350996324,0.1106668825230688,
AFDN,0.013145787182478117,-0.01977618245677469,0.01492042954204865,0.013720890685645613,0.001616261154765044,-0.03338787901019716,0.012627291418378282,0.03540962691885601,-0.0034645182041086096,0.004804239961922237,-0.037939765227553865,-0.06113287395999935,0.008616722741007339,0.032015465803848696,-0.06493357014886317,0.011461923417733475,-0.04350637440568911,0.005905118942664096,-0.026078039841474845,-0.039186588068894086,0.060247966682755935,0.015965689782019784,0.005116828534180998
