,UKF243,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL5,-0.024802047674113023,0.0036281746694208257,-0.014686124925671236,-0.01501948679401204,,0.009402743924016998,0.0601558481317466,0.07211707083419827,-0.020467488681340643,0.009969894305755617
S100A1,-0.006784038488242943,0.05711082199964549,-0.07564855574963258,-0.006350363092480096,-0.007688575484132089,-0.010097444700747488,-0.02971340554821082,-0.037381372460458355,0.05585759081271808,0.05589341411009725
C4BPA,,,,-0.01785196097334205,,,,,-0.024912836076590776,
NPTX1,0.0058598160285621365,-0.029490688199766187,-0.06147326266585025,-0.0473090117264784,0.018892043884032376,0.032315827931215145,-0.020115893508952362,0.008511971176626278,,0.02714385474407991
TGS1,0.0378526054641944,0.043754731597907,0.029795171149914847,0.06517393543856655,0.02126026299518671,0.03429378374581579,0.05136354520077923,0.016353536406625416,0.04724614102518078,0.026670991065185414
SST,0.03452375600575298,-0.013149099967284417,-0.07229692094548872,-0.02282096142183956,0.05866686483070498,-0.01933580122742209,0.00889126686209932,0.0010900899739423571,,-0.020088396886382517
IL34,0.00554388983118945,0.05367529899509632,-0.014920245396479686,-0.01318791597218317,0.014907989533167628,-0.005594716071812891,0.03694485785686321,0.0010321507394169043,0.1270147752327365,-0.02357259804689484
DHH,,,,,,0.06594632960333018,-0.00707943067629407,-0.013901535465700408,-0.036793345216763806,
XCL2,,-0.01690349956388825,,-0.01917301817486019,,,,,-0.026004425752102347,-0.01471945534187183
RSPO1,,,,,-0.0128706909516566,,,,,
TF,0.024235370927824573,0.051027829257792715,-0.08433583968065203,-0.002791686344458642,0.006030898455946362,0.0005838184644976872,-0.0009497694544791214,-0.06676063749557025,-0.041014402907689936,0.06545605177467448
IL33,-0.022203704100217107,-0.0016823214319661934,0.08129838878637877,0.006335713569649082,-0.009281471375927134,0.017621862666799687,0.00294235012089432,0.07767650267492131,0.041161417588197136,-0.048514366747242764
RBP4,-0.031382519907772,0.0281299527509819,-0.054202596902885924,-0.042840686667503784,-0.008203670124344288,-0.019247995543362404,-0.026662156707905362,-0.014187472779778486,-0.04593656868324536,-0.033699398344587246
CCL19,,,,-0.0114048095355381,,,,,0.09107841605879126,0.154668420211439
CCL20,-0.012180318025117952,-0.028751783469852427,-0.013530630358332827,0.022818406664013413,-0.012683402329305466,-0.06546981427949036,-0.022401528482920662,0.040120743257478164,-0.03423064768967157,0.016845607968806534
NAMPT,0.01826045623893124,-0.010767883731656044,0.09082724725738774,0.005838890115882014,0.0027585873509867157,0.03718426353461385,0.044044067224569425,0.006055311314630882,-0.06854224120595083,-0.019982762230642274
