,UKF248,ZH1019T1,ZH881inf,ZH916T1,ZH916bulk
PROC,-0.03471399206705148,-0.024877592542816334,-0.03367026757342316,-0.0405314584845715,0.017336563981225597
TNFSF11,-0.02145012818292635,,,-0.06211104227649929,0.010970423644871793
AGT,-0.1611094822057285,-0.01906871018033478,0.04375683969377798,0.028107619518813007,-0.14135938660422045
PTHLH,0.012006875170902747,-0.03849928865210661,-0.046939895811110986,0.06629188552986683,0.07393112935994937
COL1A1,-0.06750314259393891,-0.0014884775724156641,-0.02162487237398277,-0.04776431390768994,-0.0453709601107967
LAMB2,-0.09296737977603323,0.10150013552365736,-0.042518615426986754,0.03234526548323569,-0.0527345918308115
DSC2,0.03093378807438989,0.014642417905923766,0.14947821758300464,0.009192068127573727,0.036651733106437594
WNT5B,-0.005716307744155755,-0.010349434787577499,,0.031192079843540034,0.009069471460899314
LEFTY1,0.008682262371273567,-0.023290265033898347,0.10014971754008864,0.040939447178252035,0.07045012450844558
FGL1,-0.005854857306700646,,,,-0.01866993231066099
CXCL5,0.007982337232580884,,,0.0027867464690325434,0.14372912857562925
S100A1,0.014233144056426122,0.03265844168400262,-0.025713881296664996,0.002712798870185229,-0.07357705372624447
C4BPA,,,,0.060887897269452186,
NPTX1,0.09681034629828238,0.056379923016885124,0.019999829057795595,,-0.0633939280167027
TGS1,0.005723745747871053,-0.032129154411588985,0.05828313590875212,0.09115684191247718,0.047506192136929595
SST,-0.0755542544490507,,-0.03141240924055309,,-0.02802949517786538
IL34,-0.01722118392709722,-0.054384085571381614,0.05220485919776156,-0.014330113122256787,-0.010895907345638197
DHH,,,,-0.030393554532721582,
XCL2,-0.024017903294057102,,,0.017167131840944063,0.07210191697586046
TF,-0.022351990702018012,0.015514412484238868,0.030808160996599082,0.046953513590921564,-0.04675525215726127
IL33,0.0068593175201271525,-0.002865416377245027,-0.04898924005612785,0.04651481792509738,0.1287570290061446
RBP4,-0.07052573309933821,,0.05559123306941019,-0.03794641658960115,-0.05560248493863024
CCL19,,,,-0.03934237652510111,-0.012226716293918296
CCL20,0.06363225564477071,0.015602476239493948,,-0.05350278501169203,0.1516790293044343
NAMPT,0.09833054729560156,0.07472880532618616,-0.010810912442663063,0.12244227776795932,0.16077292865767093
