,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1
CFH,0.038910148066546024,-0.008973069113436103,-0.028011735751018292,0.0366621138927153,0.034844970148743534,-0.00321629998167425,0.052119583743956956,0.009319402868656427,0.022261054354895962,-0.04386415183826793,0.046589017781694525,0.058327557030668435
COL4A5,-0.0346742138270385,-0.014159397034038113,-0.006606475480672165,-0.013744772706926037,0.12230266612351347,0.024661133984662492,0.03434992391714785,0.031467655118412895,-0.12215235980375216,-0.0009039926395881074,0.0041217858983112745,-0.017880082423711207
LTBP3,-0.06171242957591751,0.007082591036517344,0.04875717921242536,-0.005496689144171417,0.03656137088405184,-0.0368015986772484,-0.04855478668227305,0.045037340674974294,-0.04364101051463443,-0.029307747772881722,-0.0013015920173040211,0.01641186857262183
GNB3,0.050503901890870395,-0.011672054094140231,-0.04773181624181486,0.018184943852862765,0.09832224417753498,-0.03234384802820242,0.004144565995293017,0.07198992325935982,0.019385070462333277,0.1394243500853567,0.06059695764011796,-0.05091462168780515
COL6A2,-0.007427553554836152,-0.022618142536902735,-0.0758704027887934,0.028431076445910634,0.11898495877053653,0.022761633642958534,0.011161456588042696,-0.03815731301591348,-0.02965809561647127,0.09435721053876556,-0.010471306203943846,0.11044274000598214
PLG,,,,,,,,0.062477712815243586,,,,
GDF9,0.02049067753169395,0.018963386579018086,-0.027238210802240363,0.09506598877818333,0.06902685575446592,0.02211313039152101,-0.023322334588671258,0.030231059310542693,-0.03532734398701265,0.001859551642541833,-0.025137225604947043,-0.0247091190450946
NCAM1,0.031961522595996515,-0.01668072998528945,0.01742039767862073,-0.010157857808978576,-0.023475081980887127,-0.05303061582870394,0.027470399714756163,0.10169695757780546,0.0822717771316115,-0.025777140862058272,-0.048456933380301735,-0.09532960104512765
APOC2,0.024172434262583274,0.01617111838854277,0.034815746761532027,-0.016777571990737195,0.05455248526212785,-0.022407680567093396,0.04346869804493118,-0.004550010587116029,0.0045761821432323165,-0.036318415604189774,-0.02901419853804727,0.027969346421925972
BST2,-0.010654015670892266,0.008200492765819706,0.050360775954327607,-0.04427865872589032,0.1462778278516137,-0.006698391803598514,-0.011186213508234236,0.057494384596331716,-0.05947750827281747,-0.08361146863141115,-0.012685005460951299,0.04247188641251299
COL5A1,0.030823262747855896,0.021853725458319966,-0.035158884978571975,-0.021573652484794186,0.07243065552617596,0.038092316252169404,-0.009689251702336404,-0.0016275145653595591,0.03167475614043769,0.03521537621643911,-0.022799446166103528,0.09480230773251515
CALM3,0.013912894758973072,-0.052592279751321955,0.012937698495439643,0.0654126019899641,-0.08138629232918765,0.025828082742542564,0.017817953319808566,-0.048793842957390206,0.07699108753705834,-0.08593500670547573,0.0012833581419644747,0.011328744657413611
THBS2,-0.029670605145559567,-0.009794593018949383,-0.04970245322813306,0.0021599595931474664,0.07941697827660898,-0.022095232469175417,-0.02216640539720541,0.024178384933972376,0.04464628462930557,0.026726726725955826,0.06278287643668869,0.002995840773553601
SERPINE2,0.018769611988576705,-0.0374484150517259,-0.0363798880525772,-0.017302154507960493,0.021706906026082103,-0.06080188948707732,-0.05436273292600187,-0.0041122388837337214,0.03813242667521128,-0.09002903542013048,-0.017520151738409956,-0.08240274575693757
EFNB2,0.02052671287551225,0.029387423150701246,0.01350172057243319,0.0019223459357912635,0.024951079695774942,-0.03449790489950743,0.0707261371917287,-0.0438761081571763,0.16751933880118522,-0.06405416796417152,0.0035044016161725326,0.0214881265127223
PROK1,-0.02043061670760033,-0.02094690533705546,-0.013475786943100091,-0.009187861237114757,,-0.019437022087913862,,,,,-0.017122440302582538,
MMP9,-0.023347143977702788,0.0640507780788592,-0.03479371168370116,0.013792717118145814,0.08076845238977336,-0.020090774749646437,0.07406165388537095,-0.009661078077633037,0.05807252066190212,-0.014857398751922579,-0.003473656041541368,0.09537420407239298
DMP1,-0.014963452996241593,,,,,,,,,,,
NPPA,-0.058053507932221055,0.033287090479824075,-0.02753428929828881,0.025473938327154565,0.017797307475364153,-0.0025336646775428713,,-0.005041048383147228,0.05557757437041705,0.0579039869425345,0.01522438270773269,-0.029652712228506056
APOB,,-0.016505133688543987,,,-0.02156144506620633,-0.024407157595701764,,,,,-0.01878897739116226,0.08920638005698676
C4B,,0.048244138711221664,,-0.02052722428829936,,-0.015806054029442084,0.003080576307286661,0.014506615751579549,0.12145207860289482,,-0.019015993495938986,0.028029527642266034
NTNG2,0.0755555980408032,-0.055160427090824846,0.09429597239286881,-0.02183614146321997,0.02021455646782241,0.02448977753471844,0.031016401741590767,0.04956080780744388,0.02675319686080243,0.061045301048314904,-0.07032778402283821,0.059369262092461815
LAMA1,0.05674384882627562,-0.0017958064268901533,-0.025822949996998155,0.04608823938168173,0.12875084240949067,-0.029100118079570598,0.017381323221854365,-0.03349780381838615,,0.001538577676279014,-0.04085999189687672,-0.002202304634045872
UCN,0.020459794003762792,-0.020446030078263355,0.006741082168867682,-0.030992140164936993,0.05208482849733113,-0.027765026246257832,0.06257512566286569,0.02891822843545628,-0.014248602844183094,-0.07883896856892969,0.005810583733335383,-0.012884463517546853
ARTN,-0.002457575746437847,,-0.005462890250622703,-0.0204214291193188,0.026002736832603315,-0.020090776699870277,0.008050102279802147,0.014310588557084258,,-0.030327740238868754,-0.023692782304836082,0.04404701639974921
PDGFD,0.0005827134208116353,-0.03368988054616246,0.01884399916463753,0.04639108616356206,0.022803009665392216,0.0017736811765272636,0.05390779613640289,0.02891877288874667,0.030343326756905608,0.0383683679719203,-0.06340708707788936,0.05618565400307935
EDN1,0.03522390648369146,0.02784209970789295,-0.008648311085693017,-0.0034658735720448507,0.09922124174413749,-0.04708460434888667,0.08607329028860461,0.005439665338163673,0.01715842598543923,-0.04562814521071073,-0.06630735335266652,0.018157813707463714
ARPC5,-0.05427558799086462,-0.030005269908746166,0.051269203578666794,0.0040340905057754065,0.06837551603371997,-0.03173858306152139,0.025540246529456124,0.025405951845681635,-0.05857801681792518,0.07051682577986826,0.020089395928587685,0.05226697548877492
GSTO1,0.01920224247777411,0.004448227157356864,0.02554485875578822,-0.049419512675338756,-0.084223878657957,-0.002174443043622027,0.053518617171615296,-0.0878805054699536,0.07964637607628172,0.009394104658479816,0.011627548500546881,0.06022548399667834
PROK2,,,,,,,,,,,,-0.020493804808902814
SYK,-0.026561973925407805,0.03937244774062305,-0.031706279182824815,0.07723372203753519,0.03762950947048048,-0.008700351426468496,0.05246979504069829,0.057042541564436965,0.07533592048973398,0.0479295284251842,0.04663724080972601,0.013749720620243286
CD40LG,,,,,,,,,,,,-0.024307367822065103
ST6GAL1,-0.007556221659823642,0.022663007367500945,-0.007815601523927537,-0.014958453054330658,0.05621023456190913,0.009382479934030196,0.03620565321295025,-0.03287400166881293,0.01135826335293567,-0.01169735455143253,0.05213751664837464,-8.025758007080103e-05
WNT3,0.013761861990601707,0.05834551720879607,0.02924774949013403,-0.06219218275260636,-0.034592294621765336,-0.05425816544853185,0.04538048635946453,-0.017902535654251824,0.0201259862003703,-0.017086687279225698,-0.04506603374297498,0.04067052956008401
HSP90B1,0.030975151522447505,-0.0018531508535270381,0.05699307045131298,-0.052011387499452104,0.04524723571819343,0.010034279379213843,0.040404671690498044,0.0824711105513612,0.01549875493194947,0.013013212873803926,0.0019373832625411307,0.054567081457052094
ZP3,-0.022015333453988963,0.021616405244272725,0.04364045694159388,0.007878351157778794,-0.009464008255933187,0.011265146003420623,0.07749666533643938,-0.015108109718604514,-0.05043535308126521,0.005136725650672617,0.010385861782412867,0.03477362356843865
ANGPT4,-0.011705620263956286,-0.02312623931033605,,,,,,,,,-0.023692781245009675,
NRG2,-0.03241829912219553,0.037161878472722565,0.06119667601941955,0.07356226995251652,0.04783292281756182,-0.016583511401962778,,0.04472826536012857,0.12822210431463232,0.04357661859027893,-0.0457595469939554,0.02754643183212803
MELTF,0.025755095054981875,0.005736274377889213,-0.04175685390976321,-0.010343923157946066,0.04205836181997425,-0.030814611842279307,-0.011544347403977043,0.02838074371314025,-0.037957416379319674,0.046967188007421216,-0.0695411793353436,0.005440848354952655
NLGN1,0.05872744729612303,-0.013604565231991866,-0.0032807299542403543,0.019060760353459428,0.07878323423289817,0.028160487661083197,-0.02398747716307767,-0.00243884723328175,0.026954673820938538,-0.046405710367855804,0.035009179725110744,-0.04306174810024095
SLIT3,-0.04463168288337182,-0.03343942028559086,0.050271276940286984,-0.028179923813317034,-0.08493158497169792,0.0427424954420133,0.016843793982329554,-0.04808665781905671,0.033108755782452495,0.04986242259198435,-0.02406094261543361,0.08036277101662086
CCL8,-0.04535379724707351,0.09197375427693064,-0.019061509624522764,-0.03724673459270047,-0.02812067576337405,0.03169372692524507,0.04638693081880602,-0.018764351941282183,-0.00809986797227571,-0.018863417559686426,,-0.0036705189253282314
S100A4,-0.046677289305818805,0.039432048366724974,-0.01030397858911485,-0.04300076567619402,0.12110401670856125,-0.011776137544249702,0.019517929546627743,0.0649425646184271,-0.002203053377508211,0.01883360918988414,-0.023726058974212823,0.023381688344339114
TNFSF13B,0.009428367573101714,0.014531041406664133,0.002707629924411609,0.04158835138465901,0.06569737980125727,-0.04468036478544035,0.044759632038629836,0.024758502186822517,0.07933711435775576,-0.05536269260194134,0.06283138517444639,0.06305989340487178
HSPG2,-0.020876944472540068,-0.02715770439555299,-0.04206418380862773,-0.02581543870289348,0.11681605905710558,-0.0011578351431905819,-0.052329794761118174,-0.04337725620858698,-0.04185229762012894,0.030121582238044217,-0.06950048137042121,0.10513080142588717
FAM3C,-0.002001817870965183,-0.04874615385399696,0.013637996280766966,-0.031119251536205865,0.08496510384457842,-0.032733656866983186,-0.03310645148906329,-0.03373939863293338,0.04001380671139354,-0.10114144346263915,-0.041039011350395664,-0.014300274872364594
FLT3LG,0.010060866936719141,-0.002388399954650104,0.0263072258999684,-0.004808767466647262,0.05437023773994884,-0.03383272325555204,0.04492360366026596,0.11600009021632227,0.01858398566093753,0.08805279304282759,-0.009758973794006254,0.07678726716987892
A2M,-0.003910432452998397,0.009408571689753153,-0.08534560629673958,0.017575798259651762,0.1275042530143134,-0.016379312572529416,0.0425312860477466,-0.03903821916339876,0.015159814186132834,0.003921126630286259,-0.006325695693464689,0.08779033765374722
VCL,0.011362823219198834,-0.042215008847815025,0.03878676325073748,-0.030117632710801222,0.05178898912787087,0.03351377644893597,-0.0045512218402348524,-0.0007328977993435582,-0.03857941407265556,0.013513904573525021,-0.04348576556802584,0.05212726108421965
FGF2,0.013856910765249357,-0.0032540297449427974,-0.02890740527378242,-0.0014283845754713203,0.049873189399145985,-0.07777697316420966,-0.04785983556390252,0.0331052398668859,-0.0011058506197249233,-0.03923481158708344,0.009606463857595064,-0.03911035372043175
AGRP,,,,-0.024335887695710386,,-0.01426269467606622,0.007397477294042784,,-0.0294496197102545,-0.03667713285965229,,
CNTN3,-0.012477871877991664,-0.016975511266674397,,0.0729240857224368,-0.027342737669414474,-0.0361225381673123,,-0.043003612699135316,,0.0022145528565413364,-0.0268481575381069,
RNASE2,-0.06103587605102777,0.011776850562114492,0.043923150936421296,-0.0070520423936990696,0.07135486294703643,-0.021219948007495573,0.001352738794527071,0.03698163220183012,-0.11469729946599116,-0.042895676541832475,-0.04295938722967232,0.04003727871539205
ADM2,-0.016656592781016555,0.053236693408157905,,-0.018424767096371024,,,0.009492003067467142,,,0.08273883980413917,,-0.02310225543895517
GAL,-0.007439840329850859,-0.05532338512746723,-0.017624149188765884,-0.02881899728576013,-0.02198428303951768,-0.020074878115485268,0.025797675949204815,-0.026548986793132123,-0.040393035209008596,-0.04429615874698106,,0.012824304158850507
CXCL6,-0.012481859245855261,,,,,,,,,,,-0.021347892098909697
PDGFC,-0.04095772329605936,-0.06723278184697834,-0.03451490697361297,0.012002516719694219,0.0803278258295901,0.025363935584215475,0.01114347542355925,0.014563637068856427,-0.07289257097718284,0.06743688880334736,0.0424629781941702,-0.026767217773006793
COL8A2,-0.048343335556781886,-0.026996243344727135,0.006135228812207649,-0.012336773635018856,0.07027676384723047,0.013563520705710989,0.05380904545648622,0.0058871400660237385,0.08328526790507838,0.08314733684338663,0.04455215536982115,-0.001413650045324894
SPON2,0.013284715900552376,0.05972014618971645,-0.020814219716422146,-0.016445032633250103,0.061749401086903,0.0010790377801059487,0.12205705714845218,-0.019149368718711476,0.054867696200979026,0.05159150932342325,-0.05950842852809195,0.10693923051746033
LCN2,,,,-0.018072658175845836,,,,,,,,
SEMA3D,-0.011864722384204905,-0.017170725781887775,-0.011528927451893083,0.03725341421521915,0.0209671897529179,-0.004068019119264617,0.010807736602424236,-0.020326489418439043,,0.009916898905058813,0.01989276587313222,
BMP6,-0.014314485254227488,-0.016265068600241107,,0.05509615769797731,0.009610922025145126,-0.013032483343264461,,,,,-0.0008209886545492098,-0.01127915381806566
TIMP2,-0.03158391571811956,-0.03900392590388534,-0.0004260046344530766,0.0031139396495227793,0.030943021256034268,-0.001938530496100141,-0.0056607529538241245,-0.036943343620880496,-0.03969847383040041,-0.014702039425286553,-0.058586704650707686,0.009478209682715625
EFNA1,-0.010536910913153072,0.010493768094789777,0.0022896785431106717,-0.00464055018239329,0.04583192456558365,0.05074841143944343,0.030705132328122327,0.034487180712130555,0.08401298234365195,0.09807615987425075,-0.016221126409251718,0.0443331791670994
S100A12,-0.01711226803079209,,,-0.014844851109412728,,,-0.004124364483261607,,,,0.03667449755914395,-0.025175739319129756
TFPI,-0.022041500432422777,0.012872796941951422,0.012256646298744473,-0.0094265223463499,0.07830594724326233,-0.01967962826385238,0.015789252807441603,0.08788864214104697,0.029018042288448734,0.11511974633014771,-0.03017109269075984,0.08613447650120912
GPC3,0.014184406773665162,0.05432294113657275,0.0026455942961571342,-0.018656134181831697,-0.03158209642414075,-0.01709556372832002,0.012246271852642751,,,-0.034454847283079314,0.08807448114310724,-0.016817436192938254
NMU,-0.006401861621409345,,-0.023169968626998085,,0.0933459247801938,,-0.03727900235376571,-0.039396971468215095,-0.04246637043880787,-0.03979179277552212,,-0.019480040934152353
SCGB3A2,-0.019547490574365795,,,,,,,0.03329145230745862,,,,-0.012874598453856816
LAMB3,-0.02829112624489058,-0.01776664548903023,-0.02046418341281895,-0.025054468660594176,-0.11138395976293289,0.030247197880021604,0.0006461531098475847,-0.02404952411609474,-0.08032548734978755,0.07130137168550839,0.0030209759168121114,0.06387423027849387
LGALS9,0.04961627395790628,0.0001913463088802322,-0.015229017486796744,0.012776103402840251,0.13606688723261157,0.012456690750106332,0.03162089191156852,0.04744291825441931,-0.08046273658652718,-0.04298098250280899,0.012392353886852413,0.04002932832937311
VIM,-0.0025924440948590787,0.006557746942058986,-0.07878943049320809,-0.08058548130804082,0.09528095465177829,0.005071531669525566,-0.028431451985247436,0.021922640919076888,-0.03869811086559858,0.0520390890484988,-0.043350098119609576,0.039955802636605586
PLAU,-0.025783422875265437,0.016815976352846273,-0.0814628512411242,-0.0017373708891916119,0.11449833331302507,-0.0006871364724860961,0.046202319139911144,0.03736561320718397,0.0594490227536153,0.04012603925965547,-0.05690063951147468,0.030210073152591013
TGFB3,0.013080422301801805,-0.05374427223032817,-0.016160454959915558,0.016521888538290792,0.09077167400996003,0.02234197494070767,0.007985715624965245,-0.0032854461959334357,0.09120542902545763,0.02808711586161557,-0.010343781934569682,0.08964975052196449
APLN,0.02828551460442263,-0.009172329307357872,-0.08198258973548324,-0.06396547247852497,0.14106672553141458,-0.05681306368495937,-0.024148593056176313,0.09667255216131106,-0.005843438350011492,0.010078199582401628,0.05199093156953955,0.05041263936857711
SHANK2,-0.03185728267093311,-0.026740842001971504,-0.019833838070969785,-0.006323018192340394,-0.09073185063241974,-0.036973415997096006,,-0.008371703787688017,-0.04832698145520332,,-0.017854315930043333,0.012245016813308978
LTF,-0.05062939292728123,,-0.03262404843946368,-0.007637999778323497,0.06100811011627635,-0.03665037209200809,,-0.01676528550739605,-0.07294000002098096,-0.06463112776413833,-0.015863060574560363,-0.005665601774033995
PYY,,,,,,0.05056628404847399,0.009524773869677008,0.12597736131013046,,,,0.006247993787364246
PENK,0.008476663080473222,-0.009029750043464117,,0.0169363387729272,-0.07990565347855814,-0.04905418093946099,,-0.030047238082441356,,,-0.02095791015928456,0.002879715757822304
CTF1,0.0685561776885649,0.04001987705009715,0.03750331622852664,-0.0544914376067859,0.05594156713422268,-0.005498231040545792,0.04526034264007523,0.08526124822984683,-0.04217361163702776,0.04971859960055112,-0.03623572308683817,-0.020044928204435153
COL3A1,-0.027919159381158652,-0.05357835640185871,-0.04507310926177628,-0.008991086050661555,0.13243638465551938,0.012266407238778282,-0.021389798130898443,-0.007818595300032448,0.018224239238531257,0.05227687301541807,0.00351450558614675,0.11010324460063765
S100A10,-0.019884306834958714,-0.04682257291034757,-0.07833679710736187,-0.04291954857656877,0.11834559248935395,0.015554244174066246,0.004122019220767785,0.018410779207173822,0.0038514920720090504,0.09260224873264902,-0.04019014633890184,-0.06787754177463351
FGF13,-0.012828408572987204,0.038046167889315474,0.08673538811732637,-0.037456672532935914,-0.10099575308529274,-0.021989361411860312,0.0482257717301997,-0.06727259251011794,,,-0.01661788413335212,0.10978977646779951
SEMA4A,0.018365593343590135,0.02638297963172376,-0.032528919186277566,-0.0035721540853438497,-0.022108595333777566,-0.029304094649395918,0.009953993562211898,-0.022097286403503846,0.05723730247786611,-0.033851818671177376,0.032857465533698144,-0.02058441649179961
EFNA4,-0.05722592998085245,-0.001925561170213557,0.0562862083681115,0.021227017466888674,0.05095120388413876,0.008464489220425161,0.04711394052876483,-0.00987798276943618,-0.06808379458108549,-0.009949516538554477,-0.03751921003979722,-0.044690908600811714
HSPA8,-0.04008798868405102,-0.02793126629627291,0.05106731862746577,-0.03446784702055905,0.02318244898498181,0.04635069849900784,0.05836494013216984,-0.06392984205335535,0.11249240229748189,-0.05564477204042575,0.06813220783928277,-0.044522597453962275
NPB,-0.010876964637258575,-0.019162705339468778,-0.019061510339276347,-0.01287271533119992,,0.03961292076948091,,-0.03793007228602196,-0.054161854457156065,-0.030291153828564094,-0.010937025701427973,0.08512843574223788
ULBP1,-0.022816520803668586,0.008541274983725883,,0.033717516276080946,-0.028363303536730094,-0.019875015489188425,0.1505322277677507,0.09166085678601942,-0.034657835363441206,-0.03667713285965229,,-0.02934152029925182
SEMA3E,-0.01234007721716908,0.03433213653839117,-0.009482880584670816,0.007178896684273494,-0.006372460383809958,0.0010376146847056915,0.021037675244858965,-0.03628786105610281,0.02783811332635065,0.04932040982255439,0.06410790639484101,-0.07281647696691743
ADAM9,0.023895868226654054,-0.034104679863267096,-0.0066024805285263884,-0.03354875569011946,0.049615570855401116,0.010228155298404635,-0.010228606037705644,0.042980757216657145,0.07107987030594329,-0.021641638264755104,-0.00019279517381514126,0.021993939598972317
ASIP,,,-0.020880467540165638,0.16168566702549436,,-0.0178276079172762,0.06142120912150635,0.03432429425930401,0.08346794843636919,0.0766040806938046,0.039553810899004956,0.006050699940239965
IBSP,0.011361607296373115,,0.021179235307519605,-0.0689221632442186,0.03071307269087765,,0.07594182408258388,-0.026761509591211964,0.006781363554134293,0.02676585162836375,0.0022085834450129836,0.0855854524613041
MMP12,-0.011047439808277836,,,,,,-0.02646336030402112,,,,,
FAT4,0.05920804585036945,-0.01613339907497099,-0.030058458170434548,0.03611613487782808,0.1279658439162706,-0.026333615197504667,0.03229776386445986,0.014016041218597515,0.0712541628772251,0.02680841968283859,-0.05834930213546644,-0.00784209277799972
MDK,-0.006169292527134412,-0.04162830697271395,0.02003150271167818,0.008724659680852283,0.16358534296945376,-0.02399823461742367,0.06577719135906354,0.04377071625552298,0.0476416876290629,0.04667561008565278,-0.10661379685567285,0.06232136538619147
BMP5,,,,0.08601505694433897,,,,,,,,-0.006982530517963833
CAMP,,0.08197588279990327,,-0.02303184901983248,,,,,,,,-0.02989695285812071
HSPA1A,-0.025107837268597374,-0.012319476100575627,0.12266525721885349,0.0027165677387675584,0.12193063720300418,-0.028413339322049945,-0.08051834018429177,-0.04877250883348055,-0.10073394832460987,0.07403142478719882,-0.02912037990419234,-0.01702482237043518
SOST,0.06319244785353206,,,,,,,0.1792981222037607,,0.14782580730092726,,
SEMA3F,-0.021531910667037878,-0.02205823648359195,0.01713029870954281,-0.035902699806658236,0.0863689884089218,0.004183698678928197,0.027148673289056284,0.0003788420218407811,0.0064954516839813795,-0.028282455234619332,-0.03134378894277846,0.15254109900980276
ARF6,0.019866445757157524,0.021118960579522107,0.04183376759874308,0.02176602914403721,0.04689470998896077,-0.016670604970985988,0.026925082064070488,0.033138245929721644,-0.01811004211999077,-0.04636333618936561,0.06940817898691387,0.05447041333229239
IL6,0.03416521792761829,-0.021510865288024317,-0.021664261033177798,0.004512256015746694,0.014631285480299096,0.018463901009405363,-0.014645341663712922,0.03265647518437662,-0.04341654038316032,0.033496268219935274,,0.013532640966180865
CALM1,-0.019071610050231377,-0.05840646950754437,-0.023515686686895354,0.016019632354385863,-0.14299179456573544,-0.060211911305706904,0.010866883851861301,-0.09236892613036227,0.08165534250145409,-0.022608317880121125,0.0647895000867453,-0.0431465682998629
VIP,-0.025323131048698495,-0.037048992211641534,,-0.020101071345566643,-0.048343167587958744,-0.014051735856389002,,0.006599532486729929,,,,0.06323243329351207
NMB,-0.029508196912851642,0.007400607435464707,-0.028126753122110836,0.0359205262493877,0.11869626345878324,-0.022296655073390268,0.027769633854480148,0.0480974180572419,0.025626330252886024,-0.013120476707100327,-0.0006303309441965332,-0.06894994364767607
CCL26,-0.03635904649072834,-0.01697551236831919,0.04317299879103781,-0.0330889175183931,0.11267263788459425,-0.012031460316057339,0.09046960946007362,-0.026548993149306477,-0.07356389296110774,0.05020580857213391,0.16101513676928286,0.06541799841906606
FBLN1,0.0047102671496771645,-0.027056523536463588,-0.003524406625316217,-0.02155465776914829,0.04335960517009888,-0.030348387392654896,0.03533512834016445,-0.05059173243502579,0.04221939106217962,-0.03603103281243162,0.08532046988305741,0.028686276517962763
SAA1,0.012177831196865675,,-0.02671494912515003,-0.05838276259755606,-0.0012064800476333855,-0.015889699669296358,0.029098482090943623,,-0.017227099088323834,-0.05507175205952116,-0.014854904769398576,0.05600499142987053
MICB,-0.042373573501082284,-0.021767622660144943,0.04090349613557366,-0.014437469702538803,0.09361408030063048,0.024187717366620752,-0.0033023844295246413,0.03157836551768739,0.09303336058490884,0.08611301843756144,-0.01609084500877314,0.015475936994581165
MMP13,-0.01307141182641709,,,,,,0.06668398863706756,-0.016021998264521154,,-0.03209674629373319,,-0.02736628252815161
F13A1,-0.03586709106199001,-0.0100610849926985,0.02791673637702021,-0.04724209060028116,-0.013809741228491539,-0.03211381001934498,0.05562961286621006,0.06558805759352292,0.07681858760403887,,-0.01640935087701534,0.027194748876086125
CXCL11,0.02513916630334053,0.0381623151465237,,-0.03574606128784349,0.019891116491314177,0.0010158118349829152,,-0.019671327625729356,0.024422712204297894,-0.008331142192368243,,0.031295628595366845
COL5A2,-0.017128055900940818,0.015419874984563675,0.03693904511669733,0.003942718152907946,0.09338144496113653,-0.02414552449851747,-0.053864454462597605,0.03747978963442057,-0.002120172623042091,-0.004453023282891896,0.016064885167369116,0.10992734447955621
EFNA5,0.006817270429092845,-0.03190232762292002,0.05685961903417091,-0.018448959255869653,-0.06786531263136308,-0.03996732107958,0.05368618643955825,0.01573528247241061,-0.07001713186874237,0.004306098201181291,0.06661330515172986,0.03063426774897214
AREG,-0.010198893964082537,-0.008521346271280534,-0.03733137596437278,2.891204579281598e-05,-0.01777438116597203,-0.02220484702659979,0.027245030753923462,,,,-0.022940951064095834,0.06485523570508404
EDIL3,0.02345557985229711,0.008750145708454055,-0.06774929470352455,-0.01658682621919861,-0.10731842498770433,-0.03727228396604388,-0.02982995125520925,0.001120946701123919,0.038347282342208903,0.058517243700447835,0.0052914617497038215,0.08024803005108402
CD86,-0.010272616951950097,0.008813311323767174,0.0331320113932498,-0.060163368293637484,0.09123798237558087,-0.013748952411146112,0.05283619877523666,0.009461353533389002,-0.07992820148687414,-0.02715480696064193,-0.02588704946305792,0.05208259367327673
AHSG,,,,,,,,,-0.03420377881795293,,,
WNT9B,,,,-0.011680676978696177,,0.023807724082623057,,,,,,
HRAS,-0.029078835078921856,-0.04815559310391851,0.00032236387566349044,-0.006298022580989959,-0.028851672278471418,-0.04343474749184372,-0.03177651436237552,-0.01901845858293733,0.027103008755807963,-0.05273553204315401,-0.008037025271578766,0.043876535667735625
C1QTNF5,,,,,,,,,0.003973123012214522,-0.007380882189487225,-0.05871100960787892,0.0244206104891485
RLN1,-0.01138107424992002,,,,0.06827552704748892,,,,-0.03532735744136021,,-0.016098536936286597,0.017609891576256465
COL4A1,-0.005820282763575345,0.06373845278026376,-0.015193871397112325,-0.013665437450033116,0.1278231725963693,0.012912403604302002,0.025791304063821952,-0.017715475020445008,0.024315891518386517,0.05521612261363479,0.013855007948840205,0.11966513950433309
CCL3,-0.024404226787194002,0.02132196697344888,-0.05362001016209833,-0.03996983524979105,0.05217974355126292,0.01714010376402959,0.08251299913751262,0.06536249865449005,-0.05013258643923221,0.04118638819626422,0.007366392621296495,-0.007547808133077544
BGN,-0.026946309139841917,0.05703742612215038,0.04052479898276333,-0.06893261494621429,0.021762940777939624,-0.05389524108355678,-0.03071740364339953,-0.0226253438637004,0.042446075939748085,0.06395618570431345,-0.033580772538986545,0.11874723991493655
RETN,-0.015340647240398488,-0.016021563322407686,-0.017066570499367616,-0.014412480084895585,,,0.042573651735397795,,-0.03385899942428352,0.05573996990360772,,0.042209236765062136
S100A9,-0.04617401315422459,0.009172602894395076,0.00350253775500392,-0.0781566833409223,0.09464037011830599,0.03534541654649459,0.03416541592765076,-0.028308736308540042,-0.014241125311053406,0.009103392859478324,0.03588156274730365,-0.02291120128242259
HCRT,,0.04486121161950389,-0.017585006490422057,-0.030217495169640344,0.039488835567622095,-0.017095557576348033,,-0.030496836494334472,0.049457950333188984,0.007449944792188131,-0.045611296804195345,-0.04690961681407331
FADD,-0.01617817089107474,-0.023947703747256414,0.10079925313459609,-0.02229835219003158,0.09400863344636912,-0.0168780879505053,0.06676117827138513,-0.020486406955364543,0.05190662279681705,0.021673216451846257,0.06508556324587084,0.026073107351961295
ACTR2,-0.01809572209088714,0.008343348592342405,0.043438609431287876,-0.05427128401866931,0.01802170264165668,0.015306113418571448,-0.003909303166049189,0.0155826309348223,-0.09792407580682222,-0.01592515415099789,0.0549507033419814,0.014298208751406048
BMP2,-0.009774426946866626,0.10781980226663836,-0.06233231039022169,-0.05922494672589228,0.019754226061195295,0.009150362405473142,-0.036336221716674756,-0.0008625208113032138,-0.03773569434575935,-0.0359793293824547,-0.02834154169783648,0.022337865250919423
PDYN,-0.010104943098173802,-0.06116002079380713,0.06195379816652729,0.0381322879346553,-0.1290728662536288,-0.05907611475050269,,-0.03577031015482357,,,,
CD55,0.06688111699536178,0.059225388295956576,-0.028764385250985822,0.01806613218042538,-0.027737223758787562,0.02632159177006932,0.06945989695487707,0.07859280540164604,0.11530499688637523,0.12300712495200952,0.004027758828036843,0.05396822025969632
OSTN,,,0.007902786432839488,-0.02415328861181915,-0.024216010966662305,-0.015442851790961654,,,,,0.1658613924017167,
PDX1,,,,,,0.012917332318728492,,,,,,
CD6,-0.022463376588743204,0.061867476029803525,,0.0010193435195317072,0.03190939598387085,-0.02413439252293188,0.03648872957241669,-0.02117042513736441,0.08936125836938143,-0.030232353853567356,-0.02136765751904591,0.07938038745981382
IL16,0.05132677779550669,-0.005989588452045645,-0.038286362193081847,-0.016255032586902744,0.04548463802508583,0.023334158623793535,0.03650550268421444,0.07331974627989911,-0.051338187567407025,-0.03540669396016094,-0.04563865818165019,0.03045897652214928
