,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
MSTN,0.11302129512535941,0.06739433074192995,0.0036800270803826864,,0.014206399680855726,-0.1435254573397781,5.094758445099782e-05,0.04474421877307534,0.024674734069495476,-0.05698745414776408,,0.13444233937191008,-0.02413604140583709,-0.08428449709636335,-0.039724911338041013,-0.014778607933725187,-0.0408470705632956,-0.011667992653964402,0.07081340547704802,-0.033579686068674994,,0.025928771639921546,0.015223758455894387
WNT4,,-0.028720449437199896,-0.024000543847342657,0.027956346017224947,,-0.012892340853467483,-0.013836113152542748,-0.015304379547821077,0.00690958212514936,-0.008018399642323207,0.03327822831988501,-0.04535299774612527,-0.029581022198615362,,,-0.02800299120320907,0.09700231537291572,0.09871399911725301,0.15848544378118679,0.052313889280059776,,0.02536112299545321,0.0652661983554122
TNFSF4,0.0019449084030516112,-0.07660565403562652,0.031034488211560643,0.018372969550377632,0.0013021935400283507,0.025169678029041537,-0.014388340039226013,0.013646997813702459,-0.051777475146650105,-0.017885983407244264,0.024217289065846217,-0.017515799409600782,-0.011407872922324697,-0.07931733189081734,-0.09529766255705993,0.02672362701916772,0.06371107913254866,0.04780247452982087,0.11766847538392718,0.06615434933734375,,-0.008301447992078378,0.03466432199252316
NTN1,-0.08804355770244271,-0.03632430905762151,-0.02333187852686418,-0.028359835107373454,0.05607385204423754,-0.07082548338862772,-0.10641777126014666,-0.048572232199426024,-0.048878502789141694,-0.04322314449651454,-0.06685513037182896,0.006207064085769389,0.038835382596001694,-0.15666960199321464,-0.0786945675445386,-0.033340419707964176,0.021105057388512444,0.06506752999111988,0.11020768940461903,-0.1006540675724698,-0.12964722767410383,-0.042114356815494865,0.06634223379277172
CXCL12,-0.050467777197926486,0.005812028251623108,-0.03610552293957451,0.048683310554292765,0.03806681647152139,0.011737587874069741,0.0026219419522705745,0.020156056783637837,0.0028773695022963706,-0.04233307722900711,-0.10585947602317994,-0.09832673183158261,-0.04514931676780375,-0.01721414829175492,0.058987846439483835,-0.04746970551567886,0.03068255033312349,0.012311136415851038,-0.015463871733574384,-0.05203467656927758,0.015042042571899462,0.08934084586821894,0.08576122351151559
GNRH1,0.01580821595326695,0.036776895478692444,0.04007046559160403,-0.02243862109743396,0.07085874368943126,0.010159714643710242,-0.03055418107738078,0.0052026654482780895,0.01658601376133844,0.018185964463844857,0.006002655472613384,0.0824842504147123,-0.03720244946560297,0.0028957577066239235,-0.0065673218393198386,0.04429913308664086,-0.011376249928624411,-0.025925876125920715,-0.027143459092757966,0.009690515518741333,,0.04264426764064854,
FGF8,,,,,,,0.037450862537146155,,,,,,,,,,0.09380522612531203,-0.03796493289387594,,-0.016661579221726185,,,
RIMS1,0.05508476510684421,-0.012431881364185713,0.056227639606061336,-0.002127499787182541,-0.04005994792716327,0.04765770566008962,0.06097026848244009,0.08927633666591817,0.0003647401243937975,0.01433376043189851,0.16251762147873353,-0.23618579294131192,0.011230126882670723,,0.13148374689324135,0.00934210818453326,0.008995641217458761,0.0478740402818681,0.00432886295564418,0.06960033273043278,-0.049572739279752594,0.13883936475414382,0.08224289921656659
FGF14,0.25923857017984053,0.05457384372307609,0.0007891633858666384,0.017505131943435934,0.02815168389846403,-0.04086290119723534,0.05723743800901818,-0.00983168326452796,-0.021924951389657773,0.018863863435116927,0.08434399951552426,-0.2008963179642041,-0.009352222816534519,-0.14362912960880478,-0.05538734486660112,-0.06743846538911549,-0.05955502514628922,0.03269933508802032,-0.019475462709955513,0.0005746232793627628,0.005664565177863968,0.0032176193996191495,0.1693202819061594
IGF1,-0.07966468831541951,7.359139736952371e-06,-0.005491835808644552,-0.05183352895933719,-0.007145014379873714,0.009038856031578092,0.01236241340304968,0.02941489744264439,0.09134760400418246,-0.03907962941222238,-0.06244985460900876,-0.011384060438706337,-0.048594112399956306,-0.029103791981921544,-0.128566579699938,-0.05824787424251188,0.06649148865423817,0.041588096615837185,0.055127825385995644,0.07459233042536828,-0.07566546248815503,0.02401661623985475,0.054013530797209656
TNFSF10,0.005026972248308557,0.03256087622115566,-0.022094179170446156,-0.05038693257169604,0.0005873088461832101,0.06769000726613536,0.037840924674820704,-0.08549553078001539,-0.006803636991000831,0.05093061594702757,-0.07698565077398432,-0.03212026102577734,-0.09453695532851798,-0.1550189042434634,-0.045313846382729124,0.012955596633809385,0.03330347826838094,0.024522766295446585,0.034045854742471286,-0.003386206780534602,-0.0008863438745843063,0.08139314439695973,0.10591108551894789
GDF5,-0.007994685809549776,-0.039148368586217425,0.04102309495139436,,,-0.002821481191442602,-0.035344802426476224,0.01491028058398833,,0.040018917263397756,-0.05703296707940082,-0.020564569769251438,,,,-0.027340516801038602,0.040265764722855334,0.002734474526389521,-0.020880304321354272,0.01662871803468856,,0.023673491102605387,
CHAD,,,,0.06007271939850322,,-0.023694184309969748,-0.0334750084339254,,,0.10548110990751494,,,,,,,0.0028821563094953446,0.08110338300046567,-0.030179646894981187,0.0021837393832749093,0.0065769538946927,,-0.029144490766939184
RGMA,-0.05279568743182319,0.02074372873092554,0.028787619072314256,-0.06682675113923699,-0.0018624063813721696,-0.15169290584621548,-0.09756727142842615,-0.053068161614516156,-0.028156086658747952,-0.029156100745022194,-0.01701495010152333,0.15228857411412708,-0.04927589704135888,-0.12906315828721157,-0.1223415571083498,-0.0657339794882376,0.019733247562756944,0.05930964671523036,0.02309977224867098,-0.087352848667306,-0.04043565734665815,-0.032549278321451346,-0.10863956507127201
CLEC3A,,,,,,,,,,0.009082470094885057,,,,,,,,,,,,,
WNT16,0.14261774161455396,0.0005212290509364045,-0.014625092497663153,-0.030987390920367168,0.00354287153916436,0.027388871249531162,-0.022340764829983727,-0.02022511077457173,-0.0338761676979541,0.0010736702188947117,0.009328756723683081,,,,,,,,-0.0048118283438992274,-0.01695316012316354,,-0.007392741184713077,
CX3CL1,0.042153373981067756,-0.02029449476389021,0.005628061436520644,-0.03756819418418513,0.05474690065659137,0.04573254890114829,0.11416892026312211,0.02030802972782597,-0.02193748382796733,0.0465330511003375,0.0742805673161628,-0.14347981017686656,-0.03438700996638701,-0.05256446111649182,-0.224523545654814,-0.044740956134965926,0.08064094037562498,0.03765428168459373,0.10052672723713217,0.051176105149334426,-0.034707676189063084,0.03370015869210283,0.06243468785668318
FGF1,-0.18739482968422017,-0.01328326155789654,-0.034632330417653075,-0.1093125321492176,-0.014458992251399497,0.02061058629000884,0.024770222021445246,0.0068969230506948,0.05708507210443783,-0.00717153229013577,-0.13937981233452165,-0.19862055844400464,0.006867874597467064,-0.08440155861604416,-0.02339614132477483,-0.11777406423099684,0.012630204849894132,0.09628306013805463,-0.029968297725944355,-0.01621814970712905,-0.04596563676606984,0.10294632983228137,-0.1548516962468743
ALOX5AP,-0.10191984800721632,-0.09395016522291857,-0.10395202122473615,0.03354854851123729,0.022894756488274916,-0.0386028463343909,-0.04181294915320689,-0.03214570254464873,-0.0009404852282490715,0.004107945182030679,-0.18669002216370711,0.021333456072696922,-0.10432448993551609,-0.07533706019654407,-0.20604724847154532,-0.04543226699169022,0.08352773276519958,-0.05722992662224328,-0.0004404882104983112,0.04393459011514655,0.037957676736556215,-0.0688426926524266,0.05716807825039973
IL1RN,0.03646095771206731,0.012618252288939782,-0.03334892459528078,-0.035375339809012994,0.04741627110587262,0.04250270639461999,0.013412038382417063,0.013932514219536077,0.00932356313468095,,-0.06919435809867755,0.0069611671343448615,,-0.06932376422244466,0.015207710213379603,0.10185788835606852,0.06460675430614028,-0.06863284096638389,,0.01785309705683635,0.0106631853986084,-0.005703697243208174,
PCSK9,,,,,,,,,,,,,,,,,0.038155137570069,0.042576782581878,,-0.0174502321705927,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,,0.07698089467002689
NPW,,0.04308041770985647,,0.011987635911816546,-0.019942387208477085,0.053280264744077564,-0.016944401313978574,,-0.016639838194512327,,,0.06259733717538182,-0.03080920413309839,-0.02423047040463143,-0.024696794255221033,-0.0227945358831872,0.0720142373470244,-0.0025931150843764095,0.02741447373608913,0.036019246230058775,,0.042756450243394264,-0.07150061973681111
CXCL9,-0.07698709020446769,-0.052717873171347,0.04523806114941554,,0.0004408399628255457,0.0046129572597352645,,0.060527190206667886,0.016976789968537673,-0.019204659189426477,-0.04565729801947341,,-0.038224451983828414,,-0.007570469360920163,-0.035635929590499146,,,0.0338727280612209,,,0.010311781439275015,
ANGPTL4,-0.05845886932167468,-0.020095569872857287,-0.012557746014666703,0.1105012428514131,-0.00210459114452656,0.06920430573432614,-0.03890246105141804,-0.011286542471552665,-0.010634126360274235,0.032875784531737375,-0.028965603722220398,0.44549522620048637,0.018499682493745593,0.10480987691357463,0.3517111942709702,0.11196578076793202,0.03475401500282297,-0.042614193089423366,-0.03160106155906504,0.030133615384386126,-0.00628885533317364,-0.06287290754609108,-0.004568768274096026
UCN2,,,,-0.040812892991058766,0.027971779351939036,,,0.032842647711404854,0.005376858700981567,,,,,-0.01705261456314803,,,0.002923525190139387,-0.018221888014531003,,0.018125631840483037,,,
OBP2A,,,,,,,,,,,,,-0.02895010443351989,0.029830302291459585,,,,,,,,,
COL4A3,,-0.030930408863524776,0.02065179617661568,-0.03690668235031785,0.007067348429454473,-0.11867806360961819,,,0.07188138554845858,-0.005666007305834969,,0.03249086685604519,,,,,,-0.023077251561326492,-0.01237157555048852,-0.01091213143021369,,-0.05781800565482139,
NRG3,0.005421574025586226,-0.024013849751709247,0.027941607197814494,-0.032743180738755796,-0.010897099092587511,0.06669407478314632,0.04494071984287755,0.05876573013824513,0.07289737240790657,0.008726627155693686,0.13642884016541687,-0.23082321748377818,-0.02703484259415208,,-0.03276706732724277,-0.042804515228091464,0.06538949737312819,0.039249003016684374,0.005939520381583163,0.04436373674789147,-0.048973129346631755,0.16940405395496314,0.16569652534510892
IL23A,,0.018193234081732935,-0.014544866118938482,0.12443699638481413,0.04460620652729661,0.08490726710091238,,0.012817293008957295,,,,0.09755898628601045,0.059406200895681584,-0.06331827129752417,-0.106808613407618,,-0.03146660388153393,-0.004545445811995503,,,,-0.021921619041619392,
COLQ,0.018129657415607646,0.007821015376531959,0.046553903604637126,-0.04681531966136481,-0.008097652558401598,-0.0032216493741569346,0.057485646735933545,0.06466121641245987,-0.04268969081351758,-0.0016444406853656757,0.04555285112282214,-0.00894311067869903,-0.03314862993787066,-0.0770807218477958,-0.029311170345986605,-0.038307280815949626,0.09856231199215332,0.033482934792073746,0.03151068798493246,-0.034376065116582435,,0.0452635226642867,0.027339359185548036
SCGB1A1,,,,,,,,,,,,,,,,,,-0.03667496451623575,,-0.020734763718637122,,,
TNFSF12,0.013692461379243105,-0.03034693496447046,0.01714373833796799,-0.01334513275978875,0.00041269347583905154,-0.016744639997073117,0.03776355268278716,-0.031378507390482084,-0.0017487735049019396,0.030323398956585555,-0.016881956165260625,-0.052234263483350835,-0.004210916370271552,-0.026320902612418245,-0.11504013635443924,0.02221298715044037,-0.0007696230643262852,0.04620227043833724,0.07068382060876266,0.04935565067291099,-0.022992184023172,-0.019547237319189222,0.17754312476950607
DKK2,,-0.027709432473177687,-0.03364034225656155,,-0.01403179313799446,-0.025573438010302627,0.007109881425562919,0.024859374045573472,0.022037431455602576,-0.013214849033649454,0.02218358696354167,,,,,-0.023783618648619404,0.05780430621814858,,,0.014684985572833717,-0.06656680382602595,-0.039807684911043785,
FYN,-0.02878097463113321,-0.05459428131839031,0.013821361067634439,-0.021974946859798984,0.03924133454643272,0.013255024166768372,-0.08331628714549527,-0.021797995530781204,0.020663224441585987,0.005721966383376047,0.03086864036796023,-0.03243490761494042,-0.02878963261322793,-0.10367848910806522,0.1458854386458583,-0.020500944112420615,-0.03120247903002876,0.07582270543765934,0.10727736602983892,-0.07788896592503841,-0.02181611493050628,0.03680504233295184,-0.007015594203229456
ACE,0.12672968806562113,0.0006452676119493579,-0.07365899530171337,-0.055147740409435424,-0.020166003578964697,-0.1080627094532827,0.10802365839775296,-0.0248046051903387,-0.08210628500088508,-0.020039007458004764,0.004003667438486561,-0.1818745665823978,-0.07179996751997035,-0.06239452863658455,-0.15778620961733952,-0.04375327494132657,0.01997251569359462,0.09620926556097291,0.09356100828067147,-0.07074448384077366,,0.10133322152686446,-0.06839660844666877
IL18,-0.1556105738177068,-0.07699606194169624,-0.06296129517889393,0.01681949197921078,0.06854775084335968,-0.0713457729295181,-0.040813416802724385,-0.002691443460699972,0.06545910326581413,-0.03468173610922773,-0.09226496382275405,-0.04074503414438745,-0.01959735521133956,-0.04305097959779041,-0.14962257935841777,-0.034955671457441946,0.042287256075889554,0.06206087093455963,0.04238100938037368,0.0358615034405876,-0.0046813258025781524,0.09087389394006364,0.03356049526793864
PPBP,,,,,,0.009739260154192504,,,,,,,,,,,-0.03852783035658192,-0.03452232097271155,-0.032057615010589756,,,0.094187529164908,
CCL27,0.011048869022775847,0.048103119901566904,-0.0008778841306125694,0.13301164957474884,-0.03257836257588702,0.17089646529956362,,0.012881331769619097,0.009007630203057646,0.028900587050417797,0.006477866953172896,0.06833269541616425,0.0017352465468537287,-0.0885909400055737,0.1229949042067801,0.023872902736430467,0.04879140081025176,0.002390887459074555,-0.03441805966583394,0.05138963199436145,,0.00015414438437753638,
SERPING1,0.005590974319839525,-0.036428551311640134,-0.0949496441990129,-0.03864573325524299,-0.0032618916965840255,-0.015050998996059741,0.061067492465617074,-0.07029506577420191,-0.00012363471891276687,0.04353078488563091,-0.13474502010566944,-0.19554931887033658,-0.10305673421082642,-0.11805628399176314,-0.019404224600625367,-0.025486732496488158,0.06527400774629268,-0.02089940020351957,0.049223391680943175,-0.03172656063883374,-0.03708834923049749,-0.023108658575816638,0.03251375315891528
AZGP1,0.04235786315689846,0.0778029794511709,-0.013521183380023045,0.008933409873028427,0.022236113607884432,-0.1816549787178716,-0.08848142521939933,-0.013610648315636223,-0.056757648053934205,-0.02626674896527279,0.047104494170539545,0.1657482375613363,0.05100682190547945,0.01624024631583076,,-0.02532513440869687,0.016017166357752206,0.06916220875213383,0.1447131597312443,0.12733472914175917,-0.057973150985266564,0.0747950484956775,0.017889923062462273
INHA,0.08184359426355428,0.08683968882620229,0.027608038468119545,0.1409057700993542,0.01443474307735434,0.012979636793888404,0.07592470159474303,-0.039348520166126805,-0.024124855696615204,0.04698226823638485,0.013874406279012937,0.173460388835741,,0.09022532947765198,-0.005809160941191758,-0.03482813390093513,0.031965083465205026,-0.0026265966627638275,0.20429689349291547,0.046753345058102205,,0.0033115668285198744,-0.06452684053898247
SEMA3G,-0.023563474332869403,-0.030074213689146537,-0.011297374524855774,,-0.026069202426564405,-0.03382939507455298,0.04813254319071585,0.013338509668118212,-0.01154377037541263,-0.025617212861748645,0.08864664718576702,-0.07346987655299934,-0.056251679959556405,-0.0718366048508129,-0.0010275870573741622,-0.04280449898788954,,,0.032766366697690515,-0.04335966050166047,,0.026252104738508603,
OXT,,,,,,,,,,,,,,,,,,,,0.04647453602408989,,,
COL6A1,0.0911558905755628,-0.08412608656095547,-0.10840648395813918,-0.04188952888410322,-0.11161705126292677,-0.024459944851215065,-0.029141167483383627,-0.06464970799087717,-0.025303000560841813,-0.031161170746507684,-0.05875536537126751,0.39709791058374383,-0.1027259349212494,0.11196102381452307,0.14542351698941983,0.04001403152754643,0.01129947112164145,-0.03293803723306603,0.11358003021391352,0.008978652262993894,-0.0037027650552587986,0.0486543844509158,0.01715058796703854
FGF17,,0.08590965995027101,0.020392029434255218,0.11820469760612935,0.05581927583905569,0.014226634054148651,0.024007076239802118,0.05361255752674373,-0.006620773925505788,-0.026586353495710365,0.048781215686930904,0.03282452184358076,,,,,-0.00258872330540141,0.04181803962911187,,-0.04726985082548748,,0.06330805043989265,0.05102179536220923
TNFSF8,-0.0345242087232618,-0.037327488566167556,,,-0.01763955338323869,-0.010755394501083778,,-0.032519888101003785,0.019909526113901007,,,,0.06613404945551668,-0.04810041615388484,,,0.022709501910454788,-0.03194568533015933,-0.004008949007511233,0.038278882541466115,,0.0100408097686236,
FGF20,0.023439010309242825,,-0.01758276068275854,,0.029633000176675663,-0.005595429385065515,-0.025724711956962465,0.04365622815361511,-0.04260470053447754,-0.016970875886763628,0.05235888604314244,0.02598290799404079,-0.022987970620518914,,-0.06242799089945848,-0.023401146126727262,0.07763869171878374,0.15915169240552174,0.005036292809335592,-0.01392874382044496,,-0.04506315111790297,
ICAM3,0.17392221460600382,-0.02085124001354143,-0.04858745586832686,0.0041709243904395855,0.02613225032175264,0.03494616246254784,-0.016914343727581875,0.012703180620450689,-0.016931720723912868,0.011129940786363634,-0.06797742051945246,0.09033317423419603,0.036990887547249274,0.04169370451753829,-0.025844615642161256,0.003932905014140196,0.0714999052529201,-0.006690680031214727,0.042344060048662716,0.014204289908191706,-0.03990143954301336,-0.03068208761286548,0.13277941410109065
LAMA4,0.24289147395825975,-0.050399061640704824,-0.04281572070331779,-0.05048448960117296,-0.010683847371574086,-0.109287645728563,-0.014725175742769407,-0.05458002003253999,-0.09938213851763326,-0.029350239022313353,-0.1093590355450082,-0.1241615413657386,-0.010101656910421678,-0.09076798957783525,-0.08054255350843473,-0.0783969503014093,-0.03579507542509995,0.050465217043478255,0.08283542679857056,0.04275087176205735,-0.08173701564733482,-0.0409476056123069,0.10938070860402528
INHBE,,0.16415866433898305,,,,,,,,,,,,,,,,,,,,,
DLL4,0.09941218118481578,0.007261836503237511,-0.03569550588846198,0.052070169053813495,0.021292008262121263,-0.020036799179864194,-0.03148136924812311,0.01737665763452091,-0.06012976370336765,0.041618452616273324,-0.06369866499831697,0.003502649180950726,0.028840110584569107,-0.03831893930741524,0.02700696214533987,0.010668166542351433,0.05963812745480654,0.06617575922110766,0.08875568328630412,-0.015833664115327863,0.012322797085002876,0.06968863123743284,0.12139117283245314
SEMA3A,-0.09597085978441419,0.051511556359460045,-0.010836352282512526,-0.02424696994716503,-0.005638807136614142,0.0014736710377403095,-0.004270153356618658,-0.00815503982621457,0.026317853613195514,0.03161365831814702,0.10133999153722702,-0.10946314854648458,-0.09268166829918836,-0.08904383888200981,,,-0.000262506327934515,-0.005320357097747118,0.11349502472208856,0.009104366752766529,0.015430722894569893,-0.03080944876280752,-0.03835399168768544
RLN2,,,,0.13867482123098127,-0.017801709220668434,0.011469228665437295,0.032425053926344115,-0.0321376663043012,-0.02573386306386663,0.001023198932425355,-0.04852978064508731,0.022220728521257324,,0.05139503621976576,,,0.0007029412906867485,,0.07953505452732297,0.014418916125633261,,0.08708143471491825,
C5,0.06982137534014342,0.10745741481084572,0.0008974818780564183,-0.0012808442472143126,0.02379957855729205,-0.03171357831158835,-0.0002367117595496965,0.01140074382121588,-0.03400162673011703,-0.0012962733004150658,-0.01627266617967099,0.01193228710888124,0.020864837642746364,-0.019092699177585253,-0.007174243314800049,-0.06084677659018054,-0.017705394804320516,-0.05189997243495659,0.11421934984691602,-0.07737545893772806,-0.06656677357478759,0.01830924925810046,0.11974680559576674
COMP,,,,,,,,,,,,,,,,,,,-0.029856273712927327,,,,
EDN2,,0.02613713127234056,-0.03422094099356047,,,0.046877506449568625,,0.04307412473483202,-0.022235515360526547,,,0.26545308961201436,,,,,,,,,,,
C1QA,-0.2505996215746122,-0.05589403203957075,-0.12437889611504845,-0.00797053165998344,-0.07259680475842702,-0.08264873562299578,-0.0887830712573031,-0.05589776085657557,-0.04002070760987309,-0.0338508102790535,-0.2340598224272527,0.016926741889016248,-0.0653883838960724,-0.263773420988321,-0.24209845932291107,-0.051438115235569244,-0.016636391812265047,0.009276337699792195,0.07454047541279633,0.08709139695618962,0.0374590238790946,0.07853003238337015,-0.11983759218170735
UTS2B,0.05052884199319754,0.017720624472926143,0.029838485891603907,,-0.017801709118395567,-0.03718003092420889,0.014775889008347084,,-0.022244157303040742,0.013609415906036593,,,,,-0.0742204743876761,,,,,,,,
COL9A3,0.04054189958816969,0.014485356025966071,-0.00479419173264886,-0.023992008612654273,0.013082554244203503,-0.03979246683495594,-0.05846874198561,-0.015112064981088427,-0.0479408842514663,-0.01939100245101289,-0.029465057966322823,0.04510967059195213,0.033240549424376056,-0.17058096448523302,-0.20733692380126537,-0.11298957071250217,0.050291774768597204,0.03827275491563851,-0.0536764229896724,-0.011485295500546711,0.09925372334680957,0.08402295558100653,0.04461285119334754
DLK1,,,,,-0.019780016267368875,0.07743274924978782,0.006020939097583594,,0.10402680720574962,,,,-0.11384931272395526,0.14823099180709368,,,,,,,,0.056484784339621424,
HGF,-0.026358304069659267,-0.03439985224438404,0.010711476134397175,-0.04752214217009863,0.016601578679285574,-0.007464111715082509,0.008437245919583308,0.019777043832298447,0.007331040994207596,-0.039241422551590584,-0.08052958422651763,-0.03729124842904238,-0.0686417552128357,0.005086538274628675,-0.09143483081287214,-0.040203738127093734,0.021783264581369692,-0.07725558008646179,0.050540942632848994,0.022753070910247516,-0.034324404862708956,0.10165951029604932,0.03723008111148141
P4HB,0.039346803867087055,-0.003248003359494645,-0.06261823893003421,0.0834864610483809,-0.007981144017363292,0.044135243448474325,-0.11759067119259742,-0.07955935646668613,-0.10699094750141891,-0.03236137552718652,-0.14363812138783458,0.2008196752676241,0.042747781002822866,-0.042511834403952,-0.00829057639139701,0.05528827804042854,0.04686144371725521,-0.06444116805300805,0.06094014908455081,0.0558415355138963,-0.08816093793677457,-0.040162175868675154,-0.06186811616689096
ADCYAP1,0.038647369063104224,,-0.029554185426556943,-0.04676490451869873,-0.027418078246816226,0.09896236675801084,0.07180597553421628,0.024772782895003183,0.012985623299626742,0.03965999727521705,0.059469472754105614,-0.11401242164327455,0.08944526525624016,,-0.047318095692654404,-0.026319079088123372,-0.041301713747040704,0.0341451084482674,0.1527817947402049,-0.009115281922221842,,0.030992959602408728,0.12104177563892737
GREM1,-0.14749425644405198,0.009058006357790164,0.06502294856225299,,-0.015386257624972324,0.012277088383612661,-0.043678142938424765,0.020071782022426425,-0.036342427536487476,-0.015457395305832306,-0.10188399391169287,-0.004696735240165336,0.0007209301345145962,-0.0539623039923471,-0.03736756947289704,-0.08713271546156891,-0.05108264096587082,0.03922747177966537,-0.10092058185918043,-0.03608565283780692,-0.03890159633608549,0.11214486207199824,-0.013407489432538815
EGF,0.08922273743618404,-0.07950655777352464,-0.05209641960004613,,0.036402947368529684,0.026308779788827452,-0.043250882395672964,0.04531943134181044,0.022939932527322578,-0.023693111614333656,-0.06564105767273672,0.05655243311244023,0.03889994239553918,-0.08922276328852068,-0.07817170389089652,-0.012548709194670545,0.05796695380355226,-0.027844019654102443,0.00902500642591178,0.0033002845503322855,,0.02391838686151091,-0.0017685161344768703
VEGFB,0.05355881622677305,0.03570078045232897,0.027130468456313905,0.059264554178084204,0.022730878780941034,0.0031774682702120933,-0.027535510650546033,-0.015896603869538894,-0.04005257689725599,0.031083942288728652,-0.11291937704066429,0.27625180791291526,0.04043179209018353,0.02670747484800162,0.20224024573750288,0.03522412641314418,-0.01635815283850271,-0.02062536515338491,0.11622039156302698,-0.03014007775325608,0.01080433954158804,-0.042953606987037984,-0.06952429677075396
FARP2,0.1024046125585212,-0.02606231775854969,0.0788275557250803,0.044268422713861146,0.012996773667220327,-0.008258772734453619,-0.0789595283780115,0.0064723471496049905,0.0006311601349174719,0.004696359403272825,-0.04729302291408376,0.06662313229633217,-0.03336251095939808,-0.04052342112867759,-0.08953683307156098,-0.12457701025344256,-0.012690657273839607,0.049515258894702915,0.018440100385866014,-0.028083523567695626,-0.016838437735809494,-0.02982659990260221,0.06111782330260937
BMP3,,,,,,,0.05441211584150531,,,-0.013011530630224024,0.0963439816632955,,,,,,,,,,,,
IHH,,,,,,,,,,-0.013395177292358413,,,,,,,0.013102542418655227,0.01821704564967163,,0.026268980411450087,,,
LAMA2,0.19562428733838177,0.05136308439243226,0.008214608365402517,-0.04527775594515843,0.010508277440750252,-0.04565165607145265,-0.007744284639144987,-0.034785936575280646,0.025327782554625155,0.020083038830935845,-0.022911767015035306,0.029520063441249567,-0.07254542357506903,-0.09532819973371617,-0.08510273830757695,0.0490925557289926,-0.007337876645220292,0.05255478800139068,0.03335766450128312,0.0335376764613861,0.07652999633718316,0.036740348392872685,-0.026731078698028533
SERPINC1,,,,,,,,,-0.02379923884804706,,,,,,,,,0.04746645721873601,,-0.017152755199002997,,,
NRG1,,-0.024048696070405974,-0.04668234096956224,-0.03007383209535198,0.04801776520982962,0.014289581656590236,0.10433822532749182,0.01586384732558149,-0.059907720850065876,-0.010220438633446917,0.07975502583625957,-0.024056845915890503,-0.02375895392880071,0.11577614969842559,0.0075124092491536355,-0.03996094429020736,0.13432069300884458,-0.02995830788928567,,0.13629334129476697,,0.007840997664437131,
SPINK1,,-0.01172988178280867,-0.02683292030296622,0.07371422575357378,0.05221105896021159,0.057543070937492856,,,,,,0.08716379025460237,,,,0.0017175609177792956,-0.055463997823215434,-0.07603245321667262,,0.04059403518753536,,-0.04779163603507635,
EFEMP2,0.061382714423022525,-0.00889690447548901,-0.020414769392556133,0.0025467200503446843,-0.03079832420179096,-0.09397073862575776,-0.06489355520042912,-0.059467744124707574,0.0004782384783089993,0.019907404718767164,0.012142876635481253,0.21919482334314558,-0.03600315952743651,0.033210052907847454,0.045444994590270266,-0.001605700246326548,0.05056365592429105,-0.10718147004882524,0.11529730632874921,-0.010025383356308816,0.08292519072590553,-0.04664992895798784,0.04636268677431613
SELPLG,0.06083735929751337,-0.02625820386853795,-0.015515269163791593,-0.031894994237567705,0.013999240517279113,-0.00811238339957721,0.020254932349722598,0.0037423662576167886,0.034761520456639314,-0.03436302414668905,-0.10033035330030092,-0.053627474466224984,-0.0872215169164133,-0.06481707765274185,-0.21195372707461732,-0.025242401660392252,0.05647051062734764,0.05996734859241623,0.05035373134224058,0.05595042946720304,-0.03055098812452219,0.017206166023021194,-0.05675988651357221
GDF6,,-0.034052164402750745,-0.011393563469497528,0.060453728921226225,-0.005379756886771181,,-0.0520561029710156,-0.01214250773311683,,,,,,,,,0.007412833685812179,0.03000821775328091,,-0.015723615719814486,,,
HLA-E,-0.028257757468151293,-0.0014801849863808158,-0.14374552236280136,0.011961228688515325,-0.036481154470679976,0.0056899281528097565,-0.06496644387986102,-0.038316567970343024,-0.06687438073783572,-0.045339141329762536,-0.2025488842319303,0.08600895114030836,0.06846133936419575,-0.15280984535012274,-0.09686036816554708,0.010936837476261698,0.027677574273549693,0.013496203376446797,0.0503492646894802,0.01127241080087613,-0.022650015256507738,0.09020468239993586,-0.09558595641862798
PTN,0.36544385709133587,-0.002066746093639172,0.0731503971907061,-0.07625838000930037,-0.06222784547525069,-0.14557668394039983,-0.10922889699679036,-0.05866220644186108,-0.05808765439513265,-0.0014291583656005015,-0.10817950294628596,0.24813267815522957,-0.07436646070159564,-0.22978689438238054,-0.22450734105318132,-0.03464729229424029,0.052451483353925306,0.051381092192856304,0.14599244639274175,-0.14976590173714183,-0.10139704508967969,-0.05636376722775155,-0.016118636448745383
CD274,0.06030044688683731,-0.028042496084212207,-0.03207303588678882,-0.009083716230332935,0.044996543907678786,0.017060621750511682,0.04466547070419604,-0.02719475083481337,-0.01429747599463852,-0.018335346199564444,0.0343917631082056,0.03243626550141283,0.005687215199018383,-0.03314665132609517,-0.11751774002257154,0.006650959208152271,0.009150538939620348,0.023792571351249236,0.14486712990316547,-0.003643674984300656,-0.06640476620425428,0.00327388862695905,
FGF10,,,,,,,,,,-0.017269878425647606,,,,-0.10083243854655878,,,,,,,,,
