,MGH258,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH916T1
IL1B,-0.023303156211121348,0.011750688524352963,0.11623074274826092,0.013076358444223083,-0.014632713365905846,0.025591965103709393,-0.03190683957756573,-0.013428328009946379
SFTPA2,,,,,-0.01433904717802381,,,
HAS2,0.0008274556676420751,0.030563485028382135,0.18124855941843943,-0.06845865418015687,0.07517162939767896,-0.06201801520716323,0.09282049862187969,-0.017253995531539414
IL11,,-0.029428748082775076,-0.041349343323939275,-0.0048860917508982485,-0.016104345045851357,-0.03528620553774445,,0.06512946316282137
SEMA4B,-0.09016588968391445,0.007214118223859577,0.1433707257593125,0.043436605197572024,-0.0006573747333837981,-0.009712872210772295,-0.007592794649007066,0.07047312366884383
FGF12,0.0027998745035589874,0.03399103016644987,-0.09271391270700996,0.0037752374421831728,0.0007708107653798461,0.09871802534137895,0.053968479185997856,0.03409301636056464
CP,0.021629652224188188,0.015090139722217278,0.05909916445601461,-0.008123301419709987,0.0016339237761108473,-0.029085582460640247,-0.11680761564702728,0.08511262334712673
NLGN3,0.028707206707306338,0.042701220114311655,0.10729659268680106,-0.0248253299091875,0.07016420998076732,0.00609513592412624,0.08316345230817224,0.0185457490984066
GZMB,-0.023081118256299007,0.07020843997636343,,-0.02795041519135686,,,,0.05970723015503323
PROC,-0.048591831719514485,-0.028161327203413432,0.0002866362069506809,0.02015729535785723,-0.010156132424809861,0.1243642607841808,0.07231261489217489,0.08402580706146932
TNFSF11,,,,,,,,-0.031100851077773602
AGT,0.050763642465767464,0.024127859646832384,0.13071401775034458,0.04837318036047481,0.026605182441030897,0.12544218726996711,0.15530022028446483,-0.02196313783633985
PTHLH,-0.018247845108749113,0.05334764229585627,-0.018860198812590736,0.02316084446437081,-0.04526916845751239,0.014170209226874685,0.02474723491828278,0.05875915764846716
COL1A1,0.02708886401539118,-0.0076692791414243126,0.07611902808319097,0.004515704090730115,0.06765876809535386,0.06620278403013502,-0.08519174577201456,0.025707895128026903
LAMB2,-0.011543580315207322,0.02090925481640373,0.10195729239235181,0.0032974109297642835,0.046870287661885814,0.030820575542307917,0.020188883713010093,0.06019540006570636
DSC2,0.011019765225393725,-0.043966802204159834,-0.03559311117770335,-0.003706741127368439,-0.013666044012328566,-0.04542552064510375,0.028267905892267808,0.012471286018908276
WNT5B,-0.03464265125325519,-0.004985756358052151,-0.02660686612866524,0.005068369399376155,-0.031829437731313616,-0.09562408454042114,0.06199817087301985,0.13513910422147138
LEFTY1,0.002144675059013428,-0.004672564198698747,0.009478388961270252,-0.03459592490497649,0.0008776547849574163,0.03559848164953384,0.09005827374452922,0.059541043691027175
FGL1,,0.0007012407527571252,-0.03431291232952306,,0.024493259180650928,,,
CXCL5,-6.71079505406877e-05,-0.015243485259482225,-0.026836882890615317,0.0029711064535146757,,,,0.03544271602811866
S100A1,-0.015227228798139708,-0.04783899984200447,-0.09990285818180682,0.04951359206360357,0.03788961846792553,0.044265751196653616,0.07557021104523629,0.0319549767421613
C4BPA,,-0.007247975129854093,,-0.005979112656905133,,,,-0.013629409636765991
NPTX1,-0.027973282019716737,-0.01458045964208544,-0.08278087792761422,-0.0038284404817541416,-0.019053366021072472,-0.042517318907992895,-0.04760764648807706,
TGS1,0.12496394218738364,0.006122096203772477,0.10204519820894557,0.059308931108875536,0.05464301120925244,0.06716289909956133,-0.030231635238301614,0.05501414198999883
SST,-0.02395809317521618,0.007858370512708978,-0.10853927610794134,-0.06221639735091503,-0.055815566538724444,,,
IL34,-0.017463517211159005,-0.0057904326563627245,-0.009258117153583946,-0.022945214148513082,-0.057635784549921756,-0.0010775999626108637,0.019378852429148424,-0.005148404533626864
DHH,,,,,,,,-0.020129044012673604
XCL2,-0.008374769639829693,,,-0.028555448335616317,,,,-0.014226600691091253
RSPO1,,,,,-0.015246116419016891,,,
TF,-0.0935450954655366,0.008699536693237416,-0.10315614083081756,0.008979153187606526,0.006835250749062336,0.00012406909072352522,-0.0017888506475803683,-0.036900776662050695
IL33,0.0632443596863227,0.036214452360750035,0.04686141444772671,-0.01179123749875107,0.04943856023010349,-0.020571783398836207,0.074064353003209,0.08824181023324953
RBP4,,0.015477286134243439,-0.07672402346309525,-0.019765098006018663,-0.025363618758490396,,0.04373603306605077,-0.025131153673815878
CCL19,,,,-0.016985820724700656,,,-0.02960743269992232,0.15697208358963866
CCL20,,-0.02998897432920775,-0.024725374746612128,0.008091611501342898,-0.015024261652163435,-0.0046833679472116155,,-0.036671241541027494
NAMPT,-0.019028674081799247,-0.00714113373575241,0.11803130603348055,0.0615324139448191,-0.015083966730350645,0.025012875373341306,-0.08011812853713521,0.03625368804520144
