,UKF259,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
CXCL11,0.047314074378008705,-0.011856272570686863,-0.013359965220478595,0.033242957916477175,-0.05241359758470139,,,,0.09264886839580988
COL5A2,-0.02465127975162968,-0.025421593616766616,-0.06739247228224605,0.07007035604839074,0.046892695847818196,0.046163141104590376,0.01954329602361315,-0.08558364795368176,0.0246966322822195
EFNA5,-0.026334163239080177,-0.02237476732168414,0.011428469078123726,0.05435098591562791,-0.038514805123600226,0.04588390985932646,0.0588429274153486,-0.01542543363436247,0.043216185723786806
AREG,0.016786807142254227,-0.02935711886505896,,,,0.0327625745489816,0.10410754144621438,-0.033775240230496315,0.04389793840857802
EDIL3,0.002636137899503009,-0.002651517195205439,0.05620085615616552,0.08603610609088552,-0.02056581078480293,-0.06479485578192368,0.016067375657879995,0.04666956301666516,-0.050321717079569755
CD86,0.04226770960156862,-0.008315712200973697,-0.035583485416603826,-0.08390372550414504,0.004424825948621475,0.013294367865898509,0.023318727736509972,0.06499612628177824,0.009072886184047424
AHSG,,,,0.1025767476703503,,,-0.017915275536975125,,
WNT9B,-0.010586570246495133,-0.011243783148761307,,,,,,,
HRAS,0.0344134292503117,0.026226050264522783,0.02302346743177066,0.05669842278637305,0.037174895941759406,0.0016865535758675367,0.006996069105564361,0.030696915511576234,0.00965940553194917
C1QTNF5,,,,-0.01865692380916231,0.05374614473091712,-0.009298502499918902,0.04671763502104086,-0.018184888983548718,0.06525641542567302
RLN1,,,,-0.03357708187924475,,-0.0243337686487002,-0.020029145268589177,,
COL4A1,-0.0029228892558211283,-0.02729500018359273,-0.10174855603888393,0.12528880631625833,-0.0002804221967282853,0.025665633424964,-0.043647474403473024,-0.05551292653890412,-0.01861606140813817
CCL3,0.01861826935516914,-0.01292316737907892,-0.007782240438139117,-0.14220418503443913,-0.15814425400833995,-0.01876538961548115,-0.044933517850717385,0.08266692803222522,-0.021484451763957614
BGN,-0.012948058509144225,-0.012025785005556029,-0.02946220754042822,0.0798289865218911,-0.06587762492740737,0.009788009012826553,-0.027848296100643037,-0.060272286478020326,0.009383256930252732
RETN,-0.013062490566534822,,,-0.11753139288112525,-0.036325473944036055,0.048314203152263695,0.0825919355263217,-0.019490524684347133,0.11479129273820785
S100A9,0.005256964326546888,0.002646248005663733,-0.024883099004026212,-0.08521443912467147,-0.04439864369945779,-0.03580374321301177,-0.04176061338720676,0.0476870153011722,-0.058791165428609786
HCRT,0.003908579148030233,-0.013477028469113693,0.09718408087552875,0.11423376675890942,-0.04163559255581917,0.04748078962728367,0.019798297130319546,0.0427020975357292,0.05034010079841471
FADD,-0.0470430707430278,-0.00453986759259918,-0.042627337090654895,0.03013840176371102,-0.010968247486370397,0.04411338370455077,-0.0842018732572681,-0.028567193992573587,0.02590175458985301
ACTR2,-0.018084114362342828,-0.00817729227432219,-0.024946950398469444,-0.08786518355542,-0.06061583935582872,-0.0572802548293494,-0.040839525459949295,-0.054068950933945516,-0.06045207779089088
BMP2,0.034985553207472396,0.007056543304644458,-0.004847229731362787,-0.0790108290948736,0.018824646192704894,-0.042684243338081955,-0.009951977326485907,0.009996274151388776,-0.013933432057759812
PDYN,0.0022280845223597323,-0.0014338673372867418,0.1062526265297347,,,0.09568006325847228,-0.02074866633414531,0.0025531973850189058,0.019157065401623617
CD55,0.03635618688810767,-0.030529308749234214,0.012814659028838224,0.059766949350493315,-0.002813868817521248,0.04966323055620894,0.05880000752843893,-0.016396299371058853,-0.006719636868799137
OSTN,0.04626296980605644,0.07554013939701942,,,,,,,-0.016757402761239777
PDX1,,-0.014427029607507117,,,,0.011079535297903651,-0.030340379588835942,-0.050995491850895136,
CD6,0.04561905947929023,-0.01902598927608653,0.009109070909867753,-0.03461643719937288,0.052385980800824516,0.07500122956283603,,-0.021723170165593324,-0.02149906457153335
IL16,-0.0431110435207217,-0.040507810018220916,-0.044175427388866914,-0.06828356229045417,-0.034150404173786016,0.048721892840422124,-0.0072744268856565625,0.009391833754262677,0.025217987169520523
LAMA5,0.0040330119159448195,-0.04817307001273691,-0.06599718515699832,0.002956239402831596,-0.009041689053291987,0.046688219830752296,0.047836969358767724,0.03355712004875476,0.08296672320142746
RGMB,-0.02826678619012307,0.02121995604927996,0.04539915552191985,-0.023144647114678497,-0.01332743654617054,0.05041206795349664,-0.037275126385058845,-0.03068082299378345,-0.04150377048103987
INSL5,-0.018120535654622155,0.015289477036010485,,,-0.03495955268898778,,,,
IL12A,-0.036191922082906565,-0.027427814364615503,0.015130550790083835,-0.060273863786048196,0.15134731279548083,0.026761458297694513,-0.03525407438972652,-0.017795544612036703,0.05686152724849209
S100A8,0.06274013180534428,-0.03778304047134641,-0.038351354557299704,-0.09722478854850033,-0.063103374244365,-0.020683334522662324,0.006177923034816191,-0.0111033422291684,0.030307113629470143
TAC3,-0.02254667594470274,0.046803627317576674,0.07560930817981558,,,0.013822075538992574,-0.04554383618645543,-0.002928797870138216,-0.02225047594325722
TAC4,0.06632270566033059,,,,-0.05403380901042497,,,,
MFAP5,,,,,0.03834648134958618,-0.01573888209898562,-0.0054683254850970585,0.040006924527471184,-0.007551103160851096
CXCL16,0.0016687341608353865,-0.037137104521568494,-0.006013835872311881,-0.00019063246334337358,0.007087657643176772,-0.015786844120255057,-0.04286184498853049,0.018421265697988715,0.06708855324301843
AGRN,-0.004411934903258643,-0.03594321430890052,-0.06908064896117447,0.10370244784916137,0.00306179660711958,0.08399200057830847,-0.01646491507069047,-0.07567678857104945,0.028222827479085128
COL4A6,-0.014450456116685691,-0.017301492800776242,-0.011763020106506922,-0.06551206260074434,0.06242921760626527,-1.19085324057136e-05,-0.011254144728763994,-0.003238466709017411,0.0534924063548495
FST,-0.023657272301272,-0.02920309721222796,,-0.03332786455839965,0.06009918295039568,0.04693030768123971,0.0692213425282216,0.028660649601566935,0.01578988934569159
MEGF10,0.04231538204811542,-0.0018754838487168302,0.05040973430618127,0.03390873324142738,-0.07442447070884531,0.08869806384215223,0.08035075876723853,-0.01411926201917348,0.027541750052734924
C1QB,0.006176399651282713,0.02550232111978245,-0.09331567468064482,-0.07992546679590766,0.0007400788311988139,-0.021433841556812744,-0.06884580926397763,0.017741914706236664,0.023630090172135045
HLA-B,0.02148284346619334,-0.025889366247838965,-0.0711262441604586,-0.05178268001851351,0.039752654230473104,0.022265482099896636,0.02768805956383659,0.0064932234741353475,0.010259717865362948
PDGFA,0.00012121975197135425,-0.03576084840747463,-0.08078125231678561,0.04832294157480924,-0.01763258122781237,-0.008660763754727975,0.012900637187140135,0.01616185096081976,-0.006035147455330072
LAMA3,0.03757461230208766,-0.021679468426292064,0.024390125586585456,,-0.04195292182724792,,-0.015768405051736493,-0.017991198573787094,0.00420012569439398
DKK1,,-0.03199385432382554,,-0.0890272838706705,0.027726536759091303,-0.05459279533165695,0.10816615769030036,-0.00772362348810045,0.001846974647743334
INHBA,0.03993605031414412,0.06465728112918043,0.06599370409931499,0.059757882809581046,-0.01136666460285093,0.014283344924904894,0.05246756296445789,-0.03585465989965387,0.024208565265378235
IL7,-0.017524049074276866,0.060770244662617545,-0.013950288427022978,,-0.03765279075566237,-0.024773768389147365,-0.03008457699761256,-0.03013234033681592,0.03517126218848477
FABP5,0.002637912786665284,-0.0030153283520117677,-0.08523840067219977,0.017937643636659947,0.06284421477016443,-0.056312302077406985,-0.03711636766037537,-0.057325813258704485,0.029658022013652165
CCL4,-0.016860496831198467,0.0021619021290651755,-0.06034760017560139,-0.016197184381053206,-0.022452102373853994,0.052375957407367835,0.004726713543780753,0.04443578805080236,0.021262497205765084
FBN1,0.0009452369700850775,-0.041102828499190704,-0.07685377996644101,0.0717279652653069,-0.0006603291960659652,0.0036011980244293794,0.05243676324215759,-0.0016233708406970093,0.057959522259794685
TCTN1,0.010920146370209454,0.006171263109592751,-0.024161659455158087,0.07547133818756821,0.010430039499745728,-0.011809603298990246,0.007932014461082533,-0.02336013011830666,0.006855079847013542
NCR3LG1,,,,,,-0.03868118132740343,-0.023742261848954338,0.007687508112736568,-0.022886233312192802
BMP7,0.009218225310005178,-0.009901002343251485,-0.026697264030598987,0.0027405732141564964,0.05308967857870951,0.06679531247576569,0.015896104644053128,0.03688532593995756,0.039472623131869194
NLGN2,-0.019938924152572285,0.014811139482996618,-0.020010325612946467,-0.0034750087638899738,0.01434846429659241,0.08852334250515503,-0.008577664324874288,0.007694577105234686,0.03677754090649371
CCL25,0.013570916016191847,,-0.036847227407869255,0.17472765319500058,,0.03704035953264985,0.02535432573309396,-0.026710773167498314,-0.023542347445491905
NPNT,-0.04106296039361103,-0.034146629753258925,-0.06415783223079383,0.04103261794007717,-0.010902409881567324,0.05853125155746555,0.0449259333762993,-0.0273113609359961,0.06467615617358582
KITLG,0.02453281321164447,-0.018095978171664744,-0.007109860421922683,0.1013529917481496,-0.047698244522218214,0.005636782633615387,-0.014408761304789216,0.01867480310705196,-0.01979718112609256
MADCAM1,-0.030246879314179673,-0.018881473091618625,-0.002557985029538235,0.035286380980992745,0.031294103327499774,0.032694202356201636,0.02584092086766666,-0.01657637590068047,-0.03727237734967905
F12,0.011032366782701513,0.03230421310581022,0.022457847604399006,0.10240613260256372,-0.04050547428515944,0.02407112607992611,-0.05364163817229038,0.02606482969439006,0.0025354783064786136
S100B,0.004406095388066856,0.005464905339442741,0.062202233398457665,0.0014665570432351048,0.03260070821732944,0.039980755256580444,-0.029798977822073407,-0.041820678325285104,0.06156318481512861
IL27,0.13163516570597414,0.0788436896578672,,-0.03304678730380343,,,-0.022455874485019362,-0.015491731661442017,-0.01956503382936689
CD99,-0.029512301542892166,-0.005439181348279372,-0.08385533919085349,-0.012915811656314868,0.06058950339599177,0.07557062671216226,0.031106292098225772,0.0006176363389879963,0.06752904156455769
PDGFB,-0.013692837650740567,0.014988870707256819,-0.0020139052080362886,0.06617771958551903,0.04494048890311409,0.06136869765101785,-0.024539264236314456,-0.0009571613969902323,-0.03394995390721535
CLEC2D,-0.014222895312607809,-0.025210965379395676,-0.027919487184327935,0.1579220572087922,-0.05503553588075607,0.03380907127219597,0.01630153358962445,-0.03759020784684197,0.04721344233562996
F8,-0.013378580691665328,0.029657805971921383,-0.027808759868061923,0.0917445298148335,-0.05578133903940089,0.06939390423565528,0.023295348197443368,0.05720958659505094,0.009028592194315788
C3,-0.028652697946882993,0.01143825172703053,-0.07250084556847641,-0.04981970238591117,0.0758300034310285,-0.06991306976159131,-0.053083906296381655,-0.024146066702989633,-0.08179795687764259
DLK2,0.0016856050836664793,-0.02681892392546011,0.035014054403605895,-0.04847209367166714,-0.03305475130771503,0.033030647762369934,-0.07759583402605022,-0.015840177873568603,-0.026139472899500943
TSLP,0.034609616801467805,-0.023186216586004404,-0.016235803744966287,0.17088532184359476,,-0.002110954202696131,-0.042537541043693824,0.008830795117829152,0.008741921075967494
OSM,-0.021747862310999143,-0.010507597683745973,0.02725914674801107,0.02171623701733051,-0.041495559116350104,0.07118738520210066,0.08932664400049259,0.05855876528402624,0.041796052215334535
PRND,,,,,-0.04260925949909145,,,,
SLPI,-0.05565776113842343,-0.062108246616589195,-0.03155208097430475,-0.04346012423389767,0.03237855714561742,-0.014291149701372038,0.020243250970577893,0.04337447501981796,-0.07063391054540218
AFDN,0.005787511594701922,-0.03271538760290602,-0.017509899908413402,-0.11530061707344566,-0.025799668288316174,0.04754420888238402,-0.06747870707191274,-0.023692956281069703,0.026502965877843617
KISS1,-0.01701261822644334,,0.035455172679595116,-0.0059261517126390625,,-0.033376410239963614,-0.017711571884091334,-0.020375697012347815,
ULBP2,0.014556583603750126,0.04058950423342113,-0.022563006563060095,-0.08580443527264364,0.06697562817494125,0.05963811751159171,-0.01333675129181223,-0.01625019233037194,-0.0514417188347082
ICAM4,-0.010586569169794401,-0.013959474928429914,,,-0.03305479490400325,,-0.015538419963958994,,-0.02175329050790821
TDGF1,,-0.0103999034765147,,,,,,,
ANGPTL1,-0.007922095510397562,-0.013558487648740033,-0.017916387952571906,,-0.01685900073070727,0.05261994664671862,-0.030084572656400143,0.08597324837924947,-0.021984115270664236
LTBP1,-0.0024172846564521747,-0.034715615439985345,-0.04396292625694398,0.007775356000487861,0.023872030054698956,0.09565682956992856,-0.01342613670704826,-0.012100095751946953,-0.0206290185246952
NTN4,-0.02378325018678245,0.04679988420866319,0.12220686497771206,-0.06773527525072676,-0.04865523979122309,0.07291711772965215,-0.015683943280830573,0.018400705090563463,-0.032432099085279366
APP,-0.021976445027667768,0.054616717475872024,0.07785819469312344,0.07488557848601331,-0.08833336810265913,0.05952683756425614,0.035138861780752456,0.0168738436424483,-0.048246013001308964
RIMS2,0.041473312585948253,0.011851274589905567,0.07350772196053676,0.04140399982439333,,0.036777773971672915,0.05771724074530143,0.02396983782023592,-0.08668807924059385
WNT7A,-0.010871735288509272,-0.05551140409782015,-0.017232188615717604,-0.012879503502601175,-0.04329118096904546,0.02414738116738371,0.07335547413132643,-0.030726186896570213,0.07159274703912002
GAST,,,,,,,-0.017711572204572014,,0.052859910977753
GPI,-0.013542192283808156,-0.04606860080075281,0.0011368185198511367,-0.07372754485179803,-0.03226149639345502,-0.034378549223024434,0.08210638110966928,0.07788750095323202,0.01777898944697384
IL1B,0.048858185866712346,-0.013078548341539854,0.001042583852817222,-0.08874051988938932,-0.11208644138194905,0.03777139368386827,0.0030035914536317592,0.114400854338609,-0.004391442206040178
SFTPA2,,,-0.01106317803351273,,,0.03368651686749296,0.03666875455668051,-0.016576377051419008,-0.018516449497673754
HAS2,-0.0028032327503679584,-0.04524570497863741,-0.026179325356398185,-0.05281593320750044,-0.10183563133417779,0.00962386117965508,-0.022055011240788694,-0.048263027367803996,0.0009949286757879685
IL11,-0.005593339133528617,-0.011367881104135991,-0.012425179591321129,0.17409238740781655,0.11741908565176311,-0.03451357751579232,-0.006589355790100047,-0.027803612738585396,0.10914332877904649
SEMA4B,0.008880971114466965,0.014378627384540175,-0.0372427390317243,-0.043969825764190174,-0.016224909737678848,0.02982366727056326,-0.024230791230576077,-0.016504177345607315,-0.011307443071984589
FGF12,-0.022453908347832927,0.04237936430886389,0.05892724786509186,0.028520003976209744,-0.009313545442198933,0.07084577177569099,-0.07819572722821375,-0.030571787552409278,-0.06377145594556555
CP,-0.03243604287917339,0.024193950710924346,-0.004522022292703523,-0.07493538250813213,-0.06875720115241529,-0.05063486403535686,-0.011651635585116081,0.057721602054931265,-0.05562625707867881
NLGN3,-0.020354601131161016,-0.0609230683244004,-0.06999671214889586,0.010985165044737908,-0.039833418531724486,0.010165787732448658,0.0182991211369257,-0.03770181520567295,0.06261577985478556
GZMB,0.1581382329465567,0.12436184270575273,,,,0.05478870396596411,0.015566046232536995,-0.03510405665571918,-0.057120824993283414
PROC,0.02076977440627531,-0.006447957891449705,-0.02516496835976906,0.023162566210998502,-0.004082821347164219,-0.03360238524610261,-0.018709450398314977,-0.031105301971149288,0.043483543324813564
TNFSF11,,,,,,-0.022454417947965877,-0.018709443209810345,,-0.01930784654945987
AGT,-0.021371476009215153,0.024950746960416995,-0.047433222720350374,0.05868360828681489,-0.003467800400581448,-0.03996728183879437,0.06802327940815125,0.006195659874368773,0.041957145659314125
PTHLH,0.0314949633995735,0.06771770271915666,0.0063950185569146886,-0.10334881558941135,0.03565867959028557,0.0182276198483691,0.011110602190609078,-0.004728631812837411,0.03266863393451122
COL1A1,-0.01799478151322427,-0.006146717396420946,-0.052073723410276364,0.08131126393946092,-0.024238295261458903,-0.006553553581339486,-0.02455507688597952,-0.04717422461882425,-0.022998434566541843
LAMB2,-0.006447668599749124,-0.0672372740141728,-0.08055568879460225,-0.03846995733875865,-0.0453652231676398,0.005876616678512044,0.006630457130703554,-0.034908542852134745,0.03603782990958608
DSC2,0.07775145614628194,-0.028893338248022156,-0.01940851491739242,-0.0806629704544345,-0.07538499400243145,-0.02921383188326739,0.04841632028708856,0.03087591506964395,0.015758691577590064
WNT5B,0.05640797999556566,-0.0006462147444585522,0.09020100446559243,-0.05433688545107976,0.016011084227470652,0.0674278758021991,-0.03007156373080856,-0.06799611743873767,0.025964617448259113
LEFTY1,-0.029009540573826487,-0.01959490648182243,-0.017749933753012044,-0.05064208968850054,-0.047139635158568595,0.020878881785696152,-0.013629616519605491,-0.029840807105607433,-0.02956815792720653
FGL1,-0.01151856427319222,,-0.0127439829257832,,,0.023843349266898156,0.007823676767600547,-0.023308103682769185,0.062355422980172034
CXCL5,-0.010586568016186838,-0.012669860757575754,,-0.06025669292372495,,-0.0062437782108736625,-0.04653568819391427,0.004608240514297575,0.05927508222532876
S100A1,0.00017324526164480826,0.038206956805879086,0.046588980755062744,0.06461165180099165,0.06369126351253908,0.05870215631664307,-0.014981427927181172,-0.05371427721732134,0.008341165339529139
C4BPA,0.04016866323166974,-0.015059226915269456,,,,,,,
NPTX1,0.028907367639964102,0.037083922590160114,0.009207815433350227,-0.015351609519388614,-0.03548564625980605,0.05982481375855853,0.045220122052137414,0.029303295944975556,-0.06471971861382145
TGS1,0.039321106599814984,-0.03899500030631855,-0.0634967423538009,0.005495516714244597,-0.002204901844300423,0.03969548070774186,-0.041018859656773335,-0.023432598014931787,0.027749722471400458
SST,0.011724468074899796,0.06655762746750436,0.07593297045471704,,,0.15341976562610823,-0.015210803193891483,-0.05522508816256561,0.024463880537343167
IL34,-0.016795331752042886,0.028758864691531084,0.10417045085412933,-0.08239064465040057,-0.07037905336780462,0.04182809010916857,0.04427755440536059,-0.01935585687036597,0.04840664225475111
DHH,,,,,,-0.007923444339750417,0.006031957089768244,-0.0449092925943454,
XCL2,,-0.01617361990522837,,,,,,,0.06851355944722497
RSPO1,,,-0.011763020106506922,,,,,,
TF,-0.03870966199313918,0.03856649225023789,-0.02803336086725634,0.12199828294355751,0.03883873334512279,0.018148429038555833,-0.035015530431769304,-0.04758673461193994,-0.02848079651006916
IL33,0.01881395618270205,0.0654642789586762,-0.025731164999426615,-0.03891296258873471,-0.0576803234036139,0.008249597524036938,0.04055108219879885,0.03793896671936686,-0.08454694103475688
RBP4,-0.021556666123405756,-0.025464875755945766,0.0650054504919829,-0.05924010131141328,,0.05215066541412734,-0.046742954257051994,-0.0305482293234347,-0.0073787891527887515
CCL19,,-0.00962065819982265,,,,,,,0.1130546243254198
CCL20,0.016335569530010488,0.01222212158762313,-0.011591849822121159,-0.051769870446730704,-0.04998122526979218,-0.08501163294976553,0.02005703428247269,0.06245046871896053,0.045789611446460855
NAMPT,0.0011010073920590402,-0.037813945321621606,-0.09050184930010005,-0.08877874476494976,-0.043190653463987684,-0.09335861777286518,0.010432425300879148,0.02206677499958741,-0.0689483626906282
