,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
S100B,0.027342144395904322,-0.06262383309500855,-0.0582250703024759,-0.0959391331107412,-0.08735434775099868
IL27,-0.018176406935689317,,-0.012034281617916056,0.06390645390899644,-0.022592830976851747
CD99,0.06688887216381179,0.013841865185602613,0.003185914055625986,0.07900794875798053,0.005660084592895135
PDGFB,0.028283106450847827,0.062043382108298184,-0.015737737597814088,0.025188184168778136,-0.005010911208047467
CLEC2D,0.015992477224839426,0.092157042918895,-0.03437785137938583,0.024099293528252432,0.026653082858303655
F8,-0.017857691595361883,-0.0023486776462820188,-0.007869936586863337,-0.011633910421931916,-0.014876000364740951
C3,0.001815269855929191,-0.02853269665669386,-0.055057791654536684,-0.029775126558167463,-0.04603858810214519
DLK2,0.009282054313660398,-0.020147844609272523,0.00445075170512047,-0.016728200902531007,-0.011877136957891722
TSLP,-0.034431064199684794,-0.0013151789530734736,-0.012946835128633845,0.0038677846953137592,0.04452978069038112
OSM,0.027542463662814036,0.02115842598885528,-0.0007957651043983308,0.013873732847376825,0.043823651247682165
PRND,,,,-0.019546919582782863,
SLPI,0.038045153994601344,-0.06189421734548434,-0.01838670369415745,0.10674410825793912,0.05220500622796277
AFDN,0.01281228876976714,0.07948889009334649,0.059239305734326966,0.07394576619761963,0.04177364050781993
KISS1,-0.014336236972232972,,-0.0158282418884281,,
ULBP2,0.010255474514892622,0.008611765513405475,0.05497269740118336,0.10097616343404565,0.04217723322963139
ICAM4,0.05131584225887397,,,-0.01790488369111346,-0.025119732473850118
ANGPTL1,-0.024351286584445353,0.012223794520312324,-0.004213406558854545,-0.026522371701863813,-0.025386278644723134
LTBP1,-0.007018082386211519,0.016123107854369184,-0.037348845075023604,0.0012708628814770578,0.03478422233654236
NTN4,0.01668863494777517,0.009718578055475923,-0.018127351997152975,-0.0031827864787869614,0.02723514069811958
APP,0.04146575428058566,-0.038421377861559955,-0.04387217973555666,0.020671735392305858,-0.01572358898959643
RIMS2,0.046513773503494595,-0.02657534854028386,-0.01534454445098115,-0.01846712457776573,-0.02355443695656795
WNT7A,0.04435033379698723,-0.04361077484382916,-0.047213788108853336,0.027507819562033294,-0.056586389476282174
GAST,-0.014336237231638913,-0.02179964929007525,,-0.0007013081633453829,-0.034954518886619414
GPI,-0.06552393372017105,0.036113763273063426,0.010229907435519646,0.0597442258244092,0.11887795240827417
IL1B,0.01577579793377843,-0.022209432891272248,-0.02198882676314533,-0.024276160401706267,0.05610417589352465
SFTPA2,-0.012388429075156887,,-0.012876855473687481,,-0.021381972422885996
HAS2,0.05245788174928253,0.05253438806044317,-0.049668832884187865,0.030231310972417238,0.15447608459265633
IL11,-0.0008073939255443222,-0.02291303457277995,-0.01209461649129368,-0.005791032439448981,0.020934002589716925
SEMA4B,-0.0050204292977318495,-0.01819976460981048,-0.02700816750515287,-0.005021390056931475,0.05068682065805465
FGF12,0.05149970464531225,-0.037057220785715606,0.020970846866599637,0.021402397228270895,-0.0031024707747204696
CP,-0.00514018950830272,-0.011926864364649747,-0.04613432707250341,-0.014193561347361746,0.06569330389780406
NLGN3,0.02764544170365088,-0.015705948256271623,-0.02510077439717216,0.0012948565292624733,0.026818367224676672
GZMB,-0.01777199813167786,,-0.02726952111994444,-0.048542699363574575,-0.03227265560867382
PROC,-0.015143947487314893,0.04019045021222275,0.03940313584817717,-0.02959511595052433,-0.03225816178998628
TNFSF11,0.09081872771154983,,,-0.007059427949168184,0.0002110159185262607
AGT,0.03750558415808594,-0.009575439634014157,-0.05785151166237554,-0.05747350421837719,0.09117638276378744
PTHLH,-0.010264359566448868,0.011125356522157275,-0.027016151593135817,0.04713543909398653,0.11628295433391105
COL1A1,-0.01827095582778443,0.06301589261075614,0.0035119228065992394,0.0688484644412328,0.07530142590710905
LAMB2,-0.010188051851078796,0.03923496745098765,-0.014958260065189766,0.03231277325343031,0.08109291972891762
DSC2,-0.03264080153269933,-0.05674560965050759,0.03173983007442166,0.014257721866543529,0.028765019488926756
WNT5B,-0.055481272881080144,0.06857120621756449,0.017269413392127682,-0.04239902559784373,0.04140986315093959
LEFTY1,-0.01743076008173945,-0.030700472658198436,-0.031212046479884105,-0.030919573019800056,0.02663381329408116
FGL1,-0.02008954385624808,-0.02949659056017733,0.02333015245272842,,-0.010167489834306891
CXCL5,0.03165078634698611,-0.04103659688171375,-0.01538039959769884,0.07435079649951443,0.062895268346213
S100A1,-0.035748797255647634,-0.0614867156631502,-0.010051924044392658,-0.00033491926491363837,-0.011956353286814303
C4BPA,,,,0.04081778264750241,
NPTX1,-0.052481925359717255,-0.01809215632582951,-0.008256132757892491,,-0.07608491429265705
TGS1,-0.04023848634656932,0.02770562839277886,0.0012596415608706675,0.019621519116365494,0.039503359906736854
SST,-0.031110057460526364,-0.023287287020396074,-0.0428999338386871,,-0.01234560710122055
IL34,0.01600658007558233,-0.03465418551514466,0.005887391786980748,-0.03882945270951768,-0.03246504329881288
DHH,-0.041317086213607204,-0.031866696482421776,-0.05918229675087612,0.016511020742246106,
XCL2,,,,-0.015685100314232397,-0.025386261480851505
TF,0.037705664351372625,-0.07381108515414879,-0.03229835961199781,0.039013414778550075,-0.11077051493761368
IL33,0.050483670226166864,0.039844007931230004,-0.05708824269354805,0.02805400073353212,0.06313079414591943
RBP4,-0.013687304320879478,0.01761051643545192,0.0469078968201593,0.03083042223858561,-0.03615951877371671
CCL19,,,,-0.014683641155750595,-0.002165646461209066
CCL20,-0.007153047265927535,-0.020147847525149813,-0.023021866094374625,-0.021447897166545993,-0.03090124079166864
NAMPT,0.007474283718389536,0.03761882703753052,-0.013591811372288565,0.023884498534783454,0.049208623046519594
