,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
PRND,0.002904006586386156,,,,
SLPI,0.022908695942892684,-0.013434438931624838,-0.003499184168580839,0.031024625928752606,0.029790444401779775
AFDN,-0.05296996966968658,0.022005232162771417,0.008965522626626851,-0.019790529455605978,0.08883854318270393
KISS1,,-0.03381594963969418,0.24227792840649398,,
ULBP2,0.03957046299131181,0.011469233828528578,0.10870855833236169,0.05446395717819565,0.0907096824808353
ICAM4,-0.015319628589383266,,0.07323839427168947,,-0.03186573241491657
ANGPTL1,0.06772511780811523,-0.018187271715657195,0.014592802018294522,0.05821758640010369,-0.03220386057635707
LTBP1,0.012173351815849684,-0.032722803004831304,0.023852909240458988,-0.008431254921250497,-0.004242666685046825
NTN4,0.008001740616581193,0.07072909086683486,0.036651480084875565,0.0066336035068686105,0.06670079083481881
APP,0.0010581793141084329,-0.0382076881721562,0.009101321633919078,-0.026676318546355285,0.006293630382912535
RIMS2,0.0014600080397083504,0.00812632660239882,-0.04115292707463747,-0.024782961517104362,-0.058431444789851024
WNT7A,-0.0222734209829632,0.06550457515937722,0.04641595130861123,0.06015682098882686,0.0012527247838377124
GAST,,,-0.020029148991941657,-0.020329361574444118,0.0006883673908264358
GPI,0.015876561919326737,-0.02894523399100686,-0.0016387822047390977,0.02010172994073384,0.02140088811546544
IL1B,0.007859369069882447,-0.01100254021966778,-0.0065880219577375615,0.012846319483319109,0.06186582383621457
SFTPA2,,0.05084374324856233,-0.017307867309479027,,0.06710711752857378
HAS2,-0.039213322152189714,-0.004769472582463038,0.0013914836562576214,-0.04102498595277547,0.10581484628981547
IL11,-0.023220147376321207,-0.030771889126516114,0.10478261665237162,-0.02136765405716187,0.08054336531545424
SEMA4B,-0.04885885376292137,0.03565401308195302,-0.0030308694033800558,0.00038484007778858374,0.08459060644583206
FGF12,0.009023119252010475,-0.020742471755331074,-0.04955261702781764,0.018684362941200378,-0.023619550414224078
CP,-0.002010130338556972,-0.021505232962127172,0.06449162989576382,-0.055435631673222796,-0.04544656157046317
NLGN3,-0.00013927329413416964,0.05378714613780782,-0.018794148672962654,0.005388788857846084,-0.035110031948484284
GZMB,0.021511388913193475,0.030272724273717213,-0.008015933577308577,,0.013067276616656152
PROC,0.014665499200638265,0.033465093019782004,-0.021157600536922408,-0.009936551613401508,-0.014600443664938798
TNFSF11,-0.015768998557582195,-0.022750123846688636,-0.021157592407794815,,0.05912622867858935
AGT,-0.030905408739371865,0.028775292686677882,0.0674900698181135,-0.07911685215012572,0.06641918764933694
PTHLH,-0.012232709743935019,-0.005770503682101697,0.06485490226278955,-0.025685866571797243,0.0552831438661961
COL1A1,0.014598229794002016,-0.0023262861369692635,0.01124518921198517,-0.004685729793226185,0.10911885806528429
LAMB2,0.03335657925606862,0.031689423686134574,0.02829141775146253,-0.02878253918602294,0.07226005570654243
DSC2,0.06071970438664605,0.07908475634532292,0.022802386149895274,-0.040791496028666024,-0.017253685746537215
WNT5B,0.07746626660548472,-0.01465227202951654,0.06963577741521222,-0.04073915004780674,-0.06623380235154418
LEFTY1,-0.03675590629297738,0.020499881233378495,0.047933277449306935,-0.028629864676721923,0.016410001085671602
FGL1,-0.006246436232641894,0.019313598196686856,-0.02806709044887502,-0.027507178979442666,0.03660171841830703
CXCL5,-0.025302076297912406,-0.006509664122540614,0.07723843896202916,0.032101115983706026,0.04405201668636123
S100A1,-0.03912236879643083,0.06722629865943705,-0.059327991696922995,0.008962214170282793,-0.044808959736066384
NPTX1,0.02681822223226655,0.05490263677857583,0.03513158182233105,-0.01687192223668498,-0.1047926835015517
TGS1,0.006852822255724072,0.037690567825657134,-0.005415177173773591,0.08958530563609425,0.011731685295607528
SST,-0.03177735172229817,-0.030575980696261218,0.10363245888792787,-0.006222655857395232,0.032208710125179646
IL34,0.021602864707969544,-0.0016587159886748046,0.038238113512809355,0.10262419064915994,0.01960458190758427
DHH,,0.03394209697591688,0.0071468717378949135,0.09860815043206285,
XCL2,0.040797347706004676,,,,-0.03220383880306226
TF,0.0019091546163849014,-0.025243772664566455,-0.014174451975967471,0.028489473983813494,-0.09241055384231847
IL33,0.02118043483009098,0.016909594230780978,-0.013872037264044462,-0.031317977842270465,0.06291239493182252
RBP4,-0.018041237420649385,0.012088693384049371,0.020385329241094756,-0.022362508254375617,-0.039619063776274624
CCL19,,,,,0.0520700423526464
CCL20,0.0392013651942285,-0.02882329651322203,0.09420847367724071,0.08767960837521474,0.035436637511616034
NAMPT,0.06407394987812862,-0.06619845344898419,0.021859450626461635,-0.017915019140753274,0.05389990534381751
