,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TGFB3,-0.020571253288412167,0.07545073382107922,0.01643901251834842,-0.028491644650745836,0.0024328442895437813,0.10503227581068843,0.013813974217795066,-0.010527771424558414,-0.09332227077301136,-0.03418413999290369,0.015207405120392462,0.03324206909976042,-0.09058127457304745,0.04299567311319879,0.015922984230464322,-0.033074649272070704,0.08514835880516024,0.02208236402421648,0.01825065876876373
APLN,0.03310934962580736,-0.14091164187072783,-0.011755028858587665,-0.0520013048899787,-0.03470043710597261,-0.06923430280223422,-0.07753247462974813,-0.03085630845358169,-0.1926845615742793,-0.021326038708679967,-0.0268284785699746,-0.03695872687902577,-0.07317137727738493,-0.015119552373182313,0.005031295715339703,0.016726444542229456,0.14709678805185974,0.07213114112630836,-0.05946869854317189
SHANK2,0.006587069798307315,0.15567550023432755,-0.02656599097221851,0.03323605974898155,-0.050242430547926535,0.04074962075002628,0.031887948983739874,0.05438806892493314,0.1213061990909132,0.038633295726191196,-0.027481063511468472,0.05844117759659722,0.1155010793543891,,0.09161487827978229,0.021894356823160502,-7.001338662831746e-05,0.12119694406303157,-0.08495575004718553
LTF,,0.07122271009147388,0.06278876293604202,,-0.00982567801267661,0.05345815086239039,-0.004731686721409399,-0.0033624873866516768,-0.19738580351077867,-0.07002523587711608,-0.025159018751831637,-0.18180048075790375,-0.03967608667449828,-0.04397663112555641,0.033398695601589354,0.04053861732879323,-0.06454458582249852,0.07666860260799083,0.08418772768118686
PYY,,,,,,,,,,-0.027458082023486263,,,-0.018110815366282593,,,,,-0.004458626475847133,
PENK,-0.01630758929413844,0.03767043761174929,0.011723914952984938,0.08006149302248888,,0.056223616646635576,0.10252164563790037,0.08807140495557395,0.2457260228124379,0.08205075910099609,0.06712863037632034,-0.035620417691934775,0.10938503819280596,,0.012502658789551058,-0.020688267929809774,-0.03970278148006004,0.19575335195133484,-0.0756008946846264
CTF1,0.014300376672454424,-0.008564502453990312,-0.05820460964250776,-0.02533708988394126,-0.0031711880617118016,-0.021732793487905404,0.028221894485308815,0.052148339290515315,-0.037236575857188405,-0.005089439643136505,-0.021428668443245275,0.01124968418955989,-0.0005275191745321792,0.048334560507877246,0.01957953843850396,-0.03643592593414523,0.0489621247736661,0.033029218273434864,-0.012737085259671425
COL3A1,0.08095675428427347,0.03136140736752619,0.0395819581693865,-0.002001941675357036,-0.011442662396448621,-0.007990979640563696,0.05094463522599454,-0.030600908268859094,-0.22078053526808555,-0.04276162999320884,-0.002505000481036177,-0.1329164695266638,-0.03874596096306048,0.039277090533460124,-0.026914829981060144,-0.03923488940727887,0.10106659284640734,0.051638353561936114,0.027871358765196662
S100A10,-0.01974130154841359,-0.10378982864310118,-0.07270308360577642,-0.040855374004833654,-0.06280152347719689,0.022839244255645784,-0.08853106838019552,-0.047298926154404314,-0.22971670784869205,-0.07631219959612419,-0.010408890911445009,-0.16060472587270858,-0.08829804637585335,-0.07816995946069474,-0.015223575786509982,0.02360399345370572,-0.06321221504118309,-0.1312018891999997,-0.014243822514869425
FGF13,-0.024256106022349535,0.15305230348528243,0.00303807214759963,0.005813100984281583,0.010612144279056884,0.04369926306947715,0.02293805630892824,0.00899392352823044,0.27341650759418323,0.11472513958873615,0.0479868144720456,0.09492556065209944,0.12073368970778217,,-0.03286417627788562,0.03066502660313876,0.029796274636049676,0.14373251324424074,0.04144157360745179
SEMA4A,0.08324262947132122,0.0415754653179538,-0.02693804787697543,-0.005337146623055093,0.005884622477369902,-0.01715179686069303,-0.021980557908324008,0.026093117989658684,0.19002493021240016,-0.020772608878783478,0.04644196693794539,-0.03945960846355953,0.07640804404274498,0.050271603694289714,0.04215872278930251,0.06072656415807498,0.1095454490163745,0.07189510929172638,0.062099724651358074
EFNA4,0.04355728697009236,-0.0482338951075878,-0.03175146847410333,-0.025826339570061998,-0.012940574834643238,0.0585455809210131,-0.023375725462247258,0.027855487463726757,-0.060467173620194756,-0.000934286515740123,0.02425739073659405,-0.02836488243244495,0.033590193944880394,0.03811305645646018,-0.02079997982559087,0.016495614742703675,-0.021166776744431053,0.060598218114239905,-0.019347351618352663
HSPA8,0.04070007808560457,-0.014352063503984708,0.1101187606969044,0.029150523064356296,0.08391740012036894,0.08649942109709093,0.09468393953148019,0.09265209909029613,0.11541311880954477,0.07460761698173628,0.04602832839879633,-0.06381750522102604,0.1397978725985828,0.013484570197082706,-0.02491725538797847,-0.057969307211131006,-0.012565282007696937,0.026103426198724716,-0.08553071049084644
NPB,-0.006732679520438239,-0.03959237257632283,0.058093668472475,-0.020370058094184126,-0.009968796375981677,-0.019506294944302515,,-0.059156357385550404,,-0.0024746470745088548,0.050455995449272865,-0.053960947067292604,-0.040859624739227184,-0.02277342217486503,-0.04237071397379399,0.013868838408528377,0.06575212792808259,-0.01026886992835045,0.05898425158869222
ULBP1,,-0.03280815908527328,-0.004974400170553392,-0.047636007266206905,,0.054183900320153515,0.007468269112074693,-0.002643410377072024,0.07390926495923027,0.02303093028789916,,,-0.020213627717681648,-0.015264806652853862,,0.08287934388638947,,0.02057688823126759,
SEMA3E,0.017622300509823302,-0.04797638341547026,-0.01159138501514936,0.10185754008515634,0.0054355777032808646,-0.03396267357692405,-0.002496445276224107,-0.14163591756032104,-0.017689957168071698,-0.05317541172403959,-0.02343808847531411,-0.027664557804910513,-0.03909057631529974,0.02161474508890705,-0.003428049103052028,-0.029522282111461698,-0.04473851111305495,-0.05595205572177894,0.013663013706585722
FGF3,,,,,,,,,,,,,,,,-0.03265146471991447,,,
ADAM9,-0.009030680489555201,-0.11936400885014939,-0.010349698095050607,-0.06314611832967842,0.01837764082621566,0.04485492698193364,0.014283757660610047,-0.07854848928931853,-0.2149349707840988,-0.08021055795967078,-0.007224134415994295,-0.06967859072895315,-0.09037630871398297,0.03828046647161709,-0.002404151444535147,0.007729078283370042,0.012154004888961718,0.031453648247919824,0.041892590765950845
ASIP,0.06771239641560656,0.04654791306401847,,,-0.030898894467123447,0.047196636504937536,-0.04368398601158889,,,-0.03925064509346815,0.04942763369130197,-0.03621714627569222,-0.025950748364940254,0.12112225727457952,0.11441432326832955,0.06890006951382423,0.06751563935974239,0.027510428754217928,
IBSP,,-0.018096561819075978,-0.013806774032779523,,0.05308134132563007,-0.030390844287939058,-0.0016630585558138735,0.04752185837621006,-0.08303295359789523,,,-0.1800627784658715,-0.04571553032458834,-0.12088871403352729,0.004797651583722049,-0.024073928424326815,,0.016782129635533685,
MMP12,,,-0.03814080601609442,,,,,,,,,,,,,-0.014536106219093086,,,
FAT4,0.01883573163307273,0.003005551040671075,-0.026895361627487048,0.005385343943111456,-0.03193733899688955,0.08501470486531777,0.033931104195751786,0.056054332912267225,-0.07477478535174256,0.004285247277583693,-0.04358748630879746,0.003556146756945193,0.028778366687898838,0.01742163655671247,0.06894278454326142,-0.028521159831176843,-0.04148593847797047,0.07744898837064006,0.011510721555705738
MDK,0.028792454464678142,0.037424458395033874,0.010528392432005342,-0.11209491082046986,0.008020351226261073,0.02740490712181783,0.031249071633907867,-0.0942677892731597,-0.2529248271793634,-0.1286063417329261,-0.009827020722968014,-0.10533371859789475,-0.1518154639690859,0.032381766044889355,-0.0350715245144634,0.021437348480241245,-0.027029976325108142,0.030231566665550536,0.07723645981797692
BMP5,,,,,,0.021201645925261227,,,,,,,,,,0.03289365709575877,,-0.022674859794805147,
CAMP,,,,-0.020948830003447168,,-0.00195848700436503,3.216015018515201e-05,,,,,,,,,-0.021286644639397206,,0.025791550926754385,
HSPA1A,0.05394477723360344,-0.07122397402329037,-0.03878943629698228,-0.042548399216155545,-0.0026483187139931903,0.024979566603501323,-0.04586147599818872,0.07792844595691735,-0.21379360686213145,-0.1429754902420901,0.027001545993910817,-0.011581996483780188,0.07843234478611594,-0.08117290352875711,0.02866940939312286,0.037489999895293634,0.16987706307139158,-0.023797626817135157,0.036999027315473894
SOST,,-0.03677567232301661,-0.010806702980452377,,,,,,,,,,0.05599586899921704,0.04844032479073266,,,,,
SEMA3F,0.011839290257417494,0.03245173750010262,0.04748450254505919,0.02933945126342326,0.05649279922806691,-0.02213216679105135,0.03282838453958851,-0.023061090714550713,-0.11211039061049155,0.05246242599672701,0.049545999870863326,0.0893047508620424,0.01188285340242999,-0.00413337124794267,0.056751322095969815,-0.0081683896654489,,0.03729806182303103,
ARF6,0.011167773566797927,-0.03456063411709531,0.058279193567985076,-0.015079948195707623,0.03415070893903119,0.01018694104061138,0.008132821160867899,-0.0627123170725803,-0.04869778182923833,0.02356881006070616,-0.003397014758176866,-0.054359035903842216,-0.04651324224725442,-0.017275692247373926,0.04362920901979657,0.014957017978903924,-0.012683280915071394,-0.03387673222186021,0.031832483942215196
IL6,-0.021473519631681193,-0.07461280055461214,-0.0006711784922325022,-0.01929992933514756,-0.0492681035919794,0.028328343911401002,-0.049792571502764706,-0.031896791134548644,-0.08259050215872916,-0.08221152621187179,,-0.06784202564251389,0.0006211442010407767,0.0646759030842217,,-0.027771381944867425,0.12278119302868437,-0.0333989539320419,
CALM1,-0.019450431879885613,0.19549545400361115,0.14031516142113776,-0.06401227450006354,0.07045543639308922,-0.016648765648420886,0.08188618936199558,0.15302062770391386,0.2654668083320992,0.004848389889715948,-0.01715759485262498,0.08743337368616308,0.11455259595789564,-0.02578490510462886,-0.0318330580006859,-0.019974942088946682,0.004397779738540154,0.16943756165109536,0.03994379831010457
VIP,,0.1491310799989912,0.025220444699671316,-0.018948992195125174,,-0.020909559949497707,0.06981959058779941,0.06059089300911784,0.1270119982960796,-0.012825396719010921,0.06754065714824455,0.08209648313366484,0.14030154734123093,,,,0.04949617802333545,0.04667397675641445,-0.0597090204930172
NMB,0.0036183434752925987,-0.08358389248987722,0.03797688330448757,-0.03008827632426683,-0.04919763961599454,-0.010424845479957619,-0.0030715870293463155,-0.08713360936218872,-0.1513100537892444,-0.06118857170491806,0.016171208831612282,-0.05906567433856909,-0.12504561464770575,-0.0343735390961206,-0.0007889814841104119,0.03146196926500996,0.029685770853169556,-0.0075605176647551,0.10014182668162204
CCL26,-0.024420755639673122,-0.020145276274893032,-0.019237135777274598,-0.03956674156326504,0.03434183880373048,0.010448548025883665,0.03102453540865941,0.03992924496271041,-0.060837968130198615,-0.02648939672742503,,,-0.028599520958064225,0.08026792796829454,0.04954658533306524,0.03305318913703699,,-0.001522037115464862,
FBLN1,-0.008810036686191111,0.09613035611383805,0.08987991415570076,-0.009105621321062874,0.0012305601307699974,0.0200695293613691,0.04956634393913762,0.04781117845818511,-0.031059622591111453,0.003914870528816354,0.019925657039081064,-0.014324872995141503,0.014998810924897087,-0.011211135672874378,0.08705967923122011,-0.00013874852316272737,0.08114824768043521,0.06111183984493022,0.040691883812159414
SAA1,-0.01789252574710764,-0.10609315022398777,-0.012943344349022126,,-0.03953275433726397,-0.0035214458591628184,-0.014687711486595872,,-0.12484528627988709,-0.031893560571126224,-0.05000650426287953,-0.0744171851474974,,-0.011291410737289136,0.0841347642024189,0.029788785871794527,,0.010028617304362655,
MICB,-0.010513801790783614,0.025832932556647932,-0.02024462034718972,0.0500332258000734,0.01533193406975973,0.003632566529174096,-0.07106816181281822,0.05553415113406437,-0.08340690039274533,-0.03776045402133513,0.10500394499921363,-0.061305715116373796,-0.030534968777594807,-0.0069511966356335065,-0.007686844328873979,-0.030622645606518742,,-0.052883072045511126,0.03340364467253
MMP13,,,0.014277161026999335,,,,,-0.04005791444848864,,,,,-0.017259467151137943,-0.05438982613019267,,,,,
F13A1,-0.02458443126499878,-0.06485601463965625,0.039959520518519885,-0.05550080822726208,-0.001191716953805582,-0.043604391766601434,0.05799848033701773,-0.04662194692377783,-0.07993239031335536,-0.03656635447917691,-0.02141885058330538,-0.18224418289007144,-0.03696441245424174,,-0.02097194586063174,-0.02750461308690711,,-0.05793530003996782,-0.009258607838893002
CXCL11,-0.004627735534560137,0.06972534817792417,-0.0183640662885634,-0.07149103134414524,,0.10301965549554346,-0.023967882350965423,0.054055224323065545,-0.11425907955690011,-0.017914310747032876,-0.02304189542908753,-0.018268029729127496,0.041783375724031444,0.09007531722577691,,,,-0.00870437878035812,
COL5A2,0.025647066377163588,0.03198102862950944,-0.03870201075638154,0.02410615216613077,0.018780023502316338,0.014577005545919846,0.0284874205288377,-0.021504272743724694,-0.19369930951349343,-0.09957101807011594,-0.019898344272535163,-0.04916496045808349,-0.09302397847350835,-0.036704334126326316,-0.019909139332861554,-0.025515462006872613,0.08085195458127205,0.05632571754722304,0.05159576274629731
EFNA5,-0.051537222312615684,0.06373761854182639,-0.06734839710915927,-0.013696937628428869,-0.010545479204935822,0.019571037549351817,0.023307243575283847,0.041691416871459205,0.12275508791690307,0.013305196487755723,-0.035807605199816545,-0.022099351859021937,0.013823688558367304,0.07381892945319059,-0.02585490314282272,-0.038510201298226535,-0.09423153848015833,0.0982059018924953,0.03003929850534408
AREG,,0.055823281471916404,-0.03355165287548711,-0.02677166043074709,-0.06784728344256061,0.027751691538089283,-0.05324883349466862,,0.03487384341896921,-0.06748262677679527,,-0.0816754427718232,,,-0.002059738573094394,-0.0316917753479975,-0.027856686033106128,-0.06670031520085648,
EDIL3,-0.012108814429795181,0.2373237148114963,-0.03810720251128304,-0.033461235171062295,-0.015084365629791461,0.001550481471868508,0.10586564369656422,0.03154086858051193,0.12432628462489306,0.0367482482100995,0.04157367148904304,0.013782284701587391,0.01667412667726505,-0.06691778915265119,0.0198119878403986,-0.015168864209119056,0.07959059124573076,0.1331449755360764,0.0423592735721092
CD86,-0.024811708727895634,0.03256444753497141,-0.032022024100225185,-0.038704938951489895,0.026695883238119222,0.05082608603240483,0.008326565594025313,0.022803798149374912,-0.09153940204405459,-0.010599174363025092,0.0575450254326161,-0.06818511110047348,-0.004105132256979677,-0.040486665244956505,-0.023522284015029236,-0.008662714800279865,-0.03245829203076693,-0.055466866370679206,-0.027356182533337256
AHSG,,,,,,,0.021539911440928445,,,,,,,,,,,,
WNT9B,,-0.039250031103720516,,,,-0.017699974281520408,,,,0.04454814754114508,0.03882565976336807,,,,,,,,
HRAS,-0.0010695625820519214,-0.01827155778016021,0.023211028288666013,0.0212282158546182,0.07204671092353565,-0.031051744346930168,0.011895683730430949,-0.03585165158099494,0.10899600626593964,-0.017141967702903965,0.031459759099044554,0.022548960659747243,0.02853236612848537,-0.0016111215178779622,-0.04896363881910946,-0.021938619987929706,0.06732404869740301,0.09236203486479998,0.10958309065807949
C1QTNF5,0.008121776045586906,,,,,,,,,,,,,0.03550328309769902,0.026672105924082975,0.00430827567749878,0.13380074558004154,-0.033743987054365356,
RLN1,-0.01630759064861227,,-0.01964951041459876,,,,,,-0.0050299582328940445,,-0.019687930747114734,,,,-0.03183709499023047,,,,
COL4A1,-0.01642645916826254,-0.030611140275724025,0.04478648500545258,0.02641193494872267,0.06274943400145641,-0.011238964608482047,0.016209215106282593,-0.040672965808274876,-0.22600997348704355,-0.09911798709155784,0.022482935050474696,-0.07304798452716925,-0.1124072985232134,0.01715903412075786,-0.02344802083021179,-0.06437383853934266,-0.018313340723744388,0.11522929314596354,0.09105585632066322
CCL3,0.025519579233882848,0.12907812227625115,0.11333747206340233,-0.013494959080069561,-0.004555047599294193,-0.005177298564764229,-0.04623731158430227,-0.047328065991796564,-0.07433720539313862,-0.13384705866111343,0.118026615106785,-0.15033614085115643,-0.03830048310073027,0.02937732080176521,-0.006275781849821438,0.0673411786825706,0.1844238850946418,-0.006291129360484275,-0.018540810508147126
BGN,0.012444055988821237,0.06150604925413129,0.033372476377776725,0.10606002598041553,0.043712959571104354,-0.05438434961347397,0.05825174252143403,-6.748233615843443e-06,-0.07051689566577489,0.014546199915781544,-0.0076437576919164045,-0.04706222079421092,-0.08770078615654253,-0.020479261590220267,0.07234467644227748,-0.020208287122642467,0.08204815136357735,0.10616594466326496,0.02980569195851353
RETN,,,0.0020988941544895032,-0.01030389998196234,-0.025255093534725468,-0.021839532700103123,0.00272954333712763,,,,-0.060039242205826786,-0.09912137011867314,,0.01921734894389558,,0.06170192795948547,,-0.003754289851237354,
S100A9,0.02090054509882945,-0.07497965443992444,-0.07919064181234803,0.01688122622703988,0.07713904204755752,-0.023806283633098474,-0.0011890671818480878,0.009206712616536362,-0.1664450202477085,-0.09710663593335411,-0.015109717203848133,-0.18320895506335544,-0.01345082925777429,-0.06612536831086842,-0.04911964582615551,0.03109116047251507,-0.007579700667322833,-0.0824613115595723,-0.0813513702080963
HCRT,0.001956478521741953,-0.039033032649474914,,0.03490930642460231,-0.005540268997763657,0.04109846673282939,-0.035361817281156956,-0.02994603952153251,-0.04786558508090266,-0.02312175179870923,-0.010156207803749309,-0.008866896637063935,-0.03285227841106134,0.09225489819572814,-0.008011660937910359,-0.03915910054609708,-0.006382568690880498,-0.055104149879578374,0.030198824510072313
FADD,0.05606259171778792,-0.01447996908420302,0.030770465409860028,-0.044993972227439685,0.013637495786565375,0.02145738075128586,0.035735116868435335,-0.015555092927787615,-0.17622824442560878,-0.012204820553786685,-0.04667816947034587,0.07411305090597639,-0.011456303920606906,-0.0018205712306721426,-0.0075646475169474725,0.004225946094908622,-0.007594680886761969,-0.012845935593908798,0.06544834219470991
ACTR2,0.035481808632051394,-0.006240156042626184,-0.008012756744998411,0.025236814333621512,0.05397317914864265,0.025011922168467593,0.03218859435463054,-0.01625214575269651,-0.03463117062289174,0.03025878413542405,-0.030220023440337595,-0.020949455658173653,0.013206427051660037,-0.07184920799634104,0.030452588191063695,0.00805844017059352,-0.0824761713968398,0.01917388318201631,0.044363208840131174
BMP2,0.006728248638078342,-0.03594253351730154,-0.02181513962161756,0.043240482603599195,-0.01881881101809466,0.0007655103683787324,-0.020803186107210506,-0.06279320268466355,-0.07569986791286368,-0.017949795648164985,-0.054942328312698234,0.018449575327595714,-0.02148164164409746,0.024341566637875924,-0.022082250181347473,-0.039275575768582496,0.12034830385526105,0.007407555333987189,0.061325095822082336
PDYN,,0.1322422173522893,0.025930817214166065,-0.019592149790703544,0.0028272163623041004,0.002494957721637197,0.1135452047475283,0.04172487996493296,0.28117891911954024,0.04362228768191233,0.013188497894236638,0.0663023890640658,-0.01089612809962347,,,-0.03723539020752555,0.05351958826452082,0.14375978318586985,-0.02689006995562337
CD55,0.09805350191001917,0.042848803794739106,-0.022699871580104218,0.03918006038603158,-0.04473648277377709,0.03315007858460141,0.03537143572836162,0.012597683681371251,0.05579151027752257,-0.002773816608436772,-0.03220701690749548,0.01673549564914763,0.08024420585664695,0.072413243590009,0.05537932056901648,0.007340817399375623,0.033863125488129274,-0.011660163864017846,0.006402319824456001
OSTN,,,,,-0.028207205757024897,0.00323491363557927,-0.029906760683837633,,0.026466100429976214,-0.0006408810120767535,0.037506283977248416,,,,-0.03286417193866289,,,0.040451462429021104,
PDX1,,,,,,,,-0.05948349891573223,,-0.04029208783991758,,,,,,-0.0008687466113291346,,,
CD6,-0.026633363375709762,,0.04550000145081654,-0.015084121200774172,,0.029428892475364354,-0.009098907481555906,-0.037329187169988204,0.004374687756777843,0.03407250827820588,0.01751541695788865,0.01021873311577843,0.02375233483883184,-0.05532093836280816,-0.030435958319604127,-0.020383151208875617,,-0.007650033547143052,
IL16,-0.010685676120210728,0.07365891479093895,-0.00293146170511778,-0.04785716841999653,-0.037749525033678955,-0.018535339636631735,0.017407705002979532,0.01595781309084071,-0.06949456860136231,0.0508019022683227,0.01141871995780383,0.007700291639385467,-0.012254551782970883,0.02934921947355737,0.023449503645539518,-0.008470159802130535,,0.039802473807864856,0.14459101344161376
LAMA5,0.03268073322222943,0.04505575167881683,-0.008659350325008867,-0.020394037698707908,-0.027597550295050708,-0.035632967652324356,0.0029986706177106514,-0.02723036480501329,-0.15757524605438322,-0.10520202333657737,-0.03388856412514808,0.010613932352256638,-0.05197461568580592,0.08321753125671619,0.028342646098065596,-0.03005023502492303,0.057737575147889034,-0.02356936658848714,-0.07507670636401426
RGMB,0.03264489486573903,-0.047239223655020215,0.04934439481277764,0.07922465638865248,0.0669379250514829,0.05626452950838156,0.015071094536542439,-0.06530436690206161,-0.09023099980689701,0.045492805874552435,0.03800441124193668,0.029132804555449174,0.03297314367933713,0.02812539601418492,-0.046044294620558555,-0.01879276287429515,0.06033936727778877,0.027519671426414226,-0.037431253631131166
INSL5,-0.01582761288046766,,,,,0.008547158841066885,0.047899645728568495,,-0.07047650272836832,-0.00039776666552229783,-0.02774612141104465,,,0.09174062486888168,,,,,
IL12A,0.07709189155971315,0.04886796564410337,-0.03521607989500791,-0.0003722874524763425,,-0.003891483496272962,-0.06853030329534635,-0.07014895890883806,-0.05611921867335545,0.018478833661190217,0.02744501523938715,0.011801132934258135,-0.00815631974132276,-0.007302711297084331,-0.04835791033324194,-0.016697805794752368,0.06789453484624364,-0.017033084717647536,0.0408408622385553
S100A8,-0.025871520110894098,-0.059494281005416184,-0.05441757838753222,-0.08267182139063223,0.033280252273280214,-0.03560746292157651,-0.023892848752347245,0.034444057464521845,-0.17956401127035476,-0.16955770969638087,0.011943930081738567,-0.16577389285696664,-0.04249361278492422,0.049330348199861436,0.007415084858192988,-0.022207873176731584,0.023532212744083732,-0.06422599843030148,-0.16556596749783561
TAC3,,0.1598372849984482,0.015273889701360122,0.05451813560772054,0.02910409894491066,0.13544287096570282,0.045434589797012266,0.07778879902768916,0.1870412974252831,0.07452011115387683,0.07583578253416577,0.07534087084310022,0.026572651894564474,,,0.025386836899089132,-0.003189152900532047,0.0887713110203781,0.04480229548524273
TAC4,,,-0.015877772883226966,,0.0023200843231888967,0.017911413570041505,,-0.03554394551629305,-0.05310961377823686,,,,,-0.02851900507540575,,,,,
MFAP5,-0.006913123084180155,,-0.041504812504822616,-0.04167692287034164,,,,,,,-0.014987766813627009,-0.051657077584608094,,0.03952215013400614,0.06898855986431458,-0.006936749375980315,0.012115512671635714,0.03376012029092383,
CXCL16,-0.0005003076265141474,0.13842636968169592,-0.03117953531490661,-0.09141410692661227,0.07364210929319563,0.043685700425529606,-0.06513306236695564,-0.04585422441549194,-0.18820470903982606,-0.02232810959006028,-0.04537452120329428,-0.020819494554217964,-0.0003266153869459848,0.042869947254228546,0.026252132236768456,-0.00974917025009121,-0.012464006543130053,-0.05547125051828989,0.05871552998445097
AGRN,0.013857975409303813,0.017362579668919263,0.09202203826946101,0.04448979454509438,0.13507752584255744,-0.06750843404699747,-0.01825878577456141,-0.08872680150826302,-0.24665869994630382,-0.059403417963641195,-0.007811018188405397,0.037041799725912254,-0.057584603191809046,0.05451744945153559,0.0018727963579915202,-0.05883177037021939,-0.03323793091728504,0.10487649375017585,0.18626338944518703
COL4A6,-0.021838438202143453,0.07503461483672455,0.03812839233195204,-0.05766346759151972,-0.047467879658000485,-0.01211896400678297,0.055486260881290966,,-0.03315677891597682,-0.03569091824430581,0.006079061355989583,,-0.018657690592845277,0.032072576446591915,-0.03974291885742447,-0.013949742338361002,0.03958642396597322,0.05313504495252275,
FST,,-0.028551348759174963,-0.013196411511933792,0.0010268340468953037,0.025631172169020288,-0.010227836534627307,-0.014698970022810755,-0.03981252574234336,-0.01166138277474817,-0.0030436687696385623,0.04383686173786486,0.06093882655398981,,0.01030902283944576,-0.020213626009528557,-0.01913818225464073,0.004943974541315655,-0.019115059091276126,
MEGF10,-0.00181072346985472,0.16771315646786658,0.03458977486807807,-0.0217480677828674,0.00894072324523347,-0.026330573793029898,0.021225344849214473,-0.07282345211526803,0.013024832820015233,0.01668813721874016,-0.04201801499147872,0.030574170144954012,0.02654924299747608,-0.07411266183972812,-0.061863440545971836,-0.0023737059666217495,0.028424856356856307,0.10599018837019702,-0.01069416054683653
C1QB,-0.040573656776297144,0.13412338702892038,0.05729394496906211,-0.10539871758681564,0.11732732673797974,0.021428275792421788,0.014470415880603436,0.010271635961320169,-0.2719188059007067,-0.022464554078885316,0.031207989372441458,-0.13194592526411053,-0.07102470237821766,0.028948860584110316,0.058188030438511174,-0.09021975741568591,-0.014785166346280462,-0.017912840280910492,0.00889361975108544
HLA-B,0.04603220777130176,-0.09364690733800099,-0.08667416875375396,-0.12962498175801834,-0.020470051207607278,0.10609846683120028,-0.09783768917727412,-0.004975370018046699,-0.24243737681143138,0.030749828973986582,-0.0034824194259940387,-0.13655397970705502,-0.07359234594756883,0.1382851781158222,0.0037685285349193945,0.01843122789477526,-0.00979174417925122,-0.02263352672706697,-0.062145725203313754
PDGFA,0.1042104194840768,0.007463074745990642,0.04035308672950716,-0.004875119117147582,0.0344562582956221,0.0035051205220794314,0.014899640974524894,-0.06398017873795298,-0.06685488465293708,-0.006087443266787759,-0.02209538086447531,-0.04254573027243648,-0.10653780437594385,-0.06462640961536818,0.07809578350537612,-0.00501670562319567,0.07567818690336174,0.05720916829643785,0.032205781556967836
LAMA3,,0.0633053924448184,-0.03982951341994225,0.007335665688163549,0.04597757328087294,-0.016447155766770378,0.09424526488686312,0.05782814895035676,0.17666597008147494,-0.034873559684415606,-0.022199482202697775,0.02870938579840925,-0.004752812916917089,0.04835584612903379,0.01572871143634141,-0.016881390614857963,,-0.0022305650899728303,
DKK1,0.011524426787456757,,0.04157381118998611,,,,-0.03442424178684233,0.005885390936029946,0.05358349160147562,-0.03797385004456824,-0.020187405441439602,-0.08461090738807245,,-0.07787244175122152,-0.001047710674057779,-0.0550709328976908,,-0.021550739930112285,0.12239068287328443
INHBA,0.04966332700507767,-0.020024136895064295,-0.0726249556052723,0.03145901132162844,-0.00310924852926025,-0.039292464675392304,0.006776513617551437,0.08103578564469355,0.24729576369974626,0.02776474732363957,-0.05478564856271335,-0.09171836702218886,0.03328974035597092,-0.03912598657468011,-0.022488146008121008,0.02390551870684817,-0.029416482245463102,0.020770277575263965,0.021037798877727096
IL7,-0.02425610365907941,0.042512688372474294,0.021629841727669356,-0.017883204085013645,,0.019883083556362945,0.06755287721663199,,-0.047206340119121566,-0.017960308853218525,0.0030161945007776965,-0.02479349670362837,-0.022126984634529896,-0.05926639142489057,-0.0205467990888884,-0.0282735919610583,,-0.03253005218777374,
FABP5,0.10000179729834889,-0.008927087478243122,0.04725224531248054,0.1319968412350647,0.06806385252694762,0.020581123741890143,0.06505925525962358,-0.029300485327411762,-0.0774098764826406,0.04469225950688414,0.05685410853084498,-0.06684132857346432,-0.10874427767211091,0.12315066827642934,-0.03802858812514925,0.009828706129298988,-0.05077241614587517,-0.016550355380366553,0.1606221096925535
CCL4,-0.013301638003021744,0.09735331819101277,0.07917957838247318,-0.043008331842343525,-0.0034462286264509267,0.027323580266461273,-0.03950400055649382,-0.013908354484362806,-0.10906524296500117,-0.10462191424867373,0.009836126148157409,-0.19610666795089277,-0.06491792219920603,0.04618585408677949,-0.0037661103552911793,0.018338416255925378,0.14780453132619403,-0.04952635252578719,-0.06272850574713822
FBN1,-0.0008049428679978292,0.12418413530280485,-0.027164637177987738,-3.5180903180995784e-05,0.01483526795077543,0.025206474091015636,-0.024624509101466283,-0.00554625125428321,-0.07936133818256517,-0.02861313076403326,0.02484506335863927,-0.10105574165197508,0.006467496661138165,0.10361989838692717,0.05788023162494108,-0.015680181205187486,0.0385139171701243,0.08006060947022876,-0.09183654024811874
TCTN1,0.008808115174067618,-0.01152807854800791,0.05995757021183241,0.01727606586969937,-0.007512526924029335,0.04474165903582309,0.03250045781531723,-0.022254962426785853,-0.2134018480487187,0.028901897758815784,-0.033484742993460256,-0.020154706192918558,-0.022381305957281886,0.08739081614126999,-0.07484822395342798,0.08367074799130698,0.0757424175647519,0.06194166972473603,0.12242700904997827
NCR3LG1,-0.019356946813707355,,,,,,,,,,,,,,0.051347177710867026,-0.03395058837237465,,0.012966593733678549,
