,UKF243,UKF248,UKF266,UKF269,UKF275,UKF304,ZH916bulk,ZH916inf
LTBP1,-0.009013629059063067,-0.06084291369447087,-0.017099227754110876,-0.030634042294431837,0.038493396691291995,-0.02742719096304075,-0.03491430697964345,-0.053215562927490793
NTN4,0.12091689897437942,0.01763748864240186,-0.02718810963594066,0.08428878495260514,-0.01313184278262072,0.04724084262935104,-0.024332254444851795,-0.021036564207493804
APP,0.02392727416769671,0.041892839397377646,0.10128252692193604,0.2326704895778441,0.02099211617912504,0.10314225942627832,0.03524156375967192,-0.03984758547883042
RIMS2,0.1782105171949008,0.04797854874884153,0.010180555044716818,0.31493059651133387,0.08768100188076589,0.0722061560730302,0.08660804918836065,-0.06651951752692639
WNT7A,-0.059791523409529625,0.00929018278300621,0.10426240642499374,0.004364825694515125,-0.02878459876949643,0.07589066545159598,0.09259902116468192,0.061593667294255895
GAST,,,,,,,-0.017567280523395755,
GPI,0.043987202539957124,0.03289109351414692,0.09575458867685674,0.23181714490614264,0.04334625382456494,0.12891230092252493,-0.03896061923392508,0.0774391605611793
IL1B,-0.10986859012082299,-0.06954843417722709,-0.09558823967492128,-0.11748951460293063,-0.1273788425775139,-0.09623885478625228,0.015073406493350407,-0.021287016884549613
SFTPA2,,,,,,,0.05059205051190968,
HAS2,-0.10443383889496444,-0.06741613526340873,-0.05975240121423337,-0.14431074079241574,0.018873230606066046,-0.03740643155601801,0.037307672641103434,
IL11,,0.0518021061985819,0.06445021730351075,-0.023394149082141876,-0.02529010441675315,-0.021339145655432216,-0.012981233167715555,
SEMA4B,-0.00498599000119406,-0.020322414255547698,-0.005342973958038236,-0.21583338027321436,-0.049977382080784234,-0.009236405824805003,-0.04585509469793317,-0.03873821106838432
FGF12,0.025237312599461117,0.04445946614753744,-0.009462143507700025,0.29169081896232224,0.024403620360633427,0.12347909614279479,0.0723150034314535,0.18021113395883231
CP,-0.0009204096219071802,-0.05195708431326798,-0.07351516000065493,-0.19005951252014694,-0.04591516175957095,-0.08434712929724085,-0.009138393478062747,-0.034043071737693005
NLGN3,0.04599406322952692,0.09553670131692385,-0.08640362553488322,-0.23825972355468378,-0.028973469354582514,0.031030872372461778,0.06873927077774547,0.09507780705101197
GZMB,,-0.04213240783975045,0.002416331810861379,,-0.02512865615663157,-0.03638553922184501,-0.008689045003782515,
PROC,-0.025847620346542057,0.17322333425909514,0.0663729113643337,-0.11833158517505807,-0.02904537372880629,-0.01811783129347279,-0.03911164994483692,
TNFSF11,,-0.020841384606494817,,,,,-0.027032761335443356,
AGT,-0.05893648623794572,0.04293376526796853,-0.06542731223039906,-0.3187076711234738,0.08771822263248198,-0.00723370707187558,0.03640496476416302,-0.04140146332502418
PTHLH,0.020698538674155508,-0.007697194871097377,0.11283466970501442,0.13547905238332308,-0.0029945602015323735,0.05278450748658053,0.030948147541838243,0.25483691982551726
COL1A1,0.025095678749391812,-0.06827864523198203,-0.042017237926266514,-0.14975860965016355,-0.05629725873506012,-0.0594197008224569,-0.015522928026362962,0.054264984970081434
LAMB2,-0.08688552641421009,-0.05707923840665525,-0.0612384950062671,-0.2641146512115492,-0.03150703612948956,-0.09300622032052669,-0.07674104530531115,-0.06907138175142175
DSC2,-0.04830699866306189,-0.009017379282452198,-0.06834334999857328,-0.09954346917198294,0.0015629816875656658,-0.0017214922778317323,0.14093827810839418,-0.02956511239694441
WNT5B,0.03689502613546994,-0.018283718816995465,0.10769711423541335,0.09409773580955899,-0.009707050936342509,-0.01409141781292978,0.048590851039454985,0.09820705534993586
LEFTY1,,0.0023822236968754668,0.012027866151920362,-0.02186095721540013,0.02310707981577639,-0.025354116083629634,0.01991304427852887,
FGL1,,0.08581288534650432,0.05300027201629637,-0.0491086586370074,,-0.037741996568500774,-0.03385773308300443,-0.03875799011647873
CXCL5,-0.020891137571091345,-0.011656402352239852,0.034815280229252926,0.02365772940798768,-0.018262965119726516,-0.03147405856023797,-0.028458021922590324,-0.03450708041158748
S100A1,0.18622588728907666,0.0733098610565793,0.06095499095486167,0.23473774966831287,0.11978287149589929,-0.056990515776245365,0.06615022879766337,-0.07459473768816544
C4BPA,,,,,-0.021707115898583575,,,
NPTX1,0.18192506731614494,0.1358991091744989,0.1550038098049281,0.28694340859494294,0.05507325281421502,0.06774648730759697,0.06613906702795064,0.09915511383506091
TGS1,-0.016785358541740358,-0.02513909746446573,0.038373372005160895,-0.051244120777617384,0.00028243189056065325,0.023522931682513168,0.051517646067332716,-0.030747284158462188
SST,0.2349680165317256,0.05074349300266973,0.05283354257614769,0.3530729212498163,0.02015893354676092,0.055757870266881095,0.013152793065847114,0.13632520696639405
IL34,0.1948189942455354,0.09822800688621515,0.023767854261262197,0.21653537475954923,0.06273539583672894,0.07041563143218067,0.09448221733447718,0.10702789351350343
DHH,,,,,,-0.021609859575295227,,
XCL2,,-0.023336287584121686,,,0.02639337870524922,,0.08814612734072966,
TF,0.10377987894618801,0.02126648047123081,-0.17775092798058625,-0.024457828026448334,0.010641646963697127,-0.11962138187026003,0.045459628055090816,-0.06645725689361867
IL33,0.015195902043931843,0.07007012815076476,0.0034203317163066425,-0.1698209450846506,0.03800094321478209,-0.05267622238692217,0.014377017663173789,-0.0386869659677857
RBP4,0.12451722443413872,0.09148567892114015,0.17123487321434452,0.3164925128976012,0.08104105667272794,0.15489145794394532,0.03340837957023212,0.07449322520003711
CCL19,,,0.04087212233573031,,-0.013867693457255536,-0.042379058395216725,0.027779515458236016,
CCL20,0.014211672483685881,0.0824300431431835,,-0.03538696967609848,-0.06981265243743415,-0.038735189066146265,-0.00603637141103056,
NAMPT,-0.16036818237134243,-0.09217067168988757,-0.031377834954776786,-0.15030305314379055,-0.06963947205183714,-0.1271915739293654,-0.005647376312650252,0.03168517482510935
