,UKF243,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH916bulk
BMP6,,0.0679747297138409,0.07943364973587021,-0.018350254878838675,-0.021811590176369248,-0.035175929350400426,,,-0.02448770752279507,-0.00788345802310856
TIMP2,-0.07490540987574706,-0.06873639404351327,-0.04303644660526869,-0.040957701620761136,-0.10122263821887158,-0.008438835518711494,-0.11397301990244313,0.043227366359562515,-0.011025810218510165,-0.09616979439757856
EFNA1,-0.0005254285999784523,-0.04013499261889177,-0.020664191553237194,-0.06793802564514805,-0.08084994379292149,0.06607124654999749,-0.10812148036257416,-0.005202837949073562,0.028070649756509067,-0.027728979371526005
S100A12,,-0.019334149466226424,,,,,,,,-0.02285517254440078
TFPI,-0.056208417325235606,0.03271094209464032,-0.07188948448968202,-0.022460666781681883,-0.09398400795980508,-0.0004932461442887005,-0.03865951601399715,-0.11977465675206908,0.04652212342690372,-0.009597329462836254
GPC3,-0.019937382333007108,0.0034802371353183205,-0.02445446289852012,-0.04647467852966186,-0.028780536107886286,0.0054460159209668195,-0.03234044149770715,,0.10859941908218455,-0.030093008861931156
NMU,0.049658126078988604,-0.06603262088630678,-0.010407768012552441,0.007184773903536531,-0.0006543374682890399,0.07769756512656659,0.11703894816591032,0.002361451425206154,0.02092942010293066,-0.05591867341722217
SCGB3A2,,0.009169073537062615,,,,,,-0.026100447073326875,-0.02807742414409499,-0.026674491643182023
LAMB3,-0.05857476355101855,0.055189158634205676,0.11712079212102022,-0.02590991611711027,0.2031288196036587,-0.019736319968569675,0.12757345212745658,0.029653570453890273,0.030737839311939553,0.09704177036467543
LGALS9,0.005105126877783295,-0.02265729978093984,-0.01831585103523819,0.019564143048607666,-0.11978348066142828,-0.01595841956402832,-0.17227200514729568,-0.051276316789599014,0.053844061133224715,0.007045533087701954
VIM,-0.11961134415553554,-0.0015485121493344094,0.0028477304684688854,-0.07556932841872997,-0.1511148934856991,-0.11525467728760878,-0.2152128893727569,-0.15404551292384258,-0.05729427373053997,-0.04510179583646144
PLAU,-0.11006311970202977,-0.04519214921228601,-0.05427445072718799,-0.048039739171468296,-0.08188904684565541,0.03144921131846937,-0.1039501041877645,-0.10726487444704817,0.052834067925367545,-0.04670845106128231
TGFB3,0.03755827763750084,0.01907755997165904,0.017647924232664165,-0.010063628202570318,-0.06223508732710929,0.006751723131281611,-0.09171240953847738,-0.07937053157907942,0.027580367361277718,-0.031091809658967778
APLN,-0.10740934438398907,-0.0041998219356392625,-0.013381924303923872,-0.0644655758396864,-0.10369710139344432,-0.048767122965631474,-0.09364154389106563,-0.1048766145211593,0.008215592762076115,-0.04022575848261259
SHANK2,0.11954275146272261,0.05335852511796772,0.04880946081449776,0.054865272518809814,0.078020075893746,-0.006979351253258967,0.17798647634972142,0.10050693109683624,0.08752547536842348,0.01956084850200164
LTF,-0.0687026136971814,-0.004220660404886449,-0.026302073886439497,-0.022916398366940597,-0.11327292759683531,-0.007999102807102443,-0.16234849346550442,-0.025345882079152258,0.04682437678707756,0.0550116019535567
PYY,,,,,,,,-0.015656774397531416,0.032867747858315366,-0.024308733043986785
PENK,0.17623246037484694,0.04528584190191186,0.08477009733707952,0.02446888710130869,0.17366386412768864,0.030508228950378368,-0.002892288053664625,0.03389973313865508,,0.0916794352238556
CTF1,-0.03134500772605812,-0.014633876484481804,-0.0444344682082696,0.008190723292233883,-0.07004473980012874,0.009779998141151791,-0.010694399377620368,0.09157138413053958,0.10305386335667159,0.0055171425650567705
COL3A1,0.0032276376343651487,-0.08037293060872067,-0.023132200293509247,-0.03441025725550984,-0.11917086059452485,-0.025842820723037827,-0.030430841406366517,-0.04405790636957044,0.07449633220574749,-0.14195076175360388
S100A10,-0.17442835735508222,0.024440871647743556,-0.06350218326930261,-0.04536682482679463,-0.1560527147118181,-0.13717663026265223,-0.1956285641438123,-0.14283071503323577,-0.03120917504520424,-0.052721824543999284
FGF13,0.20485014876885274,-0.027008752446229082,0.05275949055713169,0.061002749664032276,0.16719113568410032,0.016087936530387606,0.11862260190749767,0.1710717280517974,0.01609075964935911,0.05423884079492171
SEMA4A,0.029421330582814407,0.021503898724723438,0.007780997528658889,0.06337086226303441,0.1416511572295835,0.07292924744983073,0.08213225458029443,0.04322419768968577,0.04537127810453623,0.07930414677148856
EFNA4,-0.0289523375567243,0.007867271421117872,0.006666087700627581,0.002712665823437261,-0.0415296275345306,-0.029424100986408908,0.022769504610170795,-0.030606829256108165,-0.0629613617355383,0.04420801311616636
HSPA8,0.01859566343034002,0.009033460783797577,0.019543260042408205,0.06332087843453794,0.07158515356291505,0.034442007488989165,0.174648279749192,0.12911138620362617,-0.014085849112165674,0.011665643352866446
NPB,-0.03425026073139877,0.09649156417875954,,-0.02201855120434274,,-0.015252975462289037,-0.034687498922219805,0.04215978253216012,0.04168478812896396,-0.055831413693414926
ULBP1,-0.011325281460163168,-0.025779050604139805,0.049027577137916334,0.017086516110575874,-0.01036602819486734,,,-0.017474652716112905,-0.018937500653083875,0.04565627162908666
SEMA3E,-0.04187526638197836,0.048172772270252344,-0.022549865353543055,-0.059093044024524664,-0.04185984232267774,-0.0355850287171744,0.02964809553142115,0.01772349264795248,0.024773783408260912,-0.046861314316259006
FGF3,,,,,,,,,0.10339086387199473,
ADAM9,-0.038446120667096274,0.01385820668905081,-0.033635634865449966,-0.033893846265627095,-0.112674623471208,0.005118849791638983,-0.0737997201204512,-0.10894511261227774,0.016922534249744648,-0.01954776449905604
ASIP,-0.03634829873768771,,-0.01868777346898644,,,-0.017187876839583813,-0.06875763587168071,-0.02243438544204952,0.04683182308542678,-0.008207996072270454
IBSP,-0.05515235882874634,-0.009873787157437466,-0.024824217828920175,0.022171637213811057,-0.049751529000676906,,-0.10869042218239997,-0.012338048542055398,0.019051484763158086,-0.023578601478359693
MMP12,,-0.01248185524490623,,,,,,,,
FAT4,0.034796488197191736,0.022158662653292978,-0.012010940629634717,-0.03202362603562538,-0.03129193299634151,0.009835682279163923,0.010091872363911797,-0.03331177299479782,0.06927350912679003,-0.008875359577478113
MDK,-0.011129872577306667,0.03320671464799242,0.00015393154755997916,-0.03834984668012714,-0.121978392714598,0.022067479608996212,-0.08374944021218149,-0.14234486274344604,0.03792227439833763,-0.1146691455381933
BMP5,,,,,,,,,0.013712634507801611,-0.04326175580088818
CAMP,,,-0.018305374737175067,,,,,,-0.004426237662952452,-0.00409552134831923
HSPA1A,-0.017962822737360076,0.03561775782370282,-0.0394207028093331,-0.035945045639243466,-0.1169313688976428,-0.05959329837411632,0.023826456015182376,0.10057978428650438,-0.09395309224183045,-0.09089420483599203
SOST,-0.03181361165481305,0.05193838548787374,,,,,,-0.021563261217209473,,
SEMA3F,-0.018403252470841493,-0.03930852951259676,-0.014588536609265535,0.006097786636913832,-0.06776534109173729,-0.02599546637716763,0.048653069458942676,0.0013209718665527738,0.04202431663042612,-0.09033660010477497
ARF6,-0.06718422434986573,-0.02285332245884212,0.008887516541494774,-0.03143423446673386,-0.0020790916049122352,-0.03778111257277609,-0.014651225642596567,-0.07947496335783565,0.029436922198858118,0.008883684766839792
IL6,-0.03168405981629391,0.06442556324034196,0.023725044422596216,-0.0027941373064354156,-0.057300035761159065,,-0.06367051831308679,-0.022262664407514048,-0.002615731781871221,-0.005116373298803561
CALM1,0.16901864040416278,0.05804963860055573,0.0797679045322117,0.0620222654210264,0.14705106546841065,0.0492731931102363,0.21024188099931304,0.14421072705334576,0.0666123423151221,0.11057764931475585
VIP,0.15477337642607883,0.11105591821053633,0.07936976983797271,0.028537524421793338,0.005028035536140768,0.01822886613061374,0.1732575569312606,0.13888622927294159,,-0.05161662859710754
NMB,-0.1047297690818267,-0.06611466649622626,0.01675601724370368,-0.039817102991061615,-0.13155075473854422,-0.050007081083832436,-0.08423069657311343,-0.14863927055482956,-0.017258750825005404,0.033340912932400706
CCL26,0.03428971432315573,-0.03129957383371415,-0.0023658601556702523,-0.014229500055966791,-0.009165909220817878,,,-0.024724245621294372,0.022422777227566977,-0.011983602618470611
FBLN1,0.07960307434512395,-0.037691714020945614,0.048798016462977774,-0.03868110016934536,-0.025244919556503306,-0.013295573035894405,-0.01430200885140579,0.028667969603697482,0.11423226648079063,-0.048403456404996756
SAA1,-0.07512550886143528,0.04491353104448705,-0.017726882877314203,,-0.05172375517194714,0.03756170370643716,-0.032308549055901574,,0.01678282859764915,-0.032946678007745776
MICB,-0.025867373851391175,-0.025250183601830675,-0.008245017084958579,0.0398985461530377,-0.03159942695597974,0.0059094681398439725,-0.0017162620574850485,-0.030573762876661664,0.059475407216062495,-0.028067882013966414
MMP13,,-0.014768622694069014,,-0.013428622663488222,,,,-0.014920785063606867,,
F13A1,-0.12553029300751714,0.03232757027639103,-0.025739767307660907,-0.04222796544691125,-0.04301425796085413,0.035747941771908064,-0.0674379661521003,0.011403906565337478,0.00836198722395044,-0.1005089270379161
CXCL11,0.057595720136019476,0.06055183125464529,-0.01697500469595686,-0.021087298850968415,-0.0008606794005306988,0.053401296306868344,0.09088147763128844,-0.01831929117538647,,0.06290670246429494
COL5A2,-0.04979324089444936,0.009245377581125919,0.003395843593958405,-0.024897995511652202,-0.14722834103892532,-0.023573524356806475,0.0019069610921575643,-0.13208119553824665,0.037540036843058934,-0.1234740377474142
EFNA5,-0.055070474550167316,-0.01988871750774832,0.06138439210287672,0.0680315624113287,0.018924535040465443,0.01740927277835845,0.1166167656298948,0.07807992422308674,-0.005167280879380019,0.04516623863565883
AREG,-0.02481698244187293,-0.004075917009839011,-0.03473488016938323,,0.08492438443190252,,-0.009194182685668382,,0.018493605277307798,-0.095099034070782
EDIL3,0.19845247714536313,0.039807387913141784,0.07412316411308681,0.0456867117818151,0.10105339955285661,0.03447453995829332,-0.21352547122069795,0.05737003751575156,0.03314497554631153,0.05683940175201376
CD86,-0.08883971761476396,-0.00958351955117839,-0.04228205992377924,-0.04454464019018223,-0.0829075792979983,0.013096735918573042,-0.022120232930930597,-0.055963053102152514,0.057857542227856155,-0.054079760216931415
AHSG,,,-0.019795252262084742,,,,,,-0.018726798527631046,
WNT9B,-0.0339541106415501,,,,,0.020214412901404546,,,,
HRAS,-0.006772806748876585,0.01848826907649142,0.08729438398258743,0.04564142207811696,0.04461737089495893,0.07659452125074125,0.08524414182401076,0.06575293669319845,-0.01350006638727097,0.024137051666477255
C1QTNF5,,,,,,,,,0.044634184637593007,-0.030918161852328332
RLN1,,-0.012858809261181794,,,-0.0005293652453739777,-0.0279001288026417,,,-0.020936421957418256,
COL4A1,-0.03329875127168272,-0.03137126730272495,-0.00989160216107442,-0.07440687812914198,-0.12470207717210033,-0.06992746106042944,-0.06750679306456703,-0.1390794906491122,0.0890703256950063,-0.09462813021845601
CCL3,-0.003729660615022516,0.08674854280563399,-0.0453474030087648,-0.06337351853175147,-0.06818568849121522,-0.01361994235933871,-0.15875275482836615,-0.055345263241578325,0.012451085753045354,-0.11559105602762318
BGN,-0.04342314280566575,-0.046772808691509515,-0.07330746252263518,-0.05041355714434083,-0.013382178632282237,-0.006291752901641313,-0.13300687125657285,-0.043442683957045494,0.060275686258083244,-0.07107132402856493
RETN,,-0.01733249889031743,-0.02229768737956278,,,-0.005924917597978499,0.03295936516997751,,0.08349260393751003,0.028718287984043654
S100A9,-0.08740387143137196,0.018419484050964583,-0.0655978644913816,-0.01850313059053711,-0.09175044819392116,0.017696482019627757,-0.17615126894323674,-0.04031665470017318,0.03478723880490601,-0.0471191383234975
HCRT,0.04759829760096156,,-0.0392633400681713,-0.027453683585364038,-0.033739546017179316,-0.003523689417523353,-0.01813641358099354,-0.015592927937042159,-0.014374623958072078,-0.00906972540781985
FADD,-0.0405087228247758,-0.04148727968664994,-0.047326745138038945,0.009526807719082495,-0.1254830420225783,-0.036588281769115716,-0.019600189414383625,-0.05009758337674495,0.05593489710205124,0.01892383898530637
ACTR2,0.04188828905900409,-0.013806586671674384,0.05998301635574792,0.0025867202332572436,0.03550786866511432,0.0011494446374691624,-0.02941841024710693,0.003478228438219372,-0.00957678467076448,-0.04211447523571594
BMP2,-0.030858321973634358,0.037250407188284713,0.008300346523176523,0.016820744848447564,-0.04149073728535752,-0.012267821254403222,-0.025190677819236087,-0.05167293492300714,0.018789760922148933,-0.017702172176337457
PDYN,0.1969220667975783,0.12509091900974148,0.07683077757979058,0.04687340814855131,0.20163914940972189,0.029232779337139452,0.13040367599273855,0.0747277161486055,-0.021688535761263842,0.20719472115494905
CD55,0.13288647531169992,-0.009344975702252583,0.046109459665476624,0.00016708085348152266,-0.004943893929429516,-0.0006779365736990561,-0.04696402973858864,0.07868234885951197,0.007013739132874499,0.04762846931360189
OSTN,,,-0.014138101294059558,,0.0858499737967919,0.0793200890533842,,,,0.043123347318182174
PDX1,,,,-0.019544848711208374,,,,,-0.005995226119915768,
CD6,,-0.025380053637623464,-0.017784047613225242,-0.01571534197368969,0.05503851461101077,0.07012981202565186,0.02109456142891463,-0.019715353725837822,,-0.023963724304186106
IL16,0.002799138445567658,-0.0139518564912174,0.050208542385467535,-0.0363175901688427,-0.042847873506049926,0.036812433794308,-0.07775135433010932,-0.021538809973077642,0.10481873164098866,0.0014149777936393446
LAMA5,0.0514514477006435,0.0020417990140065294,-0.05239816991556475,-0.03811243012353144,-0.07690404563115848,-0.04554066824621892,0.032676146527534214,-0.10839272467806779,-0.03691573935312539,-0.04330937531008939
RGMB,-0.07053734216942911,-0.031706056681018724,0.016160828821038257,-0.04803846521992328,-0.08000194192012415,0.02361655403576028,0.14930430446507656,0.0882940584335376,0.026914925755553522,-0.0004881033120137687
INSL5,,,-0.012589293397895723,,-0.037925732693000216,0.00881260849444716,,,,
IL12A,-0.040922492502684205,0.04441152521235467,-0.0202702157542097,0.0983575845721318,-0.047009482901165765,0.05522771681125767,0.1782671765307268,-0.01372362133010718,0.018871923007504145,-0.04778167226309406
S100A8,-0.084217915917319,0.006050600268641245,-0.05850927225950828,-0.050032910668984874,-0.1011981262375192,-0.011834302333591576,-0.18019487077601565,-0.05524178990084189,0.04769370209514049,-0.05888274885958039
TAC3,0.14300512433274878,0.07529883733568556,0.11043694214411587,0.11046228018972587,0.16996255594512968,0.02661292547175005,0.22927559965654074,0.13224593842461616,-0.007351697894550226,-0.013196910202518246
TAC4,,-0.0022841717316253118,,-0.017243395560619615,-0.028580036432073477,,,,,
MFAP5,,-0.013582750753446678,,,,-0.026290932080803516,-0.00513251284833247,,0.011583836010427727,0.06418185604954196
CXCL16,0.025349847508775503,-0.04346115313796051,-0.02654738868395682,-0.011111466275178481,-0.12472105269789605,-0.0380787222586322,-0.13550770326633674,-0.017921481430686968,-0.013932554402886693,-0.036754533199012646
AGRN,0.04814507816212768,-0.05142821595254663,-0.06451394686260589,-0.060712553789954424,-0.15466142179133135,-0.0016891237805446754,0.03102779541853139,-0.12793222099164303,0.030429199775027938,-0.09111475665758675
COL4A6,-0.009099695552410709,-0.017332499198351482,-0.029830687557247288,,-0.045251435001145854,-0.04489271198763402,,-0.016129547261299414,0.044817194233283224,0.0403386578382404
FST,-0.037646365880068124,-0.020485440353878,-0.06317202606254288,0.0022815393753715433,0.005770459863506342,-0.011924292163362264,0.1010670474679574,,0.10343668610812788,-0.013120319284462036
MEGF10,0.13389116133846568,0.03125988653573248,-0.013938559296582326,0.01326588106237017,0.025135837207636957,-0.008958896799400439,-0.09608114975413544,-0.004921361455821425,-0.00621134434928876,0.12655872614268684
C1QB,0.027037233896682625,-0.049034678725461626,-0.054228514844981174,-0.020076272585979802,-0.1550461969233231,-0.06558793565773031,-0.20528532920236459,-0.10941688464984446,0.10074742771862745,-0.11611576531015089
HLA-B,-0.12274881806478856,-0.035605526627661796,-0.06580856850760786,-0.032809246814688005,-0.13553131603809018,-0.06363534624148706,-0.18876011953876,-0.14119961651773455,-0.0035821270754764966,-0.1675182258134519
PDGFA,-0.06636140252904106,0.041982224700761364,-0.030185731358135518,-0.0031840296867489642,-0.027467809373113834,0.02684731818286032,-0.01181881011902,-0.08917328181920173,0.014108237110810757,-0.022809128140753716
LAMA3,0.0412067959849522,-0.022974340903872823,-0.03247305628261121,-0.016132124684143833,0.02145774892186778,0.05048088908368342,0.0688860206890125,-0.03790716948891055,-0.016482679481903573,-0.01022714116759425
DKK1,,0.07315458508644246,0.032301146125383456,-0.014229500055966791,0.09104887315401498,0.07539351484862974,-0.01699460020235974,,-0.029729066255730373,-0.08824321833684681
INHBA,0.03240431030967627,0.006138839474126356,0.020809394074632098,0.002698399353624404,0.13431480241950128,-0.01224960298065047,-0.02314310249804367,-0.0315774851996875,-0.03235465959548008,0.029186960762691436
IL7,-0.02745101285633863,-0.0005975026491362946,-0.00978670905866871,,-0.025403289996851788,0.022652620186416707,-0.03276094048847464,0.05094725584072035,0.07621184818321843,-0.018696412733063567
FABP5,-0.09750995124478834,0.015415482520699722,-0.04475700900839649,-0.03463863863079452,-0.033445036036298816,-0.009993647331161083,-0.07537091820740227,-0.16005125838542966,0.059904852950523196,0.0020385562456593227
CCL4,-0.0010152494249607831,0.08959776289001344,-0.03159861575089729,-0.06703280529680775,-0.007917605076737265,-0.006613498588639927,-0.14554799475036162,-0.09004296649805482,0.01843700641648564,-0.09254108860531486
FBN1,0.018128002879913084,0.04106485233114563,-0.03454577797963697,-0.0550842408360719,-0.07170384540275385,-0.032362065857743316,-0.021886457322162683,-0.09598382474756421,-0.0035587887332504506,-0.06740381310352053
TCTN1,-0.029977440605590034,0.03518153445751459,-0.01940184137600769,-0.010200241941220848,-0.12617652120825873,-0.06767994520332217,-0.03971157826427774,0.003273603780996502,0.058423772126989355,0.04972718889691864
NCR3LG1,,,,,,,,,0.042832273869112134,-0.030045457819743094
BMP7,0.04388439613023928,0.025549340462326098,-0.040498573577771174,-0.005607026506637755,-0.0717873383646273,-0.05234773178145457,-0.0027415271729721324,-0.10728021632939913,-0.05386621634116844,-0.00038593135373523696
NLGN2,0.0688785722376053,0.05643872948706902,0.01851343398269412,-0.01566989845945642,0.0634727416592429,0.012302534393213369,0.1213436597690638,-0.003203415307501869,-0.0071875209378140835,0.03428803399558678
CCL25,,0.041577790664376016,,,-0.026500527506715176,,,-0.050525212959069116,0.07232118797044448,0.08390235659427149
NPNT,0.049765135278378475,-0.006116996285983886,0.0392791227009647,-0.012936491094503504,-0.13193387445376548,0.0013437106790290434,0.01202082930158472,-0.10546496986464939,0.07450297205431633,0.08410041314734218
KITLG,0.0559336981916337,0.005012696715907897,-0.007577260289926248,0.0219262996304937,-0.0073241983647498845,-0.006240804533888304,0.050477905361037495,0.15688513914444444,-0.0019034095684092574,-0.006992810597443024
MADCAM1,-0.037917603521852035,0.0151232080716331,0.10716351156176039,0.04679148732758459,-0.022980668719251474,-0.023791580756644486,0.04738800741287728,-0.02741517579857822,-0.01935250528205692,0.019629957135651185
F12,0.051311797773925014,0.03515063117331276,0.13175182287833845,0.03799258149705828,0.07804330126918486,-0.011997738996221424,0.19240080063418938,0.09806286261019306,0.012408266129919696,-0.00209645759280116
S100B,0.047763296182893,0.00225160749417128,-0.040537572774736734,-0.06793160191642705,-0.1507298054139669,-0.07211324645238458,-0.20420752069007286,0.14519209893983032,0.06937378186512447,0.05302782858852333
IL27,,-0.0016549057824060808,-0.0138081141434706,,,,,,0.012663144124145927,-0.025685327534824765
CD99,-0.14994922651542633,-0.015424110473744094,-0.05334757744348173,-0.04709731080853043,-0.18452303231859238,-0.09673148865127422,-0.17891366691226912,-0.17859871163609883,0.05389477868614382,0.01388583123860107
PDGFB,-0.006287324661422507,-0.025112609913146268,0.010343310869643537,0.03633221025036275,0.07717570870926191,-0.012087471733099197,-0.0026478501119048944,0.03368815582157011,0.038841116809578274,0.002178483591916135
CLEC2D,0.05061416308724732,-0.03524773781306789,-0.07125662969062867,-0.04616119940006414,-0.07293431796460491,0.012975367077264753,-0.06788551567873762,-0.05070773033813177,-0.008126234592731124,0.00847989028670356
F8,0.045277800078524263,0.013952100582381246,0.04901295933819141,0.10074815264047352,-0.04658417844696063,0.05622248876200597,0.06393953942541922,0.017103077918524598,-0.04936963743964573,0.061623345133796366
C3,-0.02200476596377045,-0.011507396225184716,0.006415521407674879,-0.07462590331000586,-0.1566673314177413,-0.05357812737433341,-0.2148955087229583,-0.1246952270338292,0.05685235778630733,0.12357753820270612
DLK2,0.11751989996355151,0.05044095634440787,0.1444691329564972,0.038689650704356135,0.03911075610536666,0.12524292477911328,0.032931602595864695,0.09544013199318435,0.05175115750210662,-0.02309417871456061
TSLP,0.010674856467701567,0.03479028936718321,0.04846600693835486,-0.017725542145826757,-0.0908722113532503,0.05864777146750033,-0.03276095540472647,-0.022262663963717462,0.12173599654662745,0.010859359898416856
OSM,-0.048251078887462474,-0.038849399014361255,-0.055715829345140515,-0.021087300611478052,-0.09198807738288078,,-0.05851897491608009,-0.015433472901456554,-0.028936929897430987,-0.12291949255098347
PRND,,-0.014102524485779993,,,-0.023066462871724223,,,,,
SLPI,-0.125366606394576,0.010596097976834265,0.053379302002485966,-0.04515546383519369,-0.09869568972355829,-0.020650238573790076,0.021880101950266368,0.008151105956108743,-0.025453992656824097,-0.0313492390237056
AFDN,0.07470089080253373,0.01872747452697883,0.053885872560826824,-0.0033759547969476633,-0.08290410817055323,-0.04681382660640259,0.08905840519467366,-0.06730855829784782,0.03789200078060293,0.0865743375314965
KISS1,,,,,,,,-0.018929429447989265,-0.018513867542616382,
ULBP2,-0.010321320247824398,0.03915104612209783,0.09824504736791993,-0.01790397569195617,-0.027631445859527343,0.012746479853246824,0.04607625267543953,0.039891369335722196,0.0668543505065052,-0.008300831749895715
ICAM4,,0.09422900625039492,-0.012031225574885694,,,,,,-0.016242276570193965,0.08235974119048538
TDGF1,,,,-0.015174217650587126,,0.03412943425971573,-0.04136153892836341,,,
ANGPTL1,-0.05623209012132388,0.09056215642453075,-0.012589293397895723,0.012441725321812027,-0.08869274299691228,-0.00706626937313704,0.07872110364727596,-0.024567094472016392,-0.03144733832106094,-0.01088789145218271
LTBP1,0.020024024304522284,0.017108333124395584,0.10383020454708924,0.018066521199547003,-0.03350703201529548,-0.00012741240222320868,0.018462499175735482,-0.0671347601750842,0.009610994737426545,0.0360267024180879
NTN4,0.05079286653421409,-0.0009100293564140214,0.06994770749591848,0.013251976980344422,0.022078350070160846,-0.047224342010978915,0.1346214854834973,0.023342009444546754,0.035844501418468636,0.0515779672916881
APP,-0.03919221848376616,-0.03626064637211579,0.06222923055707246,0.12208867990675486,0.13075845843536105,0.015170828290881063,0.1250436033520291,0.0908117911877544,0.00590363331670816,-0.017437348475089962
RIMS2,0.2001575925374481,0.10628171969907864,0.08448136179649975,0.02566212827035734,0.12164695976498875,0.11435700019110177,0.18065508595413052,0.1606584451905821,0.048706797172766894,0.037399489895522844
WNT7A,-0.035465177674864096,-0.04275004083493796,-0.008934700585938166,0.03412808564645513,-0.015684707638935296,0.028297942793211364,0.04040566567936052,-0.02198031859109518,-0.011815354617006781,0.053485911858593096
GAST,,,,,,,,,-0.018513867877614137,-0.03973907773421261
GPI,0.0949112248639917,0.013994114201835741,-0.019102937523446325,0.08466643859988518,0.13610958034074236,0.058765067751179484,0.20894948018120732,0.07752263605470501,-0.029709577396773,-0.047368133989618866
IL1B,-0.055617314672740004,0.05155497977575845,-0.01035934565486376,-0.04916532391540722,-0.07238458338879229,-0.0301062196637941,-0.1065394744565912,-0.038999381793345236,0.0018980610951970756,-0.121269792061054
SFTPA2,,,,,,,,-0.0151699182128409,0.08592171337052759,-0.003258533952141779
HAS2,-0.1152740417415526,0.040482688070734976,0.010295728545422508,-0.06817419872836226,-0.07866695336259513,-0.00303862439404992,-0.05742826732740509,-0.03589730033457799,0.0399132065628645,-0.005307195880511942
IL11,,-0.019206611009301284,0.046225120809796474,-0.016066592408861005,-0.0121304332177425,,-0.01613695461439832,-0.017037505643426154,-0.004310283039757067,-0.027400912332251153
SEMA4B,0.013111743907848519,-0.01830465964137708,-0.03084008763547645,0.0053196544770280855,-0.1325624366157079,-0.008916695077968178,0.06294704279863456,-0.06002049905744254,0.08146231103825737,-0.021888891115441934
FGF12,0.04893093421100011,0.08512186796097625,-0.04082036805429473,-0.028775611345554616,0.12156801790359538,0.037187768623129655,0.19894437721357444,0.136202259601523,0.005632277665580486,0.07600082388586284
CP,-0.04911197718351175,0.03261124647933775,0.016376368706026795,-0.059928163274080896,-0.09278502549353987,-0.025895106291133015,-0.13584686646176844,-0.02779392302545031,-0.07168134751430578,0.020309662847541314
NLGN3,0.03950739065727469,0.002209324545515104,-0.039372887094769105,-0.01800682691761032,-0.09224676293182178,-0.011343781893659586,0.051679660507055754,-0.10476103535827873,0.02094197469720973,0.005305909756911646
GZMB,,-0.013760756480867262,-0.015331584309018122,0.021767883557398688,,0.06247034917225708,0.0535356716460474,,-0.022950821754326875,-0.007429645366671136
PROC,0.059200827694684335,0.1358291352392212,0.04033507583193045,0.04046683529674705,-0.07030657755749892,-0.016273555226055676,0.01294537288316054,-0.03450640590705688,-0.019556947781731317,-0.03667364448909026
TNFSF11,,-0.013043372050711684,,,,,,,0.001872847689969729,-0.025347687458154564
AGT,0.060581168845558656,-0.06819538239924297,-0.08715960165042612,-0.012108153360923031,-0.17572256565370353,-0.033261578381751866,0.044875524331077256,-0.11418388497153774,-0.004650394037423713,0.009433109974494749
PTHLH,0.02799638725350515,0.02119130269975237,0.027909654141281093,0.08730344182704754,-0.00809024020427577,0.00041643683331157893,0.041376136961175,0.10640086575133817,-0.034949224480405924,-0.0084404090007705
COL1A1,-0.04765390194327102,-0.031549437759183036,-0.03563781003381275,-0.0613079184199516,-0.1136181815195137,0.03376955695888229,-0.04046611013696544,-0.06409205552990714,0.050250979851592145,-0.13835800676230056
LAMB2,-0.07568323189857534,-0.014283300989750803,-0.05939872242643757,-0.0011348317243554688,-0.13998580043187947,-0.03719042456619793,-0.09439641143641188,-0.11212740965273012,0.05052038607595756,-0.026661206478652194
DSC2,0.015073257784068293,-0.030115736178642046,0.023795300312696426,-0.015895538372002693,-0.059143639674301245,0.0069476346223164235,-0.017685292572381654,0.05645566239006179,0.05900774092856806,-0.05076754238582024
WNT5B,0.045315562719085836,0.12056553121511095,0.13154865928659737,0.05572277915734655,0.004823408423838121,0.06883162518081401,-0.009226722502869007,0.029976096004538898,-0.016254943061287296,0.02394636259130263
LEFTY1,,0.013526535668219484,0.02463658098012352,0.0559562297575467,-0.03839640280222923,0.011353958596593456,0.08847188287470686,-0.020637084855411676,0.008376219432522494,-0.024951249977349342
FGL1,,-0.024668919627928155,0.012719597282408467,0.04362106454627479,-0.02917785401167136,,-0.05794344390108399,0.0016295578872996836,0.08520706936235636,0.08544359874029579
CXCL5,0.050384579764458766,0.04462611632315413,-0.029390884857259356,-0.012579386680774032,0.04426726039420305,0.03358133698729514,0.09844412558600273,,-0.021793501047965604,0.015721404183567936
S100A1,0.1856641202120497,0.016584257286174568,-0.011222395359185705,0.019166685500360416,0.10791205267175481,0.08816172726031835,-0.029481693714300306,0.09212863592835197,0.0737691774851537,0.05091133179602393
NPTX1,0.1102582790357104,0.01361585318733554,0.16269125764122783,0.09518154075537785,0.15508951057353682,0.06622449422068061,0.19620677543888104,0.07337848322716813,-0.005520518271404512,0.08077292736624091
TGS1,-0.047567634634639804,-0.022142940586891886,0.04281360010309129,-0.035090829003855045,-0.053029361234593675,-0.005272999242446567,0.1740089714380551,-0.05580987778852323,0.016653969978298374,-0.031073104237299948
SST,0.1067630583308802,0.043955599604980765,0.15709041290885295,0.04959770581670349,0.2147376431766903,0.029747181813207058,0.04346952195285748,0.168171377147721,0.04873861418552559,0.030496867422685137
IL34,0.0841267503518379,0.06784591065333993,0.03177512483082721,0.05907316043255792,0.07720913233674316,0.02564403836310011,0.12439948333385677,0.14511773119402618,-0.04211032660911151,0.023099023509554013
