,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TGFB3,0.07531003287552403,-0.03655494362729084,-0.013205222329458852,0.02097658119113488,-0.026929130842142216,-0.08626940688053822,-0.09846553601066627,0.08599271221154023,-0.07674808466337175,0.18702085114071845,0.013824803592474587,0.018677928358335205,0.022681477638473776,0.06116085187832288,0.028038535716181194,0.1292184634652901,0.03370499565347226
APLN,0.10903535139296135,-0.03872237136258057,0.017448471883578107,0.014245293619003988,0.006082637240106983,-0.050156770378299555,-0.16433587770005242,0.24580569548619077,0.09150772745821766,0.01145330487656397,0.0287329451522606,-0.06068685114350534,0.07818427796947293,-0.05349800971389958,0.04750859225732642,0.04090356117922258,-0.04514434234221787
SHANK2,0.005758601993216031,0.060055962845506586,0.009067916492685572,-0.004151877246935151,-0.02703305953552894,0.12347125539342983,0.11231073405642367,,-0.05969471271562534,,0.02794246563815178,0.11765255047822994,0.07531873790602053,0.07755875781413057,0.057072861503670504,0.08039781673912207,0.07979965592332804
LTF,0.011202458796191476,-0.03602916105232919,5.733060372880083e-05,0.04012831826535594,-0.03940940919794295,-0.18822546771655446,-0.003542102175889115,-0.034013865271993626,-0.08538479928689137,0.0971412969494838,-0.04699139501224139,0.057380398142698893,0.014223965033974204,-0.0029752323331921527,-0.039476898801186426,0.01650780442436835,-0.07917052936440475
PYY,,,,,,,-0.01831923564269696,,,,-0.03517185936523056,-0.03765114462838252,,,0.08821061898294544,0.060256409972980506,
PENK,0.04138310622373688,0.07921369064635164,-0.0004583586616459686,0.020552274525502307,0.03823468341839022,0.1641750163033207,0.00951347641878871,0.0709423705032114,,,,,-0.02896696607339252,-0.04148182214230398,-0.03286320559029405,0.08329120500663821,-0.0266989883137566
CTF1,0.054837691702247886,-0.039693822361721906,-0.014472815173015312,-0.004688586958192344,-0.007909609048435297,-0.037396506680944165,0.028312645215554558,0.0638813921744038,0.05592002479693923,0.0804439611277443,-0.030993205618346654,0.022454600706913047,0.0526370986788228,0.035752295673440675,0.008027690685205162,0.06055047157408405,-0.027586702410389248
COL3A1,0.12454559461234095,0.020531542335018724,-0.037462497326888985,0.052614071400921,-0.05254608475673849,-0.060661218528326316,-0.03938943646807105,0.19203315087733272,0.035878118803553946,0.08968683841331396,-0.02076564832083755,0.024411809994333428,0.04493442466237308,-0.021572589206241336,0.03824668376843776,0.03585577247680421,0.20704990478690372
S100A10,-0.040221425028556974,-0.07423674121819199,-0.059031462523192614,-0.03236984287532936,-0.16123579431311644,-0.2202598703891567,-0.18015287312981018,-0.009217938453053454,-0.1141815867258927,0.08773824110736594,-0.14930785129812418,-0.14974291665690145,-0.041856794964787454,-0.118608400839526,-0.0295896482839373,-0.09434969273282393,-0.10367995978224405
FGF13,0.032045860183083544,0.04852959520140081,0.01621820943520152,-0.004948101657426926,0.006563140480109814,0.2061773406905206,0.20609146116457808,0.0007123374757173044,,,0.027960226337718393,0.01194655375469204,-0.02296840105925959,0.003870002648204115,0.013098593338707472,0.04122922276420233,0.10126294477497434
SEMA4A,0.0005410772174377602,0.09998894594754194,0.010314912625292903,0.0232647404348566,0.07915544624634144,0.03798316545243552,0.10890200348149932,-0.06363585804774399,-0.04771466191108792,0.041845209738892955,0.08055718853893405,0.015508105156447852,0.022843141651638022,0.05442755717560355,0.05883439659947358,0.04036980908401307,0.005795499592158931
EFNA4,-0.004002438190404701,-0.032258916993980404,-0.049711561170398995,0.03521505745260162,0.007918184128127125,-0.020760920373689307,-0.012750584504754643,-0.09782292013425742,-0.0026961241088543264,0.05307629965618507,0.08464967773575882,0.029018723419735985,0.0003449827474991298,-0.019295998606526685,0.0013828758246496313,0.05271665803386325,-0.04144554811478498
HSPA8,0.019336212018567583,0.03853260465864549,0.10930713813205788,0.036254224019776224,0.1012324371513956,0.16185601827150556,0.17423082164251813,-0.010799417076058146,-0.06491987223940168,0.010465186470104165,0.058347176250867064,0.0008678875593265974,-0.046825771452850176,0.0674356067708932,0.005400698805244798,0.007887251897028347,0.05886326553902247
NPB,-0.022291142332347053,,0.012166007274085648,,0.051310879014319896,0.03529173508972294,0.02772139564703928,0.052928826698437445,0.02347833111578435,0.07618399430858966,-0.0312863511197184,0.0323786159734678,-0.06775578982397236,0.05428727132462496,0.04121237251986615,-0.00804814921254385,0.007091322294392295
ULBP1,0.04527133536161622,-0.010576481613337123,0.011293942052681886,0.07203332678235375,,,0.048178383254176435,,-0.02094810198325189,,-0.03245468360066754,-0.005905282777758345,,0.04919157926537741,-0.04266232316869317,0.006676974424022826,
SEMA3E,0.03772210170075578,-0.05991783958207722,0.037119895089003235,-0.025230030803652114,-0.050812338133733495,0.04724538134105505,-0.03954043285439293,-0.05521567266665354,0.06644891634582235,-0.030346416768520863,0.08899664993230609,0.02727135731821467,0.07208835931829737,-0.041015055474325386,0.02588695024374274,0.040775291484100064,-0.03259922175014369
FGF3,,,,,,,,,,,0.12021777856570813,0.06672652262467178,,-0.03540233757084059,,,
ADAM9,0.0640784245352749,-0.004585428526208793,-0.017200246456872393,0.009517634688048726,0.01789505530210957,-0.08679113546057093,-0.10103719279853395,0.016283987472100588,-0.045879557119936194,0.07056333225686544,-0.11146532618538052,-0.0634813494209819,0.05807827345376742,-0.0778939581410944,0.014550564971715942,0.05743444196314996,-0.04084404448894169
ASIP,,-0.016694003334015252,,,-0.003107940672662451,-0.04732617185197393,-0.026249391028895078,0.16446427026283256,0.023100151529799554,0.1005257247956364,-0.0033733522463356863,0.054853335330284914,0.06442191242020368,0.09510488478175344,0.07394105523589761,0.08030052517215834,
IBSP,0.2000558749579476,-0.005776996135150759,0.03809169851108838,-0.029178744379501232,,-0.13882998113899506,-0.023330555318732415,0.12659130168653737,0.03692039679746424,0.1326471040439452,-0.09142654607002873,-7.051262458721892e-05,0.07462935327835253,-0.014581712205285837,0.04549580249246003,0.007365091326933812,
MMP12,-0.02264051243954631,,,,,,,,,,,,,-0.013529611964409782,,,
FAT4,-0.008922641498551508,0.009290157415482204,0.08913895161915197,0.04841807346627082,0.030231379557286376,-0.015076081028856417,-0.03897649692544251,-0.0015991855532190118,-0.048209830052826357,0.024797028606688015,0.04056641277398505,0.0566115861280166,0.008212321548196068,0.10186439397611406,0.12991043289025245,0.021558980176020343,0.018079893459990237
MDK,0.0559577755199115,0.053244259084428175,-0.07753777214846674,0.005830972632487934,-0.010430829282978867,-0.04268729935952198,-0.17376414478486607,-0.09957676903667723,0.157925416806436,0.03664307930628215,-0.030044449762602794,0.06485159417226279,0.03142139019943684,0.07046074090370583,0.0091549691905359,-0.046740368729949605,0.03793156002220273
BMP5,,,,,,,,-0.011273225404137957,,,-0.02523676460988981,0.10308824274361465,,-0.08377054694114965,0.11605367096949726,0.03129708778295647,
CAMP,,0.006392611915273095,,,,,,,,,-0.05219684654342342,0.02573364642356344,,-0.019888212900245544,0.057383169949936606,0.06469531477991276,
HSPA1A,-0.022032083878291017,-0.05755075871847211,0.007442976766440879,-0.03966509835603014,0.0023249575506608905,-0.05555982894341136,0.08317254347132545,-0.030117210907469067,-0.0730286096143113,0.09035975735641098,-0.06325429375230954,-0.0921672179967672,-0.12107144908519313,0.021358279370963906,0.01331239446353638,-0.01640254471687198,0.009847385416925392
SOST,0.004714336411060157,,,,,,-0.025230130640789678,,,,,,,,,,
SEMA3F,0.1111572704660517,0.08158781550357054,-0.017178574680112968,0.09179373247952656,0.01173264368153122,0.08096308972713932,0.01811754261482833,0.17413910022469925,0.13558430998516682,0.1477675846698813,0.09190153935824964,0.09730194942010024,0.06855661179967959,-0.0056930477651016675,0.10102241397909706,0.09712667302278775,
ARF6,0.07551033059990903,0.031061174019453786,-0.05259092638245355,-0.0019285206159138542,-0.040298604642960034,0.020853155602126812,-0.03346071471893718,0.07362339133184173,-0.015063846494806897,0.04053343160073076,-0.0786155491246501,0.0007774753897999813,-0.03967598611003699,-0.039295720179343144,0.036141256648884415,0.03248410137814096,-0.010903764598020409
IL6,0.07342625843955682,-0.013061439647725168,0.016517369518661392,-0.04624981298435306,,-0.07020436159777664,-0.012471380171407264,0.010150992845005292,-0.053629211410224586,,0.03167646027707348,0.007016004317322766,,0.004614099388244408,0.059645194848658344,-0.07146562875342378,
CALM1,-0.03702779305105202,0.1256170874261959,0.07040071395697371,0.01507005500508685,0.05723613010430849,0.22956645762695216,0.1857216300737493,-0.005728809616588156,-0.1374165439877186,0.10253152748800107,0.022297185867139403,0.059484398928444086,-0.00961531137042648,0.12488819676282127,0.07997550323292797,0.02106194994260127,0.16068611656041218
VIP,0.0859623759803501,0.10077682938892428,0.10087295368642048,-0.008640312146075982,-0.004600012040228369,0.03737026617646166,0.043010118890785404,-0.01996528790223724,,,,,,,0.02742476424956474,0.04182524558914169,0.045035942926750616
NMB,-0.0637850569491464,0.02961942422354461,-0.017430181470135038,-0.00998986740702215,-0.05556971770748561,-0.11932623654297177,-0.15148259790240745,0.029681320508672622,-0.11957433102826162,-0.025105551649925277,0.13580548327109532,0.054010289658398235,-0.05849632968582037,0.08108493080332164,0.03113853694332106,0.004532546466496638,-0.0033635560417644137
CCL26,0.0684284129593151,-0.01800236901500079,-0.027072757431520933,0.030846331165306586,,,-0.028928645845201856,0.06076557077147152,-0.07591254025732035,0.028831296041864005,-0.017118429536908272,0.016764560742967765,0.15974642011393828,-0.009285058053806932,0.09152736831475998,-0.0731682742909064,
FBLN1,0.11623072008336018,-0.006074266166679312,-0.08013867648218785,0.02738391291128153,-0.025849276507354104,-0.046545410493469726,0.07212152719938984,0.13449920890511355,0.0022036815349929318,0.03035984461716814,-0.028506040664087975,0.021242831876555828,0.05469572377442913,0.015701036001010204,0.044492811852482966,0.046566051040699295,-0.004403721110561681
SAA1,-0.031047172820968902,-0.03989512766929044,,-0.023712586514235228,-0.009756313368834755,-0.03225777270777516,,0.04881671165380722,-0.07099286285582383,0.027742265651666966,-0.15630887221723572,-0.06389220067394734,0.056827249111779325,-0.08230736751826735,-0.021307776484720986,-0.05297960014243273,
MICB,0.010734925089559498,-0.05628403991408756,0.007262415912757002,-0.04953904471263729,-0.01590136094999263,-0.015828227090741435,-0.006031457659405468,0.014876434075902178,-0.06865237745613775,0.011145126960543233,0.004852979719176711,-0.02394938524810868,0.010741545749650971,0.06907668024014267,0.1679652498662813,0.06203032135470681,-0.03370005910799769
MMP13,0.06571995779433112,,0.0476394567152876,,,,-0.01745809006466518,0.03793425084556912,,0.12058453986905232,,,,,-0.019999966082019528,,
F13A1,-0.006903161436132085,-0.004275269691485509,-0.055517604440793164,-0.03471902521392043,0.021542923177953397,-0.10675121701018288,0.056195931964474616,0.09155916609767865,-0.024840822585823596,0.04363594943851171,-0.12369218919500166,-0.07220859890453166,-0.03307364415664538,-0.01355232798933357,-0.03565487562111414,-0.050258899101902135,0.1808745951764644
CXCL11,0.05839140641912864,0.008632088498444964,-0.04012026595684003,-0.01525986415700051,-0.030203581164798352,-0.03435176712112593,-0.0055273675511742365,,0.13768198621944963,,,,,,0.01771914344272076,0.05259169558940794,
COL5A2,0.16540778394952013,0.046199782237718826,-0.05316028290924939,0.022182629811197792,0.014291092949624126,-0.04824258582344276,-0.16425517191199845,0.11409046837455966,0.06426682652567983,0.12207205912740134,-0.026380769649562024,0.028736475589970733,0.01219965408098306,0.042026688701725635,0.061621860725877116,0.08287777317430677,0.037787966662202
EFNA5,0.10304274420814395,0.03643091419911844,0.03294542984766681,0.030313210185007763,0.008920278162532942,0.17718131440193335,0.10560125728922848,0.017261602909137162,0.003329249718166537,0.0953096343840635,0.02826568950513908,-0.035616630493770965,0.003101004924320801,-0.015217477604802635,0.06018106514270065,0.020331167290179364,0.19074637320310656
AREG,-0.008627887391285978,0.018142981562003727,,0.03500888574526786,,-0.025173113203166692,,,,,0.1426931330466998,0.029723784823890428,0.11157791719826463,-0.023883743247411417,0.0676353183764213,-0.026582387041032232,
EDIL3,0.06707965047196653,0.11038139275695123,-0.007490541608210299,-0.036941553869964616,0.030243375383777533,-0.23083691301543816,0.014690452060221995,-0.010426357620848687,0.07821711422554618,-0.05828193472422584,0.028361837341759788,0.002178154246005302,-0.01108810317791478,0.05862180310325454,0.009865428667425888,0.052039182593002435,-0.13115150800655567
CD86,0.018757770509417855,-0.0109847152372734,-0.006718554839170349,-0.00720825312201516,0.009675649232566872,-0.08639996681837495,-0.06761465050224655,-0.04872562362809831,-0.06089509272159843,-0.004040042710162688,0.018013737869076615,0.012122963959168105,0.003438713282280179,0.044653976835516876,0.05119775117919948,0.00767814305700713,-0.07224001736335753
AHSG,,0.002472165893962708,,,,,,0.08962027342819806,-0.017035083808159435,,,0.03136926540062705,,,,,
WNT9B,,,,,-0.02359207761459074,,,,,,,,,,,,
HRAS,0.0029140330142685858,0.01058075969595436,0.0438566501969302,0.017995567775224396,0.006520998884298402,0.10574539915808082,0.03326986610762287,-0.023495154938566094,-0.0472189401459376,0.08029068746973035,-0.0829578333917945,-0.05473952983305479,-0.00194119714915378,0.04111095698917727,0.08131640667343848,-0.00011294732611217023,-0.01440044408281634
C1QTNF5,,,,,,,,,0.0957802587469361,0.02432078096715496,0.07051000512491516,0.01776077189343625,0.007199299153303765,-0.012924276562818339,0.13428431471689714,0.15689557603770346,
RLN1,-0.007966967503065709,,,-0.023068418596280525,0.015089616683701297,,,,-0.04363724755743354,,-0.026952040016499382,0.023426019624845966,-0.022250585565091914,,-0.009537331136219393,,
COL4A1,0.1453035018509091,0.026895134323388244,-0.08039391053637188,0.048438650177552674,-0.054546852622687256,-0.02868237815883415,-0.13984305005263578,0.22192771992673993,0.1297249119727933,0.19873852530201336,0.026400870031759453,0.0983635974604818,0.06445046510482721,-0.0059512066365451964,0.057771745219113824,0.09554385076111228,0.1726608771345317
CCL3,0.04255933928450108,-0.057228059957784246,-0.05589351312354406,-0.0010912502977615244,-0.004474200497047184,-0.15785406768480914,-0.09169417264172808,0.09535142221585716,-0.052492183326311545,0.058852116113900385,-0.019876818019908375,0.020275076118141687,-0.0051729523859137365,0.04626865627253872,0.09534827422606618,-0.08113697720301287,-0.07456629414542734
BGN,0.1533743859304912,-0.04127864412152768,-0.05060245483692241,0.06264233441837945,-0.011600719491265005,-0.10469036887010061,-0.09190709894593298,0.2086596007503592,0.07086302508004076,0.11327958692946088,-0.046311091690084676,0.0564696553664735,0.05435054166522156,-0.021615806386346324,0.061125457722954614,0.10014791879080781,-0.09622433873539561
RETN,0.10317586016729806,-0.019918781018669948,,,-0.002625721633278703,-0.021862260465642658,,0.03760619701987494,-0.04880543234585704,,-0.044583518765799586,-0.018026986093734137,,-0.006449004906106951,-0.0264371933308754,0.00282098834382397,
S100A9,0.043500218924622205,-0.042856149890360865,-0.018544051908272335,-0.006585306054747761,-0.012851507114291947,-0.16540803826281653,-0.009848759173212011,0.07575768874790119,-0.2219472999078408,0.08156331980240349,-0.16882129796461887,-0.04979956405292866,0.03766849619861326,-0.025590420763583015,0.016598358543580456,-0.06253673706955337,-0.08623735374311636
HCRT,,-0.007208282179327382,-0.05223282008397941,0.04635461115281959,0.041867612417174994,0.03756997831748759,-0.013336854608783186,0.07465233777945733,-0.009884408918754856,0.1370191087457153,0.020316526146757566,0.022550172610912356,0.07366654585218224,-0.0301936857116126,-0.018947725062441693,0.011338965924098625,0.06371214657875333
FADD,0.01930100865440904,-0.0009917097288981193,-0.061962139853649234,0.012750791854657079,-0.04827448097536819,0.06601769011516982,-0.04943443114672298,-0.014619795778028757,-0.0705349582027881,0.06277888280469819,0.057125863407316145,0.0674314860102171,-0.01979593311752637,-0.021270297105212933,0.019884383606748546,0.05046569464713889,0.058084024179772396
ACTR2,0.05163690512583563,0.006954471664315186,0.04663321751686048,-0.0021772770434602957,-0.020606428249511383,-0.016189926973737792,0.04975473421838269,0.007852684244291136,0.009215964359321297,0.04799279139432475,-0.11322347934484563,-0.011718746821471929,0.08280890514822573,-0.07422002459153458,0.027883080173681397,-0.022749434262901526,-0.06112055700851057
BMP2,0.03544233990342932,-0.028546923391064936,-0.06741110133880018,0.030119102240793783,-0.019787712792614064,-0.06922158575896496,-0.07404264134908556,-0.0056356262421803005,-0.03684966612684513,0.03596625121761592,0.06583053313792867,0.04988460528628306,-0.0968910249199501,0.0584002417844274,0.06916399025436175,-0.028166839270270288,-0.00037534445655562756
PDYN,0.05654612923040891,0.049773977085054426,0.08326186813863894,0.02046491474067114,0.020012260256767247,0.0008850453719373637,0.10576196600812612,,,,0.029558332105512883,0.030879680119561336,,-0.04228296195674006,,0.11378616318432927,-0.04697263133268837
CD55,0.10439132924421066,0.007499723860500104,-0.01299916873926494,-0.031227488478530976,0.009822630235529203,-0.010243622669833455,0.007013528809738273,0.06721664370448266,0.11673352709821891,0.05112027848235445,0.021655713853064723,0.034057091222757296,0.04651051351279445,0.019133375005470046,0.07549363707008612,0.06168560142925714,0.022484103005888028
OSTN,,-0.012629728765246888,,0.004137722892366755,0.023911947345670214,,,,,,,,0.06847931554303223,,,0.11202186008837699,
PDX1,,,0.023770589524415388,,,,,,,,0.10589320262244271,0.024896757166559626,,0.061659680159093566,,,
CD6,-0.022286862986729005,-0.015886694615609032,-0.0031759997372027677,-0.023068418053666787,0.036469413644356595,0.052284596165308665,-0.02306798332226667,0.014668033827916878,0.1282902524600378,0.13349267789779684,-0.0036294062424415945,,-0.02953329820186627,-0.000842461077902721,0.022600210518939512,0.031104316498539758,
IL16,0.0029333917513794192,-0.02339922790004594,-0.022714734674110164,0.021539422171195928,-0.03540077761424797,-0.08337991096749406,-0.07087436049795641,0.03298495630657536,-0.0061479673060541844,0.028570902845980444,0.023657707467885116,0.03945371680668979,0.0200959757409241,0.11286741370273633,0.010069304074823615,0.016514988557892324,0.0501325556384463
LAMA5,0.012637957638437943,-0.04175115658110815,-0.0038048502935652084,0.016210916829009995,-0.011161337522441018,-0.00285568707332973,-0.15149518212980476,0.016085489861107274,-0.04473910217767456,0.12176868162193347,-0.09001855481198617,0.00793754731955997,0.024220282104308894,-0.04270978457550046,-0.008519533162351755,0.09891578342900582,-0.020925173378787694
RGMB,0.022847928782902236,0.002265443722194642,-0.012909448018029143,0.01987930550106594,0.029038988253556528,0.1415722439777787,0.12571530281134435,-0.010437455676819555,0.06320519853053333,-0.06409337567899115,0.02620297752961551,-0.048457980331379595,-0.029296812174979144,0.028251660124608186,0.006840064609344444,0.04379504732928921,-0.01784685172452168
INSL5,,0.020793351132015112,,-0.030611814129701063,-0.012613068295681073,,,0.025483169422280422,,-0.03159236297937256,,,,,0.0765479574689617,,
IL12A,-0.015720285615180987,-0.01810761725807341,-0.02283529396001767,0.01659396752251685,-0.0160362422387718,0.026100286264396273,0.04835341968816943,-0.004691602926073005,0.09439004766273938,,0.1081237672847736,-0.040459293207032586,0.014968460030979841,0.013877010184407616,0.08457875472087324,-0.04387369163485583,-0.049365021636233374
S100A8,0.0684961989460289,-0.04199651073384693,-0.05117596862558199,0.01708194765631204,-0.0021051456975660575,-0.18905419190373998,-0.10848386757484027,0.06330352548477047,-0.19763305923920435,0.07748102170308818,-0.08359893790873105,-0.043890857830987486,0.020926743192304354,-0.018041324887828496,-0.031997700550869645,0.016177191654329563,0.02712826670640286
TAC3,0.07720748947916141,0.1051365370641012,-0.0007948695677095544,0.041103400200744954,-0.002377891672403295,0.20089306660212405,0.08113240463829405,,,,0.007881593989508759,-0.04584805901239119,,0.06237531556702162,0.012425426194075693,0.05101015037063588,0.017474067856319494
TAC4,-0.03904268497808845,,-0.032806933727279296,0.042276883174374925,,,,,,-0.034920119065656806,,,,,,,
MFAP5,0.00412351079427078,,,,-0.007799615631423195,0.03818272642122985,,0.01718508198657913,,0.07709949523022686,-0.01776480754663635,-0.02714094040540281,-0.0317078303140361,-0.029361522182562803,0.006856844151356365,-0.07292021255878296,
CXCL16,-0.04333361368562517,-0.0495529977918649,-0.06892730120557272,0.0027556989847196452,-0.120016641673757,-0.1612572320463076,-0.053897921352685986,-0.009935216701545579,0.05680390437960564,0.024317416987290383,0.05087256490726548,0.04921477815078275,0.065767944083998,0.06356409554441671,-0.010536237131852068,-0.009753276145737488,-0.010375078705180691
AGRN,0.12973411292999334,-0.015207083360161142,-0.07036318098017837,0.00981392936665189,0.035871074111239194,0.027491187567137965,-0.12997594665647355,0.18410522208849714,0.10259044602913311,0.14860819315722057,0.08719999802365722,0.13079571113699603,0.06043920272293704,-0.008081221527108006,0.09143721441310933,0.09172880907769328,0.07337537797431193
COL4A6,0.01272425631414046,0.0016215410996598962,,-0.015739296704638726,-0.0042885876453656446,,-0.0014294910241938656,0.006113152599976125,0.22281226308383584,-0.0009041637547608965,0.0701902312070539,0.11783312959928066,-0.056079972425379335,0.06465913004447038,0.09682568986600322,0.008863064799098017,
FST,0.05100737992241287,0.00683286860767948,0.023443983615854147,-0.023386880691100075,0.12113937641446747,0.041799222675925674,,0.11026960666253248,-0.014318294615165011,-0.03832131048107026,0.010174385626738298,0.059099144014856164,0.1114512319460133,-0.03724195522459203,-0.005813736180095553,0.034096410929441254,
MEGF10,0.030348918620395637,0.045608042217283984,0.012185465896057283,-0.0014297952948676958,-0.03122784978207244,-0.10615126204214097,-0.009708434819196003,-0.010630694295736818,-0.038913864871583805,0.03170936662831854,0.125774641562754,0.08527199443805218,-0.02486571180536656,0.02796454495202876,0.05252984843804029,0.13970522122876722,0.016728060972603057
C1QB,0.07758538185805451,0.023783910660431038,-0.11171535530469469,0.011341211824602874,-0.052112134963583655,-0.2534018953497999,-0.14079090465334781,0.03531414254230728,-0.04367675733266295,0.10324123883971414,-0.0016526495974253427,0.04938189074510827,0.0457073773473694,0.004053604223791149,0.01782935228097049,0.07518750562395282,-0.07681829442365735
HLA-B,0.04205735627978003,-0.07867647634383287,0.014278565644417715,0.018433595731240347,-0.09983606381369128,-0.20818329982373174,-0.16754926319988803,0.14447389972548505,0.041934278138686325,0.09606869972259895,-0.13794198022743018,-0.0634003697874266,0.072185903155534,-0.06923128946617861,0.09873338278206936,-0.01787424615596702,-0.08978474092443
PDGFA,0.08879143090822877,-0.006372745053161135,-0.018518326118971813,-0.022839417670597557,-0.02230280102197709,0.028803292173635378,-0.03480186204788501,-0.07478465698783271,-0.06928428130395758,0.0629222800539742,-0.10624856966200379,-0.03089767818465623,0.034579922497888986,-0.1185215051608799,0.010344504069759381,0.12982815150103344,-0.05434631894092314
LAMA3,0.001304327713505318,-0.003985655253372012,0.01847110416610654,-0.0014336279164426508,0.026958961869358703,0.015407415089801594,-0.04435334844733374,,,-0.042094255214529634,,-0.02790752701810486,0.04990491613772983,-0.039780201908882526,0.011594800327251506,0.06546232459387781,
DKK1,-0.003350068989431771,-0.03437060325244593,-0.027072757431520933,0.08023372602272534,0.016294127242465917,-0.021111650556823448,,-0.002945214777052879,-0.06049593383495246,0.005149721927279767,-0.002773368783600163,0.02979244059089986,-0.023319532997653505,-0.040929551695500284,0.023170670821742217,-0.08657641857576862,-0.028591512164889973
INHBA,-0.020913654119778007,-0.005870656640851233,0.020441416773265907,0.05542042437623214,-0.0043492936760246535,-0.03268440968287404,-0.03694729052671655,0.050874178708423576,-0.08424376042021033,0.0647876498130147,0.04375452489438623,0.03521867401493945,-0.0024378855176202933,-0.03516431844255829,-0.01043754309417544,0.04732430491100629,0.1711427835331609
LEP,,,,,,,,,,,,,,,0.10885811320107659,,
IL7,0.014002926280247465,0.030241008073784877,,0.05282203402222014,-0.032028095149309696,-0.036771282243626066,-0.022381623211561102,0.05058968817445493,,0.17322245016099316,-0.05066983619738777,0.01818101683428417,-0.0037823606065604067,-0.02211419741966178,0.08405247344554255,0.09292105644165521,
FABP5,0.0362484569278895,-0.06343131615172032,-0.054917645523385836,0.02777207390962744,-0.04777898360623757,-0.04695867915942906,-0.18637539618972226,-0.05593958387169584,-0.0031217164487215613,0.12432230447750306,0.01925762905918175,-0.0011457123737490659,-0.03955924359410763,-0.039622958461631996,0.023844639181579502,-0.0326240612478301,-0.03912514796194771
CCL4,0.016950810577615917,-0.036734124604681735,-0.06368585067107872,0.03116429577062512,-0.044276451399485744,-0.17212386691967008,-0.11773461985567943,0.10462189229081888,0.0342302330190834,0.09541811519210369,0.01605293486609953,-0.013247794795366778,-0.04504439317612355,0.028593203780062908,0.06816224691029868,-0.016321141653674435,-0.0415777029039136
FBN1,0.08574497440571212,0.08360788264462196,-0.013074152174571111,-0.043501589322660454,-0.031774994529111034,-0.027468098595460014,-0.06442392580294874,0.1171626631404649,0.10473273784629095,0.10103895222404882,0.03371287952746978,0.033994258784068684,0.05245626598773706,0.01850250458583252,0.060893327380920584,-0.019251490975281133,-0.03714184515740856
TCTN1,0.00980684033308427,-0.013632919330495657,0.06134838312398098,0.00336367126799044,-0.013531376273545245,-0.0926941244834229,-0.06327731880402063,0.08417724859757128,0.020972977551007528,0.09507509349327646,0.030704437500401787,0.03929108812277857,0.009622714247268347,0.021057289163623802,0.02365674294868462,0.023173725650465146,0.17799681682894608
NCR3LG1,,,,,,,,,,,0.05000536531817119,0.02986672898285268,-0.024344492609842346,0.007055558670268039,,-0.02689601010419349,
BMP7,-0.04298134550012187,-0.025452442207372035,-0.04295344628284364,-0.019493494224188453,-0.026369833224245423,-0.01454809391985328,-0.14138533701206418,0.022873381887919944,0.06590309861811046,-0.07651604690873343,-0.05664830457571392,0.01395723702261944,0.018146280177461248,-0.0029112230485736383,0.039492181421685486,0.08376670836904154,0.03148579454369048
NLGN2,0.02591976143799876,0.04703246847720408,0.00734908943554031,0.03071427045664933,0.020622160551748193,0.10895743534017216,0.05325917975357555,0.008251451715498648,0.10352630267199232,-0.01241907641477232,0.0754892458676942,0.10761863341876983,0.04804325005412379,0.04141165620217144,-0.021811082436203413,0.07216920795086233,0.023222315846722474
CCL25,0.07604532774798359,,,0.04889871481426103,,,-0.046945938284519095,-0.025291737099130487,0.01988067450505838,,-0.012792557322269998,0.07628497610458546,,0.043563909139373996,0.08065154441856114,0.11171750181599162,
NPNT,0.017666040780609016,-0.040320662741491216,-0.020826644871941472,-0.024643154318215066,-0.056652103214949706,0.04880420007306519,-0.13587612516622516,-0.032809911823159316,-0.042272137696474775,0.028329863981684553,0.09486907683292994,0.033864060797124076,0.00043635113410527194,-0.01565227475101036,-0.010054702109066473,0.08141399788239086,-0.08085536445117976
KITLG,0.12202692547872784,0.016923451774437402,-0.06018083650962796,-0.025818122575488,-0.005195836656067543,0.08519990504488857,0.07528304907858883,0.06302387590507647,-0.05679151415776055,0.16096267609513784,-0.012220226156183164,0.03315738950185325,0.03669064145944241,-0.02228154944114987,0.03531607220514873,0.0242528683855166,-0.009987589734411816
MADCAM1,0.026490068324881693,-0.013200742949660694,0.05327131223708744,0.0010015840693204808,0.012109243176331367,0.15545789130885418,0.053675834597853994,-0.04799247778116037,0.15869509658628492,-0.019182305957341578,0.0643134372032212,-0.03276655137412445,-0.016839422178738177,0.03806123657617907,0.03965248755342994,-0.03908916405422151,
F12,0.10132806412499905,-0.023903107261845122,0.07110623075519269,-0.0037263038564453975,0.05205656336562606,0.1768186085998712,0.10906025725608466,-0.06827729012027034,0.03891454054585778,0.10190993115474287,0.02665170988966481,0.006959374178516751,-0.03783938730217347,0.04022659636022251,0.07156966883633056,0.09050631100373654,0.03789868697008396
S100B,-0.014908841064974079,0.02445426977186227,-0.06459681540370973,-0.04342990573663072,-0.07449104038692553,-0.20661456424033395,0.16252393354829758,-0.15505557104089568,0.10489854968277978,-0.039972691280712104,0.16023975598301549,0.14045776389392287,-0.07831759005361462,-0.03356654859467038,0.016807934369445967,0.11751037140268376,-0.10759876819793103
