,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
APLN,-0.286313950863931,0.024652956823868706,-0.03826099219738972,-0.0999131963347572,-0.09481333640945523,-0.2607667984172255,0.018511785218474387,-0.39258590101683727,-0.03797969621384854,0.03784846306035262,-0.1342670283366908,0.0025259340026651234,-0.26073192694466646,-0.031451651699489866,0.04736073101881626,-0.02950271210705669,-0.0417087418703714
SHANK2,0.43373348378175014,0.0104107701592159,0.07442156379059785,0.005626495330381979,0.07100137951152635,0.20859739178415124,-0.008293288202089756,0.3844084657763006,0.08205490177519105,0.025822694734237726,0.3888193524337316,,0.21518095778416582,-0.016325116645472218,-0.033010772003374364,0.14217046013728565,0.17376749724654403
LTF,-0.09499513077944015,0.004046491870318409,,0.02266773324539946,-0.005917436614228737,-0.2618683383733129,0.011432046303488113,-0.3514543029873105,-0.09197202181126393,0.013622528953363033,-0.506619281510952,,-0.10398298005722219,-0.0628752776299496,-0.07715855714941382,0.14118973766191115,-0.013375846672460976
PYY,,,,,,,,,0.008102151182970245,,,-0.011167356332939173,-0.002558576895920444,,,-0.0014937663292495945,
PENK,0.37936545074901434,-0.022215282512447837,-0.019300685553872432,,0.07185506134590205,0.3305531364733684,-0.042208363503696486,0.4217352522196068,0.05805235943129492,0.0036773264882836547,0.015515781750786944,,0.06719978008120282,-0.03841079631145526,0.15358764648936096,0.132321041288042,0.13071590941033362
CTF1,-0.06012527463964757,0.056214298873475704,-0.02774247266713604,-0.04758431098052342,-0.04940667792064012,-0.048500050325975354,0.08822633363902874,-0.09178998246671739,0.015988792830350748,-0.025617392578400188,-0.0861559994704444,0.0044405017920025455,0.03125210244975058,0.03402500105190326,-0.020776618200862736,-0.011571249060402218,0.020472492121232814
COL3A1,0.12161116685052577,-0.0585511234366241,0.009057395484802845,0.09438012526664415,-0.09175275020458001,-0.02467761522383473,0.03519374836915773,-0.36609682566797924,-0.05993876069461406,0.013655463916205372,-0.25785867231153226,0.09751532909441007,-0.0809058888467702,-0.05607014024970453,-0.14606941238649104,0.05534682620748184,0.14923078747124405
S100A10,-0.3231956190310901,0.02180857268498417,-0.01392508730843697,-0.033384430874141155,-0.017075522934064405,-0.31117165504244476,-0.09935286112313382,-0.5112464215301853,-0.08904651291706521,-0.057180627904214285,-0.5335765772009674,0.03218845613848007,-0.31857104165251926,0.13009038577523824,-0.15350897591100698,-0.09113329006232164,-0.10245527327402919
FGF13,0.4300750913793402,0.11953969563125127,-0.02020866185819261,0.007448115678498738,0.22208281820199624,0.0687766007683709,0.06363127811328133,0.4433644421758464,0.1790243588892516,0.01054940178707084,0.398648559499199,0.09882479882191328,0.293750663289423,-0.030456574998284202,-0.07237895965246102,0.07122516253012172,0.24414583317255417
SEMA4A,0.04766157396100921,0.07437874447638936,0.02284197895476884,0.04952434567958652,0.04187295506620277,0.14755204912888126,0.010322222461055748,0.277934108319442,0.07635247100840016,-0.04740181283431116,0.18133511248797016,0.0033921840409052973,0.23086326911845204,-0.055852180489021616,0.022680347442051007,0.09588064392847034,0.13382617048061127
EFNA4,-0.16665222715846376,-0.03443523699280808,0.0002348662053987104,-0.03958301391064187,0.02415527173463374,-0.01592465282676602,-0.03225309329959033,-0.1338387172254558,0.0012770036385188097,-0.0013060691533261903,-0.04174762208710543,0.024993174547308036,-0.0892607015762458,-0.02479402293697599,-0.025157129289118736,-0.0361585671061061,0.037205581233508776
HSPA8,0.0740001048460467,-0.016155840747988613,0.022884976057949535,-0.00818479386568794,0.20672135550972925,0.2903551937554917,0.03644872968646241,0.2672207490201746,0.11912379268338467,0.052080645357834354,0.34556611818709987,0.06063457721141749,0.2774793891995889,0.026162021188692756,-0.10539095424577989,0.05795695828797392,0.14519074043110117
NPB,-0.05624267608263437,-0.04155057524843467,-0.012151803290195213,-0.02437253301740282,0.01775484315801068,,-0.013559779215988828,,-0.013822676346872946,0.006770355144592742,-0.06987952731156755,,0.09123691381576528,-0.07633281190306991,-0.0946854469933716,0.004720570786036717,0.009587487621666847
ULBP1,-0.10139645538061799,0.04870789605263056,-0.02072266214033044,,-0.054950578942776954,0.03582466381390834,-0.02448226116945885,0.04551496693086936,0.007998248974713372,,,0.018013818851470853,-0.008762618308568565,,-0.031374295258351365,0.050869089284933486,
SEMA3E,-0.21616264475953664,0.01935716136339631,-0.023026398494181022,0.041760159847781746,-0.008099443960518682,-0.10423558022368082,-0.06912408480378303,-0.09292701964526803,-0.05485587223312297,0.0259539715603075,0.11534274030447356,0.046977230809022406,0.046357996061188234,-0.008752052134236033,-0.05099526009273766,-0.05996186146023744,-0.06849150575599307
FGF3,,,,,,,,,,,,,,,-0.06450519970146758,,
ADAM9,-0.13693739634121557,0.028908537266047887,-0.03499389803203967,0.04061478439602278,0.0014190362348594453,-0.0007738997640359569,-0.026805033697038794,-0.39108085460877207,-0.09499315204684441,-0.02002595953805413,-0.27254071892003595,0.02253366220002496,-0.264891179573184,-0.032484109138873785,-0.1564245845737012,-0.034280867677048264,-0.0011557411713392543
ASIP,-0.08680318164516558,,,-0.026698298061559336,0.06506225429545662,0.043974521757323255,,,-0.01342220270895857,-0.0005004122525505159,-0.07136973347452545,0.07195220342622106,-0.040673453516604126,0.01872708474532709,-0.027167246213102653,-0.055385791464642134,
IBSP,-0.05035472739843153,0.012077548252556832,,0.03748731340617185,-0.1296641749329157,-0.17269672455708338,-0.0297396350041307,-0.14458956233956052,,,-0.42002507409880024,0.014999468225245791,-0.034143165048120185,-0.03953242080318727,-0.0890298755300045,-0.007722225266260944,
MMP12,,-0.005267388942295906,,,,,,,,,,-0.03812869502049315,,,-0.016830639988384802,,
FAT4,0.04705560800539155,-0.008778368499855055,0.00915999602802757,0.003586847601607456,-0.02678238013978758,0.09229733828366987,-0.0017507436936846472,-0.11510718371287351,-0.004922043180626942,0.01905738762585272,-0.10581283480726365,-0.020605937479806186,-0.035758738832494794,0.006738145774526501,-0.0796577513743855,-0.023484121267426716,0.02270167252479505
MDK,-0.04923208345607746,-0.010119269438687654,-0.011245204614547767,-0.042521828093691386,0.11873387505761739,0.26428553921277326,-0.01412680248184763,-0.4869293671448332,-0.10322189895139225,-0.0036769617223662847,-0.2345015964324818,-0.05058933579404968,-0.33466696880685787,-0.013569779410522152,-0.18329804998528346,-0.08983711627104912,0.18136948437748926
BMP5,,,,,0.07438078515668788,,,,,,,,,,-0.03650557542307108,-0.07653548544126358,
CAMP,,,-0.010314301171482706,,-0.023366292944906088,-0.062476165568934074,,,,,,,,,-0.024646755264886064,-0.07020567748781759,
HSPA1A,-0.059622096520178476,-0.08569752211355072,0.012159381371288344,-0.05364339055145777,0.1818176861292642,-0.10628741386381566,0.02903401459021036,-0.3807706356936636,-0.1494659951049754,-0.12131593852469154,-0.07852502969107612,-0.0038311121240889147,0.15784375149385363,0.10660413403714297,-0.03003049228715439,-0.014485922418802682,0.024645652967416384
SOST,-0.05224143165952761,0.029460776773579653,,,,,,,,,,,-0.03909410868642177,,,,
SEMA3F,0.11389184281321395,-0.08479713693282552,-0.020477821282971684,0.09635806569681274,-0.03864568557494016,-0.024451827900909766,0.05108503207128625,-0.1741621430273063,-0.020621970544296344,0.01965239906179742,0.05286244458396645,-0.039723422475249966,0.007418378087017585,-0.09552394488452103,-0.10205589378981032,-0.022157665025812057,
ARF6,-0.16067628517791746,0.01930220059129853,-0.007982438907859126,0.038878168055397296,0.026412822679121494,-0.08149265607739231,-0.04526677585406449,-0.08898570083842945,-0.09387275618194331,-0.022806525537421234,-0.09146185176500933,0.028153223259207348,-0.13943780215845863,-0.029427536436857023,-0.09156395613198905,-0.013302773934686036,0.007201755742997333
IL6,-0.051307663335507306,0.052019479618389514,-0.013640861191116464,-0.01671760212109389,0.007928643242777289,-0.07024024250045616,-0.01195609460750464,-0.1354764031346948,-0.11885175789786054,,-0.19661103541579494,-0.006721807210166407,-0.04036212394913979,,-0.0268820022237142,-0.0315174085914513,
CALM1,0.3890811751582487,-0.0009271982464185798,0.004902601496639865,-0.020419205003038246,-0.00465421672065075,0.4112861155090471,0.04565935018305264,0.5439395386900131,0.02508100567788556,0.03469468004957055,0.5843182996930155,-0.032944622729284945,0.34687262690433984,-0.04012678437329846,0.0533617109613812,0.12530280202405975,0.19537018614563076
VIP,0.30264090127452903,0.0001795734453015024,-0.023494180883142618,,0.05443887439906813,0.2647430966079187,0.057417657036633096,0.2663882876717203,0.12096046413961192,0.02827826705076467,0.38470791365881307,,0.1850249101797545,,,0.12012253073285213,0.09295326634220925
NMB,-0.26278969488651244,-0.01193022337850282,-0.04888615883000415,0.1331755228033644,0.03929181162839795,0.018219904398554157,0.04620374363020493,-0.3915053172006499,-0.029136026250965112,-0.03045100249290172,-0.3023004694794297,0.04168274656748493,-0.2983375529901887,0.04478567193299103,0.051013552352872735,-0.1560053129664215,-0.09502452370537799
CCL26,0.009777610355339018,-0.0013425089719126843,-0.010764820697065998,-0.04402628883223654,0.030339009063559068,0.013809287968883808,-0.01756493159253187,-0.10540487115597909,-0.028424277055242052,,,0.0594952536773759,-0.0372538520459339,0.05080903479549622,-0.02996058371216461,0.010884914740496248,
FBLN1,0.26436692460594235,-0.036663807790517096,-0.056392409090500674,0.0162983735307241,0.013167368593778926,0.05787706594621221,0.027215779774266525,-0.05976116962064353,0.0012711145812514934,0.04626012687120276,-0.08460415347244472,0.06938826611839981,0.09492300564389886,-0.026606015493219025,-0.005959210015837574,-0.025738234242027522,0.10692440111670186
SAA1,-0.11099522457110614,0.009060206857307225,,-0.018103989065846576,-0.07421126983438045,-0.24383323100043924,,-0.17002554826097194,-0.12262309020505444,0.04350331554745256,-0.2326319007240221,0.07300176249301349,,-0.06613228440516988,-0.0516125664999431,0.0030414008270619724,
MICB,-0.08339377289012778,0.007819445682761108,0.028833087040413718,0.014503180527575387,-0.005593623029106203,-0.053957569295111425,-0.02935986019639394,-0.18810740966630188,-0.04440556153979435,-0.02828751114528582,-0.00784000035784061,-0.02251315989984699,-0.03304802567142062,-0.0403763634018672,-0.0011079456954797963,-0.025225588593830013,0.05889237629708457
MMP13,,-0.027122824575524392,,,,,-0.01657632647235461,,,,,0.14863063814847322,-0.02705132526511557,,,,
F13A1,-0.049743376461517025,0.005297698016035672,-0.015099960863681991,0.07630344424338582,-0.10010703902091565,-0.07969516405107993,-0.01398255267877734,-0.10012244372499302,0.014458810821974253,0.011625013413037368,-0.25943318573726437,-0.02954098381329905,0.058956303542981765,0.04907479088679843,-0.14368066889585177,-0.002236567979353683,0.11826936846187193
CXCL11,-0.029317589767647114,0.06844777300998801,-0.020722660645769594,,0.09472892272255891,0.15607866524733854,0.06253228495747028,-0.23027095357067945,-0.005312039235237605,-0.02447526942996822,-0.037689160665150406,,-0.03321280362254253,,,-0.030055011277413668,
COL5A2,-0.11398273034541288,-0.04842349137120819,-0.003933094164129469,0.10862462299196696,0.010209553064820423,-0.15682309183474294,-0.0391758398819629,-0.3718178686369411,-0.1383122518121748,-0.016149926997079084,-0.035018556370557306,0.049848705039511984,-0.28800134570360136,-0.04105471988021505,-0.181481470277315,0.009478461073758304,0.10491406644633779
EFNA5,0.02798144655736372,0.03577826348577669,0.0639110571350817,-0.032552117012722384,0.1265456684083579,0.26151971115003103,-0.032458196106890796,0.26787574518137697,0.04783470566316702,-0.02351009080088068,0.30620972098736754,0.045523016590534295,0.18199906658153994,-0.03490815095639248,0.050114634813990575,0.039219186505406824,0.20118572728736547
AREG,0.04752806795637124,-0.062503210798499,0.08184259756838516,0.007769947702858108,0.06626673815653804,-0.0969403279937549,,0.09939746866888034,-0.08797790989758249,,-0.13744220250352274,-0.03947999607524352,,0.022814531072968356,-0.02612436320136437,-0.06738086419846342,
EDIL3,0.4344618974100808,0.05060677981652035,-0.018312706809206384,0.10316920099429472,0.13055153254786564,0.28640711677371555,0.02784188134121975,0.2537166437910362,0.112798193023687,0.005308484015943745,-0.4716510747663898,0.03010008175932444,0.059019241827094775,0.11371319118305426,0.12846272550411011,0.1748739016404537,-0.1677752348664167
CD86,-0.09106790776916644,-0.034401500524030584,0.013954453653256,0.07305249206524594,0.10306420970737477,-0.08488342865647527,0.0542779131903267,-0.2806847495966278,0.04466035632638421,-0.023937447150395096,-0.15966130396659153,-0.008882945054888363,-0.07264609065231269,0.022445108504960464,-0.1113766229877653,-0.037335363742542337,-0.07542357084624846
AHSG,,,,,,0.041356594915352325,,,,,,,,,,,
WNT9B,0.03390921968107141,,,,-0.011195901610729472,,,,-0.03369555934002218,-0.01484565252369955,,,,,,,
HRAS,0.03662100477934548,-0.07562874091714154,0.018321615590622634,-0.0017044762707405805,-0.00713506215170994,-0.06725811461677157,-0.0027996185144076747,0.1844845994439832,0.019404588744093093,0.021748846945402085,0.24199903359153765,0.0007094968236298425,0.11959728023088562,0.053132901001259,-0.04392792171564773,0.004191629866180744,0.07524483988862722
C1QTNF5,,,,,,,,,,,,,,-0.008522848011284686,-0.0197565595893083,-0.00855880596838084,
RLN1,,-0.03387155604801671,,,,,,-0.04016403534016264,,-0.034917950598726544,,,,-0.02950473680211884,,,
COL4A1,0.003960472686078736,-0.07763936390989208,0.002872092814609153,0.015637306005606366,-0.021371766369908562,-0.09443711348896441,0.012380303509699942,-0.4037450395116416,-0.20497716216635775,0.028564002339913575,-0.1747233067496979,-0.013309816898556719,-0.20795761146236694,-0.096623014935404,-0.1057388895062857,0.061120536450620835,0.016681156689400525
CCL3,0.11200882147610017,-0.08568607628635755,-0.04678975911933824,-0.021591255519511326,0.024809642102518504,-0.31134310728228665,-0.023235937767685226,-0.176449997339532,-0.17760941456794857,-0.07166413767072369,-0.46121405500206675,-0.03181973477411919,-0.14084752126202107,-0.0045618195192272315,-0.05313103000219235,-0.08623048907902171,-0.09370247940111452
BGN,-0.06533715567747177,-0.04987882967923989,0.0511474351593374,0.09090805118530265,-0.09107351282881578,-0.10997120247573616,-0.013679583447172933,-0.2913744232957795,0.07930007407755119,0.044582154631621,-0.3041327177480398,0.043966469858567225,-0.10044288761940647,-0.07135348487656216,-0.04565704930070028,0.12766268169865466,-0.0166576183860677
RETN,,-0.04664728154710991,-0.010159885175205736,-0.021821752085016653,-0.03903605816842607,-0.04029098352887596,,,,-0.022302792912049035,-0.03993065077159482,-0.03333978475709824,,,-0.02117503784056889,0.009413573510623486,
S100A9,-0.13057710315875098,0.025736537717245392,-0.018969091689772677,0.13304900710020887,-0.05768719899674068,-0.18206672422488254,-0.0037060350570716077,-0.34103676846784237,-0.05383397802450213,-0.021440251610039294,-0.515406644667439,-0.003776281309431897,-0.09819675163184823,-0.032642823037264304,-0.13053428303495626,-0.07269727832499416,-0.07079335704664204
HCRT,0.016637019868190602,,0.020825290210391673,0.023532683949664977,-0.012306907686840587,-0.008560544285585593,0.011678382521003783,-0.04515336857069949,0.010116012521066932,-0.03985650769170322,0.10474444685331766,,-0.021529508068739406,-0.04969998668062787,-0.022624957946133544,-0.007797528352992647,0.014046453956867587
FADD,-0.11848018343981236,0.0002970461983482773,-0.06683090393588303,-0.05085157592764694,-0.05886444231793686,-0.06624526808007643,-0.029319991356301516,-0.3032324444296594,-0.05151523457352771,-0.023402283935431107,-0.02278352624947452,0.024671984277068227,-0.13891934296448719,-0.04779145727196072,0.0104072909342542,0.0278796905674093,-0.0959336551336755
ACTR2,0.0682400748613109,0.039378113430155,-0.024896139598429033,0.007364060266878351,-0.07118473923984477,-0.03733020858552996,0.0446753071173476,-0.007599021259905457,-0.020214205787532143,0.0017989319412723926,-0.004699603328972608,0.07721573713179726,0.056781538551782515,-0.029799022605046955,-0.06199024458088453,0.07932416823638645,-0.056010526600651714
BMP2,-0.15442187842503688,0.017620445894088343,0.1302960491466313,-0.040455314103010405,0.020182924227644193,-0.06494699079476508,-0.034674820608181535,-0.09068892621876812,0.029734903931565443,-0.013879955050586357,-0.018039272485744082,0.04958315265595743,-0.08620651944684794,0.05582208865494588,-0.10905559517672053,0.08822763917930118,0.013211033417291032
PDYN,0.48576907256913643,0.016556314870507582,-0.009301835132330441,0.10937262213533988,-0.0324909389607228,0.3350866184301227,0.039384624795919435,0.5621887754835951,0.1073071086373142,0.03130396470805057,0.30430224638590464,,0.20797952762940855,,0.0746434223641282,0.11187628090831861,0.2466084211194132
CD55,0.14588494177121333,-0.02826275994847612,0.03156944252912718,0.052156767237292,0.005011013316674212,0.05015460471119393,0.09293476363524594,-0.054203753660999394,-0.019822632959215762,-0.027790279787943732,-0.19773545277460725,0.03055485426511962,0.06379078025634044,-0.010749046706259499,0.004063653905976567,0.042300654280085004,-0.022448750950630873
OSTN,,,,0.17284847949319732,0.18699724180109661,0.03613402354428538,,0.2089512701234678,0.10909929643343613,-0.015445621508850203,,,,0.0871384686586241,,0.1146880538168728,
PDX1,,,,,,,0.007038164759620841,,-0.043235166118760306,,,,,,-0.05540289382298368,,
CD6,,-0.03874936607802077,-0.018952932732096476,,-0.011835331630459753,0.05301298558628389,0.020043174244501704,-0.01659237384888063,-0.0032742455045496,-0.004213883651996957,-0.007808121510359775,-0.0420175667718035,0.1229089855558803,-0.039161764430668114,-0.023600644811936414,0.01008578226546907,
IL16,-0.07016372374543374,0.006248896411369719,-0.03530116584151999,-0.024640486081427833,-0.023332238086829115,-0.008673301205605641,-0.008991944327027055,-0.16386058303974424,0.03144842922472881,-0.0157139300365165,-0.11395560369369534,0.035250299868693984,-0.09119943333520043,-0.006747194803693522,-0.058852687993239144,0.00038706370214789505,-0.08646716218666232
LAMA5,-0.010994871458893258,0.04117160296115292,-0.007259487992520445,-0.04583247308390843,-0.054232604437214,-0.17007741504766308,-0.0031859650112153505,-0.27176336039517685,-0.025305214078402104,0.051936266494181774,0.04003461538577476,-0.1298243906975388,-0.2720915051158586,-0.01747657658265813,-0.14034497350709768,-0.025652837168559532,0.10695225281714638
RGMB,0.05409245982751609,0.003345633201195311,-0.048913704785041506,0.03216520923879931,-0.008684050431134861,-0.04335079975480768,-0.031079117469313557,-0.13075048238566397,0.07138267593858456,0.03456439850919046,0.23651700017025135,0.037123535683560215,0.08289826345172838,0.03687353467111731,-0.08365929908949472,0.07179322068336154,0.17340033544308464
INSL5,,,,,0.0014641784356603197,0.04096400741447823,,-0.10970579327986954,-0.04059130691577172,-0.026301296874931195,,,,,,,
IL12A,0.011099986958763708,0.021148355450885527,0.052333407430561724,,0.07173494514722421,-0.06918215954389448,-0.012086066358415283,-0.24358612788322986,-0.01895340515113831,-0.00993838187032848,0.10470845211314844,,-0.04154257607224836,-0.03103441420873,-0.019333565240346493,-0.0009754749440584573,-0.04461946739997685
S100A8,-0.11190853698214367,0.029441483302515233,-0.02642351226192442,0.10828772031866711,-0.1155183632894177,-0.2822784897495762,-0.03785030358181842,-0.35156573106574746,-0.20332592104943056,0.010223166903788397,-0.5323871926965541,-0.0009993269276846641,-0.1812432070180586,-0.04198844060832665,-0.09975960820810784,-0.05966469942372161,-0.03159888792033947
TAC3,0.38615125144340323,0.04521077618989959,-0.0010237045991802773,-0.02937035510795,0.0578695112050222,0.3264263352143398,0.08892907981734252,0.3847498259541542,0.19111518451175274,0.04471475051702484,0.348962527186327,,0.2831581685832133,,-0.032197412681255394,0.06618660300581472,0.11022454475448251
TAC4,,0.04386609245526786,,-0.013724159616688741,0.026809940002004526,,-0.021285291981726812,-0.05945893648752102,,,,,,,,,
MFAP5,,-0.0039715160527248735,-0.01133893224912946,,,,,,,-0.004005920731108558,-0.027906522805154606,0.020526499266382867,,-0.0420452390003434,-0.08451902770144307,-0.009663002176158828,
CXCL16,-0.006176332393361858,-0.0036826553993324794,-0.019084293177271203,0.021648254658746556,0.0841670509686966,-0.1526148515967315,0.028480825176843964,-0.4354827533996811,-0.06809200638790575,-0.08111941656329211,-0.40157650432085534,-0.03493516803546302,-0.06544608803927432,-0.019219062292508544,0.01657720381926304,-0.11637313310793856,-0.053843440134456466
AGRN,-0.012436171777360882,-0.09165323028263529,0.030148353912961796,0.11697840021452371,-0.06234488600828894,-0.10773232940412279,0.020030402031373382,-0.4324035673272439,-0.11191524684729211,-0.013603405219630816,-0.14215391304408842,-0.004099969556762873,-0.15944032317877468,-0.09742581807710662,-0.1459141068030718,0.04064347415833056,0.04808352965843454
COL4A6,-0.03273054045087615,-0.038549484861766486,-0.016656200959329834,0.09398955115561859,-0.03656269033270605,-0.1193903565419069,,-0.11394944107980479,-0.04109564838349288,-0.03906855197620505,,,-0.029242806426365713,-0.020341403534170157,-0.049417690222503974,-0.06245761645756901,
FST,-0.03946166986754238,0.08465964168047094,-0.020722664068796526,0.04824159133293586,-0.01037206955504275,0.04021671060523657,0.1351825043470218,0.051429533599484496,-0.026754440157957846,-0.006400779882156982,0.0660406902973372,-0.024460850773560625,,-0.05584785931220063,-0.09391596690816674,-0.03695308046332557,
MEGF10,0.2504263829436107,0.029869113448874017,-0.028852344529490294,0.122225490008075,0.04252467760011631,0.03659984267440008,-0.039430589077386835,-0.02835454928439388,0.04730955491229344,-0.00035347470978999,-0.24209035121431577,0.0008429631543272381,0.0049859161342857335,0.023995768130556244,0.06218272473198234,0.014528669464047753,-0.0845095809099222
C1QB,0.19178169670211986,-0.026805615218711526,0.01841771367280594,0.10526574825819082,-0.011733131291731955,-0.07746587687760652,-0.03544777553914206,-0.5171495697255672,-0.01812621688772875,-0.10131559706307602,-0.6245950819910634,-0.012833054560381196,-0.2589445149798101,0.005832646195110469,-0.10299070753283925,-0.059997348007396124,-0.23353377670986838
HLA-B,-0.24386461566114806,-0.010668375627749572,0.036898207964759885,0.08183999366273968,0.13144019124231426,-0.34094449340157384,-0.01847574723086987,-0.5275826638160616,0.0456422352114541,-0.03637337135518678,-0.5858296709749802,-0.12304093836448228,-0.3262827719738927,-0.07504363148237665,-0.12975908630327904,0.07373827925195232,-0.12228516671705764
PDGFA,0.01726655029295887,-0.028525280011902004,-0.0038353134699552647,0.04421615042750509,-0.0721134970730856,-0.007315710848971551,-0.058756960240972794,-0.1385912479450875,-0.03851766906951149,0.028862572658805416,-0.07052112424110386,-0.013476616978415594,-0.1707881912234996,-0.033824159278220946,-0.12096816421679443,0.09529830062716386,0.03737212271612348
LAMA3,0.19024945612909633,0.04139717181477149,0.029698229164517153,0.028086287238432213,-0.036002447022645774,-0.03052689700119786,-0.025078393094953823,0.2049073497883631,0.0021667320456584213,-0.05151430159606683,0.2019259519528165,0.025253601496258528,-0.04208723239835881,-0.03443563757469303,-0.019546129043056686,-0.04107046737444703,
DKK1,,-0.014324442139819,,,,-0.04919719610028987,0.11274020929101543,0.13819983667458838,-0.03312906684185881,0.0037113035979706634,-0.0977437816003276,,,-0.03092218321317019,-0.062405923530263946,-0.06886079646855589,-0.035525867949641264
INHBA,0.06832159764347498,-0.038727107135982784,-0.010159883698557665,0.04866709891670379,0.07006140952466244,0.0674376070598871,0.032481697522709074,0.4328870130955298,0.06264475068584585,-0.032806567666221746,-0.09792395942004639,-0.008817942289544738,-0.001648223233721536,-0.03983342462335686,-0.07762484368958628,0.03003052093567149,0.017979230826179443
IL7,0.03150592843786391,0.033726009256626735,-0.019727955785096788,,-0.02170364656159286,0.020475411428749986,,-0.05820587812910886,0.05921593402782679,-0.0210985250198399,-0.05517054565610986,0.0030613404015941447,-0.03468034402472375,-0.03228128372410499,0.05373428070298299,0.013669682046625279,
FABP5,-0.1970288115789192,0.04046490883130721,0.06403265846510356,0.01502102481461153,0.05949108159540183,-0.17400808889946373,-0.0628349146662601,-0.24988452853172125,0.03077086695251141,0.00924550026121421,-0.2476277870054396,0.048529299716067065,-0.3531478157727406,-0.09077956040814991,-0.1846225388979064,-0.03542429435606781,0.02658729128098117
CCL4,0.13080447036392717,-0.09325386269025092,-0.01713138968738472,-0.004575141126074089,0.09988656597088759,-0.25804168448117554,-0.0177752935873338,-0.19279912149132142,-0.22679801468414987,-0.051906931019862775,-0.46004567067675656,-0.005377587014854037,-0.12795758396822504,-0.05181438583305092,-0.06954796936426365,-0.12442851565453482,-0.1264849532295567
FBN1,-0.00210623701236125,-0.020939954871343647,0.01986161703919858,0.035835406080615334,-0.006368104519445301,-0.023095644028630475,-0.004452948267658412,-0.19324350010491317,0.05092860991508531,-0.010404553915523916,-0.052644251520278615,0.05345070309283043,-0.07756476142371556,-0.014772880886035346,-0.11805000603991611,0.003238756564289009,0.01473979766378214
TCTN1,-0.15851459361472137,0.006195465193795845,0.012264337290008913,-0.017857790779673314,0.08513446948420945,-0.07649678564372056,-0.029148212962615484,-0.4285919626877173,-0.02254901170753845,0.04840827420509236,-0.09395138608812588,0.013831894106387231,-0.11361726044818778,0.06329474158965925,-0.0988090345616302,-0.01865831181882545,0.20267399148521845
NCR3LG1,,,,,,,,,,,,,,-0.03228130086434238,-0.039309710707722885,0.008227232414100791,
BMP7,-0.04720223006841075,0.03769637209736961,-0.05628178519223607,0.02068213748710576,-0.0005118616414802361,-0.018813795880360168,0.009081932191394639,-0.27267118228773113,-0.0803789485406054,0.01698944963404567,-0.02856175644306623,-0.013354777574062221,-0.2600251706754355,-0.01637797532383998,0.1079235614990127,0.016546475976035292,0.006375874414065912
NLGN2,-0.03160279938680778,0.05916430716605916,-0.01718335205597195,0.07170912680970296,0.027149840851222354,-0.0023046269529619443,-0.03785284911567822,-0.004604243764495393,0.007913790179322937,0.06089568596945463,0.23044359741173118,0.008610368878681674,0.011545692081050682,0.0004956290707902988,-0.05273531979838287,0.013399061924588002,0.15524919665879494
CCL25,,-0.050678227632144475,,,-0.023709546692957204,,,-0.054349529701537946,,,,,-0.09160201450650844,,-0.03212083327806362,-0.048468451746873795,
NPNT,0.07037821671878224,0.12325923569242467,-0.05089211738167222,-0.0352098406711512,-0.003984005404272334,0.07200694407504239,0.01307883445861346,-0.4645863929830372,-0.020044518785261742,0.01606904479829343,0.05970882075159064,0.026905477721058346,-0.23679111545631404,-0.10973286600129538,0.12379781067409384,-0.041771391419369884,0.055237473981262684
KITLG,-0.026039044761922144,-0.06068680274108552,-0.00917120860360781,0.03076797184567386,0.027114313481780932,0.08832703658527609,0.010943890019186223,-0.0478140795928277,0.02668571845538192,-0.02191965887120955,0.15536568282419325,0.01677224505213512,0.18811857605082713,-0.03665031023339643,0.01784845924493803,-0.0034508462657493635,0.09189192446098444
MADCAM1,-0.04243464487968212,-0.03617893814383723,-0.01895292969800616,-0.0015778663669801579,0.02636989332961946,-0.0048049584646945665,0.029534833719321106,0.19168658749432052,-0.006648885796393748,-0.033145314331425944,0.1516706755935364,,-0.0068460492498614986,0.00872549406539033,0.003221275324978226,0.018851880898170102,
F12,0.14967853111243293,0.04304396675226535,0.03428288425502082,0.036905250712872074,0.03194823609947857,0.18357196138188972,0.042904716682543254,0.329499571250965,-0.026956837686809124,0.01029247582500385,0.2910437409847709,0.01822699121605537,0.13640537207984593,0.07418650576374651,-0.08258057758193735,-0.006985480616016912,0.15211269874752084
S100B,0.09713968266465606,0.002296512459300105,-0.043517328247304955,0.09667808164355951,0.029761096613974247,0.1263341519336022,-0.011689389624350618,-0.5365617758107076,-0.04021394319961069,-0.1503780870823063,-0.49906939207989215,0.012021517604894645,0.2587492021821547,0.09209534575242137,0.1748014860007744,-0.0037705432081250236,-0.20279878984903038
IL27,,0.005034119351618426,,,-0.029792351682038178,-0.004131233872264245,,,-0.00464964476855351,,,,,,-0.016830639988384802,0.03862277837430678,
CD99,-0.2952329856063339,0.022299223478339188,0.005799036420223416,0.09025742893229113,0.07676242600460166,-0.3200252121335159,-0.04599922488525668,-0.5519162364323847,-0.05946556228670735,-0.0991393894412729,-0.5273463208643778,0.016258520007687134,-0.3552020254033864,-0.10610059908590874,0.13416600842927126,-0.1372195686423934,-0.15821404213420487
