,MGH258,UKF260,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
RLN2,,-0.018743491833294355,0.07414868653017813,0.195809810044746,,0.04416274087658369,,,0.04120557048443041,-0.007065724702506423,,0.015699586914118765,-0.03634692653729037,
C5,0.06218939718522007,-0.0005374247013548913,-0.004391415667805071,-0.04164817066577204,-0.02751942100289962,0.13763972609203645,0.05051130864208252,0.12043017453458675,0.11049016720597969,0.00797826964400814,-0.050869087592224645,0.06512037624993947,0.01873685916802939,-0.04263314767836563
COMP,,,,,,,,,-0.021616780791852457,,,-0.05485419438924761,,
EDN2,,-0.016071270323849574,,,,,,,,,,,,
C1QA,0.039109092080603994,-0.04370762039553804,0.020684062199820365,-0.002441230719257524,-0.07650580321279953,-0.08068772536307983,-0.07607898286301866,-0.04895357476157293,0.06373342461350451,-0.05885638221659994,-0.05541831853189894,0.006706762714884256,0.07215086552347676,-0.007433916248297776
UTS2B,-0.03170598797933422,-0.013403010532045203,-0.026206239316571733,,,,-0.02494164917448336,,,,,0.010953018904303138,,
COL9A3,-0.01791367279993908,0.01648014042549628,0.06399263651802851,0.029383373396092212,-0.05199688591991203,0.08753761746546634,0.010492527124157344,-0.015938777576094215,0.06572224214385124,-0.02595765177260482,0.03830422118898682,0.040654846830175256,0.03179357811361076,-0.02061195996839102
DLK1,,0.05510436503657187,,,-0.049992197889667904,-0.009380544399360834,,,,,,,0.04730049685766397,
HGF,0.03561880198364901,-0.04969540933081528,0.014085153039176821,-0.06424919458330919,0.009019997864254318,-0.042142984065033647,-0.062067820648277414,-0.03334262067606654,-0.08738783452884978,-0.039716619065435,-0.08237434448660323,0.07645648576228634,-0.01930497661411745,-0.0002763174431284049
P4HB,0.004446602376315205,-0.10153012973442063,0.05079992060300208,0.01217998558139228,0.03438726023557008,0.18342887820843762,0.11862730799738357,0.05633645784123854,-0.0214173501127668,0.04175695622195649,-0.11694602124623842,-0.01896630296994594,-0.04306260965569956,0.025770091128665847
ADCYAP1,0.0357375202165522,0.09388644099525487,0.033943370042796815,0.10082839456791928,-0.001863619575777815,,-0.032943184375689605,-0.004063034727056663,-0.036395961423520765,-0.022851817641507084,,0.06166538452122212,0.01930647082835308,-0.0032410464859873003
GREM1,0.014602673460912203,0.07311198783343457,-0.012195832791545565,-0.08693859191253007,0.006111277298538154,-0.0577000001629418,-0.06301894148922628,0.06419362880273097,0.024417939073592184,-0.030910224931639984,-0.0028663828744842075,0.014224827463395758,-0.0013716254860973197,-0.055766241798873795
EGF,0.0856797101097063,-0.024904784072311236,0.01167699927459243,-0.02901546110942527,0.01143850552335504,0.014974522824697464,0.015489223033873989,-0.050237004574354815,-0.01186016738696289,0.1485891082639801,,0.08092620451101057,0.0025225290108268805,0.037391563139049656
VEGFB,-0.039417281515612766,-0.021005906662004047,0.020872422394529272,-0.020806262228225222,-0.007778815405461229,-0.017726585611529178,0.05883795577957001,-0.010227327393381074,-0.008899309142337525,0.05611376984190851,0.05130956377939536,0.025977525095844275,-0.0325647984253682,0.0466030108365019
FARP2,-0.04676035072622362,-0.05471215148099407,-0.02132329066126813,-0.019199929638997852,0.059341043877529503,-0.07531655634232663,-0.006261481852872926,-0.015790164847802074,0.06851718093402635,-0.014661150327888579,0.019711531701313227,0.058894547173942276,0.007296624302110981,0.00887406710318801
BMP3,,,-0.029712183834494203,0.0015726539055587272,,,,,,,,,,
IHH,,,-0.025284324039651668,,,,,,,-0.024703199021425513,,,,
LAMA2,0.05259542571137256,-0.02276462232060789,0.009298953562385167,0.00979001185550719,0.06962023662842479,0.06499755111626088,-0.023996243808552278,-0.06354421239624658,0.02979153862909219,-0.06983086540857801,-0.06720929515074398,-0.03874850162569501,-0.014000843363362532,0.032592548577162365
SERPINC1,,,,,,,,,,0.028089966746180972,,,,
NRG1,,0.03619966001009027,-0.012789170168163612,0.0009147019344419434,-0.032909051587176115,0.008364935932921374,0.021224220333132295,0.044105771637546046,,-0.03191743574022385,,0.07126737518904372,-0.048983216363897596,
SPINK1,,-0.021852712531217795,,,,,,-0.03794241180399761,,0.0031950382762066013,,0.03031553594522283,-0.04893553348320493,
EFEMP2,-0.002660889287153193,-0.04673172737540588,-0.011114922091719465,-0.03648429078222055,0.025292732100315483,-0.013194151062177322,0.04040116138000468,0.029073880140906918,-0.058876858536075445,-0.007114096002947883,-0.01466236885206679,-0.04308207056486523,-0.061100909117690456,0.18522444096710491
SELPLG,-0.04462110347606242,0.024549004555567695,-0.006832132582863515,0.046092278758810404,0.10571655647619625,0.01443301566494898,0.02275856205514932,-0.028200088048012377,-0.012835311026801511,-0.027584804863690776,-0.008187899776011818,0.06961278309379329,0.002695234723166919,-0.040772779991448335
GDF6,,,,,,,,,,-0.05763825952960683,,,,
HLA-E,-0.07603653499020199,-0.055008975672561786,-0.026078897767340264,-0.037202860102202535,-0.016222104182466845,0.043979821596019604,-0.07369289809238849,-0.03153689503016932,0.05100302826395174,-0.026877769613712736,0.02926858537064415,-0.05181905585818357,0.052795684495613206,-0.042402970891166875
PTN,-0.10428830248683993,-0.008123317526086637,-0.007215100860085968,0.018300747001708324,0.020036892429492772,0.015394799449167697,0.10269543328314298,0.048138088055435485,-0.008485946630167964,-0.044400607289254185,-0.09647543086482736,0.06732589452673794,0.04675286695601435,0.03358179748034099
CD274,0.000490148999225628,0.08233534469179986,-0.014466526345523116,-0.022981846151551924,0.07988244316256336,0.03776049392656287,0.01296099689801264,-0.035868894410223326,-0.0383011565517292,-0.019257595703767786,0.0005344422862869168,0.05177325931945425,-0.008719167479348183,
FGF10,,,-0.013625875863448232,,,-0.06415596800670438,,,,,,,,
CD14,0.07598702838260553,-0.1335582668926828,-0.033271710149405956,-0.0005005332829257119,0.023017090168437393,-0.09168111721747993,0.03715512699230343,-0.11169613959907382,-0.06118739015011137,-0.07548069974805367,-0.03965243194053469,0.0530470201865869,0.0018840898922653003,0.0018315965218558415
SFTPD,,-0.01372331219081371,0.03476935605036187,,-0.023298667849807088,0.08265690659769159,0.014236213666544751,-0.0007658899083820152,0.0578393466052344,-0.0005161995672156157,-0.014544679722390723,-0.03650500730161606,0.04818485460453299,-0.028053506030595313
SLIT1,0.003123399922218565,0.04985932575112134,-0.010715557029287975,0.0024345149609178544,-0.04528795273357583,-0.07416533637323053,0.1446322345622608,-0.06348035183729647,-0.0308960673641858,0.026012113494816934,0.06123816898872528,0.05695738682095201,0.009083528856511335,0.0808659728137209
CNTF,-0.029454205384168815,-0.012219945935036084,-0.012195831737488508,-0.03542176655043703,,,,,-0.01859928043399117,-0.03366280602263639,,,,-0.017017730092627886
BST1,-0.03159992550938704,0.01796785110844862,-0.02290794026855711,-0.013783084280609462,0.0759865513670079,-0.0769623150654022,-0.03748649530645464,-0.025953273084964104,0.03447348724379767,-0.007265079027777272,-0.04359961286055487,0.09813084715698958,-0.005615981940499253,-0.017617713367961627
AGTRAP,-0.06084774948573278,-0.03104285609839811,0.03941198424816556,-0.04863106731416032,0.02685878910949589,-0.021256606363011316,0.009837450848587784,0.04415694837929644,0.004139909623582417,-0.013228804191149498,-0.03705060010782485,0.06041493385861582,-0.02949194935774718,0.042257275287468116
LAMC1,0.010525613018210204,-0.03821722516642217,0.03541818670636314,-0.08182459127691906,0.05643273348969038,0.11221229646080491,-0.0792076366772393,-0.011754439182894063,0.0031099716850394314,-0.02781208929153514,-0.03746877615783622,0.007946916568473615,-0.10393367028086883,0.16152289539784165
COL6A3,-0.0313808199294886,-0.04720681325968154,-0.01568173037119457,-0.059145421155984396,0.12287168376457264,-0.02790176444534159,-0.005980060361540825,-0.027644139549965318,-0.05197568359100877,-0.050762987053946516,-0.046096872534612324,-0.0555195356675406,-0.05089413656091339,-0.05870446885590238
FN1,-0.046711230130274,-0.08142851763525108,-0.029894099975008068,0.019151197559686712,0.07429876951518886,0.0824688279373633,-0.045795950717672555,-0.0037705707833422426,0.014775158956367199,-0.014574497822341794,0.026402161296817144,-0.0474695187527661,-0.13242280112924998,0.005903395442697972
MIF,0.0008089303288811694,0.00730756305908351,0.0787392869588454,0.06736782072054032,0.019247298162271463,-0.010203497461872331,0.0009668242865486719,0.009596016640879173,-0.029423963682315913,0.06610381729619803,-0.04881894473721595,0.021504188329407505,0.01598893508882798,-0.04083630751190973
JAG1,-0.05483340864380155,-0.051589577208076616,-0.016647669134986057,0.094616107284934,0.04781074366784466,0.05908634343812244,0.05110058900748366,0.06367889452179604,-0.03235411893735931,-0.023114813256887544,0.02747078135026018,0.015512092090573505,-0.13663192207984612,-0.023642346830682243
NID2,-0.009566253256863675,-0.03526660661253371,-0.029766034862315868,0.017874587511447427,0.03293405230049609,0.0024713985283717015,-0.10390357600006399,0.026803111084753525,0.0027808624790718944,-0.013789682092202472,-0.060456938481434325,-0.012082546448348186,-0.03340315580592778,0.037528924155407234
EFNB1,0.03892924409384483,0.02271959629501288,0.003347775045950088,-0.017554027910431307,0.04363837029784374,-0.042493937467434455,-0.033915772001872346,0.01831097832480627,-0.00686412759532977,0.034694323924022996,0.04589220012800107,0.128605624332894,-0.010942532378789253,-0.01063272271040374
COL4A2,0.035339610352805875,-0.08450809789742465,0.0041837968699156205,0.04560608794245792,0.06946046138712869,0.12644465558172305,-0.11272311312005638,-0.04161060600178266,-0.004368116575212137,-0.08377792945159515,0.02213557963551983,-0.058521941215162784,-0.05945056178242668,0.06995650504673116
SPP1,0.0931439653220235,-0.10289557596999166,0.09394313566324433,-0.03210789779696367,-0.034519024481894686,-0.0640830023912762,0.0033810959261220508,-0.05568036206849086,0.04436280929046674,0.012850619358144069,-0.014613029557077613,0.0004767930264021741,-0.010501970613926569,-0.045353059020820735
PODXL2,-0.023966840605615984,-0.015040075992464175,-0.006222768290016983,0.010450510643650397,-0.015530493695434033,-0.06402990919237427,0.05394543361640107,0.05667049496763184,0.056987208634540924,-0.012247680202238298,0.006234402804895515,0.11414647745132513,0.0016814274712347766,0.055882026385227775
IFNE,,,-0.0136258748003093,,,,,,,,,,,
FGF9,0.013465474629720068,0.06929369276811254,-0.0018206601648463514,-0.008816756603802718,,,,,,0.020494373228063238,,0.0025294235481535324,0.001028936714867145,0.09868759054675036
ITIH2,-0.08913124285311201,-0.01862408750429047,-0.010186627437104499,-0.0141097200673528,,,0.03822047059401285,-0.06324659233359098,-0.027046305835723556,-0.009785163276202722,-0.03189198258138176,0.007311745337467454,-0.0638026982052899,
ADAM10,0.039367367433525105,0.00183082939895869,0.0022111110220843595,-0.006032175870909961,0.08238766615805909,0.1373820918875299,-0.006304845647632364,0.013371397769086331,0.04904067156750587,0.0016476940255246838,0.08620494578484267,0.04226764814502192,0.03561676603466564,-0.07722419696104262
CFH,-0.033118906651996786,0.008713981597821947,-0.004544743510443549,0.04659170601590988,0.0019101941065231755,0.09724082188282278,-0.050338613126916634,0.01532200569419952,-0.0005973490426820358,-0.04750492363362305,0.0952259089989877,0.04676515289322208,-0.03832883227840271,-0.019501019646252105
COL4A5,0.05821222433615896,-0.015856010341903815,0.03898109704854332,-0.009724930867149182,-0.04298305571115923,0.04884480923854781,0.03483877603494771,-0.07394275888147925,-0.017592190686143636,0.010971450149396501,0.017309296840079893,0.07337997779007797,0.012218815327270288,-0.046158466711019586
LTBP3,-0.00676570401669533,-0.026677887829983087,0.043690997234025634,-0.005043961286809782,-0.056892944159683614,0.03564550827119944,0.05505541310005065,-0.055668651082623845,-0.01128796094982255,0.02129469905138351,-0.014107479263872002,-0.06798074352279516,-0.050522873571096645,0.001294132868791983
GNB3,-0.008447247950387152,0.0157976299142913,-0.018036040114832702,0.1455125963855925,0.07254755084606493,-0.03324261252995326,-0.03470937138174233,-0.03541963422941598,-0.03177868849012045,0.01534535418635234,,0.013278627393538012,-0.018076294640930156,
COL6A2,-0.012579258347930607,-0.013039262367709593,-0.016062099476256492,-0.026278128212893378,0.05005290918512449,0.09538111107573098,-0.09553193999068939,-0.006177239834122048,0.075472476389424,-0.005392171729711148,-0.09428827749357045,-0.03687057361546284,-0.07154191649966052,-0.033714937378924
GDF9,0.041228202645463334,-0.04025530907737413,-0.018693785097988306,,0.008080082766691591,0.029627738983433592,-0.019815702141642764,-0.034891188480576055,-0.027305328196357146,0.009890300042776554,,-0.020707590759832733,0.09300544481115976,0.09982300936724414
NCAM1,-0.11079837730000376,-0.0057497363777270554,-0.0015130481106180175,-0.014876552878206526,-0.04456041050680143,-0.05275022707052083,0.017794042834496315,-0.030262808000923735,0.019244155609959308,0.045199571606662416,0.0712753220117386,0.09105071509176196,0.0838411198189355,-0.10131522006359207
APOC2,0.06403154222285898,0.05437680464764543,-0.0073687470124395625,-0.04911286658743409,0.0396115641376811,-0.061582383405351986,0.0006156615081186162,0.053702604568098174,0.043859563462730976,-0.018369931901470387,0.06848831113438518,0.04434046121086183,0.0426164612275743,-0.019486781280328522
BST2,-0.1876657202329298,-0.037406549649483874,0.015278144328612395,-0.020408088707548466,-0.007950295700635981,-0.021915795033396593,-0.10409981417287098,-0.01396750810416199,0.015252368354354605,-0.037056562145682724,0.04425059124067678,0.036998986921207795,0.05142379002059879,-0.03181969908012363
COL5A1,-0.03546870635349809,-0.04261195954740219,-0.022517163926433614,0.004617422541086844,0.006390287071326509,0.016714663258475614,0.08605784823274294,-0.059401380707852655,-0.07929132233895836,-0.04582519926998128,-0.0686315486627323,-0.022494710725198135,-0.02393084155205935,-0.07287562839773452
CALM3,0.0290003764148297,0.07914022844034067,0.010711559707034041,0.018332942750510214,-0.04150163957498234,0.04698116119610544,-0.062422812153469724,-0.012929252731620726,0.021201190239570566,0.03741091839640589,0.12860011671522684,-0.019501513235213812,-0.005959672137243181,0.056891663213594804
THBS2,-0.08673290642356271,0.01677433938956819,-0.009394963289693789,-0.0869046549058683,0.09485024925355408,0.05198025690894611,0.050453615574453055,-0.009256902835395764,-0.023655627726721036,-0.09800472252780337,-0.045450909978839195,0.027947652620024376,0.010018106010056697,0.023332869209625254
SERPINE2,-0.13225077461446075,-0.04979234315339012,-0.03555421081112787,-0.0382918067738147,0.1413828649302965,0.08530607989207639,0.0018044380491680835,-0.04454960099390184,0.009038209412188646,0.05065854850321293,0.04599575538756984,0.07478906165532477,0.00457696383530014,0.044603212914258485
EFNB2,0.026736599074721947,0.0036859078188185177,-0.027877067558033552,0.04475564188236146,0.023873585446721413,0.06177297188848505,-0.045977743692145995,0.035977604088931386,-0.018244831085795495,-0.029592051409279504,0.03903560706468799,0.09420826212864579,-0.06800626524651672,0.0020743617829597706
PROK1,,-0.013403012371569293,,,,,,,-0.018599262278671584,-0.040535413114989,,,-0.02887382789825615,
LACRT,,,0.06524662079979225,,,,,,,,,,,
MMP9,0.03116490211786668,-0.02985336409809722,,0.05673814374848255,0.07450524682812244,0.08382584718618694,-0.08374297883158621,-0.03247908427030934,-0.061067622282431316,0.006948491867207479,,0.018220255079063368,-0.11547342596219916,
DMP1,,,,,0.03794039930476878,,,,,,,,0.02609033671908144,
NPPA,-0.04664410473000724,0.07581002281358713,0.008692231062416176,-0.020473564187867343,0.03761340606466412,0.05526405484778031,-0.0693780761547918,0.009039769215123474,0.006204540129587379,-0.007452075320850943,0.07601213235129324,-0.044075262505641956,0.01001444199331016,
APOB,,-0.01764305274799747,-0.012733420394227589,,,,,0.10757934468989516,0.028600391306451856,,,0.059261672334437986,0.0065318657903447284,
C4B,,,,,0.06976963271053552,-0.03755002371815479,,,-0.02065613570672732,-0.0005237531657784684,-0.015501245850961567,-0.015270108882336856,,
NTNG2,-0.04820259896238749,-0.009872486116306076,-0.03363400019646422,0.08576911233810107,-0.02255535005559542,-0.042847884442634335,0.14609314959759787,0.08362806380340396,0.12607963110975662,-0.022993598332817514,0.04076809851806578,-0.00028298070820889377,-0.030638055471458047,-0.03857422682180501
LAMA1,0.03162994880981015,0.03231442532188511,-0.04300228874390393,-0.028552405589575527,0.06220783192380138,,-0.008775188371359164,0.02199598529007106,0.03144123341760447,0.03418873332435633,,0.05592525370752343,-0.05847740204464278,-0.09370708344498038
UCN,0.03267281251398955,0.06069569479373287,0.06051910541171036,0.03489766071226878,0.039888789895058556,-0.041690439108124554,-0.06387012654513152,-0.03510041424501849,-0.012380991640768663,-0.045138300512353735,-0.05420049778510793,0.06238308855798431,0.015404771074315642,-0.039274836241706364
ARTN,,-0.014495012116455657,,-0.026596786173476453,,,0.027354354794802364,-0.04585061117230302,-0.02573630069147622,-0.011859502086660204,,0.04210385902059851,0.07102515423384581,
PDGFD,-0.0369038099633066,0.008599295142252415,-0.018969450571846153,-0.024951686747522375,-0.022140020669371877,0.05657901977899857,0.04719617773656269,0.12855529394576037,-0.059999573484169275,-0.005531128288784234,-0.09043639061979229,0.09973168551528656,0.0838120126382041,0.04495022692727694
EDN1,-0.003938421911115408,0.02768022777513729,-0.0006693218588972518,-0.015529879799029676,0.082762712128826,0.08714649657312877,-0.029189336144340196,-0.1061909474816415,0.022840645124894508,-0.06180451151646781,-0.03480778407006111,0.03712129105083717,-0.02813249401489441,0.011363408217838331
ARPC5,-0.166353016566188,-0.026558005481995408,0.03496347284531433,0.026459800128085915,6.178788856476519e-05,-0.04104176803935614,-0.025107091193677166,0.015041489811369064,0.11760444909544189,0.01640661760138189,-0.06991484184879106,0.049300100370978636,0.017591161804826047,-0.015345385546716111
GSTO1,0.06453040547465111,0.048690501100905656,0.034235137793266854,0.028917631615996593,0.05803177721866435,-0.015023266498851625,-0.02118358055770293,-0.10262749780812314,0.09955463132610974,0.004270022543902852,-0.05088759727177928,0.026768343641518796,0.032187212774967326,-0.031294591325570324
PROK2,,,-0.020808725723339666,,,,,,,,,0.020852921680756642,,
SYK,0.03113749648643122,-0.009706111241914577,0.007627196030780479,0.022352794786774623,0.05680894605030061,-0.012616172354062745,0.10357187401407517,-0.03517955977712606,0.06535415551981634,-0.07192781916264453,-0.031697680187606304,0.0803647112583401,0.07628639783234625,-0.06970556399342073
CD40LG,,,,,,,,,,,,-0.0694594640486244,,
ST6GAL1,-0.051535522936265864,0.00201200611855816,-0.03245789880172123,-0.00899448507720574,0.008014179567313874,-0.02244691221409047,-0.03703764135945212,-0.029909559073767373,-0.03873694682608195,-0.05095620639615469,0.007843575960044301,-0.0020435923183199905,0.09384895049734271,-0.13115070409105542
WNT3,0.014518936528379536,0.02208134252449836,-0.005942856073805157,-0.012218332958328887,-0.03783815814884986,-0.008026860840599984,0.06704276765786288,0.0035882841912635967,0.023920124201007212,-0.0067174538292718,-0.0429808029467297,0.05248317777035123,0.006829987476250127,0.006467820629908202
HSP90B1,-0.015389191421829474,-0.06455697757757291,-0.024342446695419236,0.018016128776311424,0.019417912734005102,-0.06028476812597327,-0.014410764558431195,-0.05957230074718854,0.0498575768508749,-0.012326211064560675,-0.009781047694453007,0.0012937821543767608,-0.08053252099197236,-0.031234911205992102
ZP3,0.07192557169091639,0.07570530614212563,-0.012733421527452136,0.06770273363089256,0.008934148960633267,-0.007454153041659411,0.043538549905491275,-0.03650554335724555,-0.030407308099379776,0.01944621766945226,0.00927669949601718,0.09891678104243573,-0.06731383215804213,0.014187638488117578
ANGPT4,,,,,,,,,0.05307492798895528,,,,,
NRG2,0.022074322352653976,0.01951875370406617,-0.02404440845998913,0.04155396137439099,-0.01585779785253752,0.028099303002672976,-0.012046155381101643,0.016238377885067105,-0.01634120304025856,-0.034721030643019984,0.07087438208811456,0.02373903246356041,0.0544577449668271,0.036558285396662275
MELTF,0.06691248262580154,-0.03739643006348007,0.06152795360844434,-0.019185296207226466,0.0520355170414543,0.0739376836488289,0.03958518873032315,-0.04976579358837554,0.05473157712528528,0.02812192268183283,0.004378275342089476,0.08198798964456766,-0.0242547665802179,0.0001417266465101873
NLGN1,0.007968816899912752,-0.03134178393994095,0.03856460098471618,0.04463644432442644,-0.018488337892123386,0.008030356598623419,-0.04859662020452265,0.08935965401137096,-0.05417724674936731,-0.05557722941029664,0.027120926998586013,0.05666560502127661,0.04481281035721616,-0.013975858062747627
SLIT3,-0.02712922564830805,0.04321259729393311,0.02107777939434643,0.06698509152236616,0.020496563520668042,0.042695820477187486,-0.05182685530804839,-0.027384597618103943,-0.026136215076131293,-0.06628767416931479,0.055525582772684864,0.022282156499847907,-0.01321307878829737,-0.03987308936889838
CCL8,,-0.03918083052757536,-0.011490346382903464,0.03944033779115785,0.02777516979911939,-0.08405326161884866,0.00032537995288179527,-0.03794245365763231,,-0.050304697886975,-0.05584182240035596,0.07559950646048232,-0.03932268019525544,0.0017353245597222541
S100A4,0.03568147307163553,-0.04351450668434816,-0.03279333766674863,-0.005175823087871468,0.022209988720058513,0.011760866130407168,0.08791889346508563,-0.07506199639129346,-0.0033369945842041085,-0.04186002404524385,-0.025150012077013645,0.033022801174350226,0.022605534039572477,0.03934962149827449
TNFSF13B,0.018676450291949902,-0.04343734912991479,-0.008782733949268321,-0.00735298694698396,-0.00885204120560463,0.06296452252668822,0.058193674807581704,-0.04894861139502919,-0.02751540320966957,-0.08700538860080188,-0.08876409132924501,0.12936259324622457,0.05817264522533899,0.057770309458148976
HSPG2,-0.037368925209432365,-0.047821168152244714,-0.019208897817890515,-0.043879250376470495,0.12095102457106278,0.12100856901718393,0.0015721106399850515,0.02677225701040446,0.03787076777219943,-0.045025644358104494,-0.02781098332723296,0.0032068346308301845,-0.06461077027148754,-0.03642174736802216
FAM3C,-0.09769069943401582,0.033584495018213575,-0.015466923276732599,0.029808382731901218,0.03527812755441638,0.061951083194851375,-0.018263759124247988,-0.07804647844135962,-0.05354354180584115,0.08627031476345115,0.07655005089833473,0.060416614257968564,-0.03652069910218661,-0.08245786914318395
FLT3LG,-0.0597945668237781,-0.031753861689296635,0.004511975684884647,-0.0553943366939054,0.0014372351323186478,0.021117350136453775,-0.02983622183103207,-0.1095185592379742,0.03472756928963213,0.017679903595276908,-0.01130353677414685,-0.0002964999167183098,0.022547048026662634,
A2M,-0.011434355655416053,-0.008586428393341242,0.02546864405248783,-0.009717987465362824,0.07517457876288852,0.05699113497068745,-0.05117126483988531,-0.03659518306372378,-0.012265504500187695,-0.01948939355335856,-0.04901157948655711,-0.006158756173497276,-0.030067256276202537,0.007358536553568775
VCL,0.026777669566362503,-0.013549591776304146,-0.019781243565812436,-0.03441117554171058,-0.03204165894237659,0.05893547171614361,-0.0646550834321535,0.04395896120316077,-0.02147247849305527,0.02340958636223257,0.0022298834255368555,0.02392888141899217,0.0018527276569754207,0.04424946686300639
FGF2,-0.02536490995791361,-0.08784558169965836,0.0024383195555808196,0.022514066471387137,0.08342862073036295,-0.02364828003543029,0.03499538458186324,0.07914998826203767,-0.0666789977747273,-0.0113472226203709,0.05071758462810536,0.07403649147181346,-0.0009621448731715694,0.007054176380126593
AGRP,-0.0006542454875452784,-0.012219947987209635,,0.03347632466937682,-0.04669538813298118,0.11127077484785472,0.09307914411602349,-0.03966373827546689,,0.002932419057088748,,,-0.013856048342852211,
CNTN3,,0.11085509622873452,-0.003418900540859557,-0.0161478817178034,,,0.00739906060006708,,-0.02916382915786992,0.019699660366126023,-0.07541890410581922,,0.012991826722204596,-0.022711183883717824
RNASE2,-0.02905967548365189,-0.015956916450557825,-0.031746217240925224,0.04873670548013136,0.061928054707423595,0.007307330234187368,0.1267382975847909,0.05144765897230158,0.07967067515048112,0.03432810471398338,-0.053493419939356295,0.0721635823277624,0.03599422217079715,-0.0694067151328122
ADM2,,,,,,,0.05493164217629601,,,-0.03904545547617379,,-0.018214606336883883,-0.03311516664447087,
GAL,,0.05297979689570008,0.03443358621648863,0.03714263330102406,0.05558346056152891,-0.013557710351863948,0.030244010147332495,-0.06289468797604762,,-0.025029681650741705,,0.047504081793655645,0.09420755570797712,
IL36B,,,,,,,,,,,,,-0.044455560485186854,
CXCL6,,-0.012219940983056335,-0.014927033908226079,-0.024463629571901405,,,,,,-0.06261943484992306,,-0.03741968036123124,-0.04073473026340081,
PDGFC,-0.12531897770846648,0.005795944506335341,-0.01678530056093959,0.02945951538565727,0.004364833983249263,0.0778666977893548,-0.04766545795804055,0.06681992852666292,0.04843330775787658,-0.04191277859958502,0.018400730257466774,0.0630012977794864,0.039099959508798236,0.06361492140409575
COL8A2,0.008775842076317616,-0.011234267476743817,0.0012859394961864884,0.02292767264122913,-0.020002705040050035,0.07702723542009472,-0.001957455578802895,-0.006603144400243133,-0.03238856438615564,-0.03679851518338807,-0.03447760299692505,0.08849771637164995,-0.010992917087459246,-0.061397604102331756
SPON2,0.0781010868707766,-0.04975543462627934,0.06586854383840382,0.048832204708726734,0.016606640283798928,0.07192870934367925,0.06456090521324691,0.012755577807977989,0.03567806544066785,-0.04977554559454717,0.061757320066637235,0.06016994616940617,-0.08321944295392304,
SEMA3D,0.0013189046440052591,-0.021966503374701893,-0.015430345900313907,0.0392325159442769,0.054178084634344696,,-0.0478290795611509,-0.04852298419321703,-0.041294656287325864,,-0.011749292567519318,,0.09000303281135281,-0.05777456324714633
BMP6,,-0.014793154333646722,0.001377083518459929,,,,,,-0.0037678058971882308,-0.02619208577605152,,0.05208133830306211,-0.018562654130710555,
TIMP2,-0.060570370601790914,-0.00034315895158302807,-0.02848232020265429,-0.039778307550214304,-0.061516311998258584,-0.0035305180860374973,-0.03743673691327588,0.004256960213977556,-0.03017194721125828,0.011261477493338166,-0.06446077105088788,-0.025488356544553864,0.05034826054919642,0.060334658299782254
EFNA1,0.031531246575193454,-0.05736968741073875,0.0004898760102025653,0.017635657830386526,0.0029251014113799226,0.1561572080793546,0.08970320789393593,0.0470560303549414,-0.00875052672149965,0.007493392080213941,0.0030843774676049115,0.015754175122133975,-0.014622734261514156,-0.027006242911974513
S100A12,,,,,,,,,-0.01990787555289695,,,0.06865854818827895,-0.029088591692432785,0.03415404310614491
TFPI,-0.06235114445617604,-0.029199535898885846,0.0010248031127717962,-0.03717724751731282,-0.016261547802138506,0.04600705924119852,-0.06070277307590592,0.02154219184397581,-0.0696219543030397,-0.048231814901800334,-0.016934714321242546,0.04425322144613384,-0.03434924101148407,-0.004292299957954691
GPC3,-0.02249278251430844,-0.04250576683921989,-0.022327997697945058,0.08185150552700939,-0.006238366458300517,,-0.040885587969646156,-0.036290050929555694,0.04484457904510009,-0.025188839848359776,,0.036529861526451546,0.01355853539157388,
NMU,-0.004457362108670976,0.02905317884259386,0.02243881751285248,0.013302500509279558,-0.0729994606753689,-0.07851161545214168,-0.07899381970566174,0.04351379211925685,,0.0007806123755218242,,-0.01980453262938483,-0.025808822628135126,
SCGB3A2,,,,,-0.003386714579667392,,,,,-0.036874693890245544,,0.07656176251604939,0.07110838576320459,
LAMB3,-0.06261183844392001,0.04043405374866797,0.0270968187971802,0.0241002123151637,0.07543659590666042,-0.0035506397996102495,0.09419411078820614,-0.019928955395524136,-0.0141444536710748,-0.041792865123610114,-0.10274184498180672,0.12510562159648003,-0.017461921401422387,0.02032609805487448
LGALS9,-0.007840897992402425,-0.04861460336588886,-9.306999686789308e-05,0.01873578347904473,-0.016016947811889698,0.060359332500545426,-0.03868370442148365,-0.00413485796786234,0.016818048424087052,-0.07688560847030362,0.041957917050867766,0.02515809673407282,0.042252164033954216,-0.0717279495610949
VIM,-0.12311099333283455,-0.03986354042970466,-0.02192348618247995,-0.027760704157584172,-0.0047000643623939554,-0.0261561998734699,0.05153974541418743,-0.02591737260935095,0.057349676061556505,0.01536280121580801,-0.11072242663171238,0.09701531483457275,-0.01755473886169843,-0.031509796556238645
PLAU,-0.009859567674261115,-0.04279319866047846,0.029166933240291914,-0.008575178557006295,0.021149436220722816,0.10307928859099691,-0.06812097627363178,0.03590602232266867,-0.030940666568445612,0.0329912901587004,-0.0007686517800876992,0.062171122925514806,-0.09798275703625958,0.06551857359562671
