,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF10,-0.013732602477028217,0.024041021587208118,-0.00709258806372835,-0.05514627058041481,-0.03969231576269374,-0.02109166430346603,-0.013875619108108982,0.13517402175696208,0.06929507285055027,-0.06759549602828166,0.06376579248479394,0.023950312194831572,-0.03407439165420224,0.004817750783128899,0.02832520373432751,0.005830223650970241,-0.049279282920286493,-0.06023042209771871,0.003180079695204689,-0.036153706686717205,-0.027869539476085895,0.071415674332933
GDF5,-0.06271961874554728,0.035057853553598535,,,,-0.024948559017097582,-0.022631114040854973,0.04934901132750508,,-0.03036003227800362,-0.042304587437135305,-0.02214408233033329,-0.012639953824723509,,,0.12489332008187289,-0.03589452507635765,-0.0020547465583592855,0.0072076962560424515,-0.032368464539972226,-0.0627250515374529,-0.09427480431190957
CHAD,,,,0.0083993598804453,,0.09261663501022953,-0.018076737206098013,,,0.07717039242804437,,,,,,,0.011557529030882752,-0.03516752665050568,-0.027578313982930296,-0.0227207316342564,,
RGMA,-0.051177474271502675,-0.035821259596745786,-0.007470242357562422,-0.06220666470387763,0.009060550637344237,-0.07737189219436855,-0.02768761235375324,0.12257733505163619,-0.04627838032186189,0.036654097899924604,0.026920833795534924,-0.031419015412719346,-0.04428364364217448,-0.07979391682086424,0.03486226064952436,0.0297531399579617,-0.02026714229445358,-0.02565958606057853,0.1031017060721884,0.08631968844231083,-0.06546594681748363,-0.06273486217294111
CLEC3A,,,,,,,,,,-0.011949905188998158,,,,,,,,,,,,
WNT16,-0.03840479852630964,-0.01312266295796904,-0.005256134228368228,0.031114188659133183,0.009288453373011546,-0.02841731500431443,-0.011927847053386419,0.0493125670513278,-0.006693117676393447,-0.024860492639152857,0.018060569122792136,0.032895129050934675,,,,,,,0.04411907476773359,-0.014536105370247448,-0.006069958803978693,-0.004869131400324353
CX3CL1,-0.013940682504975332,-0.018796077320695357,0.04361006023453945,-0.016161729017235955,-0.016477486812027993,0.02496669486038013,0.053894324634656765,0.009379833306029683,-0.005607222891976453,0.001617347580941787,0.12190905702907996,0.11755356107343386,0.05309346816313679,0.03087651512421485,-0.08421559806513793,0.02459209106719738,0.03565111769627676,-0.0039038344559228547,0.04919393447312879,0.00450651066281937,-0.04489433312404464,-0.017779016202272995
FGF1,-0.13344954802033365,-0.03260849500114876,0.05096256809730463,-0.0016774222668458928,-0.02135716149807693,-0.046141355399351616,-0.049734417165273166,-0.04535733831386865,0.010794679247898491,-0.02890209963494362,-0.11918553513513926,0.07153252677567315,-0.09130343736042203,0.0004193540480896901,-0.025034003132317777,0.022400706359639675,0.0034432470675784597,-0.04120736330362104,-0.02207966895735043,0.08339040695354552,-0.11426236812885282,-0.051933707317174886
ALOX5AP,-0.003700332439023267,0.07136025329855498,-0.003397637123043897,0.017922444469874923,-0.00390439876306435,0.1231166400528787,0.0009425576218872587,0.11902079321627719,0.08427247039506264,-0.06283298959827746,-0.10986652049404963,0.025540867649066767,-0.061647637876015154,0.0672782796523844,-0.05505873143010985,-0.03317088025214975,0.08398847730539571,0.026575358131906177,-0.08342765203510404,0.02424681453107386,0.10749766254837098,0.08176793674595007
IL1RN,0.044023732520215186,0.10966281447476728,0.07014285602435728,-0.03359855369910037,0.06783943256716038,0.08881204077745959,-0.01322946987534929,0.06504654139224425,-0.03410368238191519,,-0.057717092138183296,0.043128523140876396,-0.013574919676168373,,-0.04285873097957828,0.09849431145815774,0.0018505000405631402,-0.01257798786322952,,0.069953228346157,0.11329021761425011,0.13068628973937732
PCSK9,,,,,,,,,,,,-0.0227017221859391,,,,,-0.015747223416196304,0.010921286437496272,,-0.01410956101309285,,
NPW,0.06284993629987577,,,0.044238939961392214,0.03019332334988746,0.016841266401171562,-0.027817970240746587,,0.018201773189477664,,,-0.016993221000389747,0.029844786078055376,-0.03080918901310017,-0.007114938403582933,0.1238932508046044,0.08311184982693827,0.05194439602968919,-0.025444364235322307,0.059386862935726654,0.021651147233648478,0.038548615626345824
CXCL9,-0.05512627138060242,0.008286575465110206,-0.01333274918209549,,-0.031152359680087643,-0.03667323894977618,,0.09615706134862084,0.0029585539282128196,-0.030360027316481922,-0.029212702318354867,-0.021917641503026525,,0.1206099699066774,-0.052242874638554156,0.10762375421225454,,,-0.029846684859369636,,-0.046309121174880494,-0.06503557194119476
ANGPTL4,0.15869202317436965,0.07885335662053969,-0.004270074325962384,0.037886633993484485,0.02426426300325749,0.14237797900845683,-0.01349940593682074,0.04535997153516026,-0.022063441375985423,-0.05213425387040999,-0.025349001068039244,-0.06757832261752343,0.07377751551990767,0.021961903008266052,0.16612669117617446,0.1220872591452346,0.04630948543062702,0.07094718770734017,0.009295353379485944,0.012909625805446641,0.1720080804321999,0.13320107626475378
CCL11,,,,,,,,,,,,0.006000437289004242,,,,,,,,,,
UCN2,,,,-0.03732351862018285,-0.015566829018342918,,,-0.03976927003995584,-0.029698131421500917,,,0.07656392415604864,,,,,0.02102420150481052,-0.02677425256594127,,-0.015943733763843684,,
OBP2A,,,,,,,,,,,,-0.013706703418267649,,0.02373792739420768,,,,,,,0.005457215991192377,
COL4A3,-0.02701150486981463,0.025607464432949267,0.01962969592083615,-0.03707308123625494,-0.012387925042932051,-0.061563158615930764,,,-0.007571512156440032,0.04136832922564773,,,0.06108625845046472,,,,,-0.012196850105009037,-0.03058607877020732,-0.022299120133526997,-0.013266536843243977,0.0280358601674366
NRG3,-0.027906705284139223,0.01972142418116659,0.03911848552372275,0.022862869068996948,-0.020594927362424173,0.05991378361349483,0.0360505909012003,-0.08039137809667092,0.05951273928661132,-0.022455591418862095,0.07613452222655512,,0.054188031805951484,-0.056058039811734045,0.07783930987860853,-0.03845176212303279,-0.008572898051942635,-0.011938269416633228,0.07256635063930712,0.04033299257328795,-0.011384318952693923,0.028969639203601988
IL23A,0.10260944462621409,0.010633877768784007,-0.01680201814267498,0.03679226949904707,-0.024491200333934857,0.05189264792725497,,-0.024509953625634694,,,,,-0.0208289624067537,-0.026639978475471532,0.048378961370091574,,-0.015747217922904844,0.021134833048345132,,,-0.016184554328962434,-0.011047945584592525
COLQ,-0.05148729757892236,-0.015675811872237773,-0.0021301160932226445,0.05616341377030622,-0.05867908666685897,-0.011559851077401904,-0.02764815985466696,0.07736256230213932,0.022467917012106212,-0.008842983006835392,0.15455418525144277,0.051238676389494406,0.020036994148295642,-0.033148613669770274,0.04308606124953002,-0.045899565176565675,0.006489448982423315,-0.028226688110262008,0.004825221743641058,0.010194314150661134,0.046674958958610915,0.02796978718771462
SCGB1A1,,,-0.006310894005834101,,,,,,,,,,,,,,,-0.01938354936342084,,0.006476624973204348,,
TNFSF12,-0.0021112495843082376,0.0282301266825248,0.029441378810779375,0.0012928256660134784,-0.007719307253598321,-0.05000118296115591,0.01272203105035812,0.16288128634971952,0.03457304025412315,0.019396086166567565,0.020762119741979442,-0.002446913524493815,-0.04583546119633047,0.028027263330146397,0.09243231252809445,-0.07807117054143252,0.0006099380177192981,-0.03521209250469368,0.0035946055424201807,-0.03155216884692841,0.0003736610573905435,-0.04413420731673263
DKK2,-0.014341587347401177,-0.03533534277581274,0.025400589715666347,,-0.015796325093014544,-0.031411067370624025,0.04248953102118774,-0.031003414657403007,-0.011904760852563664,-0.02089092931499003,-0.04096948734118931,-0.02719368122221692,,,,0.01230952261523359,-0.018588497457907693,,,-0.018790619286356537,-0.0700554947482614,-0.04101143844069825
FYN,-0.0124370456708048,-0.018877388066908442,0.03411320229103384,-0.06971401271675515,0.000461776006653208,-0.041540560272285226,-0.040288284440483615,0.07462311781547568,0.023692398816966956,-0.004703945982236753,-0.04120942270866627,0.045049647642205766,-0.016270528328478927,0.06770118903708042,0.02356731037513265,-0.018465390213978645,-0.049803196835065684,-0.005956842809424572,0.10330368422665565,-0.06138468234900763,-0.07000974016519251,-0.040451336280837226
ACE,0.034549673296930795,0.02188407878879213,0.012141925572064694,-0.06088723230633596,0.0009110926778160478,-0.04581299684156197,-0.0017968557623259857,0.061377870336159455,-0.02943078174746934,-0.003259314093495368,-0.038979033735460085,0.0008984634838977057,-0.011108861917937682,-0.0770905571730082,-0.007716525005138624,-0.06441518943823438,0.0023352420733546617,-0.05852602215687487,0.10192315819223147,-0.06382446313465515,-0.0457347217496033,-0.03494682365196178
IL18,-0.016975358435220654,0.09052623741604664,0.02816902648466472,0.002522624084909544,-0.01975630883079046,-0.08400757243933192,-0.032146721798504536,0.1442449534187828,0.05023611126684362,-0.0026546209385643915,-0.08104797648255771,-0.026383166707221434,-0.03036395913462545,0.09695846114094857,-0.051507180594752,-0.04946268059011398,-0.013910800143464144,-0.05066506622107771,0.07224497340636857,0.04844624251250662,0.06934073620062962,-0.0993392741146445
PPBP,,,,,,0.10408839226526395,,,,,,-0.012809466911007868,,,,,-0.019280953960139548,-0.018245828497480295,-0.029294410745838335,,,-0.05529343355876236
CCL27,0.0741868282333281,0.039308901848851184,,0.010531450638452669,-0.020016103209834806,0.006592039944732854,,0.01651488688540271,-0.04259609869197008,0.006658164579798561,0.0275121775299036,,-0.007907669646331779,0.0014331962069795575,-0.024043947736522284,-0.0007501058053907294,-0.035792235363695545,0.0861828694812328,-0.031451397011057994,-0.027932444499255943,-0.04553423908629803,0.07789418503576104
SERPING1,0.01597480932943754,0.05652933662500929,0.02262940625438292,-0.024886352958906094,-0.028446894591718057,0.06536370852045285,-0.06317811195026436,0.1602783802114595,0.08425698482960642,-0.007818336750015089,-0.04489458882871411,-0.018589076234404745,0.0024988929008371054,0.009473613891175328,0.038960659078480404,0.05759659962257287,0.04708018548463781,-0.08055445158540112,0.12643223972927986,0.03507163550095752,0.06502803750419296,0.027567719640747383
AZGP1,0.04105533441043043,0.023227325212505874,0.02720519486850253,0.005947694488931662,0.02702720180920446,-0.0980400807034812,-0.03399532679951953,0.07247548613525566,0.09862749312146006,-0.014200142419550572,-0.05165476591469636,,0.005236821962288546,0.053922672538171734,,-0.019992660289595735,0.034892777889952854,0.05416335745011906,0.044954369035846,-0.012260241050212917,0.05473613262577512,0.10630751779200015
INHA,0.04600844282270863,-0.026179463568464196,0.01801803108653591,-0.0016123954315452552,-0.036942085892346745,0.006121563162948093,-0.024586515522019042,0.06710631014604157,0.039202045274135976,-0.015167522608484479,-0.003932879450941296,0.09108310087500901,0.030009007576989166,,0.03641085244486555,0.013979679996200272,0.17714479171454867,-0.012144196823910302,0.013285241744548603,-0.03395962684468841,-0.0020890637738854635,0.07079072186548403
SEMA3G,-0.041567604085057976,0.003817339664502045,0.06089372758783207,,-0.029347467739570206,-0.027304954117072483,0.00862451359293666,-0.005357028085773857,0.04731199784047244,0.0038176848941091856,-0.01231246202591099,-0.018892187762073995,-0.0014144958214324798,0.06151039677831727,0.006381454349722589,-0.017794907565481598,,,-0.023474379095806616,-0.023408505219607086,0.011076941470974828,0.027093920433155293
OXT,,,,,,,,,,,,,,,,,,,,-0.013670361272817523,,
COL6A1,0.0724181705006622,0.09874476800409415,0.06852600738477006,-0.027703093336831994,-0.03906235633500565,0.05014719984328621,-0.08366951313015805,0.16294248858856392,-0.12682925597329311,0.033777185560297907,0.13801778937031117,0.0047368684427257415,0.058096677676694936,0.09991163925311901,0.1296343614945019,0.14487843293421676,0.11505124900834025,0.005193751251390807,0.09123150789689385,0.009117516689137229,-0.03018911229841664,-0.042262164767481174
FGF17,-0.03848882275875356,0.004723213813488168,-0.02387710767895677,-0.01273888759836353,0.011221240550258667,-0.037774529284176586,0.0028973474625947487,-0.0042274415588659945,-0.04314549232528651,-0.013534196348016132,0.03259723216891172,-0.014551759547688782,-0.017972986654893254,,,,-0.017770871702127468,-0.03954991807572964,,0.013239598210212046,0.0004697390864575489,0.07841989996702865
TNFSF8,0.009576316710947726,,0.15440807392702136,,0.009994931215006992,-0.01661511559122355,,0.035668492669348725,-0.024313991167763525,,,,,0.1985689399581383,,,-0.020921286382061997,-0.01688401820460733,0.15625883733360663,-0.014536107288865221,0.009686044813676603,-0.008999693201562896
FGF20,,0.049226125894467745,-0.050378698927654994,,-0.026508539465977775,-0.002380317051240591,-0.023477182638766584,0.003775600379050987,0.03902963155810687,-0.00821747759311741,0.02821876651568292,,-0.01652823553879517,-0.022987959338887837,-0.06150783693066984,0.11404652617447003,-0.02275013010499691,-0.026350394732067458,0.042973524714474166,-0.0026063177543220765,0.0004992941909617658,0.07398908622476723
ICAM3,0.037289190830347034,0.003246666839386776,0.035757041714172204,0.006574478922787098,-0.01976891410044381,0.040632171580940554,-0.026223726068039296,0.09121322098061455,0.010308067779861704,8.145644421757592e-05,0.009674322007876181,0.005199403137848754,-0.048335675648665075,0.012403421410045736,-0.07214895188264189,0.024202762950958773,0.08518048677352,0.011407417386900725,-0.001439960698318442,0.01854111083879031,-0.018187886064015932,0.04441287272209813
LAMA4,-0.03489825615983449,0.010080470205505496,-0.015521518463969966,-0.05966240098559042,-0.032958039898582016,0.051111066654477066,-0.027939782606006738,0.19034181776919565,-0.03340626691910889,0.01670619267668609,0.0244727319514668,-0.03504558862294338,-0.08201061454762991,0.018254454701554703,-0.05038634600190445,0.010707185947663782,0.013847569042052851,0.0012962680573606843,0.044536351206832726,-0.003942745808794015,-0.09281032487932714,-0.08466306159339729
INHBE,-0.01853013231671413,,,,,,,,,,,-0.016850195108656606,,,,,,,,,,
DLL4,-0.0350179147037864,-0.01773817049902883,-0.002919076690741789,0.017085174303495404,-0.0600717358393648,-0.03277946350197822,-0.013751661552017933,0.09030370077754304,-0.06012321721523016,-0.010857698284424008,0.02527192127776797,-0.0009682960084820033,0.02751574639565838,0.08853548664897674,0.012079261754081154,-0.06517795062712523,0.06035740636111365,0.010039010673144713,0.12454813990791883,-0.037779408497511054,-0.03006147275673115,-0.0625653749824416
SEMA3A,-0.0742118253880265,0.023915371152481386,-0.031356466151490583,0.005858434792822101,-0.023641658997728236,0.005320953708281837,-0.0051950233287786415,0.0010901094743760826,-0.00519942378186992,-0.03660687581565097,0.07230394930843609,-0.049290644360228224,-0.013636123867983619,0.06293331936532759,,,0.02450184786623537,-0.013469477286708493,0.08316370285240687,0.024134740405373365,-0.02916861949230094,0.007663853663183461
RLN2,,,-0.022697310446013575,0.1237678283482271,0.05289527182206938,-0.0456095548707947,0.02819616269907722,0.04356684954880097,-0.024766836107521624,-0.028665156182084244,-0.03783112651379636,,-0.013021632568883574,,,,-0.01446701871849524,,0.028535560036624764,-0.015943732005710677,-0.0017193336712981553,0.039650838677561
C5,0.02235882683581977,-0.002190562290981374,0.00766878262933377,0.010532578016674076,-0.010379609038112286,0.020296873461277672,-0.025480593798044796,0.16578705526499501,0.06188684658882157,-0.012572201055448137,0.0464184268029365,0.053061018338581505,0.0007980809969336304,-0.016102325456249043,0.008241346322833687,0.02778327300972295,0.044087309346842844,0.05135297587938433,0.1443247069049014,0.00024258629642990968,0.03990873952764983,0.06495218497213429
COMP,,,,,,,,,,,,0.05806288717578077,,,,,,,-0.027282813933530322,,-0.007564410287971179,
EDN2,-0.03935690787311871,0.027309360415553985,,,,0.061777978504002865,,0.0767866867050945,-0.030075192469543082,,,-0.01335464479014316,0.11132632536699824,,,,,,,,,
C1QA,0.00025499512429518097,-0.0005855081834794663,0.005276071046932081,-0.08097727933812114,-0.037266586837271964,-0.07424658230265165,-0.0006185560730645355,0.14560045855051632,0.06977200232498151,-0.0327872778660581,-0.07499642160075455,0.02375010000955478,-0.02765471524181899,0.021452227825775806,-0.1807662482355247,-0.0035267783431989657,-0.007834672349569463,-0.07951343566446444,-0.00825536148508221,-0.004184444362373046,-0.047025198154741085,-0.05719859258043518
UTS2B,0.09411845136094157,0.07722277810674824,-0.0007049271045161564,,-0.020040317134097187,-0.009344592020393441,0.016386478314029205,,0.07063184715747091,0.00042788219676349724,,,,,-0.0025888302211158824,,,,,,0.003053396024518692,
COL9A3,-0.10245087255355918,0.0011018964997503598,0.0017410995732209042,-0.08163266806112215,0.04633242629161437,-0.05509599645247925,-0.07776271999471467,0.08071009424319954,-0.0939890063275134,-0.04498532590514055,-0.04351426560821186,0.02741822048658878,-0.09501778301621236,-0.08338043036574025,-0.07503852751889842,-0.036684359063530514,0.0958217637992444,-0.0009120718647754263,-0.09785926289072656,0.017928316292178566,-0.08217882157473638,0.011078713237831314
DLK1,,,,,0.06823458095542785,0.02742845979922033,0.01701572961865878,,0.056457364471688955,,,-0.021225948776319243,,0.11061236307249753,,,,,,,,0.02660963850679385
HGF,-0.03149873859853962,-0.0019140845992404929,-0.0028134035187296156,-0.0500618926188851,0.07353660443385779,0.008471484447905388,0.024392480366658236,0.033967523460200336,0.021388696928667492,0.03372422200341759,-0.037183586717570286,0.0875388176564225,0.03151256452247316,0.06376732923371901,0.0839275825691789,-0.015416222167034076,0.014758970661200365,0.043903956281354024,-0.03297002989846185,0.02311038965932858,0.03691835343671896,-0.03560844861652475
GIP,,,,,,,,,,,,0.09031632310420537,,,,,,,,,,
P4HB,0.04113240395523042,0.06803096096307938,0.027559156710677858,0.08354647113035914,0.009141348662499106,0.1259967393633423,-0.08636398865114289,0.11233227292224801,-0.08529628642419408,0.029759616375931323,-0.05925759732619663,-0.01143587181512459,0.06674474849548873,-0.00035032122811581645,0.012954676916295814,0.1021131952791076,0.09987532765991276,0.03520004198692256,0.08968051890279793,0.024687169908993223,0.0669723476607049,0.20065277646119709
ADCYAP1,,-0.027487100990680295,-0.0010018155649876763,0.012044273105221878,-0.04046354814629947,-0.004051367655370258,0.02234688742864797,-0.022239791107843812,0.023169606040512075,0.022031644513871792,0.11451903804866874,,-0.0015378534740990823,0.07452154353245136,0.0947465363203365,-0.023642715330406266,0.045448927759050115,-0.028380308881944386,0.09618343106725812,-0.008137728296950883,0.001313043906661401,-0.010536014666278402
GREM1,-0.03129409777582234,-0.005828897724763408,0.061831316723080024,,-0.017321116768093614,0.02663895556390976,-0.02214824886202297,-0.0008547409734470122,0.07832140493839954,0.03535205037392367,-0.08320223753111658,0.020529478952525212,-0.035755524383968264,0.13266729488921164,-0.038468849189398004,-0.06933258295437049,0.06645094527893747,0.052354968398231706,-0.03479252115158468,0.06929834799124349,0.04103696407981611,-0.0021766931892810365
EGF,-0.028203066852900333,0.017244325013153622,0.056288911579782615,,0.037560189053783104,-0.02331522996436407,-0.03285514713292286,0.09323312757611228,-0.02049404869057977,0.002608354262238373,-0.041998820798325856,0.005280645230843469,-0.023700812424015283,-0.02413601504101729,-0.030448818179214035,-0.03004491468893179,-0.017688316398745837,0.09697178628027513,0.064400373129762,-0.02007386131925701,-0.038996129572176526,-0.03476236786885907
VEGFB,0.06925102751055046,0.03319345257016696,0.0032132644342027015,0.08814654350513552,0.023885546223635333,0.0063290543749636285,-0.03696874254700239,0.0791381930639011,-0.018026111001017628,-0.03881832200827099,-0.06376382033640678,-0.020119902821794683,0.009853169036596564,-0.016003920302793073,0.07313670056205746,0.036604903167681925,0.03156559984105509,-0.02295780887122306,0.034926244221595626,0.004689317661450238,0.05985819667950461,0.062110287107970195
FARP2,0.011383347648888193,-0.07169994193033513,0.045118979640174466,0.022422258839648847,0.0030548805630146846,0.007124178156617715,-0.01502190719384171,0.08463043971343057,-0.039194992517490354,0.0884417968569483,-0.005572843024728184,-0.010636380723686672,0.008389058825698117,-0.017617299647545336,0.057325683093224944,-0.0020949510684522003,0.01870773083892958,0.01543974490550493,0.03448847988468239,0.05929849293586205,0.04705754763456288,0.03603992944003015
BMP3,,,,,,,0.016771237315123713,,,-0.008304673626472072,-0.032059133788519496,,,,,,,,,,,
IHH,,,,,,,,,,-0.0024364812343010632,,,,,,,-0.01893761131228127,0.004211699605678547,,-0.015749922736297276,,
LAMA2,0.024093477385631216,-0.01816715483702386,-0.06448284227069655,-0.013130549622467695,-0.016628242976815533,-0.04228280236404783,-0.06288042905712793,0.11721990293056374,-0.06214118567987928,0.13837315727958738,0.014348313925142495,0.048463425516645085,-0.0789200091273314,0.04734313953128045,-0.05431864141348208,0.13109910185301213,0.06632073607085437,-0.06595264183372193,0.05931878347114183,0.0044026748037210555,-0.0413481568950204,-0.01037685557961166
SERPINC1,,,,,,,,,0.0378811408340822,,,,,,,,,-0.014716196170769798,,-0.015553841442351297,,
NRG1,0.02547309947224554,0.016237049492021906,-0.029803384256870413,-0.03291447995490509,0.02764067087079163,0.031009790944932822,0.039064827006875275,-0.004230176413399759,0.0354923777377579,0.05775014244966632,0.18069978204999765,0.010267408035426254,0.025149657063041522,0.03811600310266999,0.01508383703816816,0.06501759308463693,-0.030482756503882272,0.05012432893142947,,0.0009888735956826824,0.07809925580648427,-0.055683843081175535
SPINK1,0.09200616339356929,0.107345669405463,,0.04624986437206277,0.04525530082077713,0.0819117182792625,,,,,,-0.02270171594601367,-0.013021632568883574,,,0.03885140578647715,-0.01691051023171297,4.329747840557457e-05,,-0.01911880109593594,0.20219095491039918,0.18052664473139696
EFEMP2,0.030052055402096083,-0.01286385971721333,-0.01736445546664398,0.015277835866272968,-0.00037624123040346316,-0.017878061854828636,-0.04624885307813303,0.11731045573039559,-0.015556127066963434,0.011080277045745344,-0.038463812765678534,-0.02983306695783328,0.005070797145807099,0.09253147710093171,-0.09168311894770934,-0.011991124229753519,0.04830388213775277,0.03911038047299064,0.08728037154069082,0.001093285810119484,-0.019289642189693826,-0.03048911202276266
SELPLG,-0.061651221037302736,-0.03714260989859222,0.004192404080729456,-0.011332700273613553,-0.024815344275287206,-0.04000044474145511,-0.05057780737024175,0.10338728172063659,0.06683248873313252,0.014193144075984855,-0.037438655577253475,0.004535752866689202,-0.022956051560964055,0.08549658918282645,-0.0801402035422511,0.04033379396472936,0.060737641405852374,0.014331764209310493,-0.027280405309523605,-0.02239103843796441,-0.021885270327744528,-0.006863230608214222
GDF6,0.06163968720209538,0.014493528022577917,,0.008354888418405319,-0.00903393545349836,,-0.0409686213395984,0.038000181818521335,,,,,,,,,0.03202356701245239,0.1377620657431519,,-0.03788578900555196,,
HLA-E,-0.0266697458720755,0.005306269434548122,-0.0016982272215254465,-0.04990465549663344,-0.06658049575465828,-0.007137616666670685,-0.05542009821868726,0.12466228761884389,0.08676608134439932,-0.04464227307580834,-0.08696529048500194,0.0033576266502983116,-0.050546152078283446,0.049114001263685404,0.0037013288504179074,0.03458414499665471,0.007834910351965737,-0.01392204442285531,0.06823410721479531,0.03208760005807281,-0.07716820769313368,0.03305582852502633
PTN,-0.10762859884958113,-0.04420828014214677,0.01277899285272295,-0.08058812327111402,-0.0436017691571828,-0.12616115542793585,-0.07398810594424253,0.1603539012208261,-0.0893109368483038,-0.0038646742329791726,-0.02365678453566986,0.04186159962957273,-0.08594236428613712,0.08720467413073117,-0.09444429307207333,0.05658563154625688,0.05484993686226868,0.09584371551337817,0.12127286505936499,0.00349615488149219,-0.09366506340480489,-0.10067612582566017
CD274,0.0150135736968315,0.03433137632570249,-0.0015733821423297497,0.12965680855010256,-0.02270153243698531,0.05958598436992669,-0.01236305186205284,0.07043475317167405,0.01374680994739461,0.08611311610267014,0.01807196161676554,0.039544430909500966,-0.021430237538017895,-0.021239662326020994,-0.029646584935766655,-0.003272105615730268,0.15617508199768176,-0.03133665512030621,0.06876576475409177,-0.00011628620429207939,0.07863862839840052,0.10777335955332723
FGF10,,,,,,,,,,-0.027301394707574665,,,,,,,,,,,,
CD14,0.01024116533815461,0.042932571228931835,0.0483292138763405,-0.015487447610922437,-0.023515431154076515,0.06721096299174213,0.007763828314156455,0.1365907519885409,-0.032651358453474576,-0.00964612409007866,-0.06603580983747302,0.02430223561221451,-0.007086941555001725,0.06150865749447515,-0.05274025385581129,-0.008076204278636543,0.07499679011956872,-0.03105988427159101,-0.014964857541921115,0.016498911629248957,0.006539244629133314,0.05877180995835463
SFTPD,-0.03978459512354108,0.017692402798808776,0.010031698958250674,,,0.05827134930000592,0.11733481973260163,,0.035786712991116215,-0.004616970580619084,,,-0.022016980172685007,0.021317878607437477,0.05775165024808282,-0.04491068609218324,0.01819560333116427,-0.03931021985322869,0.024557311173645433,-0.005520959720813552,-0.025932943787631602,0.06043955850678694
SLIT1,-0.05468958970743583,-0.022546144292222736,0.012879135754905105,-0.0575618023962146,-0.008723866300966266,-0.03542460476083127,-0.04533868598103665,0.1133644037906557,0.041218470243176014,0.05044315044032139,0.10567870413848428,0.0799355339922762,-0.047636540657558075,0.02211083581190452,-0.02871691861215347,-0.05793574105970853,0.014573547789501743,-0.011223517702288662,0.06218622315687914,0.00787830299069151,-0.027313356414349024,-0.04640458976368062
LPA,,,,,,,-0.002270878924014387,,,,,,,,,,,,,,,
CNTF,,,,,-0.01579632346914864,-0.02973545695749977,,0.08376377293240261,0.008125439358956304,-0.024436096394032363,0.0395489051109426,,-0.015119505004513143,,,,,,0.020835348878288803,0.0769525666850477,,
BST1,-0.012832832745423304,-0.0019391024348091104,0.05291033447494007,-0.022581064918848807,-0.003658837307074076,-0.0027755041903848665,0.00163527022500218,0.12728730672598645,0.07035208591399296,0.013081015354024556,-0.034350601771465844,0.0188379609771636,0.0021791440641675914,0.01862472242130155,0.14104292627226353,-0.0468872355032004,0.05963572390458369,-0.00017995809557783327,0.12211528279578356,0.024281501698021075,-0.034164303238259246,-0.017099830067890953
AGTRAP,0.018041165164815742,-0.07135718523658367,0.028536161446992787,-0.03043931086245655,-0.021285802310813274,-0.004862102680035354,0.0017951991705119003,0.13174770213352632,0.059236142458101486,-0.09415600098445859,0.0013966146101072742,0.021425255752955667,-0.07597025960363527,0.10183231037024536,0.0598362897720198,-0.0015808323395236,0.050030660374351506,0.0490472454137702,0.0061194328178493735,0.010976340329822289,0.009537374592005819,-0.010779639097370047
LAMC1,0.020309017519985092,0.03852796882183425,-0.03541003220255285,0.022489635902776552,0.013686546725226166,0.07553534094965161,-0.023522993796967467,0.1760845797680463,-0.03629396389191666,-0.0018346533513867362,0.01331589609974801,0.008883397886311267,-0.01766315384411873,-0.018525892940959906,0.027943051576006177,0.035094911075900945,0.08502503340407899,0.020696547942875905,0.08401015641667897,0.02380424133798239,-0.004658478047989734,-0.0363146960984588
COL6A3,-0.017415268846816365,0.03286289407536254,0.057910977647854786,0.004273494194780005,-0.03331218612808903,0.016142840058224393,-0.03336709432859183,-0.02595833149541236,0.004422944964694968,0.06622957156775039,0.07860514236342572,-0.0021461900525252564,0.028752378541093367,0.06657729636979985,0.10993244621096246,0.03156094176253779,0.078449439488623,0.04215768458572951,0.05270550179706857,0.04484633947124384,-0.04275319208947584,0.04529679690559739
FN1,0.1441485558558765,0.057406479257407085,0.011165701439916742,0.03587024325534999,0.027326899095954864,0.05941269951770383,-0.13784920816723154,0.15098810078538435,-0.0963265587500777,0.0016646888071475316,0.05103048478408798,0.026996549756972008,-0.011925272659996664,0.047128011341536956,0.017674345251029212,0.08561044219827786,0.047298679360109695,0.027916987245812666,0.08019160733228826,0.00607177237464793,-0.06071708470700034,0.12508661011356098
MIF,0.10035719525966881,0.03590005862897422,-0.014359438527678929,0.12733839559644794,0.055655053896670074,0.05929261020399809,0.007797065114534901,0.002102836523784657,-0.0070083888280925025,0.024916245498663867,0.00977707126695506,-0.09013195887476955,0.03969112852866175,-0.010667615563922313,0.14426835078326505,0.1033860224999873,0.012337286221895387,0.0641400765838059,-0.0683059301184689,0.004813030788320331,0.12454945950026293,0.08351709984868849
