,UKF243,UKF248,UKF251,UKF259,UKF260,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
TFPI,0.07237311233576425,0.014706850004220508,0.036592208079982924,-0.004797674395709,-0.008820072719797206,0.06130150490983844,-0.06597229219590252,0.04284579897580045,0.01706577846356169,-0.02540625640156586
GPC3,-0.03722443467580646,-0.054229737863009025,0.037190407229519294,-0.004448437658926156,0.006595522028285329,,-0.032364262932656325,-0.002396901697198972,0.08345835491375626,-0.02612260553407207
NMU,-0.005861693386440144,0.031021643983407076,,,0.017273686377013948,0.08193929388723721,0.047274923840776015,-0.02675548629581574,0.007224260481052908,-0.03979474103219167
SCGB3A2,,-0.011637062608940983,,,,-0.02894630845333867,,-0.021424185364085014,0.10602255407559813,-0.01898300553708881
LAMB3,0.02934550358228824,0.06164568655741699,-0.042422161279873936,-0.00844961115458517,-0.03239448422476103,0.09765136838736499,-0.04936916589585708,0.03566101947764512,0.047634559247494,-0.00040047838415500166
LGALS9,0.0603164381898924,0.006604983247471002,0.0031526081141254637,-0.01638815096457673,0.003974513311498476,0.04413306758780239,0.00926846599370045,-0.01635595093279414,0.05240276087708002,0.04449973064873639
VIM,-0.024825960584747644,-0.09136821903168219,0.0503859984121144,-0.007482741186693716,-0.09444461366471109,-0.019662295091140425,-0.010187919441447167,-0.12389445519335748,-0.062530049816796,0.06771275018926559
PLAU,-0.07470354143039691,-0.029077219717495762,-0.027732984514754373,0.00245598272931657,-0.03590459075550028,0.04277386042020477,0.03742634614129243,-0.10124467318102973,0.011827425480497826,-0.0028947372084111907
TGFB3,0.06347446072121055,0.02781885408080391,0.006392798442066697,0.10002159823979107,-0.00940868902443097,0.10136104361368052,-0.09865345878927359,0.0795736056944421,0.043264951689159566,0.04642826744192183
APLN,-0.010608618656358369,-0.09359263442947033,-0.010211728998441296,-0.007624735977137736,-0.08748264418542502,-0.009656356996691878,-0.07447742162321108,0.0333625605017884,-0.006036228077687266,0.05024958717037266
SHANK2,-0.03761653599829658,0.05585296089162794,0.0027896574895900092,-0.033546646262128346,0.03921058299945899,-0.029193929289390755,,0.07708371615236256,0.08526510798676913,0.02645398995911887
LTF,0.04371882479456437,-0.05464596014938481,,0.023896597633802988,-0.05668042199702211,0.05553728075138041,0.06410681129407732,-0.00308583500457607,0.06264003424220466,-0.004442557841804833
PYY,,,,,,-0.017363910274105224,,-0.02501484727565154,-0.026773569337017685,-0.017299404245312462
PENK,0.0017072852475538817,0.025088057547838955,-0.01578352065002106,0.02477157098043917,0.04783289853578083,-0.031033073598587348,,,,-0.10534222632798709
CTF1,0.023272993824016566,0.0028756194669386274,-0.050891652167054956,-0.05098215634050591,-0.007145914972221962,-0.020241098523983085,-0.024838841238500838,0.09536745978148585,-0.013612050021871817,-0.034020084725944005
COL3A1,0.045728341071646215,-0.038544519953719936,0.02680444381303057,0.04176397150527893,-0.020956941857739105,0.03471493203352611,0.07452478480216004,-0.045535035436846116,-0.007000662672647787,-0.03796454328367241
S100A10,-0.045817922729102394,-0.06305257928341523,0.1575423419706121,-0.01251160783828782,-0.09559277395768744,0.002523218483470535,0.00695732748052719,-0.1323297695340184,-0.03718953679002588,0.07357419223991006
FGF13,0.04524212502388835,0.014778438800187074,-0.024076219042219963,0.012896508867493557,-0.02761595842661151,-0.057262150680779035,,0.03150514203303171,0.0011551546140522156,-0.04142120730859376
SEMA4A,0.06907476815533951,0.036712066811893186,0.015132732893701036,0.04269365298472643,0.041113237941172005,-0.014232599182519047,0.027075325814983002,0.019469143636951576,0.043302764016011026,-0.07179150915549361
EFNA4,-0.018982180083708305,-0.04835694953222811,0.07109760009599113,0.0003716102710893657,-0.03558564929235607,0.011056240228123085,0.11236826898125384,0.06841574687581811,0.024294885042634173,-0.07393184708291044
HSPA8,-0.03067664155358266,-0.02953809731016873,0.025117968589746333,-0.026461356010311236,0.02353309614121317,-0.03491592180919048,-0.07510392935870015,0.09891960778300189,0.04196509427663297,0.011468392915904737
NPB,0.03371924152864891,-0.021497036725039807,-0.007472827305084286,-0.013251536672209793,,0.044294430796829196,-0.047209425185555855,-0.012787160404757256,-0.008308435107180507,-0.01399894861102699
ULBP1,-0.012510295605233326,0.020279246115526704,-0.0018888662643620714,-0.022709153483004976,-0.011667191601922004,-0.019380000894793168,-0.006814623753934161,-0.004151881717666788,-0.022800495795062898,0.04504563879505362
SEMA3E,0.016305961601713034,-0.03779947940501214,-0.0314480635017057,0.03367224846597499,0.03779359431934483,-0.0004742786003504103,0.13274588056901107,0.06731137645780708,0.02306183464294916,0.027171987284074058
FGF3,,,,,,,,0.0578024102448026,0.0556583083046913,
ADAM9,-0.06843801258673872,0.029376179603100527,-0.0010078402953502892,-0.0009270242118911112,-0.010422068496680004,0.09120856656848982,-0.08704149810478248,-0.03359231898349376,-0.03397471049182187,-0.09895424032351592
ASIP,-0.03752217820390179,,,-0.012206969726264437,-0.018415588720493755,0.0327989694382181,-0.0368027925464615,0.009474845512560698,0.029098157508305755,-0.016695324367955528
IBSP,-0.035063074663576735,-0.06348891720923976,,0.07606356686480158,-0.05346844789750826,-0.01903964518076641,-0.09613099126014331,-0.09049185085670822,-0.031161787170639603,0.013875989902737494
MMP12,,0.010876244694445853,,,,,,,,
FAT4,0.029832084305811343,-0.029361487720891057,-0.045074126895182726,-0.029585494871808806,0.004512012272056433,-0.03694392105721533,0.042023172529483406,0.05791313719602071,0.06644150377105498,-0.02140205112403095
MDK,0.06057926954556829,-0.035175820897370154,-0.028738019029736488,0.00014830168846645584,0.03940059598643381,0.08036666231926985,-0.01731994582004194,0.09469055691086578,0.04467700956760453,-0.041798532205840976
BMP5,,,,-0.020018482602876055,,,,-0.01405115917306637,0.0708685756464345,-0.030787396472178027
CAMP,,,-0.018920873920051123,-0.023709635773221095,-0.01803875957153369,,,-0.037123318701914126,0.03427480930658308,-0.023748954859349893
HSPA1A,-0.06291582680508594,0.008969440533163965,-0.02276765779385521,-0.07044441451735045,-0.029577587050638777,-0.013383731526297798,0.07504379900186373,-0.05148567981666144,-0.0617301150645997,0.06357042421015169
SOST,-0.03291141259542514,-0.01242678647891063,,,,-0.00937423146289166,-0.04058581666596198,,,
SEMA3F,0.012691408200416135,-0.04367424973246275,0.044697617593510305,0.04070632020375803,-0.0029224094746723166,-0.001608130396648339,0.019534205089412778,0.06589989614918451,0.09077207641043666,0.020724042585765712
ARF6,-0.0681569399640898,-0.016114408934804963,0.01356612121201146,-0.0032659577140353815,-0.05224513653500346,0.02602388234521574,-0.01950505782586841,-0.06942680187456701,-0.029147568303057526,-0.006839978678205901
IL6,-0.023642291337828122,-0.016237461290069085,-0.025023218778178348,-0.025472171382362165,0.011928327739821687,-0.01063399444150393,0.09484992842901957,0.05691318889591441,-0.01953627336052378,0.024354909790649925
CALM1,0.07766558483548634,0.025215370713072907,0.03370119353157257,0.060807805334120876,0.07501914344939156,-0.0314972610943155,-0.020084598712729988,0.03590028921823193,-0.005909672708847914,-0.029896253183329096
VIP,0.009151850397605391,-0.02430355228535787,0.08665275895216198,-0.00652232921019212,-0.006064861768093899,-0.03640295978695779,,,,-0.03606598269693971
NMB,-0.031143578579858573,0.07698622685811245,0.011543226954770733,0.012339991347131452,-0.019430317890241952,0.06744105023200628,0.17764318728563505,0.13185598433479434,0.06735096829806773,0.02799927799330814
CCL26,-0.011126213051683754,-0.0029812300264997114,0.044780681457667317,0.012338472892337934,-0.01985888088924182,0.05882105484912558,0.0311585328273484,0.002148803607155844,0.017376118125205158,0.12654491729343678
FBLN1,0.03351096837753577,0.00018538436147184264,0.0587858233835678,0.025203822729110967,0.01843500580313049,-0.03724704623238541,0.017116766303429082,-0.019829818615122657,0.046543878544796725,-0.08088218346067261
SAA1,0.0052444790449676084,0.048151842886761054,,-0.005071966726602578,-0.05225921996760492,,0.11508839622467794,-0.17296037388361007,-0.06247338513687611,0.10061835232042773
MICB,-0.0007529456290489987,-0.006593664422634954,0.03700899463122775,0.0013964475788829063,0.002425002371041712,0.0429242599941238,0.039917273740922785,-0.03727964205434835,0.004105155315407963,0.023574906979340407
MMP13,,-0.025834102569209975,,,,-0.016547672367593694,-0.03014924221833047,,,
F13A1,0.010698701432353326,0.021541391537809956,0.08072510553336057,0.04141670467509437,-0.0723194666176895,0.03581545654252649,,-0.10405940920293738,-0.03214575419229067,-0.04164157062571236
CXCL11,-0.007763690415187915,0.04907287474014577,-0.038014291307556194,-0.0020811175315518073,-0.016727766179742025,-0.0203167344804286,-0.0363771747868283,,,-0.03697508022750374
COL5A2,0.07114035462387375,-0.05984417536803226,-0.04778334549264822,0.05622885034597651,-0.0652119351888905,0.0869488851523712,0.029322125843397,0.008620610078433249,-0.026044922570992522,-0.012225772936162983
EFNA5,0.04044864694924189,0.042203869301833605,0.025713006880045203,0.10376999680241292,-0.0408679735111922,-0.03703772202332497,0.06251236027901239,0.065643936403202,0.03134222623059356,0.003300223019616114
AREG,-0.025673348797364038,-0.014634236369931141,-0.002632951476203297,-0.0002286995683534872,-0.04339549128612412,,,0.15293760417577892,0.07880850799560163,-0.006243541837280389
EDIL3,0.013149554471161935,0.06430935686075911,0.023383586255082477,-0.012446652033201423,0.03291788882992992,0.02314267473283241,-0.03192138655959945,-0.08725767708032683,0.0033221658669934234,-0.04718467689661064
CD86,-0.07033388056539194,0.028543018195735532,-0.028241248581153795,-0.0006244008130680035,0.023905827610485812,0.040831774908271716,-0.0006317562317255142,-0.029912962089209766,0.0344205276621124,0.03623451985258588
AHSG,,,,,-0.01950693724332413,,,,-0.022546813273097384,
WNT9B,0.03248090152371914,,,-0.012024418730387688,,,,,,
HRAS,0.04936153650125004,-0.02665129493547068,-0.021127880000841762,-0.032507433346423996,0.031016931576574768,0.05953244683089642,-0.04835929287305537,-0.037729046367568575,-0.002212354711634061,-0.03240694908765813
C1QTNF5,,,,,,,-0.029503237873171745,-0.029004061459490697,-0.010635969258413615,-0.05222157807761978
RLN1,,0.008516144843198912,,,,,,0.026879408816143334,0.04199149172845118,
COL4A1,0.0406307453792256,-0.049311095701233376,-0.045138937715454415,0.029856835346067423,0.019837229433091387,0.011515501424623454,0.037380997303512055,0.021865361856652967,0.015455202499176634,-0.051289384606191
CCL3,0.04876570407968292,0.017455542673000035,-0.0033023954048760447,-0.0010122770685577827,-0.09515455030099369,-0.047613570501160975,-0.02857180569281834,0.05910947486925556,0.001062686645017994,-0.0207318644649799
BGN,0.10591263585526296,-0.04613151487660767,0.048232594803589726,0.055365710166882756,0.05559042548937421,0.017140733287089652,0.03540952814290059,-0.013974460324003462,0.0102660959439104,-0.030076690747715448
RETN,,-0.030318978511990828,-0.01863760842797168,0.08283691106225508,-0.021972924751128373,,0.06255561764668294,0.025783633627504045,0.036660516836283026,0.01961803187272542
S100A9,-0.09267321177804116,0.02763111701147273,0.046365054708747015,-0.007081422856901668,-0.06008348241980765,0.013736829713892774,-0.05053961238854211,-0.11917095930566957,-0.052340511983422995,0.036414289378175084
HCRT,0.053305713009827796,,-0.010243091609766214,0.008459874817510446,0.02494702850339686,-0.031497423119425355,0.0518042025074574,0.004851348760290027,0.08845396073753584,0.00941717265136086
FADD,0.030685685563858107,-0.008432856083271822,0.03027695623615573,0.029101077605355595,-0.0404746273442151,0.039890037588990554,0.01793811659641219,0.013883480169706752,0.03207278969183257,-0.017913401928923576
ACTR2,-0.022617626795979843,0.02106024807162354,0.05788542216623461,0.05522213186107495,-0.02173145943130206,0.03299573753560897,-0.11285001788735895,-0.08228220363598528,-0.0223792571258705,0.03386916263988684
BMP2,-0.010913499717065931,-0.022639241210535482,0.12117838957890344,-0.00820308364932772,-0.011269508902634342,-0.005567345471622952,-0.009026448530620465,0.042288623202000025,0.0787934386733122,0.031677573875863896
PDYN,0.04532800676901994,0.0012962115994605975,-0.03978008727314486,0.04599046849556992,0.04389395812389239,0.00026651400052206094,,0.0750438378765948,0.06822038998095707,-0.033410795007088406
CD55,-0.03334931825785966,-0.041290485542681776,-0.03373772676449693,0.03559465991071935,0.006895192841655824,-0.030636198356990905,-0.06638391889378588,-0.0027522915496947945,0.05420997299388008,0.02977030182944898
OSTN,,,,0.035592674906432746,-0.01393218187025693,,,,,-0.055203132249605276
PDX1,,,,,,,,0.06070801751940708,-0.03818411119675591,
CD6,,-0.020427839493500688,0.024590888247155232,0.024259173272033422,-0.0175250255026019,-0.021865016664714132,0.014031444895251367,0.0530905668424142,,-0.03314006286202253
IL16,0.006757771639809907,0.03559101913642251,-0.01967657894302735,0.019006185701586437,-0.05037994395462787,0.038558396804408965,0.014670518653135782,0.03488144032423747,0.02241897301751635,-0.0036954523197461247
LAMA5,-0.03270636604116728,-0.0715433747452643,-0.01417031269172663,0.024362468394182515,-0.026833453964128624,0.04782692821924387,-0.008345735509311105,-0.07495747126203675,0.014135528015770189,-0.07583771912054164
RGMB,0.007425631944834226,0.0035645834883117474,0.01734907563846937,-0.005701648545186919,-0.0693645193580619,-0.04229696289070238,-0.03238522082317322,-0.021263994052307767,0.0012458081315005025,-0.07611617249020235
INSL5,,,,-0.02058163345227246,-0.012405932139643442,,-0.041607330501798566,,,
IL12A,0.14887813820305093,-0.01742784190755977,0.004632580035346084,0.03872260584283528,-0.019974982960099245,0.015239000946829909,0.008445313214162269,-0.008311173542616127,-0.024259759317949138,-0.01963786958563713
S100A8,-0.03743191928362887,0.019667959371961467,-0.0036508227377243163,0.0014761284286045342,-0.08570874119070837,0.008108708615276758,-0.044161973406690334,-0.10828316907055067,-0.04910347689890461,-0.060335393912078386
TAC3,0.019132607685276692,0.00157737616590405,0.08460027375014131,-0.025608923969235548,0.0360303186900037,-0.047255021504723986,,-0.018737819415619195,0.022477199857990796,-0.05835241585292183
TAC4,,-0.02392418046677625,,-0.023214080131647368,,,0.01734462753442948,,,
MFAP5,,-0.023759708904844194,-0.020800488943153395,,,,-0.03603582103397262,-0.04343043195748334,0.01386519698069937,0.1264825819692725
CXCL16,-0.0006373091005508473,0.03683091609113319,0.02494201967846067,0.031586056160172814,-0.049979195637062226,0.08737653465575845,-0.03308491752247037,-0.01662069632386908,0.027435142050172043,0.02560971437519643
AGRN,0.08418290391154652,-0.025477708676773334,-0.010310876051795679,0.050931319351791474,0.02349562093227588,0.06803432049964829,0.050690223282844636,0.11994449854709421,0.0673931980325221,-0.06668178097830824
COL4A6,0.06821723592011326,0.017686549179504626,0.0031898732077641294,-0.016413090467108215,-0.013787003061976943,-0.017888231911376406,0.05115404590145805,0.07990733883815733,-0.03977821019088424,-0.03715080721952686
FST,0.05437731886867113,0.03259895355998854,-0.019713730280181575,-0.01567266188768852,0.02664000102285013,,-0.005629536868146165,-0.006915813833043934,0.036987446748583924,-1.648794949441389e-05
MEGF10,0.05087192245171872,0.06937174220457211,-0.05673827817505688,-0.009685692499210172,0.035949414158646845,-0.011889175983083644,0.012747978142167356,0.0919185302200406,-0.003886639966375328,-0.01551323006723761
C1QB,0.01622731123564142,0.009090956410195248,-0.013967882611877258,-0.006820344422876305,-0.038064526713009854,0.03370791469872531,0.024392822091067096,-0.04750008959946789,0.022693747038426273,-0.1207423731076611
HLA-B,0.04532581748249764,-0.0008751044483505235,0.1093900988792759,0.009206606608020982,-0.0830595824243463,0.027139606249376308,-0.02850124250195072,-0.07629731415603432,-0.020160849254316677,-0.018622376052054863
PDGFA,-0.024456732428996757,-0.05087220238951895,-0.03434241490910152,0.012873814044695408,0.024038954206962344,0.07883489578880984,0.012705311458913448,-0.046988999761286315,-0.07505509321158828,-0.022332152997621615
LAMA3,0.056199693014723065,0.05927126089800487,0.08447680952150846,-0.023013269458494048,-0.03200009086103545,-0.009490753573783699,-0.04887655665198382,,-0.019844924158844198,-0.027458698691341824
DKK1,,0.027024543579858635,,,-0.046652774860896966,,-0.04316607122204256,-0.028745025724850184,0.037002159427170854,-0.06628651828054402
INHBA,-0.0815333876974504,0.0065994439321042705,-0.01863760571916266,0.018981161447112253,-0.040732547733488986,-0.025542066875369397,0.07102463456452676,-0.0025129358432460203,-0.029590199427015768,0.0560110621703889
IL7,-0.02839827241496481,0.0013624391511290902,-0.03618957386489626,-0.019904133162553666,-0.02412367383875923,0.08886529761278608,-0.03803567465997528,0.023683317908141675,-0.027021733814410503,-0.045864892835144416
FABP5,0.05536994046984797,-0.009164521076736664,0.05780147191683297,-0.006455829796033729,-0.026084494981383207,0.09120533635401179,-0.042742400817271244,-0.08509757765434287,0.01997372148572285,-0.07047683078663253
CCL4,0.1079788790738732,-0.05143636043686802,0.04658855322019985,-0.0401725377826457,0.0017287073105873637,0.0017684973713861247,0.0015490591694211518,0.05586434508282562,0.04002234273550863,0.044247076316998146
FBN1,0.0324328287022082,-0.02021559662512084,0.00988200921045945,-0.010961308362981747,0.016462846277358348,-0.011640601078229068,-0.026188974590149128,-0.022614918552118005,0.053753441003751096,0.0010441863779051342
TCTN1,0.032218515450302423,-0.02102695734733533,-0.029826152677995092,0.004250879042840676,0.026456055036826923,0.09416663483127531,0.02712361770441917,0.05633231475753038,0.033525510036229896,0.03763271684532585
NCR3LG1,,,,,,,,-0.030470846882500197,0.03903573409443217,-0.021381966703846567
BMP7,0.09855231233261469,0.0732326519886115,-0.018848965932085644,0.012975546291804738,0.07310079632639803,0.03095315356834893,-0.015360943500297581,0.016843294484675343,-0.028002386796861827,-0.07009821571576474
NLGN2,0.0871446763344507,0.007276881526832117,-0.019338301382014172,-0.08340040148350093,0.05487513585581912,0.004510057684956701,-0.037925560851011786,0.10543161926207097,0.00537556959992629,0.07597353333971299
CCL25,,0.013827158353901716,,-0.020470114134324705,,0.009645474966080788,,0.02060920092941326,0.003855781506701012,-0.021994955759789228
NPNT,0.0770618828965347,0.028572340694102142,0.06515746278325389,-0.0025935916390168647,0.0714678953922471,0.02359161092580598,-0.013127187487409219,0.0667897737861743,0.025336312252783388,-0.020824069761081098
KITLG,0.07299631657841828,-0.009595542574250488,-0.04062457062841798,0.03514203012310206,0.05829385594171292,-0.03251819665599769,0.01485910893656918,-0.010008800926824615,0.06303866467088642,0.012820145185055549
MADCAM1,-0.03922603656817508,0.023101486729172494,-0.03476784197683231,-0.034354954786382064,-0.014562082449724685,-0.007627481735662845,0.07024791234221915,0.05282934917086702,-0.02330015578035724,0.10001285909162692
F12,0.0025300270735680564,0.04451683002130026,0.018616176885431324,-0.017430459079678308,0.0766385786223404,0.01916019024918016,0.07022622082428792,-0.060312341081693144,0.05387005958426564,0.010528566356116098
S100B,0.09294710430321043,0.04483913237420487,0.03053478420548903,0.04564818118852869,0.09385490880698401,0.049309359371799255,0.022429807923290163,0.17304206445133757,0.07594158544661708,-0.09099566139754026
IL27,,-0.03359727183248527,,-0.025974562335804405,-0.013607000935332876,,,,0.03329218902910856,-0.018279063059113424
CD99,0.05582278813335175,-0.05533046134340333,0.04346676658257377,0.011323802792705104,-0.08068589462899106,0.0292013726734948,-0.027650943066343317,-0.0035073003095451873,0.041267769335599974,-0.05782709573450772
PDGFB,0.05586142132422071,-0.05881714904714573,-0.03688022641774556,0.0032362042368527426,0.05827784802902211,-0.01578120886155325,0.04876612601829982,-0.0012814862609053803,0.05326822715049953,-0.042236884378591064
CLEC2D,-0.051361477116484644,-0.008992085067241116,-0.04265634432536214,0.010933945315923068,0.0527235222707488,0.04033848788531779,-0.016716080781565567,0.010825154317912148,-0.034491369681416174,-0.04709352010312094
F8,0.03135350864867347,0.08065731433655475,0.016142376838475667,-0.004213725677387863,0.01513797949462186,0.044577268865428385,-0.00326984782685461,0.02261607822056065,0.04273173167854453,-0.07000802958558995
C3,0.07415093750444904,0.03746008133060802,0.02414374992773476,0.06901779198641915,-0.05265276811934236,0.035943175964553854,0.012720000934132284,-0.11580161081964488,0.0013160615707235636,0.05066354116400976
DLK2,-0.011983417581738008,-0.02696671256987837,0.09103844808647389,-0.018482245810482474,-0.02250067404165873,0.02210054689107386,-0.034451663539531024,0.011045042997349036,0.02694684996614691,0.05520855568531559
TSLP,0.01846830747681859,0.02786716336627927,-0.019200137498952802,-0.026696829065932445,-0.033481286110328315,-0.024690072789801155,,-0.03047084211433531,-0.020223765177044457,-0.0006892276585662233
OSM,0.0023655224214153146,0.007262821469088365,0.006064660948720998,0.0538229033630708,-0.07594919668347813,0.014432804194107135,-0.06885411230201259,0.016198310319712146,-0.0464548674627834,-0.011333804775577121
PRND,,-0.010530303420770694,,,,,-0.001698086279396316,,,
SLPI,-0.077840369479429,0.02761054609201249,0.009947491926499987,-0.0661620881130579,-0.0366169235614243,-0.015009698934461831,-0.04787573280592159,-0.1795664884743034,-0.09634106077288969,0.044349680499101304
AFDN,0.0264755699780576,0.013157409440395656,-0.020582940286312523,0.00021459399982405014,0.025904357548768183,-0.03222361510223417,-0.002115937970876188,0.023410419916088766,0.05010743972328023,0.09951174545951642
KISS1,,,-0.01440661638479222,-0.004268384574328582,,-0.020993399159325864,,-0.02629204825212902,-0.022290447234230744,
ULBP2,-0.02345150843747896,0.021753650429894,-0.04661495934052535,-0.045245998040691786,-0.023425192056635336,0.05571015661105474,0.05964179227904695,0.019869298672379944,0.05829640549688699,0.02614299235640637
ICAM4,,0.010248896660743618,-0.027895953265561088,-0.012024417507451446,-0.011855992494679876,,-0.03445170897822271,,-0.019555482290143155,-0.020323489977330373
ANGPTL1,0.020115948074148862,0.007643962263595401,0.08487983432913669,-0.03001960510842077,-0.012405932139643442,0.0969379495014102,-0.032925952106530806,0.11034010450763453,-0.014988842660747511,-0.020539143087405204
LTBP1,-0.010233087411702734,-0.05290847933188433,0.04320886714269584,0.028532944796567632,0.0007260809382047018,0.03173811831851453,0.011981038037598639,0.09916304045153768,0.016855701421791144,0.10620679808214359
CD160,,,0.008751163198993292,,,,,,,
NTN4,-0.045451720452090054,-0.05845216310858892,0.006485442070652379,-0.003216314217769403,0.028829500046175904,0.032011867368614305,-0.012769745625170453,0.12436949614478417,0.06593755707652203,0.06460741337162176
APP,-0.019139648171328977,-0.039048018622380457,0.01683428371904705,0.01893649373678398,0.05738141894361486,-0.005560363011987407,0.07863816818042432,-0.008842578199687309,-0.0533166823713557,-0.01736862079322783
RIMS2,0.07850166953603167,-0.01625804981180639,0.06761495104186595,0.02142304599061456,0.07902150643612063,-0.011326412640657578,,0.03350924118791887,0.024087979754813776,0.021673543488193968
WNT7A,0.10701550289871986,0.008730149405411619,-0.004376133969472569,-0.010750843780197616,0.04170925817177681,0.09636644806966993,-0.0005181099711279406,-0.03625364147056416,0.02393794754750875,-0.03206244382331358
GAST,,,,,,,,,-0.02229044763756353,0.008399968847397635
GPI,-0.01507583032472784,0.03832703260874242,0.07969194066736468,-0.029397689349376522,-0.07556195749463061,-0.05409863947448915,-0.024228998580121525,-0.09778864961468314,-0.050850939352581226,0.09008170566529386
IL1B,0.050566275215404105,0.01276010150096841,0.002173719049971089,-0.020607127764517327,-0.07988176492658583,0.05329483959389249,-0.04100263053071678,-0.03920371172032401,0.024792405715147924,0.0033154167619211727
SFTPA2,,,,,,0.0457056258658446,,0.1443981334611002,-0.019261932203662728,0.09581076882011666
HAS2,-0.009245217464953714,-0.0005587348147446696,-0.0025693519843933716,-0.002215280286521949,-0.014794783329351375,-0.039811361284639656,0.08727621180175092,-0.07850933442045367,-0.039144920300141973,-0.004587263247696375
IL11,,0.06515272010159837,,-0.023214081890401667,-0.012225235517539094,-0.018895189505550868,-0.0334223759228755,-0.06351792386561848,0.022066088120234188,0.00785289409740652
SEMA4B,0.03658282979426531,0.020974543598014688,0.023464015535712174,0.013914315021538315,-0.014874766182526042,0.017385643825039706,-0.023594947067029616,-0.03690737174908383,-0.017941198529898134,-0.08753817537681541
FGF12,0.0365961907243035,0.010616814837427177,-0.005110892704886519,0.009220972508004664,0.01189039336015204,-0.06251645832057384,0.0034145370785042535,0.011924339867384429,0.065462676547845,-0.04124417464184104
CP,-0.04817414769110408,-0.011891219989515874,0.05094868299652986,-0.03733334705029189,-0.04811863774276692,0.019310470926579844,0.059267340296056376,-0.06065651320004277,-0.03950279306617639,0.12385505067122766
NLGN3,0.06359886200666942,0.07332468914832883,-0.01734708863055504,0.044981995781445024,0.07272191299612193,0.0724088876259106,0.06419574667961701,0.11339199794994852,0.025208269572134345,-0.058834244535437244
GZMB,,0.005705508966889463,0.06695308451665644,-0.01528170951237411,0.03640377726543031,,,0.04132142123400617,0.0028583853699531217,-0.02337260469754292
PROC,-0.037805526209254835,-0.03784386358274665,-0.003182548291026988,-0.007626742678133281,-0.013274327654575103,0.0073435235214431216,0.023086713362340833,-0.02647005858105491,0.04540381844569331,0.2137257635240787
TNFSF11,,-0.022816197446886833,,,,,,-0.017688320460973402,-0.023546292750261443,-0.01803878018772038
AGT,0.1338156468271335,0.06798609380631009,-0.023952457269872815,0.024249296627765184,0.02673813396876057,0.0648515909967729,0.05484886271657876,-0.09905076369631581,-0.05338728723580269,-0.14799648600197118
PTHLH,0.0034127279181220493,-0.015407037042651074,-0.03726319596057653,0.051773487721198434,-0.03817726930040541,0.04485543943245416,0.01939751798943748,0.038194309860605014,0.05665447991668094,-0.07402593094569733
COL1A1,0.0647214916295438,-0.048356446605022155,0.03934259447486427,0.05141299495034481,0.044410689409968646,0.04691592500234023,0.040802229810896345,-0.038312428785278956,-0.000722146751234727,-0.056572014706043595
LAMB2,0.060579362515321755,-0.05799215874752047,0.03653373438248157,0.010624677363514572,0.03156016029477355,0.0645608528596228,0.012826022998255637,0.01631865019519308,-0.009825687897223535,-0.029317740892667418
DSC2,-0.03493714771621613,-0.00485742815481414,-0.00619439158972585,-0.01181703073526277,0.027704169083652665,6.5828842838784926e-06,0.03976458912130417,0.008052970214325857,0.023733628301055465,0.0268894081039216
WNT5B,0.039782751434549526,0.02832492097053481,0.05037660788319149,-0.04174790556279748,0.035879871925148195,-0.00094707956497619,-0.05186264564392658,-0.019859841532015227,0.017356615938234406,-0.04224293359163367
LEFTY1,,-0.010606300519007655,-0.02276819087084713,0.06744610371415156,-0.014056939633780161,0.024741653145789518,0.03762744871290929,0.026018644250356715,0.023321102990126047,0.06300794450018209
FGL1,,0.004795840548040144,,-0.013082994470244143,-0.013441631889588359,0.051484471017214394,,-0.009183166162189232,-0.031235875784893185,-0.0225930380237572
CXCL5,0.0671851042396683,-0.027129031726423718,0.039322915928128636,-0.012024416197163027,0.02139677636548785,,,-0.04089646257456972,-0.06921316360103398,-0.0032878975762951155
S100A1,0.1198502279196627,-0.0023214790056784646,0.08062914070376206,-0.008298421651121494,0.025886968625315507,-0.009566010102643664,0.008063446720283467,0.13009355083006907,0.05755924422575074,0.010821168466511061
C4BPA,,,,0.011661490783138958,,,,,,
NPTX1,0.07932956857265133,0.06043566001814049,0.13263750260028717,0.0207452936115021,0.004197896517302537,-0.06781809225706978,-0.03853537230210564,0.0031379871511878783,0.035126882946154625,-0.02337212364365381
TGS1,-0.00837613463126577,0.026025593565924505,-0.05029255517417403,-0.009615700980228806,0.006753085835326476,0.037143763380613926,-0.03616662806463527,-0.00561729474875151,0.04951402553384857,-0.03492901443478778
SST,0.005180752969971487,-0.006908205740899726,0.07091801333528734,-0.021935611240756544,0.02443685443724353,-0.06743456505419969,,0.02314761898906934,0.00715883411463902,-0.0685020585130679
IL34,-0.007871235230497192,0.005392680749382203,-0.0336576279380791,-0.022966191078813154,0.038456023275412136,0.029622983414535127,0.0824411505441366,0.016756544194188826,0.06753467216760158,-0.03220139435906617
DHH,,,,,,,,-0.010470402606498777,-0.03000327062944179,
XCL2,,0.08309382383062695,,,0.06290597483208121,,,,,-0.020539129200721762
RSPO1,,,,,,-0.017888231911376406,,,,
TF,0.07511861128380587,0.04816722365712072,-0.030010031101179332,0.047029694227440244,0.011069876532223166,0.012016322109036517,0.015807342707889166,0.060395530058656964,0.01608801555295718,0.06253771302652075
