,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
IGF1,-0.04361966176081877,0.02537333550271011,-0.005732010631088157,0.012537549686664725,0.038192096658049075,0.023468874122847042,0.00042023447250488387,-0.0333366502694662,-0.02258168740465867,-0.08314295582640557,0.028320777317103724,0.02756685976587225,0.04695569925648977,0.0023698584628462837,-0.04698885760974214,0.004610396749614291,0.013104785213342027,0.04989010428731039
TNFSF10,0.044414865091009316,0.042321892646602736,0.0683697818152459,0.0014929075300124004,-0.00045635002434444807,-0.00758384534217062,0.11567200159580264,0.003447340640831214,0.05500633080366293,0.06209955743481287,0.12958547159929332,0.030906344619581926,-0.009381423589700648,0.03674565673030169,0.03107429311170447,-0.03390463514625798,0.05944396277434191,0.01663120816860683
GDF5,0.14160101460560956,0.025796174233857147,,,0.07929576081528734,-0.015165406729868852,-0.03353949745821843,-0.016382425350440318,-0.015172206559896142,,,,0.02981787759216089,0.053624341760535224,0.03325022961586489,,0.035747639681185515,
CHAD,,,0.10968211083687132,,-0.005904505115968064,-0.01144964558655371,,0.006623557355556046,,,,,,0.06783986744286714,0.048730403041091656,-0.03818881668020338,,0.051397506545848896
RGMA,-0.05592140554912443,0.08645567511398121,0.04268939231466323,0.003924813013126583,0.04904448382013722,-0.027714123990988996,0.0967809761369259,0.0006201625570201177,0.06811057075728791,0.01654640829536186,0.014661202872496821,0.05437734520528955,0.06769111196988167,0.02316214476088695,0.044931811865057195,0.11548698107879875,0.03230858730316349,-0.0875142119767918
CLEC3A,,,,,,,,-0.013481985816794433,,,,,,,,,,
WNT16,-0.036792010887957353,0.048288603716754336,-0.02141120016590474,-0.023124411425804278,0.09423414960862418,-0.01766534951297625,0.005024512648047601,0.005844304224587728,,,,,,,-0.013340804128421828,,0.018028397575308247,
CX3CL1,0.04237141732391017,0.04382533008009241,0.02783951974881638,0.007485202149908622,0.0593631655532666,0.034022701499945636,0.030469460925520022,0.011569003824339046,0.006086025403016931,0.03969368412391351,0.027208694392803892,0.12990620397614897,0.06071154973329959,-0.03656485768357696,0.08239407652461801,0.021955337792333104,0.1116506208939398,0.0668989760104408
FGF1,-0.008199422423175926,0.05385388401584998,0.06797845302144402,-0.032165963915900375,0.054190198327804265,-0.06766567902483386,0.06773235102708602,0.04778607672265135,0.04331036944405737,-0.10944461871817425,0.028395424406425285,0.044659223824818295,0.004644695724216146,0.048682973534272866,-0.021612886606388625,0.05404408444419241,0.006375042981792957,-0.06711108102545332
ALOX5AP,-0.044815855269634074,-0.04028993388081643,0.0481482595180756,-0.0013597526276387527,-0.08870180396656958,0.004948838169216308,0.056644394583026954,0.013067971865306732,-0.0738660397602353,-0.03301428880208437,-0.012345528401582985,0.12125267069264335,-0.024118923773568945,0.00916797817939415,-0.0173346053297253,-0.11764033220502391,-0.07509470038865272,-0.04899089060306584
IL1RN,-0.017564109768537468,-0.044043228967048195,0.032484120558944195,0.02047597966624045,-0.05311369214404918,0.0023559679740064554,0.07944087046171883,,-0.016294480835679026,,0.11764285364023362,-2.6893680995612767e-05,-0.05663975710124531,-0.03569564999637725,-0.037171362211395456,-0.03859529037274977,-0.027512748783706978,
PCSK9,,,,,,,,,,,,,,-0.015167536152103008,0.10029402262705006,,,
FGF23,,,,,,,,,,,,,,,,,,-0.03551424717908386
NPW,,,-0.06528679033313259,-0.016757989582767797,0.0049575518769521066,0.020297168262443842,,,-0.018148503952568756,0.03833631024132437,0.04245187344834111,-0.033941155505061854,-0.012750333593422421,0.05624442650461696,-0.006987781146447561,,0.005471066665089272,-0.026775219125631262
CXCL9,-0.019506631402820118,0.034199629014712324,,-0.0075266031813483614,0.05919705815405642,,0.01066686893444914,-0.016382422673178382,,0.027156332397082095,,-0.05857210146539777,0.05750771299435646,,,,0.14742003800078254,
ANGPTL4,-0.005375053367475672,-0.038097451654381435,-0.1496469734210849,0.01448347020617003,-0.06703280517110503,0.04142516056957511,0.010747200340116973,-0.02841428892044579,-0.021567204819413707,-0.019600874636556992,0.0038143869988588063,-0.05477911465930916,-0.014565013175669968,-0.08162930865596435,-0.03909951660365533,0.1127538998857637,0.0010253499648434246,-0.005630875896400217
UCN2,,,0.07430755996916968,-0.011619890551913013,,,-0.020481862161590685,,,,0.12635791777801023,,,-0.02634735795919984,0.08724460997550866,,,
OBP2A,,,,,,,,,,-0.05408708129339813,0.003618938530824247,,,,,,0.1119717785079626,
COL4A3,,-0.03425658882734592,0.06501197187602692,-0.0008809297372416781,0.08145608125137847,,,0.10078284354392615,0.07924769569547047,,,,,-0.012002380828369531,-0.020465467631132557,,0.052232136633195245,
NRG3,-0.016895477992353438,-0.0014392910211632822,0.048250262401932566,0.04247676189019384,0.07213221124921361,-0.021818209518688084,-0.015068989006562563,0.0066528623560935035,-0.02902616787926891,-0.005488259665587417,,-0.03847201354450564,-0.06471177606853973,-0.030789246151507174,-0.07227225240231522,-0.029237388743717355,0.054215854507005064,0.06950331714111611
IL23A,,0.03583584596473474,-0.02542368931764308,0.04572366989451161,-0.031090604459927056,,0.038462586015393825,,-0.025001778048069044,-0.049771129216317246,-0.009257513215582706,0.06604105061141945,,-0.019479483461654352,,,0.06231971562261172,
COLQ,0.029130175194162455,-0.046245600859295306,0.0014669992135572314,0.059162144108674077,-0.013294811099863387,0.013516400673678127,0.03689653366856425,-0.060496678700240517,-0.03227260707245971,-0.013099013196064059,0.07185577271838904,-0.037872061308474134,0.0015523797334395302,-0.005675887237579599,-0.013960131635863123,,0.012191076932034453,0.08530277136250208
SCGB1A1,,,,,,,,,,,,,,-0.019074493763740843,0.00997355331937713,,,
TNFSF12,-0.009262126172280212,0.05634686880887246,0.05513042498956405,0.016064158678532406,-0.01160341749599462,0.007339860162493394,0.10507446672262351,-0.007214034744783897,0.02297366537259816,-0.015958325110373667,-2.0719454457946735e-05,-0.007761180173738532,0.08822261544477163,0.017477763742752783,0.044760779635798394,-0.04684575503856898,0.04501433171303127,0.04136886818646651
DKK2,,-0.01739998050347321,,0.03727118733459969,0.03939392107327622,-0.02571085184320839,-0.024846528037078496,-0.011272850004580242,,,,,-0.03595602463636704,,-0.017245470156272043,0.1529614426223425,0.12201884983411672,
FYN,-0.08350854529006131,0.041975145704611416,0.13077960656589616,0.02283689802035999,0.03164842245026592,0.011131853425483496,-0.009411727185646894,-0.04280272316743979,0.036393065967463,0.08860095235142341,-0.007490581256471023,-0.04560170561426048,0.04070299421154019,0.03994142932842147,0.0058708829794655104,-0.05560682526933402,0.021885611130752696,0.01395418742885096
ACE,-0.014717514087465657,0.032515962461125675,0.1273426466747475,0.03087965419394868,0.06229316884870033,0.03475990716023982,0.013987190585356125,-0.00010661255712563403,-0.04887195803447796,-0.002519464933928144,-0.03624876490056453,0.061287584113156594,0.09585179907179381,0.08424644984847907,0.04156924037657586,,0.14830999323691987,-0.03551431634673818
IL18,-0.032773520681880004,-0.0070978521592111755,0.08266133856799122,-0.013923290358897597,0.05448110722855472,0.019427902988005508,0.09649243373934412,-0.05612369644456183,-0.03486656803011094,-0.06260243931838605,-0.0431379341411177,0.07229810593237627,0.10910717000522191,0.05115228587854262,-0.02100369339091114,0.02175897631250752,0.043037324509027475,0.04794147595511115
PPBP,,,,,-0.023254153643198897,,,,,,,,,-0.01795491297100873,,,,
CCL27,0.003988411554291034,-0.018523563033926747,-0.0023499667204831456,0.01690026411260387,-0.029820686028381487,,-0.005801105261305241,-0.011612657395863044,0.026182456496070018,0.11696705105425864,-0.023508967797221284,-0.007093409102055067,-0.06471179551876853,-0.018247503280325282,0.011262006890823491,,-0.014570736880419627,
SERPING1,-4.979420358897899e-05,0.04762688702064157,0.03804322850081212,0.0243545237732097,-0.04672632490958785,-0.0037255548075223093,0.08436626501423951,0.01418733971530419,-0.0221081633831343,-0.009373492897534084,0.07077191249171484,-0.016240980437995,-0.004598850025471634,0.06250631330353187,0.034258906758911085,0.04253942359675283,-0.013989858791056492,-0.03011115349373016
AZGP1,0.04134571445402195,0.0013438466473935018,0.07560298354657517,0.05572772108183523,0.08894805226278475,0.0533177877610344,-0.005028740865665098,0.029695909616744655,-0.002242692867785207,0.0043881777934653724,-0.0012825752140222047,,-0.046985886275224535,-0.03659758045458935,-0.04024080906928194,-0.0042978955698032015,0.05135602861027097,0.014938508731340065
INHA,0.07437326462538296,0.06487463733711196,0.004974385638829125,-0.021888381447254156,-0.0165875381815432,0.03757862803811775,0.0009609760774091817,-0.01789156996789266,0.05087703786503417,,0.06721729544296724,0.04577029551295134,0.03587766168749902,-0.025313551361074594,0.015905497755142925,,-0.030020969715934643,-0.024163710766082053
SEMA3G,-0.030332719680938067,-0.004142741481290268,,0.05978805662399563,0.03194278890306639,-0.005515687378088756,0.0018549570921583592,0.030648251238438853,0.007228378123654079,0.0007005888240151694,0.10919192001832337,0.11584909088899774,0.0647821861024735,,0.08244360835205804,,0.06269838913497726,
OXT,,,,,,,,,,,,,,,-0.012546250007151493,,,
COL6A1,0.023477358449130445,0.010379004078319825,-0.10578673086487614,0.04899316179191804,-0.04796005095030226,0.005702528011228424,0.08285779425591291,0.035911499792764846,-0.0024051571143625175,-0.046926263380027575,0.10460265295435245,0.035125082938840306,0.10086179335526087,-0.03298933824150028,-0.028326513478298048,-0.06550252058129782,0.109447233565431,0.07707385512221782
FGF17,,0.02254521786167868,-0.03032231820032487,0.005474703024941869,0.03665429560767197,-0.010437499940675119,-0.030165438699506247,-0.022679334010002185,0.042633635226123165,,,,,-0.03891932543147141,0.07982914532627773,,-0.03150694181526482,0.2897452086766999
TNFSF8,-0.0217057246763916,,,-0.014822871943602402,0.009507853458587245,,0.020392962161806444,,,0.011288985187142903,0.059497996216510536,,,-0.016614815682747218,-0.013340805889272021,,0.10740319213079079,
FGF20,-0.028900244782337624,0.032155630862209884,,0.047086045565795785,0.07207441734939651,-0.01573236840862387,0.03463478291708873,0.0010606986837348978,0.10227398817321842,-0.025689385964195927,,-0.04657404902225415,0.0040740037058293885,-0.025930258208408274,-0.026992678852174257,,0.10406918078766784,
ICAM3,0.05000434165353552,-0.0445268320074036,0.0071215914895822845,0.045558241297320015,0.01926185897231538,-0.011744613049845462,0.05957938258033576,0.04037588818019211,0.024282102562424218,0.0926660656706303,0.0013935588027879262,-0.009838749116888324,0.021569242232043314,0.004193117205517648,0.04459197422969528,-0.03345083422107477,0.11786475110545311,0.0440835860677867
LAMA4,0.02827408281595987,0.030967883492506156,0.12934075480052495,0.009501816432036696,0.03796535091967212,0.016626256904756068,0.05423430795782554,-0.0007775199561355251,-0.05429508838525885,-0.05992230506146772,0.029180876853322196,0.12117754901064479,0.11333601015117116,0.01173610727172242,-0.01732631338960726,-0.03374954703397051,0.13413868987003127,0.10774378221079509
DLL4,0.005487271695879616,0.059463782477948326,0.08467110352998716,-0.00574234462823673,0.03170315376987215,-0.049093001429051694,-0.002693889925251393,-0.016261010265205458,0.0407145928415809,0.03275597547256841,-0.018908511405478477,0.06728691537969014,0.0649816394305638,0.09043812324061364,0.02839423181048218,-0.03435317440397098,0.16446797685857575,-0.008014158990597242
SEMA3A,-0.019172973939329836,0.00396924555914745,0.008541456322228204,-0.013776574047820043,-0.021566678008056207,-0.00040205598101292634,-0.026850518131776843,-0.00038892672723907966,-0.021738255852343794,0.008846430372511347,0.010822947929226364,,,-0.006786830142764274,0.025130035576833767,-0.02425658753163146,-0.04603576739047872,-0.06138534959170474
RLN2,,,-0.02320895763840568,-0.014959134759383931,-0.035668240106887565,-0.018481840071842257,0.03906279977524283,-0.03149043420378379,-0.015630349748251098,,-0.0017213048093088256,,,,-0.014632681887377881,,0.013415597828589481,
C5,0.015132987362186148,0.07615821905869745,0.10670572477935907,0.00038341855304562254,0.028769468550722297,0.03326546551650912,0.07711076826788221,-0.012724335463805409,-0.008013523026222541,0.09829528881132135,0.03869947406176635,-0.007498157562618044,0.07358746862608734,-0.029283182625611585,0.029963136831687377,0.03901063554263141,0.023473986470021926,0.2259137110945444
COMP,,,,,,,,,,,,,,,,,0.03447977317644602,
EDN2,,-0.020928690227138332,,,-0.030583091658274632,,-0.02641739658852657,,0.03772415863277423,,,,,,,,,
C1QA,-0.05475413055416263,0.07115330075483171,0.051459935032682605,0.034208813014168095,0.01624403514292581,0.0018529898776473422,0.07358429819694541,0.005690260392664475,0.021438747697742115,-0.09977561694446001,0.009844704552382061,0.020131259675286433,0.07949282760132083,0.027911044936660922,-0.05301790226411993,0.02234641086433027,0.04834255523096752,-0.027227753834373928
UTS2B,0.08524453045948355,-0.02239605776837118,,-0.014959134673441982,-0.025505482226259597,-0.013757229294519932,,0.015026690071757847,,,,0.04238571319027495,,,,,-0.017420775880463958,
COL9A3,0.022851034007770374,0.05120172687335072,0.07132029284625403,0.057743065508749906,0.09254811403650878,0.06367697798508563,0.030118043224638097,0.03619308822898008,0.030090081740739485,0.09753628406494756,0.05515567895199333,0.1119051392824227,-0.02443449456217025,-0.01678649629802362,-0.009277512476149295,0.029908685952826367,0.07034002045665227,0.007816555719211356
DLK1,,,,-0.013392810148509326,-0.02077319620442597,-0.020963175178006797,,,,0.06606211309341173,-0.016107804638891016,,,,,,,
HGF,0.05387059392992041,0.022404506584765668,0.0908215738089626,0.0432957209102501,-0.017292127427718802,0.02294407601652211,-0.02840589020340127,0.03604973199742085,-0.009649126155364797,-0.047321980268026205,0.06759849624440323,0.15362496959800942,0.011412974078165472,-0.01290427428602609,0.010938096152613345,-0.033852379622291595,-0.02369579351105523,-0.01525418802528309
P4HB,-0.03735205519618187,-0.05871480724002511,-0.14997548294642032,0.035554369747688344,-0.07674095485418458,0.012681657978333207,0.056295534359975655,-0.029797274011016117,0.03160282283377013,0.04101824129276721,0.06683050933818965,0.05136151221474367,0.05937862186971181,-0.0015472977598725913,-0.0681328074327541,-0.07458848729170893,0.028914941036144184,-0.07086081444807982
ADCYAP1,0.06944321491303954,0.002048552013227095,-0.016595316944318265,-0.030204096174502284,0.10427685402145961,-0.041765551006587714,-0.0069874532110944815,-0.02222333327705947,0.022778619273825507,0.06209869188686477,,0.007863722229779612,-0.039789128394639356,0.04041086119676267,0.025912355774452844,,0.024036741621435685,0.049021312223661684
GREM1,0.03409924981644751,-0.029438799682095014,,-0.01292938213974024,0.02309898813754467,0.042858282970105535,0.0340469157465952,-0.013185841041426505,-0.01607571120778052,0.006931685438717259,0.05222936890991728,0.05272376886337209,-0.037819671840772257,-0.029639651373406618,0.015053479789417486,0.025750717608313555,0.07562393949410161,-0.04058073820105905
EGF,0.018126061400638698,0.02328283693545653,,-0.02420412910639904,-0.047392973838709586,-0.02201666557558631,0.03000858993385014,0.08075985620708831,-0.028448966406123606,0.047729332918759526,0.04755032561052869,-0.04657400968194953,-0.021245353235636824,-0.01448155673101021,-0.018423191435406633,,0.0673330989250782,-0.035023737603201564
VEGFB,-0.0037764924500061,-0.03736165051786288,-0.04426817425773932,0.01954680146323681,-0.02114280807065139,0.09256514855622276,0.05174212333235168,0.018069934645530875,0.06762730703033608,0.053108227368427074,0.054046997420846656,0.006226999757405048,0.038924170073090486,-0.02794273316992048,-0.032153162188818626,0.03266570268237471,-0.055666447692987626,-0.0383388475199338
FARP2,0.01225807009034932,0.002760246585209704,0.05368845586629143,-0.02756688547187787,0.047901042094321014,0.04891375280710673,0.06326974606984573,0.0463012559928262,0.009399551826538644,0.044695468045293174,-0.12025853936453562,0.0445882319309657,0.08622429694962021,0.0007279284193889913,0.03313982595310015,-0.05786868649913033,0.034341988637369744,0.03326685182546527
BMP3,,,,,,-0.02146397010404782,,-0.01336762323189268,,,,,,,,,,
IHH,,,,,,,,-0.03692426432869304,,,,,,-0.01766509849836864,0.061688367948443616,,,
LAMA2,0.08522486336323074,0.030903895128596495,0.004809362592164828,0.00857380484333185,0.031503874912940134,-0.03414388539430451,0.05934696701760486,-0.006522911883994392,0.03188163221436397,0.02949875253512602,0.07400971864581848,-0.0030814845963970136,0.08146071165543596,0.009498337046344271,0.07901136929029827,-0.022070226210606517,0.08475147723347828,0.09504091530102743
SERPINC1,,,,,,,,,,,,,,-0.014481557883049978,-0.014274851952549272,,,
NRG1,,-0.004447471045755405,-0.02077996306317492,-0.014266773175044923,-0.005148446161791525,0.03677803220938492,-0.005018091506912079,0.0022813017136731804,-0.009996286732171934,-0.044388526319278025,0.045727239128381426,-0.061165500788871154,0.04818703250746676,-0.03127831026923064,-0.026178659695799435,,-0.012634705753643135,
SPINK1,,-0.03762759337957408,-0.06449675358640047,-0.02961069185832225,-0.03238909875672399,,,,-0.015630349748251098,,,,-0.03818908428573863,-0.039544156997924566,-0.017546665636670195,,0.000567194337803448,
EFEMP2,0.01878997390733831,0.05063549365009007,-0.010645972575095176,0.05156005016408175,0.016221132760707448,-0.015590564468316173,0.06068900151381355,0.0029445400176469306,0.03282481260863181,0.01649387146524369,0.1287670653631649,0.029928924765628414,-0.00319359755323033,0.007024668902016284,0.029414015666731862,0.016496138526207894,0.028828945418789467,0.009105462190222822
SELPLG,-0.03735310839504013,-0.005404431884180481,-0.0059179228985565815,-0.021572017444098507,0.05300811955868512,-0.009555633016337921,0.0844880035224641,0.04560936567769148,-0.036988976355861264,-0.02812545289199859,-0.055062644103127174,0.10220565339494181,0.10430929484402038,0.020811892491074114,-0.036578925756268234,-0.010448049079759728,0.08632919970349985,0.00674899601569244
GDF6,,0.04332397316146477,-0.03441760662168628,-0.016757991032650403,,-0.02745361119454295,-0.024822801470808994,,,,,,,0.01499511891435171,-0.0347704476199172,,,
HLA-E,-0.02089344284428836,0.032801443888236206,0.048834882779128945,0.028030793284903942,-0.02968618363345603,0.0073241762616331595,0.055784218457231395,-0.003206047365176412,0.022702871661341318,-0.05134309172685036,0.02961657169487939,0.0795522844414462,0.11432402184928736,0.009568203926382874,-0.04713053205574919,-0.012907215563467515,0.07981859582393501,-0.03294839035972687
PTN,0.023351283774439995,0.1281117427206457,0.1494315376877463,-0.04225968836693118,0.08005123133826245,-0.019980299307523257,0.0694030723303139,-0.05458470491309693,0.0035594201250912514,0.14739034150355593,0.03972917228385967,0.12929744686960284,0.1385706183789574,0.04084770037784029,0.030190235967429837,0.04148755124235961,0.010694708633877927,-0.006814268019102129
CD274,-0.028630441812379472,-0.0499640445956663,-0.03996995727886711,-0.02968361358409877,-0.04691290843267684,-0.030692633144646576,-0.026372225157714112,-0.01564086029007475,0.0008724524519593776,-0.05037579096664197,-0.025484492398583518,0.0850759792920207,0.13553506527386,-0.03818453041957513,-0.036519859996055254,-0.04611497369369932,-0.002237977507270624,
FGF10,,,,,,,,-0.01473196921084298,,,-0.004490931352454293,,,,,,,
CD14,-0.02798278607596702,0.009257195257533607,0.08892371538462317,0.04570507489359344,-0.09286486172201702,-0.016098545898158508,0.0856161114975776,-0.020352972506935362,-0.017390853964023664,-0.02759142835754418,0.022372912523755794,0.11415253625406113,0.1111272055748073,0.045517723871579506,-0.04145649214817587,0.03401361919396368,0.002991635614961419,0.03572268746102919
SFTPD,,0.008428650083921995,,,0.10094476180594684,-0.031103983884573447,,-0.020002076911297476,-0.013321103124973702,0.02483327050233872,-0.01568553059284795,0.05445907130006228,0.1794529398967817,0.1334013437143492,0.01100948679949794,8.810708740236477e-05,0.05620766254594807,-0.03402480334145527
SLIT1,-0.026434099640409704,0.05132617460356025,0.11562225478233006,-0.008950836158724265,0.06314567284841863,0.0887182356997922,0.030783688985967964,-0.025874623051964068,0.05330617304794817,0.11459072307804666,0.08539200641581077,0.10517706586840368,0.11649662132142914,-0.004077800639864743,0.012067746073032756,0.007769795060116704,0.09212568924418642,0.0018317834679209375
LPA,,,,,,-0.013757232743512144,,,,,,,,,,,,
CNTF,-0.023741591240517286,,,-0.011791197142194926,-0.02325414973798104,,0.03540991323794465,0.008472308702130086,0.00027032638024545533,,,,,,-0.014632683500939938,,,-0.034024949347233706
BST1,0.01672681729703899,0.03161800326644605,0.0563717352861416,0.003579555742523294,-0.027179903023170596,-0.02215293249955579,0.05315541026769672,0.05709632430758031,0.017880868536532757,-0.011983305385147537,-0.011916181081103821,0.09382307922702869,-0.05030026200903757,0.032774469875991225,-0.0364391717186776,-0.03979444102135021,0.07223050507537566,0.11196300666764995
AGTRAP,0.041662108546580735,0.08758442268772947,-0.01320321303587493,0.0019017691303210543,0.03428954700026532,0.02009807489750004,0.07404523712506593,0.02704942955796462,0.016275878934732084,-0.05331087210656912,0.04476495622880496,0.031568630579996884,0.11555629513443987,0.027080939193335204,0.015488715764650877,-0.07827112654305633,0.01272153577103886,0.0021671284713595538
LAMC1,0.002082819808002073,0.058288370749663115,0.06515518090345065,0.0007824756055553263,0.02811676008228407,0.028180917833802638,0.09050964550300605,-0.044513094147838946,0.04156752906149094,-0.04048215556622452,0.13636617825880062,0.03448456544383151,0.07549579876689444,-0.055004891077268116,-0.02003567425976269,-0.029309427708240035,0.11426370005508844,-0.06656099584566288
COL6A3,-0.014493798131961095,0.015348581444969308,0.036823419268353766,0.05045350033427149,0.002179985403368278,-0.04460695832185371,0.06975411375669494,-0.028314578069176154,0.0023129008768768655,0.06744209831975198,0.051230108816904985,-0.014707924686717392,0.02255853965108746,1.3355202134273378e-06,0.0008130011425078053,-0.08897838946511533,0.10703353413284872,-0.09052331820530718
FN1,0.007333932187618628,0.032397363012274534,-0.035240654286089336,0.06934380934442448,-0.02990992165102946,-0.04205755572934029,0.04827356671213623,-0.0011958831686772885,-0.07829785909622604,-0.026145013612858804,0.044745694256266844,0.0799866117410335,0.11436357466276889,0.008211053375606984,-0.028645448202530843,0.0012710376135196308,0.08073467276630275,-0.08418907434500275
MIF,0.00033263725762539464,-0.08342262505399614,-0.10631038354109375,0.013429402393059776,-0.09063185327879972,0.027793656904059532,-0.012340971237388742,0.029133374835858792,-0.014485670690593094,0.08306145112347775,0.10916173776590457,-0.08064454519302057,0.05167557399783798,-0.018388762622869214,0.01768987422260359,-0.055599812888367316,-0.031457516361460436,-0.0942519606889602
JAG1,0.012724605569706804,0.050696996700531384,0.046048020836001985,-4.0931671699778337e-05,0.01177644593153803,-0.060456622185091576,0.03671050234035999,0.016041362024033324,0.051071570671225607,0.05993474708937325,0.011007545767454163,0.17249624327460542,0.03923702400404938,0.039831897837907006,0.03570403108173949,0.039084308173890005,0.0789456697312065,0.04990099401702845
NID2,0.06712853475911494,0.017921842080870675,0.07087644741104376,0.06698942109338153,0.04841807667362964,-0.016276734318985873,0.040135423724117936,0.007049856070353329,-0.04040984238309496,0.006601968543367878,0.014761213356064137,0.07040688281314061,0.06712517768402393,0.06973595662313216,-0.006170411286097088,-0.04248573367830861,0.13104007730917283,-0.05351913803692058
EFNB1,0.0255356393633639,0.011894391014165414,-0.02764631763793808,0.04035768641733163,0.011302162873462909,-0.0026079667761543207,0.004771584661124087,0.07113989188284613,0.059683332887523935,-0.015532185895110571,-0.06026718271380483,0.03969817372802428,0.021687704588043456,0.012105213846174532,0.013883467409643897,0.1587800687676776,0.10840867244739184,0.1449831347466123
COL4A2,-0.009786542360004558,0.036955105871979796,0.02271119257236074,0.04333499841844762,0.033058516283593395,-0.06394789490043548,0.05860418484774694,0.041687475458416806,-0.005408043953734792,-0.018959933343860966,0.08324614224631638,0.11862971991660407,0.06632438144737414,0.014300669000785455,-0.0038297968388226406,0.08538317427627988,0.1222819291312177,-0.049542509317929896
SPP1,-0.022344266712099273,-0.03750087797229235,0.05088291385400135,0.05544235783122183,-0.14869012674440182,-0.004975120613046571,0.07984419926892591,0.05773148987181883,-0.02322068199303498,0.024856136207556404,-0.05169774829919739,-0.04463053372645048,-0.13534203602113462,0.008792299879231217,-0.10182119605417903,0.1098691593747703,-0.17566828926554057,-0.050005734862161894
PODXL2,-0.029840601472207896,0.09370543122263308,-0.00797774497752275,-0.03480359524249519,-0.002160655833319302,0.02824661256991603,-0.013115460377680079,0.0010889220869520198,-0.029557385333394543,0.04750373264864458,0.059894304448775935,-0.05321298043475812,0.08080022781610058,-0.017846565339708638,0.0405222957808387,0.10204570024586024,0.0857891432935659,0.020545195705538775
IFNE,,,,,,,,-0.014731968061402742,,,,,,,,,,
FGF9,-0.00043963100633516737,0.005772824592018606,0.05472446859579253,-0.032284685415609284,0.008075435922251944,0.0435146197879041,-0.04714713765731493,0.0009726037417240813,-0.0032449605351897426,,,,,-0.018016125415072314,0.06309978777160834,,-0.016832774950675068,0.03562539577437114
ITIH2,0.023384350736329905,-0.025569521972029295,,0.02109233502461683,0.015093310707395115,-0.021879648589665134,-0.02528780782353835,-0.005013791716664468,0.002046651174390923,,,-0.03380481864734462,-0.01624677501652106,0.007579362325780215,0.033590065033562974,-0.028046759354451996,0.047601421346860746,
ADAM10,0.02299355421691835,-0.03947241737274508,0.0581431336747139,-0.012362433731151716,0.019215498205836318,-0.016457541028520047,0.05592523356077944,-0.010433971979907655,-0.013051401372587788,0.016329829586866008,0.08783276078815963,0.040738474423875216,0.10168790703021167,-0.03311589367921195,-0.030556679778717417,0.080561301998302,-0.0129305467832799,-0.06938573351892875
CFH,-0.045069010284539746,0.036656913585167386,0.028442175763008528,-0.016899503834523738,0.09256661302175476,-0.025805808538268287,0.028841656343670245,-0.04140022199276284,-0.023114265841775703,0.01242386289880144,-0.003690155800423405,-0.03891967346842587,0.12059513828551667,0.02478406178167365,0.008857184396752845,-0.04469034551679335,0.1135979535744665,0.01411779598448796
COL4A5,0.06926585500937564,-0.030877998477580593,0.008911105517166857,-0.013692028227541031,0.016014440415493016,-0.01991957206517699,0.06046199434711824,0.016328625128620638,0.05610273023408709,0.053280165692274395,0.034039756625754945,-0.004460288601809129,0.07348108929728481,0.025428941593587457,-0.010697560233041012,0.008111041338434329,0.0014173496120550766,0.021383858957373082
LTBP3,0.008642065774366122,-0.0036803201389550553,0.002068414283868016,-0.0077186240397851885,-0.019331288637790708,-0.00036820186308272987,0.03535267747049217,-0.014179674558548431,0.009251171027402028,-0.05591578761709529,-0.03483548262455875,-0.015723413627295447,0.019290709441790857,-0.030537781917373507,0.0014502117232639423,-0.044096195949259294,-0.10359078100249627,-0.09155230889273452
GNB3,-0.019575512040075866,0.022008510469252066,0.0830045351178632,0.012206416704360417,-0.01512319689194875,0.06174909425054934,0.030553978575270042,-0.01950013271220301,0.008780605896620622,-0.0030090623062801383,0.03423005376638802,-0.122980843178393,0.06827331953407713,0.02207186159811679,0.020047089481976157,,0.04956550699797959,
COL6A2,0.027013617727966423,0.024050337851135292,-0.11869793083697286,0.0434591285977738,0.03367206561851531,0.06276735156916757,0.01145177943089161,0.040100125969678345,-0.02720027887631223,0.019573210041327206,0.013894739063193688,0.00396078229953455,0.08986646265123377,-0.030505688239366995,-0.006247364141049456,-0.008258449001856476,0.13449107182164244,-0.06168653117102615
PLG,,,,,,,,,-0.015628740180786985,,,,,,,,,
GDF9,-0.023303155036991544,0.015937473471811948,-0.017867563930011748,-0.04214407180181861,-0.0027749474208779573,-0.0008785877914053464,0.00967709244606312,-0.02021127076582554,0.04242978799914966,0.007320119586568614,0.12978667726241713,0.05480093213591859,-0.0210860108605851,-0.011035810039213646,0.01519005463635328,,0.0693258529431353,-0.035999247812532324
NCAM1,-0.019070215945447392,0.017900682818369408,0.088870488374298,0.011875568910357947,0.02722136213209932,0.02307578186031277,-0.04626372333244732,0.03550508394562274,0.021938079832820125,0.002600267771829673,-0.006445999138504726,0.005691865557593057,0.0186106184305603,0.017445966271881375,0.020797286748563532,0.06652980537503807,-0.08802533897682857,0.021358924151839702
