,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8812bulk,ZH916bulk
EFNA5,-0.03168672444809651,0.053138593972793705,0.02921059587865658,0.01878194852698018,-0.04344793354746992,0.051045617393610715,0.022363618808520114,-0.050208713088309216,0.10169470014229506
AREG,-0.04583116255463184,0.02422957615858101,,-0.007668766095680713,-0.0404824363380569,,,-0.02328159122484462,-0.05499779106575449
EDIL3,-0.0020126631676713686,-0.03514298806825783,0.01346688585689324,-0.014657638526503293,0.013853641405932718,0.056717092745994006,-0.021074049723909135,0.036244754166478356,0.023919318698447996
CD86,-0.0029795214568921345,-0.002413711587617622,0.026856534711137053,-0.027884014215705348,0.02543730440749312,0.02399895557402492,-0.023277653666358505,-0.027943599314410116,-0.05009111474621079
WNT9B,,-0.009654626661729962,,,-0.015504782250972175,-0.016543273429897153,,,
HRAS,0.01783583926592582,0.011744869910100186,0.02141598813249263,0.03798116635543446,-0.06574136479524674,-0.0468668019477134,0.01924633621714047,0.051629369414154615,0.013009641040903568
C1QTNF5,,,,,,,,-0.02736525409328408,0.08161491671015429
RLN1,,,,-0.018099494507633082,,-0.017965672552375245,,-0.016337577078714666,
COL4A1,0.01144296568098383,-0.034638506286835756,0.04154362964418784,0.020857250779666957,-0.07166934414175516,-0.045028246167512144,-0.0330479257290028,-0.13726357256101396,0.004460940382711027
CCL3,-0.015235895442729887,0.031785779725229536,0.03572987231814757,0.024873684868841776,-0.005799569186624689,0.007066772657374837,-0.06815439027938547,-0.020138901432463368,-0.029163150704562626
BGN,-0.004654818370755575,-0.011760436301560425,0.0038983826556852046,-0.006861967550564408,0.05001765312900833,0.08377435792680074,0.008657971434694222,-0.10562580614419335,0.01946333716032733
RETN,-0.01591328595911382,-0.011912589890386384,,,,-0.02767150062824783,,,-0.025643588227800312
S100A9,-0.006056124927340336,-0.08848592686227702,0.06542764726595053,-0.04566495520898025,-0.007617659028130031,-0.024038212637975086,-0.04913886188299774,-0.0854454114151318,-0.059938564586131615
HCRT,-0.014797624739027439,-0.0011145830559366981,-0.024968831943968664,-0.011841582317717307,0.04053430184739271,-0.020219292682976106,-0.016878131925990202,0.01688976805785413,0.01979037432392618
FADD,-0.043167481911509466,-0.015746385242842855,-0.0031385902870618835,0.001037144175369841,-0.06907758229428491,0.06283243725883762,0.015207067552560113,-0.008146004619213294,0.036640349705964526
ACTR2,0.0005819076793730672,0.003107137536096875,0.02163271290044622,0.04336043242639889,0.013759871562053574,-0.01674734059744423,0.002696175931505397,-0.04807384320916905,-0.060152582356556114
BMP2,-0.024477670774710383,-0.0474192925980561,-0.049103140833788396,0.048211218427798665,-0.027667101286290314,0.0038176656371622514,-0.05030173280421892,-0.009338221763013445,-0.03201633244389504
PDYN,-0.004856672554494346,0.04727434218488418,0.023274569492734147,-0.01110841151139244,-0.00716189081766456,-0.028678691886724225,0.06855445663885937,,0.10812330045128993
CD55,-0.0019880920373365083,0.02853579816366836,0.04196051217374357,-0.03729085840872407,0.015601249839591538,-0.02350322127102704,-0.027733842896880204,-0.0038187004768927713,-0.017465955564620272
OSTN,,0.04042690638971621,,0.09627127106159607,0.011797487592327157,0.05725464314102893,,-0.016864633608713233,-0.05103384208149615
PDX1,,,-0.01777583111290103,,-0.019894367370236005,,,,
CD6,0.06202201670219235,0.04151628935306624,-0.01429293564424431,0.06610807952787907,-0.015357318916273196,-0.01563406344644555,0.07439267850598315,-0.02168493653122707,-0.03636530883934143
IL16,-0.03896434423363422,0.045709734190140724,0.00284066717943601,-0.022432871687212936,0.015058060670064068,0.009199437850359373,-0.03599802629113607,0.005233495185087061,0.04876749117464109
LAMA5,0.033127402507562444,-0.03229116793520292,-0.014283198419817244,0.038552732463016014,-0.011593248308904501,0.021108612268308697,-0.07961840217319413,-0.01636514267401186,-0.023432432858064373
RGMB,0.02676959817938234,-0.05333628124830017,0.031719522335042695,0.010512974538468412,0.02533609047994557,-0.041769094376606114,-0.01132369599732062,-0.003547244226239506,0.0004362800123268427
INSL5,,0.0011764890410679196,,-0.024018046984744048,-0.023750058709741256,-0.019550173572081456,,,
IL12A,0.07058367893229926,-0.012875523855816598,-0.019786911701480957,0.02027327519608041,0.013487527336657056,0.062021661897802234,-0.015949324258168134,0.07057584010993209,0.03272817742769676
S100A8,-0.02371078431200244,-0.06987092042717793,-0.012900851608414879,-0.010126191234949476,-0.07732907591308927,-0.01971929995569217,-0.03741026102223263,-0.016377781366953593,-0.029920001555817102
TAC3,0.008297833526014193,0.009166160317748664,-0.0001980966543096802,-0.015940333123604537,0.0855395044811997,-0.002564098253772658,-0.02532195996155468,,-0.006255774573315563
TAC4,,-0.018639011331179116,0.07821081794800828,-0.018099496281529452,,,,,
MFAP5,-0.017760010889863308,,,,,0.012962958966902851,,-0.02328159500517084,0.03566818688891625
CXCL16,0.034124961062594925,-0.02292496079418172,0.014796204159712964,0.02115035472699707,-0.04999855782112292,0.036449574315011765,-0.013652873085130595,-0.07129932048835705,-0.05190190488114531
AGRN,-0.002913550761211509,0.07513662801045858,-0.024435360431687963,-0.004386865728526858,-0.03668447309147334,0.02172119115454192,-0.026568773782734107,-0.08091706995271793,0.017472821211217994
COL4A6,-0.007421042593186751,-0.013178371809746493,,0.013166638935859724,-0.023858151206193556,-0.004065420629211424,-0.009585544092866324,0.016745238911283,0.011530087369103043
FST,0.08365472065944264,0.04669722254439677,0.0405876057071114,-0.02696857812481246,0.011827470606727623,-0.026305512407117686,,-0.05858107472103434,-0.04667192469997904
MEGF10,0.01019668684920683,0.0013109002229402026,-0.0564580076613908,-0.017644287751403333,0.03705835563773871,-0.024715270316114223,0.047581434218328986,-0.05929622293116223,0.09502048079974376
C1QB,0.05316598353798928,0.006667169057740784,0.0154761214623243,-0.002894437325812727,0.05032367554275952,0.02121008345756073,-0.0001381282626020202,-0.021910240686250942,-0.027192393837949278
HLA-B,0.04417472591180691,-0.0694619289140902,0.019791779156881174,-0.017821367374057935,0.07251700985030193,-0.0038353051645906213,-0.023394465718999696,-0.10633882899087967,-0.10462832105233452
PDGFA,-0.007316478304465844,-0.033721968052824,0.08111665814992995,-0.04559275893660585,-0.05405938926674306,-0.05164039994689303,-0.030771888604129483,-0.08523838162009892,-0.0071012429753448325
LAMA3,-0.008528707482739133,-0.018477776753237606,-0.012072204514195833,0.01900586372077629,-0.02989522590566111,-0.011063032462855556,-0.02252765305096582,-0.019067951254892343,0.003705118886939457
DKK1,,,-0.012941578292741012,-0.02576418702947909,0.04439428458652624,-0.015320062799530822,,-0.01712245579669177,0.014254218019961304
INHBA,0.10752567242777658,0.005217938750062896,0.052457478996167824,-0.0023883005022212415,0.04432701746623877,-0.029356089032488743,-0.018766018154129732,0.00042520560196734707,0.015977896345907024
IL7,-0.03089962104720752,-0.01598139411297916,,-0.016087689528647524,0.06758603124337582,0.013919559144570177,-0.011367922830588495,-0.017875026799240867,0.026473380834396345
FABP5,-0.06375153724846616,-0.02218902559676945,0.017588130761362016,0.021417019639414777,0.05113404293679326,-0.021500722749350828,-0.034284392795153315,-0.06055529720013211,-0.020167482807109754
CCL4,-0.019226787129154536,-0.034781006667293626,-0.024850394463421226,-0.020667786931266842,-0.007031516458434046,-0.024841606121758505,-0.06312921198467768,0.04072895164161722,-0.029073205462740354
FBN1,0.003724029279864957,0.012874283321283514,0.04068743129787861,-0.015220254965697172,-0.021384512896226303,0.008770243202608776,-0.015255010508154695,-0.0739841869905289,0.022745013497239643
TCTN1,0.03501111481304153,0.011639584252828341,0.01314382841440491,-0.005366228844084043,0.012547876745612334,-0.02691492545178154,0.0074990389014827595,-0.016900264728827327,0.014662939365887136
NCR3LG1,,,,,,,,-0.017875036290257558,-0.023462895227907277
BMP7,-0.04158381045867228,0.04479356842339549,-0.02852043745862667,0.011832248860515412,-0.014003758537954169,-0.021331467429091432,-0.024147849644020534,0.052341784254142466,0.058653682097025116
NLGN2,-0.02399593859439763,-0.004431990708544833,-0.016238457935571153,0.0030521964238724043,-0.032058929398110614,-0.013172719505027857,0.03912549393500409,-0.05619832843776733,0.040479595421715156
CCL25,,-0.016435830631085703,,-0.01678256079926075,,,0.019981639864928957,,0.017528466258892372
NPNT,0.01921494945872856,0.03248600969125369,-0.006852123454638994,-0.0060642852889101154,-0.050874841013633564,0.07699715228858665,-0.030077189131941778,-0.06460632737603329,0.05445718953317569
KITLG,0.013513907262446228,0.007765037020005454,0.05719176212996108,-0.037470267266250315,-0.03251375108864503,-0.001798539813789128,0.05166586179203217,-0.05659503495538641,0.0066365328292413775
MADCAM1,-0.02968570853373303,-0.02758422422573416,0.057142732140175775,0.048024766004759085,-0.026036888562315338,-0.015320063659949697,-0.016292421118445127,-0.002091887482951612,0.018378061638332634
F12,0.01731302323294857,0.019319720626015835,0.043483965850187836,-0.000698381569524329,-0.00406601257331559,-0.005924103296616412,-0.016143478727501315,-0.02052777654899613,-0.04613949752584397
S100B,0.003851853768844452,0.025126126910159655,0.050042092897576856,0.04653007625579868,-0.004555595106427201,-0.0452305747241429,0.07101577109778051,0.09625682499460125,0.09939075936078914
IL27,,0.0073304018619938975,,,7.615097443752265e-05,,,,-0.02005801184524032
CD99,-0.022025819349669174,-0.007931078006727965,0.01825229194600339,0.0006915374628759343,0.012988934184580133,-0.003540983782922679,-0.018273396489504858,-0.05471345311946225,0.029249941066719996
PDGFB,-0.046776015760653544,0.016475324553583012,0.0009668388721753992,-0.05916948669468448,-0.014088682204668232,-0.032589357317678876,0.02481790519231615,0.04432973001591969,0.05186201816251827
CLEC2D,-0.031357138418101935,0.0756292025990497,-0.0492294007243984,-0.013167451481919928,0.054857506330118204,0.018719573663561195,-0.055158957487359286,0.05201434353454347,-0.013669159173121809
F8,0.027905037988381884,0.0034414937454380857,0.04433603949193508,-0.026484778718357818,-0.01086961986113578,-0.0067744675208653545,-0.02306643851728563,-0.007942276219405289,0.0028430151556910217
C3,0.035427113673934495,0.028000450850198238,0.024212180716645833,-0.013391431513827273,0.05697313281007028,-0.005277754674654839,-0.05034463619374156,-0.045299078627201214,0.009594658683550781
DLK2,-0.017978129279134416,-0.014839734640942412,-0.028142394837644434,-0.023347576744649667,-0.036982354619268576,-0.02165932918828666,0.006562555530860864,-0.0190679588713597,0.03217335928909019
TSLP,0.023625502604962528,-0.03448382702343641,-0.016121191226623997,-0.011778307534091224,-0.023377944970750752,-0.019391391368670647,-0.013230361868922553,-0.015226937323735715,0.030614515189912553
OSM,-0.02791720174368241,-0.0074576851851025985,-0.019178674638788414,-0.05103667739138395,0.00024204826545710676,,-0.028186199180403732,0.02595488076615525,-0.02074867196080678
PRND,,,,-0.014607796598407654,,,,,
SLPI,-0.026819577370180606,-0.0029960992315797184,0.003214066976865701,-0.01508818159384137,0.06193892512602235,-0.004113657181311243,-0.04376237493935441,-0.05857680628405972,-0.03914644948369172
AFDN,-0.039191343771125084,0.033785419876665126,-0.023856024355458867,-0.05825761880731064,-0.03974907066384157,-0.00792963193338057,0.009164617714898916,0.020524061637307196,0.016020569310922158
KISS1,-0.041080452976364965,0.003276999253000853,,,,,-0.011249471400965142,,
ULBP2,0.03951048991269213,-0.046432162942438154,-0.0036903367515753885,-0.024868060893545454,-0.02681260095409397,-0.020949890048217623,0.05839957290442654,-0.026735999907354657,0.012045217442515601
ICAM4,-0.02381830711448527,-0.00965462567981199,,,0.009018211307166056,,,,0.0011555489302398172
TDGF1,,,-0.01380078885300116,,-0.014341101807202068,-0.015634064737174522,,,
ANGPTL1,-0.014599248104831292,0.0952877874422672,0.07394791407116974,0.003256155822991038,-0.01755419326580806,-0.015922074858225176,-0.014599849796165602,-0.01154929892935579,-0.022538046616829226
LTBP1,-0.04633482029025015,0.00642375151306688,-0.007348677554798343,-0.005624072698389312,0.011030908255986793,-0.007092296993842945,0.0039279043045556995,-0.03129256049582668,-0.030766145116403788
CD160,-0.018617948993758664,,,,,,,,
NTN4,-0.0016875820407885372,0.0027235073064975036,0.0014294349185982895,0.0055017922602725545,0.03630647516182847,-0.0032809923710882586,-0.01508406139331457,-0.031017567072630956,0.014210368716307133
APP,0.004008940801458448,0.050129400131077494,0.014713720861846288,0.015883025070545707,0.010720129471258298,-0.013209612144846467,0.01367255927505126,-0.07633060296815812,-0.03773148999859557
RIMS2,-0.03383249760124479,-0.02401594462860255,0.05192559694106644,0.006660024339814764,0.07451411481798631,0.011011233879367187,-0.01381982780443374,-0.004517614253344611,-0.03909239845510369
WNT7A,-0.03770776530669455,-0.022238589055057725,0.005183524108364209,0.0211290109464643,-0.05644812896308789,-0.023534878603239044,0.02546726558959196,-0.061276909717249556,0.0030217637947431535
GAST,,,,,,,,-0.020631229996776777,0.08003672677053636
GPI,-0.00623485885285538,-0.030512730360907583,0.010924888913231841,-0.03757316777910375,-0.054927867821242406,-0.07159539645559027,0.0002994813453863558,-0.02544377367002661,-0.039838582862759965
IL1B,-0.042020551679195696,-0.04039827982414033,0.02694254279465116,0.008207061925551382,-0.022875014633182044,-0.024392548059496765,-0.03561429023058648,-0.05468066128747985,-0.06427152733149785
SFTPA2,,,,,,,-0.009015251175912288,,-0.01898300644891615
HAS2,0.024723787371587876,-0.001333198548832631,-0.02057762409454896,0.01816472475216414,0.05735778905239413,-0.02984769731974065,-0.021333218446718,-0.012799864933004244,0.026702728408855757
IL11,,-0.018639012743315243,-0.014612394162762173,-0.02226732734232867,-0.03247564597869409,,-0.010125129920377167,0.07433482585363742,-0.04740000310286624
SEMA4B,0.016519120692633584,-0.020007420666561884,0.04751070612845833,0.05990365732335721,-0.056698893392117394,0.03697129795681916,-0.07038767005824768,0.021167144967425194,-0.02876357636559138
FGF12,-0.06720088483332425,-0.014509033977202912,0.008507304275951135,-0.010791308898505152,0.028057212321001796,0.018172631207618445,0.00035766180482453184,-0.05546384687530164,0.007068768988475182
CP,0.08130879060064389,-0.022655698722945136,0.03123526553720039,-0.07126188734275278,0.10929440202128235,-0.0052246259096536555,-0.04585668848530892,-0.01536760569604576,-0.0938074675278303
NLGN3,0.0530197537814677,0.03795339446968556,0.039608161146150865,-0.005205572205667818,-0.06348783415944052,-0.04786599874331014,-0.019561691534873745,-0.07582372311734127,0.046999150669227815
GZMB,0.06168861989598877,-0.01226996526011886,0.0449219202765986,,0.020286567144525015,0.07263983936841582,,,-0.0601294542432421
PROC,-0.033462197124471446,0.031486176188345455,0.0013192919549489704,0.02549575899588964,-0.007203790736365499,-0.010478996943792923,-0.020506631088279548,-0.010098184327365615,0.04296482346476148
TNFSF11,,,,,,,,,-0.019794344245592364
AGT,-0.004234180563282337,-0.01759658160673913,0.011205046820259324,0.012443191323546276,0.04995808262412329,0.003897292502586873,0.02348746559641652,-0.05566589235507176,0.06258514738759954
PTHLH,0.011864576244680965,-0.048040447602607235,0.017212485468024945,0.007082718775348268,0.04641731222000877,-0.0019767520508215627,0.012132996490437791,-0.040851154085214766,0.03444248658055559
COL1A1,-0.03142621670832349,-0.04377370712839932,0.006529957988525016,0.03897265448878319,-0.046818274295332994,0.029084284009037793,0.037781244587045536,-0.05858043374412922,-0.01950777616633063
LAMB2,-0.015834028187274057,-0.006699164915019659,-0.024325641298942085,-0.004915734017358721,-0.044218911012331816,0.01604643259336344,-0.078455252431396,-0.07484877254757331,-0.019274534516236338
DSC2,0.019630000017138795,0.015350759612950043,-0.03459512753279053,-0.02502798810404408,-0.024800185520610044,-0.023431381652757422,0.01782236602623403,-0.04407092888333824,-0.07439093675765156
WNT5B,0.016771027315731567,-0.014878910530933551,-0.025457124879428656,-0.0242170899806061,0.026978501503456525,-0.02360732215771414,0.08346102800899044,-0.04134408114252269,-0.046354086072056294
LEFTY1,-0.019440087149577796,0.08675622311826951,0.1282416495751569,0.08915528911010907,-0.016879212375138907,-0.01877267221931071,-0.006368666081221133,-0.029054986343721244,0.02206464180733609
FGL1,,-0.01050457656705475,0.0870561338338059,-0.018478089117990013,,,-0.01038491893644359,-0.008719102620554862,0.036968252539907764
CXCL5,0.032267687651790146,-0.009654624627757352,-0.01144081780551634,-0.014452119625974752,-0.017471293211305923,0.004973427168370112,,-0.025169697691242134,0.07058655292068787
S100A1,0.0007407476557194846,0.003084184842678628,0.07295488364414317,0.005321604116800921,0.04144139244033644,-0.028622718395145703,0.018692431321914955,0.04527557915472352,0.004204748812875659
C4BPA,,-0.026875642147175974,,,0.032634007064729895,,,,
NPTX1,-0.03770776000300706,0.035705116667252665,-0.0014392889136246854,0.010425134018542543,0.0068245344167887625,0.013696548418798759,-0.03639260446492601,-0.017122451527959423,-0.02409217125405962
TGS1,-0.002968725388359309,-0.014743868825342349,0.026823519265876027,-0.029653822202526058,-0.02718858606149616,-0.009416515569905679,0.0014131583703269309,-0.03988018361451671,-0.058294137422594816
SST,0.0375405196706287,-0.011359082696770849,0.034659495158066836,-0.027271996873661046,0.07155175837462695,0.05380740167842946,-0.011740364167951418,-0.036210429485866336,0.06280402740876377
IL34,-0.03634475851590214,-0.011814071732646352,0.013973762722958518,0.007939883275446319,-0.004255296744824,-0.01921378434051459,-0.026159312274274895,-0.01989816298602992,-0.011874106868169655
DHH,,,,,,,,-0.030158702812968587,
XCL2,,,,,-0.022302854077026688,,,,-0.022538031378670675
RSPO1,,,,,,,-0.009585544092866324,,
TF,0.038692066316673136,0.005622726275049868,-0.03365607911658651,0.0005638589298505028,0.007842691477500292,0.06501248012477098,-0.02294262047729118,0.05532054379640314,0.010915607795869219
IL33,0.014675634402691698,0.003386067048436809,-0.021758357566449275,-0.001005358666759466,0.022598987849173132,-0.005288571349238149,-0.028013216611494487,0.030050855963284245,-0.06382743425570539
RBP4,-0.04544092887713251,-0.019659016909838813,0.041292227412769986,-0.00044727087559752715,-0.0055261961969006665,-0.01114112158376982,0.014995293245544316,0.06746344823547622,0.024997150651365183
CCL19,-0.015418659277005765,,-0.014612398471481153,,-0.013266549925921802,-0.010133374563363788,,,-0.02901803335702151
CCL20,0.051792297554150706,0.000507777765784901,,-0.013315036440392673,-0.01654587028634934,,-0.009446059479772735,-0.019067961630951574,-0.04745115324752748
NAMPT,0.04528062648759801,-0.027562886258649416,0.057757365586822165,-0.027684268591912097,0.006071783946678627,0.042629262621112766,-0.029522868129786814,-0.06230931287885891,-0.05647024874718512
