,MGH258,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH916T1,ZH916bulk
MEPE,,,-0.022332915550302358,-0.011558253722314192,-0.025883720612540732,0.01263335056494561,-0.017678023185305827,,,0.008518198105885373,-0.04483459587294639
SERPINE1,0.025207514146823526,-0.01916516441322586,0.03406642672491641,0.06731062982335306,-0.06826721949341095,-0.018014041602127315,-0.02220913448755524,-0.005667735400057307,-0.16617297363463554,-0.11937291843048278,0.021388033574954692
RSPO2,-0.025091292597544026,-0.02144890823397981,0.11319101761061708,-0.014646520902895728,-0.03621698174387132,0.006080741820543653,0.024205331813251636,,,0.0595817164778719,0.015576503453948625
SHBG,0.039495041544939456,0.010197493767688076,,-0.023436032973891165,-0.03485256839896313,-0.014738326081997275,-0.0064585784130218845,,0.10237591480419148,0.031027856675408194,0.002826321011250628
LGALS3BP,0.004995976550351005,0.07977147452572177,0.027941108294345728,-0.059566599807887775,0.10769031115585165,-0.06479022681122226,-0.01645938893399825,-0.007942157641818519,-0.00044982343912542186,0.09415082226340278,0.07836449665444814
LAMB1,0.008832835886719799,0.021066236722721877,0.07961227561185917,-0.00394517468994474,0.06816471085544572,-0.021374763490629323,0.021662176937755948,-0.061080449002054914,0.03570736963986822,-0.03457451669979613,-0.07119219742267971
SPTBN2,-0.03986659751297459,0.013622540007519758,0.0009776713702383591,0.027389006400902006,-0.03539481021799107,0.013299905509309446,-0.023929861016480095,0.009541766292200236,-0.04467700018578818,0.08331777144442497,0.033694212310021954
COL1A2,0.021501531589584878,0.01200557578722791,-0.06383441819191794,-0.07163370114892456,0.0618804143685998,0.03594888382087164,0.008109054097369773,-0.1027647530042338,-0.025411604384211573,-0.09094237904332453,-0.08493899904338313
DEFB1,,-0.012129011700133432,,,,-0.013490787633949272,,,,-0.0178408382535321,-0.029754403791009586
CEACAM16,,,,,,,,,0.06901876505320552,,
SCT,,,,,,-0.012399696328895076,,,,,
WNT11,,,,-0.005439042152933284,0.07846385902600501,,0.007853004616270191,0.013424099332032733,,-0.032542526320717954,0.12464426322507247
LGALS1,0.05215465117535889,-0.016204375232726526,0.05717588557039326,0.05721812184202147,0.0567920683116946,-0.015228810574471107,-0.016118326088776568,-0.027587618580794004,0.011273091017808263,-0.1044240957229448,0.06776810258133924
BCAN,0.0087058860557829,0.005405256715022196,-0.06692182603951873,-0.05358050786780697,0.15048477268520777,0.007516652160586799,-0.022454762309281843,0.02656769519008436,-0.12262854411298754,0.08723802723712892,0.003852629191288569
ANOS1,0.036801731667658724,-0.045537923809897136,0.006478951052771813,-0.05408125780588252,0.0746558225477236,0.0077326380646178155,0.002996501407842644,0.060643423081274773,0.06781486818525014,0.1384089408886197,-0.013952003391812283
EDA,0.01898522180645635,0.07224323475374753,0.0739191598599105,0.01443607238983825,0.022011429059441374,-0.01942910340974074,-0.03708712916624382,0.03715369417017484,0.1085799003506088,0.022000580628586123,0.12134486158398561
FGF22,,-0.016701461188853857,,,-0.014686121366658603,,0.004629219602689928,,,0.040544302336088474,0.08749408256015863
SHANK1,0.034925563631288306,0.08104068448900621,,-0.011886939429676665,-0.01397291172941681,-0.002963491497824065,-0.01112541642562483,,,-0.04935703120937519,0.008839126557740213
RAET1G,,,,,,,,,,0.002868858294867521,0.01581650291077794
TGFB1,0.04712040070879436,-0.025219836833886258,-0.005078777313124483,-0.030498795944947154,0.06900483819248698,0.05925113558565759,0.00318647209368692,0.030252472301355464,-0.011530811184500604,0.0033312508290826394,-0.01038418118062117
MSTN,-0.0359768223253879,0.021822307612573102,,-0.0006360353114091021,0.10303740356461134,-0.03275979214121703,0.014247859860071583,,0.0930706692499264,0.07346700591249407,0.13447174500773112
WNT4,,0.06773899568979326,-0.03494942029040532,,-0.016651625138796644,-0.019053600472420027,-0.01757524107140572,,,0.02838963548079603,-0.010857322001762773
TNFSF4,0.062401645470703024,-0.019862720682275643,0.09231767888542874,0.08925893746653513,0.07936480876432284,0.06308184208527799,0.014845665514902663,0.006803554257405153,-0.07671039801968843,-0.009063757411234602,0.05821675531565502
NTN1,0.023848476210355102,0.015860131188423214,0.023486892659357383,0.0415934497510405,0.04137109716281757,0.019633173953938637,-0.005684463973855074,-0.0037306129870485175,-0.0768792542449751,0.12697687529676657,0.09196430342503126
CXCL12,0.038574885478764,0.0730240760075666,-0.037607385876386755,-0.031254878465840005,-0.019740797643523024,0.008139902991496785,-0.015337275731962622,-0.03632941709373711,-0.09852902886098519,0.022473971676766225,0.03552694177924215
GNRH1,0.011749572111176469,0.038423860448956446,-0.04139203023748232,0.04041993667288631,0.07732805153236952,-0.028758764049475163,-0.04752420952214723,-0.015046259577510995,-0.046312058412887276,0.03487523801663015,0.06770132846240615
RIMS1,-0.03206529599496479,-0.02224880011579085,0.03093398623348119,0.0031837063818030034,-0.054500824084600524,0.038010820834222976,-0.015461552385365042,,,0.0331932090195696,-0.002139477616276102
FGF14,-0.03666870936176411,-0.002315851695726009,-0.03830573365873479,0.004375358327361965,0.08411776522425224,0.0501486533814194,0.014360956787450098,,0.032030681957148116,-0.018515111259866993,-0.017547973761104528
IGF1,-0.08089645276756094,-0.001146266983170616,-0.042592064563431745,-0.04020308337735498,-0.0005345289853090565,-0.023151457394728018,-0.05950749611825451,0.06159452767639315,0.04182631097865191,0.05218413524373328,0.04669804069786265
TNFSF10,0.0009727997824784895,-0.016516822176836782,0.08487282076503472,-0.054132676567498664,-0.02712078504917401,-0.033613799948651935,0.08169738612299018,0.0341593855734207,-0.036104471388533656,0.10796105556053799,0.050330998310180564
GDF5,0.051074591298317346,,,,-0.010850013325871486,,0.04301550346328304,-0.03738518670954793,,-0.0331156396600595,-0.038351307110011314
CHAD,,,-0.014753192162623089,,,,-0.0032007937940510675,,,,
RGMA,-0.031417035465780854,-0.017502918036259973,0.015571162956952815,-0.07767460326649984,0.06745926818112526,0.018005270600156456,0.05524530446642448,-0.03835319787933233,0.02451947379554954,0.098094004893047,0.11503620782622873
CLEC3A,,,,,,,-0.03349001228493079,,,,
WNT16,-0.03668887009173686,-0.012313355861293273,-0.025462610422839597,-0.022641165892056968,0.06009600975513551,0.0045675123212190125,-0.0011585919619646976,0.014244985326653537,,0.03300034862100654,0.059647260988651474
CX3CL1,0.04311476429873116,-0.03025625588436599,-0.02170862031782021,0.023835932511982242,-0.01139089902316141,0.002261119100040774,0.07252827490883133,-0.0035057257915958994,0.03221914113144033,0.1143905432419295,-0.0637092451736612
FGF1,-0.05258664442895003,-0.036112995750376436,0.04777149188848213,-0.06854069559061211,0.08639506354778984,0.01926521440394943,0.024907227862602296,0.06424238840309361,-0.05007304693754768,0.12533525073399798,0.022344186918944187
ALOX5AP,0.048313037401265385,-0.002109016961476374,0.07242166608583404,-0.0571746297749595,0.08038298371066135,-0.002535471933663016,-0.023715045378263598,0.009062392495176652,0.07244632209710308,-0.01896143390789096,-0.05923054236371109
IL1RN,-0.022329652752258306,-0.014521274120482331,-0.06819099200445192,0.010628331307978378,-0.01491662435396095,0.001428365658889008,,0.005797993458574955,0.03663853793659971,-0.05971633735793741,0.027683665737121808
PCSK9,,,,,,,,0.005800447862880247,,,
NPW,,,0.08770977709179303,-0.01640778721560961,,-0.017202071875956845,,-0.028689142788542888,0.14311654194539317,0.0895063674260284,0.0332022595728603
CXCL9,0.07787351833662275,0.047161688617732116,,0.014778949533284432,-0.01804079775301707,0.02486124510057861,0.020656489421440136,0.025439556630452102,,0.008047809365694826,0.053089021056200135
ANGPTL4,0.030156295989618893,0.021264692434929743,0.02409961317994504,0.03986169871373295,-0.0070742499355563515,0.07042188683179827,0.06512059708665276,-0.0008791690932686839,0.013132198617777978,-0.023428690473622227,0.011723838916540668
CCL11,,,,,,,,0.05315757104512941,,,
UCN2,,,0.008539461999326255,0.013507542575080921,-0.01580665061775526,-0.019429104607986677,,0.028279460542471806,0.07560870595130795,,
OBP2A,,,,,,,,0.010324834252820207,0.08906105116327077,-0.02499676313232844,
COL4A3,,0.01429278344701983,-0.013768306734541607,0.0064500885963455715,,-0.025133607615320654,-0.002149730548153319,,,0.010966807117800967,-0.012715974590402145
NRG3,-0.04052841339075237,-0.03448542803422881,-0.02690535828905744,0.04077486941280182,-0.04427008124858584,-0.03105346224169354,0.0046741524073658745,,,0.09333557311584059,0.012555326250073098
IL23A,,-0.016424678159071053,0.005781562058493698,0.015527616047684404,-0.019336915640931953,,,,-0.0138469810952953,-0.04431708808043282,0.05867419334175459
COLQ,-0.016243894983680153,0.09685278626042139,0.016489543602334317,-0.03573561366043872,-0.0026993251983303246,0.0030846725901394786,0.005789438090900638,-0.009700564102739487,-0.07236384471881821,0.06772558361404406,0.06390908133161101
SCGB1A1,,0.03935144298055807,,,,,,,,,
TNFSF12,0.08564644748757748,0.009156766951605003,0.03051819668640511,-0.0554046826186005,0.07194648440794318,0.02343727443934959,-0.03252933670521332,-0.017095766396613477,-0.08209949428790395,0.06653443062742062,0.02400677374581279
DKK2,,0.07409970241367311,,-0.01154479018258145,-0.028150671646437895,-0.006168239518644452,-0.023967096344429072,0.04731363006982464,,0.05085853886892842,-0.04170303241130963
FYN,0.011896125363147946,-0.030801193082533877,-0.0369840087597232,-0.00476142188034755,0.036019020261362014,-0.06346684539984417,-0.015012139210687288,-0.034707092789000644,0.08731894441191396,0.11250736199653465,0.1146963101176233
ACE,-0.05653202293149884,0.015004594724812113,-0.040058234315726186,-0.03609461531401055,0.08725460890352515,0.043697303743596885,0.02141170771332091,0.08366665142608239,-0.06373751335995177,0.011166626288729792,-0.061865732002791204
IL18,0.014463236282890098,0.024023413329733248,0.018226510777267287,0.026342394663535017,0.06056832596138884,0.07416228918925646,-0.038965109464836604,0.04473801097397168,0.051387855505762074,0.09999955394791821,0.004396368459703918
PPBP,,,,,,,,-0.021625836870278546,,,0.008969773730367652
CCL27,-0.025416722727512275,,0.0122705242425039,0.03935661099855972,-0.023731164100804437,0.05518153130040535,0.004447791770697581,,0.014603610301739161,0.17206518104880303,0.009929701732708279
SERPING1,0.048768214397802157,0.020120390577019726,-0.05136028066930684,-0.024931840309896616,0.035047476193716974,-0.0285588689258654,-0.00024561159416038416,-0.00880955374809336,-0.03567961873550128,0.05623684090056731,0.12297364259053271
AZGP1,0.020610433013219756,-0.008780212119535205,0.006769503409968255,0.07226371047923921,0.02693561347626572,0.01608806437688326,-0.008609181541471235,,0.08127239523178477,0.12041636636020761,0.06274653170040854
INHA,0.03305786699847965,-0.01914733447610025,0.013783167576810421,0.0062790697863965945,0.11848747657415447,-0.0183722510563884,-0.01500859816483678,-0.030166650465778877,0.03110207207550731,0.06062066593486271,0.02585045632383481
SEMA3G,-0.03856267732511088,0.03289688586917505,,0.033840307861925635,0.1154610982001388,-0.030811399509644143,-0.040390884550022266,-0.03189511113176675,0.039718757732701476,-0.0380074651684085,-0.05033866719320414
COL6A1,0.02547418587013761,0.017002083166241827,0.026049302436798257,-0.029184390810596414,0.11877973466660414,-0.04803593874630411,0.03049728237376467,-0.05349311346299961,-0.07199592394514172,-0.06873470824037224,-0.008357985104895901
FGF17,,-0.013702828984211863,0.09683973573189152,-0.02135456805942334,-0.023279843721855115,-0.018474390263804537,-0.025455960066939284,-0.02456729701088515,,-0.0221256336333017,0.03074914429907828
TNFSF8,-0.02759498210539294,-0.012129012948813632,,-0.014513108960573092,-0.01491662448139235,-0.01590669362767158,,,0.009990057423682835,0.02001895783946278,0.03280120668186441
FGF20,0.017102773616916478,-0.006099195735891692,,-0.004700865981250205,0.10501009312540972,-0.020933984599092098,0.014629939316871308,,,0.000674059767582305,0.022754835786022772
ICAM3,0.003093768317152576,-0.017447294356413,0.004405662258352288,0.04651662860261772,-0.0027107626957447416,-0.020513267615367765,0.05724835178458805,-0.0003172959879778662,-0.007581029413102335,0.0057224487971873185,0.058168870913645254
LAMA4,0.013991350723232543,-0.006624685792687079,0.018952056802797154,-0.031223673935595386,0.04197922016085454,-0.013449128199494474,-0.03440889402859914,0.008039371265428101,-0.05212541171284108,0.0005583778669484377,-0.027804255970017188
INHBE,,,,,,,,-0.028447676486757223,,,
DLL4,0.005840868535416373,0.03631949744898322,0.04682703973876205,-0.06619325770570392,0.03558256977328024,0.019178833868098533,-0.03435533993287516,0.04201381586720187,-0.06170004535590014,0.03273914852167931,-0.020746924923269135
SEMA3A,0.048427498601790436,-0.022834664433257126,0.03541218589314379,0.022288174724522023,-0.0347438893266282,0.04273797226316175,0.0010018660175988613,-0.023519525103175756,-0.08237944883232066,0.06696740577986571,0.06454462557222974
RLN2,,0.037429722255436455,-0.027600538133680085,-0.01464652420562386,0.0011169430599123518,-0.016202953738480692,-0.038480323192115015,,0.133282599684201,0.13490498577720744,-0.027001872222390293
C5,-0.04893521815150489,0.02815760145056469,-0.023802762227984345,0.02175073185269257,0.09974956669222346,-0.025854413492542215,0.03698928923657017,-0.0006507642602036182,0.08925129736748648,0.09122333565306047,0.06903751367647065
COMP,,,,,,,,-0.00974542754905304,,0.03368048074847747,
EDN2,,,,,0.03716194911646084,-0.005686250703297832,,-0.00578199465760539,,,
C1QA,0.0038290209776187423,0.030541038773118208,-0.021002625419479087,-0.06618225675027727,0.04051232410301134,-0.010721553064599395,-0.009439162425920251,0.054204446416548806,-0.024282032672204787,0.006065968144663833,-0.02018364215995267
UTS2B,-0.02340111778926877,0.0729582655342461,,-0.014646524121477891,,0.06487643867617929,0.028372328269644115,,,0.054989277649224386,
COL9A3,0.036982538208988947,0.027447035935488837,-0.005367648495363288,-0.008687801984878988,0.06760785389136807,-0.01151370925230332,-0.01970623982153631,-0.022804398024922522,-0.03248951835382947,0.08055870824547966,-0.0004702649278651241
DLK1,,,,-0.02437753377720084,,0.05983119272712755,,0.007605730800945241,-0.0903919593094774,,0.01267126719815732
HGF,0.020658494789425195,0.008410539939165984,0.010105216097955342,-0.03258732608217464,-0.007832326732306551,0.05143951283352725,0.00266440216945329,-0.01641296975222927,-0.0814958229800589,0.007907671079006959,0.02728912054334326
GIP,,,,,,,,-0.02986976994045757,,,
P4HB,0.020012329349023146,0.01121394491923703,0.005181630168498474,0.007966033591075438,0.07550017378969553,-0.026742118614175206,0.02728469046545514,-0.08685542656443247,-0.06074020403067048,-0.09627158622814211,0.07308884081232433
ADCYAP1,-0.025738310708703322,-0.018407015726610024,-0.03842713148328552,-0.02957290196555844,-0.013965642958454278,-0.026858144252339112,0.011057030252671508,,,0.044793654223338863,0.06238859566008048
GREM1,-0.06017924196203748,0.07180484609538082,,-0.01265918861748827,0.026848684193541954,-0.030760916717870308,0.022165455822380338,-0.0445762964825529,-0.05492707430304106,0.006838979307919253,0.009286036189934342
EGF,0.04755249840611808,-0.00034514642973530025,,-0.04754390145700427,0.009513646525292777,-0.019932213320967923,-0.00538995701638569,0.06219045393287794,-0.0400660128248294,0.07585527989034765,0.01626526781091259
VEGFB,0.05171717225887407,-0.022090258377828315,0.06004003944564393,-0.002290202640378397,0.03452020547586095,0.039210276607261944,0.035215075016977584,-0.04218188231374749,-0.05076777792474638,-0.00376203941681029,0.024817035906586987
FARP2,0.06282075293659473,0.0030639084483295395,0.012619358226053905,0.0053936675048826795,0.05576738732495537,0.02884174655122422,0.005592852982645298,0.04617294480250088,0.015319572154747569,0.08799537338670409,0.06610265852268313
BMP3,,,,,,,0.01892049878611567,,,,
IHH,,,,,,,0.05286020620613054,,,,
LAMA2,-0.002008434756906247,-0.004407424095421989,0.013346281421994597,-0.013609251050090738,0.03920845079438473,-0.03691601230075527,0.07204831240621758,-0.02262277396842726,0.08049802507629938,-0.008415067007386893,0.06724621253007516
SERPINC1,,,,,,-0.014984845652940932,,,,,
NRG1,,0.019070040292531305,-0.02471193113785276,0.10083021926239674,-0.03285447821829309,0.07375253116708433,-0.02035650888170179,-0.001569481612808046,-0.022444725333593978,0.0342946746651944,-0.04177756397434962
SPINK1,,,-0.021679143087216524,0.10489452435038607,,,,0.038083133859727884,,-0.05539791354008539,0.016780926236679497
EFEMP2,0.020523976178877062,0.01865898271004462,0.05504670303894476,-0.015246716646018347,0.031160031945844328,-0.016149591694832308,0.03042449196842917,-0.04938821694912827,-0.01777115163740401,0.06717577127549199,0.06309861484733847
SELPLG,0.011363962808056358,0.009911215151720497,-0.047527819292462636,-0.050334293763086874,-0.009970870834286986,0.020295745019483002,-0.0025995107685976484,0.01276328289644976,-0.07112158383482736,0.11777150522392031,0.0063499312085537225
GDF6,,,0.049618138976026516,0.019369381672123376,-0.019156722523930254,,,,,,
HLA-E,0.021131713158686224,0.024728376696330608,0.043242067081044736,-0.06080196936119036,0.09709492070625914,-0.023596067632604554,-0.002742068609401092,0.0272904961297075,-0.03954882341836789,0.012519992474305361,-0.05622080191315847
PTN,-0.013961398029237406,-0.038237760153563935,0.006534731157094419,-0.0522645772298559,0.11027245425763231,-0.0409088224623424,0.07307737583327033,0.031015152581698943,-0.03927869024293281,0.07837360424939721,0.037319572235088985
CD274,-0.030076642569409538,0.008777783449506983,0.11395285319438449,0.008459252184314536,0.05425769957409592,0.041503479011646006,0.06110119338870658,-0.030282027467521157,-0.00432990638366496,0.018244318447311374,0.04847380472712483
FGF10,,,,,,,-0.029660318600157408,,0.14598109713374072,,
CD14,-0.007303614108089619,0.006459070998883447,0.0038692950470675773,-0.07228162593401952,0.01682163112001353,-0.019356505129691344,-0.007991990347388326,0.0023166160729447263,0.07213666560654293,0.04320174932605485,-0.04066213903087836
SFTPD,,0.010854594351870465,,,,-0.014785401529391728,-0.019608806465750646,,-0.01578859436214221,0.1046879968015581,0.04005580570007297
SLIT1,0.029497357101160422,-0.018955710302864432,0.009316109204539087,-0.034857886461471456,0.01765363804541911,0.03576585500682102,0.02953546804164591,-0.026701733611549573,-0.09013925761349664,0.004765785318690326,0.007949339427568687
CNTF,-0.030183225633014954,,,-0.011544788995774328,0.018727287108991464,-0.012773357213224189,-0.038814361117047495,,,,
BST1,0.03513699637289172,0.03136376535256277,-0.06028175916217588,-0.008215248607017844,0.0014467755975830267,-0.02374800045723707,0.015067015970922016,0.013314376996786916,0.05279415509352479,0.12260374703866854,0.08900625961717833
AGTRAP,-0.0021685936685348437,0.056033285371720976,-0.011292055639591046,0.01623908180878923,0.07938323370697248,0.03192015034889777,0.01157682557163645,-0.05540777880418474,-0.05818422854308926,0.030561839885725233,0.13301559089653162
LAMC1,-0.060753389948259184,0.0053544941595193895,0.02202971517259838,0.02249021485313939,0.12706544010382462,0.001768762338129842,-0.0003761874154915747,0.06731865062178122,-0.0935704934562538,-0.018789939524945468,0.03577047952026553
COL6A3,-0.049570657723083,-0.019025754344261774,0.006035294529282493,0.01701351645545361,-0.03349517333756452,0.05108300222731375,-0.012520895181651224,-0.027932950635247922,-0.017170518792554067,-0.03211819648769929,-0.03099043994704961
FN1,0.005765969242712509,-0.02209428741602882,0.05502234785951539,-0.007921421801278253,0.08245401904323992,-0.01317312674856546,0.030130186155627035,-0.08618471476881041,-0.0650938359034114,-0.08223342278729147,-0.023709486589323356
MIF,-0.023580435957648974,-0.004913619514939654,0.07442985399269088,0.03869334306495213,-0.006635576701210067,-0.004319327724889564,-0.019989313046107814,-0.029637350464220173,0.054170980319764854,0.056640662770971774,0.05992424941559198
JAG1,-0.04906815412747639,0.05858472323913137,0.05428428178831636,-0.024965822675446926,0.135760687570787,-0.053536508656336065,0.009845664289630626,0.0443732628838115,-0.13643076480741417,-0.07403672453975342,-0.03890066472562356
NID2,0.01643800436469363,-0.022730675909076247,0.030092061736981177,-0.027495659442541964,0.04796723333459674,0.03705165937723331,-0.00567815340221721,0.029082118099712045,0.037100664631987225,0.007941899158664794,-0.005468923881375484
EFNB1,0.04111735596017098,-0.015775794934561316,-0.013915770014256701,-0.04569513203610069,0.039139628789012594,-0.02224861818316671,0.015383300055031895,0.0418440148832456,-0.00650065505244889,0.06614971974667674,0.04858431762073641
COL4A2,-0.028230288510171682,0.013563624255937509,-0.009980932670223383,-0.054840162853366715,0.07111687898371499,-0.0037474906200893085,-0.011414129030876486,0.04766440389562599,-0.12435007755554904,-0.04188706454828635,-0.029130802033962382
SPP1,0.006636964677685758,-0.0035999388349909007,-0.04350854516126341,0.045221997253111004,0.061616886062453406,-0.03259160878441071,-0.013217922542199247,0.023665122790582686,0.01903969159780802,-0.11372833785052146,0.005673573279018551
PODXL2,-0.030953965609205,0.00750282662684606,0.002689638303220824,-0.03407628237603593,-0.026836876569588504,-0.016136278790189227,0.03282525412191229,0.0171328775985721,0.0545233726201817,0.10665142044097496,0.04558728352298586
IFNE,,,,,,,-0.0290177467905735,,,,
FGF9,-0.009979919592980894,-0.02160643236198738,-0.03177956944194837,-0.013517063273915782,-0.046524806996010734,0.025075935323404793,0.029790739964444996,,,-0.04910666778093081,0.019972234937954015
ITIH2,-0.0017950028603424058,,,-0.01542428377397132,0.021558069225301322,,0.010188913817679899,,,0.10213572695548012,0.05426800679101253
ADAM10,-0.0035999854993063606,0.0066841163735118165,0.006651637130233755,0.012746512936675471,0.02879700355438561,-0.0271523838337277,-0.022788060491903784,0.032855177860902696,-0.08016454591945366,-0.06091527881668246,0.024638542324881513
CFH,0.03268951917781185,-0.020412164781188628,-0.039261613900718646,-0.005387287469399762,0.035763395939976884,0.0013070360291460381,0.0023214172340002962,-0.014468004647311631,-0.04412342007781695,0.0010549092252951277,0.021476888661781376
COL4A5,0.04295117215784711,0.01851969068761438,0.0025266531563196003,-0.023192883319077345,0.052175871162372774,0.054140890517271695,0.03535279431980378,0.017695724038733072,-0.05760940709288297,0.13035108675319976,0.08091992156297223
LTBP3,0.04735641047040721,-0.00714896379467378,0.03038370224738411,-0.02359163578536087,0.01399442596564759,-0.03194746304271578,0.012388930176508927,0.0026353257518365067,-0.04719933297100775,0.0009324959271462025,0.07628993481855019
GNB3,-0.043032855735316594,-0.029504789344594474,0.01814981054776038,0.007071157509311959,0.07027773898202685,-0.030814850271211773,-0.006332220592192892,-0.03144934426023539,0.07673293673887552,0.1671203801693137,-0.0157405568612912
COL6A2,-0.05162244347803647,0.00305939812338854,0.05759199212703197,-0.02953583599967077,-0.045254083395068034,-0.035117848235314345,0.0341487570891246,-0.04175599034706962,-0.0877622420227128,-0.06398767682041945,-0.07270895927255998
GDF9,-0.013874410668121825,-0.011414406611431945,-0.03944016689676174,0.01261830433143926,0.01932398414446553,0.0386981557458972,-0.014567664837039637,-0.031455158786183574,0.06648261485384552,0.08678447038407947,-0.030446592322249635
NCAM1,-0.003097522590899394,-0.021246592866488452,-0.027149769545851708,-0.05310479401475365,0.03805046726077693,0.03817541924717901,0.029432091520251266,0.09315853095201919,-0.06185364306100536,-0.01240394107758429,-0.028116275061816333
APOC2,0.032057849226379644,0.004468617112126929,-0.029696017237717323,-0.0019193991399016218,0.03569218391322322,0.043787156269197075,0.010970677247464497,0.05625306488219068,0.13939738002498026,0.11945840889504954,0.015084229485489955
BST2,-0.0008609251544927078,0.06778804026193858,-0.04569316856175342,-0.052877255968711616,0.09660117653087728,0.0183370570707483,-0.03656230386232089,0.006160862621028599,-0.021978939421280087,0.12104584072045461,0.00560819426024925
COL5A1,0.02488621660613867,-0.02958873731089897,0.0012310114021954312,0.022072980663495265,0.03192217908142379,-0.017359001401239294,-0.023344196546548072,-0.08092457726774833,0.0009535427122834345,-0.05458567103836532,0.0574214513195663
CALM3,0.0008589343817948262,-0.01416336387967794,-0.00905436676340875,-0.033315722304273196,-0.11278219801588465,0.04374702075495638,0.0002991811695085873,0.05882655869143962,0.061723239203802106,0.024935559505282215,-0.051174940655013115
THBS2,0.036255756147228535,-0.014199500279998105,-0.04111795753998819,0.01791167153744329,-0.010532136992766315,0.00019081644713299172,0.00828215386613067,-0.043925517383950806,-0.050959767676336816,-0.05360403791561049,0.08187762246387933
SERPINE2,-0.0032110263905721003,-0.048519080332108624,-0.0013015288770262686,0.0289363582637725,-0.002911755787506258,-0.0255871704309954,0.0223128054248785,0.006673355746617264,-0.06873646969806849,0.0925846599604333,0.04513143385099437
EFNB2,0.022972608891297173,-0.004552428704242305,0.07787170038069795,-0.02075926690656295,0.04668794744754574,-0.00016753044984982074,0.016661805125495564,0.08227940081994177,-0.011563170919337819,-0.012155144557422634,-0.0067170608610347005
PROK1,,0.005021379938438818,0.02357082839234753,-0.007760971366706766,,0.007188721702795398,,,,,-0.030793540569248386
LACRT,,,,,,,0.04741987741343003,,,,
MMP9,-0.015805944893422505,-0.01231335821422224,-0.00213668242952723,-0.035604228602224,0.08885894880823136,-0.021329634238942134,,0.052403608355742835,-0.058409908237762195,-0.03440360829931229,-0.054166855250694736
DMP1,,,,,,,,,,,-0.026125262319521694
NPPA,0.13264955463019296,-0.012053952498590082,-0.01704307996675274,0.033530715153313594,0.00343569525494909,0.03893312790247256,-0.020387293243381822,,0.022294977004208696,-0.0030229803503495733,0.0059092959522170025
APOB,,-0.012495098608098415,,,-0.015367755658392821,-0.0032735162985232506,-0.025515148137926554,,,-0.006053627110535223,0.037024478064206015
C4B,,-0.014349569770342682,,-0.01969466405642266,,-0.01678070434864092,,0.04137948110177719,-0.03574545818065186,0.033705611391135294,
NTNG2,0.04158910205441903,-0.03236157198171159,0.09976697490387182,0.011053929676670541,-0.005913985744620979,0.06226539494445632,0.05325734971674885,-0.018784604349754676,0.0063525665262175015,0.04930157995737146,-0.002775795789251298
LAMA1,-0.025625313640895063,0.034039028035615995,-0.022282457872309532,-0.02436584327057465,0.08898407449607809,-0.03089452162406983,0.012760638234771226,0.008828235437612549,,0.03935432373489135,0.05008846198804739
UCN,0.018762401580047758,-0.030156832571634033,-0.04675142001713695,0.012572993046691265,0.003960546752643161,-0.030077692093888577,0.0037449074990458645,0.01494418280480015,-0.012382068684840968,0.06833482935439895,0.18721970334573415
ARTN,,,0.005710852766129237,-0.019593159815878444,-0.02327985644268706,-0.02132963630942282,,-0.039498639682011984,,-0.01403144709439685,-0.02186773435012643
PDGFD,-0.036450695747408245,-0.025504693719114707,0.036158092021319393,0.07086841744402289,0.013368584958148612,-0.04273183929945195,-0.0166413123863942,0.021552946025467087,0.011055929888664436,0.005050243408324385,-0.009654673880554307
EDN1,0.024376468202501896,-0.03603219130898508,-0.013211485307437954,0.0008475660289881694,0.09247509738968887,0.0032181484525328455,0.04200317263946133,0.025113480900636823,-0.02090680988283389,0.04451288229785566,-0.022049206059386605
ARPC5,0.0162314066683981,-0.0035330320598842228,-0.03138428697200882,0.005234987291985658,0.0060839225282081286,-0.04244563708837581,0.005195453211136208,0.06748005132940388,-0.00769660864111663,-0.009462054457188148,0.029174089577173917
GSTO1,0.024965980672008805,0.027614910414506057,0.06107310797070983,0.039557481614035266,-0.054479696685545746,0.028590397162367717,-0.0056338217161970685,-0.017454262954361796,0.12884851919962553,0.017350530693777,-0.05137884661900188
PROK2,,,,,,,-0.021608356946975577,,,0.10595340642459371,
SYK,-0.015559726649525062,-0.020377702991872224,0.029368692286507035,0.03419104525953223,0.07761615853186682,-0.0022515653371721453,0.0055674419165916795,-0.04389880413487868,0.05487726282783604,0.06297783980487402,-0.038059598006663295
CD40LG,,,,,,,,,,0.036446206340577776,
ST6GAL1,-0.040055033374234446,0.05868045764382137,0.03490415309190998,-0.016999282121228493,0.04656854248383679,0.026031401786216917,0.025193498926533487,0.013555280477833094,-0.04563360454629549,0.11087346001020555,0.024652384249405423
WNT3,-0.01703418413705922,-0.041550742991040376,-0.011179434856979501,-0.006495067308657119,-0.03887136037668534,-0.031470381957624895,0.015026993267986281,-0.04310976613283866,0.011090587372341981,0.10747611267047592,0.10894224326038783
HSP90B1,-0.050937452465926715,0.006704071463595057,-0.05747772511620389,-0.005110868708162349,0.06247398765799671,-0.003376847769968081,-0.01120618076653734,0.03308626008869913,-0.0692386178967995,-0.14370119649286697,-0.031145779645816198
