,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LAMB3,0.031144588033484612,0.06718339378704585,0.07582968507749649,0.11903382676971531,-0.007864479782722715,-0.0016787916985804893,-0.16200645290932097,-0.04669766629679363,0.010750521218660469,-0.02378607184342367,-0.045127412630447034,0.14860693452684304,0.04677645632152484,-0.04849971656265091,-0.035726885351377004,0.04994026315530906
LGALS9,-0.048845846315859046,0.02222066940753318,0.00018415678264170884,0.08418921965727359,-0.0026091020263190315,0.04598145164173433,0.11732305318738405,0.04160614942911998,-0.039495660679718755,0.025809333607937,-0.024206074436951996,0.026757670679060357,0.053700014741540444,-0.0339664166134521,0.030283376742932192,0.04912458624429303
VIM,-0.0027687991986508555,-0.054326447666921095,-0.00791738929548145,-0.12785573229108152,0.03429120972403271,-0.020248579653970606,0.21153820015186103,-0.060410654830653804,-0.020472138428171836,0.03691919963210371,0.13046180154523077,-0.07798245214814996,-0.0077944837469274934,0.033768510693357755,-0.01953910704661201,0.02524353912743667
PLAU,0.031480896437470075,0.05285336483581815,-0.057849212560310684,0.034114704491232974,0.04539695771595016,0.01873678947882393,0.17009016182668915,0.005680236680268426,0.021577312283345296,0.06917820500608299,0.08981489826625022,0.01989107929574334,0.0532651615011702,-0.003410508190379006,0.03777039910297842,-0.011049744311693884
TGFB3,0.11263517819254246,0.052619554113713884,-0.042587628757670935,-0.015932923356155853,-0.02356146624872695,-0.025359577396241194,0.11131622330119088,-0.052357597801111475,0.014200860373855708,0.014414345886264267,-0.0006292970646420681,0.07861508684903287,0.04877385584605577,-0.02293666643184455,0.00012069316768345584,-0.03722961789661947
APLN,-0.012874669725865824,0.04602633163341653,-0.005072815378763734,-0.09378040225393625,0.03469486407520098,-0.04015063480872494,0.13346277547164498,0.0036118838220314015,-0.02611108819662942,0.029894682995373338,0.023984854337861704,0.020880645827989125,0.004450110503744238,0.11121589850200755,0.0352145003851745,-0.04764396220792428
SHANK2,-0.015621665983200417,0.022162496989202952,0.010537177847702715,0.03924463503295877,0.11925614754342241,-0.024997675682574824,-0.04933591738725439,0.03320922310762345,-0.004939571200218093,-0.002138652037644386,,0.06353348837987657,0.019182542492244714,0.06474504434750065,0.038963960543046586,0.058783804278596245
LTF,0.0416741729855004,0.027094846970355965,,0.033950091375629626,0.05119372281082375,-0.02319837348959222,0.2026849311670114,0.025611808179584354,-0.017238496698362575,0.028648414462690463,0.009071633139005563,0.010427197078829517,0.035606992796060055,0.009305971255368889,-0.013769695043671556,-0.036961175544181345
PYY,,,,,,,,-0.024434865468742014,,-0.01681230821635998,,-0.0012568869158406195,0.052689884872651305,,,-0.034940682752415866
PENK,0.013172095443870196,-0.004266995932273141,-0.021349747245490804,,0.06296122711916492,-0.055230873163005095,-0.09758051762059547,0.008736882023631438,-0.034578747435191584,-0.030047241088230026,,,,0.22557866017345218,-0.017314588313811722,-0.02506577634676641
CTF1,0.03622308423337382,0.0303327034087184,-0.00884245729839011,-0.008321840303392256,0.0196003985396374,-0.03073461179946932,0.0729278601954164,0.004387280521980697,-0.03563439507942322,-0.007950741536952381,0.1168639344691816,0.029986616419396896,0.017376251452693763,0.05635123318281624,0.038162605214350914,0.15841562002277526
COL3A1,0.045796582806336646,0.10329224992725582,-0.030370499075581956,0.017102129827423238,0.0052168898930734075,-0.036296091481281954,0.19152380344252742,-0.018355892940696273,0.016716593666027676,-0.03294448091496966,0.008248950578759316,0.10234274610268386,-0.009751628902577325,0.11329073222961325,0.003861914841463303,-0.07337041856350614
S100A10,-0.0284254003816352,0.0022195553546037073,-0.02502451889569199,-0.10350708274917167,0.038892000158139796,-0.019392314832442838,0.20608967731768882,0.0057816860913066205,0.004065470292968281,-0.004885410116131087,0.11123454034269313,-0.12068820663892307,0.045167458639076036,-0.011872206577798559,-0.013231956083740845,-0.0609323769321382
FGF13,0.005448100536931376,0.0026313354595933936,0.019243541980452177,0.04584070300173408,-0.018755999400311228,-0.04658370890780864,-0.14145249493464812,0.025344180027890205,-0.003686791913729974,0.007885662074860291,,0.04953494761379094,0.07297411273587444,-0.016617880463890688,0.01636003691746229,-0.021896667383364467
SEMA4A,0.12521544489216824,-0.04529785155463822,0.03350150979923393,0.09402662375226808,0.013997226075543032,0.009275053859756821,-0.05135140956510605,-0.006861292451644148,0.019444612264874653,-0.0029482289249933664,0.09959104177197159,0.0342224413173494,0.052162721964481365,-0.005939229079190355,0.02497196176946454,-0.0017352123132252672
EFNA4,0.08495970243815537,0.047272350353494044,0.02774283365028792,0.05826289116261644,0.04411685030393861,0.04405950113296376,0.08587452042189808,0.0038171504099408005,-0.030803658613455884,-0.009025538799891382,0.010472036307225239,-0.022893954135312544,0.09317364505652856,0.03548973372108904,-0.05297669687032793,0.05376730312870925
HSPA8,0.007210014447123264,0.06577938809388893,0.009206264604174291,0.004719558263063833,-0.04927895059293948,-0.039281360297193,-0.10068437911813653,0.1241894191391536,-0.027240293034425045,-0.037072393337269464,-0.09804026766978517,0.057934589099419856,0.005989707172385156,0.017629068329525363,0.030447306020868578,-0.006514623738703344
NPB,0.010173218177630065,0.051421698913115745,-0.019923704014045685,-0.01877437598749045,,-0.022289478754869713,,-0.02914477001069026,0.10821274900429553,-0.037930076080373416,-0.017083507646019413,-0.049861141568331255,0.05260220004882526,-0.018009132540666897,0.09600039192704084,0.05268655950289549
ULBP1,0.04693094712501443,0.011980030414105176,-0.03397620723503183,,0.08524746333127768,-0.020077326357658513,-0.022481043936038406,-0.020530042730155986,,-0.018764353370478635,0.007990227353656986,0.11064234504317508,0.06631510449592729,,-0.0292321388126619,-0.013761115939998354
SEMA3E,0.1039332045353596,0.016240645253351012,-0.01012830871071826,0.08540341165117735,-0.05800373339647218,0.06382680200434608,-0.022478223748982246,-0.01385068994257145,-0.059222167058116,0.0017146543475428995,-0.02486960081964554,0.02711079621895584,0.032692374863445194,-0.002046741665678,-0.04828967867296692,-0.019465876623665748
FGF3,,,,,,,,,,,,0.1398714818962238,0.0223133912359785,,0.04959266817249224,
ADAM9,0.009958629769296025,0.042704320674772665,1.0847788345135072e-05,0.018059916796414315,0.03129501601292211,0.038699372460874945,0.20176037078899042,-0.054025128572765806,0.0018954967690807882,0.005634030546320349,0.012488859986086702,-0.08238867020832834,0.009547467606608078,0.06773381416531543,-0.001035802797518756,0.027725882828196678
ASIP,0.04401307103685208,,,-0.02056593320340964,0.027241722713854718,,,-0.026884936172881405,0.02096927107228895,0.04829524715554195,0.06247193059296179,-0.037895464220598626,0.09382264163234776,0.0923072081631355,0.0072821389270646955,0.12907082962515337
IBSP,0.08195216641911987,0.09267868394342775,,0.1043579880894928,0.03753373327670287,0.011420592594592749,0.08514723565443583,,-0.016938132896149562,-0.0107252791987048,0.0826160003179306,0.012564434814810215,0.06467007853333855,-0.021569892326783333,0.0308065973285729,-0.08622899858053121
MMP12,,0.0340238443362712,,,,,,,,,,,,,-0.020844819457949453,
FAT4,-0.04807141273585698,-0.028420735557257305,0.11827482465860785,-0.011052868662751885,0.021502108958071278,-0.03241766115993059,0.04336009312470844,-0.03971242620273541,0.010744485227774317,0.012756334188690807,0.006018739982434032,0.10399660333555757,-0.05748417930884201,0.04901278989024757,0.008036258543000597,-0.0005150258136300456
MDK,0.04578065380249916,0.03886769794369151,0.008637522924125472,-0.06098062358533306,-0.011861424633117946,0.059030247011482434,0.19783403493304696,0.0233053202314676,0.02067320869480987,0.07278854383290856,0.011234308237192039,0.0726030480127829,0.043274516474556615,-0.0040313365044787304,0.037004720098548306,0.045264310832943265
BMP5,,,,,,,,,,,,0.06969362643859955,-0.015387383947977248,,-0.035199860888265204,0.0277718163477636
CAMP,,,-0.016910994915310618,,0.025798988931022192,,,,,,,-0.027682671538583076,0.04408240258636154,,0.045553231941372604,-0.027383698039025763
HSPA1A,-0.02259115555926528,0.06354007390266249,0.024996364070421516,0.04607097473892613,-0.021974344110887414,-0.025482888673621553,0.09634879576731056,0.07321095169657807,0.001954484606027356,-0.04063156535720214,0.1425059147825912,-0.046490388467129995,-0.043436153689659675,0.009865093134332701,-0.028832200475928455,0.026207129377548932
SOST,-0.013418364400825122,0.03802125951383928,,,,,,,,0.035923082185424435,0.03893498872598731,,,,,
SEMA3F,0.11915318499424964,0.026858008864918834,0.03570010972967462,0.011855859243263881,-0.02475833846768091,0.04951891841911932,0.06832393840605941,0.019732515510221454,0.009526454440086356,-0.032501427029566377,-0.0785408683361567,0.05551461273139698,0.06497998897821437,0.16103519043882455,-0.01461321144048672,0.04302065005311186
ARF6,-0.012765942358002448,0.017140487680532245,-0.01590502528604054,-0.01747908542484063,-0.04149374677036121,0.03231493088927153,0.05467847253605133,-0.07407928431626497,0.034501061946782555,-0.022085036385773586,0.0009518187108132134,-0.02963652249033731,-0.025280009914049537,0.004759841458948689,0.04587140809555065,0.01261997247255162
IL6,0.02941434936078981,0.0883523261943249,-0.022365115232549252,-0.01665893579306017,0.03643965917746858,-0.021346766297741047,0.20029720730120354,0.052562863276866954,-0.0477926662568733,0.08817015414628049,-0.07343939188414685,0.07498636804698074,-0.0028949938967032986,,0.06764449155625411,0.01526661377356473
CALM1,-0.0016123398718352207,-0.045328517167307646,0.0785191721099024,0.022247176221649956,0.010216057998438801,-0.06960312830542445,-0.16847378770640636,-0.017237415306530564,-0.030430084518637286,-0.036260561568880814,-0.15497705436666676,-0.014153062780238023,-0.03684753792771445,-0.03222566973935197,0.026302695015411652,0.030934145288230814
VIP,-0.04843779281220586,0.06290032319380343,-0.038520299809812364,,-0.005807511550209121,-0.012736045166262453,-0.0712674228815525,0.05833968643787094,0.06690592045117352,-0.014221424976422124,,,,,,-0.0005920759860940833
NMB,0.09220011611239835,-0.008360714893938326,0.039034792799360306,0.07094223399858796,0.01565413850141389,0.013123388682320172,0.17588085858358346,0.0005272297888760613,0.05147913170814835,0.04731952576469978,-0.04362365774595843,0.061464671715466185,0.01969846421705155,0.004983729153350519,-0.011669504795073117,-0.017135765622399098
CCL26,0.020731188573732278,0.0075050012223946885,-0.017649652171844075,-0.03391383650111642,-0.0025983515031346932,0.035787547295891155,-0.007877009599269399,-0.0032454120486470586,,0.023677948926162675,0.07201304740352563,0.10138822609663506,-0.03540263478758999,-0.020115894186425266,0.004468329549313263,0.017610298567300838
FBLN1,-0.010385051681453804,0.06334700158934846,0.035918505716310285,0.06786841144074485,-0.021977256222616058,-0.018257521571792792,0.04569305396522531,0.028205856096605978,-0.0005834349088247452,-0.020393494317771745,0.06797072622994255,0.08013725895757108,0.009038741060843269,0.10579144171062625,-0.02886604917029041,-0.0012154470168681895
SAA1,0.037527076386750825,0.010536466730753494,,-0.026312526679944447,0.0389276144051077,,0.15212441532921706,0.1405341545811702,-0.05099438265882801,,-0.06069168288805498,-0.06866939471602641,-0.005225003264239456,-0.0058871901019979115,-0.044114695739348064,0.04101577081413895
MICB,-0.009010000091503136,0.04590735229118476,0.04455916079967398,0.15840856254910685,0.0601720055194681,0.008752828571768715,0.11330806714114437,-0.009124992202100748,0.004539153262295668,-0.010738113747348127,0.042717261225058874,0.047314286289761136,0.026079214311116577,0.016111560125114763,0.0016529713230389786,0.023241829794711656
MMP13,,0.04707746814423025,,,,-0.013593855326228192,,,,-0.016021999867288795,0.02001815281288584,,,,,0.04387707967655511
F13A1,0.016045558623762095,0.04118349128266285,-0.024757407907879374,0.09892836206241634,0.06391413361037908,0.028556217582383938,0.061067610783507344,0.05951596034830686,-0.020857007664944926,0.016369492419878135,,-0.044692802188588454,0.006680971046788588,0.10126073190656294,-0.020771108291398537,-0.04121160073511168
CXCL11,-0.014043891235235672,0.005186187277541757,0.00347332588327808,,-0.033544348719562495,-0.02134676779476506,0.10094121408783613,0.0476084827452704,0.1942209584368664,-0.019671329593559262,-0.0055377560970713445,,,,,0.009195535916034059
COL5A2,0.13351417264819432,0.08083619325622052,-0.008369176870166889,0.05391985933599382,0.002658849288382433,0.04449317617977553,0.14273905667070125,-0.06049094379426386,-0.05197077712504984,0.02219996534985167,-0.12155277598992774,0.05099523438855622,-0.029725627249692084,0.05083115514878287,0.016355179298566197,-0.03477719603269453
EFNA5,0.016349431121071956,0.034095374666472576,0.048795192569625244,-0.02507518129318999,0.09042391606087531,-0.0040545965624076315,-0.07178974333111407,-0.004916555338797555,-0.05249460672608385,0.01438278350950208,-0.027359136109461005,0.10189384334711027,0.0755407250335642,-0.0029329653289814537,-0.012373573906511793,0.04827238639439368
AREG,-0.03216400087723049,0.002011132144218071,-0.007602639213177503,-0.04918642232910938,0.08358744000906947,,-0.016534782869443914,0.03069356869641319,-0.03728424034720988,,,0.060469742371481575,-1.2928538525580873e-05,0.06284499840457988,-0.036981394098952514,0.02647066217907434
EDIL3,-0.01577937881615186,-0.001302937928696215,-0.00804790550514629,0.07679808326319082,0.04268154882191227,-0.05290470914156227,-0.19310693047799413,0.026052483701134922,0.01012463545174567,-0.01887181204330722,0.01734485160603497,-0.027649927279265435,-0.009719521218637386,-0.03436523844778488,0.0021132678768740697,0.007085425861930411
CD86,0.07104148333397735,-0.0044859309735994805,0.020762708823289018,-0.06095921168697262,0.016563217795910197,0.012537431122926598,0.07742565059590116,-0.004866267960339523,0.06097048803639003,-0.009653944623412323,0.013194092320153847,-0.008006072724215404,0.042060328316760966,-0.011319467455507694,0.009137667468761941,0.053988286446585626
AHSG,,,,,0.010461126375623402,,,,,,,,-0.02237836552495503,,,
WNT9B,-0.04400615775984641,,,,,,,-0.021508866349239382,,,,,,,,
HRAS,-0.017748880325729424,-0.025695660494049456,0.048987618742882606,0.0406627077236188,0.004690145279875959,-0.022888181536908123,-0.06481886244228541,-0.017832102490361452,-0.011764643602497606,-0.019604528895881778,0.09427610284841623,-0.06484858408723954,-0.01774835069430583,-0.014429440725337547,0.012983543546473804,0.042107585358089776
C1QTNF5,,,,,,,,,,,-0.032679885409466966,0.07851662042434182,0.072695196109804,0.008262072600396738,0.03712464676630087,-0.05098531869317747
RLN1,,0.029875826021980214,,,,,-0.016871538914383335,,,,,0.1471613744405966,0.02463237407097765,-0.016098533381504295,,0.02317896400371319
COL4A1,0.06960345080363613,0.0998496421050644,0.03162044703585479,-0.10670415445394552,-0.018508810210132502,0.013366112749085023,0.17737035820225008,-0.05935550987179617,-0.015013083940912912,-0.02405454066019619,0.016771283717374356,0.12602382079011099,0.03278892293239721,0.10340052567912723,-0.0038238563398113557,-0.08433322016107302
CCL3,0.035853290438128446,0.02201852435915923,0.00945599419904883,0.020449927832713887,0.007007021620404226,-0.019574037204177514,-0.004864116952933513,0.046615038968949765,-0.04703417532937391,0.0027026541790103704,-0.041971285556074905,-0.03730252357644868,0.03668753882313438,-0.009460356998649845,-0.023407316551360035,0.10764883471696707
BGN,0.1133060631228982,0.09186119869813557,-0.008549179648491315,0.03150342994551586,0.006794207722143275,-0.015534500325557189,0.057433794237924385,0.04959084259995618,-0.014314064595871333,0.008253156089109304,-0.03941265750595338,0.08714746666578548,-0.026479097901522777,0.08724882950836704,-0.03495496558027888,-0.052754278776713286
RETN,,-0.012314577140807465,0.022222958365228574,-0.016809487058951727,0.03485322287053975,,,,0.042969525992571214,,0.09169249298897307,0.005049669172449248,-0.021309371596238892,,-0.026225374739553532,-0.03421394579920167
S100A9,0.03725403874509393,0.024317046510912415,0.017239101245013874,0.04191961445542726,0.027250280309176415,-0.03533472742022968,0.219750498141888,-0.015852597426548744,0.034214471661683135,-0.006897060010207368,-0.08936402996317298,-0.056936790457445145,0.026563240624911374,0.03620311755396903,0.014890007639408865,-0.06955167783708537
HCRT,0.05456683526650921,,0.060352234043507764,-0.017320113554347937,0.015303375074401186,0.02478144117285118,-0.021405352350872858,-0.025780967161305967,-0.03244200130001359,0.015775463701869562,-0.011979938565592084,0.05027869865654641,-0.059443065104068375,-0.03491188276515248,-0.060467238907011,0.03661094391078252
FADD,-0.012555572846265772,0.03216277263082175,0.008616681218997476,0.0197345273491527,0.03085622038355096,-0.011194351632400124,0.13995147197084104,0.0019262152163607477,-0.01024625887794651,0.02460697226557618,-0.014777958717927673,0.06755322399328006,0.08104054842083551,0.004011442980963876,-0.002299399359505798,0.07102805411995264
ACTR2,0.04290686757563607,-0.00820952750748514,-0.01247929474002168,0.03919963505629455,-0.008272286737133946,0.017952210134917105,0.015640583143485914,0.01675203214812927,-0.08526357608356379,-0.0012667390544454581,-0.05894053933030773,-0.006206724363311266,-0.0627663195347073,-0.0002027417551873822,-0.015141802027304592,-0.0732977023328738
BMP2,0.018709592160240138,-0.04342699665908318,0.03685259360458246,-0.039550492100161795,-0.02970602447708689,0.05792326384465042,0.05114367149041718,-0.01816604875522017,0.0857861953373714,0.0077178405030627764,0.12189419642221411,0.005852151858727914,0.02226171255310786,0.009355494442361894,0.014661381216069417,0.04112199505410816
PDYN,-0.028835483898400356,0.02087963022225043,-0.030314168829605154,0.007974853053391445,0.003213723767296356,-0.08004456967632229,-0.142053922193387,-0.014943409531022911,0.04710296653122115,-0.025925302571664116,,0.06479817141851434,0.039953420514141975,,0.05484753396394418,
CD55,0.00870436812933796,0.04672137905812654,0.07288891620727081,-0.01730656545778062,0.10358521728787319,-0.051111022451612795,0.0813638701281918,-0.041485413312474795,0.027727500581717118,-0.010411702150792429,0.11352130128697567,0.062454827169883,-0.007159667564625728,0.036533444384942056,-0.01641181397080161,-0.019105940368346595
OSTN,,,,-0.018774377512795568,-0.0021843875422663875,,-0.029157949198523523,0.012852716087712143,,,,,,0.014279700905862188,,
PDX1,,,,,,-0.019785338557138998,,-0.02759827786954214,,,,0.08750533601271433,0.018926214908909195,,-0.0277521159400236,
CD6,,0.09296393531524402,0.011305121258901185,,0.06150994243541589,0.0994072520306389,0.024406692950810657,0.010423806559508473,0.028605480093568555,0.04244960738124913,0.027123124062640294,0.03390085986886197,,0.22019959751422666,-0.029229499325962197,0.009971489061641775
IL16,0.00853506751072378,0.017457178375313045,-0.037127768583438234,-0.03770963298354494,-0.022169183060172386,0.09858278257024268,0.10737684474617151,0.029580295176259725,0.08662609646769055,0.028454136840803168,0.05344879448521672,0.00915871312397244,0.017476720309771106,0.011214089856166667,-0.004907199550200959,0.0892856338287482
LAMA5,0.01895091200579012,0.06983977642592563,-0.01643031772036677,-0.06557847087021851,-0.00554263893117755,0.03375705387378993,0.09480260699845351,-0.036284525909869574,-0.03177870926366574,0.07328295292260785,0.06593278633466026,-0.022246437233362566,0.0014668530464555043,0.14510922965739848,0.01030786530408065,0.021896215193115576
RGMB,0.023746415179431622,0.030031887946570225,-0.0035210728582433016,0.06554184249031787,0.07461952163880937,0.048051934524059016,0.1039834131249909,0.024667163541349388,-0.056968507781290624,0.007033880187314379,-0.05432514848862923,0.05196602397005426,-0.019452630300291474,0.03524343150652631,0.08186899795369945,0.0339283179643528
INSL5,,,,,0.035054770449425565,,0.007553690933740941,0.011569088207682177,,,0.07685680980638548,,,,,0.2945756316708101
IL12A,0.16197394582343783,0.05964691478927536,0.011252462375823636,,0.036255248031582615,0.010979252937121294,0.12661365645486136,0.025562759583912135,0.19577140341851137,0.017587528369249504,0.0019868224599892677,0.04426967846505903,0.034124718667793576,-0.03594551601285491,-0.023944703064864573,0.0024623682777658116
S100A8,0.013375780456831627,0.08803433864234982,-0.01911620639748984,0.09515731150382555,0.02324489094614339,0.03293841012916278,0.22610512496198776,-0.023203292703302566,-0.007693743915456624,0.006614866780197572,-0.06905048119420916,-0.021895912348927706,0.061625157016840085,0.06571203474157927,-0.0377302069842666,0.037273268656329954
TAC3,-0.0006941772830460712,0.0006485528569780914,-0.029467188414888747,-0.02262424218644153,0.012623423250889616,-0.06022894599574556,-0.10121330242809785,-0.016990754275413408,0.10243850022978247,-0.005566459633880595,,0.005083287660380457,0.06704437703418202,,0.051525314225847114,-0.03062607029786771
TAC4,,0.03300091823322421,,0.05138032657095945,,-0.017455567146236247,0.03760782194297525,,,,0.03715622449388517,,,,,
MFAP5,,-0.02650108693266593,0.10299360180167468,,,,,,-0.02053159463743146,,-0.009386659771797055,-0.01530981774103608,0.05930546835862449,-0.022940949723426994,0.03224173035377767,0.036382933784677975
CXCL16,-0.00307327411733039,0.108765795360594,0.050238410056465885,-0.02194123766501663,0.01890085640688544,0.052600491906357676,0.11046935792201679,-0.03542487788145584,0.014697568116412506,0.05111826431313368,0.08078359760843601,-0.02457919488497196,0.05889585921283147,0.052904335606622596,-0.00916837786485152,0.025435491200835183
AGRN,0.04747635913602823,0.10163022502089189,-0.05932899065205346,0.11773106450609801,-0.044191834999841854,0.04231528841710369,0.17049327843025766,-0.049179305110111586,-0.028363991017241148,0.010706234901519349,-0.06024851814344522,0.09851818875455179,-0.01245202528841116,0.04539665285167404,0.02216547939138795,-0.014524532906312183
COL4A6,-0.047633623703623736,0.05188604468040468,0.0036964450870166092,0.12017281576795288,0.004207093804331044,,0.10637083570852435,0.019295604435740504,,-0.017319973646044644,-0.07706284606731532,0.06023061883072553,0.015215413843474648,0.027270438989720237,0.071937652879114,0.0060223024842497455
FST,0.010721269347651781,0.07400451783726776,0.024643718047550132,-0.015730230864735982,-0.04338634525358124,-0.009011122802704753,0.06959794923271796,0.004167665689559074,0.11987816257234299,,-0.012748112999545114,0.04837340543805643,0.010348037300768317,0.06923993635902856,0.04142538855181738,0.024300883885411656
MEGF10,-0.004326225571392998,-0.018963232870360662,0.03156534631219217,0.0879178861842289,0.04024013883205053,0.01138626244977298,-0.04692127080014086,0.021951684292656152,-0.05665071456602292,-0.03654206358258989,0.03459487089633423,0.06622181036376713,0.04513082738958697,0.018734408572616684,-0.06357138834846705,0.04910299478622209
C1QB,0.014106681982789393,0.1029361424947892,0.004815742644541468,0.068303058007838,-0.033614737094924504,-0.0019033207783152241,0.20139994228817834,0.03348322772794616,0.021233643267502135,0.020831790565675076,-0.03234697355991406,0.025052538710093473,0.05366726082081024,0.002784942600818068,0.05732803477510341,0.05298142721130526
HLA-B,0.13193845421961586,0.10649443114375641,-0.0316087172342747,-0.046257550692882184,0.0033647532728476688,-0.09413494041958724,0.22435312061729115,0.10038044213083114,0.005603789421608293,0.023105405755089077,0.10403599385772407,0.034141812687826595,-0.0037793205206777497,0.050921906544654595,-0.03159842123218983,-0.027002583639343426
PDGFA,0.07142787282620527,0.042438950012302384,-0.037849744807810164,0.02232539038197524,0.0346844044416121,0.020563367201525913,0.024803964055432916,-0.06740631181474954,0.08010136974706404,0.059528030810727245,-0.08181260600598185,-0.07474493682816621,-0.06275139546750128,0.024113365808601878,0.019498942387581288,-0.043153101882510723
LAMA3,0.02187913959960991,-0.03726356380973115,-0.02404463788026243,0.03358645228138943,0.011182303308827852,0.02180273834012456,-0.05676618503256475,-0.02713227319839307,-0.024856733088703606,-0.02411505645657258,-0.06819521631923747,,-0.019696662284932213,0.08596753604699979,-0.024207964241732886,-0.025961816536131117
DKK1,,-0.032006093591259506,,,-0.018866867692185617,-0.01440458712503,-0.05375380095805027,-0.010595943455644349,0.05395021632283275,,0.029468760137862163,0.022275942639925213,0.011784627584996954,-0.016871928125468418,0.07276836080527203,0.06434509567724828
INHBA,0.09672037494465656,0.0758815695089635,-0.01665781701638612,0.06519396654832466,0.059337905189467764,-0.0469541743455583,-0.10432802920436268,0.030669365234407223,-0.033594413563061525,-0.023042804621220905,-0.10559600014136196,0.03464512135285063,-0.06569071582634177,-0.009817203175125135,0.021759043593234648,0.016662657382995147
LEP,,,,,,,,,,,,,,,,-0.01999939752776479
IL7,0.14072876378769955,-0.03012785254801275,-0.02227334160373073,,0.005907046663372668,,0.14362698457746056,-0.005687704220473778,0.09447756861904776,-0.020540526643927432,-0.020651909347556376,0.07451512048914839,0.054880619075871065,0.09557613217345844,-0.040544414781578386,0.01248321030460954
FABP5,0.06969752899357592,0.09815111242994226,0.009799140308397984,0.05338162174967394,0.04271690660505125,0.045506011426064065,0.01472554607322816,0.02576646160588268,-0.0499556361274221,0.013095545769311266,0.012899250050458994,-0.03509490170437174,0.10496260884517215,0.01994930472299313,0.07712242372004492,0.004289972750602989
CCL4,0.006214697337734509,0.021646438494867335,0.027844478246979606,0.07787717261987334,0.03112545372397377,-0.0057309370246397045,0.014555273334583459,0.06840412257508154,-0.01441217538414844,-0.019256056624388288,-0.02025418113571817,-0.01848330000804445,0.1169369074854899,0.03020810152441541,-0.06749882575841681,0.07360082566104674
FBN1,0.06782259095739893,0.008947243223647434,0.01773261065571486,0.048516418209370096,0.011215026460255646,-0.015388806309542532,0.1058577644511277,0.025934901222711224,0.03291927625297455,-0.013559979116303338,0.032444714759646366,0.06089196165987598,0.0033922676829737483,0.014906625742478054,-0.017063114064255303,-0.04425891301499996
TCTN1,0.0952764579323512,0.0024680122712641504,-0.0007191517941451091,0.0016809205042120085,0.017814177839212957,0.015406063561617682,0.13696364335412045,0.03832228275068074,-0.010326911712627942,0.034428992701026624,0.031825135415255966,0.021357649864619323,0.01987485101641975,-0.004214653303006445,-0.055777284258946465,0.10297770904135918
NCR3LG1,,,,,,,,,,,,0.03284658423646457,-0.02965698255371647,-0.017613497217357957,-0.008419826333663715,
BMP7,0.04216228397739155,-0.0037835802007025773,0.0022603667116663033,0.05053702333917387,-0.02493223125026697,-0.009674273084657084,0.07662908064144458,-0.02025708772438911,0.00884463013267555,0.056283043417683705,0.040061169853651206,0.04596717421581111,-0.018170520073500514,0.020129235511828422,-0.026344965046696582,0.030412642816745335
NLGN2,0.0028973901562277995,0.034026043223137084,0.04182966712757119,0.10474760306509916,0.01205227180003755,-0.017030396626796156,0.021327637783991257,-0.015432836465373795,0.03266445564265552,0.048258034638481155,0.009345055881059458,0.09977333069686406,-0.015224766329707073,-0.011686969088268832,0.03027058411739644,0.10830894828610366
CCL25,,-0.013752834335449503,,,,,-0.03501474475936837,,,-0.0021201138435130683,,0.05361756021134991,0.06264045681340048,,0.04531314224013303,-0.030964416455393804
NPNT,0.10305585836071365,0.03866848774382338,-0.04171023775102326,-0.03652118886098521,0.007264037835085717,-0.013635989740159988,0.15167474158473518,-0.08418786030166037,-0.0018463011521408351,0.0203235542158102,0.008855485595635683,0.02894157317661278,0.07120007701399388,0.06242883512120816,-0.009337951523658246,0.019098804951396132
KITLG,0.06637537865837893,0.036335559464837346,0.01043346457305556,0.002323286721294774,0.01619499634833275,-0.04044682687911508,0.0511525890218343,-0.005379443249588706,0.041493741544984926,0.03292612789790322,-0.05536005815167797,-0.03394808510573339,0.05399477084504486,0.03885102157883189,0.007829911596661732,0.04248511920491345
MADCAM1,-0.04914303484703942,0.10053577295114759,0.09382804981410699,-0.02525512524797314,-0.029201482524794535,-0.02202376858154329,-0.010952236555281296,-0.020739655280804972,-0.024491348245078544,-0.029438527606558684,-0.02418439981232467,-0.028714559116916064,-0.005652103013549362,-0.02331953103187767,0.047814139096911304,0.1288605207338982
F12,0.09222282431561898,-0.048289353354702386,0.06758442185315337,-0.04056581374405863,0.01461734571274257,0.012571842667554383,-0.06219725506010426,0.0120507258721175,0.014660912611144257,0.015717067104537248,0.07373925715562078,-0.0035891342926089704,0.053787341835149466,-0.03568062537423259,0.02208894145071436,-0.05715286155741621
S100B,0.06025277844932072,0.05234116114179107,0.014047136982353835,0.11110188737363899,-0.07088830259074286,-0.026359924821539198,0.05852527758705514,0.02758901611289235,0.040554466137645365,-0.03322900255824196,-0.10574064803858574,0.12310302693343683,0.052953788823628035,-0.06028530981746302,-0.07378053603750596,0.09180562153166653
IL27,,0.09058724031514431,,,-0.014016730556614523,,,-0.023015661065458607,,,,,-0.02805012774551625,,-0.020844819457949453,0.012659902261308496
