,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
EFNA1,-0.012837857201146956,0.05366013580133495,0.08018494302454605,0.0018303398279458133,-0.038310068514000054,0.12830319305031626,-0.024023708673819817,-0.036773265747686475,0.02598636952898531,0.024994934547845543,0.013598181398297203,0.11006706224535054,-0.0314809778252747,-0.0009195284869351296,-0.02376829370110344,0.03579011740697467,0.0449001714108238,-0.02341258666318796
S100A12,0.0010770843726986743,,,0.028144609849029924,,,,,,,,-0.015951189733068614,,-0.028061318173529796,,-0.01688031369750181,0.04604097330581901,-0.05385059914060839
TFPI,0.06206664485625033,0.036239811341876815,-0.004690967054271646,0.00746010099818565,-0.041073372694064796,0.011699029871353479,-0.02160311342243315,-0.043893543059382596,0.03829770468437593,-0.020821532219515312,0.004008459933710416,0.04048858912567009,-0.009268827353160014,0.009252205765745291,0.008564465318805047,0.031945760022031464,0.002017625053618499,0.013257543023462165
GPC3,0.030772257311648805,-0.0325470959921421,0.04172811075982794,0.09217468979181451,0.08653680426096261,0.1802752963224086,0.12188070265949526,-0.018727146588186926,,0.1711578169574793,0.1563192892863952,0.07136754675512356,0.05206592457650875,-0.00734984865307808,0.013608752942739112,0.04237307967274503,0.02524880095203328,
NMU,-0.015872799609477496,,-0.030174806173828252,,0.011866909522889536,0.08186672948066596,-0.01389005152452369,,0.02015586616019664,-0.05187918727139342,-0.031702015465162325,0.03555327967263138,-0.026433366537320587,,0.04963247604776603,0.00884518812070502,-0.03921254307789514,
SCGB3A2,-0.024243962122367273,,,,,,,,-0.026332072503094738,-0.02062008116310119,,-0.018053316201007658,-0.037868558075207066,,0.027184500239683735,0.010078470981261585,-0.018705283740101806,
LAMB3,0.03167367241432845,-0.01101035071474656,0.010661008192437956,-0.032255240492517864,0.012640226157289538,-0.05287839343770539,0.006131076690512044,-0.016443777695084753,0.04726511268525723,0.02038914223396479,0.020869280393068044,0.03475018917800933,0.05366932195863869,0.0600149761551004,-0.04672791049178352,0.05360219452662441,0.020049879032670092,0.02231326447099662
LGALS9,0.05983662501164304,0.020661541272012342,-0.017933254025991368,-0.05392755361143551,0.006122531528488135,0.13710572696269832,0.030029811475867113,0.027560964254210375,0.012286682812084374,-0.031361181374793844,-0.09635227634139709,0.043283464588007164,0.05305037713628257,-0.034421998483937705,-0.021165311669943388,0.08238686470376874,0.040699193275143354,-0.05198694201934994
VIM,-0.0701071764687517,-0.05786253201948362,-0.09441998243705395,-0.017360106363283133,-0.030185444482114195,0.06990820093259864,-0.02393794952527902,0.02338902859745766,0.019467032138484608,0.028262700177457068,-0.06467958419238504,0.013763422342708944,-0.04190559710758414,0.06776008944418176,0.006328552869396772,0.0036492429249009688,0.061249115937175455,-0.15953632403308937
PLAU,-0.010959633017657221,0.05784098958205594,0.047478184659495305,-0.014309328494450876,0.004315343925813955,0.14711272150073137,0.0027006118570559157,-0.01670343726955646,0.014654519015107956,-0.009200475581989045,0.06053912197768854,0.033826237684765385,0.06848665995012608,0.03831463047374443,0.05565084882367972,0.011937082353437893,-0.009246943726389529,-0.02746695361591599
TGFB3,0.01931753192912381,0.028175632427473857,-0.024501952358989623,0.000733053946128268,0.010722229107611232,0.02104961495906231,0.08905103425613209,-0.0570295679729729,0.09357890093239524,-0.0932497832202497,-0.15076436785801323,0.05719713694490044,0.019953210632583412,0.017326882049638868,-0.028945216892142533,0.046571961850575716,0.05825863736773965,0.012429978596983367
APLN,0.06194347048440958,0.038149569090528586,-0.07714717851214777,-0.0225999378280375,-0.04110381866384392,0.10409574827735735,-0.004371992943312741,-0.017850610299456046,0.0017732923846430475,-0.042996988526460334,-0.03890172916364001,0.0327246315049934,-0.020908789396997463,-0.04851086244970548,0.012352581806616239,-0.06420552582801489,0.03199229074845294,0.07808131175266872
SHANK2,0.012944520296738624,-0.025480516356479615,0.05670457935164556,-0.04471392162830339,0.028215186992792154,-0.09230283886362309,-0.04667068592225933,0.004109048084379089,-0.008403040457735888,,,-0.045855465068179516,-0.037254827559045196,-0.008553462969723974,0.022507232742422067,-0.02409094872907305,-0.057080128632683684,0.07088017553542798
LTF,0.0524893511419907,,-0.051693389637458405,-0.02713405097014935,-0.02209714550419468,-0.008458661066649546,-0.018379463126449953,-0.04343441548589685,0.053367090380903606,0.15170239495301688,0.019061061065201203,0.06170414150531311,-0.01689214507037249,0.05153793450095435,-0.008417914059888404,-0.04662076943608894,0.12944897897126087,0.12407722111267344
PYY,,,,,,,,0.04343384363034063,0.04376719330811577,,,-0.02107902540575966,0.02513242915651381,,,0.02355198156116464,-0.017046313573004228,
PENK,-0.02358913663070123,-0.005409202687414383,,0.009721614235446143,-0.004181692671341734,-0.04398135285932293,0.036735347103147305,-0.004939639838154886,-0.0007510089273089599,-0.06360933213086672,,,,-0.0320893694308261,-0.028640958150091038,0.004081395570290736,0.027035461035393803,0.11134799527871786
CTF1,0.043492438221614776,-0.007300433116041628,-0.026206645670700655,0.005258308520655172,0.01460663202723256,0.026901101395476287,0.003916925445656673,-0.037574800736093025,0.012878311385128042,-0.048645442258987044,-0.011493261225450569,-0.023990778717501902,-0.03453347174670678,0.0403548954378722,0.036591478582495,-0.021824450296478757,0.008873272019700375,-0.030056105241997446
COL3A1,0.07567310357385115,-0.012887951258482869,-0.022173415518162678,0.0008202074058142702,0.02554705252190169,0.03372041603415799,-0.022687878999956723,0.04848867210904489,-0.011950653459721908,-0.04409066600896562,-0.03615390542315136,0.06206736527945799,0.042521329502600236,-0.024216515752643917,0.009446111815424702,0.004808111277015522,0.04986696459605028,0.06570189240079403
S100A10,-0.0740716346546687,0.04963109673709652,-0.07426957210893656,-0.0305453190102629,-0.03766936332055136,0.09722549764033935,-0.019438559545821837,-0.005210160081824715,-0.02172125765224985,0.11103260201153729,-0.044109896797779935,0.007237438121543349,-0.04443992429204544,0.03886592089366738,0.011061884120333067,-0.056496157782958904,0.07272519503965663,-0.09158984875203123
FGF13,-0.033266996318908885,0.010453751618765357,0.04768039408436766,-0.015468463728208056,0.051395587774685274,-0.09379816755498845,0.02081605731874587,0.009872306000461012,-0.00845384888048808,-0.024485957418165866,,0.05061959873979234,0.033072960954642204,0.052465774258986006,-0.0029984645415970243,-0.02531306245016479,-0.020435005879435142,0.027622120106061604
SEMA4A,0.04685419275113711,0.03507032920456617,0.0316595197060239,-0.04487896791407967,-0.03151609437495828,-0.09251500838150715,0.004201920898015806,0.02573778174718764,-0.0012701528834464311,0.05969749829885665,0.04357920106407409,0.013782408152078103,0.011658467414924406,0.018479685904846038,-0.013733921774183264,0.014649899992767522,-0.048759710112931454,0.06106130733037697
EFNA4,-0.038240724530389125,0.042820578016787486,-0.039705869893248064,0.004800247284184615,-0.018255391854532812,0.03902687903340775,-0.01228343650924576,0.002169075957452539,-0.0064721830302585,-0.029232375910227724,0.003104030525288488,0.05478342865884497,0.012546380679967254,-0.041167520627942246,0.09735863103286219,0.009438186901500079,0.02643597873018792,0.0738767768805966
HSPA8,0.08079135602834181,-0.013766035375523943,0.005035024460104359,0.058103148333696716,-0.008916828215002242,-0.10647648687250727,0.013991977001638704,0.002554051624801009,-0.00654121760132436,-0.04748919265135456,0.019580468850741318,0.01474101901209391,0.08682052338752351,-0.08528331278568965,0.05573888600975857,0.0018476098322012476,-0.000999129723185333,0.08738602941421784
NPB,-0.0234818922002983,0.03102433144717993,-0.024824262351304156,-0.020196341483134633,,0.039695398368780464,,0.0052762828527615595,0.016288305903620657,-0.020284963858249374,0.06744250932606877,-0.010926233836855932,0.06177043991217934,0.02626972135885325,-0.02222665766414502,-0.025917105366344208,0.04493990991265758,0.09231260702285887
ULBP1,0.012676438911446038,0.05835979314154208,,-0.034610462913144006,0.004856105088631307,0.05110425495354114,0.03678385145501924,0.00454547527840456,-0.009750451926504183,,-0.040818168339889896,0.024504124498641783,0.08870996925390082,,0.02264152172783356,0.02224048997282843,0.1423698071094564,
SEMA3E,0.04491436774523003,0.032927127449280065,0.07991363127643082,0.03229098975843117,-0.0058142729187447405,0.14576348911420828,-0.0007924722960780188,0.056113742909670174,0.04650792694773077,-0.08808678405377318,0.06265113695692268,0.042551796944949406,0.018484509535419538,0.011569149853074683,0.02726362864200005,0.03614121088301531,-0.051742722311630004,0.02713854565107628
FGF3,,,,,,,,,,,,-0.009805156179193104,0.07376360109599485,,0.021376388464042433,,,
ADAM9,0.007250760082553469,0.025573663068490394,-0.015210763237319477,0.008619042471119697,-0.015661526718496868,0.050485875732131175,-0.04508741799237341,0.0005620981342134351,0.006435402148281365,-0.11473275129029467,0.0169779797862749,0.057933652397975294,-0.006627536519599085,0.04295275045137304,0.034187204526113145,0.00912316429605653,0.04120096105771881,0.012998646023666563
ASIP,,,-0.00866419977473901,0.04636149696890246,-0.026202284742631577,,,0.07946804281108061,0.004263792821619552,-0.005585878204772409,0.09680850086649609,0.03977296005708683,0.0023595775606853136,0.037716585781385696,0.03166815162544081,0.08727110626926003,0.06844221218820697,
IBSP,-0.004426963553189973,,0.022603498013140228,0.006407470911703889,-0.009721952465897701,0.017906710741662044,-0.0490740685172987,,-0.03957515461828716,-0.11342637410695482,-0.008910126015646865,0.0785826931203558,0.09870395972842262,-0.03302640344558608,-0.01320223277716898,-0.015213818998353118,-6.58878199149403e-05,
MMP12,-0.023849924985381497,,,,,,,,,,,,,,-0.020123869784499225,,,
FAT4,-0.052942478410317254,0.03354459246783127,-0.03914585141561752,-0.03215335173832153,0.01467392508956625,0.10338887922784146,0.07016078301473974,-0.02884686810202304,0.06608558637370977,-0.04327918543182327,-0.012049076234262634,0.023487982811275284,-0.023644779088760687,-0.0029947109474137107,-0.009752313245622493,-0.018886185345038376,0.052563536153381385,-0.04017784972973891
MDK,0.06208301864002913,0.04394994308308951,-0.029779979132954,0.02527569450715596,-0.011650140563901719,0.16104948467684294,-0.01269986298117066,0.02087888435565006,0.03735914987172926,-0.017864981188348356,0.0779440766753417,0.09624357469348298,0.11164152857351839,-0.03436902120448584,0.05187950229547568,0.021084795302003172,0.035445666404787204,-0.012675145545430807
BMP5,,,,-0.0015338676287453268,,,,,,-0.02754346504724522,,0.010015895489062818,0.060677970151081576,,0.01180902747729413,0.013965005545741834,-0.030336976170919662,
CAMP,,-0.004950573730490062,,-0.027770965837034717,-0.02566612025664981,,,,,,,-0.0027145853883934266,0.08907278428617135,,-0.029469354338473173,-0.020045883715558974,0.06073263711297719,
HSPA1A,-0.03977212959543575,0.00021868184784929037,-0.023333125869143583,0.016667665440435478,-0.06328912815424684,-0.06878629740589333,0.04224430567159605,0.029558406164262318,0.04188871573049584,0.019152859257239935,-0.08187884106791092,0.004705194230115208,-0.002473522220361524,0.03212323182949356,-0.03152207930016724,-0.012000938270710887,0.042273413485063874,0.00875453773535413
SOST,0.039465706668432375,,,,,,,,0.05100446551096736,,-0.04808582058818399,,,,,,,
SEMA3F,0.010168474670432913,0.03441213602024317,-0.020403389309687506,-0.02119299823085382,-0.028806182643580286,-0.01643815825291069,-0.07064966845827383,0.02937414356519996,-0.07024003714734459,-0.01662180503256004,-0.11260504618550427,0.0985604982100869,-0.005729349935934731,0.004591589326811062,-0.031520009286228,0.015941033359926395,0.063193211261871,
ARF6,0.04782359784929961,0.033702753626975675,0.014169660333639039,-0.007634431704288283,0.04384462141275995,0.07278702268322845,0.03196714340123298,0.0031790508692037533,0.0017728332605101336,0.02295151576414903,-0.014549181719689398,0.005161276078054768,0.029047725870727636,0.04938653698558365,0.0523379841143927,0.025835763532346886,0.05797033131577602,0.004279994229890032
IL6,0.003447010653750227,0.06012662707361069,-0.05532424088581364,-0.05523604204471515,-0.03765419261243886,0.09633841656516755,-0.042190050651230486,-0.020105973569319303,0.014170509641237462,-0.030917200124952124,0.00984069394845387,0.025756090230456184,-0.047707189346837625,,-0.04479650469090663,0.040438369585507554,0.07683534057655392,
CALM1,0.008798910629240396,-0.0029036799147260425,0.004146687354328498,0.008890294741556266,0.05985501465815676,-0.16564280786930377,0.010169876445376983,0.011869766352196403,-0.007717215458636091,-0.01701794026962921,-0.014675142381781227,0.023911199384422953,0.025414270015587593,0.024804905545868578,0.07233259417240866,0.027023355963675038,-0.10486141284338202,-0.10505391596500917
VIP,0.027431791726718703,-0.009970182468736316,,0.02539253087905158,0.04487110242170462,-0.02844402414211138,0.03515566932022324,-0.03445157497430776,-0.04488809325217801,0.10193123042895878,,,,,,-0.02116018740825146,0.00402863240218905,-0.038972818423483324
NMB,-0.03495783712342415,0.06186794102551632,-0.0037623079850087043,0.04922917993179748,-0.05024698177872081,0.12689141023504022,-0.019542500903569918,-0.032204960060473777,0.06904554318096667,0.09685481257989623,-0.0958599268008325,-0.022482656060987174,0.005693633704974378,-0.02129059592501684,0.004701642884061288,-0.03351635411031806,0.0769942606183897,0.08139195085743435
CCL26,0.04221782034573876,0.00920853117542682,-0.04484228797824788,-0.05191407254140298,-0.02825584669746943,-0.014918271301736452,0.017982235919015526,-0.01317973040195857,-0.023636701933629312,0.060962660652999344,0.008478314018632006,-0.042447385832247136,-0.0310047832523128,-0.03080013692255061,-0.013377366110177114,0.04447292706117017,0.1252456990964928,
FBLN1,0.07698486422660089,-0.00017605898743688238,0.09671624781436997,-0.01644641423140173,0.05124607483624936,-0.025472782614338555,-0.036529898070705814,-0.004445424861151765,-0.03925208724517952,-0.076326341247523,0.052098850501600305,0.06208641899731276,0.015736473333490417,-0.032181790244525076,-0.03699678819420799,0.04525487616616585,0.027818603229813055,0.02388872546477545
SAA1,0.00967315215056469,,-0.0347915193487047,-0.03221228794444617,-0.06136559434835285,,-0.008925161691822878,0.06450052866793392,,-0.04005546784816954,-0.06128963392367862,0.07384437735613787,0.01595293459431641,-0.02348833269243848,-0.04480666580384812,0.02694745667221046,0.04073898857410707,
MICB,0.013169567679504467,-0.0059427057194505395,0.013323887796705762,-0.04175250069818038,-0.04839905562448563,0.0805912792970282,-0.05123817156070122,0.04272446106922201,0.03652808216279592,0.017194890811794553,-0.018172589601655294,-0.039357206569997825,0.06782879134599147,-0.05022770845840167,0.03021765530298584,0.07741932136100353,0.088337931089418,-0.04243138969162395
MMP13,-0.0282194062084394,,,,,-0.014078627872703075,,,-0.020404754577378025,-0.04735038304122895,0.07051911178028986,,,,,-0.01834907122106436,,
F13A1,-0.03575231788894361,0.09079822975128427,-0.013052799362422126,-0.02971910719710232,0.03399874400197664,0.10404739915309712,0.01346152447225884,0.013388294207540717,-0.027770733850126867,-0.008666890384005628,,0.08048297069999331,-0.013558411484910706,0.10437318764444244,-0.017952247907715276,-0.04601308625643297,0.03326270542094039,0.09826056151976262
CXCL11,0.07386949813352896,0.04627303252131783,,0.05571853160810258,0.03863795492014628,-0.022108018134314435,-0.01291058529094419,0.023411385411884766,-0.025052344020223247,,-0.03755731191422453,,,,,0.06004745276208122,-0.02259134709013398,
COL5A2,0.07130507606546509,0.044063846717516376,0.06280145860899713,0.0010033378093446952,-0.027077204170792457,0.13270052053732898,0.037933975577988555,0.03385762037871816,-0.03431522789780217,-0.0078948062109268,-0.12791015669753406,0.05873867938015854,-0.008972624942960843,0.011220097536558954,-0.03688942069105995,0.004952717412341502,0.06067542160936807,-0.054939923499131564
EFNA5,-0.007472681573263228,0.028379928095921342,-0.016632584693324307,0.025420385777109332,0.005673488419744218,-0.04765952185870116,-0.0068053771127076865,-0.0304020846176749,0.013576435580187928,-0.05422347868964888,-0.04756053709238932,0.0286474585729492,0.05722548884780831,0.029409106361544445,-0.01279828480694026,0.030442070104625775,0.012018887259819488,-0.008006527482999983
AREG,0.05398347340875559,0.013088527927470712,0.021693193624548468,0.02944517564407402,-0.005024488647323145,,-0.027892911562418528,0.009038360071082914,,,,0.10091326909382811,0.017035504124087598,-0.0049819293221739025,-0.03563317072743199,0.021278720804336525,-0.01888720680879004,
EDIL3,0.02205339756909865,-0.0524301204053575,0.08957516566058545,-0.015678911307742512,0.04039560057607708,-0.088047092615517,0.07445558095835436,-0.011386219893343671,0.023625162018170075,0.0479355620950151,-0.06529746689068452,-0.022647448914690487,-0.01041704072902556,-0.0225492879124117,0.021660616572179665,0.05586595304753098,-0.035401103036308376,0.03245085484829423
CD86,0.018408979165807998,0.07258600743243873,-0.06275602808800361,0.037174912013343726,-0.013764876163545985,-0.006996302424676794,0.0049583108450719305,0.025133170005965943,0.014903290203784522,-0.11253598643399962,-0.054881484905516115,0.03056920216073747,-0.006658865926860719,0.01467185598377809,0.0016913008139555173,0.0676630466291003,0.016892448404303144,0.04114314120693935
AHSG,,,,,0.02590746871607181,,,,,-0.025541363132023827,,,-0.02525719075820003,,,,,
WNT9B,,,,-0.018326121175395203,,,,-0.015623911453634948,,,,,,,,,,
HRAS,-0.045283761650565975,-0.023777508417370308,0.07736108637594916,-0.011797431294519151,-0.010327632787740721,0.032123068304624226,0.007932878760221536,-0.008635143865988489,0.027178717481561452,0.024962778775560975,0.046085107506636705,-0.010562097040105982,0.0213451457197196,-0.013239742416267946,0.01276926320737529,0.02628762170524983,-0.04212387911666112,-0.04706303696965895
C1QTNF5,,,,,,,,,,,-0.07790445420161954,-0.040120208782405305,0.042316033317647946,0.023302353207172714,-0.02362230033078465,0.10061338462722846,0.07029000184980662,
RLN1,0.048743480921635746,,,,,,0.05393003832721587,,,,,-0.016152763786109758,-0.02823735207021387,0.08324069945651452,,-0.0144204863632625,,
COL4A1,0.09365764981570912,0.006593280107391146,-0.08104918474191801,0.019488447202313,-0.02215018972700151,0.09628694411096199,-0.01695707115448975,0.0005504627721278687,0.034686866095535916,-0.024414061371780264,-0.07621519251951214,0.03945785031212358,0.041950934126394016,-0.024385965622754722,-0.003453987389410952,-0.013407003272610414,0.025582456894349934,0.01928754417688977
CCL3,0.06613767678718235,0.0028754275229827017,-0.02914551823102122,-0.000716128550504339,-0.029889631347311173,0.04250792922847864,0.06422445227063431,-0.0024506769800432247,0.0403522394340015,-0.016729018661014797,0.014120290733698158,-0.011293775885117532,0.02280736455704406,-0.0737780113035037,0.034027183928255975,0.09380888128162615,-0.09551428590054012,-0.06850790442485814
BGN,0.06855817111948614,-0.06795112105635966,-0.050185229279702856,-0.0056150103475017645,-0.04182415125421631,0.05921379805875171,-0.02277666167538526,-0.005810534840150292,0.05336327054520732,-0.06530198923307676,-0.177070571591412,0.008009611119462776,0.014173541765600069,0.0009049696988597313,-0.03196366361942026,2.6220288493946952e-05,0.015494275640200948,-0.04988301578473692
RETN,-0.022700509746564596,0.028866333196062167,-0.022226204323398523,0.004625940190694357,-0.0312637754728292,,,,,-0.08806274952647282,0.039743136717253,0.05525968426381232,-0.021330888719357025,,0.033479983742566326,-0.025045878681681333,0.2171902239130971,
S100A9,-0.031235478723691687,0.03839777433938627,-0.02955488453310896,0.04495685506915584,-0.02570062648710382,-0.015157532791066464,-0.03712022376178159,0.0045983204069799735,0.014111444325508302,-0.04772885559281222,-0.010939952532740538,0.019210983093165494,-0.002735983990083795,-0.04538891331247274,-0.02472843796241846,-0.07872388461744208,0.019561704412518227,0.0038851808016798594
HCRT,,0.05017826294351644,-0.022901375955930475,0.010828101507166461,-0.05372514412969108,0.113115985536766,-0.042287701341503975,-0.018727139849077118,-0.030194686783263376,-0.05763128032120467,-0.10694865082908754,-0.005535754216714214,0.04272013957772959,-0.03519453599207787,0.061375892648121794,0.09362840480002024,0.09458116539601617,0.0982493442900373
FADD,-0.013047196477091143,-0.035704687164288255,0.03972416203177638,0.0688195631184044,0.017691365462338952,0.13325325581129505,-0.002587568274666111,-0.022665338575229694,-0.008556523430408504,0.0885162012099038,-0.02621019949376691,0.049461907766918445,0.010512351082535641,0.019141176778322222,0.02986572670234404,0.012885453504179377,0.05833665621810455,0.024710173487343945
ACTR2,-0.018308604419275884,0.11663609073726011,0.0947215173496198,0.041521007467029934,-0.025659938025690984,0.036335881956893745,0.008551157482895755,0.017878851589859125,0.016140231036880524,-0.047809898019871046,0.02354844296820914,-0.02392909025301483,-0.07535957358754702,-0.05259534288738607,-0.009584353344522302,-0.015075804832375929,0.01749724649284106,0.04317527057994156
BMP2,0.005337921164775797,0.012191956555324976,-0.05004496491690867,0.03764361625504466,-0.02379516416108586,0.12594469723922078,-0.04692977489874411,0.0064639244980098645,0.0315361852012188,-0.01809924641778694,0.04057275453680292,0.03609139319671273,-0.021780435466628834,0.08113073038514845,0.059496336022418696,0.0036874671814269046,0.1259893813751771,-0.050147725193031914
PDYN,0.054657416892812304,-0.05028150205474649,0.017284598839523796,-0.013598993930288438,0.05142659327026931,-0.12905998275148062,0.005721947682319473,-0.008149343850355685,0.0009769294107906082,,,0.05908386190546623,0.04079601186960199,,-0.011431390983023896,,-0.026104831285901728,-0.01688684585779586
CD55,-0.023577527356311155,-0.049855395828476756,-0.036232129087031856,0.04507675378492838,-0.0006504579546541968,0.0095109255224353,0.014476677032174834,-0.05380197304506227,0.042958675831156444,0.11395882340006423,-0.07361534728444416,-0.020180271323834747,0.011473870228735234,0.01564457609631611,-0.04524936047067414,0.0033034933230999966,-0.009170531887109194,0.08448920343933126
OSTN,,,0.04033792087280632,-0.014358398270447962,-0.019823151026627274,,-0.003938223277787264,0.009606500511513887,,,,,,0.07156944108479414,,,0.10606500880212971,
PDX1,,,,,,-0.020490906530685565,,-0.006081626351421367,,,,0.029224636033519692,0.04667975630943495,,-0.006269010867289267,,,
CD6,0.01144968329953963,-0.0017365682571775435,,0.052361665042127796,-0.00977615435472934,0.0729926493420559,0.08751189121987539,-0.005937681632811902,-0.026961513919473996,-0.0373778206646396,-0.06793383113820559,-0.018937594587847977,,-0.017712247928968333,0.1351646118812729,0.03183569511866731,0.03237789539407703,
IL16,0.044341173175623,0.021845059331473564,-0.03930377643795115,-0.005563693421032936,0.07356165590451762,0.023046501905284046,-0.02566478264465034,0.02179883036208888,0.049942362039783215,-0.10592295073300781,-0.01816610894828036,-0.009712947373266365,0.016778109596240664,-0.09661418354504883,0.0035974793239555427,0.0697674596328351,0.017631338616893318,0.005861943087138803
LAMA5,0.09375788475244465,0.07045658831822019,-0.05406077360421341,0.022166555607309523,-0.011235304651680107,0.030961231984581335,-0.057324594414942864,0.0022133558694853845,0.06098387409835806,-0.05320784971163697,0.06389150058866078,0.038581643014853166,-0.01737192691965579,0.025710664170056984,-0.017114580289066737,-0.01358284024988867,0.049461488264452756,0.07693893887630422
RGMB,0.03094551388852925,0.033030245799292604,0.03511423483395953,8.50620221993262e-05,-0.01949859644055107,0.09236076673112024,-0.05190230446534678,-0.0231632493921425,0.00416640967026037,-0.04793145309468319,0.0022022728046098244,-0.006003970114499086,0.014655857242795849,0.023772502153792976,-0.01938809522795618,0.014446836441325286,-0.015297313408699815,-0.06888146065065162
INSL5,,,,0.006980046019424987,-0.017651554416989967,,0.062212056280403556,0.0939353764959016,,-0.026890801389177238,0.011532038905551833,,,,,0.12678439706801561,,
IL12A,0.03793678385848192,0.09148433846513636,,0.0020603593016646432,-0.0284210404127499,0.041381028340311904,0.025698603631055052,0.0753772028274825,0.03818596307378959,0.12190659804566138,0.08005156925594627,0.0624981049825116,0.08515583916920925,-0.027886014914366018,-0.0231165392186724,-0.007680941014764269,0.03658101954921895,-0.06215497911946897
S100A8,0.05282398916570549,-0.0020042818199410995,0.05263350076061785,-0.0005164892872968809,-0.019941803790113313,0.11615219925683662,-0.030732068615370197,-0.004463082040983621,-0.010749281478417942,0.04745811736183017,-0.08213396259299421,0.021025128080592585,0.0800395588508852,-0.04968665403630979,-0.004781152062575721,-0.015333804667568332,0.03041276123126339,0.009768412702236369
TAC3,-0.002798538121383365,0.009042417771135652,0.042050872238203335,-0.039029931870691086,0.03969604702440238,-0.052986730511860106,0.00982045871831454,0.06082562509967383,0.014075073349887193,,,0.11356211505350193,0.009117189806657123,,-0.038497439232407255,0.12775660257396734,0.000420768249801441,0.2245393710451769
TAC4,0.009691280975456145,,0.1022698610628865,-0.002732629990357067,,0.022571977866215547,-0.014121739971769272,,,,-0.035427566860805636,,,,,,,
MFAP5,-0.025953480488971246,-0.008111978668706136,,,,,,,,0.005044630796987067,-0.07027884181292443,0.05565672489404515,0.024204154327051215,-0.035125676545451436,0.022503756065585058,0.076018234742162,0.07131816002356488,
CXCL16,-0.013263473535477298,0.008649407728663155,-0.03851391340931573,0.03014433604188968,-0.08210968306401807,0.05560579443130181,-0.007113726195554563,-0.06053219058299252,-0.013582943825517686,-0.051074017994178204,0.04310517392815363,-0.003048464538512908,-0.007686389744259682,-0.09228581811815662,0.03382721389777663,0.059683673657288834,-0.02376876074559368,0.06067105804471245
AGRN,0.05398029024020938,-0.013515880827238485,0.05467053744972578,-0.02167407918147787,0.0032139452875210727,0.11098562485373299,-0.005721097708747205,0.005028259394220488,0.0694922148054154,-0.03043202624800507,-0.12601189022832737,0.05978958740498627,0.0035091432084631328,0.008071825854069535,0.035224080576216725,0.028238616009945303,0.09921929451767403,0.04265193048991195
COL4A6,-0.00149658928187649,0.037451690236911056,-0.017302141837755983,0.045661054506874195,0.03278877931106026,,-0.010326009436000719,-0.024041462553892324,0.03982477273199489,-0.045909361805130194,0.06625054311008954,-0.00838516576058314,-0.0027643973949747647,0.03946493012738871,0.011732420918808151,0.062329633119855975,0.10429676160070157,
FST,0.024273282730417126,-0.033600765744778306,0.00883654857406032,-0.04095245474009527,0.015826010715775014,-0.022245580981281397,-0.02327907302476868,0.0004249326417868021,,-0.03983156478518604,0.04004988899062763,0.004513950487392046,0.02018420214863939,0.008817229381606258,0.026656116718873035,0.018782398300687553,0.04395305378220934,
MEGF10,0.0108898746974041,-0.0028054010739498197,0.024677617448260147,-0.02323240109034457,0.010592774333161806,0.05889298388217246,0.07247730302604025,0.06619132478850495,-0.04730038239562968,-0.015048881742458543,0.03168367935805413,0.03481760031984234,0.024766414655626165,0.037337403911424046,-0.033264814026165906,0.07122456221911813,-0.004684363230802662,0.003925431826961375
C1QB,0.0695980240701909,0.07416828696959492,0.027135429173381194,0.04262184071347,0.006531719358996753,0.09388904810570718,0.004092220211193641,-0.0025165709829862723,0.09763091998282654,-0.07576579595717307,0.042303442421800785,0.05988156477898417,0.05503045499459026,-0.006499515196222035,0.003654593540963178,0.036487873595262246,-0.10757706010552197,0.006817196071792268
HLA-B,0.035749328694966394,0.008937230989998145,-0.056318131201007586,0.05607733845706178,-0.037884253687752556,-0.016502914831570185,0.009876205819503558,0.04506216717209925,0.02097096971797874,-0.02898239657057078,-0.043263702208083094,0.06168989063241061,0.046629214366524376,-0.01745192501806207,-0.025433487313314046,0.0026611566077398147,0.0025176389192923896,0.03590825637015182
PDGFA,0.011224229232170185,0.01586481259944704,-0.02290939283354473,-0.012151185034620336,-0.009490414988636234,0.04209578966996557,-0.0650458065691176,-0.007624910250931773,0.06507599473724472,-0.003638470105840013,-0.034912593567294876,0.01050916180870196,-0.009734356733694985,-0.002476925615614646,-0.011823028457198025,-0.00819815224559747,-0.02298472392806548,0.025916420029107132
LAMA3,0.011466661271842067,-0.029389718719006024,-0.004093213344069421,-0.009563700552498954,-0.02001509927849657,0.067826617763521,0.022363193701686546,-0.03012492241915723,0.008762515575882184,,-0.019306403326805305,,0.016644528185599552,-0.02876841934648491,-0.023370695108738966,-0.027619240351540612,-0.027056977313313205,
DKK1,0.10072272294510856,,,,-0.05450632483195341,-0.014918271301736452,0.00026183264762159994,0.02021807233137313,,-0.053449022759200125,0.1599061961891938,0.0733118163171426,-0.02594031890639049,-0.025833188999499632,-0.005246580134508403,0.057703785815083355,0.02228683311073419,-0.03599927200879426
