,UKF243,UKF248,UKF259,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
TNFSF8,-0.0217386492399684,,0.06935812871866445,,0.1080063783172279,-0.04551617325690955,,0.03306597045400651,-0.019046645657833608
FGF20,,0.03629764985665807,0.01831728105746952,0.059698795806059454,-0.022987982266090997,,0.005061956562386471,-0.010614826148937648,0.11590397702345888
ICAM3,0.019185495159038456,-0.024646457257625192,0.03128511439733769,0.027294184684999386,0.06849952923368396,0.025472197064079657,-0.016665277862925328,0.059304494147768214,0.0432665956154822
LAMA4,0.10357458070408956,0.11743771680203191,0.018713478591343626,-0.008204693054507044,0.13353519212216883,-0.14641464510615126,-0.05562845290322877,-0.0215854279257089,0.07544146963884946
INHBE,0.08724039869819997,,,,,,,,
DLL4,-0.008273723763981031,0.044489437257280044,0.02024283014803865,-0.02758958427250437,0.11020645643425933,0.06410149732168906,-0.032410606399065636,0.013918597661402332,0.0758190484353156
SEMA3A,-0.05543749550704882,-0.001890223632867492,-0.011803996010785654,-0.02840339046958417,-0.030235471650746543,-0.03702815427587416,,0.014567956351011428,0.014806118476891304
RLN2,,,-0.013835776226907508,-0.013752912507777267,,0.08425382312589894,,-0.023938352455660256,-0.029202798484061227
C5,-0.039726346788538314,-0.009870701735496692,-0.0018339512508865185,0.03370696864371288,0.043616212335733935,-0.07982002366262275,0.1748670619423125,-0.01345138068240889,0.11283958860782421
COMP,,,,,,,,0.02515840846599036,
EDN2,-0.029400279429582357,-0.0021039772136078965,,0.02301742958287066,,,,,
C1QA,-0.021430295390224636,0.055289386953803775,0.06930581202765239,-0.040758996924039,-0.024509914507564207,0.11665763500000143,-0.0838921892824456,0.004442126349212503,-0.020780641919983554
UTS2B,-0.023377237676018254,0.011642071143690261,0.07091159031411312,,,,-0.01566447060211039,0.006257256839742523,
COL9A3,-0.08169383868025087,0.05874100783530106,-0.01327748898119864,0.029981553720230494,-0.048556763211883756,-0.0016905555306021606,-0.0462782959699123,-0.007819421626401266,0.07840025253837016
DLK1,,,0.029793839201165597,,0.07776531622696777,-0.040462058063995526,,,-0.06767858201978312
HGF,-0.03869416891274191,0.013726709963769186,-0.03890555757676863,-0.020947214221046746,-0.005020961274596459,-0.04451772011226541,-0.054731281612584205,0.08097994529285926,-0.07898819508432368
P4HB,-0.007182618551591155,0.03370825886762004,0.026229316009634008,0.022051356682377288,0.10313982951768112,0.07990167960655241,-0.016263356015331458,-0.016083801794735935,-0.026148159482703645
ADCYAP1,,0.06510422081846975,-0.027935914912743057,-0.020265306256348658,-0.03303447458985535,,-0.04570085508182934,-0.012161901943242464,0.01666785120439439
GREM1,-0.023377223182064512,0.022735542774433414,-0.01195844819336247,-0.009534659097126615,0.08491433036645338,0.08851229318732816,-0.021283540152003826,0.015609858325894715,-0.009008278654305733
EGF,0.040038840069771396,-0.011641071739417466,-0.002812744905999637,0.03075585407516611,-0.024136039113241893,-0.06148966744162614,-0.04217559124805269,0.060678054090059864,0.052256168658428984
VEGFB,0.046437122290244714,-0.0517497456671337,-0.013843141203397113,0.069409801782782,-0.021304941237545415,0.0744905422035094,0.042749285858217925,0.035494036558362335,0.05175079721497454
FARP2,-0.051143148074981534,-0.04773969612502185,0.046051578163839695,0.01987107904585839,0.07714765853594219,0.05958613907160577,-0.052388689537082915,0.02113917570691091,0.02472747668172397
LAMA2,-0.018576812255614323,0.08058899200213922,-0.03706943224959523,0.04776777709752844,0.0986010042439204,0.004657400365261371,-0.0744368145182843,-0.003986272755867314,0.015920211717715998
NRG1,-0.040453749940301695,0.019296697238667566,0.014176276771242542,-0.015490142756022363,-0.023758965964948447,-0.06222918589245378,0.16276969807608324,0.028646511047892433,0.04789198187433453
SPINK1,-0.022064642458476915,-0.014788118609965489,-0.016844505790906628,0.10787415688316024,,,,0.01606349324592602,-0.04344252736703822
EFEMP2,0.0511258423505454,0.0642859647421431,0.025066556662822082,0.024506566947194486,0.10026854030454577,0.069996396483992,0.04067394986327343,0.010051826276400559,0.09292058924907007
SELPLG,-0.07293321139703636,0.06691323841234062,-0.005396821118435008,-0.00011269251812089977,0.025843653548273896,0.020867901398991612,-0.05239074248813693,0.04806985498300301,0.08864329790507125
GDF6,-0.02741341936180827,0.07094072787473311,-0.01549954711082651,,,,,,
HLA-E,-0.05222650611985883,0.03924009014068806,0.030569964950191996,-0.028506636650133227,-0.003975251013343286,0.05896481680422874,-0.083442525400586,-0.004028418508530468,-0.024403450730880846
PTN,0.008368874552539474,0.04090083579184695,-0.04218992992380757,0.016058213510179033,0.07945525978067242,0.06208883329033928,-0.0016498223218336828,0.08311466311982078,0.08666229129935944
CD274,0.03249666847244012,-0.02800301818011017,0.043313774920761036,0.03659046002609282,0.043035174359847155,0.093292890650147,-0.043879668890894605,0.035378333989816206,0.07929344539044687
FGF10,,,,,,-0.06477490359030436,,,
CD14,0.0020329956334358083,0.025038810620568255,-0.009882804198608323,-0.00793936407398185,-0.015724062291028455,0.14081506771357785,-0.006282700140157387,0.041697845990619924,-0.018335529274010477
SFTPD,-0.02971976907829725,-0.03180660879192628,,-0.023253428508186236,0.06992830690753127,-0.0441129390747672,0.03992483950121313,0.027436615816934396,0.008297168150609472
SLIT1,-0.0696146956483918,-0.021700640715256684,-0.0021515131062743017,-0.015625301742687493,-0.007203729197818173,-0.01707034996751775,-0.08304848259629767,-0.005452543510544851,-0.03962838616768266
CNTF,,,-0.0109057353737937,-0.015968599051462678,,,,,
BST1,0.08445619586586055,0.06299335563973314,0.009487977851301435,0.07320330162037736,-0.006648496998516329,-0.04732798764049598,-0.09523036079663809,0.018683955164419605,0.05899499682420705
AGTRAP,0.09029575502600591,0.04123414598354936,0.003515209255710963,0.05498591735753165,0.021721625687360684,0.08057789475642631,-0.09058514051264738,-0.047770085234644245,0.003970994191076291
LAMC1,0.0046293766326211605,0.1274488095889214,-0.0019911089845038444,0.0064659885853150315,0.1324767440746592,-0.1607621137399322,-0.08719221276446008,-0.02417275841604746,0.04272293795410626
COL6A3,-0.03704187788071912,0.0846623278455612,-0.0330679127085044,-0.010830912602693513,0.11322507867797821,-0.026613014456945323,0.07445385975436199,-0.021271776985787628,0.04478261446847847
FN1,0.08773065416919894,0.12875037856242352,-0.011153411166683646,0.01578297706801337,0.15035155213177978,-0.07981401385761953,0.07940888331650214,-0.05860735350378386,-0.0646243409415344
MIF,0.04073750683739868,-0.10689126786525448,0.043095928269135025,-0.005668791139912494,0.009130788634715906,0.041385189702180684,0.1575186605356329,0.0207792906231727,0.02946950919884606
JAG1,0.15528295319710622,0.11949021958814846,-0.010048359895688546,0.05188771252927401,0.11681394374627443,-0.05623905934701699,-0.12176076459168693,-0.06114598822310368,0.03821024113356226
NID2,-0.06631145934041588,0.10117722959250582,0.002382080080512527,0.004214635318239008,0.15837147966825296,-0.08519589995333134,0.031044846797935316,0.012097507907826922,0.05634200742467224
EFNB1,0.03474438618566588,0.04199529014958568,0.012041187620796793,-0.008685640139764297,0.02998235539938103,-0.04440265532033724,0.031152809660519823,0.0694171997644202,0.04240467013085495
COL4A2,-0.02023447410758072,0.13464751036799757,-0.01852640252312476,0.01352903062765664,0.15774098754981927,-0.11056601750218714,0.020016994740709962,-0.06238528310112892,0.022744121606629943
SPP1,0.039769980264517175,-0.08773270448388118,0.06673707656364121,0.025295429578619,0.011401788674838313,0.16650865889731636,0.07024115197607202,-0.066389259021363,-0.03343146708534184
PODXL2,-0.05625513042198188,-0.02702811629182741,0.03862642478664075,-0.020358468847481142,0.029331763590598955,0.0913703632724158,-0.0209465162493255,0.07024739510223635,0.014013816354191796
FGF9,-0.048594673654251026,0.006559990992892404,0.02198920307455961,-0.029821503915833394,,,,0.05360135957451879,-0.03912484724895907
ITIH2,0.032712604554921414,0.008393880252863948,-0.01457048346494694,0.007966016466659877,,,0.140404484789451,0.03210310678263387,-0.04133568562434142
ADAM10,0.05250302893342277,0.02954292238212673,-0.012443254040152979,0.045575885399803506,0.046714744922912325,0.04068362033003215,-0.027285939890989295,-0.00040187900398887727,-0.04228615413722369
CFH,-0.018094938500615276,0.1068181635682611,-0.0003487801768558416,0.04413229028100766,0.0705506816147885,-0.08948622765106191,0.06456828183095348,0.0300812126887682,0.008907522034009623
COL4A5,0.03646055694180944,-0.013539764740744534,0.031624602534734196,0.05305438809566734,0.07326246972713826,-0.025945278780227853,0.0036643463548406063,-0.01770746211608924,0.04136274778858062
LTBP3,0.06634979234847402,-0.00527426664152622,-0.0400313013636341,0.019120756281517208,0.036838113936337735,0.05386578628546835,0.07662457657485525,-0.03407663732095189,-0.04429329658609311
GNB3,0.057876311085667626,-0.03314279038443088,0.033868793647294816,0.059909636708149784,0.06337183519531628,0.1293837830076651,-0.0073977124368109345,0.08794807774238755,0.0040134154185000135
COL6A2,0.09642835554299277,0.08568654926000696,0.03664241487522984,-0.02935218497980724,0.1254786117711929,0.00020578959107916104,0.04843800568966449,-0.049793116696737465,0.024215576522301024
PLG,,,,0.07479726851158215,,,,,
GDF9,0.033862736522155636,0.08324175989302114,-0.005824527567061405,0.0229367358938967,-0.03110978842880319,-0.03589400437465648,-0.04688052854503615,0.04518210043691466,0.002683584642422986
NCAM1,-0.07866537616881222,-0.03487186516179162,0.02232228653432053,0.02522510697875113,-0.018734201058354407,-0.024844276530238286,0.06763148618528296,0.0020993682772254404,-0.10200414252942588
APOC2,-0.039281505527790965,-0.034384084107139785,0.017470934518380887,0.004508334653163334,0.0011127936015092037,0.024407883419203736,0.07655784608526814,-0.011830235035704835,0.056033186714505225
BST2,-0.028708635742544168,-0.04374115168795545,0.016685889274969085,0.011900560328337946,0.05115045456187625,0.06256319386472779,-0.04013475495674505,0.0998558220092555,0.011378059116663607
COL5A1,0.09622660538027865,0.10539186109560184,0.011732967518165962,0.03104379393860359,0.14608551097478828,0.013455618778872967,-0.00808369208211342,-0.05515627400328142,-0.021082987125241814
CALM3,-0.06223654215873553,-0.01932812944303666,-0.000855635756031684,-0.03019268597537101,-0.01814921782141677,0.0333549851560616,0.06412099228194858,-0.01627879029911082,-0.07902677252230915
THBS2,-0.01835002315392571,0.0886570786969909,0.0350147516659859,0.03602355185026573,0.00025491395105958477,0.06897983571347752,-0.07006496920768285,-0.009832286523873905,0.026109260729667703
SERPINE2,-0.029426957254706523,-0.03493672908640367,0.01748288278900319,0.046786201148716504,0.013917401519413362,-0.01785317796572048,0.0790570192072823,0.01988629360364483,-0.04018373262833423
EFNB2,0.02901920972946517,0.03760976120948365,0.01729500704195608,0.006701471514101983,0.09572577330128547,0.024566338320076053,0.05771686122761436,0.027206488339032428,-0.05630463790946379
PROK1,,-0.03226562861177377,0.00850774646874031,,,,,,-0.0333035262313718
MMP9,-0.028751799806402925,0.11067808189128509,-0.0366879637058649,-0.05328093705123754,0.1472194864532666,-0.07758728440078727,0.0784483262614829,-0.051831757999456676,0.022428685005535264
DMP1,,0.1255726380239613,,,0.10958480416948274,,,,0.009608520725084594
NPPA,-0.03584393409656379,0.03465755808439923,0.008033303000521705,-0.030735702437407142,0.011571177234251639,0.07309107234454652,-0.056719136163903554,-0.02593837344776274,0.02176068864228485
APOB,,,,,,,,0.06509471580615424,0.14219494790923784
C4B,0.02377901834984767,,-0.018604479869985358,0.046295052595662786,-0.02594672533220967,0.07769484731213533,,0.05378676222036444,
NTNG2,-0.039205883421944636,0.0981691382964817,-0.01014523556417101,0.018303439431593894,-0.059416371471207395,0.016331911098171184,-0.009761492283965046,0.04418750756472881,0.00433161793107988
LAMA1,-0.01583408246257871,0.03645372513981723,0.025425891610957235,0.02358941419351732,0.035897918535223235,,-0.09558289367247168,0.08047551136676287,-0.01774683346092683
UCN,-0.045372955096543446,-0.028753184402810078,-0.040246738537454176,0.021085002554271145,-0.03897715111740434,0.2152346103317505,0.1375124909423593,0.016868819966345153,-0.024711171657897265
ARTN,-0.0028770968224957477,0.0693789636793056,-0.018508594324818765,-0.015968600162018013,,,-0.01481988890562101,-0.013262930464157028,-0.025840515741712405
PDGFD,-0.004526101333506589,0.047261787936232764,-0.0031665263738850534,0.0006172481557515233,0.07547469320237171,-0.008461575525987662,-0.09371344345177571,-0.044479446949946495,0.07465066853501898
EDN1,-0.004181969249851614,0.031157107000999284,0.024371735324183467,0.07949910399315227,0.13204836458463518,-0.09466167476587754,0.018382877821082676,-0.019576257756362722,0.03663787653878717
ARPC5,-0.01624249644467506,0.03751479219903986,-0.0002476673369877991,0.042082430210119925,0.05304976472549921,-0.0011682475949158413,-0.12338804157343908,-0.007431270554146983,-0.07827911080710286
GSTO1,-0.00780420346339562,-0.0007773612628300886,0.0330513540236171,-0.05337786150055964,0.07432343391428033,0.04863669435067047,0.1103994738713982,-0.02507465626504399,-0.0280211806334482
PROK2,,,,,,,,0.028866884958500507,
SYK,0.0016351695257811767,0.017414319349915334,-0.02948407253480342,-0.021080295519531386,0.07153019071499574,-0.040661961927875835,-0.06187201603985922,0.050330815239911245,0.02869298595395156
CD40LG,,,,,,,,-0.021262594100742774,
ST6GAL1,-0.0825716835521833,0.0390517446390936,-0.0062734115694120084,-0.015993325521169405,0.012185064455478886,0.11248001942204289,-0.0734221742711375,0.02898629791373896,0.0027023275547855582
WNT3,-0.03832763210417287,-0.024607956270838647,0.042450979612341906,-0.03471606687168138,0.028532985498184758,0.029863200562889807,0.022168760211393496,0.065738308376862,0.00215218672998947
HSP90B1,-0.04302430245984041,-0.03192526019070556,-0.04700645279638971,0.11587676095490632,0.083113464339089,0.1051821774927536,-0.0927987718584305,-0.0507494076456693,-0.07067577432838444
ZP3,-0.02378308329891194,-0.015302758098677692,-0.04329780404266243,0.07260706940987478,0.1272546269326726,0.08294390575462755,0.013113072184559288,0.06712275153786885,-0.011187236106103686
ANGPT4,,-0.018486431492142078,,,,,,,
NRG2,-0.013926078152838198,-0.01820754294849956,-0.0035448171502019546,-0.00968021510978288,-0.00852435556441685,-0.053147742672226,-0.025198102686768437,0.02899985071910249,0.04591611581242455
MELTF,-0.02328444446447555,0.038627421673543993,0.055110449074865404,-0.01561156457289294,0.1169770963489955,0.07767417896320924,-0.04679429705070902,0.019050428416970595,-0.008514894092157624
NLGN1,0.03363828733257945,-0.03944742975122432,0.0208455955340911,0.010483814101693476,0.024622505604925658,0.08891037544002214,0.09737613494953533,0.05036748730681073,0.08489913776504449
SLIT3,-0.06192591170606753,0.09505377262467024,0.008360137759654107,-0.018976841941510756,0.02865082317723803,-0.0374616273045052,0.04336367768653983,-0.008689333606318192,0.036800988598370006
CCL8,-0.017885115043278627,0.13840717939839614,0.0018651070813984615,-0.014899821535705583,-0.015043044023912915,0.00927396621408187,0.034835517990595595,-0.06064873955336013,0.05226745471305413
S100A4,0.013931105205383468,0.08600288555380857,0.03686381996520628,0.04943896781450145,0.05872561227053164,0.07896641517561188,-0.0798100193067832,-0.03757824470589905,0.043189955138522536
TNFSF13B,0.06311640459050855,0.023917685981782514,-0.051188767575324416,0.013162953525584255,0.014026385768443884,-0.031169870206037432,0.06900233662881722,0.02307758496753417,0.01794186955903497
HSPG2,-0.05607541353452444,0.13686215283854958,-0.0018616452268687726,0.031719186477020996,0.11173627351394723,-0.05049998181606674,0.03756648658792072,-0.059032953349079695,-0.010756986802657078
FAM3C,-0.010845570585665742,-0.02014402642313517,-0.01570003662931163,0.02975386703192618,-0.00013466198732136207,-0.0782171602829397,-0.07079276609544415,0.006564819470720923,0.018081427187220476
FLT3LG,0.03398328718349543,0.02611883334623998,0.031033918177690332,0.09109282747656908,0.010447573220324401,-0.02769564785448641,0.017075339410353316,-0.010624719678703496,-0.011296813533784157
A2M,0.02967513197576972,0.1357586738061697,-0.008713229251329557,-0.08817115290365204,0.10606937368042588,-0.01822350384450598,-0.05216413850272353,-0.036658814999096574,0.012078261566167115
VCL,-0.016320866526596173,0.06230070366964982,-0.04488774094098144,-0.011397517830991244,0.10782979865223366,0.005995911046162203,-0.05156288958841221,-0.026776343708788064,-0.028186890984826785
FGF2,0.06271367638438848,0.011974211507927029,-0.025297524299383162,0.020011425995031567,0.04395076115947639,-0.05199292576386572,0.06866075174894264,0.02141545395789068,0.03736865320118231
AGRP,,,-0.022056393324018105,,0.013320749570913198,-0.03235404211251085,0.061646924889695365,,-0.024857485037757684
CNTN3,-0.04444341348477967,0.06928323645890765,-0.026119578650406473,-0.034146990879981104,,,0.13514175807778042,,-0.03236675037449453
RNASE2,-0.07824297022464609,0.04052210745507172,0.05585313931597495,0.025987384927049478,0.04799364405572409,0.13451993387902586,-0.09378469356326265,0.020485361904602702,-0.007276379610228953
ADM2,0.08504589952308256,-0.026305394707439377,-0.016698955676583697,,,,-0.035450416157309636,-0.020208435722286623,0.012839349982575474
GAL,-0.032468378673856366,-0.04320252920095048,0.022401148418543397,-0.021081205810321375,0.06198438768483911,-0.014934799395262703,0.012275327212749413,0.0211834222277292,0.012605744161453932
IL36B,,,,,,,,,-0.03571764927669971
CXCL6,-0.028422554985398085,0.015320115199623346,,,,,,0.047481883670749674,-0.013835166306163046
PDGFC,0.04729553542348948,0.03178021370636788,0.0022800162536272504,0.03349854834290929,0.0035188971242368313,0.0721516377246588,2.5667694476972637e-05,0.02038110431731447,0.04197158996155593
COL8A2,0.09899689127142546,0.042853687195263473,-0.02766486002815466,0.0006566159378362733,-0.0004746675828738276,-0.07031542294580277,-0.11257915419573518,0.03848450476528658,-0.013644979324175747
SPON2,-0.046686649633282784,0.11279868731688898,-0.03754766841268915,0.016631617512616603,0.13582626553106142,-0.0850828396664063,-0.037797249580754436,0.021249528469913473,0.024751351885796906
LCN2,0.07192712698442234,,-0.01637982810083605,,,,,,
SEMA3D,,-0.01873769801026818,0.01963346778245173,-0.016140235790176455,-0.024874551166078042,,0.027138306888239844,,0.03399147775243503
BMP6,,-0.02260655522991623,-0.011666952476233198,,,,,0.05588645379702181,-0.027276631241588828
TIMP2,0.01866713504248762,0.025854957515813896,0.030262120897834425,-0.02899427627266914,-0.06930077547008966,-0.048821022664921526,-0.057398929359836634,-0.0021112382327407963,0.0634590034153274
EFNA1,0.06291312593390537,0.013035843142345956,-0.02276810092549653,0.001406934817439209,0.03216404136760606,0.008946153578698044,0.02632052819008579,-0.020719427258213224,0.03467817819187782
S100A12,,-0.0017085560528248276,-0.013454363325460598,,,,,-0.022022192211319742,-0.023371117238970247
TFPI,0.04466042251501006,0.07593049340284085,-0.03802282630969481,0.058214509849571765,0.1236106313497937,-0.05967825807491485,-0.0705006226223978,0.01342032352261579,0.05146283825371791
GPC3,0.034733226037655864,0.05511140211610932,0.05063490567790129,,-0.03170357611409589,,-0.03605283068892306,-0.009821177102165622,0.019558942704321253
NMU,-0.04795743593153362,0.059297880645715506,,-0.008200410115042195,0.03536357612372466,-0.05636021317174406,0.010720511822924316,0.06720185430784163,0.19045500215002278
SCGB3A2,,0.015254028431984033,,0.10111365146357834,0.22858862236818073,,,-0.0050963644491413065,-0.027276655657341217
LAMB3,-0.02186163119715333,0.044327819752940534,0.03205295983684391,-0.022749102055340056,0.054190822566188256,-0.0195865159113632,-0.0407150129141901,-0.03832711080637653,-0.020192595488623427
LGALS9,-0.005087797245695719,0.07089051513363778,0.031719611771061085,-0.020792912495173458,-0.0067102996763452275,0.06639321585850363,0.02319439268811207,0.028648909247255504,0.014387817957145574
VIM,0.06674490235188221,0.021581895784519342,0.018843794848981167,0.11835113344536477,0.08302523158729545,-0.006541357053353576,0.19134762286974227,0.04652441465691755,0.012325748358113769
PLAU,0.025010784463641238,0.08894321751808575,-0.02104419205523918,0.03331613287424396,0.15483225524288688,0.17096598732927362,0.06617408524449095,-0.025066057251984124,0.04895744567321519
TGFB3,-0.020835985206335717,-0.003918333813973066,-0.031501788164318506,0.03697738646985548,0.034841395218312185,0.1403286626621151,-0.002040107513271714,-0.020695711205184295,0.09072936691975238
APLN,0.10389399833691092,0.04420186320500413,0.04062065081316967,0.12904231291959836,0.056674297092995866,-0.07610415789676513,0.0801784602024738,-0.03513957336831145,-0.04827918073416739
SHANK2,-0.04666340308239899,-0.024981535134975117,-0.02953522862774614,0.03840283283784688,,-0.0015638262610822157,,-0.004235269064708896,0.014471529131732363
LTF,0.023807744255353536,0.030667978828564358,-0.01173078830018996,0.0005356173522020779,-0.05788321645042336,0.0037009484338839447,0.010915776200292418,0.029593950285455084,-0.10368102017236949
PYY,,,,-0.013349801141653982,,,,-0.020509983171884513,-0.02485749117833844
PENK,-0.047743606224937334,0.009787690388492185,0.07307811636580304,-0.02385898998644773,-0.01457499716996047,,,-0.023938355132652245,-0.04517626120469944
CTF1,0.014836762778966053,-0.05846537337286177,8.671803894154739e-06,-0.024333985950595678,-0.03321279533237151,-0.008710843728360656,0.1544658545553426,0.04149051282424302,0.04018423040881033
COL3A1,-0.07643846851622794,0.11479100501330172,0.018833137760310682,0.023563598647746625,0.12308146853769501,-0.07760705248688864,0.002969939286785749,-0.012416167075555505,0.050940158175203414
S100A10,0.0936360445697002,-0.03668239177838519,-0.015599780716045761,0.04452612689501456,-0.008805959812731303,0.09580576058980488,0.1819861984534805,-0.04690346728786082,0.021644998991893805
FGF13,-0.05990939079179026,-0.014641919919878203,-0.04014040487194449,-0.040988841466032364,-0.024874579424618418,,,0.07141759594858264,-0.09041662157624956
SEMA4A,-0.07447110376343552,-0.01733929878834185,-0.013389104130200698,0.006784449222839264,-0.021104804925212866,0.04763553406403839,0.09111917694161535,0.07145320485956276,-0.02308895810491264
EFNA4,0.049617370712071104,0.07875747755189864,0.05564571002715173,0.06480170078400668,0.022503060218467597,0.018680982258597767,-0.037169041354725166,0.012079670113353471,0.13154925387582775
HSPA8,-0.031845417813744864,0.0027822170114283795,-0.0019199364919938143,-0.04582187095824676,0.022062487860612597,0.056915391078344674,-0.11574831952344966,0.06068006625875237,-0.09182766686698503
NPB,-0.033339997525065286,-0.017177753683696933,-0.011666953597222184,0.03814945171604841,0.046749261491973594,0.01299482773340001,0.0422224832428972,0.019989144356446612,0.007566228386433716
ULBP1,0.018625767033585792,-0.03603363505860853,0.05230926797386825,-0.014899821180047937,,0.11404744365840735,-0.038378183780067576,-0.020581217086781848,-0.001715632127776966
SEMA3E,0.02795953450256531,0.008665641229860117,-0.03503358357550581,-0.028814352626742902,-0.017773519878129626,-0.03669333335336681,-0.04320745818662443,0.06724236631401419,0.026291301673201234
ADAM9,0.11091297703718103,0.04074985698540929,-0.014941134713941996,-0.00829158968491782,0.10925578585433911,-0.0636263525014915,-0.05749382658344505,0.028232896645134044,0.07667366961253057
ASIP,0.023310856781708935,,-0.010747293154136054,0.05295739841873906,0.03837709614917877,-0.08231682162766046,-0.08121254686197608,0.054976443869415914,0.05496024047755454
IBSP,0.02440362464894666,0.030818066015514504,0.0035927917571432245,-0.0336977229669464,0.15848980907667612,-0.03539932859412712,0.15726556348123766,-0.05349989310910849,0.04636736064560098
MMP12,,-0.01744698141354759,,,,,,,
FAT4,-0.03913824256372334,0.019609637641554736,0.052168415304275184,-0.028403394841442327,0.16170322658728273,-0.06296296663967169,-0.038914251955540755,0.027476626474760377,-0.028185825023780996
MDK,-0.058835930299872864,0.04575529621163756,-0.08114877314665413,0.006609751292888031,-0.055155125977055186,-0.006528124901512142,-0.004524533736820349,0.041253958615067816,0.05641272273567116
BMP5,,,0.04673218603217365,,-0.027980613428601756,,,0.03428206732012795,0.043459449932063125
CAMP,,,-0.020874501366571048,,,,,0.1030007216263768,0.03985081429448676
HSPA1A,0.04533243258719576,0.011743555590319772,-0.027419496488501133,-0.005018136420334325,0.012282625129838454,0.03932577327762,0.131767959589835,0.056981443622522665,-0.02413681058133558
SOST,0.04466707825786285,0.03855622675259705,,0.03608321102224765,,,0.08583331389907058,,
SEMA3F,-0.010180560337307012,0.1335156586260007,-0.030423433834597866,-0.017597811330499393,0.07703286142685345,-0.1073783975398984,-0.024158104170935456,-0.013213383266422128,0.05123421668732236
ARF6,0.03686742073171736,0.08724729040769671,0.008431790468837389,0.014903208870436328,0.04768076608966187,0.04932024911436696,-0.08325529775553396,-0.04449427719106451,0.040901907808234765
IL6,0.08322730765703912,-0.0515022521190485,0.02883277609343948,-0.01898233538898983,0.06309261214608013,0.08240857657962963,-0.031967979285336276,0.08675488222108872,0.02889502481264775
CALM1,-0.04515583546435663,-0.057660398986015986,-0.022224710044645324,-0.09644008894522056,0.09871420982457552,-0.04136157810121653,-0.04732201078012022,-0.025210365315441297,-0.13177461883955624
VIP,-0.036380187638208335,0.023311812998502122,-0.018218243828850216,-0.027987490516363858,-0.02487460991420421,,,-0.027605749672828996,0.08645223697540036
NMB,-0.0031603155620873275,-0.0835592268943926,0.056701358062525194,0.021959204138896526,0.052732002957514235,-0.03278187717987134,-0.058406797004749565,0.005818493083137151,0.06440617571893097
CCL26,-0.022702060644326266,0.08726391457351454,-0.02998954418992962,-0.021081210857437513,0.08269520890627999,-0.07474387819060183,-0.03638544812820063,-0.01210987746199856,0.07446367323839609
FBLN1,-0.05768785387954595,0.09192380782626325,0.014110821837556168,-0.05793611043617539,0.0628440303013564,-0.11087620855481867,0.035263443737026376,0.03108892407703469,0.08853081148121214
SAA1,0.08963493092049286,0.02667643389654541,-0.013595344316176332,,-0.040691196973182346,0.008269667913682877,-0.022625148361910426,0.02407852303822416,-0.10844445449029726
MICB,-0.03720031237232709,0.05574717381466897,-0.030693397347978768,0.04691906435471143,0.06526381429276977,-0.006692177923147014,-0.041847224235715956,0.06125979690052665,0.06851161045630196
MMP13,,0.012400527177065034,,-0.01272225737045292,0.12325750871788149,,0.16088275628860096,0.04446522021336045,
F13A1,0.065449995980285,-0.0075630105381400345,0.0009478798787431141,-0.014856647293177374,0.04430617184109581,-0.0048251270990088465,,-0.016045930342488815,-0.009105018776217978
CXCL11,0.06211247660668526,-0.010996886804746071,0.07858176509993553,-0.015620004991962153,,-0.036453225294459365,0.08487624765059211,0.0048317252429639695,-0.003213690868463441
COL5A2,-0.02031843919373062,0.13232927105162787,0.006913257707354882,0.03349561322309368,0.1179271351707138,-0.040461419433690714,-0.05952780942895819,-0.04404897102279694,0.05022494160528406
EFNA5,0.05258517814595789,0.0362838189030336,0.017200877698544424,0.008130093831883567,0.028976162657961615,-0.09204903641986077,-0.044717514465896835,0.03529953120214855,0.0006680356549906782
AREG,-0.024157425827509644,0.048914453207255945,0.017277115635715004,,,,,0.06560978731899683,0.07042985666505795
EDIL3,-0.07608237065596128,0.02115305247857276,-0.03568440324526566,-0.01586667122309665,-0.03729094804004501,0.005992220380457385,-0.07454472717490883,-0.0017993386013311536,-0.04034875869764133
CD86,0.004016732228432216,-0.013338932479718561,-0.05057398491260193,0.020133169185941248,0.04892908595516084,0.08911909322492849,-0.026878268206211094,0.0571759169689699,-0.025538438035933034
AHSG,,,,,-0.02594673571429159,0.06503463908347441,,,
WNT9B,0.020916959333890005,,-0.010586571114820628,,,,,,
HRAS,-0.06740316465127988,-0.03281131669368603,0.028895464134216366,0.026659315908116356,0.014892029328473309,0.0694161673396424,0.15474482143070434,0.0003174936785269233,-0.036574862646515986
C1QTNF5,,,,,,-0.047781828233904096,-0.07164309689960366,0.05348827511231333,0.05082691059307337
RLN1,,-0.017973883030869726,,,,0.056412779407633576,,0.02557989407137141,
COL4A1,-0.036521591722962536,0.1347719266065429,0.025538081278048755,-0.008315997675455246,0.14751845994473545,-0.11834364813836443,-0.005775696089568207,-0.07264839882281111,0.03535943671870765
CCL3,-0.12375751297408578,0.06755180400138969,0.012026124221579271,0.023568180343977372,0.02500701711841274,0.013592281690712579,-0.08077408518430378,0.07723966255108528,0.03515240720107725
BGN,-0.011705057168643665,0.11649413637790465,0.02068452397194987,-0.0019078708355921622,0.1214802299492703,-0.04341085761577578,-0.08965660937293048,-0.02613829578159366,0.0029564204679309513
