,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TIMP2,-0.031360976739021953,-0.031861412004330264,0.04087335008753262,-0.03555386644318025,-0.018216291784465228,-0.07607756267687346,0.0818031974123028,0.04661805931515458,0.01695967441021546,-0.014588461298429611,-0.06545012305187725,-0.07539351963118546,-0.04936641556858266,0.01522323719728944,0.06427207159692988,-0.09186636819026309,0.021707177842094263,0.061536258281481376,-0.011025569332493858,-0.0006686596823707974
EFNA1,-0.018761721881748825,0.05599425121400711,0.011255486131270082,-0.025136328348815313,0.043971414098351196,0.023936327441628224,0.07074966949886226,0.04330990725705771,-0.027684050962858378,0.04391549745923179,-0.008893642950154846,0.01572280706566619,-0.05030667194455605,0.010738766463897419,0.022040316338454984,0.0003422805217642073,0.017499780319126756,0.006063295490441748,0.0252220639967337,0.03499550679081623
S100A12,,-0.02633170191370156,,,0.014762461904716724,,,,,,,,,,,-0.015951191769230263,,,0.05438316773583304,-0.029230188542892766
TFPI,-0.05083030098647965,-0.020083218635142546,-0.016924078393427848,0.014486322291383035,0.04046196951226215,0.008305050741820273,-0.005239327901327451,0.0049584828495417175,0.02154492884914099,0.007232165283627454,0.05562242188324119,0.07878472790262545,0.05476816804368607,-0.05784696552985753,0.06965995350901763,0.020816722103828976,0.01189499447001818,0.03202569169091336,-0.0347806707114214,-0.01431905035488802
GPC3,-0.05533787083594312,-0.020417191394665225,-0.02308064767808249,-0.0052064224030184455,0.03219078970884143,0.038766897784630175,0.10193197994129713,-0.025711739033438045,-0.00855036258331288,-0.03138455775105006,0.029115979650052134,,-0.03885574118834809,-0.03486010520157557,-0.025785347188906457,-0.041842270066363776,0.025103299193729327,-0.001201780114895455,0.01690703451655205,0.02753558826952176
NMU,0.0273440559454675,0.013016237372572728,,0.010714520068513804,,0.015301960451664319,0.09966212023789951,0.0105581898181406,,0.045699270836896524,-0.03595168512452945,-0.040177011409210914,-0.018620315915299314,-0.05860243358568187,0.1770405800160429,0.009050397699496029,0.04368423141430498,0.021438692305609085,0.03930722569936747,-0.035598246277894874
SCGB3A2,,0.015532977600494038,,,,,,,,,,-0.016566930383808597,-0.02567296164428614,,,0.005464122540133837,0.020509219033867123,0.00035499128148013605,0.03731743175773636,-0.018390167963499182
LAMB3,0.06245882284392307,-0.0008699658406643314,0.01910670507860526,-0.014711260381909813,0.010357073823971807,0.06746868482394408,-0.03991393871020867,-0.02074266107467886,-0.009584158618605136,-0.02700468742533185,0.01305127173307984,-0.04295493118967849,0.021169949069425736,-0.010262257366348174,0.08909259994829336,-0.018205950659105092,0.0702393339019617,0.045951544071432406,0.03384606344350451,-0.055414270123216605
LGALS9,0.007453702108866758,0.030066637864355643,0.043319821058738,-0.012332631946396116,-0.03459159360761053,0.004660990329107101,0.01624881588654491,0.04817314300647816,-0.009012844278522912,0.03236487988523428,0.02009462966780421,0.08277225295967494,0.01091417395815627,0.042401792282231905,-0.030197369946717317,0.04640438431848354,0.028669758171270043,0.029814448069834163,0.02210868081734435,0.06694264595217406
VIM,-0.06303766897797469,0.051909988207127056,0.013271606173637656,0.0842940789769075,0.07322359691938364,0.07509195515133417,0.031128864163353816,0.051807317432133,-0.036056707088644856,-0.0474796667683187,0.0043508879665279864,0.07842725422247869,0.022444180494065838,0.08999131711378933,0.11467880276618282,-0.00015254030126053185,-0.0016181747997323019,0.021576589101181074,0.03317035274372551,0.10480549734129303
PLAU,-0.10320873791538511,0.026916981628807547,-0.003538901366947993,0.042148235549926964,0.015619703607806068,0.07800579231491411,0.03031956167929714,0.047328679470682554,-0.03986812530196307,-0.013045972798931854,-0.0008783648454750115,-0.03064103505599459,0.007119595271268903,0.04660842314422172,0.054108744923354234,0.05288684920722537,0.014530248142590409,0.07248942310274253,0.04685006714168343,0.0091060456852199
TGFB3,0.02073846986123351,0.02527200971530095,0.005065835076487603,-0.05029797315778041,0.021903996152056338,-0.028702093808712945,0.006960332932754008,0.06395137966772152,0.019633451877639246,-0.0135562255590992,-0.008615674564643723,0.03473528884791184,0.07294275090585839,0.0756901096468552,0.062046079853260966,0.04035081441958005,-0.06211735896471211,0.05116119543439627,0.0012644883947190095,0.0634766915397205
APLN,-0.04078440481134925,0.03671137753910324,-0.03992554154598779,0.04708172340295354,0.028478654580466684,0.02348621476639294,0.04591951392424885,0.0655357051580566,-0.05654273566991235,0.002957670563689077,0.048251602199418334,0.06424461211181821,0.0074783861732349785,0.002200736108363674,0.1132939699336412,-0.013355414185604965,-0.025666478792258193,-0.0012679687437348098,-0.03304469742564137,0.09847436182990282
SHANK2,0.06215533429436542,0.04224546483642599,-0.04298028042018662,-0.0020562529914064124,-0.041247494058128255,0.10505524646339785,-0.0246881689792048,0.03537817820255957,0.04663795105797983,-0.02304120231168829,-0.024987316990111967,0.03809585211779642,,,,-0.04091457067546209,0.03279131148260607,-0.08516613998232248,0.10618825684395665,0.011821027421992324
LTF,-0.02508752907692915,0.0017326053159389368,,0.018488387007185476,-0.0023433592497865705,0.03341431548037707,-0.023477177910656084,0.05481654903209961,0.010754888984930088,-0.002192302444211442,0.027002241911167058,-0.010240359551843636,-0.06072429583090323,0.01627734204682156,-0.06772972226727686,0.004255284586942612,-0.023708663756120935,0.09052474028940913,-0.0538782114073876,0.020625300124569503
PYY,,,,,,,,,-0.017152587217268218,,,0.0612570490747248,,,,-0.021079028096487054,0.04208984779361465,,-0.029987966704807075,0.0026779818361580454
PENK,0.12834806000592675,0.019079473301913532,-0.0037571729653241835,,0.004197752656657227,0.018794716332842524,-0.01883455768440631,-0.04313239111115395,0.05774400475973144,-0.007739803623612473,-0.00877217813427697,0.059213122182952084,-0.07919658177372545,,,,,-0.02160385381593522,-0.02950933429397214,-0.08291783289381884
CTF1,0.012674526709772397,-0.03964107008131274,0.012399702732021437,0.008044918685573792,0.03478318805225803,0.057791366599794516,-0.031103988801405167,0.052765808730673346,0.019400385316400384,0.003383773836585949,-0.046405137211727274,-0.02072870904645019,-0.021305455332351717,0.01987268843357028,-0.02630896268500212,0.09636339484655525,0.04546501390483764,-0.018098618940397982,0.15373514136397437,0.030210941259116317
COL3A1,-0.016160431402313265,0.003163215307228411,0.032788562890304164,0.03752185595342212,0.004033767633725044,0.024654275446765572,-0.010194193570283469,0.061280370454853766,0.015456132792183377,0.013119712934800073,-0.019896090215702076,-0.00018195914703938345,-0.03876715365051445,-0.028067589458261384,0.05686022658256479,0.06445732506130976,-0.013853891887012859,-0.002146891637990428,-0.07300348451672717,0.028920671339462974
S100A10,-0.029742031113585005,0.03902487497328377,-0.03369169504315808,0.044407968672562644,0.007781756527237145,0.04614041269381345,-0.012215112514969532,0.07888183671914951,-0.0561563709556706,0.016592974731668226,4.9529742371987396e-05,0.039183378885726795,-0.13220145835162495,0.04464797695733516,0.08017939546454517,0.003458324205576823,0.0037746914212265486,-0.015941143633646807,-0.006632052188811265,0.11909076767666366
FGF13,0.06676057407408292,-0.009300688850610554,-0.03497524313332083,0.0032245630386269833,-0.005287076150624868,0.057688237473177695,-0.03575096000329569,-0.022487289129691772,-0.011360726971986257,0.013087707124412155,0.03649232970737323,-0.031667672543843214,-0.03048615767551385,,,0.04578196169596464,0.06370671443855472,0.008092288399409049,-0.008581440142536832,-0.04746442296292302
SEMA4A,0.02468604137238735,0.08260512618007479,-0.0011100236112584756,-0.03919867923062372,-0.009882870107495237,0.03660183273055968,-0.02120505913414867,0.0189893977286634,0.06851792413591823,0.00032465591918432677,0.02205817089044043,0.05232525785545021,0.011447385503862328,-0.03623451068128723,0.006951151038552071,-0.031968377869977936,0.07101727997779675,0.03960463433288914,0.08423210566635045,-0.04103525930306436
EFNA4,-0.054677063638455675,0.03470113119993101,-0.004518508828456255,0.0154509281899726,0.0031370506137217984,0.03777357690571923,0.08539432720106913,0.03817076263335045,0.061361190318235476,-0.003011868554635399,0.10329645288925576,0.009430360443787861,-0.046449206153519926,0.07487355950821227,-0.018898915478291898,-0.011698997894623838,0.061938021324169014,0.02529862983718602,0.030904086549492907,-0.003464847478864799
HSPA8,0.06560953461473057,-0.03779361701332237,-0.008899182023082375,0.01805714465957807,0.0425062565733802,0.023030715293151333,-0.015651759468271943,-0.013243073117598451,0.0856945505865041,0.030253434370432663,-0.02506584295413076,-0.036040812127939144,0.05692076086433061,-0.06819616678652814,0.0066817468738713465,0.006419510921008785,-0.024882405553936993,0.011072708795553667,-0.02084139626085628,-0.026157686753458843
NPB,0.03895658674856884,-0.01673705613065415,-0.017269629357336155,-0.02296990026510669,-0.0246313663690705,,-0.022557359829500002,,-0.032805329087349434,-0.024371945268543253,-0.04290821384626317,0.013440070411030576,0.00870359801632354,0.007505335787302238,0.013787250033837574,0.043138485552600185,0.037293697666720194,-0.05142304141315054,0.036023176219491894,0.008166824043413854
ULBP1,0.036617013151861735,0.057578735783648895,-0.01830345357923032,,0.06427181058299124,0.09768922342222236,-0.020318621177494424,-0.006108246754194152,-0.01629689380748934,,,-0.019135876082356815,,-0.037108529301406734,,-0.019450583501347523,0.09284596646316975,0.07966420253036863,0.058137418869382486,0.07521071245352352
SEMA3E,-0.07636531825487704,0.01615421097063902,-0.04756266432451691,-0.08386767713848717,-0.049397943421978834,0.015236814188967369,0.08483401057175244,-0.009795150378658584,-0.007248305049729198,0.012956695272419088,-0.02312809947323519,-0.03700634219671291,0.004527309825865017,-0.041778038203840066,0.06351277402974102,0.03668285975368929,0.03134815438531952,0.122427382144556,-0.013532030800319325,-0.004447281717435792
FGF3,,,,,,,,,,,,,,,,0.000528983994872789,-0.0009603163268911545,-0.033468452652600685,,
ADAM9,-0.09616217155102703,0.10211025905337777,0.0033513021800447348,-0.03699531192369292,-0.004810777025955806,0.06311407153295755,0.021626075169903232,0.05891866028775651,-0.05852423458739762,-0.04524367311960602,0.08335850014073558,0.0020297154641010775,-0.04824985262997006,-0.02592039424422781,0.0736507925631545,0.003014782437018451,0.019365518076381753,0.03494493221817902,0.011517392186631451,0.012098154441297046
ASIP,-0.039032789392747756,,,-0.02516181815341978,-0.02268977183712777,-0.02049702042028589,,,-0.030261661983273645,-0.015839934760111495,-0.018776836393931746,-0.024567104524317204,-0.04685599838062548,-0.01934194104908534,0.030828267437875076,-0.024512852329441764,0.029963288022505866,-0.03284834578516938,0.03452851834716168,0.0014087018844986326
IBSP,0.09146405954000032,0.02165104593535724,,-0.035723841036486285,-0.011659647829564319,0.06719677349452255,-0.017077129542410432,0.05928627152259154,,,-0.01571769562383315,-0.0038155265819153844,0.05987350037080041,0.05475069444087671,0.05811586375671764,0.04333826544719231,0.024324135944733982,0.03717048724971163,-0.03240586722819099,0.08773852102591316
MMP12,,-0.01699937678732509,,,,,,,,,,,,,,,,-0.015179420281854473,,
FAT4,-0.042687701678263794,0.04764245509645613,0.008720921715193694,-0.036221672575184556,0.024124957654539966,-0.028456877364490624,0.04625560614049922,0.017985727390411762,0.11311883963508132,-0.016440319564920935,-0.033513258145900574,-0.03647854812726984,0.005098312347232924,0.05387046511207196,-0.0439321506325244,-0.0005455117186834971,0.00802627954432768,0.005767126394502864,0.012074192301586142,0.08168050202021995
MDK,-0.06427395197769978,-0.011446071055718902,0.027486209233018005,0.055878517805959566,-0.027969287932156868,0.005214329047888936,0.10405944622836957,0.05920834741173049,-0.026713053192503337,0.01881939360337726,0.006149066532617736,0.030454546496335017,0.10496057813279322,-0.002533043819736537,0.028904562025321406,-0.013880975956041137,0.05248730983413054,-0.07343163839385668,0.012716257924135882,0.054598833139337964
BMP5,,,,,0.026079660194915196,,,,,,,,0.012042392092118095,,,-0.013258221745757092,-0.007651012401077872,-0.007917192408721078,0.009694217424043266,0.04606036197399622
CAMP,,,-0.014658248990515297,,-0.00404738583235357,0.14260382431441493,,,,,,,,,,-0.003949460450934354,-0.04084256296603849,-0.022228712455848725,-0.0322381676298267,-0.04267984086304258
HSPA1A,0.044808562071517864,0.06371694463592599,-0.05536564823489724,-0.10657075159155797,-0.004551915468961715,0.020590280007057735,-0.08227571895967047,0.05205688995636681,0.06295730055425279,0.03163227330840103,0.0019214595172921418,-0.0066495749976501406,-0.07110628738776495,-0.03914354718314177,0.045130288048594966,-0.02677010296847754,-0.05345020962870655,-0.03799526322245132,-0.016025827444040998,0.08396282321019831
SOST,-0.056983930431638144,-0.02633170198967576,,,,,,,,,,0.09174004086297981,,0.08654545899369867,,,,,,
SEMA3F,0.027581242403782343,0.05284096188090969,-0.029102214309873822,-0.04895199545229341,0.01778491946040228,0.004755767299302835,0.05534755975713191,0.10660638441813776,0.03376062093193322,0.07265376710956528,-0.03921242806256563,0.0029780313510770584,-0.002857590471854607,-0.005916355449085705,-0.008893897803641125,0.02143342733384539,0.05211954945294278,0.011610599670154313,0.05029752668999112,-0.01933398384754838
ARF6,0.03228362541840318,-0.03772938905922774,0.021088276125353533,0.01576385440836824,0.03450133399662936,-0.007468324561812183,0.023503935794020082,0.032536298955272956,0.0017314647844867363,0.018861234706219827,0.007300610538290682,0.022104680955628515,-0.016380973905337465,0.01866470382496375,0.08553588105940159,0.02744259273085592,-0.01851907897522965,-0.01806978303497528,-0.023290229908220716,0.08040831055708754
IL6,-0.04542483617918896,0.03739500967229564,-0.019385815525464117,0.00777280249708477,-0.004011212364181856,0.08453231531292284,0.06498662173018528,0.0404125498660468,0.03411880208109289,,0.005361343718651551,0.030568376563045143,-0.03849335444794336,-0.05065151782607276,,0.029036918884882957,-0.035884337682216834,0.05611805007858822,0.07025652127385153,0.03000168493583555
CALM1,0.03681822801492906,-0.09184958781210471,-0.013761667336512767,0.02996505410397127,-0.019944747387789875,0.008601104822047212,-0.08034278742443628,-0.08585657916223531,0.030244852275664518,0.03109015891886818,0.024222920713228912,-0.017099708606398287,-0.053071102719086646,-0.031451865844762374,0.03718147453384265,0.04466571624819203,0.04961868535137225,-0.05035922142602127,0.0934260934255784,-0.11819704128777725
VIP,0.04524451384341821,-0.013613227538678385,0.015920066601877406,,-0.03065562098234316,0.05078266436074143,-0.027255667967527566,-0.02851835685420594,-0.04770053299809977,0.04952762959659056,0.04791369422483008,0.0033873952565026456,-0.03048619504339469,,,,,,0.015701022292141043,0.009481387891851295
NMB,-0.08616639764730737,-0.02014037152135379,0.03999501415900826,0.010619006429549202,0.01602989510553327,-0.011005897588606256,0.009926399080346997,0.016928457226155307,0.02248776962397217,-0.05290120248205624,-0.011273039846268939,-0.00019152840424953315,-0.05848204620060546,0.10755455258917625,0.04710696602422906,-0.01699670902964687,-0.0028586992591746402,-0.10232725552767274,0.03646658828186878,0.07707561954426763
CCL26,0.009382804100361169,0.008726550341710545,-0.015298508303414475,0.013677278036281909,0.0456858729444742,0.043469302725994044,0.03507261882945859,-0.015068781279376125,-0.020422929814205033,,,0.025312010526293793,0.05451637621628968,-0.022632632387331722,0.05406247007182943,-0.0424473912506354,-0.050410381867812895,-0.012750811166035641,0.017472081124366094,0.13081755132599607
FBLN1,-0.007869149783805726,0.0008194896296970727,-0.005524291644191056,-0.013005037024144617,-0.02161401862541134,-0.02412823646987905,-0.0008692688372358656,0.021446821524035757,0.01518358046943219,-0.0039058138260529007,0.08550108841282564,-0.03806014420822192,-0.032734480506302205,-0.019209197633746115,0.09238958066574579,0.0275039855328564,-0.020392105656570698,0.0013307735713987306,0.012420121288032267,-0.04683845812801384
SAA1,0.03685757686441163,0.05920102272372495,,-0.03219260730497769,-0.012134175242710902,0.05736660202870955,,0.015213361322347902,-0.021685341316577955,-0.018323502166714016,0.058017493140827193,,-0.03516103659697475,0.05121095915490982,0.05686489110289168,-0.0015143764772392444,0.013336517169777247,0.10037498462961666,0.04563785956743663,0.038022943901833556
MICB,-0.008359251591097716,0.027782175837215137,-0.02417060284409161,0.12572616179537185,-0.007989518177159942,-0.013523081786518905,0.006144918440513909,-0.0065854823774427725,0.017043866607809974,0.010906066052728548,-0.0491884645600983,-0.02598696810674012,0.05580069702693836,0.016546086931291944,0.019210084923466687,0.06882596132871921,-0.00019204571802824744,0.015783554680654083,0.08415722995608964,-0.04795291434302875
MMP13,,0.10034714199052389,,,,,-0.013757230011352359,,,,,-0.016339225658280984,0.050560856982130704,0.08374742948981982,0.15920535473031888,,,,0.027427768334048072,
F13A1,-0.10160485768374654,0.03038599810971544,0.03949333712075945,-0.026764407771917097,0.0002124133821190328,0.10381288434919267,0.08745406586558463,0.012176586084857834,-0.015096652571141253,0.027471144108704777,-0.02616927700894797,-0.0038772861676094417,-0.10386808310760308,,-0.004305531767528819,-0.023311909260691672,-0.0026483923486385515,0.056356025514461214,-0.06917668909735623,0.11107914005338236
CXCL11,-0.05213429336525463,0.02991082018056624,0.015803415394273938,,0.01840836057211471,-0.018618430840083786,-0.021603319110281828,0.029998038700755604,-0.01244866991715289,0.0007009813658648713,-0.02682298887179844,-0.003463495868818183,,-0.06332993600919111,,,,,0.05386683334411253,-0.008449327466972013
COL5A2,-0.0134763196976142,0.02215384200166805,0.03043497712958046,-0.023078510519862174,0.05420601386889225,0.010037864877639833,0.09930399636871039,0.05844979031340999,-0.03137917773315209,-0.020848124241868052,-0.018270390802186013,0.00350868099839089,0.02341249276288303,-0.03501470972666647,0.12140642277524474,0.00232183779465495,-0.00644787646025425,-0.005643724675529822,-0.02820721138969307,-0.025261022469425867
EFNA5,0.016415918102465142,0.03202427163523794,-0.02875070946007714,-0.030678751390609226,-0.005959621152480007,0.0663014538236588,0.022137494521366697,0.03647926690398331,0.020094176370087948,-0.05018746229385325,0.003218311105673376,0.04800918757145244,-0.011478847079127576,-0.04323813772306892,0.07993200077036446,-0.006205940498512153,0.031829847752200865,-0.03193910575788787,0.05727954611096264,0.021604393945984478
AREG,-0.04445170250819115,-0.018455151481703184,0.04137463464260271,0.09178467104789159,0.014764994979500077,0.07961516013849967,,-0.005983162517040062,0.040883736062916766,,0.05283853418489614,,,,,0.06674669780234505,0.06343158423808094,-0.033094335596797975,-0.0322062474508503,0.0595083960757617
EDIL3,0.06747023286269245,0.028617749754551704,-0.049672560082525435,-0.033401527080373764,0.01908257607215293,0.017993467992050347,-0.03032999106755245,-0.06859160799899416,0.03670466991316344,0.01325853019383951,-0.016119493913340045,-0.05437790038469019,-0.04634902087640049,-0.025083687401602793,-0.06920433996444764,0.06067162796963409,0.02900220581502281,0.022704231239052425,-0.000676114046919955,-0.10535977633158593
CD86,0.0827333913634287,0.01986743000135942,0.02526466276478307,0.018370116521819534,-0.03861655836618728,0.02870046981247574,0.07819090772347011,0.08339972816883005,0.021566707671687366,-0.014932026586624693,-0.0790605681153915,0.01323340539348158,0.0788003759443045,0.029129603461471896,0.08311615729615518,-0.00576675981402178,0.06876394134561167,-0.04169442260999119,-0.029194288556143724,0.08832885557735602
AHSG,,,,,,-0.02171171918976967,,,,,,,-0.03180018695584093,,,,-0.0014227865381354204,,,
WNT9B,-0.00028189011463750427,,,,-0.022350454173697187,,,,0.04704763049586303,-0.023676381639205022,,,,,,,,,,
HRAS,0.058602209859683244,-0.004129018550324145,-0.0683880375511462,0.028233838952972056,0.010671412620432667,0.027592386832223818,0.026025931351678043,-0.023720448586124078,-0.018116025952607657,0.02335123477460386,-0.016310634685648195,-0.0026728133222977514,0.007826562940311105,0.08451386970401724,0.027292489050414967,-0.053076228741724206,-0.0232281863488645,-0.029161003773378717,0.06797100824380505,0.03629085278363653
C1QTNF5,,,,,,,,,,,,,,0.07679488629341306,-0.04518799758335686,-0.015477323115724596,0.041831327606609466,-0.01781828388799093,0.014724325282195453,0.02836651041895445
RLN1,,0.002098931984262954,,,,,,-0.0255326156376146,,0.02004941418661661,,,,,,0.038260105308264535,-0.023463651684115884,,0.04977915953349525,
COL4A1,0.008599472634996878,0.03798444953568929,0.09835922460365282,0.05009052899127364,0.021081209894729166,-0.003432264210073953,0.049700525467314335,0.050886474333042296,-0.03371190663073826,-0.027443474629060063,0.052302877963229626,-0.006308014001501563,0.00984772190759768,-0.026246892638343254,0.08640189347727588,0.05174757226317187,-0.016116823314032892,0.025613052704463853,-0.03641767120706781,-0.03428865446124293
CCL3,-0.007989798256188974,0.00920410713659314,-0.01999305409727177,0.060143409571353605,0.05519211611959167,0.04758785916129016,0.02374125757007303,0.03502711662700114,0.05715402255612252,-0.011073817599610299,-0.028293624605763654,0.05012897364229549,-0.0030080781118940543,-0.03547780390624438,-0.001729166439053008,-0.031232653432992526,0.025992907338709934,-0.030906078636074894,0.08977446157626792,-0.03503129830761892
BGN,-0.009286311483721216,0.027254993664663482,-0.054442211374289444,0.029518883355440884,-0.045670182872950715,-0.07382232522341206,0.06927799161543015,0.04025866734272152,-0.029121036463056745,-0.010939883860401766,0.0031813565245204347,-0.010246324275798689,0.03394007712895383,-0.0009453199641951573,0.07410813207318612,0.023070626699640794,-0.023027673291583065,-0.003680255790714978,-0.04281071252795402,-0.01767576640510091
RETN,,-0.008851536763984392,-0.014438799501508285,-0.020565916092710253,0.04406493405490337,0.03458377512902623,,,,-0.0077420925438771255,-0.023631983010331054,,-0.033140772462380945,-0.04078031396517591,,-0.02671957814188158,-0.029205510824611546,-0.019097598135780318,0.03287918981533847,0.0322854546619642
S100A9,-0.021074139267705433,0.05957568634824508,0.04165774150030379,0.025358543769913658,0.03195847257293956,0.07983050981726537,0.032823612523057884,0.050093571730495993,0.0027979512398443314,0.033906522897276054,-0.01430731105331168,-0.0011183588512525184,-0.09765994507633967,0.07830610833284339,0.050175612706792515,0.027577602220845144,-0.008740623692335536,0.01235680199136769,-0.07205249524030902,0.08636071658227552
HCRT,0.07816208881184968,,0.0024549432614856003,-0.0211906526847433,0.01918097275663584,-0.02828004915927593,0.02335687155569506,0.1111438344917843,-0.029019035374325132,0.00015609236573078735,-0.05033107894479848,-0.031100658302282126,-0.07175362878032766,-0.0643550307587573,0.03534965715974437,0.004455540772241251,-0.03987363313483306,-0.05553513073606402,0.06465361112211268,0.07330680241017729
FADD,-0.05560194346941487,0.05926633510027953,-0.014469873336399666,0.04270048630834317,0.03141241967820626,-0.0032426154775139463,0.06276626940754543,0.048973006865943074,-0.03782299537793179,0.004457606344947434,0.005099028031943792,0.032988341754507794,-0.0015620941407994981,0.03991240578023218,0.09231800434591178,-0.03396814070783632,0.03844202862025794,-0.027723250389100656,0.06845475005407191,0.0674822452054574
ACTR2,-0.012729373516786066,0.003954528107025958,0.005539598047064186,-0.011603955559634796,-0.017559049425937882,0.011983118156455213,-0.0018182308102160265,0.004121509682263223,-0.0150458654124273,0.0045120832540798,0.029510399666194828,-0.03498655834331514,-0.06025770073581328,-0.021330506868082126,-0.01440045122195346,-0.045919008534583944,0.010069056657340108,-0.03293603538515429,-0.09465374249708892,-0.01672106389590202
BMP2,0.025267968236185,-0.05687032136213792,-0.022209629204680868,-0.0014592454807495782,0.009290971320120805,0.02586247206339049,0.1053156504812676,-0.0008408695259063403,0.014414595936057489,-0.0055977896383818185,0.00808404276476205,0.07521999546163254,0.041146521968321616,0.11440628911957687,0.013278334481228107,0.010914341872046318,0.003944916422145568,0.01968626525047232,0.05802398249563121,0.09456110124548779
PDYN,0.12727534037683702,-0.049418933159148,-0.022518851599626483,0.01658760645873763,0.06074207194535568,0.06160619559742397,-0.04972070202535248,-0.021118058247644036,0.043826839549366205,0.041589313655813226,0.00022550614851142673,0.0034026212625631914,,,,0.055261327706807965,-0.02430655293802357,-0.038883290256676625,,-0.06014507400274843
CD55,0.10167982758280862,0.03204117822543733,-0.01831180481931036,0.013657942833684438,0.07023565839943566,0.11243810391882632,0.03778722241980545,-0.030301113909780346,0.014728893007250717,0.016743198696159412,0.003121190694386424,0.04217858266074333,-0.023528962165635554,0.07925304964705565,0.072076145819431,0.012474756429293887,0.06421365862978616,-0.03999135285674425,0.004186830376065109,-0.07583583398267815
OSTN,,,,-0.022969902131272923,0.042974994980498296,-0.015506874128655966,,-0.019714832924446524,-0.03217995304782771,-0.004443378535803413,,,,,,,,,,-0.025311106448313005
PDX1,,,,,,,0.05226290158339294,,0.0409570939396615,,,,,,,-0.024320573244264333,0.05747769529194749,0.02762560514684387,,
CD6,,-0.024903014372360886,0.021590553605217028,,-0.03917785451666044,0.05366566486237734,0.029895264368910227,-0.025532615037038194,0.007808034018535027,-0.02237513961781208,0.14662882495966978,0.010805836950942518,-0.028940797064505606,-0.012080411768929765,0.12440383211828941,-0.01893759700522276,,-0.021285233762375247,0.014967975084362671,-0.04185468218129399
IL16,0.00606070096976513,0.007695981112263548,-0.018388363734934892,0.0007571072161158023,-0.04580993616815273,0.017314139497148318,0.025133286387121003,0.04780240746181041,-0.008648181401887159,-0.040306433187384236,-0.0012778406458620532,0.01614653437337621,-0.014448858676560958,0.025709037928654158,0.04795183705781465,0.009387982081053525,-0.012271113127494343,-0.022405423059542753,0.06929139385123835,0.055539393253462695
LAMA5,-0.022064653255258155,0.028177640052589558,0.07257362382740105,-0.04470910432422652,-0.03101735931363071,-0.04745339955755111,0.06908787445117924,0.05569933108395006,-0.049075961423357906,0.027444207850044686,-0.0036901067030016034,0.030938149541398053,0.010070301352117362,-0.06677652185376909,0.024048347718225404,0.009184224503123874,-0.025991055373744368,-0.0239979833946,0.05859762619643089,0.0801014564089591
RGMB,0.08699617345723787,0.021056127406130734,-0.0014286501866668509,0.004358731870744231,-0.002530655122093338,0.04717296109055685,0.06029387406792011,0.0786616941891269,-0.014234448935458856,-0.014066220354825403,0.03945236367916948,0.03913985532370384,-0.06858779306835178,-0.04664762458806123,0.045993033140473975,-0.007265536071935305,0.043664164426407664,-0.035828848513585886,0.03929860885292725,-0.025853140628760245
INSL5,,,,,-0.0382562239064688,0.012157051159136796,,-0.022282734280310256,0.030440285860005377,0.01564902237900018,,,0.18618463407508792,0.18087588243844405,-0.005147123694652236,,,,0.0794656980209314,
IL12A,-0.06299787446976113,0.028286710814552272,-0.00155052916910693,,0.020679860655303788,0.06316098157749296,0.07623238464089527,0.05126092077635599,-0.020860095859959776,-0.021000496899575245,-0.026823003624061047,0.0053869340832423925,0.03851747580073725,-0.052688796512432495,,0.08083088686344703,0.07354226058711835,-0.017436788650485303,0.001400960444256138,0.042784195284512896
S100A8,-0.016557913194780265,0.08045666107004201,0.001559152444004447,-0.07876898190254038,0.000216997825569529,0.06822209995162508,0.03234839325076294,0.0431381806280757,-0.08211154981217,0.013493429930326123,-0.005716052738998194,0.029799520153139136,-0.05943802213983709,0.011671993386422322,0.07717501441279147,0.06861468027231538,-0.00545216288193359,0.03147232726269337,0.020609042135373023,-0.010876110409696396
TAC3,0.13500308732349753,0.047404884284724405,0.015959615748395228,-0.02768009903191706,-0.004343874171425111,-0.03709440261585713,-0.013473874065211925,-0.006632911147256856,-0.0012302826239199399,0.022955150911329422,-0.007073972715610437,-0.008111504865201047,,,,0.04412865008277065,0.0762589081006448,-0.029038590298073954,0.03263181797497626,0.0015944036679611095
TAC4,,0.003747568281005372,,0.0246207214793251,0.012205572074215508,,-0.01766535294413846,0.083037409878749,,,,,,0.019307015613382997,0.058608696526777734,,,,,
MFAP5,,-0.018498716203297745,-0.016114411381923054,,,,,,,0.002511433376864567,-0.031853069143386384,,-0.03136766853699266,-0.0341064823580252,-0.00848096463251023,0.023208572558784387,0.04210803364547238,-0.00623011207771156,-0.0009865606436680143,0.15209689791401837
CXCL16,0.0741338270305767,0.03711957595232666,0.06271560144193236,-0.04388356657038253,0.03439028373308154,-0.011345348755389348,0.04226899986402588,0.021235687734431217,-0.06455617653913619,-0.047325755253312396,-0.0213696923266855,-0.03701401621985739,0.029573297432802972,0.049433449547482175,0.09748435267476288,-0.01480187835335616,-0.0029041324155780544,0.05540243497206554,-0.012944795540350747,0.06506882441003224
