,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
CD200,-0.043745964368946545,0.11434888367755235,0.0871855126402149,0.053302235016245404,0.02160769638985992,0.06703277111813177,0.1584872508145909,0.08217006639339275,-0.0088331082451072,0.027329855680741453,0.09567834680330166,0.08717858884267671
GRP,-4.678978600318007e-05,,0.04959988056119064,,0.0027610690961326406,0.003406932635657221,-0.03038634382993761,-0.02047442092162329,-0.02493161667012062,,-0.05532413575986739,
CDH1,0.0697419681205092,,-0.026729451955056147,-0.0594949416747788,-0.01811124481918446,,-0.0052236918449629615,-0.03331925625904415,-0.0347493339571602,-0.03948968939872457,-0.017192367108932183,0.2014049034896475
LPL,-0.0006349368896527935,-0.010993716002280655,-0.04631793854005033,-0.04815847409365875,-0.09679091075063155,0.04837161920404423,-0.020412889412280245,-0.05100515144273228,-0.003878998822419214,0.02795398573683569,-0.09499256055738088,0.11936450403835419
SEMA5A,0.0734872638619011,-0.002833674997025037,-0.062064359167025095,-0.03065652076695448,-0.0329229780444957,0.01048338882189658,-0.019446552399074866,-0.0730715051141144,-0.015180696162665933,-0.06893142031779598,-0.011224708779193768,0.026668152559315036
SEMA7A,0.03798172542974157,0.037651366580898474,0.025921166635577753,0.007950050333824541,-0.016618257254959492,0.013194908334597782,-0.02656033007453825,0.061168665431213805,0.011398079184561599,0.003832228944923735,0.06184764185115516,0.05226435112885625
SEMA4G,-0.0416349902623537,0.07861213085607344,0.042220275619142045,0.007501153810351621,0.012484511934653358,0.014417033229960253,0.07746962320249882,0.05418474071275835,-0.0042452226139321255,0.04747764907981078,0.0027760676492329904,0.027888906318641687
SEMA3B,-0.0014755723581921928,-0.063350346355646,-0.03288533409146181,-0.014608893005737254,-0.02870075836195139,0.0806489824036914,-0.2150579886611432,0.061209853954230745,-0.0055988110453264826,-0.06960728989942723,-0.005028132799844223,-0.007139825028118116
RPH3A,0.11689820123181259,0.1546047171517277,0.06666801667533677,0.09202639480836575,0.06222880800730985,0.019471226161178377,0.17866125367970553,0.007915483907613657,-0.035060109832773995,-0.04123055724305288,0.11909222098963743,0.08779754964134061
JAG2,0.007218097257958289,-0.008606415492457546,0.017442361779926176,-0.00672612558942539,-0.005579245497184508,0.06430191808631788,0.10013883141080931,0.03684722479939844,0.06160281754191823,-0.04716758473502414,0.029748450885340588,0.002749904360231596
CGN,0.0007948945017441241,-0.04731895474945857,-0.019960937688518855,-0.03494499731659423,-0.041872611452173435,-0.016841130988057045,-0.010106381900716856,0.0005251508702555606,-0.001205653331764021,0.07031788380173927,-0.020105446377565252,0.0023881412952474106
GDF15,0.012406349874858499,-0.03764966243528212,-0.01259382520878705,-0.03205981291680929,-0.09321231454880163,,-0.014740002215317578,0.006137209058942023,-0.03847351866141555,0.1429700276465525,-0.07299196735564269,
SEMA4F,-0.032652156137578894,0.005119293325485734,-0.016068730130242105,0.018575643937443084,-0.02730690993605209,0.04257979326674832,0.0801109857826029,0.029250865427160568,-0.0694746323980438,0.02130262115789591,-0.034347345231982004,0.049966600831630376
NXPH1,0.031027288453264707,0.12769668121247657,-0.07155261704392385,-0.021563701999436653,-0.06458620830708438,0.0036439854474932948,0.22552513086186946,-0.036579174968189423,0.032897814210759414,0.10009549448359173,0.03906950482809026,0.04866643699939295
ARF1,0.05426112796458098,0.03820838778070252,0.08523513135902977,0.02831198085001881,0.03256254358591224,-0.03679366226162568,0.14309173416745188,0.044795490441347084,0.03439556965284618,0.042404303350056356,0.02500234929767405,0.0657260285413126
DSC3,-0.017248849434080726,,,,,,,,,,,
EBI3,0.007874213147414799,-0.017021623439931705,-0.022739074348759953,-0.008704006218850209,0.01875703977706725,-0.039642046944047916,-0.05011691546897643,-0.03875014140610656,0.007106586095751114,-0.05545960002967223,0.005673866627018297,0.05121591725758465
TIMP1,-0.036657220019442216,-0.12338210331764744,-0.12011848624579759,-0.06668950488652403,-0.12469368195854819,-0.0501099684525664,-0.16147501842017764,-0.09986683823066154,0.03082787602116847,-0.005942719786423464,-0.16782950357201323,0.01879431572286899
SEMA3C,-0.004926960357145863,-0.02080930294010838,-0.025248684024515803,0.1009211429497822,0.004347197658951437,0.035075984724690853,-0.11268478178333986,0.03127232739278127,-0.02867289009463779,-0.057019360758687784,0.03850206374190878,0.027767608554844902
GAS6,-0.011624475155155595,-0.0458038475542504,-0.05042326210604408,-0.08721472175658479,0.020498980901745466,-0.04834581538883387,-0.016496894214580216,-0.01665212948118851,0.027113696095248805,0.01617104885817026,0.04890658793652247,0.12278666757214628
MEPE,-0.03820553171508171,0.07085598362146356,0.04290963441357852,-0.020958280997935466,-0.014906546666114042,0.029879259661819018,0.22323994022287524,0.13998994126664546,,,0.08118524617477609,0.1796911925884633
SERPINE1,-0.1260111948480914,-0.08132844828144006,-0.015658474915352535,0.10164970454085138,-0.09864838629980284,0.04290168617432863,-0.013480701959185045,-0.04891555003877776,0.0029687828951811338,0.07033437367257259,-0.17783583334997985,-0.12377512491341397
RSPO2,0.009116470740525526,0.09872107313972077,0.025837481961588377,0.08741868273885053,0.06937332632207929,0.050567974470765276,0.17913356111492929,0.11064885991732706,0.046272650945523686,-0.057762293192614264,0.09330164532329584,0.0632750135966955
SHBG,-0.007306786347810458,-0.0028730852614958606,0.0018550918829600138,-0.028220437584669727,-0.00230888685543101,-0.005647850577211563,-0.039431784405287815,0.046243789371426314,0.0036814371175301,,-0.019071855646510653,
LGALS3BP,-0.01001242784604318,-0.03002384900490642,-0.0574831671058174,-0.08600614291134831,-0.10206362865842349,-0.04241279820043214,-0.17888951455827654,-0.05542135868480133,0.06363908951907322,-0.047105106948883556,-0.12561342819398902,-0.04671069357861446
LAMB1,-0.0066383886099706775,-0.05405148269327579,-0.06125786126602912,-0.07213053948049714,-0.04112204841372541,-0.007293403691136221,0.0787289988932917,0.004336949852582351,-0.012578901437876728,0.051425013420406764,-0.08855335505239935,0.16288517642192735
SPTBN2,0.0743796194848684,0.09126772564792152,0.04519243959058327,0.07077044151760888,0.13731092236332737,0.016554662361200113,0.23380448804723075,0.07724541222554832,0.02687415901408386,0.08830665096703076,0.10449355510549897,0.07419393516435706
COL1A2,-0.020558605957996936,0.0001426433215668348,-0.10964737744844229,-0.008049407773055012,-0.04898049217334834,-0.0054355831804591154,-0.058189862323202605,-0.03966973558665972,0.020391457529215264,0.07978160589572708,-0.08479271077251137,0.10800196650499623
DEFB1,,-0.01532690612012026,,,-0.012821907044565935,,,,,,0.08689863625952973,
CEACAM16,,,,,,,,0.01571484896164057,,,,
SCT,,,,,0.08133988929260653,,,,,,,
WNT11,-0.024723203004896,,,-0.012973024931737744,,-0.03286866802386556,,,,,0.09339377088046198,
LGALS1,-0.08730424616651793,-0.03524099084511389,-0.1098607729435061,-0.04644827703258314,-0.025143380302095997,-0.018842771523049355,-0.21115652389100353,-0.05933753792665679,0.04931055346193536,-0.06276695378168995,-0.13614398001211298,-0.03509273395799451
BCAN,0.14598955354628576,0.0238513226920301,-0.08215364812922704,-0.07131356499467961,0.03997856543395738,0.012372415521091178,0.1473052636628368,-0.08314938701086035,-0.00728322369747653,-0.007465098644264888,0.06360014514180723,0.02065025259868485
ANOS1,0.003615808590049371,0.04293647083430571,-0.07276628690476193,-0.022228143133984787,0.07600744160796441,0.011906488813772632,-0.02354293953304001,-0.01876309555025743,-0.011074589924660622,-0.031967698169428085,0.10586018684674427,-0.10050581576689938
EDA,-0.018099768831147764,0.11524286430163902,-0.03614434793539904,-0.015511370568264645,-0.018465797893968357,-0.037181243033745814,0.057591956767326744,0.08112725063737171,-0.03313845061705461,-0.038787417513271416,0.01914005264491782,0.039386381942877795
FGF22,0.05677062577047425,-0.022237559439827085,0.026461968639834365,-0.011891484341825537,,0.03705716885347142,0.08627530566099326,0.0011258957222700235,-0.024409801413847576,-0.030013626469877222,0.09658628713541839,-0.05243940838966178
SHANK1,-0.024723201417696933,,-0.032275386646359344,-0.011313992094420156,-0.017249847660363953,0.07076085955052165,0.06421588848763637,0.03643069088191183,,,0.018807618064929418,
RAET1G,,,,,,,,,,,-0.03800349262873047,
TGFB1,-0.009892375388157187,-0.01579372789413097,,-0.009462453328362,-0.028077381628712254,-0.03809720917934429,-0.04330695374883265,-0.012130522465356019,0.025910125893979806,-0.006303646331251003,0.007890173356321249,0.017286265833712223
MSTN,0.01580977159425135,-0.011117726550902795,0.01981922710903086,-0.039267450433290024,-0.031135543826733832,-0.05088011584759742,,-0.019505341851518383,0.032541921677981894,,0.07162933826697157,-0.03806273263789922
WNT4,-0.01665843896978673,-0.02450904987512779,0.01878933732959266,0.043990690560146185,-0.018108912596539788,0.03568119265155161,0.03294662810722917,0.07044747877019847,0.09706846911837375,,-0.04346119132567635,-0.03402518205417001
TNFSF4,0.008813689939729603,-0.031652223393128905,0.03229808721048205,0.013892256391978077,-0.003255933948460824,-0.018289684856457357,0.048467694274068815,-0.014057476444134869,-0.027092995532423225,,-0.008770277049445139,-0.03968534500926036
NTN1,-0.009734795852480146,0.0031186512920728508,-0.08793307431291815,-0.038622337518015866,-0.022052281728665846,0.005233442638670678,0.03773825840418595,0.028003628241775498,0.09217341157619725,-0.0851555270544045,-0.037878991554306345,0.07358452133699449
CXCL12,0.01032506938107891,0.13692752311553272,0.019262550252344485,-0.0135648027473941,0.02596631092407377,-0.026589886330187607,-0.06765333914801032,-0.023604703554261072,0.0918198055188185,-0.04450826832393554,-0.0016911523711357255,-0.031242273677866618
GNRH1,0.02747399671995287,-0.014687551283595085,-0.010360425774750963,0.07830576031329706,-0.02733288888419261,-0.02718643376326762,-0.007211465024480987,0.001910427923112255,-0.01781974506073866,,-0.012487332477601008,
FGF8,,,0.022740344752123345,,,,,,,,,
RIMS1,-0.024539858825001207,0.06759140689481608,0.008878908942495153,-0.014156794178746941,0.017286724203877116,-0.023641638218247104,0.16390499298542632,0.08564976836020785,0.042778312256949586,0.012443555983240298,0.048324506723346074,0.029813051746202614
FGF14,0.019423542703258422,0.03482079134917558,-0.03117253976621784,0.018731339137460085,0.0226499125562293,0.08602839871084564,0.14430688230628216,0.07633352230318596,-0.03275912952103594,0.008433107690365205,0.09708851834911358,0.12086886303790768
IGF1,0.03516045475500965,0.021400759735188866,-0.05228633888912362,-0.03246946857500819,0.0068261780398175455,0.01568154582307489,0.018104913592350308,0.005187177239859697,-0.04809237361180346,0.03270852279257684,0.0634495761703584,0.050917350793072254
TNFSF10,-0.005104159058462145,0.054538602459152534,0.004903862671608406,-0.011221555685392749,-0.04330256207087722,0.02498088985386536,-0.014312651516367993,0.019431717521104227,0.09504536952923352,-0.03272339792627844,0.054575985777747055,-0.07911386347344812
GDF5,-0.025537953294126167,0.10347044451951835,0.048705467101870084,-0.02095829366437893,,-0.005340190120942678,-0.0017859207503605429,0.06402046172077958,-0.04108603675843697,,-0.008752180625205202,
CHAD,,0.011602977028129798,0.008031909463442009,,,0.10303381450774368,,,-0.019813009530357327,-0.010508230404834505,,-0.044740691169838316
RGMA,0.028782949742001466,-0.01822548324218854,0.018356406518936327,-0.052225012241188355,-0.01714312593506881,0.005054821144956071,-0.008084615325005151,-0.02954636102592527,-0.005138649708959663,-0.0077959241141093,-0.1206394660048792,0.037923340309661824
CLEC3A,,,,,,-0.03899707286494615,,,,,,
WNT16,0.06700534365837219,0.09399526766519989,-0.005835626421285228,0.014252072618110134,0.047767842770908814,0.03713470951437973,0.13100946665428387,,-0.016367655749837236,,-0.019687428475580793,
CX3CL1,0.01655674495395749,0.0024641425581888705,0.06819275150196151,-0.025493084461939246,0.030074366655929354,0.025438694448269628,0.2027154167594976,0.06586258283611743,0.07828200914262093,0.04689955750606636,0.004163746213267434,0.0010821101666810633
FGF1,0.04017361360437668,0.06409076400163663,-0.06950195493881062,-0.07590498078189174,0.0033272083083087283,-0.06710000606192949,-0.2300245612002933,-0.01767933138103615,-0.01938324155508062,-0.06442907059798296,0.11084199679427492,-0.10906503737888995
ALOX5AP,-0.08149386410915688,-0.04210845874608078,-0.045397602468741076,-0.10124430874344797,-0.006456367458872865,-0.02392495039114606,-0.19994408876034697,-0.04447142338936967,0.08278496543910581,0.005965706912535275,-0.0989873573959556,-0.05775908415967892
IL1RN,-0.03726793241126592,-0.04770290045423148,0.05776167454982341,-0.012078124680402117,-0.004209255526170734,,-0.05972542538822066,-0.017813970789585704,,-0.008641166728319744,-0.04816917219593243,
FGF23,,,,,,,,,,,,-0.0391507726090608
NPW,,0.03511498941470646,-0.0027041684416835477,,0.10032557243424459,,,-0.01984088493189897,-0.01827992209387263,,0.10087719901167283,-0.029516900928784014
CXCL9,-0.015300388010826876,0.03147053319774673,,-0.014607795934540493,-0.0222967497184831,-0.01963812424247326,-0.025996086021318716,,-0.02144266875539536,,0.019757508345785896,
ANGPTL4,-0.0886748143403132,-0.07036162194824742,-0.01637109889087437,0.005782936317631335,0.028825506024086227,0.008965282212119027,-0.05995308281934484,-0.016351861219992714,0.01847180697612768,0.05984426355426885,-0.1416667434254052,0.036083594617412604
UCN2,,,,-0.012798786938018438,-0.01846579903280461,,,,,,,
COL4A3,0.01972118664834822,-0.03003182288773835,,,-0.023887469677995207,-0.028252305473420527,,-0.022465587572269703,0.050775840057685935,,-0.045555247985454024,
NRG3,0.08350357722539065,0.0878391551850979,0.014073580481482564,0.06314580854749853,-0.03563015335472845,0.01708815466437099,0.11451176884284175,0.04001491527819928,-0.028866551757780586,-0.0711318898336373,0.09563947351021514,0.0022375971195247534
IL23A,0.06160292605325256,-0.036929557886555164,,-0.01565727422662998,,,,-0.02733323929295027,,,-0.05101793202203888,
COLQ,0.010550358822240492,0.05867157553834759,0.014713537088451831,0.004291948718152089,-0.04367997147316179,-0.024818015293201913,0.09786346432818026,0.04946877738997037,0.04850151409712214,,-0.016152827575122597,0.013795346604076912
TNFSF12,-0.03795334940537949,-0.03627668522935805,0.001498784906879753,0.0006643308046819093,0.02134698421011062,0.028033451865042018,-0.009307031428854405,0.03030637883531222,-0.07676426472364561,-0.1272398466999795,-0.04431958370050384,0.05112557862615175
DKK2,-0.028584562358935264,0.08299214519746408,-0.05257188302669278,0.04727191910990549,0.09853639225959894,-0.013513119113887582,0.08073343551867421,,,0.06960667327109361,0.039235079728769905,
FYN,0.08296331207375807,0.0354384222899195,-0.09389183254650581,-0.03593214205595506,-0.0830056105405061,0.0024646007967404596,0.025918506569145548,-0.010428099077328579,-0.036119747933629626,-0.00032641862937152585,0.03755425800694421,0.07608672875622455
ACE,0.0024427580605719196,0.02327752186439608,0.005297936273914566,-0.01835107410980378,-0.026069954899714566,0.03767969014307985,0.02653177117602156,-0.02816425121012921,0.04042550563876672,,0.08065163148565721,-0.03915084885922295
IL18,-0.012802224664893001,0.02090180012654997,0.008340600961525826,-0.057612485828134184,-0.04222202085374942,-0.010639189937842877,-0.15098886640585205,-0.007477617082894062,0.018639706951536657,-0.058534197534814855,-0.02793252321090611,-0.05035396003163334
PPBP,,-0.01397402333119768,,,,,,,-0.021045900037716028,,0.10777481271691317,
CCL27,0.058292511159001546,-0.028157625259039157,,-0.019215336661909554,-0.026485538327773964,-0.013920456899125402,0.07252744221926555,-0.0017012153112922618,0.02088812553975174,,-0.03233135751156677,
SERPING1,-0.02114044581359904,-0.03083514416969593,0.06450856346833377,-0.07893551166781206,0.025297389038739147,-0.0019610524893029987,-0.2173684069148264,0.03279784173172178,0.049660241812661085,-0.017373999556419276,-0.06528860767684509,0.03426813099525709
AZGP1,-0.06168591800937877,-0.031094470229359954,-0.04946610994390574,-0.03074058782673831,-0.041004560604349566,-0.026859611229648053,-0.0177427258475901,-0.019897413654536754,0.018678676621948557,-0.07470025786886,0.04225802686621264,-0.04513639202011226
INHA,-0.01451903375008532,-0.025420347156515984,0.0016350616873393095,-0.017233254611323755,-0.03362160788995586,-0.021447186471243208,0.023987047559360923,0.041708959122205326,-0.018279921985523202,,0.12042099915100964,-0.02663798392863462
SEMA3G,0.016623285878123575,-0.02414336170047205,0.002630207124558639,-0.02461122399749629,0.049832899545784674,-0.015350270039003291,0.04883487324291058,-0.025351017349437205,-0.01686463128356257,,0.06582724926024454,
COL6A1,-0.08857119402592985,-0.07778701540499888,-0.012872428558017852,-0.03775935033557974,-0.16186064019163413,-0.013627136431857478,-0.03595449854707253,-0.08797075100965303,0.017541624899595095,-0.030844292721214302,-0.08378532952458609,0.008946303006736312
FGF17,0.014695596385605605,0.04732845626086677,0.04427733995440845,-0.018849898498528524,-0.026827142056262375,0.015375091411753722,0.15739356877128455,-0.008485624879346959,,,-0.0231976995337357,-0.02882177065211248
TNFSF8,,-0.01397401970904585,,-0.012078124783584464,-0.015118031104955515,,,,-0.016367662113087635,,-0.0069451523888860636,
FGF20,0.014265880243674567,-0.015874378177656984,0.009493202921588744,-0.019455597337634713,0.016902361906983597,-0.027936200113531578,-0.007744762018853477,-0.021689520978042033,0.004109895502565395,,0.008056315942291012,
ICAM3,0.008402282181214974,0.02237893875038574,-0.027565669475869213,-0.05732246709835582,-0.016733824676971636,-0.022867273921750635,-0.0704649957456244,-0.04653599977553504,-0.056463961540952526,-0.03228540742173461,0.001394526082413269,0.0364831859845571
LAMA4,0.034498991763720004,-0.07629956563688578,-0.08790504737027796,-0.07085266344712603,-0.05847039158891312,-0.023198676155633938,-0.05238074975666095,-0.022620561456112884,-0.005533947054346954,0.04676392733884251,-0.04063012254042586,0.08473985522695723
DLL4,0.019829962294837633,-0.015804940555166316,-0.05324943645734854,-0.02861304025477045,-0.017299143642847115,-0.01949258337834614,0.03363189740611154,-0.016154766084953056,-0.0026529263098526547,-0.033156310079805025,-0.02636443197115853,-0.013318174987946229
SEMA3A,-0.045857558944319116,0.030679096653377032,-0.02888810679567634,0.10195333312678617,-0.04176185382259817,-0.032605922367070224,0.18458574347971535,0.005374378978631781,0.07045418258227883,0.027932257708100344,-0.03374203992346656,-0.012683365885558394
RLN2,,-0.021433969478488517,0.008883711190269912,-0.015511368568569694,-0.015399602478316112,-0.017629475005673124,0.06109645227498694,-0.017087908271165866,-0.027253252751124488,,0.07046030049093016,
C5,-0.0019130603647487632,0.028163941047006633,0.024344261872001678,-0.02424983773910546,-0.03881333435787725,-0.026935727122063977,-0.04132229927893541,-0.013909511450301415,-0.044998318891139,-0.037639546812088615,-0.013903697998845657,-0.012998205746349833
COMP,,,,,,,,,0.1844395043256568,,,
EDN2,0.08191052224547152,-0.01837817204316437,,-0.016507807138148804,-0.01870024925586492,,,-0.0042687070765050775,,,,
C1QA,-0.05053636068206067,0.002147161048634097,-0.050510604613794426,-0.08087506277661372,-0.04521057128252309,-0.06976879481932825,-0.2482258229556828,-0.08472912056478576,0.08750330396668216,0.07708103080667618,0.033251466446776,-0.08084553735322934
UTS2B,-0.021883666242690253,-0.01532690499821477,-0.03445428898624237,,-0.013311300331466429,-0.008484209251487768,,,,,,
COL9A3,0.07418558401428049,0.026848604739010056,-0.05384640206144706,-0.04059584383082321,-0.08866638587955303,-0.014770394483209034,-0.11612428105772944,-0.10127843694870844,-0.00696326545760623,0.08350111575386565,0.09909430762295549,0.00761496406134312
DLK1,,0.0748559648922441,0.0031507723851837803,,-0.04107409512914069,,,,,,0.029578537888262837,
HGF,0.014407949654534614,-0.00953282440281055,0.012441867898198216,0.03360502451752605,0.07428324366891607,0.0013960539882514672,-0.018991674678167432,0.04201743852152261,0.02713575279333396,-0.05309436954031166,0.06421973683449947,0.36252884175897876
P4HB,-0.09018871858213072,-0.10114187482623223,-0.04580104028673049,-0.06260038618280604,-0.12418962181913858,0.02540422575355146,-0.18300791262417837,-0.015491911683795647,0.02714373929898292,0.13793008706892781,-0.13025413757331986,0.03230646307082581
ADCYAP1,0.06852021590443316,0.03325321102303111,0.04564921322910729,0.030644053439279773,0.04139814194509957,0.01791822116411838,0.11995846047962884,-0.02517951700774231,-0.000326195577115431,,0.01155641508389575,0.11516996335547773
GREM1,-0.028765279742142616,0.042906991598512446,0.013306712728325266,-0.03709276456684782,-0.013584382176075308,-0.015806281511524346,-0.15600018420616357,0.021672538926074326,-0.0018276258009583635,0.000619196470925158,0.006091258267514687,-0.019495976657025738
EGF,0.0077145253068293,-0.028479665711276584,-0.026880242178045792,-0.015394768124778474,-0.028875886502831655,-0.02422788475357296,-0.0374137718885927,-0.020327156838247706,-0.007989187436764168,,-0.04616283826640478,0.025210214204451437
VEGFB,-0.05349420059029596,-0.0679126396879853,-0.012908422735585753,-0.07779088660416406,-0.020175744729183227,-0.0015919356723641477,-0.1192462915686182,-0.021267469779016022,0.02680230827391822,0.01715769903871328,-0.07981714889373957,-0.08004399094539294
FARP2,0.09047958274572379,0.01395477181517321,-0.014830782655636155,-0.05180143099998255,0.0027515302220143673,0.004919250285551771,-0.0015106420392223656,-0.0069439173284688935,0.021954586582198166,-0.0001704222951054864,-0.026577692775217182,0.0032234401961796885
BMP3,,,0.04661860039607861,,,-0.005593803673218681,-0.01791216954829616,,,,,
IHH,,,,,,0.033886233974010325,,,,,,
LAMA2,-0.012071967932094831,0.07085143788882634,-0.01959044114571352,-0.06396332710297246,-0.06906294332434335,-0.027141070722788194,-0.04109389748940497,-0.014736595999270482,0.00015157689794070833,0.18954625665445327,0.01203175461787304,0.015589129688977273
SERPINC1,,,,,-0.014241888854263396,,,,,,,
NRG1,0.01689726572761716,-0.002932538663995152,0.044099827961034226,-0.011722173960279102,0.030737171454073026,-0.013907998777126632,0.25236589543556603,-0.0049049249300978665,,,-0.08466904191894799,
SPINK1,-0.061190349173706096,-0.024989493824426917,,,,,,-0.017087908271165866,,,-0.0772738850430919,
EFEMP2,-0.03521904000574272,-0.0697322750418944,-0.05315479179292288,-0.07117296902670887,-0.04315399787138817,0.026448491393847556,-0.07727441417139792,-0.06900838783964763,-0.0009298870002614311,-0.017227635622883927,-0.12818313208172868,0.05480062533057414
SELPLG,0.0820223910006818,0.08685234756291509,0.01228229507386743,-0.02994983448413215,0.020343571869500008,0.00936753203446949,-0.11247423810012022,0.015595775232950502,0.004832985655306733,-0.04133923307580593,-0.0015680575640156002,-0.07066362243679453
GDF6,-0.0347152071865826,,-0.04757098237101117,-0.015511370241783782,,,,,,,,
HLA-E,-0.06821830876981211,-0.03481830444397012,-0.07139679505131855,-0.061584601186996116,-0.03585195176651424,-0.06620567233484137,-0.23204110221525115,-0.05388321774432116,0.02685606256331213,-0.030254434201817292,-0.00178384537548649,-0.11401106056504569
PTN,0.051056175702666205,-0.057551748785062584,-0.11267019835754526,-0.06777341438980419,-0.13835829263583144,-0.06179940328665444,-0.15097292610153218,-0.06801348299210407,-0.007722952218238492,-0.02358376619281514,-0.030652802340657814,0.08694734557382416
CD274,-0.0005854985651292423,0.0257646008970015,0.034762423319906706,-0.039198494241771104,-0.030260184873237117,0.043684243299912835,0.011977903029846216,-0.015547884357771134,-0.04461038853528926,-0.04450832837542967,-0.019681535889666812,
FGF10,,,,,,-0.01765967387549378,,,,,,
CD14,-0.09110877746668283,-0.11145270943450733,-0.08879631818105327,-0.0644570504744272,-0.04835527388484966,-0.017194857110023293,-0.20346149164801675,-0.015379925182410013,0.04235066206407597,-0.017674623649213156,-0.06930925780171003,-0.08271353540998105
SFTPD,0.009454191843579419,-0.01569318338641554,0.040333901994584,,0.02316629869797704,0.015961794055891328,,0.06645747808984065,0.06681751262895742,-0.030939783827992777,0.03309831722956495,-0.03750881532056992
SLIT1,0.015300936778172321,0.05470733815747432,0.09197701751905202,-0.05863831150376779,-0.059841286856115936,0.07954205749903935,0.2265519044151617,0.04065485219674302,0.031115690407389422,0.0238941270203951,0.13430332042833784,0.06285697069685585
LPA,,,0.04535502238416616,,,,,,,,,
CNTF,,0.012405399341375634,,-0.016228832634119155,-0.012140047214356155,-0.015806280145424723,-0.055862083188655216,-0.019840885023889497,-0.016864637938452845,,,0.0938876880456018
BST1,-0.037115548386038595,-0.003332675024208959,-0.01805348911944757,-0.036588711278193665,-0.004288724784479678,-0.02968959635007517,-0.05021787805976468,-0.008131641858898017,-0.03537832366262079,-0.0114684395415868,-0.029686729845175643,-0.038610045111538704
AGTRAP,-0.0003140480167797349,-0.0708449003826412,-0.0139728557898787,-0.06137570288071431,0.05019746957287214,-0.013941973222945122,-0.0970451878303874,-0.02242161358859942,-0.0416226055991468,-0.006643296609909557,-0.04257642316847631,-0.006147679671985439
LAMC1,-0.032632550391518,0.004707495012069018,-0.02234319599041549,-0.007789814501103124,-0.10260801460079247,0.013664616430726263,-0.058772720069276016,-0.04685320414957641,0.013729143050733824,0.06578562664374427,-0.07846882109655413,0.005481867533637822
COL6A3,-0.03743949521260341,-0.02560972269669381,-0.016293820987831772,0.07763469999137415,-0.013736810210906364,-0.015686625184916606,-0.014599442397879801,-0.03281500697510728,0.03434084505662582,0.004333488906876543,-0.05156984298172157,-0.012287435164538998
FN1,-0.07148087371134833,-0.06016212777875811,-0.11134161388332328,-0.03953967719525197,-0.016062129736466355,-0.06255131424289369,-0.07597433230357743,-0.0742576075216825,0.018300146463035592,-0.025485933283502068,-0.05184572408847561,-0.03802390493199099
MIF,-0.0779565324796563,0.04036148852271973,-0.09931509754083702,0.09921468664241896,-0.002391500854336787,0.03148556341334737,0.07354594120166648,-0.0023817620929775006,0.05726398982892759,-0.014762080834485805,-0.0681667342993419,0.08225928108936839
JAG1,0.04970516149604868,-0.05379309101608319,-0.06716110929261998,-0.03215343077469007,-0.09693188890053216,0.01899216560323285,-0.06886355772564924,-0.06790671340454486,-0.021089174171387545,0.0802556257062371,-0.03796348828466175,0.023775039859415148
NID2,0.04395676671456718,-0.010597763222498141,-0.060971082533531916,-0.04983703956660387,-0.03195599968124216,-0.011094884969654061,-0.07185928863760137,0.07675116894617628,0.0432530687728967,0.012179221214815565,-0.06208992767904509,-0.058999296618920075
EFNB1,-0.046467613066317234,-0.03219698913199553,-0.0542159435955151,-0.0060729851154688475,-0.033131703579925786,-0.022029838560747965,0.028733321643572632,-0.01853640503320929,0.06688391812110273,0.018202555228853518,-0.047232096550334446,-0.07124000639446516
COL4A2,-0.0031521213361208967,-0.00293541325272827,-0.038393131083255295,-0.03314919321279781,-0.0585280283772026,-0.0059704066278564154,-0.04243187135958604,-0.08196292923418852,0.04498906620119881,0.11332544529459858,0.047748094490789914,-0.03780586750529061
SPP1,-0.19178638867036205,-0.13791463571426507,-0.10844021707681872,-0.08737995865647663,-0.1589898056338247,-0.04045376802386147,-0.2706478678288309,-0.1044168484066187,-0.007244623858769531,0.024585615812746604,-0.12975683687466735,-0.05829721261041138
PODXL2,0.07061114498247953,0.092209273649251,-0.046738209436542055,-0.02173005993504023,0.01069821332703086,-0.01197998651630418,0.08167667135200521,0.03202163520508459,-0.009085558522980212,-0.019223059819734732,0.11521777193558604,0.013189469113639404
IFNE,,,,,,0.015162668604855786,,,,,,
FGF9,-0.008427610130046951,0.19015998295159636,0.052799212908396974,0.08377405556672828,-0.029752764598393364,0.06672083828985265,0.2000512695110472,0.050654044167043756,,,0.11743214785360964,0.06070925868560841
ITIH2,0.007796135892367042,-0.021297425617492323,-0.017883000804294658,-0.015801945248414228,,0.029213892742761805,0.08246935780979557,0.023771141688383575,-0.0075945041315224,-0.02706961048066608,-0.04057041116266037,
ADAM10,-0.04300611917215533,0.015269848676353764,0.009928062578497711,-0.0371471429556435,0.011526024893629841,-0.04255254315738758,-0.09443177476979892,-0.01433411158627511,-0.03427912464819587,-0.03103797391137715,-0.03876805116779303,-0.040161210934310326
CFH,-0.03790431384338757,-0.0048730602561042865,-0.07437369497281082,-0.028887888098305205,-0.012778678277230367,-0.051194626180471464,0.009702993455471919,-0.0622790971384717,0.0361530287741782,-0.018273300012126664,0.01836517564267186,0.0246942412129769
