,UKF259,UKF334,ZH1007nec,ZH8811Bbulk,ZH881T1
NTN4,0.013935324957983419,0.006331275424714522,-0.015689167931323213,-0.036424853140957184,0.010605446566710945
APP,0.023007327708181056,0.006110550123102362,-0.059828309645593936,0.002579531405904534,-0.015880817694278904
RIMS2,0.0698548367967548,-0.04326054223478496,-0.019969133516031173,-0.02240945057460339,-0.03139004751665588
WNT7A,-0.015656087392907265,0.0004214166539676415,-0.01740182998769575,0.13007542033748878,-0.01884274994134323
GAST,,,,0.07654229520726975,
GPI,-0.018654756155893435,0.06706322175634899,0.05856181720283419,0.03513296638530014,0.02973587770664887
IL1B,-0.01094483252967541,0.03176740083890915,-0.053101757691764014,-0.006542556499448622,0.013964295518292928
SFTPA2,,-0.010906649739993753,,-0.014765385270369963,0.012191657044655394
HAS2,-0.028261819622371075,-0.025808924996655085,0.01044496512351412,-0.043131934799706735,-0.061364564171683
IL11,0.009944960884999451,-0.012249380905608506,0.11879522341463052,-0.008779804985426375,-0.029396882215158633
SEMA4B,-0.043545561836184826,0.027069405974586958,-0.0068790173150063885,-0.033459646478182316,-0.0013161095013463206
FGF12,0.039739607271844855,-0.00951420951996772,-0.016877623953478468,-0.05263886527117517,0.0014098242017826742
CP,0.00631987227132137,0.00513963095207413,-0.01709897783786071,0.09605420034598659,0.09041019210238523
NLGN3,0.019892882332512723,-0.021552574043025283,-0.07212227409150278,-0.05330057829816718,-0.006927527693208176
GZMB,-0.012959456578953425,,,-0.021181894641084317,0.03432445616318034
PROC,-0.00020247782636743973,0.08211744329494633,-0.022871860924149817,-0.018049602399779954,0.09210884885237175
TNFSF11,,,,-0.0180495954648007,
AGT,0.06821332306605277,0.06174906646247224,-0.10546497119121578,0.014937666600472228,0.031178259741496586
PTHLH,-0.01826890518823434,-0.015288552033224646,0.08351996625009493,0.07368229086083934,-0.014540777158101915
COL1A1,0.012519078730433232,-0.006054828967749729,-0.058936658527671416,-0.03916568019724412,-0.036594460377535325
LAMB2,0.01699993989439477,0.02327511652172016,0.03205093351688703,0.027086378769027534,-0.020011991691799576
DSC2,0.005719151023403746,0.19283584085654318,0.06567708450508647,-0.00010667688727888568,0.0007241678668411973
WNT5B,0.030890641137930264,-0.01062860560265305,-0.07365779184812234,0.00933623176589539,-0.060760243130273846
LEFTY1,-0.017701749229471826,0.01976781328111085,0.02088158083944875,-0.012778312853610568,0.02264981605107168
FGL1,-0.01109486465650506,0.014306033399243894,,-0.023944105676670734,-0.02007193170267541
CXCL5,-0.010197151010377329,,-0.05156786156603884,-0.011173484181690839,-0.03278021009500779
S100A1,0.02036550409212809,0.030894710719774086,-0.04388408080101332,-0.030208907641214054,0.004494853092565047
C4BPA,-0.028385876410740845,,,,
NPTX1,0.0333287712107813,0.03045528660680031,0.1716734959818389,0.09648028656573819,-0.021990305094604385
TGS1,0.027124037985885145,0.01396859108924158,-0.0014401004400413071,-0.011274119155047344,-0.003002586020558556
SST,-0.01488027664817873,-0.018742509302843838,,-0.003930646386655085,0.01401508650053037
IL34,0.024214366229584675,-0.012929131316101555,-0.0024448916717501974,0.031092777429545523,0.04334072745608947
DHH,,,,-0.030859331255806265,0.024122043339481758
RSPO1,,0.01704049515257315,,,
TF,-0.02113526198029433,-0.023538854784988978,-0.05194577917973831,0.01733181182180517,0.031152361930292503
IL33,-0.07342701124588154,0.021596465152566656,0.006943461685413717,-0.012274407416145518,0.011171643054191391
RBP4,-0.020763724315996903,-0.016508735409060803,-0.06518447559270303,0.00966254168966802,0.047412800632970736
CCL20,-0.02550253818134835,-0.011427841571879815,-0.07017800725444,-0.0016608273962681512,-0.025521285637897222
NAMPT,0.0030237573057527198,0.06029577325568747,-0.0412847528765023,-0.031159038230751286,-0.011264891073671663
