,UKF251,UKF259,UKF269,UKF334,ZH8811Abulk
IL1B,-0.03311737064978257,-0.0390738001716397,0.0808480280478141,0.03148476797801398,0.010562901470048775
SFTPA2,,,,0.016518553754440828,-0.019638530367908604
HAS2,-0.03778059581349724,0.03503019740229719,-0.01316848842339106,0.0099398099509382,-0.07250360103329952
IL11,,0.049649031446519755,-0.01035082612314778,0.16189372944644032,0.07418795102741484
SEMA4B,-0.032737310280172544,-0.04201963417119469,0.052829588186546414,-0.034547751057616954,0.019622802490946837
FGF12,0.02863824188311257,-0.03378597527823233,-0.06748036727435631,0.10464524296421247,0.05463932827551536
CP,-0.022157421565661188,0.005251831021271255,0.09809628777322649,0.053958312406861,-0.013254940168137394
NLGN3,-0.004737827410534486,0.03283980605323903,0.06519007287245888,0.01069262496600479,0.003786980076636468
GZMB,-0.012920166836394392,-0.01598483382218083,,,0.002942845022067611
PROC,-0.0012612251001382605,0.038843013405618104,0.10339798085723735,0.14923396944755274,-0.012471248539949542
TNFSF11,,,,,0.07457060178427176
AGT,0.028474242862083388,0.006965952894805855,0.03178887180740144,0.00500531462146971,-0.0088747906244313
PTHLH,-0.025075169836370436,0.014162804355990738,0.010664104858270762,-0.02742058785436547,-0.015095935438001867
COL1A1,0.002731271089644613,-0.009801470486017493,0.1281785189201727,0.00790868711110194,0.0870152990754581
LAMB2,-0.009207473871942146,-0.005460257559811769,0.06644610322724752,-0.03607118628886074,0.05390417582006823
DSC2,-0.0178201913681284,0.016910463482333857,0.010020218181484627,0.010541795136834679,0.10933728665819605
WNT5B,0.021625851903110078,-0.04366876181653984,-0.0010770243445667625,-0.013693193787579409,-0.029695931530901665
LEFTY1,0.005476349051765641,-0.02613513659886816,-6.759851214168723e-05,-0.007464430303455147,0.017710246471911887
FGL1,,-0.013684954051379143,-0.02129032054013527,-0.013611405633511294,0.11407428698271549
CXCL5,-0.03924766365928063,-0.012577669701465864,0.07708743128093816,,-0.04704007825628714
S100A1,-0.08793854376047601,0.0411176020975875,-0.068394130949712,-0.01011844806286805,0.07044839715839223
C4BPA,,0.0018750607754664081,,,
NPTX1,-0.02971835957619997,-0.005695676679778724,-0.06970047472307586,0.008243784692197382,0.03565209206794464
TGS1,-0.039268500427414206,0.0028176503136409345,0.022206442706912435,0.03346650045279773,0.04943810774656598
SST,-0.006231309755893511,0.0170245589440393,-0.05174074051088572,0.06454177922287131,-0.017685792325396344
IL34,0.08021350772297835,0.003960226849043619,0.017116319803745995,0.09510515278247113,0.01321541358863419
DHH,,,,,-0.026754347865497918
RSPO1,,,,-0.012563673309769059,
TF,-0.00407809274424455,-0.0010203127856782048,-0.019650345134322292,-0.03226006140035067,-0.012063465848622903
IL33,0.012325724050153556,-0.025084542078116074,0.11786006362274862,-0.026963905843602805,-0.039187407957499615
RBP4,-0.035813049190391064,-0.014283292861626815,-0.061456746746799955,0.1008846839326376,0.03563140883701838
CCL19,-0.012151802720194135,,,,
CCL20,0.07141528821047156,-0.012243835134389645,0.13497716874742102,-0.012380852272833703,-0.022555547023324383
NAMPT,-0.04070867870164194,-0.010501267776227447,0.08158195115063227,0.006342666029400106,-0.04431782840472067
