,MGH258,UKF266,UKF296,UKF304,UKF334,ZH1007nec,ZH8812bulk,ZH881inf,ZH916bulk
DLK1,,-0.02082177549714956,,,,-0.08818250339665494,,,-0.00033823392623746375
HGF,0.007618126021142342,0.02253972488505681,0.048764671062032215,0.03146203482708737,0.01083375731598811,-0.0030174546877138253,0.003380169120859052,0.10416576163645229,0.09020788604060231
P4HB,-0.008986140132664555,-0.04078694311264741,-0.050542466105711316,-0.015873773406204113,-0.0069915970608092435,-0.08950444562630727,-0.031224674941327597,0.03683666697563142,-0.027724120055600023
ADCYAP1,0.06399846217134363,-0.022088687885117298,-0.032464044715055124,-0.047461659110274716,0.04560176056069836,,0.03860977873440587,,0.03324049869844287
GREM1,0.05764223447077549,-0.023518103935406272,-0.004006726878590598,0.04558607473734942,-0.0005775494437470537,0.05605423396987671,0.04523750499350912,-0.032077568022189806,-0.018131820687961795
EGF,0.020955131213468543,0.0773681720705544,0.009228436097402903,0.07772349695066164,-0.025545967219288677,0.046023532852895996,-0.03296693648163519,,-0.034996516325900964
VEGFB,0.03445227646777892,-0.026475444222112218,-0.007414199142946398,0.016419785388405113,-0.02519042320324129,-0.02764642102279374,0.0119222278096086,-0.0065108252870538985,0.009366431763765495
FARP2,0.04663533434575807,-0.008014952748211998,-0.04620591625136867,0.04672513983129669,-0.027675572359398853,-0.048237186866730696,0.04164436391160535,-0.04790716593423545,-0.03218229550866898
BMP3,,0.039605761255039555,0.025735395115011977,0.08230399462857602,,,,,
IHH,,,0.023917608204172398,,,,,,
LAMA2,0.033008506811848366,-0.030603056770184406,0.028547425756419675,-0.018838372645576765,0.012260611280920852,-0.05867069795264442,-0.02174144994767973,-0.026890603954519973,0.026574526273693864
NRG1,,0.016931686181493252,0.034094400294004915,0.07703576633967804,0.009513051025367805,-0.037407589597101845,,,-0.06387046892350041
SPINK1,,,,,-0.014035392238675226,,,,0.0258450964856791
EFEMP2,0.0069969430260396984,-0.007226095222150156,0.029463746438786576,0.01497818253879464,-0.0634939388902879,0.02509051158320028,-0.030765043768008694,0.08175580900864522,-0.0717950445362028
SELPLG,-0.022423992535604457,0.01807410295714138,-0.007039341611674949,-0.03451654772556378,-0.0026511276640807727,0.08434337170041166,0.0050465129381214585,-0.014885151840823476,0.01734473389924689
GDF6,,-0.01277401577649428,,,,,,,
HLA-E,0.0333372888142372,0.019640849796256438,-0.0125664863891157,0.04587366175368703,0.018445820169263667,-0.047245567983058755,0.022008394081781152,0.03534355623507994,-0.05338642704298899
PTN,0.0165708542437832,-0.04958860764895377,-0.03409310354689271,0.026784946559701192,-0.07447010491733616,0.07900929028556855,-0.0710909561667809,0.05526469570372758,-0.07690862516432316
CD274,-0.0063007766803598875,0.01779287518870655,0.0030337333032031716,0.08395493426165769,0.005921315963187138,-0.02044642307132778,0.030698217804979486,0.08514668362559487,-0.04242699814109015
FGF10,,,0.004431953158716727,,,0.06866321121692719,,,
CD14,-0.02064172334818328,-0.009030069462185755,0.030212976834116178,0.05248904798011026,-0.006180122080458326,-0.05406812955615704,0.00811648563103373,-0.013195152049690646,-0.09450892796241381
SFTPD,,0.07399513408452421,0.017434251393415732,,0.005662567839538617,-0.049379925703980976,0.0974376237414767,0.07559180393679514,0.0620013253142123
SLIT1,0.05869185032143748,0.0019769268773838704,-0.027273743678078707,-0.035215862001493466,0.003962100352810135,0.07670602301365965,0.06630448054287624,0.02074869709657871,0.0701592330272711
LPA,,-0.01763892871066373,,,,,,,
CNTF,0.0031400732941729657,,-0.01926199327711329,0.006608073280215817,-0.016296588163610654,,-0.02496952837590125,,
BST1,0.03856456161662681,-0.028403531755039055,-0.02057397676679898,0.027435884771977174,-0.03392669794616008,0.07891614415726463,-0.07557827099294219,-0.04677040975117779,0.028048462703914066
AGTRAP,0.0018293207970437168,0.01846762036707039,-0.00320026956780244,-0.019802286582838648,-0.01294001799623375,0.08470140391737996,0.016418008793210752,0.09561133264584878,0.011533310464321973
LAMC1,-0.0016386737558716504,0.010154378563044403,0.004735629341336324,0.03134621344084408,-0.006600348611904393,0.04842540117513923,0.008831054612358594,0.0838302339390735,-0.05521384131853816
COL6A3,0.024206532111107196,-0.008423418770768744,0.021553837515027457,0.001506005492470433,-0.026744511096837387,0.1848512112277336,0.016261580294766927,-0.0032389034620539017,-0.0034825731537320363
FN1,-0.013480621092581713,-0.028670971912603347,0.04206423191060358,0.0017427693789098177,-0.05969837200127381,0.08660345314999798,-0.007502479245377401,-0.03383822464199417,0.013324379519746804
MIF,0.07047112951789283,-0.009528257127756302,-0.011850181251264887,0.10528669639523153,-0.033823231043353254,-0.09315262209815041,0.0023399187058717507,0.017352493337134026,-0.005190465431831058
JAG1,0.028104376737209454,-0.047605731023945566,-0.009385819263200703,0.03551777742302398,-0.10029706272919307,-0.1267939334505508,-0.025423112987876292,-0.034303184969705226,0.01711865541462684
NID2,-0.014316057365507971,-0.03283210014358484,0.01580685688592314,0.0737629264690814,-0.03628632738773113,0.10206754459302406,-0.027704353674133587,-0.049933486228586975,-0.005419642648780946
EFNB1,-0.014717544015559187,-0.023471414689303787,-0.04269024856929777,0.08749320898319508,-0.007638912033112274,-0.07508043586065781,-0.029450806240224687,0.019393477549095203,-0.08689413938951862
COL4A2,0.06588976056099162,-0.046059910434930136,-0.008993006721730746,0.060634412164171266,-0.01858532904021535,0.028060879299671656,-0.011695633919280175,0.005316895843743276,-0.0522605750815302
SPP1,-0.022025197587360837,-0.06670899828024457,0.03561765548218999,0.060613535339346436,-0.05952755184179079,-0.09703024052247475,0.011611781824334115,0.05272790046320519,-0.014681967104184988
PODXL2,-0.009881377856387045,-0.01495833724163637,-0.022423819074111742,0.033949871094156585,-0.05499612690514667,0.1436610854257507,-0.058123184409035696,0.0011243196527870038,0.02176792254582288
IFNE,,,-0.008086665942280205,,,,,,
FGF9,-0.01867989360828954,0.019147145102667303,0.010294326163535756,0.0010129423790292537,-0.030434026564861615,,,,0.02434688555223969
ITIH2,-0.045160021006301496,-0.028053138947546134,0.0038347071594902605,0.028578385860237802,-0.022841340097377937,,0.044892253093807656,-0.03296335853785768,-0.02996828752943843
ADAM10,0.005363831686109033,0.00446497213395232,0.021294856387178804,0.048044626062561824,-0.04813650276957126,-0.0980349695210725,-0.03318844850258331,0.010411580897394771,0.042315123198838546
CFH,-0.020228568689438644,-0.033515249087250315,0.010758921053010354,-0.028055284199608,-0.005485653003126284,0.14824312524850916,0.0071492235532640645,-0.05252456670067877,0.05677537239178076
COL4A5,-0.011235635144481174,-0.004913473698984453,-0.016115603536109833,0.060133602057704516,-0.03278237403912922,0.06934376567688301,-0.04463119391060567,0.03088695050320728,0.04048607445626904
LTBP3,-0.023518617697242422,-0.0046558251229396105,-0.02650697782218987,-0.008205960981636035,-0.03657913968674562,-0.1288971057893951,-0.10114508593689585,0.015683186513114372,0.032760795947467
GNB3,0.0034143097873144674,-0.00597065067175003,0.0314024549059866,-0.0031391539465195797,-0.03573328290563833,-0.02776053781119134,-0.03112637683006281,,-0.009281345428794502
COL6A2,0.03668358579197209,0.02044518416767182,-0.044090724328816416,0.03086169045956688,-0.0138579132973228,-0.07654282602471534,-0.023753685801828777,-0.04617625902926573,-0.060085452374120704
PLG,,,,,-0.03813422588723071,,,,
GDF9,0.0028157884234962472,-0.01485094444151517,-0.029524805739522493,,0.009857393561048974,0.27287852413349745,-0.0366573948724494,,0.04847113814689059
NCAM1,-0.017770303414363715,-0.04310082724478024,0.025711040304518144,-0.05043561755878855,0.009257824490631611,-0.14490559693051464,0.03267580519734319,0.04767724543733312,0.07973342144730503
APOC2,-0.02171420473103129,0.029865048139812472,-0.057192480418712804,0.04490310398998015,0.04417724158862878,0.034616160762739025,0.07413081328332448,0.06147420461319712,-0.06670538120424348
BST2,-0.032020640177022594,-0.026088532514747114,-0.00920011429907306,0.007733675472913016,-0.03230544104533006,0.11042255277392336,-0.017259503606517703,0.08545616253017074,-0.09092454980848283
COL5A1,0.05777814986801354,0.020432617605627656,-0.027494384931236213,0.005975173061128445,-0.030796087414012987,0.03688024391216657,0.03892761471112442,-0.03984806483999061,-0.006790524918058576
CALM3,0.07111801815063779,0.0372459933817124,0.058465862016303785,-0.060990846970379514,0.06901906718323621,0.07218461305582838,-0.013925142064440767,-0.10534092420444652,0.10865185276471678
THBS2,0.012724455907036379,-0.09363254434114744,0.002081278132366384,-0.019792070484850727,-0.09150338956288041,0.009246919422082474,0.030680889098130073,-0.03653719005301027,-0.022795275754492327
SERPINE2,-0.019886688042578902,0.0046976992632208545,0.0040779913513602295,-0.020901252608237247,0.07063432184450497,0.03397125967406414,-0.023892394210195424,0.02041680814266953,0.05093316303086896
EFNB2,-0.026029921734960448,0.02427558431756423,0.009923209179341082,-0.02805316336462236,0.0191705039993036,-0.05442267029934131,0.007503691858777793,0.12081792434510923,-0.08835113081005022
PROK1,,-0.025481451286476466,,,,,-0.024969504002390182,,0.0030437763660525093
LACRT,,,-0.01622915701216698,,,,,,
MMP9,-0.024329823853755567,3.062669256395837e-05,,0.03027609553686934,-0.02940227747388735,-0.02550402921033717,-0.026834252657324937,,0.05955961943037287
DMP1,,,,,,,,,-0.025903882481423023
NPPA,0.060882031903489224,-0.018290990074462533,-0.044025605390566595,-0.03468971524778102,0.02015134385755178,-0.08002551653239355,0.038804437873935095,0.08335944085893875,0.07724006369019056
APOB,,,-0.020111056245088688,,,,-0.027399800371836227,,0.03979995232828639
C4B,,,,,-0.024349051576314742,0.06234816864682489,-0.02773085595951286,-0.029304295546457804,
NTNG2,0.016826094109147847,-0.031223103911771792,0.02237330301620886,0.01860451562424371,-0.009376855587737456,0.038675456494516466,-0.027005927785161307,-0.0007922308542478818,0.000699604166048137
LAMA1,0.0778952408535994,-0.000706717756904402,0.015145647891903632,-0.012438483615709683,-0.0271452412322091,,0.06780314523913057,,-0.019062457356681075
UCN,-0.024235084135213424,-0.03234770464256152,-0.028485974380941397,-0.03736397790214589,0.014276209584303704,0.023920110589593726,-0.009847079687925845,0.01603981348852321,-0.039435787272699675
ARTN,,0.010131649503136964,,0.01507745975251622,-0.01629658929697638,,-0.03455097592012831,,-0.044032245267411604
PDGFD,0.11689001766602639,-0.01852774076508323,0.018771034677727685,0.051916337472386324,0.00017820702363147568,0.049127097167075466,-0.0245479836415013,-0.03877520117015565,-0.05998543739763644
EDN1,-0.0403219085017818,0.01786545071929758,0.025756209411400516,-0.005069408764280426,-0.05609278435192817,0.01808773173920497,-0.03790053074112008,0.016365481873651097,0.03435995467094055
ARPC5,-0.021121851153831632,-0.014628712306015777,0.0038380534709085657,0.0815928605734379,-0.08696268032618713,-0.10419335698897265,0.005570647662737183,0.06804307396062392,-0.05946925746325111
GSTO1,-0.00810710921015964,0.035387684292637535,0.013948376513115973,0.10080397934763123,0.05409993098776186,-0.10937593801950266,0.034804214188383135,-0.06768124631138284,0.020400933653797956
PROK2,,,-0.015701060027639286,,,,,,
SYK,-0.031822065888821305,-0.030541871402578545,-0.003305125337936151,0.055184644045754315,-0.0074130769712945415,-0.016894692459831676,0.019727497236100885,0.046372030443669214,-0.01759593678120634
ST6GAL1,-0.04185203764216549,0.007085844806815738,-0.03628803415724781,-0.039183119762672455,-0.023644407593767586,0.02257894235908072,-0.05726564154523444,0.030929405960486177,0.049628945061513025
WNT3,-0.028009385384183003,0.004332029537172949,-0.008481481600103254,-0.010007418603072648,0.09360568356184068,-0.0771577710167083,-0.0325581727205988,0.1448991154090917,-0.0020011615363335475
HSP90B1,-0.020737715043954538,-0.016350749288447413,0.06090196288912055,-0.019937517533965856,-0.07512592291507317,-0.056097736886955143,0.04174535883567805,-0.04515627120190732,-0.008300207417610317
ZP3,-0.02016248621183635,0.04638358032393098,-0.02011105803489393,0.018363611194718722,-0.019644432424059888,0.043178477717337946,0.12088053400151083,0.08818910274955652,-0.03025776151945087
ANGPT4,,,,,,,-0.03455097437459279,,
NRG2,0.06949113660267199,-0.023847788390398403,-0.005922913778023989,0.2003631064255899,-4.223194221462605e-05,0.03121733638880406,-0.02687969001742635,0.044468885936291815,-0.05338110811329421
MELTF,-0.0043141792051725955,0.026352202428730074,-0.034449743604959324,-0.053185765935682396,-0.01777115506431844,-0.0831687244110125,0.0048497576607655505,-0.03467746554614387,0.02943402016881903
NLGN1,0.008313466690809472,-0.007531123351243863,-0.001557839588454672,-0.03448325582031983,0.035589324960348064,0.05005732402585004,0.025575126236289675,0.04260712105660395,0.04789211905476342
SLIT3,0.017220638451532575,-0.027422603647552262,0.0018108704562479177,0.003698369446272592,0.07306583383258829,0.14927905856130794,-0.019823842697847528,-0.029188581636916802,0.00989124240214924
CCL8,,-0.03043105139414783,-0.018147755687613926,-0.010107899102621656,-0.015205858353394466,0.07118901373360344,,0.015464622817161,-0.004868221919970885
S100A4,-0.026477878081554707,-0.03543454405733223,-0.01245490415346875,0.057357043913596216,-0.06631690379715924,-0.12102092943104312,-0.06599635773175438,0.11830989509466792,-0.019807818692392287
TNFSF13B,-0.034096762666941775,-0.011021362895830888,0.008462715166690607,0.0016397268417342819,-0.002132549143849622,0.05053104289646134,-0.006176834366102549,0.029633939416928073,-0.04667499472984868
HSPG2,0.03684280288179593,-0.023268370232591644,0.009602831144144095,0.015825949949317936,-0.04517075337622399,0.06879749895614179,-0.028642371417929503,-0.04859790377485207,-0.035812515351726956
FAM3C,0.02119596561464015,0.020958571116110405,-0.012871617825066005,0.007378375433804305,0.03404606423696581,-0.0009784646674010043,-0.08544294035701938,-0.037804130760094874,-0.027335259163676885
FLT3LG,0.031034156123666994,0.007626501374925908,0.006198998680927459,0.024490513031737285,-0.0313673647637228,0.14415722588105154,-0.006319110127027781,0.07570981435301957,-0.002000073823454006
A2M,-0.016620655916099167,-0.01896381839302301,-0.011697199621042612,-0.034954509513584295,0.007705900949723321,0.040212860582666196,-0.04824812131945696,0.08277350237175538,-0.07030230400454611
VCL,0.0030183394341838023,0.03197434296084453,-0.031448479481893575,-0.02433266905487044,0.015976414942404215,0.04008544256486617,-0.008303250014951802,-0.0036788245855735994,-0.01591241874669568
FGF2,-0.029225201942982153,-0.007971151974329311,-0.0043846322707731976,0.026081709429251202,0.019425691288674822,0.03326116254013844,-0.020781127461529905,-0.002305140433483836,-0.0682324507717413
AGRP,-0.015602700557496588,0.18562027917947202,,0.030002843960491493,,-0.03922429514113982,,,-0.02278928995995001
CNTN3,,0.03775516767590434,0.019431873863478336,-0.030884412399599614,0.0880475639230706,,-0.0391524318530373,-0.03931473363589603,0.08807851351352466
RNASE2,-0.029372349056127192,0.015464503845279101,-0.017241701672528635,0.1007267401895024,0.014533337152416382,3.697034246076264e-05,-0.039981084013122364,-0.043694445768709345,-0.08349506693119481
ADM2,,,,,,,,,-0.024392557126634126
GAL,,-0.007392036575087289,-0.02406127774080787,0.004526643505264246,0.07378076964448198,-0.11413679594819533,,,0.013992370968100297
IL36B,,,,,,,,,0.013665546400750852
CXCL6,,,0.0250458964955499,-0.014948795606127057,,,,,-0.030504058733313966
PDGFC,-0.029865992519643187,-0.03935041013714078,-0.01498344021183827,0.07256834685583968,-0.053219368207992196,0.011871797929500091,0.007569109861508749,0.04323408067105172,-0.03918673082025121
COL8A2,0.027982874656428552,0.02207984671229496,0.04278254550576485,-0.02709434633595837,-0.0802780746636969,0.029107865306501047,-0.014084175704960891,-0.05099874457862884,0.029510405257618968
SPON2,0.10006981690883697,0.08063879016662752,-0.025272324835164534,-0.001118152073646981,-0.04470978505125281,0.10406098502627929,0.06860301347671333,-0.041412665734378705,-0.0400410393878391
SEMA3D,-0.021528106276661282,0.026712327104741324,0.017705768277020178,-0.008611050308903584,0.0676746681036193,,-0.013679446153995455,0.016665852763285027,0.022676276231834415
BMP6,,0.04009891392155693,-0.02834860639345256,,,,-0.0008641953363748342,,-0.025007158107547348
TIMP2,-0.08742274090187287,-0.03505755395171894,0.013939294088535406,0.01413640187329234,-0.0744787989589168,-0.10862738944765109,0.013340919512548495,0.16056591036273166,-0.03309760121627917
EFNA1,0.009321754902662311,0.011927950369855481,0.01462214647858375,0.07837214515730405,-0.007818673022871628,0.01332872732454546,0.061329010030876194,-0.01840001841403764,0.041745386215905754
S100A12,,,,,,,-0.02672631692855776,,-0.021426591090685995
TFPI,-0.046901541631618596,-0.03456036328930302,-0.0037115366793575607,0.01424517568998128,-0.05309686204786266,0.02098344405120267,0.04916619485087238,0.05441862317025827,-0.011844139420617213
GPC3,-0.022057891767794883,-0.008001006736469694,-0.018825326913444268,0.027786713881869828,,,-0.029464844727007212,,-0.04607606601505167
NMU,-0.04545317897177174,-0.05637317989631642,0.0003668520019363288,0.03891064653777016,-0.031925683848448815,0.04508280840294598,,,-0.0019011494976624646
SCGB3A2,,,,,-0.02271173557102146,,,,0.01627255659416586
LAMB3,-0.03773408983642904,0.009482942167960962,0.016542284353699598,0.03964815787934473,0.008712390867877564,0.11188805745786638,-0.07450442018492122,-0.05900756603455559,0.03145490508631569
LGALS9,-0.04321616673952083,0.006506487808654317,-0.06768609004288968,0.01298327856725637,0.01546820752296404,-0.0011760979980510317,-0.02081172201112331,0.0711298543995307,0.025948109441191157
VIM,0.02983099178360139,-0.04252839393746387,-0.015775074833950985,0.06901730326843586,-0.07849803475024579,-0.10764550442515433,-0.014730283121686045,0.06205233816120582,-0.06205506259230311
PLAU,-0.010339642474957418,-0.0032087256956995947,-0.040569306224515954,0.02153009397764276,-0.06709547675783827,-0.07778513304154461,0.002971737553434859,0.08852857320965044,-0.021872925472366002
TGFB3,-0.046969434131835824,0.021679826822378435,0.025213992773151967,0.06715928458861284,-0.04094552715531319,-0.05082631257438958,0.011607100501302208,0.04480213915110212,0.012939480225746347
APLN,-0.019134233545837858,0.004808560825866995,-0.018186779052825106,0.04554203240241698,-0.0810036477305632,0.033406034623527356,-0.01460895971530762,-0.035184049816551245,-0.05601112814899989
SHANK2,0.1823150795877793,0.05604171601147126,-0.019366160452710626,-0.03892031268629544,0.07217316682764452,-0.05496484807649588,-0.02603679178883834,-0.0582260620083381,0.10829029493064193
LTF,,0.020440503603881312,-0.01858311041467401,0.09594767041593504,-0.04077351018796564,-0.023115138715718804,-0.00012732970917758048,0.06299933449809987,-0.09223722485751826
PYY,,,,,-0.013624001114343634,,,,-0.001178960319294641
PENK,0.10077265441585352,-0.01721746610349782,-0.026638033630685863,0.015125448656363946,-0.009960281719721723,,0.03952111608984187,0.0560438897328868,0.029329955783822415
CTF1,-0.04279299294921258,-0.02985135529245209,-0.005606932965880866,-0.001392967320306898,-0.02483379701236982,0.018918794052912122,-0.04740627664816105,-0.03298068841879211,-0.0016531890658882044
COL3A1,-0.007648740273733648,-0.0322215995587164,0.01214151285273799,0.056801014542185765,0.028922052635284745,0.1480658272329269,0.025472253142962017,0.04765935770970012,-0.03132169961653948
S100A10,0.03437535283950969,-0.010741024061016225,-0.04984328106169428,0.0649250925887485,-0.07145493341455142,-0.11041015638407367,0.06728608681750997,0.13074505571995781,-0.0486207006490607
FGF13,-0.023911423776648937,0.027205907514427353,0.0442178892217455,0.0039015500837521946,0.11038936894236775,,-0.024233714181290354,0.10027875567421717,0.08410414278370423
SEMA4A,0.11701046364761061,0.0561856649804562,-0.032840624819374185,-0.08607761888986287,0.058161736820486816,-0.07481392540124437,-0.016600113184921474,0.006540573544863244,0.017740169705067792
EFNA4,-0.002180584731490689,-0.011729541770002686,-0.014182955829015551,-0.05206890668092794,-0.05793783070541295,0.07779774877292461,0.009445154482581158,0.06311008810595227,-0.050728560362572436
HSPA8,0.013333960691057863,0.06763257605518458,-0.029709822329884034,0.01948017936685521,0.0796089498442565,0.07261121098850284,0.013035657117840766,-0.08732189346103897,0.1178445479530158
NPB,0.03688676861153125,-0.02892206947568726,-0.016928103991683086,0.046245902099409326,-0.019797781543004975,0.09085329320291116,-0.05197021930896395,-0.030442310001458327,0.04172621021484683
ULBP1,,0.0021044167977557144,,,-0.015205857990431743,0.029790706076883708,,,0.014311437607723803
SEMA3E,0.12947095666882796,0.030575899419170646,-0.02715516056795405,-0.006560017595449307,0.017657537865214682,0.003794599900528403,-0.033910440140029724,0.06322933454171005,0.040900362036754824
ADAM9,-0.04214320498627441,-0.03209665462313693,-0.029128679316896784,0.028218854820108753,-0.056375122272663995,-0.0077006690349376095,-0.04342490670643914,0.04738930178917572,0.009976355315761874
ASIP,0.022125897991067067,,-0.01791698015793294,0.009566308590147725,-0.019521651427147603,-0.035665602047684694,0.05456269272012362,0.0743321875071286,-0.026908986900904097
IBSP,,-0.03975225747934646,,0.093698816826382,-0.013416802142932279,0.0373651498392429,-0.03145519109397258,,-0.05327668458151044
FAT4,-0.025818457684942148,0.023272757645559642,-0.02826550678566501,0.08547917862166561,0.04676377742419283,-0.03924795957133445,-0.024818417043983736,0.05413487226691212,-0.05309029076737368
MDK,0.060960938794582545,-0.043174419452233756,0.04525212052546112,0.05928225251510283,-0.08556190039305522,0.10444239195954168,-0.021428626110927614,0.08367134226473606,-0.06849430576909372
BMP5,,,,,,,,,-0.027840019557350906
CAMP,,,,,,,,,-0.03128558328134076
HSPA1A,-0.025928438858677995,0.019915015143001754,0.041382385154242876,0.00852915979023795,0.0895241345264097,-0.08280267462787969,0.09406954847157302,-0.07364987962948709,0.05028860673074548
SOST,,,,,-0.018763628279555737,,,,
SEMA3F,-0.01768260525766523,0.015211157096502002,-0.027098184355340255,-0.020875515337734556,0.0033680545589508384,0.11729488931985635,0.046005433175496185,,0.006331442063505007
ARF6,0.01855741083857488,-0.010417152861894206,0.027480460785799733,-0.018044916577782406,-0.025396692582784382,-0.014805564326024872,0.01807648111524177,0.1108548926797859,-0.03076211117127602
IL6,0.06533309257006273,-0.027698837856835946,,0.020432785011146357,-0.01937222552967562,-0.003766426058406291,,-0.021485849122190457,0.016783943844365348
CALM1,-0.02012752731405414,0.034084247120471756,0.045459902189228435,0.005099474971004437,0.08268117558634756,-0.001169333462951248,-0.05526180558063267,-0.03655791716693212,0.04075536888122153
VIP,,0.05695989290322135,-0.025243077352773705,-0.00787517301227891,0.04665954880540687,,,-0.03479683835935176,-0.021310740263244133
NMB,0.012856446343437224,-0.0037496619239233333,0.010017575894975952,0.11146429872352652,-0.037947089946610266,0.11306339900199931,0.01656202148871915,0.024103922390903528,-0.058122198826266715
CCL26,0.033837783643716,-0.01869090229432523,,,-0.0215142111231372,0.1514712761418097,0.03939108227185333,,0.04504849002640054
FBLN1,0.011661745218917491,0.03315245056317533,-0.010188868056662082,0.03002034257029943,0.02779837910400273,0.12821049797264136,-0.0014980797169597126,-0.026200287831168914,-0.008095987731400727
SAA1,-0.017638270758690032,,-0.006496025579118067,-0.03946428878961131,,-0.07262186479429236,0.02110028289195595,,0.04504247533535173
MICB,-0.03836367906270309,0.05271089045870308,-0.02414218050386265,-0.019260595478133885,0.009040523078251246,0.05383206201680037,-0.01529628186637149,,0.07763772510398351
MMP13,,-0.017638924288515115,,,-0.012983567826429997,,,,
F13A1,-0.0242350834772754,-0.027285346685568448,0.02195327710145772,0.07073057103929235,0.02213228909663025,-0.029484321957224172,-0.027254486808831566,,-0.07955025377456909
CXCL11,-0.029869629469311328,-0.027698839799323385,-0.004158805638382726,-0.0341956729414709,0.02660980503866594,0.07256259465943059,,,-0.005318053652952929
COL5A2,-0.0009937333712455954,-0.0024605267841099512,-0.0371254960738725,-0.025290164040905543,-0.08917654751920645,0.02826588484108348,-0.0089729073702099,0.08896543240158081,-0.06231998399887283
EFNA5,-0.050804872053777136,-0.005808640197310753,0.008289709426516885,0.044144494252918186,0.02818427118211618,-0.05272229302140761,-0.016338233403987382,0.04648801148106117,0.08447776530076884
AREG,,,,0.0592373141802804,,,0.012373641516104414,0.11719999121141413,0.03160846528335928
EDIL3,0.007918153302908015,0.05044304118245034,0.033214325958895896,0.050746535083406326,0.02938287203547242,0.13117486732111613,-0.017009979869995216,-0.03704239551716364,0.11892201297233462
CD86,0.03291260231581318,-0.008844649485162344,-0.040247799856964916,0.036082746229583296,-0.042828302272644565,-0.0535968451328388,-0.04620528423835262,0.007237030648331136,-0.12077563137932913
AHSG,,,,,,0.015637717959320868,,,
WNT9B,,,-0.026780997931224945,,,,,,
HRAS,0.07375561495397778,0.059530331162985256,-0.02038959495537746,0.0019381351474197035,-0.041852067018423464,0.013700267951003235,0.023922839699194284,-0.04310658757970595,0.0425596996704583
C1QTNF5,-0.026104256792106727,,,,,-0.032112548419141615,0.007521715586365085,-0.040896784942250436,-0.009818408412837376
RLN1,-0.01607585778260523,,-0.029083641849787005,,,-0.040179683817172546,-0.02347635473447121,,
COL4A1,0.038694531915513676,-0.028927742757634215,-0.01841327950989532,0.07411122845295248,-0.03086105405119617,0.11164020645504473,-0.04901268585686636,0.015015190185499036,-0.044413010274960536
CCL3,-0.04403294610420198,-0.06794553758020945,0.04297432221448797,0.004382007283204525,-0.008738702114270622,-0.03493825095199621,-0.08300797744244265,0.014612254202627233,-0.006109820310177142
BGN,0.06521302402532109,-0.030954084907798232,0.031406919536934454,0.018890865424411794,-0.0020489749957873916,0.06488344506413174,-0.007638678740627427,0.13481978775147127,-0.030899180413521167
RETN,,,0.03364275213331582,-0.02851948724862306,,-0.031742185132362793,,,-0.03078538551412679
S100A9,0.02496803950202479,-0.017001103838434416,-0.0008145901772762928,0.08429113231373163,-0.041434485102356436,-0.006081996086871355,-0.034094889475290144,-0.025479444979065506,-0.044033229008193196
HCRT,0.06318576101830464,0.027290356277710322,-0.023893861886864026,-0.05605601332176146,-0.024713380851659396,0.027056318557822267,-0.01499659914956869,-0.00570078450496634,-0.053719351426960917
FADD,-0.033355475282434245,0.0038418183946024136,-0.03636464352225716,0.05365307290258026,-0.05229236725053093,0.05696910968589116,-0.018740927048426684,0.05865029776152449,0.004619061492068013
ACTR2,-0.053568511712439475,-0.008194236738471385,0.038188047286258804,-0.05413895489491946,-0.0082318504693633,-0.08703920564090295,-0.030529921346051682,-0.060993439879088715,0.06204311744265389
BMP2,-0.023780621266369272,-0.015572007366779439,-0.02866975574605504,-0.03135348896525889,0.018271996880123906,0.12633400403628878,0.0683449903656585,0.004986242582296201,0.000590686771992094
PDYN,,0.06336805552977673,0.025424747679283672,-0.07682369326614172,0.03207607844321176,,,-0.047232555352649905,0.10023391813641178
CD55,-0.00706632629689931,0.06464198332318358,0.036622714666645295,0.06249391425564959,0.02959035252048546,-0.06889823672570405,0.061247452674046736,0.08947555635027753,0.08245683073553549
OSTN,,,-0.030532147787873245,,,,-0.024233710981591012,,0.05006378222304991
PDX1,,-0.02567278233119511,,,,,,,
CD6,-0.026254900011044344,0.014737870539311415,-0.013808293768962117,-0.04186567004438289,-0.01715564102225574,0.010550157562908556,-0.03116026690792707,,0.001111828533270452
IL16,-0.06239825705895567,-0.0316408912586223,6.275833646831786e-05,-0.057067703785877444,0.018512668946414883,-0.005482575062713295,-0.019429252985046715,,-0.045426614397929346
LAMA5,0.04197760046847533,-0.01652734542098966,-0.0003645172676415965,0.025921914215687507,-0.057411437211822895,-0.0004125012591944788,0.01454254553536231,0.03578408269334311,-0.07775224414162553
RGMB,-0.023901068197341557,-0.03390950618030935,-0.030547664144359717,-0.0036777581505651005,0.003124838484762899,-0.046015025538985864,-0.003369692498749884,0.044037677129591425,0.0320862903841973
INSL5,0.10685913331018664,,0.04794251530913314,,,,,,
IL12A,0.0008037022116442024,-0.028577289798282435,-0.02375423206943646,-0.0005843482857435712,-0.023353397547021152,0.033709703486949724,0.0534470844870072,0.05087954358511332,-0.01985331980169829
S100A8,0.08464696984403224,-0.002302230687904704,0.023593097433268893,0.11009678796138948,0.0019492680310673218,0.051576875849937004,0.00848185638343443,0.13585246440552692,-0.02433310130696587
TAC3,,0.05341671794029749,-0.004943503886996321,-0.03632078268334788,0.02268394574322333,,,0.046028881809469666,-0.032092683998391804
TAC4,,-0.022649750193493006,,,,,,,
