,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TGFB3,0.003855265686596692,0.02059967086202865,-0.0022083644243922457,0.012277849851992078,-0.043095676554062996,-0.002395511044349885,-0.02802822261748215,-0.020745365673439667,0.10492259587537751,-0.08008391929757122,0.10558356595589914,-0.027755225946833648,0.006514612503361044,0.004463029978820276,0.010813868910211062,0.003030072430943768,0.042011524962826466,-0.009869236377828067
APLN,-0.0056054646260484,-0.04263028436679128,0.02700776103404425,0.08122365732197494,-0.06637287234230722,0.06325885786892485,0.006196232328487625,-0.034538326391917624,-0.017837224893392557,-0.10506972508785385,0.06394573621338032,-0.040253486978269915,-0.01959239302438986,-0.001334156483794255,0.012613503455015515,-0.053659533474351304,-0.03465605801093941,0.11966759272039793
SHANK2,0.004234693045180335,0.0029864548493470627,0.024356787197648062,-0.01082164674597733,0.07393422382624666,-0.029700538394024225,0.019113103122142386,0.007383518996974074,,0.14050795300513005,,-0.06150746462566946,-0.018119422351935026,0.005869926588897766,-0.026804521824246023,0.01935132902618926,-0.07064308841091893,0.0561241330252439
LTF,-0.0004088030459293283,0.0329917664261304,0.04931528413183373,-0.018912959005625934,-0.014168505169518912,0.03927265979184279,0.0020239664332637186,-0.03518565538089856,,-0.02328045818476316,-0.01987673368957183,0.016693001995069207,-0.014517564214034844,-0.010091708719932289,-0.02992563252547674,-0.0821445725691638,-0.12415578917471577,0.03628058033382028
PYY,,,,,,0.00775466164654591,,,-0.02106982897982927,0.09149940901307067,,-0.02422162560595922,,,,0.05766708718263579,-0.0337080179242657,
PENK,0.002313147932066887,,-0.0400702019786713,-0.03405787872041507,0.19002468676079037,-0.025176181831887797,0.04971845830208996,0.15886701442357684,,0.09441691974837606,,,-0.02126909971112319,-0.018212274755297065,-0.08367832654587863,0.07362027953892224,-0.0689827154869057,-0.003253770814052454
CTF1,-0.022129135423504996,0.11922506691187679,0.003000427505349781,0.0514551879211656,-0.04185998124651363,0.02423761660272616,0.011947046728626594,-0.040189877386140604,-0.019438309395053286,0.03421940270957177,-0.0780638315886704,-0.029841356868171232,-0.029266189057212413,0.007838513236891744,-0.0156975092320332,0.0581420091142675,0.028751435283474423,-0.012953217874106809
COL3A1,-0.034369984699927095,-0.0444294317875335,-0.03801583612945666,-0.03871201858742124,-0.06524885890620337,-0.007364756136361138,0.02411624037434888,-0.01227299338099209,-0.08833367373182548,-0.03212248877117945,0.07777208543357786,0.027643426569926337,-0.026706571313705164,-0.02206940045582529,0.0599826075572126,0.035766483484421026,0.04896430778270504,-0.04535456721477708
S100A10,0.051797607647588714,0.09491649489660751,0.06086551746005221,0.04790033235795051,-0.05852184149195584,-0.0015726969801607698,0.007728073984004407,-0.059955669578764144,-0.11648092671260381,-0.11582059827634665,-0.08268343105834065,-0.05240981503310266,0.018135860750600304,0.03619518947146296,0.11653962101452497,-0.13118011853765638,-0.006379409534416266,0.11011509233277034
FGF13,-0.0052955878518277915,0.032517168699196144,-0.02877296187574499,0.0021726723216590085,0.1007406125775153,-0.03251857740429081,-0.016214078834640374,0.011749756757283599,0.09055141600601888,0.17032628536462538,,-0.017311473854750396,-0.01686463163234706,-0.005858735422268853,-0.016665372251599524,0.028969681760733987,-0.04081077749587289,-0.0779554211677251
SEMA4A,0.01433297045292962,0.028159826080488785,-0.04772026139689844,0.09389100629716073,0.09593910585866514,0.04305277369916274,-0.007325571358817047,0.06682911232757191,0.09238618939856116,0.10969815459550201,0.04633304975275205,-0.04555738101442604,-0.0024477894631982247,-0.035795851971827296,0.06243644962823358,-0.018483406639320084,-0.06486772477941803,-0.033681411525933985
EFNA4,0.06468504437807646,-0.06383247188075372,0.07497273330353595,-0.001992061788564997,-0.011357285386765888,-0.01848287160026235,0.00823027283198198,-0.0005303224800641638,0.02914234001429487,-0.033005925435497865,0.057351802280969526,0.0038634378876390265,-0.03616684434684969,-0.0027570028055088516,0.0490371859494464,0.07914518910204553,0.03648626782995015,0.04330104072595729
HSPA8,-0.037501159622371875,0.0035038565885782756,-0.0838582667045161,-0.007061645424003297,0.027437669950645702,0.005652392469339939,-0.03913127749270812,0.011963644942855707,0.1440628953736333,0.10053818663248403,0.09118152896770802,0.038900107390699844,0.10245900169227995,0.015537403452300305,-0.0729007677590611,-0.03751235140904225,-0.03912501545073157,-0.009325149372290054
NPB,0.009508348560314673,-0.02296990122990956,,0.012031536032982761,,-0.02375925786993797,0.019082029290447486,-0.03954627962242914,,0.06408380302514567,-0.02718741289067599,0.0037578380495717485,-0.0329326589538354,0.03444987801230312,-0.08139482012261463,0.08751677923618235,-0.01695500502305537,-0.04026110276068181
ULBP1,0.006970922564743538,,-0.014756200882386012,-0.009509222441137593,0.05134957393931503,0.021882237219467394,,,-0.03696268115950114,-0.014587762059698136,-0.03490649060821206,-0.022350401983932216,,0.05728992400814052,,-0.039556758125449065,-0.019128793373568886,
SEMA3E,0.027948668599696875,0.04251108396511893,0.040680629608968205,0.01493286088784435,-0.0233936635181091,-0.02266555649795802,-0.030368146305645667,0.019048815980830386,0.04568802770213296,-0.003427574009443825,-0.039298908516338986,0.001978541914756533,-0.06480370235926988,0.05544341894368618,-0.006728851311858182,-0.01757408584304965,0.07538563759875862,-0.07288337850524608
FGF3,,,,,,,,,,,,-0.03397855457499897,,0.021757660090249833,,,,
ADAM9,0.021415777484993685,0.03369042869556595,0.04117304398240011,-0.021973227439362288,-0.04434152019440604,-2.7833286123109722e-05,0.009984907040644383,-0.01218335221584216,0.03732211646422983,-0.07274262192093064,-0.05146448852650288,-0.08199547679816993,-0.05397000895884547,-0.01912755720454893,0.011342429846096685,0.020569301157159506,0.013259597486886092,-0.008271817044771274
ASIP,,0.07915432737265203,0.009527468928750001,,,0.003796057629689479,-0.010345739736925711,-0.02175895169025652,0.0421852290421245,-0.01872812479314165,0.03405913234359163,-0.038541871830534764,0.06313876178324013,0.052903457132524465,0.02319031942464843,0.0802889982427889,0.06703826377210138,
IBSP,0.06699093619871174,0.05105231835370698,0.025519741442538903,0.020114219868601364,-0.049413829177896974,,,-0.028264946674494272,0.04010445585217872,-0.0329919640414005,-0.011688198571126318,-0.021760690381907692,-0.021890173613357582,0.048985310028789586,,-0.08010271005357293,0.06536890579760296,
MMP12,-0.014314481229434135,,,,,,,,-0.007554832434358184,,,,,-0.012796410082878306,,,,
FAT4,0.03894879322452845,0.07907488083635139,-0.020225356191307484,-0.001672743489790948,0.011518787210257682,-0.014325189801347595,0.01607348046607692,-0.06212565142116159,0.08198134095731989,-0.003137957037210333,0.06369896216431727,-0.017277769345261575,-0.055982207499285716,0.023917723664983927,0.037184309505474716,0.004192988361030134,0.04071563195138383,-0.03165727351634238
MDK,-0.01677775214122224,0.014653001243477312,-0.024512338887165742,-0.00182117937125276,-0.07193909112552538,0.0605012238064179,0.03353620977488977,0.009885415607351514,0.07108528762959844,-0.12874211832817092,0.021976124571687686,-0.0185737237735534,-0.08096969023360369,-0.07098199031229256,-0.023505684574546985,0.08928461862268143,0.06944211652267819,0.03220087676750579
BMP5,,,,,,,,,,,,-0.061980149166857235,,0.02046635807286828,,0.15774138203946542,0.18982970432698662,
CAMP,,,0.09271464267109614,,,,,,,,,-0.035946136985761296,,0.07850786509110613,,0.007225270818771154,-0.004065469281889837,
HSPA1A,0.025495447020918795,-0.04084999384854893,0.047110917102222524,-0.06638590199192561,-0.08107647939117314,0.06319488031245975,-0.04382623522472572,0.012478506488846734,-0.12570926706599167,0.06309606421386006,0.009563092116543907,-0.010903213626814219,0.08791933031988523,-0.028047064442404256,0.029939183541558816,-0.009920178562709471,0.03111867901682579,0.03342563685731466
SOST,-0.006715438172325608,,,,,,,,,-0.018000914179983764,-0.041121571913095366,,,,,,,
SEMA3F,0.042700993655556206,0.020202300445430293,0.003253736346220152,-0.012095367311830037,-0.06378114147192193,0.05177457944438062,-0.015647210646681103,0.007774755816559106,0.09285681339537472,0.03946405725982582,-0.07448775317356929,0.007242033367760603,-0.04252246441064043,0.018823475651141987,,0.02160002100266196,0.08320774796950549,
ARF6,0.004811806323035553,0.03578028973188804,0.004028324013177277,0.018208227340511737,-0.012631695368197067,0.06894255622512949,0.00479092388826966,0.008223795846860305,0.05592006300454395,-0.06842765320856713,0.12930854931020178,0.06338901202891456,0.0020387921793565893,0.03145070901450748,-0.051084240976172736,0.027943146409034485,0.006132784410123549,0.003833094119656872
IL6,-0.0016901922269587238,0.030776817833340908,0.0519815087968616,-0.035632372868478944,-0.012937415034396762,0.0766281163145531,,-0.06482057627304004,0.13272200639940776,-0.018584772840279158,0.00808827147910768,0.026434237539684064,,-0.021695485564686576,0.09129606229845814,0.06642159078273349,0.10770293487088724,
CALM1,-0.020486516212757953,-0.007060233122148866,-0.10248498530739328,0.044564998422608866,0.11920365745244751,-0.04300685201049345,-0.03391966358379613,0.06421972881935602,0.07876925223654034,0.14092149086743627,-0.048374379958908344,0.010335669843112376,0.012775934278909785,0.023587226002532425,-0.0557143749198,0.012564278172667651,-0.11298677917130909,-0.026626740856481798
VIP,0.036918364490118094,,-0.038013298168351785,-0.0430434305772091,0.05645216218597645,-0.00674839325704029,0.017157863123997794,0.030807953804852864,,0.1125325860960778,,,,,-0.01075643266156906,0.09910738204035031,-0.01921071682922623,-0.04101697165175106
NMB,-0.04094727318661927,-0.03345585996288731,0.002690432564837243,0.0127491824537402,-0.052670803821099725,-0.03414197585664529,-0.01807998744239114,-0.07227395900112332,-0.10708213259220056,-0.09363214171018684,0.05450959064666575,-0.02945097406229543,0.01872096556940409,-0.04591646821308248,0.05959863627279646,-0.05910171865261793,0.04083928508072803,-0.029274278167768376
CCL26,0.07387232550048392,0.037799945081785344,-0.025116724375449047,-0.024044373386421306,0.015208924721354738,-0.014791305846173027,,,-0.047284967999365476,-0.020639689846105518,-0.07119819815197136,-0.03870139387084217,0.029940467252717595,-0.006236969416218933,,0.0023241995855112947,-0.036153747686799076,
FBLN1,-0.014173252908066522,0.06950397130216922,-0.04938807562297464,-0.03304356535278142,0.05140874059555696,0.01562976379230885,-0.005322605230833684,-0.00894850413666063,0.014871911179286225,-0.027446631812484967,0.0361623318524914,-0.008831683902081704,0.031334284361362326,-0.029054542263099423,0.007512013210635478,0.11196717990778564,0.10797369159617773,-0.033872608546687326
SAA1,0.007229160309775828,0.0016291805325849126,0.0560145649109993,,0.044730308763100135,0.0638716790619488,0.08219618993103948,-0.0709927875898866,0.022868225142344274,,-0.01723057394221774,-0.05151881623536803,-0.048559172234090224,-0.006486962833504101,,-0.04452552444505087,-0.11378777651558065,
MICB,0.0025096824728015653,-0.03698382893747717,0.033392670077721044,0.08493901514764354,-0.01677448597433614,-0.004753658495693686,-0.019053851751269307,-0.02554573462598154,0.08726136231376558,-0.032991969892912885,-0.03307754047499302,-0.045224838629133485,-0.017260881020357766,0.0014023477178323693,,0.08283906614605169,0.02446937494924508,0.037202674188215726
MMP13,-0.016936999203313065,,,0.00946529429709797,,,,,0.03048060161222573,-0.01245580474690039,-0.030547228905367187,,,,,-0.03513495849106165,,
F13A1,-0.027251979983752606,0.09414559103265627,0.025942171812917927,0.02061987699278605,0.0025222091602482843,-0.02457617536436893,0.035815247957643084,-0.04053578904002433,0.08518392020821873,-0.02667646110288937,,-0.058982009566513824,-0.05009966998875871,0.027511457236661815,,-0.0006313407331240209,0.03257666406174148,-0.03706833004876727
CXCL11,-0.018615478763893783,,-0.021156614760761538,-0.01497488620781621,-0.06739141163831443,-0.00045934558258630727,-0.015278915516969742,-0.02643919227478836,,-0.0152928624740252,-0.005212605624585012,,,,,0.018799738006078814,0.01170950181465978,
COL5A2,-0.002998393542369848,0.059205412434818444,0.01738052190108521,0.03472938968481701,-0.09909985469401417,-0.02377992651027925,0.02246250950389675,-0.02479389751995586,-0.05682718027611285,-0.13152768157511005,0.010220435586106332,0.04246382663080006,0.013999395244435575,-0.004829055664872114,-0.03122783455292596,-0.025129684682485606,0.010363009322985766,-0.057821563229704956
EFNA5,0.012787204600662563,-0.030678752679206348,-0.004591089541125797,0.015096128233281736,0.0005053822352987815,0.04138916827377367,-0.027000426510121283,0.028655304706940266,0.061876772733637966,0.08367480141325509,-0.04067236499964631,-0.04129524653150863,-0.0031744391700446895,-0.013977747002018617,-0.04423476395388297,0.07534649677152974,0.02934366127847396,-0.02957230786766829
AREG,-0.04086346307690294,0.04160101114460366,0.027808566336585842,,0.08451619689801479,0.03022090734664048,,0.03999176036735441,0.07065824639318202,,,0.010113880819824863,-0.02328158542248988,-0.027898871093467507,0.04347160183565284,0.0906417510845434,0.11770587616442028,
EDIL3,0.020901420046629274,0.03018730808763632,-0.02684164253457585,-0.02868441508343389,0.03291761936730576,-0.01987067198119616,-0.032087066512649774,-0.05899261386566184,-0.08379173654390451,-0.0009236365273315267,-0.04381519315283639,-0.034075230355576976,0.0575104287990156,-0.027385009195400076,-0.0017225352827867167,0.036457816128230194,-0.04357852921151965,-0.0063873621831000505
CD86,0.012459645209257412,0.04184264151315012,-0.004279924826824168,0.0014121552070068737,-0.046385672816319536,0.005596216763337851,-0.04971249292263931,0.020534027455724697,0.1331418333865807,-0.033867573982011054,-0.1395589554955383,-0.056473373429670286,-0.08628326695971765,0.024196555868263223,-0.046399672253612405,0.0984735185930145,0.07574380085406679,0.060879292466424303
AHSG,,,0.035481029219226176,,,,,,,,,,,,,,,
WNT9B,,,,,,-0.017534353569925682,-0.01546405878944526,,,,,,,,,,,
HRAS,-0.03157732960293861,0.012844687762111992,0.012218832759075387,0.04359879611807698,0.028481110614032235,-0.027747094036160932,0.03550325074167151,-0.007776389171406905,0.05026099717499869,0.07466908917783607,0.06716971578397678,-0.016216469364416577,0.03796946935414927,0.013850679803624083,0.024420745038876677,0.05425303128412099,0.005771107789493981,0.01984687179455277
C1QTNF5,,,,,,,,,,,0.04152814635695896,-0.04610159424613667,0.012761199640915924,-0.015020999706849099,0.06784468499186476,0.03948339172519889,0.04469488001814159,
RLN1,-0.014746780842309262,,,,-0.014295792514001817,,-0.016793666484395467,,,,,0.005335596006476344,-0.016337573006981902,,,-0.011556089587225642,,
COL4A1,-0.004489829163451357,0.04000805003301943,-0.037330649225064606,-0.013903866164898169,-0.04669850350025343,0.014314752430455891,0.02836721461935753,0.02739628671325661,0.16413741415727226,-0.11560717499866086,-0.0007120992828345,0.03340099494155064,-0.0646181187002694,0.009448835015376958,0.02787125754194257,-0.0663833393553017,0.038249215686277725,-0.01924339430269284
CCL3,0.0006899855682842218,-0.028026820280152402,0.06070033859568385,-0.021248236525547342,-0.04506737401228335,0.07983275719170342,-0.04076332167615921,-0.04262178300994812,0.09590310449781708,-0.029749277042071615,-0.03882634274066267,-0.016711740870076815,-0.01773787106670055,-0.0003042981917024704,-0.03891451979575075,0.17570379947557152,0.09805005334965032,0.06092697727244583
BGN,0.019767428146775214,-0.005771345263770501,-0.011309535604210727,-0.035577554713513745,-0.011679949684954508,-0.022001320873199802,-0.025879623273844434,-0.06891379808178158,-0.02496398034613098,-0.10354887610364084,-0.04858609303110621,0.0007739622319543311,-0.05741255402683058,-0.02278693504162173,-0.03511673022754429,-0.0036815189742702746,0.045436419214430646,0.08410814361930914
RETN,0.013746385537412451,-0.02056591695653877,-0.013679416467965827,,,,-0.01486381918111214,-0.021353462888093318,-0.02075378653822239,,0.012145562530602583,-0.0003511477755607701,,-0.016099475000082235,,-0.0019423730374115997,0.06771223820751697,
S100A9,0.044802554375575177,0.04113958559462418,0.007177789207047694,0.0002851668747243911,0.005917370956742804,0.08235992194734412,-0.022470059205758026,-0.05713496029287545,0.0641788933926179,-0.03427024978070887,-0.06575140863253204,-0.029795881879092698,0.002936548659730721,0.04451258242308421,-0.03885531489173556,-0.06830442740827115,-0.0021461499108525735,0.02938823135605009
HCRT,,-0.021190653574812576,0.002213864661888149,0.03623398630708861,-0.022487336319298168,-0.007552879233251706,-0.018900269771608712,0.017306672588165716,,0.03696917902920229,0.03484932330295671,-0.05166841487298383,-0.018226786499093473,0.03392343748486879,-0.07409023221305665,0.06201593578174809,0.02518638636582027,-0.05725062779544227
FADD,0.005509808712466183,0.028094393112784714,0.04309223680323999,0.003731071307886287,-0.0441565552692684,0.002739552665236975,-0.013097596685739734,0.009655053465343693,0.05868565325435269,-0.03165640758707098,0.11578615813739189,-0.01947533114051435,0.026379635114100984,0.060809349553708786,0.03405618179743653,0.02011765437691963,-0.04289792414684154,0.10661529431886775
ACTR2,0.018779064970183956,0.026053749804167595,0.04200981922315966,0.0026780535661883953,0.05737549839389102,-0.02796686937649107,-0.028725969416904147,0.023631679741906865,0.09607327145727312,0.06894344889667595,-0.013925322214999638,0.0005541927133529315,-0.08154520799969546,0.021353994304203983,-0.006677716586346736,-0.02235625462523306,-0.05977052181337453,0.011109684270418972
BMP2,-0.029729023989199244,-0.024854183350308198,0.0049845279096350946,-0.023254809288865256,0.0350331522107896,0.13329664085526505,-0.004090309231100794,-0.020504508445226357,0.02358727554610183,-0.06481719946920127,-0.025321586313030997,0.004517081989901302,-0.0560468947202479,-0.02216310020527668,-0.004455835250604243,0.05017876830907951,0.024587881552796117,-0.06785469696247172
PDYN,0.06211324295112261,-0.02102167196570789,-0.05173395991821166,0.04238616430186625,0.16919116965752395,-0.04748470514783996,-0.005203117864236491,-0.01086291695892819,,0.1235416502425719,,-0.008658824304268859,,-0.032779020427467394,-0.03154570957397174,,-0.02847157640279679,0.014912309010652639
CD55,0.03240409847287506,-0.018392882944570234,-0.01726098237567333,-0.008192482274324515,0.06187235660282623,0.019066026304943542,-0.04022420106301492,-0.03284623468053798,0.06803750192150138,0.07885153131649418,0.010994603291973843,0.02328300523566976,-0.005863028245714878,-0.0012851624477960976,0.01832447905296877,0.05005593089741558,0.05669192621286955,-0.060565732609966845
OSTN,,0.02157790301538407,-0.01762087067924558,,-0.004111752442672171,0.02117960277183365,-0.017630072246456685,,,,,,0.10245353845425309,,,,-0.05599299999528117,
PDX1,,,,0.04539697598387889,,-0.022498534056989945,,,,,,0.002327413746158107,,-0.032671912761291624,,,,
CD6,0.06934130093746906,,-0.022164956710124688,0.028783818947404633,-0.028386039482379295,-0.0013731119101647795,-0.014614161899592935,-0.014762918387700882,0.03259871269165596,-0.01645828925745199,0.028018961522852028,-0.021760936151201647,-0.021684931126798614,0.0637553030326893,,0.09052323288580671,0.06285577941146038,
IL16,0.043123683376565206,0.035594932671706686,-0.008102356944329817,-0.011796390345700774,-0.018007702325268386,-0.001852613052667609,0.07416595271964324,-0.01988367977484367,0.12033645785385068,-0.04279739774252418,-0.07516054513796544,0.00889256450102482,0.01939900251708482,0.007554769540117245,,0.12450068053477882,0.07056452717203614,-0.0771634229670319
LAMA5,0.025881878161642977,0.0036613614663458718,0.02243335815679293,-0.01652722168249608,-0.021473648245314062,-0.0015808229492376602,-0.004582893811880547,-0.04354262197034349,0.00930039291991141,-0.08618781382828865,-0.008832814440091699,-0.03387369910579333,-0.059348665218212825,-0.03816542282612643,0.006800959975184624,-0.05888193893941437,0.05941316463702376,0.09709902323908359
RGMB,0.01822354135414469,-0.05364392444868494,0.0599565218721271,0.007540521102034618,0.0010961594268198323,0.04166852525048929,0.027619382444354957,0.11581194319070975,0.09149116475016117,0.11204100789619904,0.03583111559564967,0.03757215406856328,0.05843934659098556,0.011268629345036217,-0.004082799784507965,0.046551800143314045,-0.00911022776692791,-0.017363612338505124
INSL5,,,-0.015690530594840862,,-0.027621887380391445,-0.026858934229597745,-0.0024965811747241252,,,,-0.04407295663237505,,,,,0.0987583744393011,,
IL12A,-0.035738430258921275,,-0.010450394666898545,0.028612230753883427,-0.059082336823804975,-0.0005013133308557168,-0.013716323871247526,-0.02643920681596829,,-0.006797822820999704,0.07953700740293043,-0.04017926618041449,0.024836966337098698,-0.014699395230977063,0.07883044027816646,0.009984139060164094,0.026751649876009274,0.09599751664040583
S100A8,0.007774444935841385,0.07492009765863099,0.04407044470153651,-0.013471993540661184,-0.029929786952941344,0.03429208714321473,-0.01843289449900755,-0.030946929727960898,-0.018768821911454885,-0.06922017762817922,-0.023006428152031803,0.0005685644295819582,-0.02382557886637472,0.0321347535443292,-0.03327978762343915,0.06291128928975988,0.026784802685751383,0.0735376626617373
TAC3,0.006752233346470881,-0.027680100194562025,-0.03336864341650365,0.07690392509943066,0.08630265583151384,-0.007431718737971018,-0.00015539268050216847,-0.04030090166588137,,0.02345196228326944,,0.007705483870942565,,-0.008553301479718875,-0.03916886741128507,0.05802414235464859,-0.03100168476965256,-0.05432588262630855
TAC4,-0.005893578539708558,0.08035940667016958,,-0.0036696537660903332,-0.028386042932134533,,,,,,-0.039669392364660994,,,,,,,
MFAP5,0.1595389336262715,,,,,,-0.027838433701400173,0.07112911467686436,0.00816122479539348,,0.08981169673048162,0.0034647517294376625,-0.023281589202815162,0.023624966530315948,-0.0017674203357379362,0.060657621116551104,-0.023716012939524033,
CXCL16,0.09372071385854855,0.06600407693955386,0.055329974292098155,0.0158248103209464,-0.11989226240262721,0.0008104374514791207,0.01819643319577603,-0.07840480821091433,0.03325999432633089,-0.013032814606041608,0.04135647366274051,-0.006669534607616972,0.07212739523928814,-0.007889867197903704,-0.015599257660951623,0.07341956838554599,0.06076776592899527,0.008107953066020855
AGRN,-0.0008039294750220474,0.052828968295941726,-0.03750621156174121,-0.013283767398215811,-0.056511485793519514,0.0401404540539806,-0.009519409403677919,0.08116856910996223,0.001468487816566668,-0.11086231275530445,0.023691147611877093,-0.0307322770078527,-0.04762867809724301,0.047541409957245255,0.03371266647135978,0.03554759528353717,0.09617235669363745,-0.07575019482772645
COL4A6,-0.019877312271766243,-0.01142738169448987,0.05106445005913223,,0.01876462337046771,-0.026981176001224797,0.03212695203237428,,,-0.013464874032176518,-0.022455746759701557,-0.018020224911063483,-0.0054232517372471535,0.02307064485291207,-0.053281479496554145,0.09824223370244842,0.0362085681105272,
FST,0.0061126367830169484,-0.012366188832281931,-0.00012932464011357429,-0.009566726038894094,-0.006124905896090994,0.017792741681117268,-0.024589449728552207,-0.023981064054758996,0.03219530971726172,,-0.03093618168307726,-0.06025407682737509,-0.04681765362943497,0.05993207039730794,0.09951658394712866,0.020214964197359023,0.0160542074063886,
MEGF10,0.002252224810685374,-0.011400621200555424,-0.002420036998577583,0.06097031282130104,0.014850704510524454,-0.03413518442124051,-0.024577193054555073,-0.0020297925828990223,-0.020642241201338406,0.0025696633017462827,0.06073861288634154,-0.04089213065817399,0.0286267748244835,-0.0050022426556030905,0.08876702950606542,0.04596825392726579,-0.005135890218120687,0.13749167017184558
C1QB,-0.02699317672057233,0.03180636140927841,-0.059312062127919396,-0.06485262264784175,-0.060899181874263665,0.05039995125472457,-0.030912860898573688,-0.07419138904326754,0.1511148613821742,-0.0859506702529136,-0.01406972750592229,0.009022876211116918,-0.02480667205683043,0.049964427811369914,0.0057878417360593725,0.1446157240010472,0.10290632515067881,0.11832160647662074
HLA-B,0.0220571263027307,0.06534920724230318,0.054485326048881025,-0.025762773483460857,-0.05632667241891654,0.04371813275092366,-0.027974084499571852,-0.06042888535064667,0.04500182175584918,-0.13051247086342563,-0.04873429020361724,0.001979714726882192,-0.005560410910165761,0.02832890253910872,-0.04004700897062821,0.08644531805384276,0.0073842860283109945,-0.02097833797086992
PDGFA,-0.05976663571689507,0.053019832657176344,-0.012114598384910363,0.019466166421913813,-0.0689021602553784,-1.6325273391018493e-05,0.011407617881073829,0.08078130082927017,0.06727437532823381,-0.04976987852646768,-0.06905966428761089,0.08148008743651522,0.007482424359081329,0.08523726703104599,-0.03169955184786308,-0.033874680998347936,-0.06250707586807241,0.009726735620795913
LAMA3,0.013463908154507842,-0.031551417214009315,0.007919765184763344,0.0580087233326078,0.10776498033907071,0.04474974144586466,-0.022403341074382015,0.03367935415381727,0.013608558566217581,-0.031644735826480114,0.021791009064842097,,-0.019067946502682058,-0.014861008431077167,,0.03475768607764269,-0.025038983548241377,
DKK1,0.02518268409770865,,0.03359647039903574,0.00668005698699503,0.10787385642870126,0.05271598217905603,-0.014320645354370519,-0.05715303136295829,,,0.000963363872718062,-0.04138068966139029,-0.017122451529347604,-0.004828518305536758,,0.09285219287454337,0.021309417865285625,-0.03788746052245137
INHBA,0.04763639503792285,0.05727214197380901,0.05305924918686227,-0.02255668995904894,0.16771192191803422,-0.03766230846352882,0.08750150922932724,0.0022307353391743372,-0.00015564310234108096,-0.02636074364510446,0.005774520391454577,-0.008229031810622919,0.0011495595465309649,-0.03687330553500313,0.10403216338668703,0.057169283696339786,0.0326008238040482,-0.0641559141126554
LEP,,,,,,,,,,,,,,,,-0.0131266390920887,,
IL7,-0.028505053299065795,,-0.03051066523388968,,-0.0252308593861293,-0.0332000585445862,-0.026923764917482287,-0.028301397072287654,0.00027338955206335827,-0.015968592647264784,-0.05809507457660197,0.020216349742758776,-0.017875022344337188,0.03890913378791267,,0.045583194385017144,0.07436708628422493,
FABP5,0.0006525623638748854,0.13425251659227164,0.014644602277257189,-0.033062449099318506,-0.04191649023799717,0.03493898507227109,-0.021116859541704985,-0.002383796940140399,0.16343418875387605,-0.15014292524400863,0.056415402440881994,-0.03302958045391021,0.0031588982175017057,0.0002753972208771606,0.00986637203847084,0.028335030183343293,0.01846513698505192,0.029201663854332486
CCL4,-0.027016814678922047,-0.0051117606133314515,0.004005759263041882,-0.017763529415528924,0.04449758230303255,0.07742452465432247,-0.03197413399438874,-0.04997189264038149,0.16242392357546792,-0.07141510193118898,-0.029342988693626868,0.031180454847921018,-0.021999217961419258,0.002271901157719367,0.030268853242345354,0.15708853701363767,0.11285999731509269,0.1256551276151361
FBN1,0.040079051428102,0.051026853034952045,-0.03260807788285075,0.013879054621080996,-0.01793693245660921,0.040523738131862115,0.03762984754635314,0.036538837639966376,-0.04978189155489245,-0.09469416769590769,-0.01375455168128652,-0.10007911581039527,0.010625953218845758,-0.004645557993197152,-0.10486132799009897,0.03337004895847403,0.02991675902901309,0.12910181265741053
TCTN1,0.016419102131818197,0.04213706761538194,0.01839282311234962,-0.010217181476111637,-0.04641940202131555,0.011517682388452504,0.05505483567291696,0.012675996761533572,0.022360182132136364,-0.058827141875938446,0.10671784811132165,-0.032661864832734935,-0.023904589247309913,-0.02631211331332413,-0.01742620669039817,0.048295142820166864,0.04627501097872268,-0.0899073262050145
NCR3LG1,,,,,,,,,,,,-0.013673469779786618,-0.017875031835351513,-0.003343396743509151,,,-0.041662921259534615,
BMP7,0.01191881393949498,-0.04466723942529341,-0.02271901191507341,-0.01797236838793985,-0.0935170314687884,-0.0071017269637393314,-0.009259214459150126,-0.02239840535395881,-0.04410572171760057,-0.10616412076447097,-0.06523658774136684,0.01286143688534346,-0.021960520009554646,0.023427486083339662,-0.0074426696123569384,0.00950607193593107,0.04259949272947409,0.042935223365072286
NLGN2,-0.03643826573680487,-0.02343508112811807,0.024614762239797208,0.03536934715591982,0.06979206842242312,-0.01190835817982298,-0.025968739876456152,-0.024299800384789218,0.042744099329570115,0.04050956487467619,0.13515957326009406,-0.044542979538812755,-0.013996083758690853,0.036701805868581204,0.0832523106841043,0.021168531509043517,-0.03621334669217726,0.04921662020694137
CCL25,-0.03344957406207327,,,,0.0035306210724680596,,,,,-0.007714221483097876,,-0.043405460694181094,,0.0034344274320170097,,0.014146930079668133,-0.020056447669255205,
NPNT,-0.04748071438034013,-0.03157911807081355,-0.04135102189478746,-0.028337374143349255,-0.0708525460710646,0.027567320441435242,-0.02469458495562505,-0.034965498434568504,0.0362311663284242,-0.09166070223870672,-0.04151688140738128,-0.009770125886745092,0.0016911463888574943,-0.02854403075212701,0.002183721604462019,0.0019616450481985005,0.07773284834945521,0.060876477665034415
