,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
EFNB2,0.024652434223468134,-0.02698182262877108,0.04389757112713406,-0.02805018400046891,0.06378861678217305,0.009351525204065137,-0.07447792418513054,-0.01585970996942898,-0.0059353530994421776,0.014097528191193566,-0.051090101806223545
PROK1,0.026239973719660397,0.009321731318428913,,0.027546624641138866,,,0.08393845145717194,0.04258061740915559,-0.013161709958314454,,0.12017083933425023
LACRT,,,,,-0.012969548791805898,,,,,,
MMP9,-0.004218030758900074,-0.06543776350813293,0.07808175444911733,-0.011958541515301842,,-0.05022906568959551,-0.051681639224901786,-0.03950234216033522,-0.0045573824312187695,0.02265428755743355,-0.04154499380404143
DMP1,,,,,,,,,,,-0.023346205185028997
NPPA,0.021511296831389803,-0.03457046774899153,0.008723252905888912,-0.01885963850775389,-0.02931266798778234,-0.03255587927821434,-0.0419563868768784,0.1357417644520186,0.008311435300071616,-0.020406855852789157,-0.047049151815674164
APOB,,-0.01969375342442194,-0.013977905047778995,-0.018887164727273892,-0.01024485158102747,,,,,-0.015468572734450093,0.008524407511593658
C4B,0.00012236433727422683,,,-0.004036276924956122,,,,,-0.01624813189292677,0.07920849532006961,
NTNG2,0.05591245740952699,0.008779610098965105,0.05121693927568047,-0.009626635313719229,0.009826158587439987,-0.019050135119634187,-0.015894445940489617,0.0003559427246440239,-0.020645146329087753,0.10942540866708643,0.054383254228532955
LAMA1,-0.04467138125494832,-0.014777642831144059,0.09999291364963384,0.01808473369734684,-0.002270829049750042,0.06499213750289405,0.02863123165071166,0.00727132005103707,-0.03756625199954934,-0.013324753471238428,-0.005837627441099199
UCN,0.023582493876462003,0.008881669910058267,-0.023416735969539734,0.012786425799341751,0.004749628621706163,0.07761067671144307,-0.04367848228534529,0.020078920244341554,0.018381608861714378,-0.01262346517928969,0.02565132620214376
ARTN,-0.016634036855457775,-0.016179807348696312,0.17805187285521995,0.034293023525066746,,0.04288103711028669,-0.00320540150910546,0.02079471807897575,0.01947301796494061,-0.016644288283795952,-0.02576248239263189
PDGFD,-0.00806708258710625,-0.059894197806981304,-0.02988314394175328,0.02170550900178914,-0.007008279436631464,0.036781705913194546,0.0674060976373037,0.013799603224055034,0.05714798666461502,0.02156694489482582,-0.022559839524202284
EDN1,0.029875575105560635,-0.04728047143580455,0.09390972103105728,-0.017712082428729924,-0.01738892974970231,-0.07620356833417585,0.08441179115874944,-0.017590526500386842,-0.04534062291240357,0.049564962270212745,0.09317185986089933
ARPC5,-0.0012943664819548596,0.011051355544649229,0.011031826178602547,0.01876246273527185,-0.017682134433351274,0.01862577339556598,0.017309673585405232,-0.014448618262078251,0.032583363145565494,0.03912927589106479,-0.06408118620045583
GSTO1,0.011339760175164873,0.02298012192433621,-0.05045895380731806,-0.008820983406971157,-0.08469731116086902,-0.039817943761568934,-0.046604476684987656,0.003387197859479694,-0.008845135304542288,0.01245234966669561,0.005300128964388914
PROK2,,,,,-0.03750314678401302,,-0.014917878273671737,0.06139798160618386,,-0.014103739225865317,
SYK,0.02614847663207804,-0.02553191119316648,0.051606575334572476,-0.010698425673180502,0.011662181899471056,-0.03363731811429118,-0.05193669916343088,0.022743659760888605,0.012450521435767435,0.04020176771237802,-0.00488260570389279
CD40LG,,,,,,,,,,0.03263439391830199,
ST6GAL1,-0.009056222610819242,0.04999215566512041,0.004061605521837128,-0.025883010676731794,0.06520699482195295,0.01671659488501173,0.021931505672570697,0.0782775832374913,0.02736809032632654,0.033768943143600495,0.06753641032472163
WNT3,0.06500997203228157,-0.055104613224037854,-0.03286927965383356,0.03159517880396979,0.003128872294404246,0.050620300270273255,0.02078234228862713,-0.005719879798153536,0.058561073181437134,-0.025044572085391,-0.022519842350827445
HSP90B1,0.019432771984456813,-0.05814216167128418,0.05659544693215664,-0.019211370679439864,-0.038260461608405405,0.009445772652351265,-0.07710735060488963,-0.12305772591731161,-0.036020338880754774,-0.0385817790239597,-0.09076627953790802
ZP3,0.002293086655482437,-0.024624345440825934,0.035677426719794535,0.03980925100974502,0.026692778286814916,-0.07830155307942571,0.003609209114681901,-0.028499257488137555,-0.022997529133740414,0.0244532225159279,-0.08490343242957105
NRG2,-0.028263009805654993,-0.04721759105544456,-0.011172195627614534,0.021362159425216472,0.03797978954129942,0.00041379724360739574,-0.06514343323438312,-0.02175459155823478,-0.03733250745688332,0.015334060018131238,0.02247103206073129
MELTF,-0.0052984530217984795,-0.0016326991303740848,0.07337335088503764,0.02924588650958245,0.008309979496093163,0.1410377673450831,0.005837943708825969,0.0006079965834497014,0.05244730067625013,0.05663179976271064,0.05042077168506112
NLGN1,-0.0021989374137347923,-0.03746954097878218,0.06222344746745128,-0.02969926281523365,-0.05022306958180591,0.025646098680653966,0.08563160233857067,0.037886464807103504,0.049749914918675,-0.0265181034694168,0.023785374320894656
SLIT3,-0.010592369756415932,0.12560033435751727,-0.05505965053114343,0.056033089938653774,0.02164073724022019,0.02090321151494472,-0.02751405516530842,0.08255076635893197,-0.010534868103660364,0.0083577715038059,0.012310774118053272
CCL8,-0.009866226815618731,0.007489080712703771,0.12867616104230098,0.0011247827520614877,-0.020708819594553292,-0.00935981300663452,-0.04259665301126378,-0.03355661866298413,-0.02836022138536661,0.022091114778334243,-0.08412545062120105
S100A4,0.027473248106557387,-0.028438965453051815,0.09304949274761831,-0.036931299682021405,0.02394645237593703,-0.17453214697666267,0.017611982648833804,0.0405466200233232,-0.043617758891101026,0.001909888669141598,-0.13403632306273808
TNFSF13B,-0.02042562739407206,-0.020382433726945346,0.05697788260671189,0.030369844537265413,-0.004061387537989106,0.0066637187660610634,0.013955761855866092,0.04459977898651033,-0.01183992650902932,-0.011007961820952665,-0.05447837168263717
HSPG2,-0.006549006176455411,-0.07607305296943577,0.09041374586875964,0.006837590055865793,0.07170870523310717,-0.003151618705740311,0.04598215598333861,-0.05534258752334476,-0.011953344850620494,0.03459680809525913,-0.02708587035150802
FAM3C,0.01161216802658092,-0.007764624428883659,0.06150307192711295,-0.02234881537339264,0.00457534118749612,-0.009681379597767275,0.01779061106277793,-0.01811602863731027,0.027326677418920226,0.02096635267965044,-0.039392801193648394
FLT3LG,0.013025531946004625,-0.024995923287390354,-0.012861084656536046,-0.00719443266590853,0.02064059297390071,-0.056919813790094226,0.0013131561620219163,0.127040952837977,0.02805172224675377,0.0071754527249469876,-0.03217702876819125
A2M,-0.07391198950237196,0.050053579900879594,0.10196849939008977,-0.013597031931939318,-0.002258143386959116,-0.024495236377534414,0.014238857643857437,-0.027024277288330373,-0.020714043983851974,0.027038477065560024,-0.08087698271522681
VCL,-0.049137539888995184,0.07625571057642634,0.04770462252126408,-0.03579140276587629,0.05065148899886417,-0.040333092390458264,0.07009937603848358,-0.05004832510459338,-0.044824386176286535,-0.0036605486307135526,-0.11752687092395214
FGF2,0.05872873737661514,-0.08039529475251897,0.07929961605550259,-0.004299492976436264,0.01963828827226041,-0.14170997471272048,0.06518820377328867,0.05730800436428186,0.059494052630317644,-0.004855745554892803,-0.09687929642412484
AGRP,-0.019822513423303018,-0.013640306241598859,,-0.016771985450327577,,-0.04681619945855206,-0.017688321364135756,-0.015334568143083257,-0.013517655880337041,,0.030251292454623244
CNTN3,-0.023474177795192654,0.02285685448586491,0.0004194845190906741,-6.618845860310678e-05,-0.01815829375960236,0.038102152312309776,0.049017545154554185,-0.0028256089834844556,-0.0021142233155178117,,0.13694067153444525
RNASE2,-0.007657687257654138,0.039049622725564094,0.09903406061260243,-0.007259736114089391,5.1411544838211446e-05,-0.07834359032116034,-0.009629001059766173,0.0021147694795698247,-0.0653570414428344,0.014758280735028417,-0.06557691477715685
ADM2,-0.015007679097459986,,,,,0.0433467722371654,,,0.004093953898758047,-0.015898862572303205,0.0726965768063437
GAL,0.038385638433005506,-0.0046655016481325145,-0.02158492413353456,0.04803625476116071,0.01663014175054824,0.0708322597438161,0.03630778065491259,-0.04500796978279806,-0.01739526187716853,-0.015685108050692217,0.011106598351754935
IL36B,,,,,,,,,,,-0.029512629990836252
CXCL6,,-0.013640298423333504,,,-0.026902692224072242,,-0.048717657485159827,-0.02193940866349043,-0.030150682107565666,0.00046548074955133067,-0.03865599828395256
PDGFC,0.030253038445603453,0.008982571799358775,0.07955423857282307,-0.014960552643454453,0.041145288605985174,-0.014134679847843012,-0.060082367646900614,-0.008957468419097125,0.003424469238722957,0.03183629069306744,-0.09194178861158922
COL8A2,0.014810801759107888,0.06848582443203083,0.08620073920534038,0.013526718445748105,0.01397283177149503,-0.07885730590750599,-0.047391324089003616,0.0274503650123543,0.01599673038045846,0.053454398109911386,0.09621100037491175
SPON2,-0.043740533907447504,-0.022461816427132533,0.07286819002370874,-0.007569385605428521,-0.03956277166839806,-0.03067115202769425,-0.03495053822348435,-0.05186592250906075,0.04772587356749734,0.07083619596582137,-0.07476550284608946
LCN2,0.08381997180311689,,,,,,-0.03739101191064039,-0.0322883802503765,,,
SEMA3D,0.040691362336163446,-0.0019374783443527376,-0.0005898938255259688,-0.007298971237618842,0.017951837206574568,0.02189371620061634,,,,,0.07585383555492718
BMP6,-0.01048531909418452,0.0704831493079907,0.0838107820401352,-0.015325338302422005,0.033501928062399496,,-0.0034468410171855602,-0.024226469086917505,0.020136782804251848,-0.007223521576804861,-0.022538020881308053
TIMP2,-0.006431111736129204,0.0024305407155133466,0.06909945914626213,0.012374967755437156,-0.013110895813099125,-0.041700191875023225,-0.043949919054992674,-0.11281578925812394,-0.005283822879620195,0.02799975438261257,-0.05112007655478175
EFNA1,0.033289640496835984,0.003290199701776026,0.058877526031862866,0.027207578921663422,-0.0160748037136782,-0.015100150385388969,-0.04554226276373774,0.05497516889811579,0.04438565493442627,0.06467171974904826,-0.031598563944073184
S100A12,0.03626472600461347,,,,,,-0.018929555202709912,,,-0.017325824339905958,-0.01931098909121478
TFPI,0.004298075580741818,-0.02876240032205366,0.0986627861337421,-0.03513991103072682,0.0017519174633002694,-0.03545222291585316,0.030137932166967887,-0.0009870516023131094,0.011058728916415043,0.027234693874067722,-0.015039445933857863
GPC3,-0.015196136457824245,0.0363133194109998,0.01666260969127728,-0.006392170813344775,0.013309822689401311,0.05321673347984867,0.07065571787495176,0.048606386784075035,0.043961731893020176,-0.026329455997134578,-0.07105530229746036
NMU,,-0.013476076455764084,0.06322815902653368,,-0.027308890117293556,0.11438031007109539,0.0666922937676686,0.13703324228327496,-0.026380263097398462,0.0376356216077166,-0.04724728681253062
SCGB3A2,,,,,,,-0.021424185364085014,0.033831385124413034,0.04165234582751525,-0.025010146663080917,0.06608509506754663
LAMB3,0.023406773389374826,0.028952237116606713,-0.06796615365418138,0.03674447174348234,-0.025540709315081515,-0.04988590677499458,0.02251550441154874,-0.0011816323166684932,-0.047870740258513206,0.08903517384091329,0.029177834225509573
LGALS9,-0.024618768639507526,0.01664668058454783,0.05752307007564916,0.0038242456266297338,0.05134401707845354,0.09608438259351518,0.04112746095202058,0.033615910346445135,-0.04069833561228454,0.032044283052892614,0.07264373759095782
VIM,0.06329441931262589,0.014507246473904088,0.1007269827584546,-0.005947195519452066,0.014804268038491013,-0.003457821431763144,-0.048634105920311525,-0.09688927986300636,-0.08164579240995523,0.05899071130130998,-0.1344536216900655
PLAU,-0.02676510056275078,-0.027562541105971314,0.090494993494136,-0.0047378483383098465,0.05233187575227393,0.06013765510951095,-0.010927924320959948,-0.032718842764664226,-0.06780594003089772,0.01958290500702033,-0.06317245380541582
TGFB3,0.032718893468592886,-0.036178855466687754,-0.0014879240109175,0.06297041903751187,-0.054414277293977395,0.03790192650312093,-0.00032962887695405136,0.0629716625799309,0.02191727095589117,0.05724333633246268,-0.022647157752254714
APLN,-0.014114164308014291,-0.004202698495214831,0.12076068635551168,-0.04048826638848886,-0.04443477288573099,-0.10590198189156141,0.018252609747464465,0.01814322749886404,-0.013845664043449855,-0.006110307001378948,-0.051008492110943895
SHANK2,0.05291904880328054,0.04073859255271067,-0.05881986059167103,0.012838660782231013,-0.0006170213583203104,,0.04183439916917036,0.09536628756202085,0.04332337365699496,0.027118491108146008,0.06015064816169273
LTF,0.005956668033243603,0.02515031161422347,0.059055562136922236,0.017891361291424823,-0.06363597418324672,0.02886363454697904,-0.0012820138447499165,-0.03207836318562095,0.012164972960158253,-0.09344167444186302,-0.08304083057426544
PYY,,,,0.0394626829231458,,,-0.02501484727565154,0.10504590381817097,,0.10244365627427299,-0.0205391439387179
PENK,-0.0203345435857333,0.03268133480694694,-0.05358909054235631,0.01538064501954213,-0.010159476195585545,,,,-0.018212276266278492,-0.018833353738572412,0.07878611567925026
CTF1,-0.029206031921468145,0.02811673959378784,0.04706395863572322,0.027687746813121004,0.00515083513264952,-0.046076882695130515,0.040581980990814705,-0.04264090647058398,-0.031220671499383287,-0.011903861207409563,0.05787438919105736
COL3A1,-0.029400431139034733,-0.015906860054358006,0.10210438942814218,-0.008194831803590258,-0.013544890341547407,0.010874950470332052,0.033933400733610466,-0.07279936748317362,-0.016600945550951582,0.012339830807090273,-0.10885349150455731
S100A10,0.051936219369172976,-0.002934095233516891,0.11174266702257234,-0.0077567373177495815,0.018130112433473823,-0.0992137651948433,-0.028467232947487393,-0.052833481870717854,-0.10312614989606092,-0.03477463499399102,-0.08797653999419766
FGF13,0.027905544294519902,0.013681365034654744,-0.036366798551489714,0.014347513021724682,-0.03427002291861086,,-0.02342042963987019,0.006292161157227157,-0.017251421413251554,0.03927653983392719,0.0788523629410304
SEMA4A,-0.02773199463775843,-0.04469578905531143,0.0033235858652944862,0.017398985543717913,-0.027854640858759945,0.07067465786245888,-0.00160389597601666,0.06417770748438396,0.0184942253813636,0.0376391039478439,0.04800694343827822
EFNA4,-0.009664231316455536,-0.00834411791104355,0.04650894482538282,0.05417221673113795,-0.06080365055029915,0.004702803720490974,0.00463786070829262,0.02673207535969501,0.01362937134789216,0.015536043919364754,-0.06509262101550929
HSPA8,0.036293296084451386,0.03174932100477676,-0.027042398128000262,0.010330442163432147,0.02218251653973043,-0.005530122187087511,0.007440429700550731,0.022592296835775412,0.0351256914736193,0.02572556383149068,0.01562658280725744
NPB,-0.010485320101639314,,,0.06442141223579069,-0.012913290953881551,0.003130154815700057,-0.0094870489254611,0.006588729997518346,0.08879088897008935,0.0060458616460289764,0.06832287142345606
ULBP1,0.015210556791523716,-0.012828061981822224,-0.01838743008459698,0.023620653277967852,,-0.04681619945855206,-0.023082343905106467,-0.01873547263370163,-0.008148298524319924,-0.033554600459322396,-0.05842673459047381
SEMA3E,0.005086498015985887,0.0056542602550195085,0.015581000538229552,-0.04167664774593833,0.010541909898707454,0.05914677784083443,0.04987649934391481,0.033666599509865794,-0.016920460056569456,0.03350229501510806,0.018402905790364542
FGF3,,,,,,,-0.038331648867840115,0.05837163748084125,-0.013702842971822723,,
ADAM9,0.025779389868645752,-0.023622047010253118,0.1274875364452593,-0.01208215406095646,0.002159880780941663,-0.07177035992762341,-0.024985155927406095,-0.06194387908766523,-0.0829627286363449,0.021877931780230397,-0.045064840468572565
ASIP,-0.009658803217842894,-0.020247915830860573,,0.006219011632569068,0.023033247105683694,0.1002498211110091,-0.02748518658776742,0.07591616136556441,0.00846526457223128,0.07022361395026844,0.00028636787675099677
IBSP,0.042328856153867285,0.05903247603403141,0.1137083177592643,,,-0.0430316508611482,-0.028948534279693766,-0.011411383082854908,-0.022449407012552908,0.032400367257123974,-0.04647068983897295
MMP12,,,,,,,,,-0.012796411144532505,,
FAT4,-0.0234096159388731,-0.028111034963651117,-0.00981259097120568,-0.022260897656079012,-0.018005809219163383,0.020222971561842083,-0.033231707086448334,0.03332348148970689,0.029488466763910304,0.029609982110145542,-0.01697869081305012
MDK,-0.01035460544080357,-0.02110878196956524,0.13607358388390586,-0.05457437319443142,-0.00967835485102586,0.12073013595770905,-0.0202601493986958,0.07292821091214648,-0.03651028427878851,-0.006088785060173057,-0.06366072889737281
BMP5,0.0558519083304662,,,,,,0.026036116578861967,0.06410788701825737,0.0007770301330847117,0.012123177939977588,-0.008135509821488444
CAMP,-0.00373409253406027,-0.019833592672010528,,,,,-0.037123318701914126,-0.0065240321556567695,-0.01873903867980129,-0.020574941095162006,-0.02819653181886154
HSPA1A,0.027363597613904844,-0.02395451914080818,0.010124670017135948,0.04226833663781734,-0.016506294466756204,-0.023228328298254847,-0.0401875432125531,-0.07623773600929513,-0.04806245432158642,0.008290838434981006,-0.07507879354273889
SOST,,,,,,-0.05515179782294571,,,,,
SEMA3F,0.05998424640426475,-0.04508290745761064,0.02381692690044333,0.0636317869518277,-0.012678971748958247,-0.04861392481035099,-0.0023370985424004584,0.020078097338429864,0.05937288592849225,0.047744399095929126,-0.025130383530450683
ARF6,0.0409551965549024,-0.009899928099815583,-0.0052557648905158065,0.09677372742240785,-0.002102916311696503,0.051778387695502054,-0.008773297560065629,-0.03742069900717557,0.008260514497450373,0.03647451810418456,-0.06627176898475608
IL6,-0.022354843573171915,-0.04092512094025609,0.12297216830035418,0.016269806902057055,,0.003936536173643194,-0.05807340635174088,-0.0026666214734439855,0.011406343597662415,0.04677833410541378,-0.09952943876882078
CALM1,-0.0182169137115836,0.07760732976983126,-0.13414868915805203,-0.028563839503550303,-0.04296980394022359,-0.01229609157922455,0.10745415806479226,0.005540488643797912,0.06651563588320585,0.060138281834858906,0.12847542474435006
VIP,0.10905249291707819,0.034671430760100784,0.0006381853530695092,-0.0221448452055966,-0.021629149112411844,,,,,0.03596116835835748,0.061044815753655474
NMB,-0.017340438026621007,0.0785421272803815,0.09940945207365158,-0.05058049367241337,-0.014462437081693017,-0.05614431319590789,0.04605473786523061,0.08001588059870704,0.0656623611166472,0.0016330556862419207,-0.06805752836916608
CCL26,-0.026952191753684334,-0.021834813691998706,0.04145476120376482,-0.014148201440904942,,0.040088828222091255,-0.050373053469264545,-0.026188701470904255,-0.02277916630476481,0.03998059236734828,-0.043586184333878855
FBLN1,0.001770850191284624,0.01769282011248363,0.08136640518744598,0.035122189183978,0.01314010117812793,0.04472919754346554,-0.053902099819236556,-0.06793399744609877,-0.024066035700255214,0.025747215645701236,-0.02438479088530109
SAA1,0.03164599871073478,-0.005783026083210354,0.08606431486471601,-0.01490205084001149,0.00013728760384809884,-0.05706184868170073,-0.06321866892751304,-0.08477237362278336,-0.026888525929578317,-0.04276109820268685,-0.0675162252806166
MICB,-0.005367266766815391,-0.026439465365551907,0.0811594412135023,0.03503044713882159,-0.03765463710848507,-0.029904098286995473,0.03889557302284696,0.03535089666818475,0.001716194780605799,0.06745953364281906,-0.03735859613885224
MMP13,,,,,,-0.040969605836092625,,,,-0.01883334578217193,
F13A1,-0.004070989442149669,-0.014621210415063545,0.07415725084304417,0.005556031452464505,0.016725407794639716,,-0.03100177747005909,-0.07248951458949632,-0.033162437444688324,-0.06546769009296159,-0.046783255483681466
CXCL11,-0.0011064787397909745,-0.01839215714395317,0.04915452612599422,-0.04519198612112437,-0.03019452584773948,0.04723871137615143,,,,-0.004146931945150894,0.014693815026157794
COL5A2,-0.006070099873244286,0.016960229789147435,0.09765603096410784,-0.01554667851619224,0.047223333462708614,-0.03843963744469886,0.012272802522308043,-0.05844731162371766,0.006098984055337037,0.011916214464659408,-0.08540387398133482
EFNA5,0.06613650059137599,0.12408711148580363,-0.009283622335808128,0.06538562581160316,-0.014995788467809851,0.06010937759593568,-0.03424360791419112,-0.0339606073569972,0.012904739939376431,0.00810299738108562,0.03714721104006791
AREG,-0.024049045990715244,0.0029072217231856444,-0.03779422840268118,0.03935306042706043,,,-0.04603040099488605,0.08408853722365439,-0.027898873408097425,0.015326129961622829,-0.0640127969188993
EDIL3,-0.03658955666127806,0.027655909122534468,-0.12309259025323042,-0.01289666402300533,-0.017166697560047166,-0.04024464514326359,0.06272572068903748,-0.01273096704830897,-0.026918436179832073,-0.015079319630800524,0.06102597464628427
CD86,-0.05076077299913295,0.0014968331901656598,0.05161471264164433,0.05627273612076019,-0.0001254885544812331,-0.08401703748018215,0.010087381279442897,0.011288315098923078,0.008395397842832285,0.0297006410955842,-0.07117169752763383
AHSG,,-0.02144785211135604,,,,,,0.06976323047032515,,,
WNT9B,-0.009514359167768695,,,0.016970383899576683,-0.030560410017992794,,,,,,
HRAS,-0.0030130548140471594,0.0013706075036600664,-0.008543626300899288,-0.007172179352039105,-0.01883604426221204,0.02660044038255861,0.048190220110802644,-0.0344913336703045,0.003950171918450601,0.04045081649684911,-0.049903419794965403
C1QTNF5,,,,,,0.038170957307316185,-0.00529302562688386,0.0041344049863977,0.15878228328756175,0.07583419298462392,-0.022860362777420224
RLN1,,,-0.02033148183891409,,-0.03318800972347828,,-0.01916876664889853,0.01919601188962486,,-0.014801076455283599,
COL4A1,-0.02016457028499785,-0.02726967053587404,0.10767357076056747,-0.007292531453328778,0.0368600138790144,-0.049639600246823984,0.04409602283588773,-0.009218363954891314,-0.00213571290341175,0.019457825999169082,-0.06578999931745641
CCL3,-0.006817144263862467,-0.06337779002250274,0.10317136095847308,0.005389890058788026,-0.019361163170970277,0.0014705554249233436,-0.012738803599135774,0.06319934338549299,0.0052136198848849145,0.09761698604525021,0.04188706962699806
BGN,-0.008322797978762538,-0.0044623473567966575,0.06420609384021775,-0.014252318604606446,0.0396540243053299,-0.043090333995547354,-0.04124864689526301,-0.07134877733248834,-0.027134547937317944,0.021104246927102804,-0.026348227548984297
RETN,0.08565793810082258,-0.024159202166779907,,,0.004998856786272957,0.20211559883687513,-0.01772736127371105,0.014862239200459204,-0.01609947633577522,0.007846813247216505,-0.027745722187724385
S100A9,0.039325007039249696,0.023306644357613107,0.1089895427542752,-0.003163172724269802,-0.01564017663051437,0.06536441705631069,0.0085293036789527,-0.05166902138168582,-0.02592172006687497,-0.045695050264287294,-0.06778655066878017
HCRT,0.0011377004493081358,0.02091309331531527,-0.030498237589813616,0.007631027627410743,-0.00469125311102653,-0.006629479217795127,0.00019035079419053188,0.03179310921972939,0.013048299890349247,-0.025324825789144575,-0.028423304720606966
FADD,0.0018924947763541155,0.054095373779793905,0.08239050464751795,0.06488191764374304,-0.03746664854893408,0.06826051754796582,0.012782656440078513,0.029247988293696264,0.018959711783229204,0.007585570827864284,0.03937342627483039
ACTR2,-0.0004833116687661109,-0.015768788967609696,-0.00614631796581638,-0.003913022432699419,0.028376344768582553,-0.05964238944545067,-0.09006591440586573,-0.031020635725608113,-0.03491262626177843,-0.025182256899646413,0.007286905241599056
BMP2,0.015969125694117185,-0.04091939868459473,-0.016047429842383686,0.025996899776922246,-0.026922279906739746,-0.07520759290691045,0.010170054891519249,0.0557657604196939,0.02520004645000252,0.04249215678760042,-0.05432002071289972
PDYN,0.010141281075305958,0.08674265723378423,-0.047350941634815055,-0.035133684973352626,0.008903180988123862,,-0.0360372790817353,0.07405900776060967,-0.009635461022411489,,0.11451379873536681
CD55,0.0002038287229239756,-0.026339203169155827,0.02983394904663067,0.039179572899372954,0.014442925837440735,-0.06633774171044535,-0.06642617488276646,0.007131063375108298,0.012723165844095823,0.013781061258035831,0.01815425525537185
OSTN,0.08721305108504629,-0.015318415834041305,-0.015698813362862264,0.004511731686207996,-0.0018403790413729537,,,,,,-0.01376413203964082
PDX1,,,,-0.021520330610005727,,,0.09900914893205973,0.11341944125366665,-0.013716696594268982,,
CD6,-0.01944886757363453,-0.01926874273182912,0.10999303809934197,0.08357515700920153,0.011342288239034128,0.056382796751115814,-0.022473573956307398,,0.0028423386258922523,0.04484302385564759,-0.039346356187131566
IL16,-0.034894686190644696,0.09606247743824534,0.03809375881022757,0.02780796875347879,0.010907850771666984,-0.014831991133107654,-0.01473298676008779,0.012385955792831605,0.025140016608331813,0.04961170544690796,-0.03336086851558148
LAMA5,-0.02001614568390864,-0.07991249197999509,0.09223340269916144,-0.05984777150849241,0.031675835186106636,-0.09399331609140972,-0.05754004101003241,-0.05485437096614925,-0.02372689395200569,0.0004423312624923201,-0.09107130792723057
RGMB,0.010716746947367696,0.037425337030483036,0.06102164373537245,-0.004751167735915434,0.029794994914347995,0.014577885945380464,0.020544801368501103,0.010069024795941402,0.04958169627469216,-0.016706221479370488,-0.008369431680911862
INSL5,-0.016285282250643126,0.12101479526151601,0.017509009373026185,0.08234605020815879,-0.02760149696901122,0.026929629440156016,,,,0.08635462438901716,
IL12A,0.07721884125499752,-0.021962467767803168,0.14104460201171753,-0.025870554072656086,0.0168428305240527,-0.07385133443838104,-0.041495076486672354,0.010704359956067883,-0.01469939645051243,0.012001667253645825,-0.05377534228989009
S100A8,0.012038515311820874,-0.012356199005496667,0.11377944182774398,0.0048727266554218765,0.05099161100333093,0.058744370230107104,0.006979728993874753,-0.016796413469787032,-0.03049332236560674,-0.0026615304217851524,-0.041637870302180115
TAC3,-0.020263141695792554,0.06017931662224718,-0.05449384433175776,-0.004699684491337251,-0.0006465891769831178,,0.09600743180017283,0.026532330648030494,-0.024479837412235476,0.024761464431521142,0.06146981216814778
TAC4,-0.018368213971432044,,-0.020331483831563215,,,-0.021111947450718642,,,,,
MFAP5,,,,,0.06286486741960592,0.001996550175576184,-0.04748316562028034,0.0014763006148501786,0.017472592767742122,-0.0016439645528398493,0.002255747284697653
CXCL16,-0.010126362437098139,-0.03912923727289538,0.0450434662687265,-0.028698769692370254,-0.01454517722365543,-0.006389502234481416,0.030925951865556793,0.0690007699762997,-0.0294239190669391,0.033658736695158856,-0.000839748421048421
AGRN,-0.021544720177811363,-0.038721482373590264,0.09271614690236461,-0.028069248457151235,0.01576404267927536,-0.029888663308487044,0.02233764005240611,0.06453166941620515,-0.004628779884471958,0.04534942127229324,-0.0635883000355397
COL4A6,-0.012986909492972485,-0.04396864991614879,-0.01958100660855715,0.05236401077346141,0.04796095023339538,0.032978082995367225,-0.02991199227134007,0.022233179257399385,0.037984425127213915,0.1167908988620308,0.04537148576125796
FST,0.047365550510189564,-0.027804795306696797,0.047395922237624365,-0.009227279125579973,-0.017045878775598204,0.07883815765685259,0.00213750900015685,-0.014415814234574864,0.005368926971490644,-0.009898500522275602,-0.03723329777750486
MEGF10,-0.031408530143486935,0.04148183298236537,0.025649577333832947,-0.017097972727879676,-0.05797279002196504,0.06556027561926694,-0.0166306317145119,0.12594695363306108,-0.017609711801847422,0.014864570642991072,0.07855007012253462
C1QB,-0.06055143372115224,0.016919753159820427,0.07805553285675491,-0.014840585050059259,0.022494441236736395,0.10903579867929362,0.036869086957681575,0.030218865302687706,-0.02382996742246922,-0.014008160412860175,0.03226365333931488
HLA-B,0.023133536807376544,-0.020322334047727212,0.09036261929956856,0.020503699345024887,0.03427386593670197,-0.012946322149930434,-0.05161678842030488,-0.0689735686529139,-0.04893655318583406,0.022503220731554245,-0.10154844669305717
PDGFA,0.028064162153596493,0.014016930590267847,0.0025774007814248004,0.009037664788165872,-0.05865531433581302,-0.09057158287870345,-0.020225252049322198,-0.08405577575640703,-0.08123807594399378,0.03045871107454164,0.03581995706535136
LAMA3,0.07704558248260385,-0.011700648335686419,-0.033289121399093,-0.03233855760164355,-0.044273970910751706,-0.0018903118387335262,,0.08219579607184516,-0.014861009664020774,-0.02834817618367212,0.015135317906915276
DKK1,,-0.009173687973530457,-0.028941366316243163,0.010729978621973014,0.023486886841222167,-0.05865808867277447,-0.07651084421851627,0.04838543370089129,-0.01317341064252175,0.01671043472239287,-0.07545173611111843
INHBA,-0.02112108275201594,0.02110895119274482,-0.06264614698656984,0.03943542761044428,0.0261631163942948,0.0776225153036051,-0.011536733471906233,-0.04139915287072723,-0.03265433287627504,0.043037019240357424,-0.048986611461143595
LEP,,,,,,,,,,-0.01502669308893419,
IL7,-0.015749208013943278,-0.026523947989496248,-0.01807158577516315,0.033228488892274435,-0.0085028576674851,-0.06336662943957345,-0.02296169803651138,-0.031111858018074767,0.00463905926366033,0.12256631709020809,-0.05445422410602137
