,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
S100A10,0.07501187283112641,0.03393820523026935,-0.06661132505077406,-0.08211016964229868,0.021692468533894792,-0.054752368428659014,-0.055682456198469614,-0.017983633032294603,-0.09525496156204483,-0.004185606375033675,-0.09715390069000665,-0.048651538463384575,0.01242193097144148,-0.0036749380761141245,-0.011293771599925164,-0.12809584760085113,0.10715523586686443,-0.11981437852282906,-0.0018202272263683754,0.08814475199053186,0.05729345189187728
FGF13,-0.026604320181196718,0.029018759361750582,0.011156052574046529,0.03421516411425959,0.09146486733006057,0.038978989150533536,0.06020643009406594,-0.08200279407350392,0.042502917638381536,-0.023480947297779997,0.0286171546587802,-0.027589840977523487,-0.06381997586569205,0.005854613568484805,,,-0.04683969020978325,0.051048186648454015,-0.025649135067298663,-0.027911415591397388,-0.023209779319704645
SEMA4A,-0.043141514220309825,-0.05661836655428804,0.008029530409568391,0.0027244351725226007,0.04209786441207236,0.03705163766907039,0.06929206540223601,-0.05981825137556649,0.07291357407172594,0.019438079259937804,0.07338035496794716,-0.03860987452639613,-0.005431845357987707,0.03286145715946079,-0.03932532423333926,-0.014651231923954153,0.0587582495211761,0.032055700211564106,0.02136366525085746,-0.049678857972123826,0.07898404962245521
EFNA4,-0.06442252594330464,-0.012576967244014562,-0.053430084818476165,0.04547890549601385,0.025869816572405852,-0.05718315827738664,-0.05283513177860316,0.04463265281006818,0.021719524625682884,-0.04248511247986749,-0.02423584362721465,0.008512045359677367,-0.017962830067643216,-0.06706441101599683,0.10475847931650611,-0.06272607965347136,-0.08025490856719428,-0.0017742954559933067,-0.019559365701750972,0.08624395489053778,-0.04393734489232745
HSPA8,-0.020380914210538184,-0.013463299946627962,-0.044013521761851755,0.022813626792709228,0.14955943930963897,0.07083084380636771,0.11018779678423403,0.07884953741194063,0.12835511248524178,0.011715853445675809,-0.17641538205197035,0.055143890356019416,0.07232962274937872,-0.04142237646720201,-0.03770630208945731,-0.004111673132677653,0.03390365103237873,-0.07283836472727573,0.07116554772848405,0.019261137537641082,0.002516310620036359
NPB,-0.007567117910942202,-0.045584221189362804,-0.01673705916256886,-0.021693227641750742,0.029399778042930598,,-0.010132544716933124,,-0.03063935919755912,0.0722530038343067,0.11984698102495192,,-0.01268305034239179,-0.05704197562176941,0.09625080969957332,-0.033953125958284085,0.017883394660466692,0.01652369129014978,0.07686723910019981,0.00407475068235652,-0.035947481061255115
ULBP1,,0.09053047072074127,0.006514861269758326,0.009517166870531554,-0.042540025811962236,-0.013997618380885318,-0.023794872362084555,0.02439867338849144,-0.009306817220336933,,,0.02155955816287061,0.008131163093567385,,-0.0696752861571193,,,,0.10097222585036492,0.16389587039064868,
SEMA3E,0.08507382637031469,-0.13579789401729775,-0.008555845345506005,0.061208961789047,-0.02355228117625088,-0.09071430168040535,-0.06478231966011344,0.00817802161799681,-0.0809264403106157,-0.009971308527449287,0.04943562318765733,0.051151089157043854,0.013784320176580916,-0.016722400614591505,-0.08720404706100805,0.005721222845202167,0.008251357292404969,0.035316471798096265,-0.022721030996315773,0.007592246782844815,0.06354993937368948
ADAM9,-0.008182764862200716,-0.08486424946096359,-0.012216537382087656,0.06308381220251562,0.003250498956177826,-0.016012267716257102,-0.057178103864162354,0.05812356821873104,-0.11108374218054239,0.0003933339498007557,-0.14724387120847326,0.07941741155725107,0.1059571155147961,0.036004429845758155,0.035675133435920166,-0.04421989982263711,-0.023437667052537907,-0.03038839245676684,-0.03567459167407979,0.03059822376022072,0.09314799612530858
ASIP,0.007447911767459702,0.008972230458868323,,,-0.01830167047141246,-0.007262377028913954,,,-0.03872717739251625,0.03010338663703609,0.06350089406541125,0.12044751867028405,-0.008489134215614633,0.08947873641894005,0.013772389936097218,-0.008659481663997347,0.004840384704387774,0.14476625890211575,0.12619584761760907,-0.006915240168928609,
IBSP,,-0.022779055886509535,-0.04593392287508522,,-0.11018959543901331,-0.06733634397255872,-0.03396972617889706,-0.037424983597177594,,,-0.15977095855479842,-0.029170754857535213,0.07242864703188574,0.17500017319215233,-0.015180590495638066,0.05987237568952917,-0.06077954189098301,,-0.029251337684422046,-0.0586313022153696,
MMP12,,,0.06528714246320559,,,,,,,,,-0.024804606227619683,,,,,,,,,
FAT4,0.011009438492298983,0.041779156246794624,-0.004646205621178034,-0.03321262598459667,0.017379146684956524,0.07975835917474389,-0.06782840114594589,0.08161369933740363,0.03245181423075369,0.001582318438404542,0.08311856537522774,-0.023792716496115706,0.021244024326334966,0.0746665924816511,0.017793040737187644,-0.05596348817436068,0.055417663273595576,0.003193352339957756,0.04361992306377279,0.060874721851527994,-0.05360952786861526
MDK,-0.04855803846195708,-0.09300884655057166,-0.07560720232885931,0.06737182939014216,0.036269934136136696,0.06078873054984953,-0.08834538757447498,0.018087102365452083,-0.1102166329404446,0.047481150145115766,-0.167442649935458,0.05535957479736525,0.07500465902499209,-0.06686486186280458,0.02568081819207756,0.07936484128803363,-0.08088914428380954,-0.032368427112408504,0.04452368775409015,-0.010364152305435241,0.11938524003417963
BMP5,,,,,0.06729804069136489,,,,,,,,,-0.031933628740739364,,,,,-0.040825259415119906,-0.03078740090869263,
CAMP,,,,0.009061424679657286,-0.020537800117663818,0.002299609703007681,,,,,,,,,,,,,0.00013237824459709643,-0.023748958281613452,
HSPA1A,0.07467491297486951,0.12675230403162457,-0.03351006908904977,0.03990678006057516,0.09545370774253792,0.03913115555530393,0.014458492010143717,0.09451016170307819,-0.026917567784729677,0.1332442679700194,-0.0421297812144937,-0.052589100106180155,0.06301479931338466,0.028857555922597387,0.007355939563652366,-0.02687494823531653,0.015181883145346268,-0.013964259047062446,-0.002209001401642968,0.12273525359432524,0.023013869849415686
SOST,,0.012543075110247867,0.03910209065853808,,,,,,,,,,0.019543492390841143,,,,,,,,
SEMA3F,0.017726199687825007,-0.011677325619353878,-0.07924182743847394,0.002685938528874452,-0.051947879918943195,-0.02860013813451757,-0.07519983686159101,-0.011340960855511985,0.006738866190395879,0.04865180292904585,0.028612669656694574,0.06041061993839291,0.039056875547854975,0.0726642724430752,0.007735635166340943,0.006056344891972477,-0.07378044199642017,,-0.045723438764824986,-0.05547166521438018,
ARF6,-0.03186152830637541,0.02066855790733553,-0.04320257913521886,0.010469197421866205,-0.04875202130016341,-0.0062526529675589184,-0.08765896671371644,0.0013378497761005795,-0.00476889800234634,-0.026184652914041037,-0.0982482809434894,-0.012013640291595457,0.03600187199265704,0.1015645587552124,-0.06743773599858117,0.008863983566785963,-0.02035576228037333,-0.07599886905276368,0.009139025011266986,0.047527414506245966,0.04019782689192796
IL6,-0.015271364954149226,-0.021670718055661686,-0.05927153540564779,0.02607594602449642,0.05458561800835373,-0.05578696498564847,0.03446536256645545,-0.04302134635783415,-0.06417997050776227,,-0.10399312925789876,-0.03050266510608786,0.04768712807371673,0.15270027068862457,-0.008327269177851418,,,-0.03199802125447959,-0.02667797551516205,-0.0051951482040600355,
CALM1,-0.07676493619660817,0.031659768039119324,0.052998263183399195,-0.0030913898579798408,-0.02165376395960782,0.09068850789012112,0.095571670360667,-0.05008399859588536,-0.009232405897607888,0.026011721880199578,0.10106833097598501,0.0006554151748625094,0.025065434420696316,-0.005679175085106969,-0.11571328901337362,-0.03802090956142465,0.023643804277329733,0.09431013395488615,-0.045765789932909605,-0.08056228650894157,0.11794248020985684
VIP,,0.00023245470132379704,-0.03238600221538867,-0.01437333606055584,0.05014749613791048,0.10164556753210188,-0.054654003020752594,-0.033290543364169665,0.07516481851784533,0.022419197212072316,0.0579213147543862,,-0.03728510782020946,-0.05950593614653089,,,,-0.055938046974748544,-0.021441123765728348,-0.008855827501967367,0.039691065153842554
NMB,0.0111066368117262,-0.13125428595591238,0.04373521848869506,0.09328343695305175,0.06682647546249891,0.009740490486469317,-0.006478178047264927,0.02563055419844227,-0.03845348422440952,-0.016904486088565995,-0.014267665268406775,-0.03338425537909788,0.04289826231357196,0.0070355961474468705,-0.11400587472820156,-0.13280844110997403,0.07822119751511808,-0.027127282453811026,-0.006857087900517511,0.06472792987294122,0.0062372123892679866
CCL26,-0.03445154264071174,0.04375470216970454,0.008386552844137229,-0.02121173406370738,0.04603092039905122,0.04950102763654834,-0.028599088641707574,-0.00013497608614789573,-0.028231164948204733,,,-0.0422209935754167,0.04814244809844736,0.022413823299034883,0.12052821995266612,-0.07661131025499682,0.07896056089297455,,-0.022110078347884768,0.06607950265232006,
FBLN1,-0.050208273695339624,0.0509044886138601,-0.052679866504917267,0.06278658516744648,-0.025861883222671564,-0.024733864790128974,-0.0013496108412743761,0.020237373403849672,-0.026524756020027976,-0.0317484141294619,-0.01564623228965791,0.028616960480155693,0.07233524691546761,0.10665578216904642,0.05097341941281914,0.10910676192913822,0.009322196282301999,-0.04232106705192899,-0.04164962650201981,-0.04238751011581368,0.020355982149435656
SAA1,0.046378262472205244,-0.0572198367069372,-0.04028126916590762,,-0.06974989169258644,-0.04125957561293092,,-0.13659342842531746,0.04854174408048284,-0.003720646860100458,-0.11126981715179173,0.07013765862841904,,0.046566871040352224,0.06701172601966403,0.005837611954601204,-0.011399802054504658,,-0.02440624595300066,-0.03031493165996598,
MICB,0.09095756070910861,0.022241592852020348,-0.01194919542530507,-0.017685606307936284,-0.006872135432781951,-0.02694071868743982,-0.04509928231284825,0.020109262829252076,0.009932985138866705,-8.92320321123561e-05,-0.0380344509800483,-0.043128207099919144,0.03250921504199358,0.0008568747817091977,0.13672952058475277,-0.03250826983615842,-0.0008172827753596919,,0.03500991842974601,-0.014695387097003788,0.03228682151781011
MMP13,,,-0.020113790967714828,,,,-0.03623137578555687,,,,,0.03564192822452673,-0.03756109782791678,0.0970570308364365,,-0.03335226916548155,,,-0.01859268537874992,,
F13A1,-0.04921954827831914,0.013709923171282636,-0.03340217516732846,-0.007390763056454385,-0.042082131538886736,-0.04287219623765082,-0.00446412528784575,-0.10773238815673884,-0.03657456553783041,-0.0353867975249108,-0.1942340709756904,0.0635299921772306,0.03143088982015706,0.058013240254746246,0.06025680949160327,0.10235888861364323,-0.024426169710148507,,0.028554701975732618,0.05015450204073816,-0.029655180465637598
CXCL11,-0.023135852996380303,0.008920527644779722,-0.017789890004500347,-0.05185403185575381,0.07601449047173958,0.12483398206741482,0.061071687537403975,0.02905558570135611,0.02562452048458791,0.0032346457998780006,-0.059923797127519766,,-0.009343513972281833,,0.0080833850438766,,,,-0.030290093449712997,0.019079458671205196,
COL5A2,-0.12001201751490581,-0.12875721155650904,-0.09972795883586807,0.066613554269975,-0.021595142678461982,-0.09455713663135823,-0.07130766374282878,0.027250461585511858,-0.07609561654989928,-0.018536432234406573,-0.13283455563181706,-0.056294311688060227,0.0371701089335384,0.06896373873296895,-0.035306297372186476,0.014898099866148939,-0.09788641457795454,-0.039570812349288054,0.005700596284239393,-0.0727708782020684,-0.01888865763988837
EFNA5,0.05931863028556742,-0.018725789897195245,0.03863582047940156,-0.001119373821152229,-0.017219589139365683,0.010086891369496932,0.04462440556047897,-0.07396013289089742,0.017114875898194378,-0.034783306067362914,0.05935156688781612,-0.0017614170707274603,-0.0026389173372514513,0.04845586119859227,-0.004681137061133448,-0.03284699737532192,-0.007391684852866559,0.025966126417461103,0.0864158606896607,-0.008348846632431026,0.06235832672631237
AREG,,0.004262463684210943,-0.016359640577149687,0.015684891008379373,0.010734430839402162,-0.010008961355703387,,-0.040107364345854005,0.0038936917041665184,,-0.10422702230029227,0.0830366452253234,,,,,0.011082734009655818,-0.07059591190652506,0.011540996453556421,-0.0555880554737449,
EDIL3,0.10565018112763996,0.04289851934871064,0.034769092654731826,0.024469236144929678,0.05627249297915655,0.04415023837187135,0.015992765558815986,0.04878128348129469,0.08035091104395915,0.10537040782644358,0.03706285614394803,-0.05484787325730608,0.005736913614477837,0.05797989597565491,-0.02671204409563629,0.090166304199594,0.06988884691017135,0.05889660860323367,0.06602501326652625,-0.09001460864074405,0.0485735071182343
CD86,0.051733462268206354,0.05407723043495395,-0.08000543864547911,0.06450850922179163,0.04804176356952271,-0.016946427582861665,0.0056514538160077465,0.03907304792863147,-0.04886770562456304,0.08618785561837837,0.062019500088162635,0.0636803730466171,0.0242287827893598,0.047060643568381806,0.003421706561178616,-0.010469349089766631,0.003956875762171175,0.025976708615086868,0.007229088382450818,0.05622399833296153,0.081094502052852
AHSG,,,,,,-0.012640027299502981,,,,,,,,0.04535264745378705,0.13928822373977492,,,,,,
WNT9B,,-0.045190070286197974,,,-0.017578312575157108,,,,-0.013197075290811535,-0.03262280889030448,,,,,,,,,,,
HRAS,-0.07264987479012394,-0.003944289292526541,-0.057929746599983595,0.009448882127049715,0.014646545198633062,-0.0270665643614311,0.0005723900358869584,-0.08873732884188085,-0.04578572888499081,0.02760884090225391,-0.011692180991910255,-0.0015828749617238097,0.039475516464611234,-0.004568709322224289,-0.05547651489598558,0.03481510087368128,0.017735351337523464,-0.05917268330831379,-0.019251358187743563,0.005066556533986888,0.029926433681736943
C1QTNF5,-0.05040860384505162,,,,,,,,,,,,,,-8.595228962412563e-05,-0.044468415505178355,-0.03455064374430531,-0.05043767219835422,0.04423002682114795,-0.006381995511873437,
RLN1,-0.005357905783448642,,-0.017512763846082552,,,,,0.022469630764032508,,0.061128119325388926,,,,,0.0075496484937701,,0.012112028246054915,,-0.0146119420830904,,
COL4A1,-0.08815386251321894,-0.11047435587262339,-0.08250930322186267,-0.017286851030038134,-0.07475869705631329,-0.06842273754179165,-0.05818110732265451,-0.00576114901415264,-0.09627032622079597,-0.014401195673926113,-0.09363303791662715,0.07854283881625133,0.10639525078711787,0.14422726027042532,-0.07955571528860769,0.026581714782938033,-0.09195653143918174,-0.035443782282079464,-0.030553580985469855,-0.07720712986926655,0.06501797521060805
CCL3,0.14027709854468454,-0.023048549633810932,-0.04372679705754148,0.032471742249444005,0.049516959711602096,-0.08249285655190251,-0.008361900691549322,0.09603412691981873,-0.03595488900537113,0.06649604513094907,-0.1545721353128373,0.04599154300702224,0.05165497294686359,0.05515729860833911,0.09402056455609763,0.12515994227855595,0.026154972204515622,0.04055780451013836,-0.07496852622344696,-0.06811811961427564,0.07119970205410657
BGN,-0.09054112022782031,-0.02926799413142228,-0.09329813628269253,-0.06934824487258433,-0.08980839688603148,-0.08702034002539831,-0.0708374094454005,0.06915950487129972,0.0563855814441339,0.010413883889681983,-0.10816526280561083,-0.047798290973081706,0.09986104212200915,0.2059083972953215,0.0237721474722536,0.12333434763719668,-0.12401553452202056,0.01406280816362564,-0.030493005972463343,-0.08036141373887393,0.08367709916681129
RETN,,,-0.023605604046476082,-0.04861705903594465,-0.03496054489077186,0.04366427391578949,,,,0.014333338621762084,-0.08226840294961366,-0.02168918270528113,,0.06753613675938062,0.0654774122987491,,,,-0.025378403993999488,0.06429940686588137,
S100A9,0.031724936422212933,0.013513724545011584,-0.05286285441876166,0.024819194392841835,-0.0018991303510998022,-0.017208515330033872,0.0258568990251291,-0.03296877235532946,-0.09291306989482645,0.04994791592059205,-0.12351012623995032,0.014361900764964531,0.10471635351505384,0.09746043393968387,-0.003787672696772862,-0.019901512112176965,-0.033360969043034316,-0.014461147167165171,0.01721991606222524,0.03234764562792274,-0.01906031074606534
HCRT,0.009011676871875778,-0.07632206925962964,,0.02821740091611152,-0.000513442096932099,-0.020868482216576785,0.0031389374122905585,0.018584544358472024,-0.029597003076383792,-0.014069162819444366,-0.011249268910676614,,0.051321567480131995,0.06840266050237148,0.05855490611528628,-0.07010779512537625,-0.0367362537209733,0.04696428263931731,0.016044610541541292,0.03874315694869331,-0.045801299837658814
FADD,0.001540929778328419,-0.02759087425354036,-0.010822392041388934,-0.005352327816778063,-0.022213990131945312,-0.022091002925639907,-0.0789777960376965,0.011836689948403334,-0.0022675633961648464,0.0017535416276470064,-0.0245134896838402,0.032482675406328425,0.05315375769948688,0.024014698350307846,-0.10745902647328912,-0.031918458197209405,0.04150229961091185,-0.004307019247602794,0.04318864556700673,0.06589488772769841,0.12161226686922402
ACTR2,0.07178848985354638,0.05963823016066387,-0.02431652051732044,0.0017117488014854756,-0.0386892282134009,-0.005130947625340517,0.009327157656967823,0.01532046913146974,-0.0444965718351546,-0.004241857720198399,-0.009522128796705427,0.04946472317304476,0.03545545269410354,0.07244670267921578,0.02802196760165591,0.007767734133964638,-0.06937473270607906,-0.04453146546673518,-0.010370898621950146,-0.03947788270144565,0.03521924594282403
BMP2,-0.04454844125590929,0.002199421814126342,0.002241824990578093,-0.02806540533321266,0.027002269019015635,-0.026935552763821424,-0.04717218797006194,-0.016523274245609936,-0.03628674555314785,-0.031433489788356965,-0.0514003550206662,0.0408201313795012,0.05746333846488115,0.019735903421405094,-0.022116800743710543,-0.01436343766996948,-0.018279488355580974,-0.007344679073681727,0.05594478149448686,0.053673816321866324,0.1418621280172014
PDYN,,0.08579966560079806,0.029420152645486544,-0.07850995438693717,0.02293285525935541,0.11329135335836231,0.016265344327937824,-0.07394040901881109,0.08229222934004496,0.027820513774009185,0.009596910872236792,,-0.021444531750917976,,,,,-0.07592922301643158,,-0.0031347048734076638,0.20372398826449983
CD55,0.00989172638068345,0.0673002087862412,-0.009630873371998137,-0.04064521773336053,-0.026275251504330722,0.013714217009006786,0.05634047976967209,-0.019258013030643915,-0.03045183750680359,0.04592138137506568,0.013264499427382061,0.060319157549413104,-0.03928967971250167,-0.005227707218432693,-0.036807373624983375,0.016646414495270222,0.05588081778166542,0.10323540930537212,-0.013614980602262718,-0.012041028012589149,0.0003137517412667912
OSTN,,,,,0.0688152708320272,-0.020230444873192022,,-0.011808354477429775,0.04346617402114171,-0.00548354778473733,,,,,,,0.07625051561654621,,,-0.020204505561295265,
PDX1,,,,,,,-0.03821922687354944,,-0.028651997428400994,,,,,,,,,,,,
CD6,0.023723756638659884,,0.0063387549350382615,0.036222120197828646,0.024434324322863493,0.09914456341707027,0.010006168264280614,-0.006312706885651833,0.09772076085879314,-0.01699242888386455,0.08039438312990548,0.0313399049305046,-0.015697076222694943,0.04764320917822957,0.029074214155860215,-0.022226095059946795,-0.017012822031878146,,0.016916682528719855,-0.033140067637560236,
IL16,0.015095981467716452,0.055095010461192605,-0.02150780138177337,0.055234750333832856,0.024071472799466746,0.047511489998996036,-0.034344375693774874,0.0647219378249417,0.0888657319670194,-0.019209047664756743,0.042763003712977865,0.0288467670492994,0.09503128023696013,0.007465047658993502,0.07202513514516003,0.11086912355634201,0.04823124684380102,,-0.01580735998165373,-0.029222378859117323,-0.01830082501043516
LAMA5,-0.003055649510256451,-0.027705483167034282,-0.06319219755833465,0.019615697524027788,-0.08396772445326574,-0.07185295068160197,-0.02198303089979877,0.03376918713363013,-0.09539711089800018,-0.018132195262898963,-0.1279160339463763,0.014378608797621735,0.03925082814034999,0.04844501923963473,0.005279058237470489,-0.04608705706351777,-0.10434027480772017,-0.08130783654298455,-0.006331269730429916,0.03093461410603045,-0.02442969271945725
RGMB,0.07177335340447293,0.03543798992160235,-0.018544976633702116,0.07180605302136185,0.025921146736627036,0.06997730172180798,-0.05140506019769479,0.004135192222497638,0.06168727454959899,0.039362738095111593,0.0134582888873475,0.0032171711204245505,-0.004019809967420609,-0.024869661731942824,0.0207592498358425,-0.021457155920245642,-0.023561834715422524,-0.0784148686337044,-0.03956830049000668,0.03129635225806485,-0.0176435000190663
INSL5,0.014704111067347736,,,,0.012475697653266829,0.021162547699723797,,0.001335913797192821,0.05314435344760582,-0.0216036094278018,,,,-0.01051142548988661,,-0.03717013669270934,,,-0.02551407980580554,,
IL12A,0.055673999591427464,-0.0796775425186193,-0.020384112843428785,0.00670094862997112,0.026190223667057495,0.044154810852822864,0.04835556036336599,0.06416388726014689,-0.08399339387084731,-0.03323799789968954,-0.04150901173802482,,-0.013530713029567423,0.00017986848010750258,-0.013682011742602274,,0.047692810309789994,-0.06455893742389197,0.0008918282849541331,0.017677074169392834,0.12059962102376731
S100A8,0.0362370699868818,0.024360121246258918,-0.04797686980846894,0.020727148606288534,-0.039026492200990415,0.02020121080230418,-0.0401194636543224,-0.04606634410439558,-0.14245277663429476,0.0009130677761319806,-0.10623853955139298,-0.09082852846014763,0.05477752760135498,0.15118649741101126,-0.003541379263804947,-0.0008223008613318069,-0.08385782035166131,0.1543816566400289,-0.05882085723477574,0.014605015448409003,-0.05973804561588877
TAC3,,0.03677800382573126,-0.037187500222151365,0.029269920870056667,-0.024627023682180896,0.15857589130908853,0.035702912870481496,-0.03558818042245879,0.04239201974266841,-0.06730154994264546,-0.00022646882611766016,,-0.029895665753197506,,,,,-0.05599282786487563,-0.016276910278441588,-0.011837437154198247,0.06757804105318017
TAC4,,,-0.03178251012226584,,0.0046776865946971296,,-0.022289681714565943,-0.06573837276040097,,,,,,,,0.030951210806671254,,,,,
MFAP5,-0.007029807340021442,,-0.018498719554336858,0.024414973642075524,,,,,,-0.009547447017161108,-0.005991569036929349,-0.04777783399373886,,0.03264682857653211,,0.03331998712852119,-0.05306149225158772,-0.0075530696656218215,-0.04157743970720963,0.08519269448733335,
CXCL16,0.04670400556364268,0.12973569613205063,0.000272685985836389,0.07928361520604973,0.07401981474918495,-0.002676041808873486,0.017943991423050108,0.11182573758566254,-0.01581362309699838,0.0399817465773069,0.07366162489680521,0.06210014268350537,0.08059313706103687,0.10069906045519399,0.010969610391318461,-0.03305614652634828,-0.025025349390336446,-0.04792133576116099,0.020590051745431718,-0.03696267917232208,0.04617752293756966
AGRN,-0.06959235863206303,-0.017232098228666646,-0.07609102690547698,0.013565719507753619,-0.05838107415110015,-0.048592268092765754,-0.06052667241882473,0.02953469260961058,-0.07867692335190382,0.01687184148775176,-0.054588512671248535,0.047593305693061035,0.058971037861028246,0.14822901443744535,-0.06102539424238441,-0.048276425079816006,-0.06522549789233613,0.039258241494308434,-0.032276835981561086,-0.04063648353909165,0.06730068470584306
COL4A6,0.07029999352487971,-0.03770978077181054,-0.023605604465996077,-0.010716473046127873,-0.013805529018156891,-0.035131196170813776,,-0.03857664638455055,-0.03344329836447291,-0.006000862684564812,,,0.004636750318655546,0.046879539214621915,0.009586881847768743,-0.027102096424953592,-0.034387759483408595,-0.016028389664071063,-0.02908100526152151,0.041385818262521704,
FST,,-0.002307477035200807,-0.052224051183421515,-0.009265221549310717,-0.007805523481576473,0.07045629269628993,0.029616618515575104,-0.05201808901747526,-0.036427216081833136,-0.011017121737876244,-0.005151765177966405,-0.032114637194915,,0.0596521002608971,-0.11865606864190621,-0.045087110127063575,-0.09204706114484516,-0.028401247789608744,0.00039430655505068985,0.05995174486356304,
MEGF10,0.023442929710027538,0.035558934798268334,0.014610173744450776,0.09552510393337335,-0.016866574397913732,-0.005590752058489758,-0.04926273021637022,0.03976636546960277,0.07946551337813844,0.02902572533770388,-0.03278685833304193,-0.034721236373095786,0.06917790415365097,-0.03790521939628528,-0.023892278952477107,-0.11449747705653097,0.045676096220822957,0.044365873064098615,-0.03775585736316479,-0.004386182496887389,-0.11000762813628981
C1QB,0.07728427627188642,0.11276859728420399,-0.07007368604249425,0.10779312246952984,0.022117236237438102,-0.03104072013564671,-0.035635523604142606,0.057154107285471226,0.07666780518253752,0.06787248085902327,-0.11855088272977164,0.11845865966623437,0.10385601847316682,0.14840051018413689,0.058951691071908674,0.11568915586916324,0.022017998817731685,0.07818408128003963,0.026935436379304782,-0.08350081597338783,-0.03204036400488583
HLA-B,-0.023731598705215833,-0.11793271752614823,-0.03886158169437465,-0.040624596578963404,0.0822358392318087,-0.09814977550368559,-0.03371335250893412,0.036790975367822595,0.1134307830280383,0.019430941681187083,-0.12943518504797796,-0.03824993169765168,0.04202895404865315,0.1227633992905454,0.00366298165681012,0.044503501088619266,-0.08115372777117905,0.026888903722056438,-0.01700306399214793,-0.04967069856071723,-0.003339316545183404
PDGFA,0.03843942763888015,-0.10193529257974063,0.044630134358093786,-0.015437167258408921,-0.01627270119328538,0.007119747979966964,-0.055484412407944016,0.011394952281672224,0.010202309064816005,0.03778050312523925,-0.054961455624606796,0.03844350038786591,0.031031184144466175,0.03824710034468681,-0.048030683029975846,0.062240773371191396,-0.019881916577424337,-0.05751141179411917,-0.0534563208522157,0.02444218596262512,0.06503834875969847
LAMA3,,-0.021860472954182746,0.025777382085803886,-0.00497820679791879,0.0072994046176522226,-0.012418059717681758,0.03274937437930019,-0.07074003657948431,0.03159085746884455,0.032926145582732276,0.023454238963702998,-0.039214737212474426,0.02090609941855865,,,0.07553129704398856,0.0031571152740577503,,0.034308777450573286,0.06589444564538777,
DKK1,0.002877992739585107,,-0.03289086434082494,,,-0.03517621314744209,0.050165178815316014,-0.04794455812588159,-0.03348056958351505,0.00763784414753176,-0.06250789276691139,,,0.05029105295199902,0.06829405256558845,0.10219281639033177,-0.06854465643522967,,0.036982076587734225,0.017929039917920785,-0.03031049625650401
INHBA,-0.019289868379815524,0.06212200331356701,-0.026484474321548285,-0.040850757577645856,0.06249369065829018,0.08509158234603931,-0.005471581250205223,-0.10520407957837993,0.01337907856910335,0.05518925863591964,-0.10804198431886754,-0.04419572446206573,0.05624702531802962,0.08752540941030733,-0.05917103757837099,-0.02788944179936016,-0.02555678472932956,-0.010834164535267653,-0.03980190606041728,-0.008429510715574911,-0.06538377691251686
LEP,,,,,,,,,,,,,,,,,,,-0.014834675692625093,,
IL7,-0.011845286792755729,0.048690414710546644,-0.0028025651156537205,0.0431127481556927,0.003344220160499748,-0.02964543687799163,,-0.0539759033590373,0.0371776638716287,-0.012230638024793638,-0.031271910539507126,0.011398510558966254,-0.004082400069475316,0.004401529264949028,,-0.03981794021578265,0.001132104525787816,,0.08406223869854429,0.015475742266177995,
FABP5,0.004672837247388472,-0.13739935135614476,-0.11337290005298996,-0.015740821590586655,0.04277977717022001,-0.05021222704076171,-0.10695710074066266,0.07938001319542722,0.019038344550387068,-0.06668691363212828,-0.13947167304498792,0.13666625909023572,0.010030982042792212,-0.05223212390780904,-0.04464989322668118,-0.02235037648139773,-0.06265813244875672,-0.041333741313873934,-0.044853419267237744,0.02087136746998938,0.05482337751002698
CCL4,0.10290115913877138,0.015717052231820225,0.018237249855548813,0.03184760705695723,0.06222023741036259,-0.09450948408691524,-0.052327602747356226,0.09064071907434748,-0.05239457354420316,0.05390309133832117,-0.1667424598960699,0.046180374424147984,-0.007053851126436979,0.019168469714433797,0.05100541235993188,0.06915256246618696,0.11819240960616283,0.19623596307375504,-7.094335805165079e-05,-0.07105204070123397,0.06089411338337801
FBN1,0.03495880637629439,-0.020477126702901305,-0.021706046099919142,0.040278705141398405,-0.04358169864722071,-0.019950002098533284,-0.04002722156479362,0.010712094363105547,0.04359304136643085,0.0495877893215344,-0.02055055793648437,-0.0006612936940948354,0.06847772612937784,0.03022316082501992,0.046212962510331024,0.048256903007584735,-0.023372720136847543,0.02798901395099267,0.017695517585797942,0.02646269294995069,0.09533561892551701
TCTN1,-0.07688553538998635,-0.04115850818975598,-0.05794904403523776,0.02926910948765088,0.030404450683122496,-0.0810523219683239,-0.01868752057639569,0.04532763795949539,-0.023343197188711536,0.040240192447659445,0.0019623806822181367,0.0040726894253688825,0.01142650089250679,-0.00201498267914603,0.0075295063311907546,-0.06578814229768817,0.03289091745135697,0.06963435321806052,-0.01465331067822301,0.03834076444113933,0.03745987168372258
NCR3LG1,-0.022069119672036144,,,,,,,,,,,,,,,,0.008682455065851724,,,-0.02138196978502323,
