,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
FARP2,0.0671413735693489,0.07923732023213262,0.026176638915275153,0.0212980328892653,0.01860706013307118,0.028893777652965448,0.00680113658870298,0.07454300195380853,0.014794367327848439,-0.03884718041629984,0.08981711073392654,-0.016196919850721896,0.08617711291381176
BMP3,,,,,-0.022937488223492793,,-0.008947500495678476,,,,,,
IHH,,,,,,,0.004858052254727712,,-0.020522611915926994,,,,
LAMA2,-0.03148237529387991,-0.04887928456330355,-0.047318114529708986,-0.0064354821926551065,0.022357240084142676,0.05958234651087552,-0.006544261859289103,0.04132438289601651,0.00317959242923021,0.00890712052637381,-0.019614140105178517,0.042894022338228005,0.030463040587303022
NRG1,,0.007391518935348079,-0.03106448277032654,0.10512068274973448,-0.04127204891860963,0.05707601153567454,-0.039765062340575856,0.0136254937336127,-0.033034038535323385,,0.053943388031102185,0.041739722441645886,
SPINK1,,0.01171565618936866,,0.07433117416192002,,,,,0.002556614904756947,,-0.03336908658061068,-0.07983243172144014,
EFEMP2,-0.004030460073716239,0.00554707250767005,-0.03285471579830914,-0.02891468305279869,0.029391257282886697,0.03560518615649064,-0.055450107639558176,-0.02017802646296479,-0.0035366924088147916,0.01587381745187768,-0.03254966239501954,-0.036367624694105864,-0.005375016175658889
SELPLG,-0.006390067805410355,-0.010875630935188556,0.013340108246038644,-0.006717287957241808,0.013436946281748683,-0.03018485315220748,-0.03750695011777697,-0.019927640856447503,0.08490790365544916,-0.04344956005302028,0.023619251944778506,0.11198895668505202,0.016172146104187744
GDF6,,0.037348854326276514,,-0.010997994111301541,-0.016071724638089254,-0.017649485246835902,,,0.008589957131203951,,,,
HLA-E,-0.05251848600626597,-0.06589903525674719,0.0030093328582106987,-0.0009845038053792143,0.014092724649432812,0.09061053453816269,-0.0036012719174188077,0.006781281098443641,-0.054647943887869185,0.018545864387178587,-0.01752180170765165,-0.03591337466748328,-0.1013736179339089
PTN,0.06487120265346312,-0.030416145985373285,-0.00042155626553640337,-0.03922547212964412,0.04830958446811676,0.11205637087116153,-0.036785855116399445,0.10935994031032803,0.11735363930923887,0.005271030533100767,0.01288545473681913,0.08667077713338646,0.18090204375640018
CD274,0.04404118782141705,0.017023061771331484,-0.020400254975123395,-0.025346776497838973,0.004376131311026556,0.031398618367687134,-0.02095191175471805,-0.03954704919164764,0.015149866294795719,0.023172964332771415,0.00030326063602303916,-0.0899858722630421,
FGF10,,,,,,,0.08265173703890367,,,,,,
CD14,-0.046891197912354916,0.06323396518477101,0.009759372771010678,-0.021443927726824977,-0.007870351727796508,0.035447736314473045,0.04401361967268425,-0.033917798152667024,0.01615674565481035,0.03234864645505469,0.0062710545054703885,-0.10143130437365873,0.05874379442236186
SFTPD,,-0.014584050665932224,0.079237575810024,,0.0030079154631354084,,0.006151530761094442,0.020994709861180856,0.020359234130177716,-0.036613114128693294,0.019284308714197024,0.01667920205348979,-0.056380633803972215
SLIT1,0.03483241768822942,0.016274504746486645,0.04820177020774162,0.032994960230916075,0.061980086054469384,0.0025035324198236617,-0.03165410212407771,-0.04030309797746454,0.03400814633835382,0.03469685295492175,-0.05020137292758088,-0.026823438535669698,-0.017338711529808887
LPA,,,,,-0.014701677392974444,,,,,,,,
CNTF,-0.02241773076211905,,,-0.016614476559663072,,-0.01846584393799603,-0.01766325821667102,,,-0.017376698374487163,,,0.036327057287837854
BST1,0.04003754197250368,0.07653210232020582,0.019637730784124455,-0.007122215322868553,-0.02367374841938326,0.0816703488706562,-0.014593843409377727,-0.025792104290180883,0.01718206793737581,0.06645554310650847,0.011142970168715953,0.02970693407653557,-0.0371849014561973
AGTRAP,-0.026082304982596262,-0.053791521511012734,-0.004417146081994535,-0.016548738722762794,0.03831724274308305,0.011050935658254954,-0.04130413724489662,0.02734238337236893,0.08612916478910641,-0.02203804665486398,0.004795409905393572,0.039160728290794825,0.0215880634299101
LAMC1,0.01762137957813699,-0.034332236549807625,-0.01104770052552009,0.03748802788011543,0.05691734306132457,0.07974994286648632,0.05338848869765492,-0.07588089752893205,0.014175531199049293,-0.0015267617335900116,-0.019707269792421434,-0.04134846274689662,-0.001975548045600946
COL6A3,0.10981358722512646,0.03385269795655963,-0.025131666374024725,-0.013298927461878125,-0.03035080708743102,-0.03345095752003139,0.0031178884209509734,-0.0393828199800242,0.014193023385874139,-0.003926932190800137,-0.05093248421089314,-0.050169368293092445,0.10690981663425513
FN1,0.0942194342747273,-0.03672390179744084,0.026633124300375285,0.034962838189974574,0.025139763022581425,0.08547361602080758,0.06475201846505449,-0.07610492295831195,-0.012648025293142727,0.028154738269529543,-0.05361645248234866,-0.10303658601686731,0.015439808121966526
MIF,0.04171469421870508,0.04339468949038822,0.03497450736799829,0.07299854942233276,0.014698821819888838,-0.00700865725518274,0.029660442267733036,-0.014844439503022075,0.02000332308418268,0.020536186666557668,0.08306107821618411,0.05435231174082491,0.14603985818800344
JAG1,0.04728791892782567,-0.03676296517490575,0.0393172678986552,-0.010030088109674814,0.041465062289395664,0.09065254883136259,0.004308913209034588,0.011486619295777028,-0.03688452304597001,0.020919663127552134,-0.01984070516784785,-0.10728798081425121,-0.03315032620512409
NID2,-0.06445981774461515,0.018615004862876025,0.0030405901102564443,0.01617510552910812,0.07078281198850886,0.02077982616503453,0.0051448465407884815,0.04050390250503799,-0.03114863650926017,-0.04035817665521728,-0.04004541081369861,-0.01855277193814762,-0.07378312667849635
EFNB1,-0.012710551131794881,-0.05869871787702737,0.025526144586277003,0.009702155812454842,-0.004203183740903885,-0.021263617670252116,-0.013391541465709936,0.062090570970138474,-0.022933766690832344,0.0015633476347533298,0.012615638115558698,-0.028109513055118076,-0.06055121497745859
COL4A2,0.04664552178842213,-0.05942649162808701,0.009717793651105951,-0.013812964540325037,0.04280573380502548,0.06482368566501592,0.02231981311750463,-0.08831621490093168,0.045241465875214965,-0.05390568704967631,-0.06392584986306564,-0.007295515629597074,0.05483418058605493
SPP1,-0.08205063702407388,0.03045580248870612,-0.06826053560616124,0.006776392550117966,0.03476945350408814,0.0827237107564228,0.02998752124403447,0.0339682408182996,0.0013012290657832622,0.05681646881490729,0.020107557346692905,-0.12356111460773951,-0.06345743821094274
PODXL2,-0.06219921949859224,0.031005009574888158,0.012854654872559275,-0.030205843532668215,0.006318191494607598,-0.02472537024506274,0.017657965322505374,0.03127742422623341,0.039146944681867975,0.01732451703080558,0.030138888585790766,-0.07914734654909819,0.0603208706074015
IFNE,,,,,,,0.008570173603409812,,,,,,
FGF9,-0.020495389912045744,-0.008591380959590682,-0.017806354846575948,0.05157097670100745,-0.03581660222469817,-0.04286426833516152,0.014613935568613352,,-0.011681859087680359,,0.06693577520344007,-0.05063417027857336,-0.007132197315646912
ITIH2,0.012735037133746685,0.011890480465202802,,-0.008680871102037918,-0.02338170335808284,-0.017980113631864608,-0.009834877786037696,-0.04284382661594212,0.031603251944377034,-0.05075185936611767,0.023479531521825858,0.028948880049495813,
ADAM10,0.021934561590970666,0.04620054309863636,0.025175802431859053,-0.05115105418767707,0.004764080393079908,0.010202407678231159,-0.0018822632505048867,0.1136689580162221,0.06071797745326843,0.025965752068932865,-0.0020950708990151545,-0.06152635780669736,-0.06856748908354057
CFH,-0.030660748714137813,0.007354061615403227,-0.013926740967897677,0.0428658625326525,0.001751899233133598,0.03126968025844644,0.001081535068215614,0.10538660048639555,0.022814041956075167,0.012056498198800137,-0.0047166145997069074,-0.005668330510529404,-0.017267585812333296
COL4A5,-0.0027353631209027472,0.013351726951525738,0.01244722378891523,0.025022102616153907,0.06479752024605172,0.011239050359420783,0.0073410610096048086,-0.0006723430929527169,0.054190073557537966,-0.02553328177653889,0.020083662756411186,0.0010543778711775281,0.10383697301193091
LTBP3,0.042721647906056356,0.06359488527235642,0.024691340201775512,-0.049651880525380596,0.05118096555804676,-0.06401476661673396,0.02762373573808637,0.040393344192752076,-0.0302287041602028,0.05995045561017757,0.005294850689567722,-0.05745746669623931,0.06893158853035605
GNB3,-0.01655659525816172,0.017425909367786784,0.022462765904760925,0.006900419097663373,0.030797866234101693,0.03877371598218035,-0.02612164882328322,-0.03484111706173021,-0.034622631009874734,-0.0296897875479322,0.08274401867424261,0.005909280905990625,
COL6A2,-0.03433360699362186,-0.05865994930349032,0.05732705340178813,-0.013877648505045661,-0.019897967231770734,-0.03399737941236438,-0.019264556703937508,-0.02224873972951199,0.021606438488362963,0.007831714875997318,-0.07307180865229032,-0.01708740033630778,0.017063118726393565
GDF9,-0.02200374230332392,-0.013457460527895732,-0.009861180349738286,-0.015224972670496429,-0.02981857144501449,0.005816049455206962,-0.02707426277600653,-0.09352865402705902,-0.032149447100775844,-0.025510473578179236,0.08253575548982835,-0.01849114543387653,0.026210904351121993
NCAM1,0.031705899565753794,-0.0004684141189713486,-0.02906433677561819,-0.07129842806134952,0.03477739707058929,-0.022432869741827927,-0.00345978301834493,-0.053038875544471634,0.026051202680724004,0.0055613748780990865,0.060248719349808244,0.023613622455841275,0.05894065318993332
APOC2,-0.03271343859909511,0.03446893495402579,0.025289968032572597,-0.03123172218072499,0.030607158281021896,-0.01752912806307751,0.07661879709605696,0.007987472047628575,0.0626622590702078,-0.01092189084594697,0.08140553521527416,0.0950977674925851,-0.03287630782390855
BST2,0.04405116110705555,-0.0853722197493898,-0.048374926243568886,-0.06872581873496422,0.006218409261981551,0.08036420437774408,0.05654720120998754,0.0036197359667605703,0.029201393143417336,0.0710035829019438,0.059633926625273996,-0.030087645339572498,0.01492952863541936
COL5A1,-0.045566279672019934,-0.02066683323210599,-0.021389242045169593,0.013684395704852876,0.03409745429692532,0.02228996576836237,0.0033298049278639493,0.003952207507943157,-0.008271606181570855,0.04731742254526244,-0.06775036497110065,-0.04652581703686559,-0.0463935909744497
CALM3,0.054845394589056504,0.06282468485620114,-0.03426932708839347,-0.05304839911004637,-0.021702600475440988,-0.06084191066451086,-0.02660500691832542,0.058226633262921525,0.015792841159122717,0.010781928573179252,-0.03357956612630975,0.039226339121134546,0.09544587500955762
THBS2,0.06417463682987333,-0.061408265972618684,0.015164186415340012,0.0245214173127917,0.033121289339998944,0.06305628953517013,-0.006158323646886021,-0.016197297013763084,0.008378637076442595,0.06580470956598575,-0.0036991031011235423,0.008135262902864891,-0.1021716785551821
SERPINE2,0.07998302045569855,0.011688661824856433,-0.020867207554455522,0.05283704401422043,-0.07483241233715258,0.05585978723108846,-0.015226420971450896,-0.028431031842772254,-0.0003775213381592425,0.035461235035444016,0.005760538490095235,-0.08739175199574781,-0.044854663361493914
EFNB2,0.008234612369149087,-0.02387371197216122,-0.03663420168185525,-0.015399294487916057,0.020597880535686272,0.04754572913804995,0.029886679059619517,0.030144885766240113,0.004880682878653486,-0.0020396564064367553,0.044257313495867416,-0.045551356280914314,0.09010069504640145
PROK1,,-0.025500717544468917,-0.005118551015577091,0.034367597988088264,0.06494676778228749,,,,0.011519505295418706,0.04114539103140426,,0.05169378212863802,
LACRT,,,,,,,0.057075743999596786,,,,,,
MMP9,-0.002459983348700726,-0.03852768937192303,0.003500454240963811,0.05727934012342732,-0.017307728660097093,0.06576406806732346,,-0.10760187755630576,0.006793034192206307,0.046910571461533324,-0.0647433364237883,0.024996913540191436,
DMP1,,-0.025791268291051328,,,,,,,,,,-0.026563127325584662,
NPPA,0.07480482017536329,-0.008176943550599855,-0.012760539060234652,-0.05043651149833429,-0.009980552442622692,-0.024477222195769626,-0.0007374848153079578,0.048098906870017645,0.0598779994988956,-0.004007411656300995,-0.0259383725094451,-0.021519681159618904,
APOB,,,-0.016505135294358524,,,-0.014158631594259584,-0.018441849415920468,,,0.03349358328210929,-0.019661510066518808,0.0026634209539918726,
C4B,,,0.04828698618663275,0.0844272888265591,,,,,,-0.01929835087073054,-0.02177174433807053,,
NTNG2,0.08174989555952113,0.05656436060323461,-0.023517243944853022,0.027034033055945893,0.06861943986306163,0.013783262998730094,0.01722924966446948,-0.018834716588346786,-0.01031436503162135,-0.03601397657827837,0.03627144503676979,-0.06895989679929551,-0.032539651648358585
LAMA1,0.06725150617485733,-0.03385467440641946,0.012477498453618268,0.006617586429634569,0.007656318695012281,0.0653738136031338,-0.03018985496179337,0.001070231673579608,-0.04442433799873695,0.03800490842868522,0.01238256312382793,0.040285546775664705,0.035474597397028025
UCN,-0.026590488646145723,-0.008722759148570087,0.028407477680671814,-0.03289258421401619,-0.0269611338567662,0.04303976722527673,0.049135463645932825,0.05662774631769217,0.015815238846945516,-0.03727714067776283,0.07164629449475665,0.007505919577126904,-0.01476158865503299
ARTN,,0.006002934063897824,,0.16047146385036404,-0.024105926719260252,-0.021448213927011874,,-0.030882419869694887,0.00010994063773712294,-0.024044582583613517,-0.03221966012798963,0.010778773280942585,
PDGFD,0.001967292593114177,-0.0282565967065594,-0.014214743043874867,-0.0021486101121868297,0.05231156609007231,0.021550664337692163,-0.027473509875423692,-0.031592125885139835,0.04201749782048483,-0.003008417230041259,0.036779342120239075,0.02250843061641872,-0.016903415290198447
EDN1,-0.013138161850178477,-8.441671034384276e-07,0.03210053717503211,-0.02921235705791824,0.007561777625203021,-0.025844211695957343,-0.012792825969561621,-0.08177933514859848,-0.02087571642683689,-0.03775328975273411,0.008555369157050763,0.03318626626149923,0.017563932550127826
ARPC5,-0.047320083621889684,0.04339522063611148,-0.004085945077841245,0.007779286399587042,0.012160657993826504,-0.0034811399525046575,0.0169330122479819,-0.04757395640247936,-0.06601294811632022,-0.01888422125092934,0.0038075087910257586,-0.07952320762614787,0.09431802009039772
GSTO1,-0.04511107842379734,0.042412998216190725,0.038297376321978,0.005730404417232823,-0.0054639883219198115,-0.04860089071896345,-0.019869117653010186,0.020243670083328304,0.00037447331364255524,0.05272780097590661,0.007826142501237874,0.04354657635838273,-0.051380312387266286
PROK2,,,,,,,-0.01131298678046366,,-0.013622828073582496,,-0.017926722492459173,,
SYK,-0.06441360298369896,0.034416001843261344,-0.01410819264404159,0.023030290219333883,0.07088846899931057,-0.01411713871625814,0.0531444809300526,-0.044807379395733725,-0.0011133400912748113,0.0714175699217288,0.043414237830572876,-0.024305206614597126,0.027460119930288802
CD40LG,,,,,,,,,,,-0.02126259333157091,,
ST6GAL1,-0.06370073928686223,-0.016308669427421325,-0.004488778041815497,0.002037834963665656,-0.04734695010185289,0.008675532526639062,-0.03023109969000511,-0.019912857758272222,-0.013204762479445324,-0.026958252919037983,0.021029761945279918,0.025277679627143234,0.02627476875031046
WNT3,0.02872434801894171,0.06823337480697182,0.07989232077287979,0.02866674110675557,0.010889933537165306,-0.034918203008090155,-0.05788331254880756,0.07945868436199804,0.0670145397052299,0.0018743446881283495,0.09435309829753645,0.049267076483509586,-0.06461247344414221
HSP90B1,0.0085795729793515,-0.0022404601952527425,-0.06061565176276578,-0.021060928360570278,0.07422084524660517,0.030728678898096145,-0.014457038072295005,-0.11936852108091649,0.001983151639925025,0.006953716807934904,-0.037565823658776754,-0.10336341723193188,-0.013091505287357691
ZP3,0.03240593254131413,0.028759879712815,-0.02688872457231138,0.1088372339608107,-0.030292559379118872,0.08623138133281558,-0.01844185105717284,-0.08926670586237702,-0.025284515332835714,-0.028408551776948482,0.036102437195421895,-0.01681634852878179,0.027107837615318323
ANGPT4,,-0.020176011032793924,0.035707705619602514,,,,,,,-0.0032034245235561067,,,
NRG2,0.029077967716486623,0.03357615000020675,0.006111237098679876,-0.0353431675577349,0.027942196888018394,-0.0111377180748495,-0.0023916270402409854,0.02995781847912565,0.12083696533006853,0.04623129062088254,-0.0071494017090239555,0.04569837129686598,0.0005717880088948229
MELTF,-0.019740430389787587,0.016092340687672152,-0.038117303866351336,-0.024325797335848793,0.06626494823664066,0.033098587448338435,0.05694385445040645,0.13765231983631757,0.09439122221622595,0.09867930358812776,0.016728333262529173,-0.032529526519511055,-0.07289471046978643
NLGN1,0.02253936530386711,0.00696425921070169,0.014385002860547445,0.0021599552339915695,0.06756008216291395,0.016364017167750284,0.04959936244103583,-0.028061113025697543,-0.015513076679405133,-0.0045984523484488985,0.06686687888427276,-0.07428511376600148,0.10565448913754523
SLIT3,-0.02605624289349618,0.03782820346520317,-0.03343942353897301,0.008788966892124134,0.013618659012892843,-0.05577154122269614,0.003512418448412307,0.08800122454985623,-0.014711536486372563,-0.024418209491516355,0.01190378223882201,0.025778279410839395,0.051519298547818074
CCL8,,0.04176561597862445,-0.015009728192223962,0.0031834824389280415,-0.011052242698800611,0.002684174906165682,-0.016641501746564,-0.06827476846866429,0.03972809805726804,,-0.011604207264066385,-0.0279332801763433,-0.06939930110002036
S100A4,-0.07950784115463509,0.004253322535308089,0.03727753589787569,0.01521384718029218,0.03136286130920369,0.06540231884612417,0.04365006657256152,-0.10307068370611977,-0.03016676544105429,-0.02888077532223848,0.04798776716328576,-0.08634243184825506,-0.06097220650321971
TNFSF13B,-0.03307651314842951,-0.01797965916167447,-0.015365152177172891,0.015073619725769488,0.0016609293103488048,0.06512197191214718,0.02058637221734602,0.0032608829478767976,-0.014226101866293046,-0.021640560282111664,0.026261866874936292,0.02204883875345667,-0.02857276027016011
HSPG2,0.021646034012369225,-0.04014443381197964,0.0078046674528556405,0.03610163183985039,0.005120193314348688,0.055032994583651414,-0.0037095234121726417,0.008312084416960328,-0.003526751304750478,-0.01322097788763571,-0.02449397085848916,-0.03494259663063267,-0.004169702938795082
FAM3C,0.04277697856776427,0.02789139637319998,-0.0019128797062310464,0.06047871389135599,0.020793415919068733,0.06030760036873002,-0.0560548972364364,0.0405873734639632,0.025313930643679435,0.019470359001085652,0.0775788022996933,-0.04864317280190964,0.037238251451330924
FLT3LG,-0.052271771553224315,0.004450179619446137,-0.0011562915703864755,-0.003305689872449038,0.04553753441090528,0.02253952379100768,0.04285592285593961,0.04855845452616226,0.10116731260114695,0.07718298664936851,0.06688851580886232,0.020795139207092556,
A2M,-0.07420380869167513,-0.04603410625445518,0.007351185870952228,-0.04278552497769713,0.026490753328718763,0.03729344916613029,0.027147388669468024,-0.06735349646328306,-0.0011218493585099963,-0.02134215382013463,0.011856728000299431,-0.10450947582525297,0.02664180594879108
VCL,0.041390306215407444,0.0687237352813341,0.005326959861759248,0.006169974046167671,0.03824485113786205,0.009801652604473535,0.0269299124068055,-0.14107802101882788,0.05802669519290402,-0.05795307326855647,-0.0345389624446261,-0.09920090770058758,0.0315940771393217
FGF2,0.015912159947117328,-0.03877472262825031,0.025327073265073673,-0.028122164574299214,-0.00855698370087286,0.053047272833006885,-0.016830186332251248,0.09127281632485278,0.035333810654990555,-0.04271086695237587,0.05514348784454993,-0.05364880271390341,0.011359031849536896
AGRP,0.06589473152311028,,,0.03863997104383466,-0.015363731530607815,,,-0.04645922896765655,-0.01615276357893145,,,0.06446950856365173,
CNTN3,,-0.02029992374617275,-0.016975512918252826,-0.00180864018117328,-0.049323640300617054,-0.04416340169284424,0.013611658635756954,-0.0323221293037236,-0.028911472550995708,0.009006645523340226,,-0.035951750231071514,0.1638011034841937
RNASE2,0.0463998711555765,-0.036727010118322356,0.003256418796138627,-0.020752041090936136,0.07673280264594484,0.0367195195215513,-0.045978137826003594,-0.02234660253411677,0.0596664022702154,0.07621765704162822,0.058530363964602525,-0.052063006975787945,0.03216545329418362
ADM2,,0.03348441710486318,0.028973871787096404,0.00889024215037719,,,,0.005028031056446453,,,0.020362760800417597,0.11389052550776654,
GAL,,-0.008112761147645883,-0.01834251347602575,0.08347842355616515,0.020018199840281123,-0.02186400521051748,0.00956083826158357,0.1398209130260998,0.043973582840637335,,-0.019936739809633355,0.04711088018287459,
IL36B,,,,,,,,,,,,-0.033579236623096524,
CXCL6,,0.045385884283700884,,,,,-0.02161886618356189,,0.08436155853176235,,-0.014012001570254881,0.049226160851175996,
PDGFC,0.03822443806665287,0.007085659629513161,0.02761897503888836,-0.005193899549484828,0.04626330071592909,0.07092587419540444,0.022585983167660716,-0.012859012948201775,0.05303471671851272,-0.04722436640405839,0.017137989197582602,-0.013824990557320373,-0.05899187585909599
COL8A2,-0.004705764023010481,0.02540989688771973,0.019236431367195488,0.027616751225358283,-0.018996349670542416,0.01936918777904164,-0.015725519192965595,-0.04350447203398382,0.006219670301273311,-0.02137089212585374,0.013323106213766561,0.014224226636027975,-0.05381729460815658
SPON2,0.04525744269647841,-0.052253664025815064,0.0883191355276209,0.03003080912785218,0.0049451870111330825,0.041435542542841465,0.04692585859759387,-0.08878755493948952,-0.014081094010010259,-0.006972896228079759,-0.028512271897678507,-0.056532329596381804,
LCN2,,,,-0.013546094070204063,,,,,0.017475989263279704,,,,
SEMA3D,-0.023620419979925904,-0.020450242219274606,0.07849882281791365,-0.03924254685671706,0.006012100075143396,-0.010362908711327244,-0.03300382610927484,-0.012257852558207325,,-0.03858024450621186,,0.023291069930025693,0.08040246444948135
BMP6,,0.06257048731967384,0.024653460177187163,0.0943510143906105,-0.020089883112604928,0.15577133617421696,0.0012968341714378996,,-0.013585046737658308,-0.0008066606851504058,0.008664835196031773,0.05299620228498176,
TIMP2,0.03357827503245444,0.0004322714417943966,-0.008139822783805189,-0.033743230252192204,0.04013797575705585,0.06796702943287977,-0.02251997162479077,-0.056253177605180706,0.005976803805001203,-0.03977013731472523,-0.03116904938264778,-0.038328431777737024,0.036426343846283
EFNA1,0.018171126227204376,0.03566416301382845,0.023851197070645213,-0.022747563443246667,0.026011421605078626,-0.0011427150845142835,-0.007529647236699146,-0.0688082931143617,0.03169668490784824,-0.010629302384468969,0.023199006667898554,-0.07404035014020452,-0.014472221810630286
S100A12,,-0.017662361235664864,,0.02255789871598506,,,,,-0.017286243479478106,-0.018599275922917213,-0.022022191414669504,-0.021971890418484616,-0.06939949273707385
TFPI,0.037591812397003994,-0.029047304443391632,0.013479287931851066,0.04836316072314223,0.03783656535539941,0.04834308607221475,0.0687201565757799,0.007846099238279726,0.03959837727482544,-0.025176319269259742,-0.027972662270517052,-0.05674517507418849,0.0989594635178158
GPC3,-0.024201695250450423,-0.02599712027485896,0.026851044325386077,-0.02575969223140968,0.01370892226486181,-0.02073883577240531,0.003516979061040442,-0.04364424136138423,0.05032691239552137,-0.03997863017452032,0.03415999400618159,0.020549583796120638,
NMU,0.05116095812553616,-0.005774402371793938,,,0.07788380699040916,-0.01499313336746438,0.005110161012525312,-0.051072835052343765,-0.05716266025983553,,0.05306124789719352,-0.04286449596342415,
SCGB3A2,,-0.022717297113582096,,,,,,,-0.01956430991574632,,-0.03178943906609613,-0.02564360458072163,
LAMB3,-1.7445761656123645e-05,0.025250486903742885,0.03130936963421533,-0.02830779601737962,0.0048300098422474355,-0.05625622452473756,-0.018274909347491018,0.03383364647623082,0.01136855765362341,0.011763062669026656,0.04005665349575936,-0.03411919299009548,0.00829316551959542
LGALS9,-0.040462141812007725,-0.0755896856506116,0.022484420676516022,-0.05751527905565184,0.04235761682969202,0.0428499334741301,0.03892061535716073,-0.06787905632490335,0.008487431370951235,0.05938719348471147,0.04524244992268788,0.03287640013663924,0.06888446521376868
VIM,0.0354736206992823,0.02621127577154623,-0.013361829694069386,0.034678859411530955,-0.0010701287408532495,0.04017195309719855,-0.003553149665453955,-0.03581019802612382,0.027824591398682694,0.06479997849112594,0.07383960782305253,-0.11451188940029103,0.03349064027398753
PLAU,0.015180922834172644,-0.052767748273741255,0.11299923980871009,-0.038643802008831545,0.04941293017606557,0.11022711427118191,0.019156141520003864,-0.0741655174602067,-0.015402060356731745,-0.0015988897259720713,0.013261229859332637,-0.0898404017270589,-0.06652291725496683
TGFB3,0.015673784545096835,-0.0026839205598657213,0.010481994189291325,-0.021551091653514154,0.02466420430919522,-0.016865008726025105,0.025199714579444102,-0.08330996048889946,-0.016294843851881357,0.035039488947942225,-0.040939029363550726,-0.009186302041457194,-0.0002254607592519591
APLN,0.0013544636159791596,-0.0184615856991763,0.05108797941797771,0.03799255906001994,0.042653368879281874,0.08133561848429474,-0.018649040770015512,-0.08477647651308838,0.042908891362016886,0.02033257444076462,-0.019474796683907756,-0.023272955607660156,-0.05514197830796052
SHANK2,0.0708919121459865,0.03002340791833126,0.05205061278460001,-0.02518421053278408,0.010462143795937582,-0.052628640762970594,-0.01885294801681885,,0.018819093850873277,-0.018119424233523904,0.021632681214922855,-0.0037019762018229985,-0.020589599676755322
LTF,,-0.03351991726580611,,-0.05966479942959412,0.019276996222210324,0.057549146566096665,-0.055073248801747895,0.00951512116414309,0.011498495179221095,-0.006631299375590205,0.06320853666084235,-0.12516701628186763,0.003036372690859355
PYY,,,,,,,,,-0.022843259441561993,,-0.033369101777495296,-0.023369275275304073,
PENK,-0.017638266735785186,-0.0045649062407711535,-0.019060892052028305,-0.003707020239805478,-0.04587828816394585,-0.06082962732163786,-0.020184314778990877,,,-0.021269101919786395,-0.023938354266685034,0.024377566510273736,-0.04332286355576405
CTF1,0.002320248030763201,-0.05612338725489618,0.03107048023232062,-0.0034859423366081195,0.011205544525652771,0.03342525707318546,-0.0019696368534305687,-0.05847409507598814,-0.06184500031325999,-0.00040941385639727874,0.12513905875813922,-0.023672431376393792,0.01455954657188151
COL3A1,0.01567502553631063,-0.03053385603653448,0.04599631416621356,0.024877809306374798,-0.0006553966120676869,0.05169376744109742,0.03565654970946089,-0.07773595878188638,-0.002777219256442407,0.02781869336872211,-0.07406542188010912,-0.021307558678601724,0.09270574832871933
S100A10,-0.030389260996407562,0.03781854729286092,0.011277619422180283,-0.00048632666734524724,0.03918144127450658,0.04958456131729879,0.03861581451013787,0.006315651111137491,0.017691839315081326,0.03156978557930504,0.014193831559155047,-0.09116174089017205,-0.12165986151783512
FGF13,-0.026235371781619908,-0.004277042426427659,-0.00243011514948252,0.005308938694081549,-0.03524825489900651,-0.050993259563234715,-0.030483360066485807,,-0.014735984294612349,-0.016864633383633757,0.08265830502080998,-0.007816460801138727,0.01334501673898555
SEMA4A,0.036355371672245,0.016324021146618354,-0.03481954830229896,-0.014762229377226974,-0.02563548495829923,-0.05982761993792415,0.03682163930300114,-0.02192385268566156,0.07935952241304865,-0.004415923285341023,-0.03723104747674291,0.017839632172317113,0.08293595302676414
EFNA4,-0.009228542764322382,-0.012295656068455915,-0.025969385575150192,0.009469246497762832,-0.028605520923436698,0.07742557411269371,0.005890839822897329,0.0960641861089841,0.006035984236101961,0.009375359853281565,0.08252704074652453,-0.0027050984747438956,0.04428452626562152
HSPA8,0.05446279849960886,-0.05290052684568045,-0.007829309260750645,0.06609718765476517,-0.08192560268919043,0.050043256306244635,-0.012236323828488296,0.05517467903200801,0.04019387877243196,0.06309844793924123,0.04296369221809845,-0.0025695013034362254,0.08966557761490947
NPB,0.09360200527932626,0.018094191269484115,-0.002280813871717207,-0.017774163815630427,0.04026582147075773,,0.02077638862713848,0.0456421502756222,-0.015948971469238776,0.05572400960469887,0.05855451777370178,-0.005662140941224516,-0.03717034388644118
ULBP1,,-0.0026899837103195943,0.00931110990318628,0.027019179693189687,-0.021713509077434513,-0.018625169339977776,,0.06057023304995067,0.14005795362685972,,-0.0005777285449101245,-0.04980305702232061,
SEMA3E,-0.019484340923778796,-0.050002209454535866,0.010183147572476688,0.03192093610620843,0.019153216432506358,-0.0438408027761637,-0.020215757334493746,-0.052305372357026515,0.042750582467529774,0.013545209422230461,-0.01631848091150217,0.03847825309247111,0.06865344257846484
FGF3,,,,,,,,,0.01675416248092246,,,,
ADAM9,0.08025535191769481,0.006897741553070693,-0.0014124310276215266,0.013290571214069272,0.051354185137616935,0.035432434884966085,0.02091230453468177,-0.06914584025513595,0.045957220041063174,0.08131204431994021,0.07245787430257412,-0.028054289145394002,0.006966391756739874
ASIP,0.03775409494411963,,,-0.01637309581326346,,,-0.01642988046146639,0.013146041915354144,0.09014523569541406,0.05032982463936749,-0.00894935894111377,-0.04217552758657022,
