,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916inf
RSPO2,-0.035993787391692254,-0.01766973110500683,-0.023418508778333933,-0.0651740400099891,-0.05010313411551233,-0.0429452280929047,,-0.017501248559226197,0.09869808586724778,-0.0416893422521319,-0.0028047038826839424
SHBG,-0.019036064887432265,-0.017849095552857925,-0.06729402496244581,0.030971532085461786,-0.0184369188553928,0.10760907230957466,0.017793989178835377,0.07074754576637976,0.013114511425986094,-0.029896003734557683,
LGALS3BP,0.002984895589702636,0.085999735782738,0.1391716777149316,0.043146964320544344,0.051568230898931006,0.03547606335039221,0.019346831198644603,0.05951469457948869,0.006705707825809053,0.14167962425850075,0.017874093691166604
LAMB1,0.02050384789714024,-0.04243412446948261,0.0226818819853973,0.020018422974737583,-0.053030574613431046,-0.0034655115746369458,0.002600828616002613,0.0432336239134672,0.035339551653023625,0.16990827592880506,-0.017546268789317258
SPTBN2,-0.004977573689431324,0.03239740967990519,-0.07337870490359233,-0.019196998085171703,0.007349449397725791,-0.005738928654777628,0.0011281667079045814,-0.01026406871728561,0.0002831057086800518,-0.02511308239036577,-0.02511469412853999
COL1A2,0.012792298192226855,-0.09442309283802768,-0.00855062870728302,0.0027118014176999434,-0.10135515402262518,0.06606384207625075,-0.012834978413276217,-0.007972755762871505,-0.057064676378634174,0.11499551150894381,0.09098816391750969
DEFB1,-0.028499037948883994,,,0.01794540709173769,,,,,,,
CEACAM16,,,,,,0.006460291705621592,,,,,
SCT,,,,-0.02874633142196357,,,,,,,
WNT11,,0.04863624255722055,0.06070665750793156,,,,,-0.036719639834361516,,-0.05142909212359276,
LGALS1,-0.04891784717226884,-0.011246985967989967,-0.03817125209391306,0.020463012721178127,-0.013363997359264712,0.06375214478924644,-0.10373162298574774,0.0929841378192551,-0.0010181305336878226,0.02399573576897406,0.014398587952697254
BCAN,0.04356405502974767,-0.049919432402475275,0.15850636152487663,0.040731900754080605,-0.037977765862281604,0.050573953216345724,0.08216233435689266,-0.12166071927194409,0.028581885711741067,-0.18891169774230768,0.01823173311325589
ANOS1,0.0823612998690011,0.02101026417729681,0.09614014121486646,0.05742833693976695,-0.010813520326662567,-0.003735811055035399,0.09524834679110294,-0.0698177415161589,0.08794721262239762,-0.06768932286005964,0.048299261579981045
EDA,0.02688386227388922,-0.004976546397458672,0.02492437687339082,0.0616966929353729,-0.014640630203788354,-0.04028335858655736,-0.04233572149415178,-0.03573413727177628,0.043749878123748816,-0.03413574004145697,-0.04039142251504473
FGF22,-0.03924273370250959,,0.027501479918063034,,0.011998408317829307,0.04218496642474874,,-0.0346498546720454,-0.01988447540024958,0.008792549145115621,0.05737690956414415
SHANK1,-0.020632779663258858,-0.028794470425434163,-0.03290251192486251,-0.02718515114965413,0.08366487501478208,-0.012343244277226544,,0.0031645271790995215,,0.07904521846678186,
NPVF,,,,,,,,0.04190786988876626,,,
TGFB1,-0.019332790499849244,0.011045210623742424,-0.020862631921149125,0.012790776552677827,0.01949073027973141,0.04020139767309656,-0.09328626786964775,0.05321045761347771,-0.0425338619376736,0.057693742944928336,-0.06188138783017696
MSTN,0.0689395425233468,0.07338981350707875,0.09652030121595094,-0.02165456478730682,,0.04875539419485241,-0.029581034122439856,0.03325244367018937,-0.02414665807781189,-0.04979700813519871,-0.007396614817242332
WNT4,-0.018001284650489807,,0.0027903541549044557,0.030447217546992082,0.014293008686944612,0.0648469073420272,0.05258259234070782,-0.020325257082539107,-0.032249324858555806,0.0012971025109035478,0.0623438563271203
TNFSF4,-0.002631144283077198,0.018098580381976356,0.017048948713091844,-0.018635650930533286,0.023598897740239832,0.052272002662210194,-0.041998535783959755,0.0017679127577357743,-0.02791218227916465,0.010349146697784183,-0.054939721372255515
NTN1,-0.03386791062178203,0.013984994990027387,-0.0058444286623765326,0.03078657119751426,-0.02460241373449478,0.06630021299115853,-0.03108693084393412,-0.049476134808816824,0.01861547080007391,-0.030570953890014785,-0.01474738752049029
CXCL12,-0.017940806962707716,0.01090446012747957,-0.031503744454891215,-0.011436514667662307,0.009426351575878456,0.04317642528658035,-0.07922900503758083,0.000375145724406155,0.0219502160145655,-0.08090117843839882,0.0070229315217404525
GNRH1,-0.019160846104336982,-0.015386872802097828,0.0677883357571312,0.023840235533302168,0.018244373169167695,-0.03047427085684555,-0.04559517066515318,0.07841865992278661,0.03313312078740555,-0.010668396589110412,
FGF8,,,,,,,,-0.03879297411128249,,0.019279740907661692,
RIMS1,0.023678660011176637,-0.008893598285552863,0.008086192860191039,-0.03364973037398306,0.007228352766176038,-0.002597223155149089,-0.02263929398604858,-0.02992061129680988,0.00869566723075371,-0.01550710237316007,-0.01939340837941301
FGF14,0.016750969509859905,0.06661123302235838,0.04091562272859326,-0.007197578799135609,-0.040007484995272194,0.019672383060160455,-0.004261299835734273,-0.021061641184513317,0.029999869471714742,-0.04183607555990791,0.03514535140608676
IGF1,0.008565564399455685,0.05230544619018835,-0.02241314635601341,0.016222622063944418,-0.0008757527294443349,8.230078831829113e-05,-0.05207307129469111,0.009411009833462484,-0.033393492116389416,0.005721750759462844,-0.0643079684381393
TNFSF10,0.02679014792002621,0.046082090009200764,0.05906465391909452,-0.0010935479681040093,0.0021783218752810664,0.0051170069785542475,-0.019360860710017355,0.015402209044965798,-0.0799528717744286,0.019975199590141508,0.009739704813642933
GDF5,,,0.00778518189818192,,-0.019143490012873597,-0.01872992078480174,,-0.00481729768042711,-0.03860096935150624,0.004768438511514366,
CHAD,,,,,,,,-0.01671997741608879,0.05653709546634328,-0.04574424309528596,0.10044659932296163
RGMA,-0.007612427535951542,-0.026772332352714822,0.08882279755628056,0.013399300464670522,-0.037993827720370195,0.07663435271810327,0.05384431922325973,-0.1082970471616071,-0.05356265583055107,-0.05144348938901795,-0.022495441044325316
WNT16,-0.028932183812243304,-0.02731456267798062,-0.0025532638547979356,-0.005679182175822329,-0.041301363301095115,,,,0.04143061004048295,-0.029265921028385634,
CX3CL1,0.005559883622978125,0.03115786457199356,-0.049601450442516015,0.04734551368120947,0.04045718505303218,0.012064347251530508,0.027024653419384884,0.005728205936571637,0.04211936424909348,0.045986149131931976,-0.08466097632166629
FGF1,0.003415672564572361,-0.01450077071777981,0.10999611137203917,-0.00011241671036074713,0.13699180500523728,0.020506620863734264,-0.030623885824342136,-0.03496306205278048,-0.05912789502918157,0.06708765032226784,0.014709532237368147
ALOX5AP,-0.0179998862371651,0.015118271371099461,0.09926174275036152,-0.018732219154913698,-0.04841971533117531,0.035924479355129976,0.033207149665282494,0.030073681225715847,0.03985450758597145,0.10325199521895083,-0.03107819759601295
IL1RN,0.003878845324805284,0.02594213136202175,0.04237528529928882,-0.013992385412501501,-0.06909388242950901,0.012678390727980248,,0.043091165261265066,,-0.03595410751849537,
PCSK9,,,,,,,,0.05566673109689917,,0.06908397157404605,
FGF23,,,,,,,,,,,0.03591832972269782
NPW,,-0.019794543021521987,,0.02388599104561988,,0.0734603924602452,0.0427895035912395,0.1013181520104495,0.02833371003925103,0.06584551674860994,-0.04086269912536883
CXCL9,-0.023769004985257317,-0.03623414715938963,0.02172630533812022,0.026534850707498787,-0.03497090627158177,,-0.04684773279232682,,-0.025823648893211266,,
ANGPTL4,-0.016912977948787482,-0.011066515231581347,-0.06406247748980032,-0.020439175412598216,0.04300949334114487,0.0158776877040227,0.02307174213781177,0.10466296394164397,0.028981545940914535,0.08371630142066659,0.06768456406220595
UCN2,,-0.013725418690541382,0.015042835597920494,-0.03205841822101303,,,,0.02908570997244061,,-0.02028524386505704,
OBP2A,,,,,,,-0.035481130177753284,,,,
COL4A3,0.008766878642265158,0.018719185033214146,,-0.01965308822605368,,-0.02536791463609226,,,-0.056386582638831576,-0.04489540163667483,
NRG3,0.01586928481554356,-0.023554831757786394,-0.052464203274750744,-0.07145197344767655,0.07720808178026989,0.02509344509588573,0.009041856637217805,0.006675781092507382,0.04915341467358749,0.015440207297611997,0.09446725571982569
IL23A,-0.02951446969387974,0.005667409431233026,0.09571740918574906,,,0.046913915550428835,0.01652449658627683,-0.022435270872247295,,,
COLQ,0.04533136427772324,-0.04002816382373794,0.03531816956408483,-0.050711413334507995,0.025671372198951964,0.011227440230929073,0.01298073981875822,0.03197926812952267,0.011855031547701218,-0.0033463495374669427,-0.016552245079769205
SCGB1A1,-0.0293592143042302,,,,,,,,,-0.03286724654631931,
TNFSF12,0.029911934472102435,0.011117071472292087,0.026254260802149147,0.04413285865923058,-0.02243917423292211,0.01492396672758243,0.04623012346471024,-0.029965996951177357,0.06167041413266337,-0.038101681597652065,0.0829087129646913
DKK2,-0.02428951730225595,-0.013927767525297143,-0.04671966871689937,-0.020510430581776262,-0.0257283687853315,,,0.20365046787844332,,0.024043435769587677,
FYN,-0.02572427468710934,-0.0005121932229681985,0.01416395690836952,0.06335742702171364,0.05113284254760536,0.015638606009536454,-0.008315720561531213,-0.059685759710789925,-0.03939163347076374,-0.07258571452808676,-0.011140535383736602
ACE,0.08557320490495013,-0.05328676660879698,-0.023728709673120026,0.02232448993808961,-0.04602030407557415,0.05888000233006786,-0.020601613518381974,-0.09667818997440684,-0.04785267918914382,-0.04583558576132826,0.15181376429027088
IL18,0.008178976282146495,-0.031388534860037016,0.07528707367892801,-0.031082171737971058,0.021824792006594203,0.019396646211141764,-0.05591500845939522,-0.01041200327335737,-0.032147627057303,0.058601071846668656,0.07210691985683373
PPBP,,,,,,,,-0.027469831616533845,-0.025141778675025227,,
CCL27,,-0.03233684076222405,-0.007781139983750652,-0.007980874692470065,-0.030704581828787922,0.02616670678199307,0.05935745342659703,-0.05099367389459544,-0.028789234287954806,-0.04193346125288909,
SERPING1,-0.01594294613949077,0.027164492889979425,0.027186522944011682,-0.0007298122441184799,-0.015887289875829325,-0.05297515375454107,-0.02552156870079439,0.05286680893930415,0.029232467596127937,0.046826420616659245,0.1004996880133219
AZGP1,0.00256506224729044,0.03951015161093804,0.0979334455405356,0.023235707670892777,0.10570026047510644,0.06423522132153066,-0.0470893055836307,0.07938109644723132,-0.0022686960529940806,0.22679084119543147,-0.08357945974468357
INHA,-0.011559932523283413,0.008147349331415499,0.01954051557856676,0.04761738337155716,0.0057555091967293765,-0.027769564527714313,,-0.0083126706967402,-0.017842869813137804,-0.021325494260625685,0.030987555175756343
SEMA3G,-0.03250545163433972,-0.02587593669578544,-0.006310298193265626,0.04838214379115262,0.021293875935662746,0.06581649380749147,-0.015612391555854933,,0.03886431385527099,-0.005298181102932092,
OXT,,,,,,,,,,-0.013291955085695155,
COL6A1,-0.0011842321570911926,0.03283312374661753,0.07952541640435844,0.03425638822718864,-0.09516067713877509,0.07526930570871013,-0.0464662095913794,0.08088553251344294,-0.054715668035375066,0.14559327950925485,0.018593759805342006
FGF17,0.034478789791104504,-0.025762396269750108,-0.054817875507987834,0.03433149083112602,-0.061688589271945274,-0.0008277900218057131,,0.08580481242447711,,-0.04311632303088471,-0.007766413365832478
TNFSF8,-0.028499040882856305,-0.01750878140489261,0.029812739257944275,0.019766759609008658,,,-0.0030598669530988833,0.05900615415031888,-0.012376335339370067,0.00952464090875805,
FGF20,0.041959871008682266,-0.016074819422549746,0.00900909818358543,0.005236996987158134,0.020678813154654422,0.059824342031976924,0.24342936716230523,-0.019021992388287667,0.025724842508375673,-0.00211151921800715,
ICAM3,-0.007156143534849288,0.05128963630335179,0.040873628134440836,0.020403158273112062,0.03934583966732136,0.030846397889734294,-0.04712177527632596,0.06220362868745389,0.058170584384796234,0.023143861883182126,-0.00731320198307893
LAMA4,-0.006047143148042568,-0.013751659214408244,0.003533146394272975,0.06766307717308934,0.03149244316901996,0.09722510522201983,-0.037892782159572834,0.026088752619134962,-0.05769541036881257,0.11070082962137225,-0.04134664509913848
DLL4,-0.013975316250011976,-0.035290223892799705,-0.0006220295952614148,-0.014143473118910378,-0.025703745324233397,0.006540184477690329,-0.04812205626889622,0.03146039365208145,-0.04229317459385779,-0.04470055250341613,0.027882916888491257
SEMA3A,-0.01565496025217495,0.003324637051290889,0.025046551942565134,0.02858168256941441,0.0013906857414617874,-0.020957256823321176,-0.06722419386885418,0.052636567306630085,-0.05697372704066003,0.058134722635340114,0.061153063428879044
RLN2,0.027202825514912765,-0.017669735089455994,0.006708957844760956,-0.022680648189797672,-0.03248272753801381,-0.001705914953692186,,0.23001969386612459,-0.04997865455582685,-0.019237199720997356,
C5,0.04420717161872492,-0.031123783816707103,0.050612115168152366,0.03466320955061025,0.012373103109884829,-0.018844082281131627,-0.020637855862303902,0.00876199597215339,-0.03198395172920731,-0.052982902224293395,0.06979415144134779
COMP,,,,,,,,,-0.03594496908637986,,
EDN2,,,-0.005571520837218351,-0.01969012269589199,,-0.04400789928627289,,,,,
C1QA,0.003369646018139272,-0.04081266178400682,0.03808636272208138,0.03745253046547269,-0.005325698193459457,0.03446945957097769,0.028759602009574375,-0.021896274227372003,-0.0079939095784657,0.18556699061362283,0.010319324164419164
UTS2B,-0.02575254425191977,-0.017669734987941332,,0.0017767649057878689,,,,,,,
COL9A3,0.03473861407242789,-0.023402445727948796,0.08518817042444839,0.011925967726580118,0.1339242538680888,0.008759676085930973,0.07139143355970799,0.04075643086097095,0.0008884397760411662,-0.008013238846951272,0.08325113615701574
DLK1,,-0.008824800011625429,,-0.04129865563737464,,,-0.03313958685703985,,,,
HGF,-0.048052857283559444,0.016494461196981197,0.02705642319503467,-0.0004165946338048736,0.002919922176080679,-0.02938918102024169,-0.03073908337951568,-0.0010591984570676235,0.002343301999639212,0.03420469266465732,-0.009822071677392272
P4HB,0.04801629510922003,-0.03827529441713809,0.004794725565142674,0.037909808561093404,-0.0068906121404513415,0.025525661099289113,0.06790811500663577,0.1484316906659729,0.0020464649593472167,0.10615708789415186,0.03387762907291743
ADCYAP1,0.014650467293314205,-0.0028639444946065708,-0.05180076003898998,0.041679697010426286,-0.018833367007360047,0.02135457015900168,-0.06184216200911914,0.023881538777179887,-0.020663681500321267,-0.01570829150775481,-0.04601747391122388
GREM1,-0.010031322737092757,0.06099903311955628,0.03704877208683749,-0.00042957193202622823,0.08148694541712291,-0.002358842462952893,-0.06910712442844784,-0.011194721623091975,-0.058006534752666435,0.0305838447673904,-0.026007337886045912
EGF,0.012051391447197036,0.047198814415349746,0.07507384638668883,0.04331273811622951,-0.03840403412470571,-0.006107837837193291,-0.029581016327073856,-0.025200779694720343,0.045058967514147195,0.017194334553011868,0.13465534708181223
VEGFB,-0.05749133919100162,0.030568052476459332,0.011939780627650632,-0.04090016005539076,0.04662699668141066,0.06390921722765558,0.00288306197109052,0.06394430513625142,-0.05708564373286388,-0.009072342357875482,0.02386106748481114
FARP2,0.02336780600732078,0.03927959586377911,0.02982609740780141,-0.012240578854723558,0.07260027491761518,0.012457495814441649,-0.011908317297856248,0.007686805346900694,0.005089266949625506,-0.03205527411100506,0.16217668213648703
BMP3,,,,,0.019968514798564443,,,,,,
IHH,,,,,,,,-0.02698066677837594,,0.018126773933216447,
LAMA2,-0.007943086059304908,0.023334990862295624,0.02775703144254875,-0.0029469107438662733,0.0441005110608378,0.01777312352297706,-0.053261286461599285,0.04652897036556678,0.04333865601385424,0.11809913974222806,-0.06987389342960379
SERPINC1,,,,-0.0033516693825791015,,,,,,-0.031314955673861895,
NRG1,0.021049875116186764,-0.021655489646412958,-0.01540902792096971,-0.012144706306196195,-0.055378414170007585,0.05891196614129029,-0.02911887724518739,0.029265040393472865,,0.16203110512680158,
SPINK1,,-0.03497615934129156,,,,0.03385449402992791,,0.07876054319882757,,-0.017442449988889126,
EFEMP2,-0.03213673780880618,0.008849060659110038,0.1279316711661454,0.06515044603928657,-0.048180347547224486,0.009274790635506909,-0.07396379880057657,0.10871078018942819,0.025926104284732496,-0.015306215835162165,0.09909062109070922
SELPLG,0.0408423092216546,0.0048738548816654945,0.05002144373407994,0.01564179618571212,0.05002028292271233,0.006354560204386701,-0.05278895891962527,0.023138080788073213,-0.04526828637854016,0.041076065820582125,-0.014052017484962515
GDF6,,-0.019794544734123815,-0.019272225304704283,,,,,0.0897531325924884,,-0.04123675303955302,
HLA-E,0.0320214936286562,0.03565598380129573,0.0670565519601622,0.03752437239284272,0.07068883616822075,-0.011941859235363643,-0.012619128955915795,0.027657122923023955,-0.004319070655323858,0.06974193652489356,0.019831787442169697
PTN,0.019891809170008545,0.05396527050412287,0.09520464050133844,0.05153909567316005,0.027410770255609333,0.010550323760513708,-0.017319813486355185,-0.02533811957641966,0.027985622345768905,-0.09660527376421163,0.07650856377483298
CD274,0.03471466675309331,0.01536807366459393,0.01719441067902189,0.05562249919120626,-0.03691764588411834,0.011523845575471831,-0.04391213179780833,-0.023296633992129914,-0.03399702953361291,0.0454528539041612,
CD14,-0.03958332385675329,0.005550549529726717,0.031041395514617966,0.013822279922345512,0.0024188045744566733,0.003394501893770362,0.008030428498228928,0.0012166812878151108,-0.019052728337030683,0.12230955356737748,-0.04017884755445373
SFTPD,0.0006638473619715206,,,0.06564636123604385,,0.01020699812479827,0.006169642858832098,-0.03676235117757134,-0.029917434319911975,-0.014132374366615064,0.11318307716364696
SLIT1,0.001944955336443811,0.022550104350285316,0.008901550582030727,0.008083059753233096,0.025744111833441607,0.01708966279967636,-0.04409343655329332,0.0012948576430979117,0.05881142585361328,-0.09820446021920373,-0.020879526145528658
CNTF,,0.006980678327039686,0.0640946250425048,0.008058496617100838,-0.014571903843054098,-0.022404127021891172,,,0.036410271696712904,-0.01936689451736494,0.08751546245525396
BST1,-0.009456252412400019,4.7030532731023136e-05,0.07218060766659504,-0.013175281894512484,-0.01557738202137598,0.04264880843903497,0.02076343064485473,0.0037156490741592756,0.022037329476584905,0.02012028675706622,-0.0534510943549357
AGTRAP,0.014556645213538104,0.021711506400560784,0.0338333299332377,0.06254233541551037,-0.012083994408355114,0.07670803560747128,0.023414691894213958,0.025797776246145567,-0.019217246344176073,0.09007951182585731,-0.09274728339745993
LAMC1,0.02009785301732126,-0.08333201082609513,0.016030248966325097,0.02076224128128755,-0.05008468501742189,0.08468184802218684,-0.11146494666886013,0.07060114389896555,-0.05816192212104604,0.14427860526718825,-0.08244375348245324
COL6A3,0.010032738712434458,-0.047779247791422105,0.009496160064483214,-0.011111606245784712,-0.0009435031853358908,0.031133927556068773,-0.043374454349755336,0.027630662411788333,-0.03855085660872094,0.12557445610459225,0.03468184445607806
FN1,0.02077631510773565,-0.09412452502414556,0.024435881013221403,0.0394157086404567,-0.06343819159207216,0.06917782285846709,-0.03333679542037759,0.10948362830781098,-0.06263472504935143,0.10588742348047062,0.0017456023739602414
MIF,-0.010334167397776787,0.01165434243584867,-0.05832166905520523,0.014541982685751336,-0.04965047239747515,-0.006929569926672977,0.04171885354372524,0.04664952835440044,-0.024558024586319123,0.029774336331907972,-0.03768625332894637
JAG1,0.04931095562157264,-0.0029607269704420374,0.15367853362957568,0.040189037385193215,-0.03832498556932061,0.045271564235826144,-0.009315073153702506,-0.055718023176547546,0.05222559142621582,0.02497772698657239,-0.02503819904826528
NID2,-0.027819043784494436,0.02862507324343248,0.008075659543536815,-0.027614116080412133,-0.07804629443256467,0.015303774193625164,-0.0859086279810144,0.009948592416078752,-0.059351044178769824,0.03326535626900991,-0.06594035638607282
EFNB1,0.03139492596636765,-0.03908369014251111,0.028431906046366823,-0.011930291155908365,0.03786879132055561,0.09153764888320993,0.018149885725033055,0.006835567628260648,0.017729773824776206,-0.06807950620656372,0.10754727327293552
COL4A2,0.0034499685278220034,-0.08558627731854046,0.018907789759168816,0.00857588470323806,0.013915728726068754,0.03002908886296821,-0.043960692712587575,0.004429690727514,-0.06907314548059752,0.037629017678577244,0.006875999591911514
SPP1,0.04621011815201807,0.035417003922036866,0.06912850368143893,0.09598033923896288,0.05445494253239173,0.04922837312685171,-0.049764993965163734,0.04376107282178812,0.036230806701386106,0.14066627591520406,-0.04685850440592484
PODXL2,0.03420332626753645,0.10116901492720853,0.0006585195998884094,-0.009693652272569504,-0.010500972738436455,-0.010828032540028773,0.004747746657054903,-0.012745950392004077,0.019596876339835805,-0.07067546003747195,-0.04730337507257093
FGF9,0.04506244052188931,-0.03037642556329696,-0.03358002989676425,-0.04155752984623019,0.049792338417504634,-0.0243970359887328,,-0.04038697669037392,,0.007825898302209621,-0.03765257089149913
ITIH2,,-0.018608033169126827,0.06276139424443662,,0.017418470809598404,0.011629963961658956,,-0.05929516848717217,0.013994505666346989,0.007985743591482117,
ADAM10,0.008213724256290671,-0.009699361692115679,0.01790683111242674,0.07733406062109513,0.06315878646326256,0.07922437694144949,0.003194171966579839,-0.028239928344845473,0.002909156918008942,0.05221635278822488,0.07015039368196753
CFH,0.021877709504205412,0.0030911542609362284,0.010428995513948108,0.020010846589901415,0.06719370946460641,0.03528434317988402,0.021589861837507107,0.02456620361978304,-0.013704165854159478,0.03348411301800831,0.05809353959139002
COL4A5,0.04437350732342128,-0.0037269315557146568,0.08276214336699968,-0.018715650589732378,0.12193533728737127,-0.007779682911880121,-0.009855527333243503,-0.05886566502750583,-0.05169423965150141,-0.04548859951719062,0.018398119609266926
LTBP3,0.003938200541518426,-0.04316397410700088,-0.021125031203952475,0.050396265957762566,0.033943834751868206,0.036960739902098826,-0.03348226256216049,0.08218961345268673,0.017704753650403568,0.027097999243017867,0.0689378874345464
GNB3,0.0027982492760045205,0.05566717098328631,0.05473488442041386,0.04017073145956195,0.024515105994441132,-0.003793053365591359,-0.008430711909675596,0.0317586713043629,-0.022384381742312668,-0.024471022802424747,
COL6A2,-0.024081476411112235,0.0181299203287914,0.0570737951857312,0.07543416878592481,0.012851718117419909,0.03539794767009475,-0.03425032752495659,0.07789955900013619,0.028827082069572543,0.12874704905863807,0.02070262052353907
PLG,,,,,,0.01644245240335491,,,,,
GDF9,0.007993576609276907,0.020415888771668916,0.05530199207714624,0.07641099482563578,,0.017750406956832904,0.047777308259812155,0.061829684191942194,-0.04540403991520538,-0.058520930004794774,-0.03352078440456886
NCAM1,0.008057019366507925,0.026782381034047557,0.09986517010563573,0.05307188827691807,0.06927605471120013,0.03092522784631396,0.07824201288169626,-0.03649938972207465,-0.016534375430754457,-0.009214001847037025,0.11268043324581845
APOC2,0.0035401470631795597,0.05960240026189831,0.0917987897411324,0.012691154887767238,0.004421404977631011,0.04871621029862925,-0.027166016710090182,0.023703482860055233,0.08411604396538958,0.02349945648674527,-0.009812324595613835
BST2,-0.016331328602245454,0.07244655841005819,0.07802176410170863,-0.006523413185175773,-0.03702963303652635,-0.00814146818643219,-0.07126881813349589,-0.02257812752844145,-0.0912440240475207,0.0334683896538058,0.012309521230399557
COL5A1,0.016390034368819577,-0.01708100606535948,-0.09456356230607887,0.03261991519345003,0.049144683207871354,0.05856022661552074,-0.09055112167339403,0.06544506200828201,0.04006240244535704,0.13791695554852074,-0.042728502798915845
CALM3,-0.019953007567943555,-0.05031752078258684,-0.0944696883295077,-0.06964198301109165,-0.05827953157847016,-0.03080485651690741,0.11035162770714305,-0.07758575776265193,-0.11403578881769365,-0.10608585271574193,0.011212446240144305
THBS2,-0.04013044370958056,0.06599298896607063,0.10292021843309948,-0.02635063049453831,0.09790782001547878,0.04424867368818807,0.037252054481354095,0.03149303525074852,-0.00904800846304745,0.08166313084001112,0.09868023956186174
SERPINE2,-0.04670333759076247,-0.010096216685001519,0.002331396666861864,-0.010966919529881287,0.06507473224536514,0.02854208285482223,0.007975128425781644,0.059178635217208245,0.0850294716123915,0.2698733175497344,0.030969510652079965
EFNB2,0.023479105693147644,0.03354027985554326,0.00593979821537815,-0.03820422718579252,-0.015834296509557828,-0.010808804395145862,-0.0016352646195234586,0.06841532802378841,-0.043404522160784983,-0.06364953119947629,0.12061256395702355
PROK1,-0.019765503585332606,-0.0338132021668701,,0.010969362693473372,,,,-0.020611358606776747,0.056161767450614755,-0.0046180070598044005,
MMP9,-0.006239289893212961,-0.07011456764796256,0.04858329896829338,-0.013742220276835457,0.030898277948364528,0.05391597096679608,-0.03275804694938063,0.08418752737894425,-0.07760973883802048,0.0006114793667406363,
DMP1,,,,,,,-0.033888726553493904,,,,
NPPA,0.06220837956226365,0.02556361695481966,-0.017246941857000122,-0.002788015046259113,0.027690275361568067,0.03552061478558005,0.03742503898375867,0.09741332704397712,0.040840930893104956,-0.06143635226678195,
APOB,-0.018296854661555707,,0.04878070669635337,0.03273611641997316,,,,,-0.01897679057927453,,
C4B,0.023190143906300087,0.011938191761846607,,0.012051990871971584,,0.03613292189109151,-0.03180018486401526,,-0.004740564020235482,0.09119049793307323,
NTNG2,0.053525797699416795,0.03401810920330782,0.02919054370995748,-0.02258280199028707,0.02354626284586199,-0.011474609572371085,0.007800955729836282,0.03450858208193846,-0.006437222724503246,-0.007340094768190628,-0.06001315615934597
LAMA1,-0.015831725419599065,0.03267587550180871,0.0906947734165776,-0.012789415623289996,-0.00693370830903493,0.03939426981295701,-0.03280913558857168,0.01645117243444999,0.06571243651375683,0.03309214457221379,0.027385003648381468
UCN,-0.024030121207375424,0.0036230773942136836,0.030100463554295548,0.004338467382381289,0.08358196066918906,0.04466452271436495,0.050412081411077586,0.03695895752116094,-0.009159521403025327,0.00670828077796541,-0.04328203966720006
ARTN,,-0.023637413126249635,0.021623215034829776,0.01057251941087525,0.027748073417141788,-0.022404128580013002,,0.00725911099654834,0.006910413186749073,0.02916447272742854,
PDGFD,0.013002598204566406,-0.009247467442601355,0.04359875172038641,0.01996344353174204,0.04390953176079121,-0.005261924539942346,0.052414592370260055,0.014798612997067374,-0.038247394494966856,0.0966607593245202,0.03746273228418776
EDN1,0.015166189711806234,-0.040407855361340436,0.03089723094432614,0.023196977438939316,0.01070493502218741,0.04694190909165397,-0.05720956424048562,0.0039505421306090215,-0.02210071067328927,0.010281438242942286,-0.09217119869623881
ARPC5,0.014103672215897407,0.031658154705192794,0.027434286865815578,0.020385220315484474,-0.0007334107624419534,0.01375764347763936,-0.046527271602722874,-0.023526200572833663,-0.01917866723343429,-0.07327589098775883,0.03945585810151347
GSTO1,-0.02274190812082615,-0.007518958044561369,-0.09237296292656405,-0.0308418471857127,0.002748647783913259,-0.018352875216101024,-0.09562076481810985,0.02822130417299671,-0.027685540589262883,0.05685928236111981,0.08825827395393292
PROK2,,,,,,,,0.08245430575928446,,,
SYK,0.0238168898228689,-0.004499185131801951,0.04036235085329748,0.02797561439285712,-0.015066455092729261,0.07540989928556656,0.06007326147005239,-0.004098626333929215,0.01504940201836729,0.008601012449868084,0.06480146566640377
ST6GAL1,0.10904155845231213,0.014529798840513744,0.14716504995185622,-0.022057488175768195,0.06970715700238445,-0.012970028939947587,-0.007028538140522575,-0.10923513036275881,-0.049748401519036395,-0.0768494241117061,0.13086324461038212
WNT3,-0.01364101232543865,-0.023214068324811647,-0.01855479220966841,-0.006528912872189418,-0.032993759946772554,-0.04872375210755397,-0.03348029278211388,-0.01235883526339558,0.12534829867549746,0.0014080210016826143,-0.07493801075962937
HSP90B1,-0.009769482762778156,-0.019045522023200548,0.05296941606810132,-0.0006911824407126141,-0.07335520240128561,0.005769214331243648,0.10507455777448603,0.054628646710291155,0.05463681352887829,0.09551776246692337,0.08509197454554972
ZP3,-0.003945068865086845,-0.041229177905250505,0.009606847029611607,-0.0035537357521715643,-0.041092271335334184,-0.009056238237934569,-0.05045885012798871,0.02210097167313511,-0.0045836937806077805,-0.04478971935783549,-0.04369000359388335
ANGPT4,0.0009341695869338786,,,,,,,,0.0935575007779886,,
NRG2,0.04254609021529324,-0.009331383826112743,0.0379333484828622,0.024518257909848896,-0.01959567541226262,-0.00707906837245227,0.013859114207488407,0.04390040363389192,-0.01819495378419487,-0.024675195570494676,-0.030034905439404253
