,UKF266,UKF304,UKF334,ZH916bulk,ZH916inf
SST,-0.029711616529611136,0.030269403988870642,0.09462555548636034,0.05130292675815716,0.10625220226122697
IL34,-0.065185986149529,0.056623914850505976,0.19192640243274645,0.05521086791256091,0.0662862204735471
DHH,,-0.05234449827558477,,,
XCL2,,,,-0.019933916645630705,
RSPO1,,,-0.014852726902352969,,
TF,0.010522119048394877,-0.24565450904491948,0.02351378454652636,0.14218493773495303,-0.08680192044618752
IL33,-0.012460667315860183,0.007318591628882961,-0.060306102847090884,-0.06357402555392691,-0.10677562544549705
RBP4,0.01817513123156947,0.13892290333673163,0.17280838306495622,0.06503602908043238,-0.02360227965653331
CCL19,-0.007675421082174054,0.02456921819717047,,0.014985920181609016,
CCL20,,-0.037813355013700416,-0.014636596566371179,-0.04563318801280038,
NAMPT,-0.0010169762401831173,-0.2163792633676723,-0.09049700505203623,-0.11677511467329171,-0.09935763154123821
