,UKF243,UKF259,ZH1019T1,ZH881T1,ZH916T1
LTBP1,0.013706695081524304,0.001964080939305024,0.05273892785850857,-0.008468901701959571,-0.0058224867701314785
NTN4,0.017841031049639668,0.0035379855173401234,-0.015302906156631702,0.01659185508590249,-0.0022986261777589263
APP,0.004255610799592812,-0.03734294212194078,0.0766665085538632,0.018112218802013795,-0.016927656708678424
RIMS2,0.012479360552049117,-0.011691679906891827,,-0.06388991765568253,-0.026158311492780265
WNT7A,-0.03284261246935227,-0.005271595081095459,-0.052899319852133274,-0.04107981522129998,0.0647120637688255
GAST,,,,,-0.029143977492012176
GPI,-0.04574236135740545,0.08343983610857472,0.028117927075212962,-0.01573917560524103,0.0637906341612336
IL1B,-0.043052074435030674,0.026540801673823822,0.0824228647650538,-0.01040944848720054,-0.01895629080551165
SFTPA2,,,,-0.01501826094996205,
HAS2,0.05633787068787221,-0.0011175421607081007,0.025512524860848432,-0.02221412451938227,0.05291016594770782
IL11,,0.012849176363190338,0.041934254057939956,-0.0412821422772981,0.03424375455274888
SEMA4B,0.028107575236909703,-0.07876974105272051,-0.06771316815880844,0.020948336642766397,0.07415411409871042
FGF12,-0.027426276826323658,-0.05514799995152955,-0.009411929324643747,-0.01823670955843056,0.022848131438664755
CP,0.03446947834644388,-0.006005471804534954,0.07314512961899215,0.029792595390864096,0.029244210829996824
NLGN3,-0.09412517596496638,-0.07435907979743728,0.02447307750966083,-0.014042688203913445,0.03036800767216028
GZMB,,-0.012091699756516404,,0.041865633385539426,-0.00016204374528256782
PROC,-0.02671028843569824,-0.022755964133631953,0.1389279835299458,-0.028181522444924056,0.030992005711430994
TNFSF11,,,,,-0.042591759477037944
AGT,-0.07752326777065666,-0.07617412763814223,0.06659607454505323,0.019378278721851955,0.06365479190261475
PTHLH,0.004989690188832557,0.08637032095405463,0.03603937850790163,0.0016854755310472627,-0.024524840891239758
COL1A1,-0.03175841620065487,0.029178955903666804,0.014705981910382478,0.07973100426763335,-0.09169202385275187
LAMB2,-0.029601449376416296,0.00013311796954917598,0.0367348350903801,0.05938887652001355,0.014963909120632984
DSC2,0.05422118428634255,0.022755201019499093,-0.005026571768701198,-0.015851793805168844,0.02937832440519656
WNT5B,-0.040162840274023184,0.11734982509374378,0.016973342175630898,0.08597603981762962,-0.03554963232452819
LEFTY1,,-0.026071443269524708,0.005490043309781604,-0.03640257202351049,0.10640489897697407
FGL1,,-0.010351959702038588,,-0.003349027911207449,
CXCL5,-0.021588382326590213,-0.00951435638046623,,-0.03448732683508951,-0.006734182411410114
S100A1,-0.10042040485832972,-0.012800885920942053,0.0006451659245188964,-0.0060723807176060445,0.08904018590853108
C4BPA,,-0.004287830967434625,,,-0.021284998862669866
NPTX1,-0.061613963687599825,-0.020335790796828263,0.05743898674492583,-0.04814537703437773,
TGS1,0.04452068840900769,-0.03559599817423995,0.007142480829540669,-0.056222651644672376,0.08968927757318525
SST,-0.043896019844738524,-0.020841420918261307,,0.005655070052591867,
IL34,-0.019310483381909726,-0.012113117397702548,0.07053629088028536,0.063747324136078,0.05558197504823093
DHH,,,,0.04882865549847884,0.021317273410703025
XCL2,,,,,-0.02221762993407157
TF,-0.07576065654362876,0.02339078784659319,-0.03792402452880284,0.026328743490978364,0.04393595152255083
IL33,-0.029608742334160228,-0.045344497057965,0.015381481334767156,-0.0665819483412241,0.09293189352449223
RBP4,0.0587678875300166,-0.019373398778453198,,0.03629253387996594,0.047071551296995764
CCL19,,,,,0.02166563042373715
CCL20,0.0016646859330579247,-0.023794904735339094,0.028729001906774028,-0.026850374555100254,-0.04250185517160947
NAMPT,0.12804034544224224,0.09359557865214817,0.007055276185512864,0.0634380332747325,-0.01139370074595063
