,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
TNC,0.024466940810659837,0.025918020982513806,0.07406231930614,0.05683127993364351,0.01074077153960882,0.03856852852882928,-0.027195356539615797,0.010315441143171076,-0.03942359786924254,-0.0020059153597254413,0.027461932867417955,0.06197886480220198,-0.046892421445216055,-0.045370256945400866,0.00555977255695382,-0.0054338989752617485,-0.054055039104109866,0.036978385466097295,0.07112636493946245,-0.028796442427695523
TNFSF9,-0.02223198114856964,-0.009443151967191121,0.0024241460142701817,0.034318066230418345,0.007086319301722909,0.0059043737560246475,0.00019429638613286055,-0.022258660676918243,0.05420969775801402,-0.010059201217525295,-0.023081466472910865,0.04918306131146644,0.013145802860657651,-0.002883672455760231,,0.008674459064951703,0.06900992635552419,-0.0034691832994083634,0.11035845388935998,0.118428415871699
C4A,,,,-0.013533366207198513,,0.03133737847234382,,,,-0.016321712304573063,,-0.020966208750541913,0.01015757074118374,-0.014337272283559582,0.03130257819838972,-0.023973649182741256,,0.04479656970186644,0.08526146291935804,-0.0439698155918146
CNTN2,-0.07804223246087919,-0.023355017349285637,0.0318740977187763,-0.013140152001297287,-0.005558705446361782,0.03003614831494379,0.05075369031024515,0.014707434176253763,0.019200721108715457,0.004499203863809898,0.024749969758962286,-0.0016800943118291266,-0.024401679478177802,0.010243934778792086,-0.036103283243190766,0.04852554043249251,0.10043446815261532,-0.007287798784501534,0.02658018578814773,0.06202433113870276
F7,,,-0.013758079610717754,,,,,-0.01123979333582676,-0.012460594578740969,,,,-0.02101020192272682,,,0.10538062180379044,,,-0.017818287595765887,
LUM,0.018803175678779215,0.015875556049808278,0.0048817265028306385,-0.0032840920473780556,0.010055062137720167,-0.022400085115952238,-0.0482734085291953,0.022989343997969577,-0.02364844229134639,-0.01565057664622645,0.0408509379285052,0.09003107659571241,0.02681594011947277,-0.02341277992093043,0.010565289644533366,0.028994838583087306,0.045502986391883604,0.01192265047625961,0.0705780023693815,0.02977317462581496
IZUMO1,0.0015522373201706807,,,,,,,,,,,,,,,,,,,
BTC,,,-0.012481859165291542,0.0405418875332306,,0.05657187187632912,0.011653613977936407,,,,-0.004458015247333616,-0.025552075161941384,,,,-0.021852554989325777,0.17980756762245254,-0.0326887985259532,0.13650531101951965,-0.019508207262173748
APOC1,-0.08136949002860906,0.015675205553910523,0.051246018496690124,0.019212625842613438,-0.031277908338355434,0.01995272012939333,-0.0275680856334556,0.00793477326526977,-0.009426431901921712,0.060355295778398016,-0.02098670757480608,0.04591185208731965,0.11358545134795515,-0.010004073900184237,-0.11230493111871115,0.060709557569408636,-0.01844910646331394,-0.01825657481084428,0.014412055630553334,0.0630212931069851
PKM,0.023690300086874037,0.06358531702231775,0.03672377777887193,0.02825789271535631,0.08434395199211941,-0.007082067610410144,-0.008339439554393147,-0.0296722925188994,-0.018618226734042318,-0.07702693537209804,-0.006800999377850497,-0.0026590752114933223,-0.02611529798619428,0.06625624473794023,-0.010012731397302962,-0.00817190227489139,-0.07130712116712884,0.005283374907008738,0.04871650093129018,0.01623502211715958
TNF,,-0.03382748735133219,-0.032104005368017156,-0.03004970099265567,,-0.048993753434300145,0.0023913327439577746,-0.012867459039417113,-0.01828746870237511,-0.037236819847884094,-0.006050419309137246,0.0779635373649292,-0.029908318928561755,-0.023912493815632277,-0.046972869307410604,0.02047947103428463,-0.01827202577179796,,,0.09977199695292671
GNAS,0.07103430522446558,-0.12891593857781844,-0.009413069308899224,-0.05065178206721603,-0.09322239464538042,-0.0006006026669477741,0.05741588084516337,-0.040493369258548774,0.0018512878755560717,-0.0953046860168971,0.009157151809474537,-0.08111338869304457,-0.032671753309208275,0.05949873064952893,-0.025441766434132186,-0.006718515145089906,0.054025781830177456,0.029988672885476454,0.0027529967657890933,0.032891813773848685
BMP8B,-0.051494633330978826,0.00048713433085349235,-0.024906948083818353,0.026093181747298654,0.029259317635420442,0.014133758654012356,-0.008414686826825288,0.017552003341612003,-0.028624837414460903,0.02533493552620338,-0.013414378654829548,-0.008183473407792569,-0.031026197640527154,-0.008740552995790378,0.03634454679418998,-0.03155410599841427,-0.04239350392018972,-0.032577368677565645,0.023267101024594537,0.01681069994147428
LIPH,,0.01001870636890959,-0.014102525232432148,,0.09233883516681148,-0.028115200210454862,,,,0.06873819012516343,,,,,0.011389261062719022,-0.021533564060673693,-0.02037173676994515,,0.027325077365099038,0.038396693576679894
CCL28,,-0.032163991883954746,-0.019836955992959433,,,,,0.02176368383091204,,0.006326804122266633,-0.01586637740202328,-0.02604328653547925,,0.09036218309510066,-0.056643360870608436,,,0.031059426035473688,,0.006965234567250432
PTPN11,0.061637225729159126,-0.01756382312047631,-0.03809822099301602,0.0185812573423423,0.0213357937976994,-0.003764880256832943,0.016348370521439455,0.03565977787671968,-0.01004290469618004,0.01177277185348897,-0.015070562926452771,-0.011624375624492204,-0.008364598871768268,-0.050412508617215794,-0.10135800512477293,-0.08351545101628466,0.029843710963162157,-0.018272657282680807,-0.004434148490602175,0.042767179559460175
ADAM12,0.12993958801144848,-0.06553296321756674,0.013343877463093783,0.004149302165177117,-0.0072530306660652764,-0.015527365069555571,-0.04033204086249126,-0.04846966056934648,0.023229108558653754,-0.06760884856485945,-0.015333867418735226,0.10399666723705644,-0.029816445205737025,0.014009334651277893,-0.008690460144933168,0.017109154822386168,0.006079211489350448,0.0015427848196825332,0.03985534790609065,-0.003897063843545576
EPO,,-0.05760654623214089,0.05292320965248141,,,-0.008710496857055307,-0.018688650556746057,,,-0.013768370831447626,,,0.0011798594567484684,-0.016310187484786035,,-0.0052016219663691765,0.01857029095670969,,-0.0170473272113108,0.036031243556509045
EDN3,-0.03122219484462817,-0.044390002270565505,-0.024565930514588823,-0.01328442802494488,0.07366141309741728,-0.027765383356690532,8.875788236263469e-05,-0.016121181015604637,0.014180286586667569,0.016982975207249076,0.012147066414847581,-0.031200979519578315,,0.024626465168875983,,0.07129935539019906,-0.034554795954184654,-0.04658891547541083,0.030067979186801225,0.03260138588398944
CCL22,,,,0.05705476614075522,,,,,,-0.02772291284178286,,,,,,-0.026467915643797232,-0.019348302749630553,-0.0004980164767200034,-0.0149582875119616,0.06443291364126325
CCL2,0.02379841088577802,0.01346522564892656,0.01299726883402474,-0.027282090151103236,0.013392771771454058,-0.034010843690445866,-0.03618840124304522,-0.0017123135197714995,0.019376778174215625,0.07084581862315877,0.01389735050132754,0.1859227045926572,0.11661356929809875,0.0043093067333629725,-0.015521370431704047,0.05887592853779924,-0.007559217428111603,0.0027411475616410485,0.01515206584804608,-0.04329012425918095
DSCAM,0.09435054102212977,0.08308701174934958,0.04545824344452314,-0.01185010969309232,-0.024277795389224765,-0.02063455885127926,-0.046145185125184424,0.0019322962143072575,0.044785808826012706,0.007139718292152369,0.01839565659494136,-0.05216696472915796,0.0007223711976940906,0.01540190762152994,-0.0725933356574892,0.048872862035078776,0.03171630256037006,0.02779102267467619,0.012236014310170759,0.028624541151689387
GPHA2,,,-0.015717980957914032,,,,,,,,,,,,,,,,,
ANG,-0.014825802407089885,0.09814463036656074,0.04822299157825653,0.018322319919900618,0.05134329316021424,0.022461800253077303,0.002051195164315254,-0.026317483638315604,-0.02782690205956452,-0.018518361094440848,-0.015252789967803305,0.13479285824115997,0.04220624965460979,0.056189628762882665,0.0720213793948184,0.026945708121694792,0.021741265876434948,0.05695508293826053,-0.006590790373356093,0.14338510783800998
FBLN2,-0.02927464889675814,-0.030962983030302527,-0.0397824612230103,-0.020926985237982927,-0.026137762582088678,-0.01489796907083379,-0.030497263927805184,0.07859451636812445,0.06204353081656049,-0.0008848543801032486,-0.013838363444967748,0.009372333093260302,0.012696447454237472,0.011558058292287537,0.17421383741487695,0.06749128575481818,-0.0003733654109377536,-0.04690192201182801,0.037549506583038905,0.05754980458389351
VTN,,0.08935510507573495,0.04030137261813917,,0.06849283708289707,0.013790608137604238,0.0005499201070336153,-0.012941569062440195,-0.02100449715609046,-0.022619887059385245,-0.021157297142703778,,,0.08745512545791075,0.10835372253793332,-0.026731798964795078,0.04014289169899398,,-0.0220739878611507,-0.0036897386302597
VEGFA,0.003299069381497712,0.09010255680300569,0.06671509144074603,0.03430902307832082,-0.004934863395003325,0.005870204525928175,-0.025693628271055615,0.018155429439645206,-0.021275027199995016,-0.056817588343565005,-0.017942139651933264,-0.0129657309228571,-0.035625034068910204,0.07583701272968783,-0.016465546106557823,-0.04975468948455472,-0.08236882878566058,0.00174791581225291,0.04890304605834019,-0.06319932342798716
F10,,,,0.01378607902036305,,,-0.01758003174373313,0.011116720755071195,0.016740168158270313,0.05795480890290939,-0.02616831092118152,-0.028610915164486373,0.02221417552346702,,,,-0.009145998511063253,-0.028281968091938506,0.023479919016499085,0.008257347362435892
SERPINA1,-0.06706340560946747,-0.00015868270558277344,0.034089373700602145,0.001396826653193875,0.0026665981241609806,-0.023053079878840223,-0.010743921020522122,0.01576149711907862,-0.0011399765666879782,0.04508294819721266,0.03589410270155757,0.11436303888362785,0.05116785807653043,0.049773879037844596,0.023546252316733254,0.008406419683348678,-0.06114061405296697,0.07438633635796961,0.0431933633722519,0.02652376637116901
VWF,-0.00882575027879691,-0.027985977504557506,-0.004009794229746596,-0.02343252208188796,0.05884720211215093,-0.036525784101843706,0.009635469696949164,0.0451552501624871,-0.029226640018694426,0.025204258708905018,0.037481982613955564,0.06230218660029467,-0.005640413808333233,-0.01656357519308668,0.0066081906288769825,0.04803524269647979,0.05805785000692503,0.07674590182263923,0.03809651277245275,0.03669597897735629
GDNF,,,0.02537612835369847,,-0.033934194466832567,-0.023313918756718722,,-0.020144054034391724,,,,,-0.008482119499400923,0.13288669856458196,,0.06865293224941818,-0.006562842122200452,,0.03977980907763332,
VASP,0.022088845261203128,0.02709610817333612,-0.019315419537538788,0.03611564054993231,-0.013871433774898287,-0.0051774474601332604,-0.06129841422625873,-0.0009349700335628926,0.02716268991626671,-0.018827017478046288,-0.004793283582421708,0.09800760289365293,0.05061076763584882,0.011005825215746329,-0.06506953571752523,0.021458541059512844,0.04267244204159971,0.10977513424971465,0.02381638775433601,0.046425144470027435
ADAM15,0.022168201012124376,0.01986371845164721,0.03307025382304358,-0.004071677736662121,0.04582162784629157,0.030738544659087156,-0.015107182312242324,0.0011280503228248285,0.048286956436812835,-0.018258010860116098,0.01611955816772245,0.10827105762068233,-0.034728315508977245,0.04098088305705553,0.03851239009080572,0.011758823728608156,-0.0296088187341327,-0.0036503777341941393,0.011882194669157763,0.013450596447891098
WNT2,,-0.0373997034242244,0.034538173270681094,,0.059755448771230825,,-0.01514064046434414,0.012630002100660889,0.05419950076952343,,-0.01800159511098801,0.008314025708801614,,-0.015263916110810157,-0.04996410879868763,0.03170562725381164,0.11138205709161263,,-0.020469127440211732,0.04205438301331916
CALCB,,0.09017039461487565,,-0.011774158548887467,0.05768785182330515,,-0.022759357072818127,-0.013117664706649518,-0.013774182425100303,,,-0.01974663933010274,,,,-0.025387316231042532,-0.008786163602055225,,0.0019591011055469254,
OLFM2,-0.05467517719806006,-0.11885325963631906,-0.05395288385256938,0.0301874366619485,-0.049078927166232814,0.032899568351309035,0.007322373738743863,-0.011839290193870559,-0.0016873831024495497,-0.06593844568137536,0.02088411382266475,-0.06161327126005565,0.010969756689664406,-0.003615140680119236,0.014933586255288187,0.016219448479947673,0.003339858757075615,0.039484280036944236,-0.041045700023167216,0.01923233108106087
MFAP2,-0.018736191850310956,-0.024645905364810837,0.0011020719958901885,0.053834462957852,,0.010738698955475474,-0.03045516662454466,-0.03247052365044854,-0.004234925989292301,-0.028588742665580813,-0.023111152730809985,0.025513586368285025,-0.00530958201709705,0.007824735839595113,-0.05773099545838592,0.043412007482732114,0.03878246629740918,0.012182610292904595,0.024834853713595596,0.07348132345147336
HLA-C,0.03492787606326218,-0.030566404275063946,0.013758391910028657,-0.025426894177788918,0.014161887820595093,0.0020997134621114316,-0.06126737601820417,0.04169447493336599,-0.04716771871940606,0.14207642659259195,-0.0069259065011313525,0.15270008104280625,0.030120034668001592,0.046799441684137306,2.4445737444327907e-05,0.04519623557333601,-0.03801267485558791,0.007928877310154075,0.07001006899840952,0.0734720249625969
THBS1,-0.048256481565449295,-0.030157000080252547,-0.021119537515414566,-0.0035601562020813288,-0.07840404330456757,-0.05176914782770865,-0.023120820368955176,0.014965073606228453,-0.01716595712733436,0.017996250676110184,-0.023412754307441632,0.0666668090414262,0.06622622428586912,-0.027326016021568346,-0.12892495206511703,0.04613850217401721,-0.09126778198809181,0.0647539547767667,0.02587858764047229,-0.05699719526545377
HSPA4,-0.0021639287671902344,0.028690909647899287,-0.03222778499029783,0.001522701897710936,0.011785223430400463,0.02801789551808231,-0.018359183904824442,-0.032757522388869226,-0.009292113192842703,0.031648248870804904,-0.002236614867109842,-0.018723148715937835,-0.0529470445640631,-0.06143904181880118,-0.05860170638220978,0.03087110393245288,-0.006762215269311078,0.05432651896529219,-0.041191679265409537,-0.01952443374599115
LMAN1,-0.011515898979430974,0.07069886007497773,0.03652648466090712,-0.036967373809550785,0.000736079222168642,0.025206974737456974,-0.001285568419223174,0.01100580115801235,-0.011644217022015976,-0.043458992062036995,-0.052213168557450056,0.03313118862405581,0.026976083885978244,0.0438314236968617,-0.06186405126059976,0.008993633162276676,-0.02780647937030208,-0.0483723646048098,0.007950562565151649,0.027115811330627914
LYPD3,,,-0.021513953111210935,0.025484242129831945,0.07174594921417855,-0.02101507417811981,0.06188562216052596,-0.016264934536356405,-0.003434113362924743,-0.01927682662092718,-0.021023353920264533,-0.023761626167067132,0.03158394263926112,,0.01064661172371437,0.019936242801215424,0.02474771465033257,,0.00039025518857969504,0.043599051543821044
APOE,-0.09020366810395139,-0.13194317126087746,-0.028948035009004166,-0.011167998473918016,-0.10173148904693154,0.017764260045321896,-0.02816998872811796,0.031882692474446084,-0.032854038781323265,0.03096837164270854,0.01934001100244299,0.0758738469174687,0.007102130563117333,-0.06764823487182463,-0.07870410023241878,0.031075673565476056,-0.03638711511261873,-0.023450151102218604,-0.031087385719473552,0.027541339911499235
SOSTDC1,-0.022231989853692166,-0.047363352439738465,-0.010655223072211239,,,,0.02353650886854624,0.0017997518560067922,-0.03817857816405382,0.0013483002881992737,-0.03244438976803086,-0.07493666245536525,,0.0023951669418385622,,0.020414485449501404,0.04664494575400701,,0.01405141469077102,0.07672670746459034
ANXA1,-0.12284785718654478,0.1550126331864584,0.05086442940951537,-0.016659496555322763,0.09685684703725003,-0.023627338078646233,-0.051180964037567396,0.04982459504543686,-0.006860672559903678,0.07589049783575845,0.0495877700535328,0.12541635293026826,0.08029122366704648,0.048471544515446496,-0.05037656627851018,0.02808981396224222,-0.07998462725267484,-0.0035375892587178846,-0.006362170227899889,-0.05825420954953486
