,MGH258,UKF243,UKF255,UKF260,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ACE,0.04064949040359861,-0.048245898893766855,-0.0432936662858847,-0.0188234702092877,0.020185467582569963,0.06484099116825413,-0.07756094776722683,-0.02497787529879783,0.03592327669116349,0.14377742002097985,0.0023171407845953957,0.02668267205151518,0.05146975733319273,0.06230087302218268
IL18,-0.08242280073082522,-0.010161367859604661,0.00018076286361610569,0.028406021383410453,0.042892591096167686,0.03770070407568804,-0.01711534199341941,0.03620220196832382,-0.022005483837870425,0.07773600558605478,-0.028722065998881437,-0.024349113049063644,0.05024996291739689,0.0017580981437583852
PPBP,,,,-0.012405931720181118,,,,,-0.04428126906734673,-0.043505088251770685,-0.03878482251780428,,,-0.024119306900210982
CCL27,0.04139495429459599,-0.040798219778762086,-0.029400249325258167,0.13564355060571345,0.017570642979914175,0.044671234930823187,0.06000472050037999,-0.07268309661824954,0.0314723458924943,0.05516173247653614,-0.006081885295720319,0.10365764287274823,0.08171083106050658,-0.032109807054717186
SERPING1,-0.05427458760009465,0.06754994651849716,-0.06921532051477425,0.054746282928802334,0.07499248296171444,-0.0072180963096744105,0.03781335353824408,0.012844519970059885,-0.006919039748313565,-0.059563232722069606,-0.06258688384602593,-0.008157106646410076,0.0006183247806230129,-0.03735972138107045
AZGP1,0.047697658088004004,0.031554777453814124,0.07331295723956413,0.03906240505176037,0.15024460269992412,0.018915354431321228,0.07473432970562943,0.030526361504631706,0.0489900448361715,-0.048062311186599656,-0.017640046523079083,-0.07521116722894111,0.09352989174097226,-0.06205497366850212
INHA,0.009278071557284075,-0.04027026396547685,-0.03938821735947273,-0.0012200943298768792,-0.014461429487468798,-0.013872037407554922,,0.09212245211859123,0.0022698961963899538,0.038085356687161634,0.025803634445193922,-0.02491418919950734,-0.037057708699764595,0.0032026472915948185
SEMA3G,-0.01015564479880086,0.001291312361947327,,-0.021434120271074497,0.021829639862903722,-0.02603546161428148,-0.06449980244115167,-0.07392870905667702,,,0.049245756160252147,-0.034694808678927394,-0.04365852354334833,0.030486900543467706
OXT,,,,,,,,,,,,-0.020261463279379072,,
COL6A1,0.041048675489309024,-0.011197658411103241,0.03168000564089605,-0.002338362735994076,0.013252429595513792,0.11018358892313788,0.02007781050110088,0.0362902221986353,-0.0478181138169185,-0.09492688080159747,-0.004771705378193018,-0.02439853106714912,-0.009767701976904306,0.005633033854628739
FGF17,,-0.023879743200931877,-0.027052745480613875,-0.0222908539657665,0.0058543516541177685,0.03300713926974186,,,0.0015689747644924957,0.027826596706250484,,0.09206382785293192,0.04901269614756546,0.0529597591959477
TNFSF8,-0.03137061246534947,0.014855459017490151,,-0.01240592850448817,-0.01457006197759253,,-0.018961366353939312,0.020678960009095332,-0.028655468131671198,0.0017741202939439067,0.02249620400454456,0.10070536063305298,0.006368764764803441,-0.02716030137416514
FGF20,-0.007474030925364683,,,-0.025378546084943922,0.00217268992845716,0.06871682302752442,0.14635396540961865,,0.05017963449621462,0.005109719583593585,0.07393473882769334,-0.026230579649984837,0.015704413340520113,-0.020105763234566046
ICAM3,0.13327655004867603,0.04168691471892724,0.009155725839883127,0.008318282232474503,0.009318715512338864,-0.012607256206237358,0.16875028309392118,0.02733151240149569,0.09544241506756597,0.06212030285765327,0.06049885128674985,-0.008510394671614525,0.050674053606348725,0.04656818883139802
LAMA4,0.1301434674554134,-0.04499456479161486,-0.04536798031904385,0.06375930813075639,-0.016379497809352942,0.030422432589045523,-0.09160580674704868,-0.07042910545224058,0.007484285301958212,0.013926823091616308,-0.02304819263084764,-0.042863390059461964,0.026272314798085998,0.06902641142072916
INHBE,,0.11513354705159964,,,,,,,,,,,,
DLL4,0.03430660468959465,0.060092865817634476,0.006775106632891799,0.08830327628937445,-0.04243434383650888,0.005390715591808,-0.006690202361866576,0.062026957567997025,-0.029624118840625213,0.019816487684522745,0.026310118890171205,0.016985778794547046,0.010808227898995413,0.007845759760251514
SEMA3A,-0.00706279295311062,0.02191808557464934,0.039373393768485004,-0.03609885694009882,-0.027053073246604577,0.0021615491184228106,0.03395606327844382,0.0029624594775376216,0.051566453934468036,-0.0034527011167841373,0.09045858896513644,0.009700302611476834,0.023803238876207704,-0.03771465221451013
RLN2,,,-0.02070639915174465,0.019142111991217303,-0.014841427496852175,0.060262230648427804,,-0.052205231018867475,-0.03322542804678701,,0.0030294352248122006,0.10384541388635136,-0.026326528180989812,0.10587331226487048
C5,0.03754113226557158,-0.06516817081199043,0.0710086349829295,-0.04873054154984239,-0.02582023997233146,0.08436462520769189,0.08193453186943361,-0.05558818275026459,0.11317717346318837,0.017326880772809226,0.03782313311068003,0.009832725739119122,0.02337219257189255,0.028825563065204996
COMP,,,,,,,,,,,-0.03612153544848404,,0.05868455528560822,
EDN2,,-0.02441833202027624,,0.14546664372601248,-0.01802243881910456,0.054547203080699866,,,,,,,,
C1QA,-0.15428888545803993,-0.02467807909501783,-0.052497852154652164,0.07229607260627312,0.053563627354555304,-0.014282587488300622,-0.02911859555168777,0.06509637485651089,-0.04032588128634705,0.028005895232901385,-0.03775178038569127,-0.030700931550852302,-0.03840053280454438,0.06044023231901241
UTS2B,0.06322376632530652,-0.019415909044577184,,-0.013607000101756542,-0.012828818083873402,,,,,,,,0.030802604768191664,
COL9A3,0.031991692026215574,0.07276759326435635,0.04933991914315271,-0.043010217074485727,-0.05829914656583787,0.0571824825181819,0.02922227051101856,-0.08420245422240895,0.07115987109341068,0.09326138921806316,-0.012103231371061809,0.03259497360394279,0.049692073433493064,0.028790648028242865
DLK1,,,,-0.011082357916621335,-0.012106698324950468,,0.10069025463149467,-0.04073448057095626,,,,,,0.09146521303594617
HGF,0.0059389227259194965,0.0008875259833907075,0.0029863223380025856,-0.016221431149029245,-0.03335101384396267,-0.026729472477059542,0.044062882684505665,-0.04175748168057381,-0.02023656942780605,0.04268863158721833,-0.035728886436275406,0.01853882498452754,0.07018488899003829,0.03119071616977942
P4HB,0.06979957441119414,-0.0443904441662161,-0.013302066699291073,0.03343887334619859,0.014308099439145142,-0.03462693746789444,-0.043843649640651426,-0.04110045588931273,-0.06620249591331703,-0.1799862975986661,-0.055583468029315734,-0.027913368454578483,-0.055957964757595846,-0.04668194813392057
ADCYAP1,-0.013031142629939402,,-0.028828695980334176,-0.02239597266932624,0.021270051386536825,-0.025859330987984035,-0.05437715529700397,,0.06779492674206734,0.05386970127882403,-0.04440512892293457,0.06822432976389825,0.023678576609039603,0.05273467750603563
GREM1,-0.09089668643329228,-0.019415897006658443,,-0.027127439995611374,0.0665101417461251,-0.025666252864961853,-0.011171204049785001,0.09742851439715301,0.00686185444397061,-0.022379526777219803,0.008640343550163727,-0.0011897741113018083,0.08934874142117956,-0.018390809529078865
EGF,-0.03620368704692369,0.05651531307891333,,0.04996876084850133,-0.007018126811768797,0.02141566136648289,0.07269372530969542,-0.008798183415403848,-0.040623565588118714,-0.010899361009054538,0.0025378506283275006,0.019150970942339023,0.0977107791003936,-0.0019644537784999487
VEGFB,-0.04663194483078733,-0.013954271306022954,0.003069303854005238,0.05433652640329149,-0.07957281628117549,0.042828749602889245,0.023524343461052293,-0.029165808452708032,-0.08729557317502144,-0.05825599570742441,-0.07833901365637702,0.077034621646872,-0.0015322639537639767,-0.010663927119191955
FARP2,0.10902652229934343,0.02619394689543523,0.00402360495827061,0.040881280712723296,0.008573379421474136,0.024013678612820836,0.03488511824016819,0.07837219025112593,0.044192409262528584,0.07526876030457975,0.08422158973734742,0.06337191783995726,0.05782689221011335,-0.016191522071313524
IHH,,,,,,,,,-0.00030199980565585996,0.09653726401323437,,-0.023343675767302778,,
LAMA2,-0.035432151255496355,-0.035797257723619275,-0.006378269282813645,-0.01389251310946251,-0.005755652566325845,0.07060057126201733,0.04672770445597648,0.05331105864589899,0.01502368643518102,0.10987938399963526,-0.052022346064975904,-0.03075360332734491,-0.017268661297179196,-0.012186740889670748
SERPINC1,,,,,-0.013725676435245865,,,,,0.05800900300990085,,-0.007136567345248905,,
NRG1,,0.039642959380188414,-0.01853931642464611,-0.025093515353009802,0.06869734928374982,-0.03544535503045317,-0.035592744247582964,0.1080627900633058,0.0789382205654211,-0.06415752159335422,,0.05732249603503565,0.1301767268520431,-0.07994638812999391
SPINK1,,0.03460702043325109,-0.04771845456615891,-0.02218530388564603,,-0.017549259413535075,,,0.01217303593921259,-0.08589973089142074,,0.022935227308539776,-0.03669810742593396,-0.06868385740344915
EFEMP2,0.008352276619661439,-0.03470918735348666,0.016910751909450607,-0.011376603606451714,-0.0010746731153105722,0.028347090888757864,0.015083164432603605,-0.022931288351699518,-0.03186036909826861,-0.09383031126950613,-0.017067056895084178,-0.0051914064326588965,-0.02340235244524125,-0.05488997067646611
SELPLG,0.008877798214237032,-0.03684120615332889,-0.017367983101497758,0.05966434097307585,0.022810525840953173,0.004229416133150733,0.03218820630992221,-0.06501499305063135,0.021011140028195725,0.08498846513659093,0.0834893234777927,-0.013075921135473607,0.037266370263564864,0.05301299643256964
GDF6,,0.002606052882261465,-0.026112346423214663,,,,,,0.03160915324984437,0.030843998074687518,,0.02422969787512054,,
HLA-E,-0.061678492326981714,-0.12095751777673039,0.036646831823084765,0.07608029894567661,0.10571241350146597,0.0013930671943195353,-0.010257952892148819,0.045454914447146395,-0.07772257522268652,-0.08217142365200866,-0.07453730569064661,-0.03606446675126301,-0.003804196160881777,-0.011983210055390913
PTN,0.23352330145035047,0.014842700549973066,0.007497899131327147,-0.021775544502812688,0.019885018326560835,0.09465445907418094,0.1226347506840402,-0.10333008067941564,0.04546770245752553,0.014998501431126167,-0.048594895829070714,0.022753910893420853,0.08122293038554337,0.012275568967528832
CD274,0.023875831790468725,-0.010556087437649733,0.12132952063381998,-0.0010977202655443107,0.027717189230700223,-0.0288815396885828,0.035238330278450344,0.013272841361043433,0.022892442274446735,-0.046391272976846615,0.03962397424987477,-0.01972683106551467,-0.017370912699871784,-0.008367483845128369
FGF10,,,,,,,,0.01701482297208278,,,,,,
CD14,-0.10224006032785145,0.001839855084918611,-0.029868819923943246,-0.0010377474689972554,0.03197012364605488,0.03335792995524761,0.05286298519999677,0.01372908162906429,-0.016114154347289026,-0.012616879543356621,0.012865222190059186,-0.058802514645055495,-0.017303631047253014,-0.019529892198510854
SFTPD,,0.06768342996329656,,-0.0139321766501921,-0.02355824254627724,-0.017915357642886088,-0.013114378934219195,0.05809195687313283,0.08199775889417507,0.06507828732321269,0.07340544998599119,0.03164512007506211,0.009787308767233681,-0.03601379689259487
SLIT1,0.04839460291380234,-0.04601094441301476,0.05790543444793575,-0.0041976080583142296,0.009016318006022926,0.0212833690983299,0.10577527762211003,-0.10665480103988347,0.08186770128048834,0.025810063123503684,-0.007120923322324802,0.0049157350745613546,-0.025815319034601224,0.05934485945274967
CNTF,0.024618589277897004,,,0.19219709789944636,-0.011700018282545344,0.11076752457334613,,,,,-0.031079307043069403,-0.02363093189312138,,
BST1,0.08812157457262437,-0.03875622397065685,-0.04522441413046913,0.04676085220825071,0.01254996851759598,0.007859117448909405,0.008086507354015992,-0.04091266369117956,-0.014786259741726954,0.0038929708803837077,-0.015168489048684414,-0.03152502891840138,-0.02429057085338981,-0.050687865916270045
AGTRAP,0.012668783127397118,-0.032165359195465676,0.00500717105057471,-0.0123501278728089,0.026722412341971334,0.0010527506786495579,0.06812893244559211,0.01580352497958837,0.057627804183660654,-0.026797386797231072,-0.043628069742969386,-0.02089482324202108,0.06391386934334217,-0.05085500987999556
LAMC1,0.04106999208808287,-0.07775797119659197,0.037042990612059845,-0.004914731130169166,0.003296834601928542,0.025919742119401287,-0.056953812843131696,-0.08079662315466637,-0.013505468812456496,-0.04257709942378634,-0.07952002472194658,-0.042916123915364736,0.0006413980891587542,-0.040373580972474205
COL6A3,0.04613837866202636,-0.05158292668704496,0.017885645891994487,-0.01222793874703824,1.178384632048445e-05,0.012285538178815609,0.007888668578644504,0.060607196728389254,-0.0002617446516791713,-0.04505565346851461,0.03619378752882121,-0.04370770453819578,-0.0029277099540204778,0.02064604449549344
FN1,0.11189217951243642,-0.0012749918345130054,0.05401055020344939,0.019598744683684943,-0.017588639061005842,0.0406326550307464,-0.07717403044947593,-0.02943478503727934,-0.11010439275862305,-0.09831871054221315,-0.03943580739133426,0.000244839238388386,-0.017243372217699553,-0.012110469084158354
MIF,-0.030908053757016135,-0.025133781877640985,0.002348760735665785,0.01895659463351259,-0.06601513494603328,-0.03161836412243079,0.013969422731596867,0.11196688764662993,0.006162486033301989,-0.02745794206147886,-0.07394088320822793,0.0015365653504888688,0.0068088728302723766,-0.048283824127141564
JAG1,0.1642719681104424,-0.03001941370400342,0.047804081318916225,0.0221387650314573,0.02033754858680964,0.11235669842833038,0.04887604199744206,-0.04067726948958627,0.04645749890636464,-0.0516901664774078,-0.036601420523783706,0.009062750635321094,0.004589035750447489,-0.04190310698816829
NID2,0.05440937826389994,0.05678944177239875,-0.019776508958299004,-0.029508668953199292,0.013571377002543754,0.00028724300919514867,-0.04360405546283555,-0.027931928460117387,0.006235509168143884,0.061671033749522895,0.06616741564097849,0.01099083649319039,0.0027346174357026163,0.0534656198274791
EFNB1,-0.005759201096985854,0.003457013526789198,0.08629886267286639,-0.0050513139142120585,0.0035023302446191853,0.010233806609719837,0.061800529471628896,0.13229970265238464,0.0323077749326393,-0.0006447919145695291,0.02067473507614666,0.017963318067535452,0.06398649244174459,0.024447220047394087
COL4A2,0.059019942787279164,-0.07015332380842143,-0.029412602403049447,0.01974446738071474,-0.02416203629870064,0.0794038703169257,-0.07739594056664555,-0.007739872314745653,0.007236166947752042,-0.007411826588650002,-0.004010950175607121,-0.02003641134374934,0.01497025539900407,0.025642072849211304
SPP1,-0.22649159633888322,-0.04099049060454884,-0.0689493938307816,0.007678902632208709,0.07036758010312043,0.002033909651890847,0.08047596436780832,0.06976560412301991,-0.07497000553604694,-0.11362311521988772,-0.011746133252256638,-0.0607472933873709,-0.031816034599910566,-0.0648725387510027
PODXL2,0.07439646897421218,0.01761221773399539,-0.04124120554645224,-0.036713052313053454,-0.03306678848921479,0.027087123835102027,0.07218662455398347,-0.005054202163688451,0.08437175531974664,0.06381193093966513,-0.025288584784227786,0.05543279981397467,0.01973476933587536,0.036759469960802225
FGF9,-0.031370617482061346,0.005724127070492851,0.065157497115442,-0.03667964457204678,-0.04094060557058608,-0.038053416541751484,,,0.020984905353763905,0.060462109015799285,,0.02517572340509064,-0.013239769955486225,0.06953663644990338
ITIH2,0.07113095875172865,-0.01805500254565528,,-0.018907540209724318,,0.05646990768906755,,,-0.017876684586699512,0.052595913190856075,0.05681145762466921,-0.03484923398746767,-0.0029837900191427165,0.0286661239700839
ADAM10,-0.06448882490086096,0.0460348565896731,0.018374532486429666,0.05425427651464828,-0.0229936408847768,0.058378412481957825,-0.02117483071473994,0.0005374365064122567,0.010120931722690333,0.004811019999576681,0.040730959884653896,0.05458942243711352,0.0068297582785595045,-0.0033844458928344924
CFH,0.050753748915801845,-0.04752008589750752,0.017822304843978554,0.004810231829314096,-0.024309640552104324,0.015936277979744753,-0.005112297345764721,-0.003807947077135311,0.05265988950080198,0.11682634702891578,0.06834968578883378,-0.037963101944615746,0.00371609197560912,-0.0020902624097515147
COL4A5,-0.0560283532336864,0.04270487347985559,-0.0427349048102888,-0.011052832592970732,-0.035708695158735024,0.04084687807929743,-0.019587963877368594,-0.16825854000508425,0.1346162054638774,0.08400575811840175,-0.04188086782747436,0.031096497842157882,0.12027694346298837,0.02329365871610021
LTBP3,0.028255228855295595,-0.07183532122161922,-0.015602195116183153,0.08767386099151449,0.010698848082541797,0.013453570232607034,0.030396067048977904,-0.007560846931080893,-0.05672552198206099,-0.12038667674938767,0.0018021634086500533,0.030693093256125587,-0.014052339844932262,-0.005977470805663388
GNB3,0.12854997593348613,0.002634023619414219,-0.007309097155723759,-0.027100911090178474,-0.005021126535417278,0.0862295172780391,-0.01176170078319816,0.02752633600161616,0.06019215143132462,0.048483002282329137,0.01616476033726145,0.01803746567546607,0.055995412183154965,-0.024703195232903898
COL6A2,0.0645329041553078,-0.07270466003879823,0.02864183453593096,0.016186305453357492,-0.009955572331172498,0.046608011903948414,-0.02370681790390408,0.0569655772470221,-0.07167867759081437,-0.08397591937752422,-0.025729225169781184,-0.03555626102448907,-0.02925390863706298,-0.012203869353819207
PLG,,,,,,0.056096620081537756,,,,,,,,
GDF9,0.1389270418479241,-0.04475245145110165,0.03950697974423026,0.018725448835864477,0.028215830501555305,0.07330054657065388,-0.01469893211133636,-0.03013588304397989,-0.025720162717152394,0.05187284525771884,0.010336885277957402,-0.0017156794611031827,0.031484324581848945,0.004813592401498685
NCAM1,0.0416391733847374,0.030130375294101213,0.022128335651398243,0.015967726055300863,0.025488367541624254,-0.004843776289238585,0.021132375199274477,0.002199318589915405,0.03426747083793667,0.009184374539690801,0.02073206311684368,0.022330472401053625,0.02428145246699807,0.08431973824758965
APOC2,-0.07454620512439333,-0.00585639956394247,-0.03476567339057528,-0.03606067967475059,-0.0031070943738948846,0.02215748720821381,0.02093642696664435,-0.012549797256713574,-0.03707427748486663,0.14036155178500836,0.048204268524959355,0.010133949406692508,0.04032570537096906,0.050272954899739444
BST2,0.1543888059374761,-0.006584867286813223,-0.015573988625417114,0.012733814387842216,0.056455006200425394,0.04661763914281708,0.012259239290402136,-0.08890847491439334,0.00043815838231682025,0.06472542259962624,0.015406702068680384,0.004063047982764466,0.016202357620242542,-0.044729764835634525
COL5A1,0.010067844671174745,0.029468064529261324,0.013063824646041616,0.0024535577203358507,-0.028325476267615883,0.044345063455642625,-0.022963875093265054,0.11647547746786963,-0.034641926844236226,-0.08555809527113127,-0.04898881382495985,-0.032612285896409555,-0.03604227626778753,-0.04266621367914602
CALM3,0.03236609679504017,-0.015315899023324604,0.03300239764395223,-0.008672219721157266,-0.071087173030875,-0.03992016871772271,0.044679735681187174,0.025790509684116388,0.12784264474099702,0.15155082348060273,0.0073067402232604795,0.012419187828354482,-0.03311149015111566,0.07235683052218506
THBS2,0.05882967909091322,-0.0158297157310358,-0.03572455263501193,-0.03792675369222997,-0.016854193913661875,0.012982395457976666,0.03278792238432684,0.030553833833552115,-0.03622883968866073,0.017559934598271175,0.0460806425705772,-0.012310295031417718,0.00732510118166022,0.0385589122577259
SERPINE2,0.16314135079546982,0.04912871064629103,0.0965976878235637,-0.00978157837389516,-0.025677349556388278,0.031672291080423215,0.05290416734189468,-0.08185236230404601,-0.04986608319988894,-0.04235281502380552,-0.01967212871841224,-0.015695730910937615,0.08101354387906406,-0.016483193137118685
EFNB2,0.012577149410773576,0.022864213990036335,-0.02935300337151767,-0.018856710639684925,-0.0004619766980756254,0.033045681815705163,0.0027971989516535766,-0.01887218722585235,0.03491136933870784,-0.057726644250135156,0.04698803558223496,-0.04695777968447535,-0.023997107627993477,-0.04531735918901903
PROK1,,,-0.03384727809678385,-0.013607001969277607,-0.018901572422617224,,,,-0.03322543541770055,0.10314466909560503,-0.031079276705618778,-0.02215965860640321,,-0.026937264443952582
MMP9,-0.012112595229166816,-0.0238797388145516,-0.0037095684422705304,0.006423921192080352,-0.005199199146970899,0.004708445562702052,-0.09561150576484091,-0.055824725972899,-0.07279086190829559,-0.07568292596849813,-0.02125914508056767,-0.05269880687319837,0.022062673183518185,0.07513300641092886
DMP1,,,,,,,-0.023500223473821018,,,,,,,-0.022853594837073422
NPPA,0.07393155148314931,-0.0297700940489064,0.0520913872311942,0.01590128279115143,0.0963261344170244,0.03562343139558998,0.0053021172594928225,-0.05779336256861113,0.06166589715852136,0.09686912045418618,0.08340039398293088,0.039070737017302196,-0.028526078426090628,-0.01714942550686333
APOB,,,,-0.01791157441556265,-0.011736516884546355,,,,,,-0.03410424081125116,,0.01706899687054986,-0.026937264021009575
C4B,,0.01724263464150819,,,-0.015370630007107512,-0.018917133324553144,-0.038870174744729244,0.17189398807146486,,,-0.034516302188736206,0.08032674766181579,0.06531195561755632,
NTNG2,0.025480136705710584,-0.0579016998673625,-0.019050780542067686,0.11424264216107352,-0.0063321237100576275,0.12084627803104989,-0.06715644612412959,-0.04417107916928931,-0.02511638216278327,0.03178160659801478,0.10267497900712266,-0.01542459865613881,-0.0025437140760226446,-0.04865582878304925
LAMA1,0.13908057113573974,0.03730217653382605,-0.028051303919377286,-0.025378556525124635,-0.008292312585770536,0.005549161496738693,0.020541063328656513,,0.09830511977467489,0.030779867080687088,0.03349840478658105,-0.02832099979931515,-0.008726669964902713,0.010454516079071559
UCN,-0.01689468371998497,-0.04746713284980214,0.009703579693851555,0.08524599797715501,0.02495938497205121,-0.0012155891977561053,0.011437074010005235,0.02222591174931815,-0.007663814366284513,0.019000444851457562,-0.005913145437479038,0.056117417364945785,0.041407311403141585,-0.0521052911226582
ARTN,,-0.029993525858034456,0.009333619398442348,-0.014715621603967957,-0.019537317450256917,-0.020376564349973026,,,-0.017622624475409205,-0.05431820460672293,-0.04300523314231828,0.04795639279741125,-0.047407056117644064,0.01835210439872966
PDGFD,0.10911932234488471,-0.027969371408038353,0.06279483741749266,-0.019677819036663213,-0.006179434090857572,0.09391179081930393,0.07095955060987287,-0.06147977197312925,0.1141308895652568,0.08867008230282272,-0.022962959034660467,0.005122842791967798,0.023247236366525852,-0.014446088573858906
EDN1,0.010239059526611378,-0.02885702015125476,-0.04835121054601987,0.0170058802645274,0.036851159460661635,0.1278591352948917,0.05190838482011037,0.00661152909237078,0.05598625316718581,0.07385412118270065,-0.01130564437477098,0.0230178420577648,0.017728417898241058,0.03243013406755447
ARPC5,0.004596217534013136,-0.02758843150377647,0.015842568579205133,0.032397569601928404,-0.018337426326013224,0.03299477736500583,-0.05426241952872041,0.01560437639063217,0.0007194644500421193,-0.0582938033939059,-0.02879779773711131,0.06447929007245191,-0.031143403371929973,-0.020868398005039455
GSTO1,-0.08856526785000625,0.022112857388538187,-0.039172854701229505,0.010063515627354422,-0.04975213584570121,-0.010403412725506706,0.031145218439655037,0.012668323769495499,0.019195751427612748,-5.3245187659027934e-05,0.015646453374362074,-0.03308560846305554,-0.0329984129336357,0.013020607574647609
PROK2,,,,,,,,,-0.028870305722441505,-0.039503531013147894,,,-0.01971515720797215,
SYK,-0.0349586983380137,0.03530550263124159,-0.03822340667100106,0.05141779252843131,0.007990263767351662,0.03891818237652958,0.029146555219682808,0.12489800880579477,0.0713279220738947,0.01939506334430526,-0.008817850988885666,0.011575558294991867,0.053268631586509324,0.002047657998845259
CD40LG,,,,,,,,,,,,,0.048864533125940766,
ST6GAL1,-0.10864017388283861,0.05631550437433129,-0.06798461619440281,0.005599898326566231,-0.015731661488465536,-0.013013486972326918,0.0650271478574033,-0.06721760178076201,0.054769631739245955,0.12623755447600063,0.05110828801747157,0.053731271350718736,0.02397748667915252,-0.005993273411622654
WNT3,-0.006596496930775131,0.07401464630490766,-0.046122478733596366,-0.021651434761130888,0.02291301335236587,0.027427657982038924,-0.0021093511464790357,0.06264450350459318,0.05690765430189656,0.1246615237085195,0.05936954211337242,0.041653488818091916,-0.013262143132688479,0.04199536531839005
HSP90B1,0.05780264679855917,0.0024888432207103273,-0.03502395469913137,0.03899534691631275,-0.035997170092248384,0.05831741184289127,0.012037338397275039,-0.039345150759617094,-0.105836929306778,-0.16081825412490167,0.011281346011033134,-0.027653272472880956,-0.0243250461413704,-0.03375986999093698
ZP3,0.04944200782494329,0.00039443212462710384,-0.05345236228043435,0.010009623785433928,0.0114853174926609,0.016093584069486556,0.06021558273207395,0.0019531246259477527,0.036197313874798465,0.06596970161665354,0.033291111307158706,-0.019079232222814935,0.117232559029448,-0.0747696798497773
ANGPT4,,,,,,,,,,,-0.04300523121860661,,,
NRG2,0.02047726291970359,-0.002436887520666172,-0.0272549799970279,0.013205017536173449,0.021983193686832644,0.0685997799601687,0.06483064827121704,0.03847265995030818,-0.00801527079598592,0.04723924222031897,-0.0021253249746785224,-0.006004212196121304,0.028176376416094485,0.05634121870170457
MELTF,-0.043659274278460655,0.012425383965886754,-0.04536020090175483,-0.03796559186926622,-0.037663544919967325,0.03175651990782252,0.04105207403355011,0.07479735761045538,0.011152796808508418,0.03847616884461285,-0.017033745618064557,0.06067501972504145,0.036611739845767044,-0.044536899732910834
NLGN1,0.04410570423695203,0.015014077177660347,0.003064764755929932,0.0037813636869146834,-0.009195756504564606,0.028713593302287333,0.06514436210908472,-0.029475479491777805,0.04932072218737655,0.06126926876957118,-0.0038855611671118227,0.006721839222862072,0.055137516852240984,-0.004463729339864322
SLIT3,-0.015257089958948186,-0.014781753707731497,-0.04481543758754279,0.0031411858609225857,-0.021018229058679207,-0.042960989050159125,-0.015317024511516545,-0.045279498122040594,0.04862791974452861,0.04788197367978534,-0.007523869345193212,0.0411187119492635,0.02382170363748533,0.05282344770378696
CCL8,,0.007113353391767636,-0.020706394881366406,0.0944513155543712,0.04286020582511881,0.016992821825568927,-0.03903765032040895,0.07206324015224107,-0.0211334195484483,0.004068621797677619,,0.0014503419585192743,-0.045209136258093294,-0.05434640848866954
S100A4,-0.1214816222893738,-0.051593397540137705,0.023743430216818403,-0.014188313152570034,-0.03883296480355318,0.0030290476203295906,-0.0058722546226646155,0.08723795922312381,0.016869123240552456,-0.05010668123615425,0.016341251843879415,-0.02172714643846163,-0.02422406797464861,-0.09579348236011587
TNFSF13B,0.0006566398539242597,-0.0069927401557864826,-0.027522846071137412,0.013557508225454566,0.012509385901388967,-0.02434790361967533,0.0451824165797146,0.05894536865131971,-0.026155276357089655,0.039111587945839535,0.00531037654684625,0.02100635928991197,0.0852875069609357,0.05979358133466027
HSPG2,0.07785439413208933,0.008437566326513211,0.008072303631955623,-0.011548998554949891,0.026842485027118848,0.027150619287004983,-0.0702202072622219,-0.03834708928749401,-0.035243708191351156,-0.045577238177895774,-0.030712260199314483,-0.03371291488989084,0.003369498140387491,0.038489804540107496
FAM3C,0.09719096257030706,0.05437655294548922,0.04144142163781061,-0.04480996333760361,-0.06342500310719261,0.012277771373644922,0.034328556553276025,-0.02091086379846068,0.03844569147144757,0.0034225812783248307,0.006980667074487325,-0.014477724181569491,0.04967263578782473,-0.04787847357779898
FLT3LG,0.1290636429634918,-0.03578913717855184,-0.008212071368505477,0.013525265289753214,0.015773580543207495,-0.011434890178259924,0.09710446481024833,-0.036490877008994664,0.05723650481212675,0.052011052521794866,-0.008014778100043514,-0.03394184534987542,0.0895079466253689,-0.058202236406839164
A2M,-0.19183467979360427,-0.00043229456325751453,0.032433192586722684,-0.009754843383785131,0.02435461773583862,0.0054117026048906775,-0.03510361282241475,-0.0463681904912211,-0.031411134716217114,-0.019671578619034007,-0.0037369599026549436,-0.003641792346979202,0.024214340554241764,-0.056453530054093065
VCL,-0.023173443711961242,0.02728113518784405,-0.02363632367763772,0.021967725624935725,0.1102706800738246,-0.005390077272465514,-0.07003326577299891,0.10123434231519597,0.017311589286626693,-0.01746793940938578,-0.007125709163435839,-0.016347068175003934,-0.018283452211991222,-0.0033559018578224174
FGF2,-0.01380501667164127,0.058410178829515144,0.004028179514044877,-0.022461452662491607,-0.00872176084493583,0.018504961928284224,-0.059888701763454746,-0.04970493281618285,-0.07165986853543711,-0.004559599571718744,0.04419839873644155,0.02773934237651292,0.05073372528204057,-0.00426512162485481
AGRP,-0.026202844681040425,,,-0.012405931720181118,-0.013869787004511093,,0.055685387487783254,-0.028722211917836245,-0.03423189518851748,0.09660092292907091,,0.060908790997053645,,0.005192335041525739
CNTN3,,-0.036912371162493685,,0.011159602027421386,-0.03512743712334222,-0.011778093212043017,,,0.11229103179674907,0.12807177285062463,0.07452096023489158,0.07365162131983066,,0.01470470122724514
