,UKF248,UKF269,ZH1007inf,ZH1007nec,ZH8811Bbulk
FGF12,0.0373186891061309,-0.0645618253288755,0.03140854813026575,-0.022678654599154136,0.01618288898435255
CP,-0.048607483246487136,0.006170423046293606,-0.03695730328984413,0.06285363067983966,-0.0149591858837525
NLGN3,0.018719834442585077,0.05385531564844098,0.02616264829494272,-0.14401920270332996,0.0020425702339706532
GZMB,-0.012949861615420815,,,,-0.019547396860654882
PROC,-0.026270725640167695,0.04251085745642209,-0.018399332318617095,-0.07247969014623432,-0.01665680748884446
TNFSF11,-0.013043374018852161,,-0.028306976623314387,,-0.016656801089001857
AGT,0.015527700864146197,0.12217450882145135,0.07059393067494851,-0.10171464588726603,0.02272622270235456
PTHLH,0.0020672223295318476,0.06274166484215446,0.08596172770813451,-0.06494672028024275,0.008491189117488786
COL1A1,0.009259254290452882,0.07616744420565784,-0.08888898479533282,-0.1738131282778877,0.08756767663952617
LAMB2,-0.0496750303641609,0.0713821232902371,-0.002254513041976712,0.02546714413072626,-0.009981787716753112
DSC2,-0.06017775084331081,-0.03683920403720041,-0.024000867950755917,0.00801635943227668,-0.01806327277855435
WNT5B,0.011061215972291118,0.10507286484314853,0.04912848876115033,0.0423114814972192,0.04170960314905713
LEFTY1,-0.030402757120595092,-0.02391623046730541,0.11140744646180283,-0.04772726000427051,0.000984712816894029
FGL1,0.002539945333396163,-0.018174209825822782,,,-0.022096462288483124
CXCL5,-0.02092868760194796,-0.014214448952659208,-0.031703582198104215,-0.07969945492261392,0.061884836987727405
S100A1,-0.06770315385881488,-0.1253133347259041,-0.11311254529523074,-0.05772653692983996,-0.002136773705836385
C4BPA,,,0.09725008752996787,,
NPTX1,0.0014808156384857544,-0.05949891877807253,-0.0380976538456896,0.14788087829136756,0.031884791311457286
TGS1,-0.040810087590962045,-0.0018725929194916176,0.03812880144194701,0.009870573644908433,-0.02676654020656659
SST,-0.016211911089495476,-0.08347647670147582,,,0.01795400288096387
IL34,-0.003176827824407178,-0.057486521558067265,-0.04075321793640902,-0.006207989571089314,0.060978819164620814
DHH,,,-0.025946732013550286,,-0.03413650923722618
XCL2,0.009135515460434276,,,,
TF,-0.06250286407851992,-0.08217252137021332,-0.10529947748503554,-0.044696288704266667,0.05788735015784927
IL33,0.01761512034793191,-0.0008353244612082432,-0.04216733780833927,-0.09294309181891999,0.10159515828647227
RBP4,0.0752609905128132,-0.052461765828430186,-0.028306988225239464,-0.051230631232932124,-0.011151502726850318
CCL20,0.011372389190083711,-0.013096065537998436,,0.12432307359623677,0.011802712772257192
NAMPT,-0.01703571858707885,0.11410780874814279,-0.016629918184396495,0.12352676946368409,-0.007005792893136323
