,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
COL1A2,0.05978663440509782,0.016964950227598412,0.01695146747518509,0.017241817571691045,-0.0525595563967576,0.03083430006424452,0.20934071519325187,0.07395891226594851,0.0330563164154221,0.025839460035794206,-0.08234068325724211,-0.018089371418346545,-0.07041236290503305,0.08327456135362585,-0.04661716747854959,-0.10796765797350745,-0.07410372706597607,-0.1906967446273547,0.08961207889876506
DEFB1,,,,,,0.051275597482255526,,,0.0632119666557939,,,,,,,,,-0.059318748547011836,-0.010979153263300016
SCT,,,,,,,,,-0.027199823721850522,,,,,,,,,,
WNT11,,,-0.02628797524001254,,0.0027224182451982344,,,0.05159155770389126,,0.0025861368699921965,-0.030260399595986316,,,,0.05549309054119556,0.06216005866032807,0.04780741225933815,0.0026914660146339585,0.08688676951004816
LGALS1,-0.23614528893291353,0.05118779729759577,-0.010268926155676046,-0.08299912765445779,0.0017995265068401181,-0.11106536069150115,0.03053942080788874,0.06733973694028358,-0.012449318732877659,-0.03092665754010647,-0.09248585266870843,0.04979903286254909,-0.022902991125811754,0.13503259531169573,-0.1008152766276754,-0.22859533136753638,-0.029551105908259254,0.04760085864726396,0.04963983688293733
BCAN,0.2736120468610897,0.09983366039045494,-0.030955168075844877,0.07588701537254314,-0.04481728532175281,0.20228912081849465,0.4628999372082318,0.12223688042834692,0.02791253198225769,-0.011998245228460052,0.019399965310752144,-0.026863870767007355,-0.04084015710171976,0.0938991138008756,0.03719792920752125,0.2654737083355442,0.054697124459370125,0.04628918863549245,0.17954205837602238
ANOS1,0.02915491884002682,0.17465645021709914,0.003214740850476356,0.09544199239394911,-0.01584424352720438,0.017115520105756447,0.24852801626459753,0.08308859274260996,-0.010880605653824888,0.020399491454507448,0.0965402934913577,-0.08351335894160816,0.042299005841181216,0.1327380204889979,0.07700631410751091,0.17543830065198135,0.02687892214851736,0.0707799065729606,0.05679470589677016
EDA,0.003553640635135258,0.03257030088986304,0.052077208874143306,0.003855972811951998,0.03233140097910349,-0.015607121956932058,0.07970580151920006,-0.025148507390655585,-0.008418275446559292,0.0062972850313918975,0.06576292126759772,0.0805258429421468,0.13162797616056382,0.018241915151847587,0.04379065907096086,0.07527478616268657,0.027923868373305242,0.1031300511751166,0.025008712257082885
FGF22,,-0.03466966111678121,-0.027366938752069504,,,0.009517291129044966,0.06234807318918195,-0.01927960398729109,,-0.012718482945960381,,,,0.03910113741898768,0.015545401796806482,0.007459716496866644,0.015135410017965695,0.05213742048835237,0.053561153276905
SHANK1,-0.0484021457314891,,-0.02628797355235703,,0.003427074877433052,,-0.04180610859965899,-0.018343318699797932,0.023583707757962646,-0.03332651096053899,,,,-0.017936913911711636,0.047974068789797424,0.05264359321272738,0.046328178985607364,0.05808216269815343,-0.04732854995536365
NPVF,,,,,,,,,,,,,,,0.10885606986855832,-0.027979208800072562,,,
RAET1G,,,,,,,,,,,,,,,,,,0.06034853480044824,-0.03943528667618192
TGFB1,-0.000557195080908615,0.045318722073099615,0.041778443424855795,-0.014572335733958585,-0.008510328198373026,0.0023917429445386635,,0.025501573073988475,0.017363208214678762,-0.014825986213680612,0.06863525442505915,0.02806700850086173,0.03814666376619688,0.1334318604514796,0.10687313612866393,-0.03622839401168366,-0.024271228192465213,-0.037770465541996874,0.10292862759228395
MSTN,0.2221456742278484,0.014517801336640023,-0.04599233246821547,,0.02714688122319893,0.14046021232513123,0.05549754691227249,0.11505442992888192,0.02012308452340894,0.05198569524393283,,-0.026640017850183783,-0.07784765599982679,0.1362884519628624,0.028618381949990487,0.08324005309163926,-0.01809456221626092,0.0326181316109419,-0.044036708812270564
WNT4,,-0.060473676504692944,-0.01771277900716553,0.059666322734966665,,0.003195939571274676,0.025756265437607586,-0.021859872351978445,0.018037322459344342,0.059137902033424665,,-0.032649884301541504,,-0.039881838822985134,0.10357468798286479,0.09336081244235309,-0.015230838226172412,-0.07333750323483836,0.03548168897087222
TNFSF4,-0.04538720299853728,0.0760361293310321,-0.022708986325077934,-8.747457571408644e-05,0.05572970454438371,-6.115254604032873e-05,0.06717262715937673,0.03805154787856641,-0.006094591193227931,0.023565883700103523,0.04177927839902421,0.1014774367702718,-0.010206470693948583,0.047253770703858965,0.06261528987701652,0.0552568215357762,0.03927870367095637,0.0797106159568174,0.122482906720713
NTN1,0.03900980698053663,0.13967039751760027,0.0118567426455356,0.06319843649594745,0.010967070399043918,0.0755937595991249,0.45276839108794076,0.1352307443174214,-0.015883730215802454,0.058925139112342824,-0.025021217242015864,0.028100434803134712,0.136859425635618,0.14202902154126876,0.14263400876667268,0.06098366513171806,0.08904625243320993,0.004759628803559246,0.20311830007734574
CXCL12,-0.035599279333171814,-0.09350230527739635,0.013309553032188219,0.06916889184257698,-0.027568911650209,0.009944539830626943,0.0642700402027168,0.018154541976711493,0.00295157970446992,0.06202403299141084,0.0366011050475496,0.02543802610836539,-0.06797986925886176,0.06903098103907324,-0.001555167622402801,0.058423042653232116,0.022940346155202757,-0.05496269226016829,-0.02707922520850524
GNRH1,-0.032214649182326055,0.026557038677159948,-0.0018196088575639306,0.012392856692719346,0.017595500498067435,0.03883150855315116,0.11309596666573428,-0.014136688891443502,0.003098280093733489,0.010548024080638655,0.011411507693750223,0.034140382760069705,0.03987165706149213,0.054424079083460156,0.04142122823893431,0.008623661838632411,0.03456925388046362,0.12222662530917017,0.027403542525496902
FGF8,,,,,,,-0.026818372476931498,,,,,,,,0.04511194648448029,0.04862845624286475,0.038250562813655756,,
RIMS1,-0.05377752174706304,-0.12672535774381247,0.004482557652467123,-0.010918020711705083,-0.020774080649782426,-0.048023868452067096,-0.12512577223765883,-0.0336739407736797,-0.006895643694010116,-0.03323625678277072,,-0.0372094971164394,0.03348106002009031,0.04885624660469763,0.07658979925120814,0.03944927935112862,0.1056515056313936,0.051286749657395596,-0.063512550942717
FGF14,0.21019142496236634,0.030836965442544117,-0.010603477465964078,0.0371820739005254,0.01462582333093794,0.04992960431479196,-0.016587416146316744,0.0410701673242011,0.0025214217931318816,0.049849289941327,,0.046623838413358556,0.0610848146748,0.006973045922108779,0.04721244899556693,0.10119396630802563,0.027726304359399816,0.1035279059924423,0.1281666230616222
IGF1,-0.05888074123270663,-0.06239511845469019,0.005159859151015882,-0.04019855490858748,0.01097641791195259,0.08283564827284005,-0.08278095738274545,-0.037708332985591515,-0.047596117808099324,0.04716149578379834,0.07000732343915646,0.04462630336478476,-0.013866577486327747,0.03084067310344685,0.0569183040864297,0.11978145094743249,0.05424004254680199,-0.016316391968951228,0.06786281664608441
TNFSF10,0.019293946560679537,-2.6677622847307867e-05,0.017984425078229675,-0.010935542002855226,0.03523509160677968,-0.0016975251035117192,-0.020053450050992204,0.05020686983555189,0.011850390578644615,0.07067423576155264,0.06071089289542036,-0.0422836132946808,-0.051316692027112525,0.10950837312141545,0.055551315727923795,0.06802741263698303,-0.0025366261598182825,0.07593848109117544,0.029588419357597713
GDF5,0.0059360685894728074,0.0431844110757992,-0.02715429241687001,,,0.006488308538652746,0.029585470729033586,0.10565502025769466,,0.06204596697124989,0.027764384198348868,,,0.035607027140821,0.0944063943565588,0.06956483535531174,-0.01819794114709469,0.015352191238436605,0.028141252458179212
CHAD,,,,-0.04294863691441285,,0.04730717966052615,-0.027219421910616187,,,-0.026298893393291955,,,,,0.030179596314312412,0.09155843660732756,-0.009491080455118222,,
RGMA,0.005663324604055786,0.22219158862823296,0.04881554990360972,0.14723651651296235,-0.006374560921236933,0.10547284360655562,0.3126026365804709,0.09772434713263464,-0.031829126654394926,-0.003049209617358891,-0.02120928885569074,-0.057263920668817636,-0.10677986951650235,0.1696702359594285,0.05988491932257708,0.22105863160944375,-0.016121655832459027,0.15347444583979475,0.03332925022859063
CLEC3A,,,,,,,,,,0.018389880598391438,,,,,,,,,
WNT16,0.06341842361686033,0.06654810794670556,-0.02311026521745024,-0.048769000254315804,0.06887009187458801,-0.036677082487441136,-0.010835832895910651,0.052928444400153936,-0.021576707804764745,0.03476646738313594,-0.0017115783611703378,,,,,,0.055399218638895846,0.023016267728694674,-0.025130371024317606
CX3CL1,0.04840168709470868,0.000997297226776902,0.04764151415788065,-0.010710749018464239,-0.008956958136538058,0.030116860674988546,-0.01826290817533521,-0.017043557314790493,0.053180945081454704,-0.017069764339155063,0.0655809051214271,0.06519002932911906,0.01467821984704216,0.13149693782206895,0.13006071346778347,0.0692464999662698,0.054901645426433957,0.0911364922419022,0.0068844031048280446
FGF1,-0.16445698648335155,0.04420551512025673,0.02958068839470708,0.05631198947476749,0.013979244158047244,-0.026210879112492865,-0.16575382274103356,0.034395063810363356,-0.02720796251054646,0.06529353092724109,-0.026770325124729273,-0.0078138863595372,0.030094037512066997,-0.19056842051317394,0.08840691291338894,0.1309655945055697,-0.05551241796614898,-0.05808021581726339,-0.2004491242638502
ALOX5AP,-0.13595352521581774,-0.049410949056577856,0.00719294003705457,0.07545566131688466,-0.0038569952767912984,-0.04178328271598467,0.15222508612997873,0.08810313500784736,0.02188415159676185,0.008276281436153108,0.056297706196939704,0.03889856348570564,-0.004403490232909636,-0.012616312626348485,0.05468901138433821,-0.06803433407387442,-0.06545190324233896,0.06932016657198696,0.11419370335948713
IL1RN,0.03099524797313369,-0.03339865976737721,-0.014116780561361227,-0.0202095127355375,-0.0199815117581292,-0.08828774754761681,0.04467291364562894,-0.019582203033160748,0.042270531347902096,,-0.06042381164677676,,-0.04780219175380868,0.047545430059354424,0.0513959272594724,-0.08202413254805913,-0.0040360280386133995,0.05330471846758051,-0.019689541223869053
PCSK9,,,,,,,,,,,-0.02360102101981748,,,,0.027783626607099883,0.018717712577606512,-0.027013817875589426,,
NPW,,-0.13481307612110235,,-0.04795017250400184,0.03789616886232515,-0.066464143528942,0.09565452693272382,,-0.013049701181756478,,-0.018452231059024656,-0.034005483097041926,0.01859168788436265,0.06517586412224238,0.0808285092317688,-0.030242782578401413,-0.04526830361760773,0.10439528902561106,-0.007568151125037015
CXCL9,-0.03518213952812877,0.02255796996337925,0.009570096860707483,,0.04061125534818235,-0.04640325835105699,,-0.023683546363890372,0.02681717938439264,0.020256392968122802,0.08432188738819484,0.09892307305214836,-0.06615081595758973,0.01216469610427666,,,,0.08929727548314983,-0.04825099655417962
ANGPTL4,-0.01154693721187931,0.0810184456808613,-0.035898715986413456,-0.099321029818729,0.0671808964957503,-0.08075049760625838,0.10033569388627592,-0.049065713166669904,-0.005884009591872069,0.028350756840801263,-0.09468624921490788,0.06344380211857999,0.06447260056682072,0.14543847823294348,-0.04858958395020092,-0.2315078037905533,-0.1083778275692633,0.13472081720911042,0.118595679968974
CCL11,,,,,,,,,,,-0.007735681787211681,,,,,,,,
UCN2,,,,-0.027385158851030763,-0.0016280105089689703,,,0.05186223012739198,-0.006504611991515044,,0.003265527998423357,,,,0.023123742568964677,-0.06632033675083084,0.02065023099091768,,
OBP2A,,,,,,,,,,,-0.025268832445068345,0.015594528101047165,,,,,,0.03503850072605709,
COL4A3,,0.011050002464809435,-0.035591395832597995,-0.028134548936469803,0.0128629596761961,0.17272572855904358,,,-0.05201692296774268,0.06984057729076314,,,,,,-0.07137564609140104,0.031939410956086614,0.006507069134921184,-0.03556085672181491
NRG3,-0.007043142347512199,-0.06258281174056243,0.032830620862780574,0.04082613533770168,0.026573346662828307,0.022110895540315006,-0.14285524982928538,-0.06840743144655717,-0.03792890522020495,0.003222023590855409,,-0.010688864557558651,-0.04799944015820813,-0.0374331522031694,0.04042340034817659,0.10249377530479478,0.0687381183773545,0.006473601606862308,-0.004125204368742005
IL23A,,0.022704642936458002,0.00641821627348821,0.006357224049444659,-0.00518607794643761,-0.03389836716081064,,-0.025385060260988752,,,,-0.029403738519959543,0.05920273980903372,,-0.050674493591072046,0.047028114904999904,,0.042142376481282134,0.04638749694803343
COLQ,0.0064531014110834764,0.03480400046407018,0.051884296749918075,0.07944520400455848,-0.006258906644100953,0.03509145675936214,0.17437132998734814,0.025479108171228886,0.06715576292208932,-0.0037460322526331317,0.015916018222160887,-0.036587610967573396,0.05781767092216264,0.06599727234841841,0.13969567885950326,0.08814564868622336,0.010965315119207581,0.09161139680615389,0.008472564850098901
SCGB1A1,,,,,,,,,,,,,,,,0.04059221623529519,0.03462731133790341,,
TNFSF12,-0.05338051007652517,-0.013032948907899754,0.022564504052737137,0.003469086796283656,0.020385584622626744,-0.013442790603471123,-0.023602658146903665,0.11261183116834704,-0.013242502139110887,0.021121658677855894,0.02643569405707036,-0.046851158600802065,-0.056745377855144066,0.12720086823393473,0.01129319072439191,0.034196974187450234,0.04183349027353878,0.0012716963841788449,0.07636141050779394
DKK2,,0.047397089117633524,-0.03039372638688754,,-0.012254095805236658,0.02347520353552905,-0.06796960621548408,0.004468462983728142,-0.009649876716367233,-0.016606891129472195,-0.050132592309030055,,,-0.007939532931903477,0.01924654122395262,,-0.016990681317149547,0.013815847354457466,-0.018891731782399435
FYN,-0.006922757050038355,0.04030349201409364,-0.017892645542905143,0.013246931534610668,-0.0516430923541273,0.05428722764821195,0.36343324991000575,0.06102949985775303,0.05807553087335365,-0.00833286890899029,0.02539423905547263,0.034003231768622,0.0296070789739398,0.12881746206108033,0.060424917851591424,0.20572260698660574,0.09893794385739413,0.0631789308441508,0.052394726564265255
ACE,0.1391676182451456,-0.011884410959443462,0.03878139356609331,0.04350803313562512,-0.0036147316001810437,0.08710196149710885,0.12580132755857854,0.006230752363942921,0.014362507910158518,-0.03505910304251775,0.050007111429881575,-0.0015399451026717982,-0.07823169922895148,0.1927585871901154,0.0075655251515351464,0.13301681781444832,0.03616028641495626,0.023785973997525137,-0.060928787187660975
IL18,-0.1654463557138768,-0.010118015862940036,0.03514067165336365,0.026101404105238306,0.016352432048851406,0.07499587163943579,0.16753925281939722,0.11747037198894252,0.0033718248263891436,0.0013658771472091092,0.09712752374738086,0.02629929006179767,0.09180948984080019,0.09018260856634895,0.07180088870914023,0.14980171969326705,-0.0021019362749298254,0.036977622102863324,-0.003973127063748429
PPBP,,,,,,-0.039568693419006915,,,,,-0.023614742597663503,,,,-0.07181203558902584,-0.03888631852658559,,,-0.0441979998063791
CCL27,0.0296881123523342,-0.023767981680378827,-0.019245333138490583,0.07403295956179036,0.0074450138896316916,-0.009906067055767409,,0.0566188280948219,0.0440785842966046,-0.027772933109922873,,0.14761549272967234,0.08044277599261276,0.02869955956183177,0.09596485769582302,0.03665762053699838,0.03942723998027983,0.06335480376590452,0.1369368093639839
SERPING1,-0.047501708599705546,0.0334469252045466,-0.00031776055641454074,0.02175524615810333,0.04158057404551968,-0.023987422066792927,-0.08651114745841172,0.07575811561493602,0.03729689621266215,0.041737234863916596,0.0765411786336349,-0.06987693746155442,-0.019239489803869355,0.001990760644566635,-0.027042435053305433,-0.03852292099649899,-0.10625529735138103,0.10417272004706085,0.12206124649183812
AZGP1,0.04751797946201198,0.03760179109840054,0.026858841191881644,-0.0017537807895980698,0.016742445899467908,0.21531716627778,0.3546811029365514,-0.02769886244971893,0.06786572088047658,-0.005033944766293802,,-0.01098933131133301,,0.039133509505227655,0.09647921080317053,-0.0021152168415137776,-0.09619973676077152,0.15779985632655288,0.1869746716298958
INHA,0.12385203649144631,0.0670466215659818,0.040036165420069596,0.05128278933372635,0.042058282912078825,-0.0003686962592076796,0.09282277824014017,0.016550558784211123,0.007043884723519576,0.0023850739671382034,0.0279346197881009,,0.07120312108500082,0.014000798258410878,0.05979992719196255,0.0704156933917194,0.09499180821790668,0.034165531755850895,0.10835624078685374
SEMA3G,0.047695389413047455,-0.0010705418219149315,-0.009742619606756863,,0.03156953522156031,0.006506269969709784,0.03485486544504093,-0.02964708045845137,-0.06275358482304737,0.0475143904684596,0.11183359916466627,0.02505762700379339,0.003476563236900663,0.036816710052099307,,,-0.025187932455209467,0.07819227005360843,-0.03318086288408474
OXT,,,,,,,,,,,,,,,,,-0.025112647855141505,,
COL6A1,0.10554299357409404,0.16219677316218753,0.008599478502822831,-0.021352776638843333,0.032749287399117345,0.0028675381064510856,0.3236024678858688,0.09831137761273971,0.060151924552804034,0.06710237703814599,-0.10848336042293866,0.023316813280789148,0.05538867143558941,0.14204372652987912,-0.04760101261905118,-0.1924214413145486,-0.11920425835094584,-0.05688907278553669,0.18988829166870214
FGF17,,0.04483818540541974,-0.013389462946187435,0.019224603472544212,-0.028148817162177812,-0.0038486529828150903,0.0250359435895495,-0.030561245998030902,0.015487398431440617,-0.012388195095907148,-0.0268267257684594,,,,0.06450278801800703,0.10072314749284214,0.031042135076017812,0.007444798224323,0.0719107145608706
TNFSF8,-0.04481370928867598,0.0521858235797499,,,0.0023450949376263718,0.017302800045861873,,-0.01958220320044977,0.009109020507631344,,,-0.015697472310070314,,,0.031545665821961257,0.038791378602010256,0.0015547431774970682,-0.027702796384406418,0.07635603957920051
FGF20,0.07481741434754981,,0.007175960256659421,,-0.03508783844075683,0.009685013291514031,-0.021149585561801694,0.09206341897844283,-0.044422085734393754,0.001796478845700888,,-0.02537284127802419,0.039681966296328745,0.012652255639735342,0.039322223597379455,0.10091014531716444,-0.002620590681896554,0.049809501690043036,-0.036843285888148
ICAM3,0.1053423927896291,0.10431326799729958,0.006578439508116488,0.006446735775800531,0.056064992995427006,-0.011283089068835387,0.1605024805674352,0.056566828593112135,-0.001461085122262135,0.023451650428856545,0.07032075457191152,0.07935305767545255,0.014996598780091908,0.10973810456791636,0.12120499460108888,0.055868276487033276,0.02574426858149277,0.12178092362574366,0.029879545344944636
LAMA4,0.19369521165110717,0.10430937045960186,0.026242491229295003,0.07964947711035622,-0.035894832928762874,0.04977305597579598,0.22494972864626872,0.09133011419311529,0.04997655819881957,0.017396926135793682,0.11080474600038669,0.02505514047348877,-0.08162434740915984,0.11504370209667748,-0.06464225532010254,-0.01565692065577936,-0.09324637249541252,-0.022735391772868412,0.149479047676926
INHBE,,-0.004802868445700438,,,,,,,,,-0.03106397970936528,,,,,,,,
DLL4,0.05747374009108146,-0.012101810343687524,-0.0029280141272053214,0.04264526492428946,0.02409530604003855,0.032565478708483336,0.13127059573280328,0.07789680827265608,-0.010958380484749347,0.04958502166116742,0.04698267004721723,0.0021714203960644073,-0.06890792322641975,0.08509097670548285,0.00012175573383950098,0.11891000870537867,-0.021280288969552582,0.07233473067216493,0.10981148803297296
SEMA3A,-0.08346755490744831,-0.002272513099248172,-0.007304651256022301,0.021433496282714105,0.021800884430142647,0.020178532524747737,0.08932869238572129,-0.03686990088815121,0.03318031452400515,0.05599465747999061,-0.0029245187600495134,-0.005421657190317752,,,0.14199865071711815,0.03400449722054409,0.0835500426711603,0.05546926160826418,0.08085591389722824
RLN2,,,,0.0708464963730889,-0.003564439911868326,-0.013580286384798803,0.10755710456387668,-0.025148504148560184,-0.029443453084429173,0.012152568881404877,,,,,0.00646809508610615,,-0.054474697805746465,0.05781945943531881,-0.04328381515105748
C5,0.05569180513869409,0.07381103008680684,-0.020523897387379315,0.07175398936656624,0.011838885914166347,0.002201081418528,0.20352754422615477,0.09340218339088201,0.0004663265117879331,0.014290701275005646,0.08095551695449732,0.047222928089153765,0.02215605035061324,0.11774226172790704,0.08598262302531935,0.0294422514926503,0.03709735355226878,0.13818138089517082,0.056123397967220476
COMP,,,,,,,,,,,-0.036694054046031065,,,,,,,0.027251297437226853,
EDN2,,-0.05370631171184618,-0.02174417604409261,,,0.03423618169455045,,-0.02676402500928049,0.017135883240077417,,-0.009373228156169025,,,,,,,,
C1QA,-0.2310157389909126,-0.10198139166010507,-0.004032380828645212,0.01795337345620684,-0.04762225297370205,0.012501301176837882,0.1733245635470566,0.08519251600729598,-0.009831913527129213,0.029644933037918497,0.09125421878522122,-0.02537863380099721,-0.04324380257114254,-0.037296515450957766,-0.04306159291692252,0.08824730816840848,-0.10979576502037887,-0.138038700932974,-0.019655589952763525
UTS2B,0.04092702800209964,0.012075903050250024,-0.02326871951965998,,0.020330353748964525,-0.001256442931550889,0.05201441703299837,,0.05419268403146395,-0.006161287626551516,,,0.019250726647900885,,,,,0.10907919418144282,
COL9A3,0.07373307737832695,0.1348598929384672,-0.022902713746266314,0.13692737669865243,0.032782397742819235,0.1258625522503382,0.40022539746288255,0.04608871929164538,0.015114971366783738,-0.034537670078565036,0.010455139844879936,0.004344390501956263,0.029739921506496327,-0.05269582581982674,0.10063854252670722,0.18443428287488703,0.023708794856790078,0.07038542038154273,0.2055885742564285
DLK1,,,,,0.11403202782419303,-0.012615663005799216,-0.0015742063886441708,,-0.016855770803951578,,0.07808208944887378,0.06023415231111416,,,,,,,-0.07206512116238165
HGF,-0.04354297461352652,-0.08659831072364528,-0.021529991618188193,0.011684177372273234,0.015969666802632364,-0.00950243972347875,0.04553089091159038,-0.05617583118061535,-0.03169875403707547,0.06452450268682279,0.06692135476117018,0.010681732463022328,-7.130794916460833e-05,0.07242440191394715,0.011064064893218982,0.1268069943344981,-0.06188195850285054,0.11365138570475337,-0.01845397981529397
GIP,,,,,,,,,,,0.014877261301575375,,,,,,,,
P4HB,0.09400827058519401,-0.016654189726080893,-0.043474087869945804,-0.1415014607048492,-0.012370922589131137,-0.07590768593948087,0.3881935612059245,0.07928148312732805,0.10079262341554172,-0.011053245344026822,-0.13036829300633745,-0.008183047639486527,0.016015150240422646,0.0023224233692369896,-0.05697754793009912,-0.23953255181111793,-0.072757667355695,-0.03764846764751174,0.1471238666013428
ADCYAP1,0.11327968594214007,,0.010660089745544405,-0.03960854015571964,0.05339194974739562,-0.02617340769775838,-0.02440135615712511,-0.04087570079904383,0.02009349001177305,-0.04264234616291524,,0.1335486070071847,-0.02260400781741025,0.014604285585644812,0.14894468151283302,0.1260339244496646,0.10125392363567438,0.042978282120006074,0.02158738883147645
GREM1,-0.15082401787278735,-0.06814510312780736,-0.0065346660218967316,,-0.005353195218282801,0.014068059839790455,0.21628833995717237,0.025070155416587317,-8.154830965247266e-05,-0.009619237321858735,-0.03080847481559786,-0.015520325006545325,-0.02766469053273059,-0.06411491300667006,-0.01172493066968434,-0.027672333447182784,-0.04370814484767419,0.07359157817907717,-0.0150666764099027
EGF,0.005841354570181194,0.0970237578259673,-0.007172560815158571,,0.07298781358712593,-0.01693554244374022,0.021084358224714873,0.035861702188996966,-0.013535708036235697,-0.0002863277743271499,0.07033321792360651,-0.026640001824075096,-0.026876471127657033,-0.004619606271784931,-0.01750474434731447,-0.0504770962009779,0.012072953879969348,0.04045842241221318,0.08453796625305492
VEGFB,0.004877412035153608,0.1104270832819683,-0.012240424978190514,0.06811536432439931,-0.013725702427012949,0.004412602381740475,0.1873589815839704,0.028298258486771945,0.003340097337479822,0.0035014042738038547,-0.11493246596557216,0.0011765043639969572,0.13652069008835424,-0.01917489263687579,0.014761109594269206,-0.09338541701025083,-0.027376755930360836,0.026259471478795246,-0.046957730985926316
FARP2,0.17180784713131414,0.02364806719377801,-0.051030160043729206,0.035532301571940206,0.010673801217933486,0.07425214024413603,0.27197129659750235,0.009861031471272028,0.03968325089916734,0.0018841404455212799,0.06562123081828032,-0.009070664137517514,-0.04595420253735716,0.03898162382295808,0.06013674857754178,0.15795431346437389,-0.07234011017620279,0.11555204444021817,0.13394112740311795
BMP3,,,,,,,0.04331994254413423,,,0.008459816351968057,,,,,,,,,
IHH,,,,,,,,,,0.01044706646041076,,,,,0.05347305707814602,0.029268372152682652,-0.0067093848385072425,,
LAMA2,0.05664770636358366,0.022295889420831078,-0.008835628033148406,0.07322693307808387,0.0368004618889968,0.05522791784723834,0.1158422997967014,0.06832047080553914,0.007147704911644542,-0.014373171664388187,0.01627292361603495,0.023163082229225838,0.007195253014839949,0.07094107515562054,0.059815672880565135,0.09131884014829408,-0.00335307389816743,-0.060523075566185684,0.048204057700311505
SERPINC1,,,,,,,,,-0.026590008320669788,,,,,,,0.017857995076467466,0.01433333628205839,,
NRG1,,0.03347671472047199,0.012705525177092426,0.06166239390324758,-0.02806726916095796,0.02512484569463548,-0.043955971020800066,-0.034293842077351304,0.02961431278820687,0.0045549372881039255,-0.05139921518500496,-0.0262238097011167,0.03511948241511002,-0.003134153820291888,0.0628698435300321,0.024945656022622404,-0.03893719748184216,0.12337789512333854,0.06844663596352257
SPINK1,,-0.07920960962253296,-0.04086977389314462,-0.060769476520922905,0.009310660310950144,-0.04707854876702678,,,,,-0.03261666543604513,,,-0.006298207744798068,0.041533613851962074,-0.08993646819874666,0.02581327789743966,0.04893865588693818,-0.04181205529253186
EFEMP2,0.008993928966679313,0.13656376596536246,0.005799296046233259,-0.00231955512373262,-0.024767835065390854,0.08709805014935545,0.22521520678365503,0.08165110222371331,0.04212053739103548,0.04617751124517886,-0.0859867308818485,0.1023523038052261,0.17931709526806155,0.07584623456317496,-0.009893836895916944,-0.049932899950766704,-0.013308590289491638,-0.008344958780265452,0.15319263046519763
SELPLG,0.024598474688093726,-0.015102805295888198,-0.00989085217641568,0.05833068757705117,-0.008616589937458636,0.001606022310334481,0.04522054372610784,0.04240646616855585,-0.005385316939861896,0.027887902163437388,0.04544196474072358,0.04088133649138497,-0.01943845976279213,0.13860710682160282,0.11497649546371673,0.14965911328797238,-0.06448727193900192,0.07366787873082406,0.03367428113956777
GDF6,,0.04271650187544991,-0.017622330173863977,0.05345812803622617,0.004303340613989842,,0.14785655395766067,0.036420110384874714,,,,,,,0.06495001494085337,-0.010609067828673017,-0.012122697566302597,,
HLA-E,-0.037131781554339216,-0.06104086264762422,0.019891531290533237,0.05728204682495962,0.05352814154918556,-0.00948206448574944,0.08492396784602277,0.0837435915338576,0.07716677251938747,0.052525315637157,0.012246664740164111,-0.057886776505091816,0.022609517000380816,0.08067701659724139,-0.022918257435865303,-0.1344867586657248,-0.13697986016520292,-0.10973875263649009,-0.026680366989835603
PTN,0.32256244944444007,0.1676396270730546,0.026040813690486365,0.14549414827288082,-0.0021959495991037874,0.20012621762789262,0.4897157372279864,0.11848978310812272,0.04577809883601419,-0.01982791947661582,0.027975902363603197,0.0981734548409452,0.1298045581431744,0.1327408051775838,0.07201878877068782,0.1894705108025446,0.022317018017184727,0.1663004706875284,0.2549971193939885
CD274,0.04389410654960133,0.040444843023738526,-0.05855474845524677,-0.00764996723666667,0.03040688709086127,-0.02489552441366305,0.015989614029333857,0.037988726228694585,0.0859895728129369,-0.04793859689281111,-0.0012628887224834214,0.01759450280028115,0.01150785318883454,0.019986194422572278,0.04822298579633662,0.004285906071765607,-0.009879600984001298,0.13100521682141955,0.12364624549692192
FGF10,,,,,,,,,,-0.026532083331576427,,,,,,,,,
CD14,-0.16986159130793452,-0.015875032596335333,-0.024255645019270917,0.004641364463363721,0.015575156313842002,0.0196002071422216,0.23300371065462305,0.06867972471238953,0.004078565982297898,-0.0342000254817101,0.051905919184338505,-0.05496795164074037,0.07919097599725562,0.10642415322896277,-0.0013398491768841963,0.06221577090239243,-0.0658138357320689,-0.0789435104069075,0.09084922352083356
SFTPD,,0.04838710117397562,-0.025564014286104813,,,-0.060622869124004324,-0.03831591880291648,,-0.015911542063672564,-0.015871534274007552,,-0.033670992777621284,0.0038497704174680456,0.064725958069323,0.04652234088584792,0.13343540759355443,0.007717094991717562,0.12329887905331792,-0.03151242425443624
SLIT1,0.0964305530639559,0.023440843386540892,-0.013029437859192366,0.04681463704496465,-0.013782999523141272,0.12568325327763796,0.18979597911986848,0.06530943429237722,0.006051721597210651,-0.06715721110411667,-0.02915746428360076,0.004563822235718016,-0.024484879839780625,0.18382591580692806,0.12888337891206839,0.12398756858704073,0.09702832387364849,0.02911884217297494,0.04215090868372286
LPA,,,,,,,-0.0045187888386852264,,,,,,,,,,,,
