,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
S100A12,-0.023762357356525224,,,-0.028735277084080572,,,,,,-0.0027631469559934213,,,,-0.018929555897187283,,,-0.027439718288545543,-0.019907979332580063
TFPI,-0.0011232993988528888,-0.027730078304294158,0.024065555446352194,0.014673238718779374,0.02060847020862559,-0.035083856985131785,0.1163825212829405,0.002279924349532604,-0.027211192035467645,0.042601402919732655,0.04351792571052931,0.06205652203492491,-0.0354425377442599,-0.09040697688905001,0.033138488135314545,-0.010440161093190145,-0.015477430890102216,0.08980045890485384
GPC3,0.003729940860131343,-0.02809111539611807,0.07088114367612285,-0.027084547094658497,-0.0070747925453474554,0.08166333872521232,-0.01597608722074531,0.04459167170560683,-0.016158269012452986,-0.02044981561890739,,0.047925967971915284,-0.030603831606790446,0.008022699204661523,0.13823671959734166,0.026850269813581736,0.009340885009372699,0.08131250445333214
NMU,0.022394043709544734,,-0.007963295783223103,,-0.009395187907494334,0.07517651827541072,0.10231001266253967,,0.005028528331117083,-0.021338826881804617,0.036336516881112106,-0.00023809904677445012,-0.011031348908409476,-0.011356455108308622,0.0671964251799752,0.038969243715883714,0.0362172273741305,0.07626027048880717
SCGB3A2,-0.0017181308172016083,,,,,,,,,,0.0006942857730615191,-0.024847684256294682,,-0.02142418615008404,0.03519427420078372,-0.025659417033686616,0.08803330885190332,-0.02323479410658154
LAMB3,-0.0051215555822635905,-0.005531118528724322,0.026574027882871352,-0.009343829769298382,-0.04058286923816402,0.08200694832564877,-0.10610790600224937,0.015289140892283773,-0.012207982365368812,-0.00036557526057650344,-0.024779914951235316,-0.08143605999843735,0.040396962735455365,-0.01839321734441481,-0.004851126600733989,-0.047914916351156495,0.01680532265628596,0.03459401520713638
LGALS9,0.008197666534355712,0.006301695986949363,0.090582508726395,0.05926055211302599,0.03207605428285453,0.01679628836132489,0.1582565947690484,0.050545028324454046,-0.05242958674036249,-0.006021389183277616,0.004499528919049923,0.046710094290899534,0.05591242063208753,0.0005992339917268445,-0.03092597592846105,0.003985095058542328,0.05346290765747755,0.040646513228634475
VIM,-0.02438163300484045,0.05693350845140398,-0.12400292352037119,-0.018863635061195552,-0.04347190402195403,-0.036331514288194595,0.11673042099457756,-0.01719203173942633,-0.020913693524831828,-0.05523686593896507,0.07053300321483252,0.05174029412123327,-0.010282457180154674,-0.06944737751970056,-0.11418207928130386,0.0044732989074876914,0.05966526173998181,0.012608410892352073
PLAU,0.058917396847498915,0.020341765217909882,-0.02353156594466986,0.04238671567926705,-0.04206057440360414,0.08565825726213105,0.08714342301636752,0.025646785213953183,-0.028125913402686855,0.02109979829841806,0.0008871667296786602,0.030881906717462992,0.03758689326123876,0.024603835118269114,-0.07379949618687842,0.02463209019429652,0.052615684453569386,0.07988808759950397
TGFB3,0.009787811646171951,-0.017206795523047963,-0.03747190576987228,0.0123078556201186,-0.04178555215484189,2.854447430258645e-05,0.1317838937087931,-0.013597329317364557,-0.0206096775309355,0.031978038002364484,0.03795132847887998,0.03000026106601125,0.0811901736751578,-0.030156005499411907,0.008153687623166069,-0.02510571284044667,0.03274037838257083,0.06715455260399754
APLN,0.0015443899187911323,-5.612289772793755e-05,-0.005083565175051548,-0.028190236229010356,0.028410896848098884,0.02472866200006789,0.11044585753506622,-0.006200619762992207,-0.022220085444275645,-0.014121970865392372,0.06423429968690922,-0.007406813078812339,-0.08766543869025739,-0.05722050501116033,-0.033770985126318966,-0.0038477020041133687,0.02613572919081266,0.020271372580218612
SHANK2,-0.0015215848219837383,-0.05231066449610493,0.0032045519962357397,-0.024772039739188362,0.027731021749724066,0.04801889793183962,-0.06800446418708278,-0.03222317347024057,-0.02081121467661566,,0.018793461856977358,,,0.13623850717755265,0.08766901992210785,0.05933749842038838,-0.039160933752516114,0.04236717243649209
LTF,0.10745805684165292,,0.002173953933870488,-3.4359929867774984e-05,-0.06501706370622724,-0.02145421414700793,0.11283938280333326,0.06562982947166743,0.01378767424812591,,-0.05555551294033332,-0.07967612921844106,0.020259535222203924,0.020747820143194293,0.0015305359500115399,0.06397939621370864,-0.034110335942866866,0.007258292411814269
PYY,,,,,,,,-0.016922245045317467,,-0.016812953958805547,-0.0188313573171039,,,-0.025014848193382844,0.11971256133194161,,-0.04157800352722149,-0.021174102015670566
PENK,-0.03746082867676487,0.01666249571393005,,0.026583611348007713,-0.00031673737892229885,0.01060536853776418,-0.06722329707306096,-0.017410341579269815,-0.02702510233025678,,0.01935945071245827,-0.0464222889008437,,,,0.050090276755101984,0.053818461145098535,-0.057641314922664263
CTF1,-0.0043843382623484275,0.040606120486938034,0.024879245210066844,-0.025170613085381502,0.020618111506617166,-0.0022292063540359846,0.07404621606866875,0.026570072580034142,-0.01679910946667875,0.020768147067924448,-0.023974740985915514,-0.00650183265659817,-0.02684523061636724,-0.011032435903587877,0.014709851901426945,-0.022577282806256524,0.07645244874013263,-0.03731023112309616
COL3A1,0.082304716540913,-0.047642109196855575,0.03203285534609322,0.0018397015102602598,0.03062872978663162,-0.016977499436831085,0.09597863331705121,-0.019119016392853582,0.011911705572881836,-0.04368916068483867,-0.026214284749436684,0.007562405094182149,0.010062876384167556,-0.07323103287579724,-0.10472305855527331,0.030982558738080108,-0.036171878257411555,0.09596898255621696
S100A10,0.005418780671530522,-0.0001687910608320978,-0.0647075567773773,0.06456874783008938,-0.043120417950750195,0.04779336123556065,0.14089479683214587,-0.03214263076914593,0.017261596820858725,0.027632666348019298,0.053432886913573584,-0.04018651435946319,-0.014705897319654106,-0.0196382824355107,-0.12166321010293858,0.001674818939516632,0.008259244488821475,-0.018575675980953388
FGF13,0.015315850884908697,0.03425570265650393,-0.0409297893915369,0.01836945014463086,-0.0010807502045434689,-0.010489915562553425,-0.1362357271909352,0.0012834178754253277,-0.023909331031670433,0.014659986254488907,0.00260384399623601,0.07376057353019824,,0.02328040824954275,0.08856081749822203,0.06944925035539841,-0.010720807200903766,0.04720688301172236
SEMA4A,0.006419575345746881,-0.035480683767092173,0.128560652420689,-0.02059025089818339,0.003953938966460962,0.051056723005014126,-0.057940319068687574,-0.004022440739774223,-0.010567683492293256,-0.0016482882334784808,-0.02564071886907765,0.057134543689753604,0.039096962255638926,0.024037771848786322,0.04760867394443686,-0.012307989416067245,0.014662074737114669,-0.047622462397044533
EFNA4,0.024879100353980638,0.03610085878459644,0.031024552852700817,-0.054612455358209896,-0.026410393741534276,-0.02446137130216756,0.11142513905960551,-0.0030760148587919336,0.06753921633931663,0.011318106742748628,0.03924328083479883,0.029728285868446502,-0.003645072590320735,-0.022789332105663217,0.048252269581439564,-0.019460992857336403,0.015495418175572852,-0.026155112433912688
HSPA8,0.019464663408321804,-0.03848394919364418,0.03964936679635168,0.0343486420369927,0.029816040902967213,-0.005227646515017447,0.01530011302200362,0.049799478457179705,-0.012766983333978204,0.07461417437496826,-0.05769740511129235,0.07039700598096002,0.04959420417217926,0.02482704813939633,0.013957754388373222,0.05909801009761166,-0.01614183423425165,-0.10486191175864086
NPB,0.03061282526807438,-0.02101861082459111,-0.013238635570773632,0.013018906538967352,,-0.020613654256696097,,0.06477745680553058,-0.01659347230778239,,-0.033478794674094606,0.056694567124099295,-0.00040613243042052487,-0.021354592263686554,0.030993534255357003,0.07220423250997328,0.046503473623928974,0.04321773567069303
ULBP1,-0.031683370082432556,-0.017486539292477867,,-0.01354925901181334,-0.014616318873059598,-0.018567821548774628,-0.03289209874144059,-0.02075732756440735,,0.12841992087206783,-0.021017830424976076,,-0.032577732492458815,0.12621286594788972,0.04782397189123854,-0.016771248663773993,0.020711077237384818,0.04591931039249584
SEMA3E,0.003260415641854209,0.01773564725694338,0.054039675118199786,-0.01713152178332531,-0.032655029705708806,0.08691711069506672,0.05146116995060534,-0.017243641035283683,-0.04587963795407525,0.08156162225479237,-0.006581945684543699,-0.01572413896680719,-0.03667711381417725,0.04752322708685031,0.07710395124241705,-0.047345556101291805,0.052948020380309394,0.014626085463453644
FGF3,,,,,,,,,,,,,,0.1291140501105031,0.08159262286993008,0.06653148593620097,,
ADAM9,-0.02767730726340958,-0.07211512796318541,0.0018060596398113801,-0.0056771937497183894,0.02917883994395221,0.04387707281984092,0.0911253637922357,-0.008154490529392643,-0.024606194165247067,0.030261974267773318,0.04977340873270583,0.03771837464309836,0.02922607909860437,-0.027575564915192363,-0.04618680581375982,-0.022621132214077418,0.0045958136574364445,0.007056612057602571
ASIP,,,-0.03323790743701583,0.003331164103880568,-0.023070514838336477,,,0.04072086339245528,-0.010784511285532693,-0.004503879615713794,0.010669755436252799,0.03405644074703129,-0.05027441947169205,-0.026236236584416556,0.09487979890091124,0.035305072343147115,0.05133441757569477,-0.012372908825589848
IBSP,0.05568994758855956,,0.0368702457787977,0.05329524257020075,-0.01530923995925667,-0.039143583291314836,0.11365067059492927,,,-0.06678845923193587,-0.04753433067878083,0.08121489161620449,-0.0008261625067514954,0.027351036527204452,-0.07004973625749134,-0.0076046153779619425,-0.009607185853467393,0.08537966128883122
MMP12,-0.01534064404125917,,,,,,,,,0.06053876787625897,,,,,,-0.020366673318583214,,
FAT4,-0.006147114955589685,0.017748681769522944,0.0699564478698192,0.00027316600719229757,-0.008941989306367883,0.032970697490454955,0.0013486201495352445,-0.027502644056152145,-0.04080151004655687,0.06084375886538703,-0.031728155533903624,0.009641481347039689,-0.027634304126619814,0.07111602017461081,0.04285849701931633,0.04444482291593989,0.01635913433532304,0.10254743511703428
MDK,0.04901129612625355,-0.0017395259305569516,-0.0072219541626554916,-0.024384518970933407,-0.006352067188040334,0.03427995589993188,0.1571382870278313,0.06595618467698501,-0.007694466867623183,0.03882251069455967,0.004922682425803908,0.0009983288937657608,0.0615118957747612,0.06315149597536227,0.018596456410127797,-0.034609247110247245,-0.02868827739651884,0.013491334499152746
BMP5,,,,0.016874257810145864,,,,,,,,-0.03319052516839403,,0.04061578012539042,0.07055617387074205,0.033941625886002025,0.0011597067445092994,0.08806136054119211
CAMP,,-0.01784033834928351,,-0.023808697220554415,0.09143154514847633,,,,,,,,,0.06765120144888531,-0.033490085935411695,-0.01750228557835808,0.05789784582066097,0.022874213091411723
HSPA1A,-0.03904957900383885,0.0004748310980870335,-0.03405073372071568,0.006094530796631122,-0.01303073788075421,-0.009866332437071508,0.13447920688057297,0.08675135564101616,-0.055156454067677045,-0.007996222819144473,-0.01190607055849582,0.043666445453276914,0.007207918842846351,-0.0645769533959091,-0.07824016363048474,0.017408871488235757,0.02301584660773689,-0.011452685554301092
SOST,0.018886375251433576,,,,,,,,,,0.02674215544136912,,-0.03837817970561224,,,,,
SEMA3F,0.03285311897367349,0.002130915144949379,-0.030067575910351498,0.03140665425457191,-0.0038251638053341626,0.04474954853641607,0.07596892240048603,0.007045294320876754,-0.016310822048224448,0.024763572902141782,-0.03638103490659513,0.06696661672506608,-0.04253262709412764,-0.019341476657431928,-0.0354571560247489,0.05315620003654042,0.015422541575258129,0.08344232518470816
ARF6,-0.013688870877907943,0.022838315416940293,0.08730375999303934,0.016523698697102882,0.009401592153043163,0.01423497464470832,0.0031512006906513554,-0.028768979810565313,0.0019455570317886523,-0.026039236158854354,0.028356546088304926,0.008576953633955591,0.12798257661965665,0.0202732878561119,-0.054653326498961936,-0.03876912002064995,-0.0028987066158927682,0.024316488053535805
IL6,0.03262515280269936,-0.023594189754510036,-0.05900942697171711,0.01779471094552639,-0.005732033180660323,0.07560712187702434,0.023976226559307163,0.03047235473989666,,0.054487690957685395,-0.026776664058898916,-0.037255955527865973,0.04040908852895059,0.01044935473381841,0.02407256456945844,0.03998833536723037,0.031371903413212825,0.04161474084361764
CALM1,0.013198471376015038,-0.013028396777589425,-0.0007504776993395503,-0.001395175684301956,-0.030376345730552014,-0.013184556563402583,-0.11919732035787628,-0.06408772237881073,0.03495208679648606,0.0765108087987342,-0.050837809384769325,0.033278722229258574,0.004971270019945358,0.03846057991249021,0.04885357938678974,0.011139010347928711,0.03223578371127327,-0.015562185867370753
VIP,-0.034689065077249455,-0.04063718222165116,,-0.01509525879679492,0.003997951326710112,-0.04599417904209387,-0.016952149787284227,0.027913248868212833,-0.0016508048370888074,,-0.030629634845918803,0.1416015007401424,,,,,0.0608361397918942,-0.033667417251739926
NMB,0.02110123565077941,-0.034179775762571446,-0.050578320144162796,-0.015025401601423969,-0.01657961246989963,0.07368795747258447,0.08437786072605633,-0.02941663187279543,0.033365091264152984,-0.01884305966202159,0.06535202407010764,-0.012728257548070568,-0.11769890255246745,-0.012399467183846281,0.15248290354261906,-0.006635043805164479,0.028054688401699827,0.018801308923456838
CCL26,-0.008802836576925916,-0.018619588502613013,0.07917327346055689,0.0712870940460773,-0.024878629360252463,0.09526516519858509,-0.013764424850377611,-0.012565573244178035,,-0.022360582222047346,-0.02973735789179187,0.011795895957846967,-0.011848961544336983,-0.033297250630417885,-0.026795023098108342,-0.03625515258604738,-0.029656138391338606,0.03225878027488316
FBLN1,0.02808490760259446,-0.02811243055971247,0.029221930088575706,0.02288822612016168,0.02272010159953476,-0.004474673347199143,0.04082432432486883,0.0342497942833077,0.013063144111845367,0.00429028167329661,-0.026955252766852393,0.10279282371368262,0.007102586680101111,0.030420052598611774,-0.04918315353404723,-0.0006142312804204771,-0.03191168902203757,0.027189153652657453
SAA1,0.035671309515727896,,0.0066606903378605056,0.03251535839910365,-0.01962049581199229,,0.06115934976593154,0.055036348930886256,-0.012475431174441217,0.022938262221137307,,-0.017101935331087354,-0.048916386494860464,-0.06601338289052366,-0.13384478009694714,-0.06555793459377199,0.014692985952767608,0.013877576197376488
MICB,-0.03878938839893367,-0.03106969829609425,0.0363093897439635,0.0724621163916193,0.008988662602722058,-0.022267087220835483,0.06696837299851736,0.01604696977998831,-0.019861941675471926,-0.020257819156384766,0.04558946625281223,0.11475903012730464,-0.08039265798884444,0.0411884148908284,-0.025442912978904542,-0.024449720564842084,0.03014431476471981,0.08063649990271625
MMP13,0.018968010098171888,,,,,-0.012571807389133922,,,,-0.005356647964715013,-0.017946138064606033,0.012648155644867307,0.10399806736322957,,,,0.026143931716368907,
F13A1,0.06877130782060462,0.024345325363142937,0.03801277482140901,0.044041126678980434,-0.016251778979096583,0.003446966055934411,-0.03968423875286029,-0.026119940065498757,0.03662197286872632,0.08523665075421248,0.036799029340204965,-0.026646133765149082,,0.023608321194458076,-0.11539513970563574,-0.005090056683848175,-0.02512367162559719,-0.023378346783062994
CXCL11,-0.005718257465418644,0.009836920119892302,,0.0005259965250667884,-0.0209560597665006,-0.01974182059879372,0.08270507621158447,0.10408950191544421,-0.01592690721141461,,-0.005948531696508736,,0.06605093595509422,,,,0.005744508249481639,-0.045256709981033594
COL5A2,0.05405172838960271,-0.032901399251216504,-0.013848445030929057,-0.0020876328450778587,0.008956898718217692,0.05247164686857094,0.11276066004096875,-0.008866421077455014,-0.013644922305743516,-0.04491599439741149,0.048269925424580716,0.02915427054653011,-0.021603462442387072,-0.04738818182777028,-0.022142390066930605,-0.005206337993001052,-0.020952509045290776,0.05730677069646925
EFNA5,0.013270345884294685,-0.034992063846207795,0.014333986441083994,0.0016438970480631883,0.008972890050021734,0.027653848993349717,-0.054099925417813756,-0.04174159139508481,-0.048836295008386495,-0.0042604276111014566,0.014740743826147627,0.054093511484397366,0.21137783109842087,0.04037843633079747,-0.008591946947468268,-0.02096288929764781,0.06477694213108531,-0.02344668535079453
AREG,0.014805840775447438,0.07287607183208522,-0.03239167757857747,-0.0020304490718895804,0.03323272016829717,,-0.044995845280504744,-0.01679797111147365,,0.007457653334815563,,,,0.07826868167703929,0.04223298086649312,-0.0005801811204174204,0.0613761806233978,0.024943960495425868
EDIL3,0.013625474980830058,0.029193764363452564,0.04178071012251342,-0.041794278619261924,0.04158160022925846,-0.045826995332816804,-0.11995521077961113,0.024045278656210034,-0.009422872206347868,0.018848595343614126,0.020699521276226606,-0.055325104067323966,-0.048274683915355256,0.029162730350605136,0.011371377961457306,-0.02252796340152094,-0.026258689046607935,0.004866269696166374
CD86,-0.009444070234099386,0.0002849446546964838,0.00870231791628855,0.03406892990401869,0.023486110484408875,-0.022893556780636516,0.11675528937041653,0.012750739427122668,0.022927005212985234,0.022331935585524744,0.03168437561219499,-0.006551284794432281,0.04673192447715795,0.016679230690221303,0.020429219331278562,-0.006443520284329087,0.05448530656261038,0.09894026386936391
AHSG,,,,,0.03781757088733349,,,,,,,0.018053644348345794,,,0.011614607941471468,,,
WNT9B,,,,-0.009964747240478068,,,,-0.014895858848677775,0.05669206489150275,,,,,,,,,
HRAS,0.031831771362064415,-0.057743289963986436,-0.010293530235357966,0.016798900958737876,-0.027138764251351633,-0.027533562478185534,-0.07258777944060128,0.020835742470915648,0.010473661037554274,0.04237660682691874,-0.021551833468929957,0.0749946908613999,0.06446656018560695,-0.08387976704925962,-0.04059696330822125,0.011879042705734276,0.05864536491384929,-0.05834203491961246
C1QTNF5,,,,,,,,,,,,,-0.015128352003100408,0.05600938594667507,0.0693806128691504,-0.02390731400185928,0.025403320075748248,0.10256652536357118
RLN1,0.005540336023289246,,,,,,-0.024944447556083094,,-0.01750590004502213,,,,,-0.01916876735215196,0.04022817351108691,,0.047459522234813485,
COL4A1,0.05700956079725276,0.044882880108063676,-0.04541115478338506,0.01781683617401744,0.013496670950554747,0.016555386297827296,0.14357544496999491,-0.018517408073699424,-0.03582235999530702,0.037187589026064616,0.04878868696506956,0.040851120494210906,0.000209031234659913,-0.038149713486941926,-0.024794230342707436,0.03099296969413058,-0.05442244591323649,0.09066952386311497
CCL3,0.021171722379491786,0.010505683972237941,0.0852855760393255,-0.019493132004871176,-0.014794157985460544,-0.00672529612799847,0.0716088825790816,0.04763581686906299,-0.02893983580111706,0.016358725788794895,-0.010393651493990349,-0.005013933281655359,0.09994797731989526,-0.03180541673594906,-0.0088734501014138,-0.004678120724492555,0.043932487479664495,0.0033288130084757786
BGN,0.05338094393490635,-0.004288271375519443,-0.06571340726441417,0.05050745342128952,0.02504254000013811,0.016533636632629033,0.04564398094652464,0.014978393999710906,-0.010797087116455661,-0.024682647838938716,0.02266615646954466,0.04409995655305703,-0.08878749388937558,-0.07156084640658367,-0.05119553227477065,-0.004276523826230303,-0.033638871829138085,0.12461065974785973
RETN,-0.005244760209744805,-0.017573249617403208,-0.027166876863945255,0.056632463652198956,-0.027527042127544126,,,,-0.026963339261675955,-0.01656076363372736,,0.01846939608384099,-0.03580120754787283,-0.03170858675034399,0.0341811660328709,-0.025623807443159022,-0.008293943761101432,0.07600334699379033
S100A9,0.01627650137211205,0.012764005258751366,0.01955141292421211,0.05131197258218528,-0.0379824479609669,-0.029927037275044723,0.11987232252585592,0.029595728437169483,-0.02342303336958817,0.03820424584625883,0.06010517764905314,0.017138577463300213,-0.048774001116071906,0.0003471625829685524,-0.10354376079556639,0.006664559394561179,-0.006189590858238488,-0.015342442984667042
HCRT,,-0.01867054275412102,-0.027992132689732593,0.010234198983728186,0.10432843579413618,0.03195931520021628,0.04625453673910998,0.012556737794096568,0.008595695570485807,,0.056900124580664145,0.05106926720399607,0.10027728340618347,0.01087209700396134,0.06501942141801603,0.024265964934600173,-0.01888453927360551,-0.021588926269360063
FADD,0.07682372530713633,0.015762728302843886,0.004877264885402031,-0.011400628712120886,-0.0006527453024333811,-0.019590811404135294,0.1156953117401741,-0.01688298844823386,-0.03132219213402356,-0.028247717440905217,-0.04743774908881624,0.053102348415314894,0.06975690947484614,0.029488727186398844,0.08131349020074545,0.0756471011893076,0.06275002924999659,-0.01823202024509313
ACTR2,-0.038152455356967395,-0.0484067796038168,0.052368747386304496,0.0066496577613758805,0.0014146118229343455,0.04613578424620886,0.11174507484116994,-0.02967987591617952,0.007589458365004433,0.02928481650863291,-0.054183712272419665,-0.07430016996080145,-0.06793068759714307,-0.004056021925920136,-0.050689301953465854,-0.06713681276097623,-0.006515213657425758,0.06671573065848946
BMP2,0.006486373218663687,-0.0028350326074814756,0.05258807073020955,0.015075627694228738,0.018470800690354464,0.03587318733280569,0.14653992256569667,-0.008988005539596458,-0.006300001085674076,-0.026218146640810472,0.0012554476085571851,0.03685514439021183,0.019389572360093702,-0.005350998045642924,0.01113149614293392,0.024246830155692786,0.1177314120475124,0.03132428938858238
PDYN,-0.017369551825605296,-0.014842804928364997,0.06199129011745281,-0.008594309130663108,-0.00012832524089151834,-0.018959902657633945,-0.12743622721555134,-0.012884862747838993,-0.027944754760912405,,-0.04006609625428195,,,0.01184167175574833,-0.027069289942239543,0.11481469408349451,,-0.007364558693002217
CD55,-0.012075162866519,0.04762048992733797,0.00390638086688824,-0.043703656205815664,0.01325768022262089,0.021692270437585235,-0.02014578458594754,0.0008185299165286515,-0.030595910647854333,-0.010561364776063321,0.04919878664056899,-0.08693358531989348,-0.045666062800709575,0.0272903969750926,-0.06345982546906591,-0.01410637997594567,0.04927511364254025,0.052678080669273
OSTN,,,0.10979486732308763,0.01141108918774002,-0.01745383291550546,,-0.028082604087629914,0.03684548481240319,0.04448337688486207,,,,,,,,,0.07764861511615241
PDX1,,,,,,-0.01829778672053678,,0.010354865813029501,,,,,,0.04622748372631037,0.04442890172125734,-0.05398139062680545,,
CD6,-0.01960771447617184,0.047811896842152465,,0.04641664339028922,-0.021954843097145474,0.08441158279891685,0.021224547865279834,0.07436916990752974,0.13512080690270079,0.03979575518195308,-0.023712858167189585,0.037876871010247566,0.06497299363272868,-0.0032616720363798216,,0.024791333545093133,0.08948640158258077,0.08905453721414759
IL16,-0.004745825307784684,0.06318883142078804,-0.01613806129236977,-0.01254890210835976,-0.04427967321632314,0.019718104986670204,0.038217773051168226,-0.011494507671564956,-0.014593135459828417,0.046029648513768145,0.024485637124627632,0.1327047215518238,-0.02609195925249866,0.027962365670445227,0.07692611829793966,0.05292038898382007,0.0685805036543351,0.11332729470565886
LAMA5,0.0824169349385763,0.009005198096408103,-0.04117756840716601,-0.06544871379833062,0.015797849545137604,0.021875333061589168,0.08907997256533431,-0.03353815157435632,0.03483302799964281,0.0007543919378167687,0.07826116282048994,-0.009320516486473883,0.03578042661226007,-0.017648100254574382,-0.05911890807278501,-0.03416300050774827,0.04639814324759137,0.060359770018078525
RGMB,0.0031070588950479314,-0.044750529347101414,0.005312732420850731,0.02174573662659262,-0.020924180995917765,0.08445481699549183,-0.013738284073589919,0.003473199558936442,-0.01831905289697158,0.059170072408647446,0.028698336498504985,0.04826246971376113,-0.02741962268345697,0.027628130688233145,0.0586229497709335,0.03776600345654402,0.048202933592306985,0.0021281703364211956
INSL5,,,,-0.03870109964033853,-0.015541791568820703,,-0.014182297765505458,0.04986846611913728,-0.0190498509542546,,,0.19861032668102926,0.0878493296197992,,,,0.0018342648692815447,
IL12A,0.04508094879771982,-0.011810271006853092,,-0.036218032782181636,-0.025024078663510255,0.050938812007664605,0.11105610462161704,0.026583526892775475,0.02466761431353567,,0.009331058402979207,-0.02528317575591287,-0.022827805815562166,0.07480330350205575,0.0021862311274604375,0.07441232900727277,0.06849126968877096,-0.028899962848027084
S100A8,0.05422423612270345,0.0036876456268768215,0.08893291142154922,0.032216364142897864,-0.04661560834392536,0.04691940248759926,0.1436760885422501,0.046804452253921255,-0.019214649102380358,-0.0037302487367642965,0.046251913749137584,-0.006789278715916291,0.11870935052916065,-0.001181135792126057,-0.08056321378538502,0.05146897225349906,0.005032054742989868,0.01989057286524182
TAC3,0.007596496092000674,0.05185239321764843,-0.008844230757894556,-0.004224219173614744,-0.04175177408329004,-0.03839133094308042,-0.09354482945186682,-0.008892817263284471,0.023769549074331753,,-0.05124860592662457,,,-0.019953598872577347,0.017398120801764505,0.050263627422322696,-0.012444813245811311,-0.029188290588133114
TAC4,-0.002059748352252759,,0.05183077142016247,-0.04365107513536505,,-0.01614317813189977,0.008960924921045488,,,,,,-0.03467064083782953,,,,,
MFAP5,-0.01669368377708146,-0.01961261208887039,,,,,,,-0.018842682070230276,-0.004246509794740707,,-0.030359330351618065,0.15738623313402697,0.04893745734958212,-0.0034787911944673066,0.026123950137861007,-0.018500128003475797,0.015254868633411979
CXCL16,0.034299401761416624,-0.025414348914581022,0.019123558776947436,-0.06147691104635449,0.02869500941971336,-0.039406077577397426,0.10340189775777356,-0.00907909449931627,-0.005207996699521991,0.033505980949834376,0.01957401520427971,-0.06623370759967544,0.03688255502583067,-0.024304466289131348,0.029687008132918666,0.015421225384872658,0.024955449559140065,0.09777500289718179
AGRN,0.05269001398557631,0.04819406187549505,0.05210883254055084,0.0450513904010187,0.026216368472305157,0.02630635895893592,0.13450966922695815,0.07031781916724408,0.0335884018006272,0.06516276200098228,0.020251892398109532,0.06025162175154347,-0.011804124668795157,0.00919736289284712,0.05092646423361323,0.006146464117565789,-0.014680279710479333,0.10847552725100526
COL4A6,-0.021302257984110878,0.006814636241199946,0.07489758291545547,-0.011126180887534422,0.03725715303586361,,0.07267034687755262,-0.02292116374195369,-0.03191949241484813,,-0.002363289191661439,-0.0407448890720117,-0.06279754281301479,0.029742453298213897,0.08285829527043063,0.008666504665394481,0.04931695861959261,0.028724409352965982
FST,0.03664267481153616,-0.03584337245338793,0.012568604117249303,-0.013598176544772349,0.015410972400869706,-0.0024512364535776822,-0.017473154081893556,0.005207158654389147,0.019113968253749104,0.06376670650729024,,0.040852192581588745,0.007454979225892722,0.013635429323711272,0.014075141392670586,0.02593356848640374,0.03540475621663931,0.039120788139665325
MEGF10,0.031995896686606025,0.012634229922875365,0.01568489591495758,-0.02891945016668063,0.014159629528084519,-0.011605310732974989,0.0626995607654383,-0.02710100006976302,-0.03864705043588178,0.044946705659524064,0.03658382972359926,-0.009729329138244047,-0.03864895482358188,0.009760585161993157,0.12104175535904806,-0.002548815625757145,0.05329280717994125,0.014841430338808147
C1QB,0.11135242723186049,0.01638680101677842,0.03726552044904352,-0.0034516415471308394,0.02936260849613715,-0.01771390285569166,0.14431532505799632,0.0697031886881026,-0.02909158292230082,0.07055795983600321,0.02837915118164467,0.012421680755173883,0.08026381732314126,0.08460099973698125,-0.03597102334621495,0.045862902671546885,0.019828333513735353,0.0028406715904147105
HLA-B,0.04157983298661619,-0.008286042350901739,-0.021781216702782453,-0.012490953778533863,-0.00766780941238087,-0.04381550423506584,0.12249343459490955,0.07416664246826012,-0.003012792457537128,0.007053136035325049,0.052504015226453815,-0.015940351758016204,0.01814425752856805,-0.07170987660923792,-0.11513650419514214,0.002615132410246633,0.04261278323795648,0.04524839385429121
PDGFA,-0.0058478843864666645,-0.01434187960442131,-0.02693341124795299,0.028109739167431577,0.06516113298274277,-0.029727035327656207,0.03791146813139081,-0.004356466511316751,0.013659543250513995,0.01869569216153273,0.048933359511149674,0.08787314335854803,-0.08112127534571495,-0.024272016973440877,-0.03822012877351596,-0.01175915992722986,0.025417535283857484,0.03708509215736569
LAMA3,0.019312608650515543,0.026627592461739943,0.14923035808616067,-0.009705416616294836,-0.04008878468360146,0.0003038721662382171,-0.0522436517146165,-0.009738799773543458,-0.010824798471972227,0.02031119770636432,0.0002589763945155476,,0.005037316632178174,,0.018212746327921924,-0.007247666020003295,-0.03536985132168989,-0.03360886184653291
DKK1,0.01620061741439344,,,,-0.02614609146702298,-0.013321584679989527,-0.03726869847430903,0.02276770317157531,-0.01492799600294345,,,0.06953211947500652,0.07463015351618621,0.06266510306046089,-0.052568031180885676,0.04217732794628544,-0.006487407734496622,0.001754090346235203
INHBA,-0.011808228805355836,0.05879302404704827,0.05621275409899144,-0.05019312011404187,0.03251026339182823,-0.0294947916845249,-0.10414282740768879,-0.0066728748995554,0.010799324011590273,0.006956507933331347,-0.02033527624020051,0.011755679327720715,-0.03668047084294591,-0.024966224575398103,-0.06294702116650437,-0.0374709017483383,0.074039112366222,0.05059711069112043
