,UKF248,UKF251,UKF266,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GREM1,-0.0191058278480032,0.02747829801836867,0.0021880455656533796,-0.026920622673891018,-0.06061704674683881,-0.0060557011991302844,-0.002100133052530264,-0.04522148751756876,0.09236119602335983,-0.16226597753000935,0.02240812420174857,0.030301758184236974,-0.0335670202621825
EGF,0.05982537519263157,-0.025991394062749192,0.008681488217964627,-0.004892584171106152,0.06259535395462112,0.024615450663574227,-0.030313170270538425,0.04110436603858418,-0.03375502366728826,,0.04441538268076722,-0.04349290944254827,-0.03502365064698347
VEGFB,0.013895868502159504,-0.0191277311891687,0.059839867370335545,-0.011539754532085132,-0.07716843115011633,-0.0025476051889987044,-0.04914234401761784,-0.07476405053266882,0.02384298804651655,0.0035479279507563306,0.019292851155785492,0.009299107688178163,0.14854333097977557
FARP2,-0.05053418874531926,-0.022619247785460584,0.08011694709066149,0.01569275133693908,-0.039604174035063035,0.02223266641512444,0.06410520899773653,0.003947120515135171,0.010032249451296483,-0.08003525785668891,0.05153782486324858,-0.018842303143377443,0.04922447491156568
BMP3,,,0.11199809736054558,0.009462587718342208,-0.02682446072032764,,,,,,,,
IHH,,,,-0.01653059634809642,,,0.07539912484722056,-0.030977464184360797,0.01465509812144656,,,,
LAMA2,0.006584383215751738,0.014139832957836178,-7.513282891238786e-05,0.014335708442006982,0.03899510869165813,0.024957350113968754,0.013490613395542497,0.04674662001043704,-0.0035417417188339673,0.04468864575519382,-0.05004175457844062,0.05438094445362739,0.009111047418606093
SERPINC1,,,,,,,,-0.025394816830336762,0.03763013901913421,,,,
NRG1,-0.02520834849561541,0.02360240989360931,0.021224288909406853,0.006268978653875703,0.027195929999631177,0.0691786200855568,0.009385724796606045,-0.05484955185513946,-0.014188353072371976,,0.020655153540108183,-0.024925989749191822,
SPINK1,-0.004870291456794933,,,,,0.0025971077917941224,-0.042193694938525955,-0.06271001000472193,-0.04045560216146738,,0.027497627019300325,-0.024412847796179447,
EFEMP2,-0.03597506576932352,-0.006624224203102845,0.0366845532680014,0.05572374567266186,0.000956477441819786,0.004128125617665782,0.03418898028159788,-0.017644670615976254,-0.05279345446353703,-0.056129769026053336,0.028636171573959777,-0.03256089381686159,0.04081476426586985
SELPLG,-0.016309217409932266,0.05923601451889755,-0.010722648771406107,-0.026533828944672395,-0.034121115725247106,-0.05035868445876737,0.10938102552209435,0.061356292263035225,0.023232585663739157,0.07269353067964346,-4.382845284586231e-05,-0.03463934731657708,0.03693710360640332
GDF6,-0.023057754979622067,,0.00012104176658153793,,,,0.014257652371358986,0.04973486425638114,0.017963968203531657,,,,
HLA-E,-0.005184030061023749,0.06649257935813511,-0.015724957201565512,-0.005349990862841252,-0.10415645036850452,0.01949110281752494,-0.11317474661359116,-0.06714820963503951,0.011139841585427687,-0.09873155161610536,-0.10032263516141555,-0.022489872219039125,-0.09107678896013754
PTN,-0.01745900625865544,0.05655714419323792,0.060988602768703784,-0.01956033761481658,-0.053013044556559426,0.014798050461850164,0.03501746407348771,0.06177926975747464,0.008010322208480547,-0.10281455605423954,0.13223125136159988,-0.02487711397960081,0.05761963975171914
CD274,-0.03657690681296689,-0.00470791465445472,-0.03758955797010209,-0.031932866234416206,0.019521881598495352,-0.027929554520962165,0.05564599107424431,0.06984575183523217,-0.04993979911331204,-0.058843160108385854,0.03157374407908153,-0.03741247765678082,
FGF10,,,,-0.019774483070774194,,,,,,,,,
CD14,0.011453705420518896,-0.03403784425699184,-0.007313251856732462,0.008887824057206995,-0.1273784800023178,0.007296839849190074,-0.0020791749998183237,0.021770251091314797,-0.011628303516380795,0.00039756154693285767,-0.08450847177844034,-0.038449790741169915,0.013890034569465838
SFTPD,-0.02191629693578795,-0.019694952401050108,-0.05505461080146044,-0.031737425677033124,,-0.02869424321727905,0.038659192048225835,-0.0027091165848085364,0.06530192120241551,0.008375700518506193,0.029067829906802175,0.010057311536846083,0.002926519384382703
SLIT1,0.021855404848910923,-0.012294824209741343,0.07845503675747124,0.07851744635955081,0.09795685179593024,0.04458303277753578,0.006898016437149599,0.008831134368079984,0.053087325049641816,0.047533751853428854,0.01607022600824014,0.1072225474743905,-0.011190223588076205
LPA,,,0.00015658738844542074,,,,,,,,,,
CNTF,,,,0.018106888887610553,-0.005779707386189086,0.04882661971388995,,,0.06065423707276142,,,,-0.03402486487078663
BST1,-0.011967651392704722,-0.0031894926771404725,-0.007834447566380229,0.004918799860629425,-0.01861167324293471,0.020890221480785877,-0.00985079360124112,-0.005631201451353612,-0.011471352165235897,-0.01216090702710289,0.08546139922912312,0.007830469332022204,-0.03502365828064292
AGTRAP,0.01664776184703933,0.005164831239064831,0.0783381105568855,0.01909342044396073,-0.03932586376841436,0.0029629010967046152,0.034526799711772936,-0.0028879742308153206,-0.0033658671866750884,0.0760339466849964,0.02897497506869095,0.013886293899938609,-0.05475990497870249
LAMC1,-0.03179018005615956,0.02794974495325285,0.08670489075226008,0.03913143266325332,-0.03635160388716296,-0.05507903214593256,0.014933928904887341,0.001483210776936938,-0.06452570351403654,-0.02553870735372656,0.04305802350987161,-0.006900166142967642,0.04190095700424658
COL6A3,0.024436844699955253,0.053345431752373274,0.11408343351167491,-0.004611147135103683,0.03173628763634247,-0.0327534031001337,0.031087020182080115,-0.07698794391664801,-0.04105587000202675,-0.1059217839572522,-0.03835062027077275,-0.020613240828602927,0.011425940364984654
FN1,-0.010233036428323997,-0.014725819043409562,0.04406019381372598,0.03970960804184823,-0.04365817959678683,-0.022459615429644544,-0.03139434626515511,-0.057236456306627145,-0.04980732084486649,0.012610938355980419,-0.006702289738218317,-0.018855933889477504,0.020807582402749988
MIF,0.00244692288627419,0.03375239553775933,0.09656781631432863,-0.03629921995382156,0.033673238705979415,-0.00950491521623084,0.0661224573452729,0.008150734347983912,-0.008998399975686173,-0.059167186285328396,0.07186363421448994,-0.05387982630587806,-0.05855036258186414
JAG1,0.005660356061002538,-0.04775982289248133,0.08518249629271168,-0.01757400423267945,0.0015104619910193727,0.005521841802047478,-0.016468625647749344,0.017622623819489404,0.01016366587086035,0.07128968005226967,0.039668010618036625,-0.05752701288313209,-0.04534775462059088
NID2,-0.010680962953125999,-0.02165916228278513,0.0873707426583382,-0.0486512264991832,-0.005845969568815793,-0.009595017407343054,-0.02341233945038606,0.002194679557020384,-0.03948091417162837,-0.05421221414458985,0.03341379997106442,-0.0029466735243624583,0.04410868009859457
EFNB1,0.03632241356470503,-0.001378080382625376,0.010844819729719183,0.05482957695098366,0.07653413971291828,0.02068735586460666,0.014905389027536593,-0.034084209324147983,-0.002339249800139758,0.05737325686172597,0.010479831439745062,-0.074573559041527,0.027512036714370677
COL4A2,-0.0004160655550479538,-0.027434406805379303,0.08980045636034883,-0.010602363377279543,-0.013662490331484456,-0.03876098455510929,0.0003307625631798815,0.011494793738455392,-0.054475366716575054,-0.05200883956931182,0.00550062226202258,0.031242699003107575,-0.018597180552147357
SPP1,-0.0293844205425811,-0.03211433029745673,0.0941072531869723,0.006223446574473395,-0.12711959788343768,-0.003702288372659812,-0.03849392595675982,-0.019954924618562617,-0.012979141948484875,0.032142341579699196,0.018888645709597623,-0.04120749664299352,-0.11598869376202882
PODXL2,-0.02936578039078506,0.007791022044571865,0.040351612820172196,-0.004898468597191009,0.06843258368255982,0.028872701407417715,0.005160207697579781,0.045759630826279825,0.04092174974539641,0.04236806036862962,0.010298783427140383,0.06510524834795983,-0.057809546621367267
IFNE,,,,0.007564012000385394,,,,,,,,,
FGF9,0.02316753733260444,0.023348032663179936,0.018489803859283428,-0.01828881622206758,0.06790058547803426,-0.02677446804701949,0.12493472724164696,0.05486175803215678,-0.002760464779986791,,0.038833877960131165,0.04642124128820316,-0.0038204837644341665
ITIH2,-0.022955994417214756,,-0.017686369704467245,0.020914356766843823,-0.005544154548196371,-0.027618461779502994,0.026606695659905588,0.06651006038622169,0.016893491272482176,-0.035787940857936046,-0.014340195799069949,-0.02663564444258395,
ADAM10,-0.033370357393243726,0.026627660185023536,0.04043951267256878,0.02628483346875248,-0.0022605473124462884,-0.025848027771205404,0.01833516194481587,0.013445916262976709,-0.03543773491500836,-0.0018436456606321105,0.011602144120501425,0.027266742190107093,0.0777611493050655
CFH,0.052571162199400834,-0.004719216109058951,-0.005308330529742382,0.03573104349873359,0.015377101858924493,-0.03198300088143677,0.00160144653661565,0.08644972567753004,-0.01766459401429931,-0.057025320539281894,-0.02078555507552674,0.0013975929256052058,-0.054937234845744816
COL4A5,-0.03181864678287096,0.03731037533832528,0.03800284673794769,0.0684000202960457,-0.0715540733444941,-0.023472073754537356,0.09161342327877281,-0.01830030606149194,0.07556484092112058,-0.08357211805879707,0.10785037059683598,0.03394443815370254,0.02328930878055663
LTBP3,-0.03529193429207791,-0.016312222070001867,0.06868489348312797,-0.04658647694434368,0.02799124693354723,0.005348880692839797,-0.03510602118672877,-0.008425016992994605,0.00795276926635285,-0.01171001025418675,-0.05014716384919565,-0.023965953251780196,-0.08381613449010954
GNB3,0.004997247448980078,-0.005119608804902491,0.17296855622470433,0.006009315543366,0.015699220107524593,0.016614615798324225,0.05419325541063047,-0.026592344108702582,0.06565590239877456,,0.02468925323005165,-0.053578431448654935,
COL6A2,0.004196603980771369,-0.029296004591327057,0.08688043683960174,-0.002684315582406966,-0.016044140423345885,-0.03457434566336725,0.006748465764591965,-0.10293645663221575,-0.03781214465634988,-0.002913684437339132,-0.009483802041848585,-0.0328556152003443,0.03460025528139372
PLG,,,,,,0.010251101040516178,,,,,,,
GDF9,-0.03371769826290466,-0.031041296761624593,0.0350208437580311,0.01483888983707008,,-0.01890738075559365,-0.014412050699549405,0.04877288520368589,0.04390873510193999,,-0.043899224885084395,-0.03302942599670642,0.09283411721805798
NCAM1,-0.01426719851800247,0.0317532525688449,0.07581718159663965,-0.02800986013728504,-0.03909592150643047,0.020766524498932012,0.053596789744602136,0.12065841542908624,8.618513057095688e-05,-0.07902215251295308,0.011069673815794873,0.1064745668522122,-0.008040506482967726
APOC2,-0.01297413840647329,-0.010356584128609089,0.024986576589418594,-0.021855339055945427,-0.08841659977681472,-0.00672570712898781,0.049578981346581515,0.04929620399439824,0.07539438059498478,-0.04243618642537389,0.026560373952440056,0.039084797780197314,-0.009669228690441801
BST2,-0.028924666354320873,-0.02500743246494311,-0.027921783050426696,-0.03078189775569676,-0.030522022272293142,-0.022554389204527615,-0.024852081503494033,0.058740552846436,0.016205772327897706,-0.03810638050830937,-0.0384542555531673,-0.09386254144441936,-0.03383727877646407
COL5A1,0.06555505762783671,0.05541523077232887,0.13408693334665187,0.020830160468399198,-0.06067905766999679,-0.03832069061771516,0.033373153702573946,-0.06464375215827142,0.005475936171452704,0.1046228003018994,-0.025898874364485073,-0.007655808758041944,-0.027997714526391815
CALM3,0.028137277444030412,-0.01627306904981144,-0.05054484447037196,0.031505869814888295,0.13041755942425406,-0.01068093318113409,0.03201209825353083,0.05879651983636906,0.10411431783004196,0.10249621166653547,0.005816526254635519,0.09816802620191205,0.17227045902571908
THBS2,0.002260886992827772,-0.012037969605724296,0.03668983137297476,-0.008341628828774095,-0.06431947272500681,-0.03671009561708145,0.02030689434353122,-0.010972077580950226,0.012674747688033427,-0.01313372835780624,-0.041961616639136515,-0.0045166810769322425,-0.1559116385011136
SERPINE2,-0.01988166494942727,0.032301135875830875,-0.012574529717234299,-0.04574787908234345,-0.028291430159252645,0.023630623295707927,-0.017744659408388243,-0.06415014992812569,-0.0505444249463916,-0.05572122799152859,0.02881965998965405,-0.02695618868052726,0.041576161369839354
EFNB2,-0.07056385223572025,0.001994084871653657,0.06388802306247887,-0.045148051908838985,0.0720101978918457,-0.038870971816927696,-0.019537468144711405,0.008456114637391314,0.0006980901853535098,0.02673765524043845,0.06326432955562489,-0.050236438420811894,-0.004911220917438968
PROK1,-0.022232583866501007,-0.015110186226917809,-0.0034840357711731175,,,,0.010537540180235524,0.03125566819431433,-0.006264640405979625,,,-0.016846696035431614,
LACRT,,,,0.023800721309752044,,,,,,,,,
MMP9,-0.052672977083512394,0.015177632014657275,0.039912677392532396,,-0.03738989299775397,-0.0002749012463907633,0.0008599724527985488,-0.07660126276227616,0.06403286197657278,,0.05600073635300706,0.03423293637062257,
DMP1,-0.016283219857363834,,,,,,,,,,,-0.027840247901129593,
NPPA,-0.00964925819624675,0.024642375050803245,0.10650021329222539,-0.01777127076896336,0.017600723930747554,-0.04456401683613536,0.061735093382064024,0.021113077551783346,-0.031955545427852505,-0.0008312125679491092,-0.02332384563755703,-0.0024098155438289676,
APOB,,-0.011906085396437489,,0.0495811253180728,,,,,,,-0.017679676148754975,-0.03281497346345364,
C4B,,-0.013673137639514674,,,,-0.006804281296757835,,,-0.0018099578946507043,-0.017897208780485778,0.06774537004902699,,
NTNG2,-0.004240817261522189,-0.011013426205600035,0.0570658109988385,-0.004129241965656942,0.10658166109039506,-0.007331035327618224,0.021911540375083263,0.003867686410699447,0.024945711870486723,-0.04498115267874786,-0.004939067948472376,0.07627017288372073,0.04664473692688153
LAMA1,-0.02807673920802201,0.010156623463626563,0.07441617350122626,-0.019128365005417855,0.0720574920703367,-0.012484507941974672,0.07002410456553745,-0.029119683216664465,-0.057139262606867885,,-0.015674721234674168,0.042112010554083375,-0.048722500080006455
UCN,-0.01981233935827234,0.003197675162484072,0.060170868454763916,0.019050710856598242,-0.040678472810484534,-0.012355588832905821,-0.004945865497607885,0.0006003717806651945,-0.021126420808872885,-0.016279168430754946,0.0070720992110474175,0.012688025878341131,0.07565922304499352
ARTN,0.0732654688383968,,0.058153174728310796,,0.05398230559136694,-0.019704917781355014,0.041280079929669145,0.014079921081658479,-0.04915137368324173,,0.014061718405343353,-0.03644246250057414,
PDGFD,0.0246733767024934,-0.024302414166859916,0.07361310353031113,-0.04187245183696715,-0.03021946319305389,-0.023151182568183278,0.021010920164219973,0.06746293048212165,-0.02162048514973276,-0.04209779184479573,8.724886303905071e-06,-0.03243641293569232,0.06958357361738371
EDN1,-0.03394961933453739,0.003520206857491822,0.07933659944043653,0.07096364636111832,0.09476773882221336,-0.009697475102252462,0.08025639636498048,0.01464960727077757,-0.0330205950464491,-0.0709844948121981,0.02385967788426106,0.08609574557119788,0.03979531601373718
ARPC5,-0.02004294120265206,0.02065247738865294,0.0702505482048095,0.010046235815440185,-0.06226954961836161,0.002972957046460813,-0.0026082040640849078,0.05570520334001914,0.03102927508409033,-0.061318949843348874,0.03240934347361254,-0.03958108854975871,0.055428741552949704
GSTO1,-0.03069216763432478,-0.02567653382897661,-0.12138391787030087,0.015209918612636862,-0.04948613662545097,-0.0018568400468769238,-0.059386077504611494,-0.06306808876334313,-0.02703308080858989,-0.03373319091162252,0.010671065019481587,0.05295550247424882,-0.06047310895103805
PROK2,,,,0.000706849182130951,,,-0.021542926635244125,-0.02858965846548821,,,-0.016119751077257705,,
SYK,-0.002138147594684195,0.0390419577567472,0.03515445871404978,0.02291859010150832,-0.008882198993873222,-0.004654579403769725,-0.037943507767389514,-0.035954577763429356,0.018243558394731515,-0.0047997298530838865,-0.031896327014790817,0.0402797777468842,-0.10177559211833227
CD40LG,,,,,,,,,,,0.024283471519701793,,
ST6GAL1,0.007353565160386844,0.014136108739556737,0.004312361993537579,0.008822646562117235,-0.09838702711338664,0.01013622556438905,0.015382911028561387,0.10657091873599513,0.02738716556436372,0.020948348280111603,-0.007405676798441891,0.05452213641954144,-0.0019827056066765458
WNT3,-0.016689699848504196,-0.01054877118868076,0.027273122822016983,-0.05020962614819971,0.07346168219528008,-0.006193075161591574,0.12392703119302545,0.05453881810091346,-0.003641404156496547,-0.04326257282081307,0.022594915551991602,0.03769609553171924,0.16380963833639373
HSP90B1,0.016416495628153754,-0.019288973916999477,0.017421018377695306,-0.027147618897367398,0.0074171312496711115,0.0547531421965823,-0.042935464181080706,-0.04019817427836819,-0.12576705881826644,-0.0697082301860474,0.02410980223051167,0.021356740714009365,-0.033263899796286904
ZP3,-0.02395707160336052,0.05154405549140342,0.014518035932624719,-0.028107275833247816,0.044097622589261185,-0.01009934082211227,-0.039984535948102924,0.07410288265885434,0.06400801484562745,-0.044961256917109664,0.1601778221637612,0.04990929192514913,-0.04188133334250301
ANGPT4,-0.012738048388476128,0.022079538951540936,,,,,,,,,,,
NRG2,-0.0352775721045859,-0.02457135381746648,0.07434806070743623,-0.013522655834552094,-0.03640501643721597,0.02735666410442254,-0.01512655074499186,0.03148742663111753,-0.017640904118666596,0.002053190406485476,0.05750950562737958,0.04350733477457739,0.013890114652000973
MELTF,-0.0380032123871481,0.03286174229641337,0.03252804682513468,-0.0025955423012640096,0.059585530506591336,-0.02049706290709307,0.07737741013892638,0.056308116251837445,-0.0304681437096072,-0.012270969549989469,0.05715451700829753,0.04189144159554407,-0.05316049602687733
NLGN1,-0.008141877757354511,-0.023887653163518076,0.05789357468836148,0.008029146365177625,0.10269603824500786,-0.017226585711836953,0.005300211500179334,0.07426333850181109,-0.04948275145455218,0.03447419497705383,0.04106842422555924,0.04121802595302809,0.06789482366565879
SLIT3,0.0577933376099009,0.057055682351285955,0.019179209624219425,-0.03904120668487374,-0.020198364095410218,0.008815134842579998,0.12092959257972931,0.10229758739857514,0.013734496293519482,0.16712991413864348,-0.007169111647175497,-0.0377430073632172,0.08847759624184968
CCL8,0.02617918483970513,-0.010827363874746067,-0.03216639231501992,-0.02536335850561066,-0.003598808235495419,-0.018386067365897273,0.03319313788463822,-0.004403255464336703,0.007827353679030516,-0.042683590339265456,-0.013746888297437069,-0.02584470353171783,-0.04188125514146034
S100A4,-0.010076549741697216,-0.01486052400158467,0.0869609340873659,-0.02120741179404447,-0.03190891473655235,-0.01818395788258182,0.03003749092477918,-0.016577431108050912,-0.018156457449933588,-0.019810652251500895,0.013517514899650128,-0.039197636980612426,0.012314619694489947
TNFSF13B,0.023234052634921922,-0.0564211218155478,0.07624273862973664,-0.0346760135914579,-0.06368524430085663,0.015536025939707963,-0.058163591887703765,-0.013077644956407595,-0.002304787498726547,-0.05072240060935609,-0.001327351723042451,0.050808910820399296,-0.019717195463276604
HSPG2,0.01495780054645457,-0.00524484974351927,0.08226756125114376,0.036982660314942024,-0.02441718283335602,-0.010063915767166328,0.008402192806923076,-0.024841695856157826,-0.03909237513521663,-0.052762187570074774,0.009139433897124074,0.014590327044702929,0.01179651242195103
FAM3C,-0.06477700308306679,0.028013140006524242,-0.010846756524944013,-0.0892008752309794,0.11885121088515721,-0.002402663026968419,0.07338303147371279,0.025187450117765242,-0.019043763580214246,0.038279815792711246,0.009433826023941001,-0.05554708678338426,0.02604359788801752
FLT3LG,0.018159002614970644,-0.0030380784105486767,-0.022834559556693505,0.05561758952852315,-0.003865173399247766,-0.011516644943589956,0.04014757908729104,-0.014799473914085839,0.006208644799012026,-0.04852891350245885,0.07297747770923607,-0.054189226276050544,
A2M,-0.005673140578251074,0.015764648905347636,-0.020269771499572462,0.02679143628829026,-0.08832992361852157,-0.02523301463994924,-0.03131547376417325,-0.009430955181171196,-0.05422204559171432,-0.07369378995191492,0.03308051386076995,0.017253169838929796,0.05223254768575167
VCL,0.004448249665826798,0.035710213386655705,-0.0002982476750052206,0.019231203813371782,-0.03356229615265703,-0.012392589258185887,0.00036338468842287623,-0.05852410961678047,-0.03616615601845982,0.008520952034233401,-0.0220732523104896,-0.008413369398690715,0.048649536806457
FGF2,0.02618559104970676,-0.00403104250068804,0.03601328787881969,-0.023091053553293397,-0.012856701287906301,0.052367330164132975,0.03360134082546001,0.042922423940488626,0.01751142663726151,0.14762685162280262,0.055131102025404284,-0.07581550853447093,-0.006186886346223416
AGRP,,,-0.028795923282235184,,-0.0007714623586229934,,-0.025543726960201827,0.1060824971046234,0.02493653233723864,,,-0.02449283355229606,
CNTN3,-0.026780876858048454,-0.012245395317791067,0.017788782762683107,0.03327402457155433,0.1222186416993363,-0.04213667077538466,0.08332158129926422,0.06951568315005745,-0.007352325029118469,0.005861620874252056,,0.07375875834627739,0.07394738253967097
RNASE2,-0.05768003252572671,-0.0357652005679592,0.047493761821116885,0.0018875598257840603,-0.03696178500792418,0.028056246175860514,-0.030124307148973316,-0.010598303052380036,-0.02045837046635918,0.04449694571087617,0.011358998399330075,-0.004293148034096263,-0.043563092281803516
ADM2,0.019569598163731626,-0.020333159934959894,,,,,,,-0.01343984583541077,,-0.018171472328915857,-0.026215948046976065,
GAL,-0.013555242096290401,-0.04429580102410087,0.005206881832630312,-0.013660381810697418,0.08162494309714857,0.026803813489937857,-0.020199428217421683,-0.0028250719505650322,-0.032169697517306584,,-0.01792716338184682,0.12155344469147625,
IL36B,,,,,,,,,,,,-0.035193682598406946,
CXCL6,0.011236382478658356,,,-0.03294937331071801,0.041814494741916605,,0.05372332222614418,-0.056901897959893456,-0.062005366173864644,,-0.0328331453872713,-0.06780197513902765,
PDGFC,0.01779128862539797,-0.008195166558675276,0.08118966918609113,-0.011963461502524758,-0.02976476839470621,0.0936853290128427,0.07550550225157292,0.02052316829867755,0.005538841286432416,-0.060657906218443296,0.0612321526426366,-0.06670684786842357,-0.02722857514300626
COL8A2,0.07461961817860834,-0.020965432666763102,-0.0072073313970961285,0.00498123417947252,0.01909894261148941,-0.008788953040505386,0.06797381889007288,0.026717453734653483,0.08619845821267251,-0.03417211328149512,0.04963051991049078,0.1441182259209968,0.044298344971288074
SPON2,0.030887711948123744,-0.010569146350755336,0.024674296714781645,0.017645655879857582,-0.02591775839752276,-0.059876439101768555,0.05580435622191643,-0.01543631522733409,-0.08396945762621012,-0.044961256917109664,-0.015184874613376878,0.020724417376789494,
LCN2,,,,,,,0.0318234703620174,0.009615867274009073,,,,,
SEMA3D,-0.01291118321266622,0.003006902462440524,-0.026755212657198324,0.00076915137024688,0.04543356542011166,-0.00251084603907591,,,,-0.040296420623406826,,0.11943258753585027,0.06363704188951205
BMP6,-0.01557701358089764,-0.011732912885631277,0.0326582539249187,0.014389368276911497,,,0.0035186408582083876,0.03702881847197339,0.14092442483986792,,0.06415158654162421,0.05114625267136676,
TIMP2,-0.04360992846903691,-0.05071810423701596,0.0858340046495887,-0.02265823466578112,-0.021574046523254023,-0.003297419673683038,0.01030678259844378,-0.020366583096884838,-0.05520661663844614,-0.03018248077465566,-0.0024382187354749815,-0.004168798351440805,0.0031681297378751616
EFNA1,-0.01782477358604281,0.0099755149814989,0.07437950563411985,-0.015078873181590562,-0.15053847576986706,0.01738170583457808,-0.003283057958494949,-0.0021070881966132275,-0.01083684206421834,-0.010139049727771063,0.03437565506015956,0.03092592777666619,-0.06236700171666155
S100A12,-0.018621558985984946,,,,,,0.020697255944523794,,,,-0.019802406375706468,-0.02302827030151285,0.02090960256554562
TFPI,0.032266420377114566,0.005535893793214314,0.07116696782799327,-0.0026141928087383927,0.061206503736183034,-0.008308067671119426,0.00019852157078517106,0.03356159055865244,0.01972313401000742,-0.0024226365957894153,0.0046311754171019254,-0.028177044259204958,0.018170043911858974
GPC3,-0.00394537949525904,-0.01847445958423236,0.11729073043185555,0.03145359878655779,0.017598451546008843,,0.052788912477385264,0.03214169790401514,-0.005185895307787689,,-0.037591651329482334,-0.06654797544004616,
NMU,-0.01929935796872704,,0.0899043014552266,0.0013982943852690344,0.031849480411170236,-0.020258094199629272,0.033633257953275264,-0.05990090169444052,-0.019204466584690223,,0.013566944842834846,-0.05634218354082325,
SCGB3A2,-0.021271566580393756,,,,,-0.0030049098391999227,-0.030938692825568662,-0.007769192526878753,0.008984351383579085,,0.01759668806988041,-0.026876515699949456,
LAMB3,-0.05745491522193172,-0.026306159261993343,0.10751998806289499,0.046573527086152734,0.013939827362412125,0.023725793638791744,0.016601571507413565,0.03214182434525019,0.04184142452747244,-0.03228909553064887,0.07478460863940363,0.016236858063051054,-0.05423100807672316
LGALS9,-0.009862222679650652,0.03647414759446696,0.029296264371720677,0.022825687366666004,-0.1010851120623208,-0.04704280468394341,0.042043748406374065,0.014831845845049254,-0.027233278644098375,-0.006051193836326458,-0.009593784714395252,0.025558485477373667,0.020766247691669494
VIM,0.012036718759515069,-0.03192141299778613,0.008954293467628088,-0.03745203243692815,-0.11631438506621557,-0.00840406544110154,-0.01238857570736622,-0.09499560330746254,-0.060816552956113414,-0.09787437968482891,0.13857219288679892,-0.053558700417992294,0.05324726223908399
PLAU,-0.04120721537600688,0.0009599873208391666,0.11850912419004815,-0.004530962023631098,-0.06561488778596325,0.06475813285034447,0.0010200809989237899,0.01798304490043044,-0.03708675851769375,-0.0267940215584012,0.09080841361623554,0.047370898974570995,-0.04014540818349398
TGFB3,-0.03553958011487454,-0.001846232432853491,0.10365014128332985,0.0003388680284502306,-0.06775881146359324,0.027442553491412003,-0.0005609299159258142,-0.020425853648242294,0.01050586181284663,-0.08283266574261272,0.004810239174315415,0.03121837037342257,-0.041931575038176315
APLN,-0.05022362837464932,0.004212273445869842,0.11606198126996276,0.010455501741858546,-0.059044791019163524,0.02073705996600021,0.02672786156525227,0.0135782968321669,-0.06294449458393393,-0.022954949233264146,0.005970370600690941,0.06629874785810551,-0.06276722801176476
SHANK2,0.061027391827795666,-0.0344027370729173,-0.017656163784705577,0.007336516136462335,0.017779686145746217,0.03519153268266708,0.01512074488474025,0.03418059146793017,0.04012156989340955,-0.04561130778152818,0.14959515501659662,0.09127575746977536,0.10842842975350286
LTF,-0.062030390906221276,,0.010906359158269084,0.03964421970419836,-0.10530300228456263,0.04125280785354808,0.05638782200445402,-0.008438108417353873,-0.033277684656098934,-0.08948930039094982,0.07776066969713565,0.059856500417267845,-0.08437216551902471
PYY,,,,,,-0.016473374699394285,0.013244081166105275,0.008621630551709588,,,0.055763651293642455,-0.02449283960279643,
PENK,-0.014116086691974733,-0.021955269530295675,-0.03553497286781597,0.02526920103274811,0.0393131135354978,0.05536798615654949,,,0.023579745534821384,-0.04080090703490763,-0.0215254245242259,0.03270090734572182,-0.026144584646791143
CTF1,-0.020948497044397614,-0.03155812590924398,0.014444487795651325,0.059890606084428005,-0.0019575561763877504,-0.007705951996842762,0.16328746905288158,0.024930541068709112,-0.04534061973629494,0.10398507281307835,0.008748553890053336,0.06452180197434557,-0.007184939070984728
COL3A1,-0.016732628541310367,-0.038649095412299356,0.043571960506500106,-0.014996367390857777,-0.02146876353521313,0.03142167340138631,-0.00869031222348806,-0.039874455116441665,-0.032730812700483766,0.05633309317364374,-0.07110850608347055,0.003392017706256842,0.03768886491883069
S100A10,-0.03478648828189981,-0.03548463695641255,0.012562184637192985,-0.03437460879750405,-0.12002452946550587,0.013986316825128077,-0.0338972021343556,-0.08781131274999725,-0.00300421992676128,-0.07724099347347295,0.10760625212552997,-0.09871935344800174,0.0749144266613204
FGF13,-0.013842848237436806,0.019052363302131656,-0.026889521722177876,-0.0127481820546731,0.10096730359349507,0.024769506518468543,0.02034615398356902,0.1423876966301385,-0.03115757124715047,-0.1094989526550504,-0.029694919077598823,0.010163947943451157,-0.018136169802336056
SEMA4A,0.005261438764650471,-0.004561686347774594,-0.028998723201063694,-0.008368891188235434,0.05555190785185059,0.006850453970446858,0.027252284648905525,0.11599859016045376,-0.002570671981030541,0.05770757782858872,0.054726033285951756,0.05508607494892736,0.18455094944197709
EFNA4,0.07273938894998035,-0.013789209625040585,0.08148606646004651,-0.022427773980537306,0.07537576576834308,-0.03321250430151304,0.0739372044559089,-0.013675759165519153,0.013301514182171187,-0.04326253999728201,0.014231667949998073,-0.018279782333199275,-0.04058493258942475
HSPA8,-0.04134736703613533,0.05749421929309124,-0.04536741772059915,0.022391365947638627,0.05597713039007218,0.0241089123911394,0.03482685570890699,-0.003357673159748543,0.061448460058063245,-0.0004724959981373105,0.01687418972627782,0.03864847961477014,-0.05066882629471657
