,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916bulk
DCN,0.0026274721094650894,0.05580629925389812,-0.004886266525118858,-0.06446328326058999,0.03846646610269241,-0.03845636915285255,0.009355088923500272,-0.0353418741578613,0.03428066287100718,0.017339956991880505,0.0010767367181888383,0.005852803079534926
IGFL2,,,,,,-0.01232856683365492,,,,-0.02052319981666724,,
COL7A1,0.021363214680743196,0.058953391424597816,-0.03859238713893204,-0.036705161526756874,0.0697281677703394,0.02341833979516218,-0.02514596502071253,0.004717071411315576,0.09198333494834647,-0.033485961571107656,-0.0050989473230782095,0.01593408110420206
CALR,0.08141662333566496,0.0035419932929448075,0.04184230079786146,-0.014642205712342572,0.05001769259029702,-0.011592013105383816,-0.023727481813710004,0.04833195488328209,0.053909321650415676,-0.08021249526798535,0.040831555132543766,-0.05225287799416689
PIGA,0.039524827065405,-0.03889791884821186,-0.026188378749058105,0.0015196659772626444,0.012191977877894604,0.02611595799565269,0.009790053723973914,0.12719365431711338,-0.018489591138112448,-0.005269311277146989,0.05501455369612357,0.0480724621009931
CD200,-0.07345594981932776,0.01641837716302249,-0.02399987158504428,0.05496494495895453,-0.020588425116826455,1.4419533375740033e-06,-0.011830866806607937,0.015908892562181542,-0.046199773733738625,0.07529488103692636,-0.03488367620171768,-0.08974288935582773
GRP,,0.052194707446128946,0.003907899486794804,,,0.010427517200940262,-0.01715735767503206,,,-0.019348312774816995,-0.024931617401642518,-0.006940821054668838
CDH1,,0.010386717407189112,0.004784841588676465,-0.021225348709199468,0.03669856463363339,0.036312892967028006,,0.01950140373531293,0.052039802482500286,0.0649181436028247,0.025211095121826614,-0.05273810103102513
LPL,0.0905072081649844,0.018658462560483296,0.10941870859682529,-0.0465462378940849,0.07925958461405584,-0.03335225118665643,-0.03726969169226021,-0.038639448106620684,0.04379428796996495,0.10948993033637912,-0.03371332849329462,-0.025932447350200796
SEMA5A,0.07855713299064704,0.0644176161614328,-0.0169531538303071,0.027439239562910462,0.06138790074035439,-0.015170212565549677,-0.026146721694347567,0.06973428552847885,0.09975398921271587,0.06513272839008609,0.0389599536513584,-0.041063057031416425
SEMA7A,0.029039547145934527,0.05711595776228616,0.03995855857551752,-0.023901573022700986,0.023625512295472693,0.055949988004306596,0.10699973635029861,-0.005452868140387469,0.009583713973773535,0.005881929454687785,-0.003242649563622191,-0.03606206605469031
SEMA4G,0.02239562320128891,0.012999536931721949,-0.026119084171890336,0.005321049857028415,0.019761330758876476,-0.03807778960682847,-0.010427010147049609,-0.06439302208868376,-0.01223140212126061,0.09058455332869857,-0.021460649096069605,-0.05256687180471873
SEMA3B,0.04326066723387691,-0.009018679359166799,0.04730620261299377,-0.03695562354519593,0.013160859077631197,0.03593010529904452,-0.05741619844697402,-0.04745368137419186,0.0787331533397544,0.007694214586630573,-0.005857730113516384,-0.03529835218568215
RPH3A,-0.02770887215417842,0.029286986799020052,0.09044572822699135,-0.0056011219583854506,-0.050685897957674794,0.07409901165619674,0.03651669526394513,,0.002563021251697812,0.0998342642605129,0.01839736090125289,-0.085349427209831
JAG2,-0.019552754135577683,0.061538488746632286,-0.027801396443780352,-0.058182546185840726,0.012302411783027444,0.026034643637655643,0.0030641930178124735,-0.032726416686840114,0.058812736652219456,0.05558880672708501,-0.022143224170275238,0.03768959458565272
CGN,-0.05139496349492402,0.0561702424516374,0.09726133909340233,0.003704304204561864,0.08092689379190776,-0.0014576490351791741,-0.012994302892782902,0.008034899951491837,-0.04205054188972957,0.0046452663209895426,-0.02490788436164062,-0.017048249126151466
GDF15,0.04827166218111452,-0.01793362809762908,-0.011629592360991385,0.046068053926177466,-0.0033501718965831856,0.014894914593058783,,-0.005995930872290526,0.08505955731734423,-0.05843239878358786,-0.027008064003362076,-0.016200007055229955
SEMA4F,0.010900159326390334,0.05638584295692698,-0.007554036524123575,0.023800941653760472,0.02626432522014094,0.043231196052488555,-0.01163651341162095,0.08799165475845984,0.05237040588047055,0.09075230343044947,-0.0019580886529980946,-0.0019466290788051118
NXPH1,-0.05353117701062376,-0.010632960026848026,0.022215584799896177,0.053388114097326016,0.017457529361322877,-0.01579496193254131,0.04222997838769042,-0.03913951598085317,-0.0272840117887551,0.029678358409493826,-8.821321297159138e-05,-0.08094672475267824
ARF1,-0.03497016567300552,0.0070344903406387325,-0.010158151955277467,0.03249130991669396,-0.00518768216006055,-0.008785731029032446,-0.03987963962941791,0.041029740367534144,0.017771559373130647,0.021866299571875174,0.00873050227391448,-0.028712060556556764
DSC3,,-0.013767274016001654,,,,,,,,,,
EBI3,-0.030087317749023998,0.059664695932092865,-0.013423281236197527,-0.018325527926502334,-0.0022408711384522763,-0.008299565120090472,-0.021151670666605175,0.08639229404873894,0.05099838748982067,-0.005499341257482669,-0.008252773907038194,-0.00012798179749343294
TIMP1,-0.0482350924132328,0.029603155634908,0.027752190068872952,-0.02015699129426266,0.028621855709135686,0.0012640651246822667,0.00473248061322278,0.06225656358151741,0.04667944720361748,-0.13317522749840968,0.019923653573978257,-0.07485927545427602
SEMA3C,0.039419192773530995,0.025061200963424086,-0.059465250677033184,-0.0010390701686474383,-0.002235502593654365,0.00541645769679933,-0.01798301305959272,0.008833033350624398,0.028784277929370373,-0.02114154147063458,0.019909676610727855,-0.034398131938265485
GAS6,0.037526820962934644,0.0065942895307573145,-0.0007007608160135532,-0.042403426110593674,0.06981212854908482,-0.008840957112986526,0.04650149613997462,0.05763027187113438,0.05667011446559877,0.04960334140469999,0.008009942068648789,-0.000500132670371768
MEPE,-0.026534608741268013,0.03903736320291087,,0.022110441852250803,-0.027780831215253356,-0.02185141031577747,0.01565179420399646,,,0.05609324865729507,,-0.048965409658557016
SERPINE1,0.02418937969476702,0.001817456557112635,-0.028253360232361163,-0.001085065307334298,-0.02039737125581285,-0.022102008473411858,0.008230357542985484,-0.027970500183275827,0.05179556385919288,-0.13530094922787045,-0.01001709943228732,-0.0140407913081514
RSPO2,-0.02059888644038366,0.05015421006452828,-0.011963074485891729,-0.018701415010257363,-0.011127329880768744,-0.024608336799318092,0.005779963773049241,,,0.13331438835718995,0.03825840715130569,0.07668511757025064
SHBG,-0.036613537013274314,-0.017832689393948404,-0.02419766419424408,-0.0005769914970194197,-0.015166792679848596,-0.02094043459090816,0.03414889950200394,0.1282069973917297,0.22018678415194695,0.0017679402503544927,0.05874127877074578,0.07345741603979442
LGALS3BP,0.06589396374177169,0.008208481003553677,0.027934044672602507,-0.04105129620770283,0.044613481794877854,0.020828574041753735,-0.0011911979207548616,0.05209079736394007,0.007090178767368772,-0.06831037590676518,0.012007082047781812,-0.06423463246733932
LAMB1,-0.03351849378938794,0.05708761091876006,1.5704066712880738e-05,-0.002245661074140495,0.05385667811269642,0.010704404950206196,0.03715023435975039,-0.04552327475748982,0.07545685396634057,-0.06698389523562695,0.020150009424390103,-0.03662613263985099
SPTBN2,-0.024528376419937867,-0.009971242772711702,-0.03364198209521704,0.016891270678859368,-0.06476475496196846,0.048186435832027294,0.02157569779267966,0.06303429315666016,-0.06987256406920912,0.06316870627944937,0.0012334390118916077,-0.017978136684513996
COL1A2,-0.011142518128171876,0.03306520781128601,0.06431350836495256,-0.006383282539901001,0.04862890322659412,-0.023186642572771532,0.016547187623439406,-0.016199135102736212,0.08956412908417441,-0.05363417156489139,0.029738887490233464,-0.04659105953688349
DEFB1,,,-0.014199506812853308,,,-0.01098402697348631,,,,,,0.03952356474006247
SCT,,,,,,0.09858149081718941,,,,,,
WNT11,,0.04832442607210518,,0.008466091780064635,-0.017196134359272208,,-0.013056252469008772,,,-0.0030235111119508704,,-0.027160301614482216
LGALS1,-0.017137898207082575,-0.060854184425122214,0.009972356771374327,-0.030496773641268942,0.011443037390931585,-0.02008632985910276,0.0023864554286166994,-0.000995675494376128,0.1110271466535377,-0.14941758815320705,0.04581543169404215,-0.022985545401649324
BCAN,0.011216631805408895,0.07277256975038957,-0.05100209703310397,0.02541147262513709,0.040792135378912686,-0.03837889211256674,0.0047995422031381265,-0.03318596615118746,0.15094827330644076,0.15099981795180542,0.012565669731439284,0.0756189759737479
ANOS1,0.015856889663688055,0.0073652821758052895,-0.0044409663293553565,-0.016678525678206733,0.04422789219620594,-0.007391185894730072,0.011544149386560964,0.04266453684604339,0.06037882237902964,0.06687681513140394,-0.01810521268845485,0.013557767939467998
EDA,0.03493493913987357,-0.014446440504741843,-0.029300937453186245,0.03914802133637014,0.05338194450020952,-0.015818927827920593,0.022450124466689248,0.002134849916513852,-0.02895855138043433,0.1544161984087472,-0.016949872273419844,0.04211924237611157
FGF22,0.12824551185559882,-0.02054289485610805,-0.019552500879616307,,0.03319852076209148,,-0.01515241302806638,,0.0548591513273439,0.0009105409237512855,-0.024409802130058823,-0.024370737763990288
SHANK1,,0.03316548966497184,-0.015847353420010164,0.059877776832568466,-0.014997036482942426,-0.014777270754764054,-0.01896945039592409,,-0.013986453405813918,-0.008800767672729005,,0.02335659711864465
NPVF,,,,,,,,,,-0.01767036375753292,,
RAET1G,,,,,,,,,,,,0.05522384412239284
TGFB1,0.032461826941294666,0.014912071490273756,-0.007753455994844576,0.010069340247017064,0.02125415312252159,0.06971081311951328,0.021707553324140018,0.007695920979692482,0.029749771948236078,0.0047770082142769765,0.008357187271321512,0.04567269950045684
MSTN,0.08566277090271754,-4.354484821812861e-05,-0.036044898876983714,-0.026975161148854114,0.08606273918553632,-0.016433372153923674,-0.016516332338455432,-0.04466308502080222,0.10182391485831527,-0.03634054159027574,0.04971340829141087,0.010429349894507004
WNT4,0.009494780779454223,-0.013296034315352983,-0.018564716844449818,,-0.017872082393612695,-0.015513198132659896,-0.03089512993715478,,-0.0019364002460948817,0.0942487879724125,0.09528359126759156,0.00536323053284111
TNFSF4,0.019267169191158482,0.025514979066108237,0.005641333870292984,-0.0018928787100634722,0.040923035825209224,0.06933672165274896,-0.014111980068731145,0.07140514080308505,-0.04293440853619573,0.0762024117154165,0.010378004649361092,-0.0188899360037727
NTN1,0.011552197363443125,0.03555708164715711,0.021495958845633437,-0.04589491327125093,0.01373040962054651,-0.02286977603514468,0.045555451422507325,0.0202131327037658,0.05135784140279592,0.050420421930687985,0.050554882384114666,0.07359432922652107
CXCL12,0.02406024176934164,-0.06398903090401013,-0.016115994879463857,0.03522199753844943,0.006286023906071008,0.0011706532965849543,0.015310034213476756,0.09080794036491753,0.12595726246000882,-0.04725407278446049,-0.014093367488743474,0.03319456460243069
GNRH1,0.05284018514159262,-0.01899664994719289,0.028322109511839,0.008050211621339872,0.01085077201549275,-0.02341501835286776,0.035301825540822014,-0.01754569388876323,-0.035151376896766805,-0.01899838533332339,-0.01781974558359018,-0.0045027456453680436
FGF8,,,,,,,,,,-0.024390205184999982,,
RIMS1,-0.04576019309831681,0.0024363986165994865,0.06006490335316098,-0.042084603850384324,-0.058495384711150344,0.029946906324823518,-0.026887143308963066,-0.06596404607434561,0.06556400017543576,0.018532437109498187,0.040692069062027686,-0.030443887048144148
FGF14,-0.03814866191530134,0.07787068880845854,-0.009462745972909066,0.02800289834641808,-0.0014321566035030964,0.0399279989916874,0.023866586597802872,0.05227665918126413,0.018179581514123532,0.02858534767796916,-0.05350047979113625,-0.05397345776574214
IGF1,-0.0490098739616588,0.0200541212659744,-0.01057511967106635,0.003793724256866021,-0.04303925623576339,0.017809107417741415,0.028316054842881078,-0.03103639661021883,-0.004866685388599959,0.04242676491127227,0.061582032489971204,0.05129193658902488
TNFSF10,-0.07183743112466974,0.0018791103723902985,0.004134753135051201,-0.00906542537789372,0.01179806215484811,-0.02906802258662886,-0.02440387279022927,0.00235489938839164,-0.0282199791272286,0.0016126198209618838,-0.03991593394677775,-0.008272260476094726
GDF5,0.0006960103808301756,-0.02038327264387909,,,-0.027780848005004768,,-0.015152413251616769,,-0.026573311195684634,0.05335028556808928,0.026494534494352216,0.04339823204517815
CHAD,,,,,,,-0.012733419919643002,,,0.006885110037357296,-0.019813010111693487,
RGMA,0.05708964896794979,-0.009848581717565363,0.028696339491673196,0.011751548381484851,0.011178050714718946,-0.011570906573394999,0.04586803988310687,0.04520601824879382,0.02929047478420555,0.0826088205405275,0.0764525807559113,0.10614350794374275
CLEC3A,,,,,,,-0.020792124285193284,,,,,
WNT16,-0.041912140660291225,0.03567654315145485,-0.014415319629017882,-0.01854610526487446,0.07702928953363801,-0.01736631864341436,0.06092467492030801,,,,-0.016367656230082808,-0.011076213489358324
CX3CL1,0.03589600586192801,0.04609211653575402,0.03681485278013284,-0.006701739666192929,-0.01690165384211724,0.009629960728401736,0.04723247819489107,-0.009656902012315829,0.09667189058648668,0.07933910058324732,-0.0038071034617965936,-0.07246897906387707
FGF1,0.03317619945719704,0.014673581407469766,0.029736126966603924,-0.0508290013476236,0.07672290636142924,0.00468202289534077,0.04355784089324677,-0.028276109883489386,-0.057623841048113814,0.07286926115950189,0.05812816650393315,0.011898387237132817
ALOX5AP,0.04911143806572412,-0.025579059700309596,0.022298135709852764,-0.019305465138555935,0.03134877758241672,0.05363318533673356,0.05031616915053069,0.02256596149480066,-0.001931259574932923,-0.06622075347406675,0.07273563164052127,-0.013730332403692643
IL1RN,0.014975396502591082,-0.044890199066526755,0.04806329112129642,0.002468101606736668,-0.016009917186246815,-0.02731213751554341,,-0.015444942921137527,-0.03641385005814466,-0.044092507111203175,,-0.057187212329181
PCSK9,,,,,,,,,,-0.018735467647007606,,
NPW,-0.025736142177895584,,,-0.020950288478299585,,-0.014005707199027929,,0.02450204385845163,-0.004282320521511154,-0.05138779315027151,0.036437563569429704,0.004194359291279754
CXCL9,0.023241286262977032,0.03629377488337267,0.03659032241406134,-0.006446607649217029,-0.019363072444935223,-0.01724932937453298,-0.015152410775366863,-0.043385432506045145,-0.034635945386367654,,0.02488516014136843,-0.014296700495889908
ANGPTL4,0.07434468507664721,-0.055749217830997295,0.13311802805338355,-0.0039501971740753695,0.016622108621453625,-0.00226821797083825,-0.02210900930962625,0.00558395395966823,0.0715618649024153,-0.14848576169312352,-0.04332664947372837,-0.06315625403521363
UCN2,,,,0.0439591028947124,-0.01696517666311014,0.018394547681190455,,,,-0.020193911371588064,,
COL4A3,0.03395151069469463,0.05213720070065768,-0.016437450434196706,0.03941927724290166,,0.006314986768372749,-0.021798952516989413,,,-0.014825757818668722,-0.03074748304400135,0.005457424272086084
NRG3,-0.04106707800942929,0.028916770202893294,0.011099942983914412,0.03216627537903492,-0.02330439018955877,0.03197772315434269,0.04099293968170431,0.009924070983354339,0.09184463746177833,0.13162438393234596,0.06803249176144337,0.02369591354946566
IL23A,0.05345022687217499,-0.02178136946134797,-0.01922846932500582,-0.02285493783005985,0.051579563660133235,,,0.16828143050718672,,0.04241976483257067,,0.02666612602602728
COLQ,0.11140593687758989,-0.002061380895557355,0.050657832158341985,0.026749080877343057,-0.038716856956439456,-0.02940246792161971,-0.006660881717838598,-0.01682547642773757,0.005365355388823579,0.11025832737097846,0.07810123786151833,0.01866809618425271
SCGB1A1,,,-0.014628085491189786,,,,,,,0.04754220984577687,,
TNFSF12,0.05182486923005762,-0.006734376998797902,0.014921920609444946,-0.020103677849258702,0.016975710840227694,0.002937025190171548,-0.059037471105232456,-0.019385609428657347,0.04327789544877217,0.015846370541936425,-0.025461597017532804,0.022836604624381477
DKK2,-0.025655689852110544,-0.022814942186543678,-0.017165859206332595,-0.014740969124491177,-0.030213935210952815,-0.01621834639746877,-0.010426470936936017,,-0.02311622359988614,,,-0.029682622681886355
FYN,0.03712350441283212,0.01758209646791774,0.025406447472185848,0.0039014484040270346,0.030749343881685855,-0.025731044058997957,0.019808217078808765,0.03636354703173537,-0.005889857552388549,0.11860748057466027,0.0002605897096215084,0.06462105272036442
ACE,-0.018026375505255772,0.08233765475209272,-0.03434421628945227,-0.03276751419235848,0.0715682350084279,-0.004560663939498472,0.01985069453483965,-0.0008184183740080228,0.08400206344492497,0.08463846633048137,-0.02607424467860557,-0.0032345944772251283
IL18,-0.02379135151643367,0.0013154301137910523,0.07414731395591909,0.001215862298539548,-0.0013332753454617157,-0.017346544545869754,0.04712351634191526,-0.08176631617694255,0.054296234431374706,0.0462649941911209,0.029871500090219126,0.04237561746517969
PPBP,,,,,,,,,,-0.02217853234037155,-0.02104590065522659,-0.028034287797117977
CCL27,0.0836795267452239,-0.014446440601796836,,-0.008011316406516531,0.03459507223941296,-0.022689126226575547,-0.010740765182661507,0.01560123017012855,-0.024404750821631817,0.03797962020957426,-0.02259553819688461,-0.022666503513557493
SERPING1,0.031876140316386053,-0.017298302449698762,0.03140440789166072,-0.046329302449159775,0.0307572639859149,0.03617406068459136,0.00026575484819882155,0.03685562885041276,0.02892555952682037,-0.060095134192164966,0.03974394426782013,-0.03459198027338709
AZGP1,0.030728995755976707,0.03143768794714204,-0.023414063708386577,0.014692174785052215,-0.005855573951429049,0.008635931964408457,-0.007097205743702628,,0.09549266819895116,0.03166611878893741,0.07334740006144017,-0.0071323924955995115
INHA,0.0919275067542602,-0.0016555199092306101,0.03689769480928936,-0.02778509968500457,0.04770197495203106,0.08632345537656265,0.0007542467154232642,0.09846467899858728,0.13753617758676318,0.002139313196212192,0.036170778926954736,-0.02346684231542264
SEMA3G,0.04409497349233105,0.01093556829690441,-0.03684396275501063,-0.027386756937682565,0.039021259465606827,0.010344818633148409,-0.020211893810380018,-0.055365930319909974,-0.04160335667602842,,-0.016864631778389972,0.04307977513657242
COL6A1,0.0051119777661543025,-0.014177281850707562,0.06206601515720321,-0.024958770064089714,0.029655285830153078,-0.03365463058448217,0.05997248397009971,0.08806863653911165,0.12314402123435228,-0.10495434416339268,-0.031825982059172336,0.005459650214127232
FGF17,0.017809443357683804,0.06344849724049995,0.06610736398210994,-0.0053674114983436275,0.005487507565197851,-0.022981764798585037,0.0766255846124292,,,0.08325889362963183,,-0.019660975997947056
TNFSF8,-0.02029467275096158,,-0.014199508274690716,-0.018531067928022508,0.03143801788578997,-0.012951026775163927,,,,-0.020523197608594106,-0.016367662593333394,0.000914910852039033
FGF20,,0.12073498408639058,-0.0025011691380366777,-0.0027083591468714738,0.018421698381598337,0.03801287022165082,0.005170110327141867,0.009981234369191872,0.1972222328749818,0.07091107678514404,-0.043375526207644594,-0.023369276539766892
ICAM3,0.06746415924508892,0.053568042799960296,0.018028038536584967,0.015641797683941316,0.03875249883431898,-0.02606331286147632,-0.019510715958492998,0.056857234985112116,0.006949556851805816,-0.01169742235565075,0.07795301524874718,0.07190408778124521
LAMA4,0.08270428145995465,0.070782597123721,-0.008889501546220917,-0.010106129250973895,0.04639567401088666,-0.03552286732058826,-0.031855229216741755,0.09693736490956122,0.03597165046040599,-0.02382406843103635,0.047588647813761195,0.012798726343785524
INHBE,0.003625773432681979,,,,,,,,,,,
DLL4,0.0783669496927833,0.10842449028359874,-0.034835631030156085,-0.04782885454514752,0.009132968172322209,0.012251269370532277,-0.015040114156268871,0.06072108974525989,0.02444311835488134,0.0020320575171999568,-0.0003691859489068577,-0.012521428730495485
SEMA3A,-0.05175509375163431,0.01661520881422414,-0.026732678738011828,0.04969628350073813,0.03455635722821082,-0.027497036906133955,0.007386753589528954,,,0.046448991625426685,0.012885432804234048,-0.08281629536114675
RLN2,,,-0.015249330004516322,-0.01870141922734686,-0.020560785121807895,-0.013192237973248939,0.008278180341908114,,,,-0.02725325355076582,-0.02745443088415206
C5,0.07621651651253401,0.028635343616328274,0.06116980791389698,-0.03206586781772166,0.0031810294473492754,0.011113394406107448,-0.005816378183271937,0.0025213298296447267,0.09758928012463583,0.06890885276469118,0.036994153937924504,-0.00144056732534752
COMP,,,,,,,,,,,-0.019600714847001405,
EDN2,-0.00622124809529458,-0.01632218810635951,,,0.031065872066507495,0.001130446120833606,,,,,,
C1QA,-0.03259386249527063,0.048568335876244505,0.033438496069652254,-0.04906677202442837,0.04802273063753111,0.04483176239792557,-0.006678124657978803,0.060433289115616115,0.038093691581570936,0.0008361357432433735,0.03249436398686069,-0.054767365133751196
UTS2B,-0.021824418951659288,-0.01746658122266221,-0.017346495054636132,-0.01870141911990505,,0.03748337066351854,-0.02620623829819723,-0.036266575287840164,,,,
COL9A3,0.0037101581769515527,0.05069249707663433,-0.0026027933351366918,0.04125551226788764,0.03217260261795595,-0.05353999660994565,0.0088192050737547,-0.0007811733810664055,0.024470445347179796,0.03831498913532001,-0.0029032980872387574,0.019159221116422438
DLK1,,,,0.016960131356140724,,-0.019091627521451552,,,,,,-0.000984622671843082
HGF,-0.05612497049459437,-0.020845953315567968,0.03911717620301056,-0.0178802946608633,-0.0567647406615587,-0.010818070345710645,0.006832821429402731,-0.01237997270402572,0.03537028890306517,-0.0038452343809644886,0.03359084292633116,-0.025933695944641302
P4HB,0.06181512091458492,-0.05742400725497877,0.004866067143817753,-0.0010920068724214085,0.04385275285319966,-0.014507217400266075,-0.010856753597342861,-0.017249470151841254,0.09228262792712452,-0.14132063272658546,-0.010112633929577243,-0.09701866690032465
ADCYAP1,,0.07597601260159714,-0.006105207182686884,-0.021797034526640974,0.02030456182868134,0.04381538694827398,0.007359808816071386,-0.006912591759104011,0.0840651381158343,-0.032946192699581704,-0.0030105715838991435,-0.05657701413863046
GREM1,-0.021824405420457566,-0.02295918286436852,0.06154079400749345,-0.016163889130965434,-0.009433611144680838,0.025558539995910748,-0.012195832317615483,-0.0518624152171253,-0.029381794014108367,0.004937377028581269,0.022985062831773397,0.043877385247679784
EGF,-0.011834456720308901,0.01518697177338372,-0.0038487555715279492,0.06947351880960205,-0.013988710339429215,0.00161419089556026,0.09005458356793584,-0.009151638015124983,-0.032507477091646746,-0.01788812203190484,0.1272963534372646,-0.0363933546664155
VEGFB,0.028829193444624004,0.002943526541241733,-0.0791095720539759,-0.0032244694996503894,0.031891835916295914,-0.017585988092877685,-0.05707746204725948,0.08235612569658779,-0.03148975631996471,-0.05482411427096496,-0.008353410454170538,0.026005449523613732
FARP2,0.053892971955550886,0.04234774768009334,0.0020167581452760265,0.0003016469229990559,0.032824640970134454,-0.02182500509509576,0.019426751088009443,-0.00011287873231154577,0.05837738619064259,0.03599197029154849,0.01727704519276367,0.0736269335447028
BMP3,,,,,,,0.07719310643481876,,,,,
IHH,,,,,,,0.05411183287375201,,,-0.002597330547636553,,
LAMA2,-0.04113173942270893,0.044036532106366905,-0.0022318322965666996,0.030117984526959247,0.009183727088401298,-0.014320770019723357,0.032439289437941,0.06458743444638727,0.036276931639660705,0.019938074398033866,-0.003630537494053848,0.0557719059529632
SERPINC1,,,,,,-0.01220046992891914,,,,0.07204584933373569,,
NRG1,-0.022678543414116136,0.004375489364049736,0.029593895620183688,0.0029422800079170705,-0.012492205581256167,0.0036993716754236973,-0.02332033513503286,-0.016763466312274634,0.03331627344253586,0.046909449115972064,,0.06641227484395272
SPINK1,0.06951816610360025,-0.006584680743470133,,0.05225606735864033,,,,,-0.024551863570900813,-0.04884631667484642,,-0.07983243604100676
EFEMP2,0.05954285648104638,0.050751002667801526,-0.026708022419755197,-0.03781780467390323,0.030983289766640876,-0.0016642805541538536,0.004366120378436472,0.03219217249000166,0.05282988578810191,-0.0702413302352522,0.008232781803831671,0.02378405451275718
SELPLG,-0.013140041894098883,-0.001161450344242614,0.12782978936809158,-0.02603500127465651,0.029488382919865615,0.008096279655960334,-0.026242816597844512,0.04766101128923172,0.15796216378161265,0.03489137951087821,-0.016913696181032715,0.05096254230742509
GDF6,-0.002663428275663304,-0.0033632036055640233,,0.0348405691681947,0.0719303393932784,,,,,-0.052695899215903,,
HLA-E,-0.026548605864909272,0.07278446696503972,-0.033448909890309415,0.001459605442819404,0.06547557418708114,0.010052085080624319,0.004979056740921955,0.03045883049061097,0.0481389073288171,-0.06803912068171888,-0.06265701557626029,-0.09686937639328737
PTN,0.023833784130803917,0.11739623462974338,0.01971182485098385,-0.018312765990938416,0.0662432924355111,-0.07801150157766217,-0.009209401443906893,-0.0009816862594548535,0.14557300403316045,0.009407686312593661,0.026713433893847633,0.04412255886194799
CD274,0.08266039208541666,0.008473570390331413,-0.04201299849237181,0.06534309213529015,0.04847045852561974,0.04209594924478128,-0.014466525783353877,-0.052232482282175974,-0.043371361246714354,0.042277551933651306,0.006310809166715414,-0.02368111161955486
FGF10,,,,,,,-0.013625875333946673,,,,,
CD14,0.012221077428183026,-0.0029712952160710596,-0.02761788250841784,-0.07353475116615067,0.011528888107121769,0.02785331737877939,0.015654372421060478,-0.02085155111240849,0.001190794443948669,-0.03219440455071894,0.009627508224677925,-0.1146651967911554
SFTPD,-0.027745651582125008,-0.02633648084038105,-0.024197665872556604,,,-0.007511344686918801,0.025309390710633074,0.0016198468505817913,-0.019128856973050702,0.08828610605335392,-0.03553419173134881,0.018391721923522928
SLIT1,-0.025718858035606723,0.023606159428997773,-0.026283903118059334,0.027730771345728076,-0.007704201304272569,-0.008060332214402648,0.006438313094855037,-0.008552770652575812,0.06314888337620655,0.03317209392331323,0.042495961112047065,-0.016612570950259076
CNTF,,,,-0.014740967609116114,-0.021511805298987628,0.042204324368627796,-0.012195831263558466,,,,-0.01686463843328044,
BST1,0.011212756603564638,-0.04067736308543793,-0.01803940402695417,0.007140383046031402,0.053290770988972266,-0.00972085918730128,0.0030473347557031082,0.0667915103371357,0.003965999509910704,0.0225438680403729,0.0663764277533691,0.024521832530569464
AGTRAP,-0.0025453859577102803,0.0047747556408759845,-0.041043841243208076,-0.02379122247901443,0.033968429744209015,-0.001370485254177794,-0.002087609642240811,0.04448538068583884,0.10756488139044297,0.013960154301249916,7.256168956991579e-05,-0.044234650482147565
LAMC1,-0.013645322418064872,0.03517460552130063,0.02940165964292402,-0.016584176016200693,0.05144828929137533,0.0031802919655790594,0.008776882365896166,0.017191052791120983,0.054141977668027974,-0.07241490660672498,-0.0004567003576092489,0.0023639133621694516
COL6A3,0.0018810378560302253,0.025945332055957625,-0.022273564830351884,-0.02548780171369308,0.03435288228131086,-0.021562285953319868,-0.025103177709709865,0.05083023706596764,-0.02773972102894925,-0.05927002143162349,-0.025450811447895953,-0.023418286916715797
FN1,0.022485301190483444,0.04947760949322579,0.03629386373032063,-0.007386749311519425,0.07882809463016703,-0.02867747679816904,0.06469825854272396,0.0497365159360254,0.12413755498842467,-0.08299786467240029,0.03075567203455843,-0.1020487613183228
MIF,0.027820937905887255,-0.047436248880326395,0.012412083823722391,-0.001837004069042791,-0.02289045192268625,0.06492758041539225,-0.015420808022805588,0.009765056227659996,0.022542259483415327,-0.04618286702248597,-0.013821867260681357,0.016549430451159718
JAG1,0.005363843195386027,0.030810873593096255,-0.07220895268967475,0.07623203623738782,0.06924335728604428,-0.02464147621389955,-0.03418127057815923,-0.0013292405116560112,0.020550653399086176,0.034736671026999545,0.006496431464510804,-0.02801602391567958
NID2,0.05328227315311146,0.03507371822866412,-0.026610938748466866,-0.03122623598001852,0.08104063711817956,-0.027375456805564954,0.018292368286491046,-0.0072391166415599496,0.11130323266295707,0.061195078652917616,-0.0012418568916254286,0.03179473283342288
EFNB1,0.006668674322617479,-0.006267718020611101,-0.01289400117566335,0.013589816890957458,0.014437501447975669,-0.0324418624417544,0.07821016422672575,0.026724037122248648,0.0411701846186244,-0.0017479874606182997,-0.0014197773686034866,0.026223188588607733
COL4A2,0.03448438095088179,0.06801465839931735,0.05115434773094547,-0.048776373746552554,0.08141319707685546,-0.01661770289831521,-0.000960247312275873,0.020876150832121302,0.07261715662026624,-0.03228585339093202,0.025028613131639378,-0.010237426940452375
SPP1,-0.009714012675968296,-0.06217845214377618,0.07034091081714645,-0.01602162113041453,0.06133777389449841,0.017493854834084936,-0.003946332776716206,0.042816146808927945,-0.11922431099776594,-0.12411769002255815,0.0488809569220662,-0.0683867756451859
