,MGH258,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ULBP2,0.1737112439510733,-0.02513719509197403,-0.024623287411774542,-0.00825137712227294,-0.045144757761226256
ICAM4,,,,-0.01922412490101921,-0.021474403190277765
ANGPTL1,-0.0003794824369192809,-0.02327973790821983,-0.02980460015614979,-0.028476553942707004,0.13716432991229158
LTBP1,-0.0021630178882062097,-0.022825238962028104,0.003434409732502611,-0.02793871090330521,0.04213412816623954
NTN4,0.020530374989984466,-0.0038581320223127352,-0.012862418998525065,-0.05932656757379974,0.08151473677690418
APP,0.021454331127396108,0.025803491347342125,0.04958849435560836,0.033536285201076724,0.020812575066509215
RIMS2,-0.016762078013859618,-0.02364694098953699,0.038157540415864104,-0.019827791990732136,0.0017254072821912818
WNT7A,-0.017242166915348987,-0.04781275992275165,0.041361009598793116,0.018583985539379615,0.044639519722692166
GAST,,-0.019397488600144064,,-0.022090903063589837,0.0033024642833245268
GPI,0.038552372970323656,0.01424497028617899,-0.05142403411640234,-0.007434134183952713,-0.02075685761740853
IL1B,-0.020910689986199,0.006145458117245182,-0.02588306263186811,0.04291281647709015,-0.01874370739676831
SFTPA2,,,0.07268767357043546,,-0.018279059989609745
HAS2,0.06306329573727637,0.07074551406987555,0.05258441555540913,0.088704545981589,-0.001353734317150672
IL11,,-0.020388187030263533,0.05587746546247488,0.03587719260328755,0.006943434374323821
SEMA4B,0.051066292526616826,0.014556342546641421,0.026376866384462978,0.024509961947320535,-0.00025308493178475324
FGF12,0.015902911046810565,-0.04229200516075739,0.025423941497243897,0.01876524898494446,0.02151410029835227
CP,-0.053277193877734406,-0.011952761048686276,0.005922625479637448,0.033607772597708,0.013394459813580326
NLGN3,0.07459593334171433,-0.07479564737165817,0.03687020879946662,0.03626999820547037,0.011216850808035299
GZMB,0.06802991982000725,,0.013424403474318766,-0.01891236505066762,0.01875177784660905
PROC,-0.03142778637146914,-0.0053461314052254535,0.07111581013073284,-0.0038352497853651004,0.04867213691465033
TNFSF11,,,,-0.03925738457641554,-0.019060310962536065
AGT,-0.016927700062248415,-0.032519336100352125,-0.010018753272977299,-0.005186144114256105,-0.00938974549342531
PTHLH,0.024968930609817752,0.018243609496015875,0.04927768769761337,0.05187510591882386,-0.10192772868780392
COL1A1,-0.020569268862027968,-0.028003332542861782,-0.015902476594162045,-0.04747362003455405,-0.04849947857188648
LAMB2,0.004176736466544682,-0.005695014944140124,-0.023808575014100893,-0.024273981359223543,-0.04465180994391107
DSC2,-0.03485936248656639,-0.019044666997360758,0.010070661342837227,0.04552241294466754,0.009248067695854454
WNT5B,-0.031085992562291182,-0.03887171742890789,0.01642147995203093,0.011476173483697874,-0.021240149753015605
LEFTY1,-0.01861306187895095,-0.027317506831523116,-0.006360152792641256,0.016848764828415075,-0.029189080368866836
FGL1,,-0.02624628366818014,0.06412260922131231,,0.08509508061665941
CXCL5,-0.0275319340416723,-0.03651466634209334,-0.03004847805044192,-0.03413727536427165,0.029990666468214664
S100A1,0.03347258571377677,0.05357677930873455,0.009212959007073841,0.03620352630079099,-0.017880081106247246
C4BPA,,,,-0.016133859790165374,
NPTX1,0.23973223785907738,0.046398108707612344,0.015631114076772402,,0.07123451880641654
TGS1,-0.0829151841409509,-0.0557212429174276,0.005587691893405428,0.06478493224245245,0.08241333116238615
SST,-0.021498386506473514,-0.018549459851896544,0.023512716541959,,-0.049555757137749915
IL34,-0.032959789598525406,0.036740889134786,-0.05812480399332902,0.0541259257399707,0.01405542585751613
DHH,,-0.010421157819632178,-0.03094600428294495,0.08057315211107752,
XCL2,-0.0315071413174239,,,0.08036717165018573,-0.02170225399896812
TF,-0.042090193124529926,0.03602094035981767,0.011614860047119167,0.05782110978417749,0.06452321673334685
IL33,-0.01591912724604305,0.06968820898981912,-0.045539181416207775,0.04418167027236996,-0.030810284813078473
RBP4,,-0.021337438332553225,0.018009257100466133,-0.0024669873380544776,0.01013628491353284
CCL19,,,,0.1142460921850798,-0.027941958189861848
CCL20,,-0.017927703216054133,-0.023394474565195163,0.048816340887694924,-0.04369176825268596
NAMPT,-0.01894340656572419,-0.011214727213883795,0.04853434690935169,0.0603459129310948,-0.060730249320151745
