,MGH258,UKF248,UKF259,UKF260,UKF269,UKF334,ZH1019T1
VCL,0.02794770024945399,0.013836178861135024,-0.04101344765690003,-0.021146577920828646,0.05081093689873102,0.10627924759528248,-0.03145627044319892
FGF2,0.012964106290577527,0.000889354868862975,-0.013195783805642292,-0.04788575466266874,0.08346169043613309,0.05518775034301108,-0.005168679275215839
AGRP,-0.03351652562345131,,-0.02178915727459764,0.022004492166162806,,,0.05542272863804601
CNTN3,,-0.032882548210849516,-0.025803112902424877,0.035628155910178566,-0.06663493053950502,-0.016118107184266085,0.01465810357611602
RNASE2,-0.013428862419802548,0.010195717004653583,0.01447865385746603,-0.024488102927952476,0.10520245810535094,-0.009689442120049659,0.04620857331191117
ADM2,,-0.011593655901086524,-0.016496630533079926,,,,-0.07019349540390069
GAL,,-0.04329077272364659,-0.025803113172087635,0.007510027073271107,-0.03568193030849336,-0.028433695254411626,0.1260818025568539
CXCL6,,-0.011325348451105196,,0.12207244417585486,,,
PDGFC,0.0541393003859103,-0.02320828887461009,0.016387412100387168,0.02027261670334277,0.09394115191021815,0.0378710871935884,0.06778714232986782
COL8A2,-0.052095393679334204,0.012707559655688276,-0.05279873018967081,-0.009895753714561062,0.09383851783419905,0.054105750463348694,-0.015763810255430596
SPON2,-0.014054051130892814,0.04979747213761056,-6.165152655919146e-06,0.017931883179777085,0.10952362208246064,0.01501870597131539,-0.051083774211095945
LCN2,,,-0.016181369518440028,,,,
SEMA3D,-0.0032563806830702958,-0.024125198527818123,-0.025446696695220348,0.03841078635113064,0.034577515543294586,-0.021769463754655542,0.008464493037515008
BMP6,,0.006741618646480624,-0.011525595263259957,0.04682631267703457,0.036447150754229926,,
TIMP2,0.007434768207085761,0.004927656742204941,0.010909654111916883,0.028187845012304705,0.06874652863333496,-0.05833866615665455,-0.08371343018368799
EFNA1,0.11082867001534054,0.002691237067804611,0.009789691914598022,-0.07754415219173205,0.08157521874869392,-0.014015266005817121,-0.06036568651722578
S100A12,,-0.0347953243350801,-0.01329134977878756,,,,
TFPI,0.08591216025947458,0.023829700247018186,0.07809276959769385,0.021660597240452606,0.04533093189263947,0.052065301997992086,-0.07648280599236351
GPC3,-0.00615347505496656,0.0050230587096771456,-0.016703785245342852,0.04347496734175413,0.07058049622942447,,0.05931394768831454
NMU,0.034761780050578214,-0.06269366456242265,,0.1084256165764652,0.042601290556820756,-0.042193756372042014,0.017546872266127073
SCGB3A2,,-0.03974699749022665,,,,0.10914331503095923,
LAMB3,0.02580669270653137,-0.0014171928289768172,-0.019507671698864585,0.024429786343682213,-0.12708940165794982,-0.00705742886505307,0.07300317276363234
LGALS9,-0.07479576140117401,0.04210863719878462,-0.030451626733193335,-0.029023304364078753,0.1313511584676439,0.0197623733984098,0.013085723192336403
VIM,0.21057309788468065,-0.05388268953635889,-0.061612446242262885,-0.15037818439252693,0.1880039147670436,0.05748714474940136,-0.010226770968091554
PLAU,-0.01704643700374715,0.02290780944069551,0.03184055746961722,-0.017533692514314227,0.11786955605358782,0.02956761439239746,0.07328649474593751
TGFB3,0.01859390544740213,0.05603339355467969,-0.04081108019065284,0.04906401319368198,-0.004333055875119604,0.07463947254130363,0.019626444258020397
APLN,0.06775763496308383,0.00183820356265408,-0.023504471916896835,-0.05320454165765323,0.13676317732984525,0.0884201372891865,-0.10151906326095407
SHANK2,-0.027845149765693373,0.01577465115588829,-0.018552252791751753,0.08818151422442543,-0.09315656411557807,-0.04779785326279975,
LTF,,0.07389958784676735,0.03776543509284925,-0.07465032067738776,0.14573318854815293,0.023541527454243264,-0.025495814887030947
PYY,,,,,,0.019461134538139874,
PENK,-0.03453292284575775,0.037378809669273975,0.010274889069255229,0.055444993677716804,-0.09138669003033287,-0.03218028686103755,
CTF1,0.09455939162270477,0.009733128822488696,-0.04768206443610396,-0.03153936974561242,0.0009372173008667604,-0.03282094710662207,-0.020987374717531232
COL3A1,0.09569787342708488,0.06779587145403812,0.04242949085295697,0.07346957029640167,0.2032405126750017,0.04789770114153757,0.11718782977416853
S100A10,-0.10831987508225689,-0.050279404420978904,0.009074942059135248,-0.15100267665041667,0.16949780854147709,0.05734024523557837,-0.09360430883354684
FGF13,0.05355275712991101,-0.04691533486717043,-0.0070034624705188715,0.007556591121919462,-0.09775695395218185,-0.06730940810197501,
SEMA4A,0.039132187297906386,-0.04021909938445152,-0.04602291717717332,-0.018250849244710023,-0.08125677803109008,-0.017997549265873627,0.009104712514208933
EFNA4,-0.004283998319959303,-0.008961809126064672,-0.022087321580728084,0.02463885138080581,0.15518036949190364,0.047565100460656574,-0.029590015523845038
HSPA8,0.041555641931902546,0.023847364806382457,-0.026013752934423075,0.10168056160041201,-0.03825753753240572,0.017601737475675425,0.025813704427760625
NPB,-0.015676684689443315,0.04268510190455894,0.240398297710842,,,0.04851287358183913,0.1806768184751588
ULBP1,,-0.03048378808613444,-0.019751410228033235,-0.01684883879538548,-0.030396168861745565,-0.020096429900195188,-0.016271006028159334
SEMA3E,-0.03480155485110336,-0.0036114639017297704,0.08779072278107207,0.023298751666014767,-0.01031718586520822,0.00573551924410146,-0.0027081356003646213
ADAM9,-0.0201638845130564,0.004581906509468277,0.05618483846755648,-0.022713106565519912,0.14101481699494367,0.06885399248105596,-0.029015678839581685
ASIP,-0.009608710297758142,,-0.010617078566361751,-0.026594342174221602,,0.013399485889988206,0.07754881824243018
IBSP,,0.04014539341849696,-0.01296339156651376,-0.02896459293449449,0.029313653382198823,0.009102984765708543,-0.028270409471792973
MMP12,,-0.022463372506181422,,,,,
FAT4,0.09657478653206843,0.011471798141466876,-0.025732145694016634,0.005574502206100324,-0.040329056152560265,-0.020663298585381983,-0.029315136309983662
MDK,-0.02385104127533267,0.07087620529491968,0.011574979004180712,0.05946053033800442,0.19911844799013012,0.05770509925366048,0.04745638900316961
BMP5,,,-0.01741118453966393,,,,
CAMP,,,-0.020621585162327,0.07117037537752512,,,
HSPA1A,-0.00654559491525077,-0.022619811994084884,0.07922790239646728,-0.05892877505375688,-0.015418782525159665,0.058879995780576476,0.07593761106571698
SOST,,0.01578447391000155,,,,0.031070059908614354,0.07448992901250513
SEMA3F,-0.005712905647552439,0.05276343307923271,-0.004766698800575399,-0.03897714547297249,0.06837860042381069,-0.014655653280560432,0.009024095711690628
ARF6,-0.07731766109822434,0.03601077485847412,-0.0004158589349457092,-0.020519096333349814,0.004249597925732185,0.07715342717908635,0.04091570780598243
IL6,-0.04547228798153812,0.06597428987950951,-0.04131640805991551,-0.010848761582292308,0.0558231528586859,0.02770182528186922,0.0500891751639276
CALM1,0.04597508750371078,-0.0005661975826177228,0.00071174532645094,0.08935466738211291,-0.15911340113151998,-0.12044572273073721,0.040427144840761875
VIP,,-0.016750863811966332,-0.01799751093582101,0.027812889547496302,-0.04578478704562531,-0.03774868399076144,
NMB,0.006060435777123736,-0.0366337282756975,0.032261240546642034,0.01601808095003239,0.16175144654653434,-0.008135576689473054,-0.003901800957369852
CCL26,0.023402496835381193,0.01246697136371731,-0.02962618980122682,0.02562201592216739,-0.008835490003959912,-0.004673725433447204,-0.01176886302104146
FBLN1,-0.028195689155898283,0.04782712135257657,-0.0021855843299239787,0.0540545571335764,0.05133922718657727,-0.05187841904976047,0.08545154354435401
SAA1,-0.03788918153357541,-0.0024763146678152504,0.031397634939803354,-0.11251377626100997,0.06732127109139413,,0.00802033522438763
MICB,0.004511837938406264,0.02803500848089697,-0.009829143120255842,0.011918679573806965,0.08097776234726092,0.002088169898282009,-0.047021739784002266
MMP13,,-0.0004718038081305261,,,,-0.01715939744028029,0.15447881963470583
F13A1,0.013170845611969998,0.004687226362716719,0.04082816506353828,-0.06985379232431761,0.028694701357699384,0.01071316676810054,
CXCL11,0.08336294624510047,0.01068300477719408,-0.023302559881273534,0.1290730284389256,0.097232930585844,-0.021067792127734537,-0.0398091116264227
COL5A2,0.10085325601979964,0.06374946023494354,-0.0028809735441833262,-0.038153448315690994,0.14242961014235708,0.0673761051315203,-0.05530337659988596
EFNA5,0.01231020961273327,-0.020209847446158044,-0.026015099710351916,0.10557455656265516,-0.06757088918066666,0.0016008775159972095,0.024910684847787475
AREG,,-0.01343632381000802,0.02045631186712879,0.002596916437854281,0.01637029345765698,,
EDIL3,-0.12959787059729264,0.026838999048096925,-0.0008401868440615091,0.05831967501389906,-0.1812946177651915,-0.06545779309310812,-0.010568766667366725
CD86,-0.0671928408119388,-0.03958431549897723,-0.00040775946682687766,0.09157584720383408,0.08520417704763321,0.03125620996893887,0.050321428154887236
AHSG,,,,-0.0015537291897362551,,,
WNT9B,,,-0.010458303841016044,,,,
HRAS,0.04583710033638993,0.06969492431817842,0.011621064188233715,0.011820066610612995,-0.02932496544414159,-0.013487397437735877,0.10767930916627676
C1QTNF5,0.09112225554238003,,,,,,-0.05119346541196049
RLN1,0.08929666984381629,0.08229353641474992,,,-0.03360987110987519,,
COL4A1,0.06344214155947482,0.07271375516085217,0.01986597041750704,-0.016597651504474873,0.1713171000285651,0.013516382113401799,0.03180671502705994
CCL3,-0.08296880023719916,0.0344091029798715,-0.03523378826199845,-0.10073938105378497,0.070985341801965,0.0599216265635475,0.040734245820084114
BGN,0.042011425455232,0.03457827703577307,0.029636483085988503,-0.01488033880897211,0.07499863008083425,0.01699855782334886,-0.018778345880475906
RETN,,-0.019601044004879782,-0.012904226022630373,-0.031731566569448415,,,0.014830902398041777
S100A9,-0.09678005590013411,-0.007215756102598268,-0.07891088376137438,-0.07186333887271017,0.2119695029277975,-0.005170086318189746,-0.038786072579872106
HCRT,-0.03856442077117562,,-0.02705525941475086,0.04963277590174668,-0.018194929620540656,-0.021904623615684175,-0.019750927794608204
FADD,-0.03597035352096149,0.03921350129355284,0.02526749629272648,-0.015929707005751605,0.15083635750195798,0.027602682510074236,0.015582977419899946
ACTR2,-0.051782515545147886,-0.05977492439582396,-0.06875148265167225,0.01569647021450707,0.04296434410635039,-0.00019703418310717386,-0.0059640519118262965
BMP2,-0.0042279112843868665,0.028783331986612405,-0.023951166826102984,0.06045022977067429,0.021911734753317032,0.05962460147315624,-0.024157614108174442
PDYN,,-0.008408290084099174,-0.04634785074566331,0.12442538380784972,-0.12497258726174519,-0.03830963893360876,
CD55,0.01999600699543838,0.002423843289663316,0.021706359111558573,0.06817248767530293,0.039199185036234485,-0.012591772658659583,0.026667360533107136
OSTN,,,-0.021625667033072365,-0.02011975927105551,-0.025951629983698623,,
CD6,-0.056398764157434375,-0.014250858313963461,-0.021378441034453424,0.10352570536207761,0.03631579181810368,-0.02267331033958225,-0.01281913112804459
IL16,-0.019790550280558556,-0.04075060520902424,0.0018104903629501663,0.04974162546509329,0.11328011187940601,0.1281980254583242,0.1285947297242493
LAMA5,0.055097199087034865,0.014267521209123982,-0.02316138537435368,-0.05219924292368101,0.11865337904861115,0.0921214002534498,0.00015176835613595004
RGMB,-0.0031917324779648947,0.05569881333538426,0.02185476779604436,-0.008720504532060646,0.07508186267900999,-0.038266297954579774,-0.01068497740882378
INSL5,-0.018952828738228542,,0.04834610758447608,-0.017915669670918073,-0.026681007845537494,,-0.044674466388583675
IL12A,0.03405718402349609,0.014750914543064068,0.029689396051822445,-0.0038064390139336997,0.1331170535087886,0.025303362402765393,0.05420987324392089
S100A8,-0.08104379862320163,0.02692426866752595,-0.04696918388530518,-0.04723078040645704,0.23611205498765883,0.07468032808073524,0.07852578516940877
TAC3,,0.07480809698721566,0.0043407675657605605,0.00944990041861547,-0.09008350196917096,-0.02094663971997084,
TAC4,,-0.011843176872595926,-0.005618088742052401,,0.10779389770470901,,0.11872127635962815
MFAP5,0.03317004530458733,-0.024444634539228807,,,,,0.07691477707434764
CXCL16,-0.03726617251617036,0.03593414967161443,-0.03124954158054542,-0.01021073680919293,0.11537929854295334,0.018696708135360403,0.09765780890830557
AGRN,0.07279980024173476,0.07128460143383462,0.07008764801651551,0.07613011756699818,0.17491690148926833,-0.0552975894444594,0.04688772507242348
COL4A6,-0.04624503891433766,0.013839440634901203,0.006538775859416687,0.049803042320160563,0.0893977557271443,-0.018549514037535193,-0.0011846240208555402
FST,,-0.002472914182929249,0.06867499863858258,0.09356545977277676,-0.018703879387877213,,-0.07111419751233287
MEGF10,-0.08986871880182451,-0.008665056103719346,-0.0018654619507455132,0.05278725322276868,-0.0013205576426034993,-0.008724227017645265,0.016572419440263927
C1QB,-0.1323474465230371,0.06530108720910255,-0.0019474088460278468,0.011860448784296857,0.1883886161292783,0.06000633808255315,0.1299535025578643
HLA-B,0.09472802005225504,-0.009753543676742556,-0.0397128251790065,-0.1502827484835413,0.16804607996965484,0.03412206635565184,0.035897993010814734
PDGFA,-0.012074159357941256,0.02030314729301863,0.022634696621267755,-0.00042040304512172837,0.06253457217837095,0.056132556549553854,-0.030276358685476602
LAMA3,,-0.02447622740837928,-0.020015916758110566,0.010017599815464117,-0.03404887900493263,0.037739562280885534,0.07165557462620771
DKK1,-0.0345329343186878,-0.027139349190705424,,-0.03350415271322211,-0.047842828148947594,,0.14467429097916143
INHBA,-0.00993644126309053,0.003964618390111941,-0.02321656109222007,0.000447312414264816,-0.0860170402932788,0.031661388375997995,-0.004245880129203557
IL7,-0.014446122415631205,0.014034056364015588,-0.017311728489624735,-0.024415593219444854,0.14333785935262375,0.009695641236421474,0.06639194079529614
FABP5,0.09144789269138152,0.05995602764099696,-0.041321586352149255,-0.0032298072977407478,-0.028551910842549145,0.10486793064521617,0.11153217491119119
CCL4,-0.12081554390210195,0.05974937473804295,-0.01598064682337711,-0.0490965565657418,0.10360418116435996,0.022182673657728698,0.08359127653912127
FBN1,0.003976961157448496,0.018017801910169523,-0.014783272998256094,0.05152132031828116,0.08453385827189384,0.0021879109923496,0.05063170234343864
TCTN1,0.021180110264382896,-0.022074883115415386,-0.0021618515275630226,-0.039877107884732234,0.10893713190897324,0.02775300743773687,0.023415631512192826
NCR3LG1,-0.003630454501778383,,,,,,
BMP7,-0.022500796822412454,0.005635109468808783,0.055357420766555136,0.061767756563535746,0.1084075993526743,0.04703586080000811,-0.03363614372979164
NLGN2,0.06074683493357395,-0.008414622446281423,0.07135761674360017,0.016953279899578604,0.03690368533095528,0.05030154662918926,-0.030508080856337046
CCL25,0.09508354741600494,0.12696338796285667,-0.01780399352993444,,0.044209027872979194,0.06319244190811199,
NPNT,-0.0046129826230122935,-0.014786638717419472,0.002654189556303566,2.1723433341416717e-05,0.16932828617420015,0.024095754081190728,0.0859752221154003
KITLG,-0.009760342742457196,0.03473348352986597,-0.026919477840295247,-0.017365117541051505,0.0046023118567550675,0.010423390601652267,-0.06899960839541086
MADCAM1,-0.0345329343186878,-0.03567588156220888,-0.029880409494752163,-0.021029412054920288,-0.040351647149518804,0.012262797849043569,-0.09530295097641336
F12,0.008207913531586734,-0.02730175178759221,-0.034807966677576595,-0.000656802621304029,-0.012408349522900774,0.02191216002380468,0.06299250028123737
S100B,0.15855958349893637,0.041933250777576,0.06204294298739631,0.13713385204455342,0.11945239919137078,-0.10589719666246601,0.017954071897828695
IL27,,0.00820608503314896,-0.02259151740605555,-0.019650158587462937,,,
CD99,0.11823876743054035,0.051208273580722094,0.0726895442307904,-0.11457966308595241,0.13696472082002528,0.06823833315391381,-0.05567681411373055
PDGFB,-0.010888107492639106,0.009457393342486553,-0.016724850019520326,0.04226820717565566,0.006635638672361769,-0.03240590950430413,-0.0064115225337542025
CLEC2D,0.023708528764344473,-0.009361918169438455,-0.0029476075410634767,0.004437779489990237,0.09061702318659724,0.07146275662161884,-0.0021246362403801967
F8,0.021260592422296797,0.02255470840201898,0.038466675073000334,0.020246979409941527,0.11700604420365295,0.02895325210267959,0.10487107564712152
C3,-0.1633844724044765,0.06064698925818502,0.00838575575988485,0.00986458310763639,0.15464448418466673,-0.024533256739680615,0.07048052904248898
DLK2,,0.004145877137913798,-0.016075034202018296,0.0239538125507034,0.01511047697874843,-0.029497219593480846,-0.01956375109296555
TSLP,-0.003943355057191479,0.009745662658806853,-0.03735435385002409,-0.04835103524332024,0.13322844506699985,0.026624290127323636,
OSM,-0.0324702383028783,0.03665767648173614,-0.03078250422643978,-0.04994788098398085,0.06524501978382158,-0.014663368252640948,0.038964287219749816
PRND,0.0754718942580938,-0.02538006206496432,,,-0.027125959825270253,,0.06617489874727267
SLPI,-0.011872316713092789,-0.007236441982668289,-0.03589846758649884,-0.01776120022110074,0.18895355701841507,-0.007929505275562524,0.06466188240920406
AFDN,0.061300354371737135,-0.024729980844360372,0.012843602988749323,0.00617370617963679,0.09357623007150649,0.0890024511495171,-0.02150864096894775
KISS1,,,0.08849769019957614,,,-0.006409667170330492,
ULBP2,0.08708881533115306,-0.05653402619144506,0.0049089792519496295,0.0657421370146595,0.07428363394642491,0.021544777700089574,0.01816732459152034
ICAM4,,-0.008226067889177296,-0.01045830277736057,-0.017121490168144134,,,0.11513293183519341
ANGPTL1,0.058454602376490195,0.03665016912222255,0.00576174178198994,0.02187417607746722,0.12117922424611548,-0.028252973030652138,0.018242158480308166
LTBP1,-0.0342259628653823,-0.03311654052653917,-0.05373440884860305,-0.01889455932678652,0.020156738694619217,0.0171170850507372,0.01386205250781127
NTN4,0.11753604109694103,-0.022249184212743675,-0.022227559031671354,0.005515376561505344,0.012438025653944154,0.023593131387549402,0.0908863958389587
APP,0.13511795633773346,0.011877924461063187,0.021522751345277744,-0.043770756074813594,-0.1839075995075417,-0.08190013580166305,-0.10118466971991284
RIMS2,0.02592720156758194,-0.05117120725311132,-0.026015096673861187,0.04166910639464612,-0.09669561380386729,-0.01614411300540083,
WNT7A,0.06570359335965398,0.02062445285872969,-0.03378551309956498,0.014003228929861413,-0.03088750039484279,0.03873099411916195,0.014772150325432649
GPI,0.12029935454279929,-0.06967246612472773,-0.02398102213720634,-0.12465075867892207,-0.07490209108033921,0.011680666599346783,-0.03596583200956437
IL1B,-0.03189012226534222,0.07950932633339133,-0.014771355758533888,-0.03040836491046509,0.10373624912349409,0.09507871720336855,0.07582347325675
SFTPA2,,,,,,-0.01744590882054824,
HAS2,0.05924772575412411,0.007590378601304478,-0.01545232374741023,-0.00857598579745003,0.12982622760534848,0.027283288312288503,-0.03437991329450331
IL11,,-0.03456579564639079,-0.020190574467146907,-0.017654721847261405,0.04491057441088133,0.03228928084309469,0.04977085487885053
SEMA4B,-0.004386089931845221,0.06468737829818424,0.004671423652829062,-0.025241355764752366,0.17015198478074553,-0.013733131290094201,0.012396802149282588
FGF12,0.05040340344240357,0.023196807617152645,0.02857606217157852,0.09905509990786307,-0.12401177705189989,-0.012198047626913663,0.02359643155665778
CP,-0.09274217952318019,-0.033231395955394503,-0.01997263951335625,-0.05707582722508607,0.055442724643543974,0.10253327522042355,-0.07189543745976655
NLGN3,0.11597873024260598,0.059499820559036944,0.08802932524781841,0.1063876305748353,0.13388641127701953,-0.018533414073321396,-0.008611010188915816
GZMB,-0.0304358094770371,0.05301651007035732,-0.013291350282626149,0.018024728868343047,,,
PROC,0.004236919701652331,0.03540486547894492,-0.02501364542697817,-0.019169738048376534,0.10220218764394412,0.06366375462647664,-0.027621516329727674
TNFSF11,,0.06386689858482104,,,,,
AGT,0.08175672045364486,-0.010153997182143912,0.029742660009180223,0.08324090496416738,0.12277620159768131,0.05892714805365428,0.03324042025683222
PTHLH,-0.026959795938231102,0.02701244199820939,-0.04108217014504336,0.023427228466624938,0.008506416748078581,0.010739465420843352,0.012313613453519234
COL1A1,0.02729012543384041,0.047826514154223086,0.007119438595757118,0.030392193031474484,0.15207050156278012,0.07606287210822897,0.038982580611279474
LAMB2,0.08038914190296534,0.06347710626174712,0.04314163129519299,0.01805714188683401,0.15706103162715915,-0.01870818133605837,-0.08094298884644881
DSC2,-0.06364047247149743,0.03644241754976327,0.03115283127784903,-0.036582982727173315,0.08480663666268054,0.05411407716471576,0.09855405562578057
WNT5B,0.03684306471166572,0.010944410698635089,-0.01749577789642095,-0.01600503885776002,-0.04496994502035191,0.03295499839627648,0.04146235096434663
LEFTY1,0.024900904276896105,0.008514054078109413,-0.01759421071076838,0.0456595179812128,0.07781190163423818,0.04040795778331785,-0.07370309047564667
FGL1,,0.04352944564822413,-0.01137900587030991,-0.01941134564184909,-0.022928953097920007,-0.0026606619152250775,
CXCL5,-0.004680843598211878,-0.0011695711017376423,-0.010458301637730065,-0.012805090879138227,-0.026836875344151793,,
S100A1,-0.06491275934618718,-0.03524268820331988,-0.0012759810258079628,0.055069528262404195,-0.1733310052194651,-0.017530573961604175,0.06559659353185358
C4BPA,,,-0.029112843131649285,,,,
NPTX1,-0.004628951635702589,-0.04545385152657025,-0.02235336008977448,0.011364265416884699,-0.11233394074416271,-0.016340254879415716,-0.06753452958188419
TGS1,-0.0009876743547395956,-0.005845786239430191,-0.046441673194672975,0.06253549304852109,0.05257216541523341,0.06958819506043679,-0.06713359683021973
SST,0.03636476968467923,-0.017344456573772742,-0.03364110980091515,-0.0017662317948501675,-0.09977959340970073,-0.001386168265857619,
IL34,-0.05644682014113786,-0.0125831557207326,-0.03416283634305918,0.009140069557735253,-0.07409064274087845,-0.06385298824900787,0.09517861015632412
XCL2,-0.01516039094524427,-0.026283966179709458,,0.030944285285649728,,,
RSPO1,,,,,,-0.018549514037535193,
TF,-0.1663160387782638,-0.015174573594699932,-0.028553702951029276,0.02977036815200068,-0.1665084101374433,-0.01701015823871747,-0.07238530489080526
IL33,0.07073635277365713,0.0242464140312734,-0.01891359285473284,-0.01572140707547523,0.07663633654498526,0.05820974723633277,0.02678756564131147
RBP4,,0.023621346126565638,-0.021295486533285196,0.03549207672217667,-0.08322423984163825,-0.048575740257872126,
CCL20,,-0.02224479643545605,0.021286860580828744,-0.04200061239710857,-0.02472536779389935,-0.018279589684412113,0.007049190145021624
NAMPT,-0.04055047374497404,0.002363436105896303,-0.009852394580591343,-0.1003783621560884,0.11586110652004374,0.028524831549166456,0.00588844842766825
