,MGH258,UKF243,UKF251,UKF259,UKF260,UKF296,UKF334,ZH1019T1,ZH916bulk
LAMA4,0.06421777065062595,0.044071912731612144,-0.027641861246174723,-0.013350364656482164,0.04193249565316419,-0.01810582413241593,0.012070341363926084,-0.0980270528850441,-0.03339880204197141
INHBE,,-0.030206139937186426,,,,,,,
DLL4,0.03708472147901051,0.07467476280843896,-0.013471424015450782,0.007570840395610548,-0.036166482450169485,0.012118731490639259,0.013286427013428642,-0.10702939906861025,-0.025045887226117704
SEMA3A,-0.04960236514026265,-0.011852158433574893,-0.020336926471450915,-0.04445292418048707,0.04839808870314958,0.01051582499022837,-0.02324801883291773,,0.03189822880884141
RLN2,,,-0.011600951258197906,-0.01416536841788333,-0.021179499824200202,-0.010224612304387556,-0.01125668322345732,,-0.021192111357691074
C5,0.0174536934372787,0.049584318784025715,0.012246554148395651,-0.0006800985618177927,0.0764396012154311,0.06674725912351194,0.011457470965505732,0.036710022380034506,-0.0512690757420616
EDN2,,-0.02597283511476596,,,-0.018159981609937863,,0.02883713356286941,,
C1QA,-0.02638803359177184,0.056425886141427496,-0.015676381617054425,-0.056041923923365086,0.011452974505563809,-0.006727423238416465,-0.02467622244352322,0.09707878374764045,-0.11465066416032696
UTS2B,-0.031453984026323135,0.06588110283424647,-0.013196372796037973,0.06885427539701955,-0.015144940000078527,-0.04548096299094772,,0.04227612655103379,
COL9A3,0.006050142598392655,0.0746180129031337,-0.03202249180532177,-0.010494384583548155,-0.01452996625572428,0.02103468526455518,0.032239609221031494,-0.010696257059962744,-0.003344917853502208
DLK1,,,,0.002710588692941969,-0.012334948515577544,,,,0.020626129138774096
HGF,0.02725569605264458,-0.0302973811703415,0.02986086245461108,-0.0226858515320413,0.0009418676997375489,-0.02057209148024171,-0.017145179595004393,-0.03143869294620061,-0.011640209307290551
P4HB,-0.03678727911317232,0.009569033593182326,-0.020390599899043103,-0.00586407853460727,-0.01459145499495766,0.018692761336546973,-0.052435766698864385,0.06420300799472282,0.04661749593565387
ADCYAP1,0.03180378029418204,,-0.01639358995114923,-0.028601396867062232,-0.024927291819198165,-0.0417275225349891,-0.016587041677540135,-0.04263211554916803,0.00616177475111423
GREM1,-0.08669986499271032,-0.020651938516540527,-0.03176665388885679,-0.012243319173933552,-0.01729897071975343,-0.022343024729021495,0.05934062274262864,0.018532528482043124,-0.010256193485277443
EGF,0.043358323225568395,0.003929440271587506,0.010631380113593951,-0.03119889474496081,-0.02814154772080969,0.0006127750147140801,-0.020488409282354333,-0.03934356755955669,0.06192943526220845
VEGFB,0.024528506880283716,0.024314492325074055,-0.009411059856286728,0.014797028554945345,0.020148018242381813,0.021933890883368074,-0.006021489235522028,-0.023142569677824895,-0.005016231593874556
FARP2,0.05310234130919318,-0.015983883308004588,0.0017495843395216814,0.03158826502882342,0.041250072549353436,0.0703949735115777,0.02369696765539935,0.023511459886437755,-0.05360137878818258
BMP3,,,,,,-0.023815887569866637,,,
IHH,,,,,,-0.008636304027199025,,,
LAMA2,0.07074990034602817,0.050540213990846815,0.00781694793727312,0.04966214050415456,0.022073802834386435,0.04367244177432784,0.001298742187738843,-0.07278487535999506,-0.022331582224689003
NRG1,,-0.01886126271524215,0.016737570678388162,0.02366076931464771,-0.02792972599179469,-0.004438230601539468,-0.022735838813406534,-0.07052804608321875,-0.03288069629113586
SPINK1,,-0.04846282187608185,,0.015544306056025177,-0.02469281206136274,,-0.01125668322345732,,0.004156940602030586
EFEMP2,0.01484597795934349,0.07513211749963429,0.048976015016211745,-0.027059351438193633,0.008715384391504068,0.062079698281074354,0.03296595851844407,-0.016482567339166695,0.04751188020503887
SELPLG,0.028016478942364347,-0.015479527670478355,0.04397124942100816,0.0011205130189201804,0.015013612936648563,-0.04595030166623701,-0.015528147395178552,-0.06532509292291473,-0.018666512058757235
GDF6,,0.07510347024801618,,-0.0158687732104403,,,,,
HLA-E,0.05341883806054897,0.016821665978370915,0.023688368888203266,0.0478526286217069,-0.028722910290025282,-0.001108476961306268,0.020758906656523343,-0.014913030465405114,-0.07448106349502684
PTN,0.11692576582368813,0.13824921805616647,-0.02053335773267858,-0.00041883830976149146,0.06759005382100342,0.04587471077760958,0.05955449947925946,0.024376815014106684,-0.051901700197109706
CD274,0.05699655584788433,0.08886353002381188,-0.009833769085327569,-0.020595518494327954,-0.01288534528722667,-0.013357299392123921,-0.00034928634647804436,-0.0034065907583802303,0.04682493111567457
FGF10,,,,,,-0.02737574019984374,,,
CD14,-0.07608826982667932,-0.003134677973458438,0.008122979352840398,-0.009789962015012477,0.04531070778833765,0.012032426656011041,0.017531200130286393,0.030160097740770025,-0.09967755701950656
SFTPD,,-0.026255079097746506,-0.0184084115345756,,-0.015506869836093841,0.04548919061118873,-0.019032803300969233,-0.009412825873219231,0.033756128039619894
SLIT1,0.012318089668502492,-0.03009258238153361,0.006514009731705648,0.03184252525459617,0.05455429192069785,0.020710472180477613,0.014665408001984475,-0.020581676540830426,-0.03914823184318637
CNTF,0.00556052456516174,,,-0.01116552890883663,0.012567878147263817,-0.012929155318894981,0.11454884518260881,,
BST1,0.056158996852875634,0.05529314580614359,-0.035583723034646686,0.019847540611811022,0.038415884173681,-0.029476587248186224,-0.02720993365226329,0.021547902491623038,0.05288643485186412
AGTRAP,-0.013592262344289419,-0.014908950649121736,0.01491644674799836,0.017024679725359242,-0.006238251419655509,0.010376407106284104,0.011043795101679176,0.03500716031527236,0.06826403672311038
LAMC1,0.01818163463800178,0.06553000664035134,-0.03165769070694538,0.02354908539937472,0.018430178576347666,0.026798865559237665,0.004139706704992843,-0.06665159662927986,-0.023589161136749505
COL6A3,-0.01474293140050428,0.0960913075089608,-0.016944648706972425,-0.03724566556708089,0.01126744430395419,-0.01840664489751903,-0.025866424865942997,-0.005413780930730737,-0.027220423655264697
FN1,0.03616174054393126,0.0006285731405790751,0.0037336273196745913,0.006331679897275051,-0.008389090688107724,0.03644351856692327,-0.03275875797573766,-0.09518686973642868,0.009489889828327613
MIF,-0.03284825594908364,0.00782566468252399,0.02217293423087229,-0.013365934525089036,-0.07228739804722202,-0.024459572341179084,-0.042159508415129346,-0.01430325625846272,0.09711374371458215
JAG1,0.07912837841438908,0.005739491726603065,-0.014793335685658614,-0.027873271888997436,0.012022346306739134,0.018237572413803423,0.04371648722044926,-0.030118775638684987,0.022786828128986428
NID2,-0.013988790661433607,-0.015412167162557746,-0.02024431258713821,-0.050462783124389836,0.004950366493168704,-0.026658821179033867,-0.01775930382305857,-0.050870530716183554,-0.053091550839004686
EFNB1,0.009493341325292995,0.05163298635746934,0.0012164035299762751,0.023794681671813957,0.02002753444489145,0.017375346888720743,0.1029364677134577,-0.040889633060238934,-0.007267825708382994
COL4A2,0.02194486256939265,0.06574340224476273,0.028356153058540542,-0.010475444141229633,0.050702936199018264,0.04448495970438814,-0.007410433240397245,-0.09688040770246438,-0.10691596287814979
SPP1,-0.13598307976210158,-0.07091192064269457,-0.03687892613637326,-0.005830348884140105,-0.015413954964940817,-0.011478887806224044,0.02090374288461839,-0.02362210287477092,0.05630565150772269
PODXL2,0.05506247928151713,0.13861019019679408,0.028311715979501925,0.058020119762169794,-0.004365091306679301,0.05688237870615474,0.02194372343678897,0.023676808639835328,0.015682099386550914
IFNE,,,,,,-0.018131530038667708,,,
FGF9,0.050794892814559414,-0.04292957314574927,-0.034623296073315525,0.009474039413130199,-0.04082538488378074,-0.012392627746255023,-0.024408736886662754,,-0.009867350285147665
ITIH2,0.0505139897175896,0.04045511812158338,,-0.014917577656847028,-0.021044577047396453,0.04295690491420351,-0.01831924078095491,-0.0633682238096374,-0.06162276376224059
ADAM10,-0.009447498377765411,0.043285559493517846,0.02227828257263456,0.029357044917966358,0.028546107741016694,-0.03826431426949986,-0.015280009888694225,0.009671107747239744,-0.03492463438892164
CFH,-0.0035306126384102854,0.03697074857003206,0.009828905409145052,0.022043347054063675,-0.032438081319236256,0.0432445050499097,-0.04157276142020821,-0.030873737453226104,-0.03510058841454721
COL4A5,-0.03383738680018026,0.09376152492704176,0.06803101255335094,-0.02931218757107266,0.0531553658678668,-0.004930416196480425,0.033818422621910496,0.016308488752060205,0.0500325506442154
LTBP3,-0.0013251072898934101,0.045647688348109616,-0.02321810291719821,-0.008150292822958576,0.04841245709664785,-0.015986106289006183,0.002629646768094448,-0.005129746192830448,0.07365545728920238
GNB3,0.05363498831341423,0.024688395002941642,-0.013678510334721037,0.008002421393058469,-0.006565403295672595,-0.0072902046608362345,0.011906100300672223,-0.05538049623524161,0.07910430807166567
COL6A2,-0.047975106984365044,0.04423788325797992,0.021442649408693372,-0.03096463244465456,0.04324891623491435,0.001537216119317744,-0.0358498425249919,-0.030794190267416796,-0.12761460596308472
PLG,,,,,,,0.00777998624214802,,
GDF9,0.09531367304688212,-0.04760145130125404,0.01898087229620704,0.016808402918746294,0.024756792547814172,0.005996507196660843,0.042971001111501386,-0.08685657834761337,-0.033500631208379796
NCAM1,0.07988194916379382,0.04659904667838841,0.008119596269339543,-0.03341138890303999,0.05504068929068236,0.0037356979913124437,-0.010527298724583228,0.0440444244053702,0.06228451393747492
APOC2,-0.011753017086154975,-0.044432868967810984,0.01093052291606966,-0.014652076621900365,0.09742697997046752,-0.015525898508884993,-0.0018941735067133992,-0.032303568559904926,-0.02372423576301966
BST2,0.13471663360469235,0.12154532572596442,-0.027899613572904103,-0.013772134302456555,0.05878139965652084,0.024225661076630302,0.05618687455261908,0.14055485022659533,-0.00912425736269661
COL5A1,0.030020744289314238,-0.022851603993963382,-0.026352214495363017,0.014761898189995242,0.01283060171791898,0.04115322205572763,-0.009594243241633169,0.08905174952565542,0.015015018409853054
CALM3,0.0027207210293840856,0.019993736294692522,-0.03541527678666811,0.03686944204939264,0.04041632407049937,-0.019023932047905767,-0.03222985983213561,0.01066044032476982,-0.012947193344211485
THBS2,0.08227801470810739,0.06790798386985575,0.022408359814313272,0.04175820946183994,-0.03673313602156803,-0.044090129285429734,0.02974703519495482,-0.07245884727840719,-0.02602490374658355
SERPINE2,0.10078186754178398,-0.017536124420142407,0.017272907482239693,-0.016117713051481075,-0.025997524223517546,0.006273299570876376,0.0026579353709317343,0.002121353399806988,-0.036076844587428075
EFNB2,0.014046066038567536,0.0070321887685607385,-0.029955037465320716,0.007134987349467976,0.008356740676206977,-0.07837407904455791,0.06859629040723668,-0.057141699795624806,0.050764023556823835
PROK1,,,0.03200764185765294,-0.0271071673489833,-0.015144942078677354,,,,-0.02416795900174514
LACRT,,,,,,-0.03094170722697122,,,
MMP9,-1.916801417111584e-05,-0.025399954358021257,0.04714769764493427,0.006224504847937628,-0.02712602056910892,,0.0019464553271299524,-0.11836971679631698,-0.11054900861574353
DMP1,,,,,,,,,0.07553579800948268
NPPA,0.013481471263224475,0.040574045555356465,0.03703084222150646,0.004646406401239658,-0.02386767894277733,-0.03613560886907718,-0.012800979034122953,-0.0011919771727830666,-0.0028408731947755705
APOB,,,-0.01112833965172396,,-0.0016804752634956678,-0.00593595974442666,,,0.058795037868600276
C4B,,-0.027894703470187077,-0.01277996206904574,0.0572821854360062,,,-0.019528457468465443,,
NTNG2,0.04992371564922272,0.07332641632554017,-0.03719109336429771,0.03631028043132581,-0.011536753900321677,0.04949046768736627,0.01926098959162944,-0.023160157899123863,0.00010006221719765055
LAMA1,0.035332492406952735,0.02316837484732428,0.008063132677088317,0.04289439377775157,-0.015100692198350144,0.01874898814597042,-0.021771061070406664,0.02750161408507559,0.026887558988065146
UCN,-0.048121524662844445,-0.02745955012909917,0.04613248785004328,0.004238021498409122,0.010445203576997061,0.009525150646530168,0.06311198558969924,0.03989038521910638,-0.046748568038396596
ARTN,,0.00667279751566776,,-0.018949501148935798,0.00650467596586725,,0.039281914107621975,-0.01062628859002203,0.03656372195830545
PDGFD,0.0023597164447746134,0.11635437066080424,-0.02271489832305482,-0.049330174241545094,0.1390861700971846,-0.049265621936773134,0.026221670048668485,0.010443757108291226,-0.003269570200175559
EDN1,-0.033232703912793114,0.09982862650748832,-0.020626201535096263,-0.010757740185996172,-0.013833251785031002,0.015967211701207417,0.007112794503480693,-0.02708920401834359,-0.04579145876690568
ARPC5,-0.006548009888672148,0.004618125539214528,-0.024576594370049103,0.008753073160264689,0.04028882892601714,-0.002754591049459766,0.010639250596114348,0.05185520334707939,0.04824829674399541
GSTO1,-0.08944567622379726,-0.029062207600634708,0.034334721244998145,0.0073885852733783725,-0.00861821266589514,-0.01485755162815895,-0.013274729600598993,-0.024990355099208467,-0.02290224337281899
PROK2,,,,,,-0.006564068454439815,,,
SYK,-0.0528720622207315,-0.0066628040199917405,0.01088082700386433,-0.015921576574748304,0.0003340081429742968,0.020316035587738184,3.600599227881722e-05,0.060517697009031805,0.018041151028290132
ST6GAL1,-0.008256210651683792,0.0029229126997799594,-0.014404996304699564,0.053194507657176156,0.0498813713444844,-0.022823789576400293,0.009743144524859536,-0.018902898611281926,0.017254991835750955
WNT3,0.023251368771978777,0.03218912702215409,-0.030809308216751884,0.032618644721625144,-0.04826118181700483,-0.011693868282851481,-0.0293166754794292,-0.010542953987634381,-0.029801045116904352
HSP90B1,0.0041397002849522194,-0.07739321309135876,-0.000559509626095923,0.018711411606926392,-0.05415622956556819,0.006499095219457353,0.01322842575965755,0.0651588188548665,0.05204938343534345
ZP3,0.054051880509855224,0.04065764844481433,-0.02419069379775575,-0.005377525553833097,0.03482306945341903,0.02273691704702795,0.006483725497377304,-0.08885236701304308,-0.019434445683230803
ANGPT4,,,-0.015592521137293074,,,,,,
NRG2,0.04481333167507779,0.01398562155051871,0.03403330890327913,0.023233231121666843,0.0651857293891991,0.023337126912856714,0.05518887562743494,-0.0001400954272099028,-0.041446514742399874
MELTF,-0.059815583559862086,0.12813041467140635,-0.015005247645584903,-0.018586277788778922,-0.042256677197590395,-0.016461265078334394,-0.030642495861900737,0.0750894413574047,0.08913387431766907
NLGN1,0.004676966325783678,0.02422073455503996,-0.050781580001444844,0.028477849210958025,0.0864488887567907,0.008437328083835086,-0.03490495453157432,0.04098860860145194,0.00880567141779323
SLIT3,-0.01686759981004228,-0.01947815224851397,0.03581014269406692,-0.026148782024868738,-0.03596839941262898,-0.03629640460708954,0.031624124467485554,0.005785526587017577,-0.04673869990836321
CCL8,,-0.021263009602585235,-0.010120083866275071,0.08948797430306016,0.07124173030844233,-0.02984161605939431,-0.012195421952887295,-0.052612048840234106,0.10121738161542657
S100A4,-0.04451115003583692,-0.006134811863864055,0.0425405896664288,0.037367343675354846,0.018466010347102782,-0.038167454712412105,-0.018022243605563527,0.054007404063292144,-0.02512197435545637
TNFSF13B,0.03503794146595142,0.059337721193893044,0.02043975685895388,-0.006493533404270124,0.02238501347937461,0.006185850010520505,0.008906181815221391,0.028601493689250693,0.035689268318425504
HSPG2,0.025265939075715227,0.02172522043125457,0.10412578235693884,-0.05161251036731777,0.06716457725684227,0.01769852011216836,0.02763256018684207,-0.12974861477420863,-0.07259802529007395
FAM3C,0.07943939574997069,-0.014428583675379542,-0.026867276698681077,-0.010058643315177838,0.003941975169775725,-0.024580855708659203,0.0627861494015502,0.05539043402497837,0.07726297716045001
FLT3LG,0.05644770030444072,0.010463875474530787,0.036386587393525335,-0.009118769415206299,0.009784188786599573,0.07474241595397291,0.09787461023276954,-0.021927041968352406,0.12152039140424255
A2M,-0.06312602200496077,0.043944589526095944,0.028548875119479802,-0.07003836645343138,-0.001069408097332544,-0.03485087279614673,-0.04689863849100627,-0.06963074528792958,0.15979977389324254
VCL,0.02979443887714272,-0.04664924142263791,-0.008889664031653657,-0.034090679379073285,0.012858210272337316,0.009717925011656687,0.0828013463745182,-0.038522977637821545,-0.05242647398428882
FGF2,-0.018390594383700807,0.10843375110750783,0.03072758162859829,0.0006211608403767823,-0.023958669901472367,0.020751776182424034,0.03841068067996594,-0.003579097201409793,0.06610236586154676
AGRP,0.03473150066879471,,,0.08253828191980457,-0.01380812009569688,,,-0.03580114994674526,0.03651856946159192
CNTN3,,-0.03926226120205096,-0.011445484702031782,-0.02674179232411497,0.012723583042741208,0.06144852523101666,-0.027949124169361624,-0.050264498418813496,0.045545134489615835
RNASE2,-0.019453565886964008,0.01171353474239486,-0.03342889676831746,-0.015284073901719587,-0.034543818569972566,0.024694516237555843,0.10009904739377481,0.015057997566448031,0.026175969871719603
ADM2,,-0.03407806033685181,-0.019004929195011865,0.051489745948032614,,,,-0.033069977250500524,-0.019307830565484747
GAL,,-0.02868325955063326,0.03428345416572864,0.01889366819605037,-0.014112293018461447,0.01192532819130454,-0.01725485097364649,-0.04360390339235834,0.024165177908586154
IL36B,,,,,,,,,0.0940785222446953
CXCL6,,0.021329133637468252,,,-0.013808112181245029,0.037416745632583306,,,0.008356650233692073
PDGFC,0.014730704394100642,0.023309920857396214,0.04820402705551864,-0.009073740159152134,0.03021451541255838,-0.012193864223220802,0.013692375157291032,0.016940078401707238,-0.049970132869256376
COL8A2,-0.023943602224072404,0.077964610003754,0.07072419085604319,0.010286552877726375,-0.04586270663136387,0.040087417184097314,0.061617197659387224,0.0066713800225706365,0.14196983414029424
SPON2,-0.006118199941130204,0.08243831596132047,-0.026893337138100055,0.054678043938726904,-0.015120011960598558,-0.010114761707574627,-0.03208489815701748,-0.007996515697033232,-0.0902678688368894
LCN2,,-0.021678146003280108,,-0.016770024020676292,,,,,
SEMA3D,-0.019492584706401035,,-0.02795779420462132,0.0520307058986054,0.058007355418942565,0.01114266674407101,-0.013210694195806276,-0.039343564394526,0.02108379872775211
BMP6,,,-0.0109664793547056,0.08507368938849903,-0.016715754588069707,0.04396382030092823,,,-0.019794315501985973
TIMP2,0.0640492995066166,0.09978666251353098,0.026191009596036423,-0.034870675459561684,0.04137901346918329,-0.03459573918754638,-0.019770017263704302,-0.06477326228198921,-0.1297354471139481
EFNA1,0.010743059735818246,0.030695598857565946,-0.00663715737520623,-0.02214396864504953,0.00968746350385002,0.014299156439338273,-0.018348551540944544,-0.11776331223488633,0.00418705568012883
S100A12,,,,0.028222885428776306,,,,,-0.016960132069268455
TFPI,0.11840783289217091,0.05454839731500567,0.06321077890837144,0.0005697300613102885,0.05397792570382509,0.013679350410261136,0.0488468938933467,0.027742291368206367,-0.07215726248050998
GPC3,-0.001467628844599176,0.025644817838069434,-0.017267645434233227,-0.017311444465896064,-0.054535606960396846,0.010929990213997359,,-0.03363194060707791,-0.01106597386506352
NMU,0.0669349240103495,-0.012669952094623363,,,0.14714937082180946,-0.010538560067144003,-0.02560507776789835,-0.05047483780834512,-0.04149555574135106
SCGB3A2,,,,,,,-0.018215295193064533,,-0.019794333220196914
LAMB3,-0.021962724656134077,0.05191866608071014,0.030569516232960947,-0.0069585393966044825,0.08205984488489246,0.07007180815547827,0.008515316453266404,-0.060911608914212094,0.0668779779965523
LGALS9,-0.043116228912208836,-0.10656833898338428,0.010803872597647339,0.04133241428785628,0.059638007806624385,-0.027560512970566668,-0.01342270112628513,0.04413547812450423,-0.03002110162408673
VIM,0.12212337436721804,-0.04364826131528568,-0.021535144866339596,0.020795153896725177,-0.045342766495298815,-0.0007392991218187602,0.011543081945187711,0.027204820645968113,0.07786905596953522
PLAU,-0.019751997142601712,0.08642002522255295,-0.012026471843093878,-0.018977501612869242,0.00046701414190614317,-0.0358816121870621,0.07308794931383615,-0.19310543342320932,0.01519767798397427
TGFB3,0.09261668448179852,0.12632444145617291,8.98521383077526e-05,0.027299347995841012,-0.000698410984622279,0.01615547363809777,-0.011741483137110917,-0.028792954849683437,-0.014140764499702653
APLN,-0.0232567591208792,-0.026627422962791546,-0.032123293641572744,-0.017901166249962193,-0.08327509680600445,0.08410304452756573,0.03901462161829308,-0.009282196878722834,0.024798959998552583
SHANK2,0.06545348639114837,-0.027014998596409837,-0.021704947263402555,0.012242035350755501,-0.011943704534108833,-0.012764255484695687,-0.04327907958225938,,-0.004263848509088532
LTF,,0.010390696150344344,,-0.0017263872716639242,0.01475803846375348,-0.01460400990708124,-0.005568211691101568,-0.04449490977317552,0.14893911196565213
PYY,,,,,,,-0.01092673878807617,,-0.018038775339003475
PENK,-0.03192044715804597,-0.042177721991883334,0.04354693742084585,0.0685691593424937,-0.0352629350445453,0.02140574886976262,-0.019528452039319265,,0.030957129088289154
CTF1,0.06967008219615616,0.004993143984668798,-0.029496642447652797,-0.0011435263133678462,-0.0047500236390244895,0.0026214118568970656,0.013894940688327573,-0.01399774568069698,0.06371900794140918
COL3A1,0.037550760181813435,0.05241550834386523,-0.02656942759812591,-0.06743147339591601,0.020308281642709834,-0.02819360900232526,-0.025082156218370552,-0.12377249102115803,-0.12910408685900876
S100A10,-0.14717679132286077,-0.04077340482605511,-0.04413350628894791,-0.023505664015504277,-0.007180897804032489,0.02623134474023475,0.026563165789030573,0.03668573809269857,0.10158389751234681
FGF13,-0.026618430142432876,-0.016572369475940717,-0.02850112710208996,0.05269542906275847,0.06421968786610785,-0.01635107483431254,-0.03620175243007849,,-0.008845542598195293
SEMA4A,0.09242937544816555,0.07432760071956497,0.023487948869215413,0.02020492511859802,-0.05824180784336681,-0.05372108223648442,-0.007175158230932224,-0.05222636206530452,-0.019346954064656533
EFNA4,0.024914380450699283,0.04761278472362932,-0.021016412570974155,-0.02958724230278366,-0.01926580577219806,-0.007125127471817415,0.0467567059427235,-0.00021767252971847617,0.013630444134555676
HSPA8,0.010804017756835102,0.05662316239433709,0.04367265037872534,0.02286967571160589,0.006792837312976392,0.006781736363530034,-0.003421375922723011,-0.024762837297334982,0.03948189618402979
NPB,0.010107433419053609,-0.009478425151599211,-0.012920167608913494,-0.01194488067085058,,0.016846178506778033,-0.024651703276459977,0.07553796492611208,0.09223062501099852
ULBP1,,-0.04945776492673612,0.03798079134283401,-0.020469937577834964,0.09943835367042146,,0.04360135844692132,-0.03580114994674526,0.06099720682641094
SEMA3E,-0.07056975472985315,0.08887138050743118,-0.01578085525470763,-0.02455843379023739,0.058999883082022496,-0.04572837008607098,-0.023584389097568832,-0.040306146278878005,-0.0014783661788620708
ADAM9,-0.0005355090832447826,0.040945876672615504,-0.014106817711855684,-0.008701045874651866,0.030822402211127174,0.05755886146385819,0.020252315975816913,-0.044733525099331505,0.055789240889204283
ASIP,-0.02104953687258168,-0.023253410717614723,,-0.011003312320653245,0.05129373369984315,0.013717188740056988,0.06946589188902462,0.003742279749561593,0.06821271613662536
IBSP,,0.02979351121173701,,-0.04178221659265268,0.01635161508705797,,-0.02758140085427214,0.005206790776616461,0.01835898879654604
FAT4,-0.029576082164628478,-0.05229994944983486,-0.012414836629606176,-0.02666824343269819,0.026938709027541297,0.00023878792296381658,-0.02324802241125958,-0.04609783536005144,0.006537523921050892
MDK,-0.05354403979149261,0.06353158415232327,0.0045991233874852515,-0.002996968374004605,0.0064893478762769255,0.006526204354563502,0.003347449562408984,0.1165849998997485,-0.011697592539350578
BMP5,,,,-0.0017255205195232527,,,,,-0.03210324010926171
CAMP,,,0.017962120625935885,0.035196436548592364,0.0553771441818795,,,,0.015100917971481873
HSPA1A,-0.026062635670872934,-0.0638765008835971,0.016102257355828712,-0.05481246206783606,-0.019942901283701877,-0.07147516320692639,-0.036920557575048495,-0.006133427189785995,-0.1295311016990746
SOST,,-0.027357887358018435,,,,,0.07281247745726233,-0.04217552485096418,
SEMA3F,0.005273954143021805,0.20828703974391638,0.08498030314498449,-0.049431052259076146,0.0304020510826109,0.0027345890693741505,-0.029006774892329404,0.015080780296387934,-0.03540388286548212
ARF6,0.0024042668872670363,-0.026486733654195325,-0.01622455252000768,-0.00627809387593145,-0.026525493698034665,-0.021180817091411484,0.011514962288884807,-0.025013018535910196,-0.00290547704930835
IL6,-0.04203223029088159,-0.06157725568969362,0.0974361438958583,0.019077071852787873,0.0008978751335424012,,-0.015536937081105337,0.003195390614040339,0.08221194407788072
CALM1,0.02883053295280824,0.0558115700183464,0.002686464824218933,0.03669983771998462,-0.021082144174766018,-0.013489622542268797,-0.008909947888405862,0.07411941763754601,0.01093656554523539
VIP,,-0.03213903518279773,-0.011618348959363532,0.04529371219743563,-0.0334528002841869,-0.021314065317674307,-0.0070854930562079714,,-0.05085697267227493
NMB,0.017163087826711405,0.08645458024290048,-0.026748974258802342,-0.017827655865363754,0.0013060132486599047,0.0006749138800292728,0.05575075742553891,-0.042953585363980654,0.05694872000536772
CCL26,-0.04780114496971837,0.03966988707139812,-0.011445485444799312,-0.001714772630529407,-0.02210344286895896,,0.0025304961602859444,-0.0730230201765725,-0.0087858223427082
FBLN1,-0.01781385759018016,0.0616833803967715,0.021912009362714518,0.012177707285872134,0.005557795123632384,-0.0070212026093493295,-0.03434533758248927,-0.02981206034737474,-0.027893036248322848
SAA1,-0.03502279903748953,-0.09342772159268069,,0.00671315085388811,-0.01838053399596395,0.06095418523227507,,0.18243116685290553,0.10314864212404404
MICB,0.014033001069657257,-0.029298974000820925,-0.03829742116837836,-0.03142456731737578,0.046200395720998245,-0.0033625801979164575,-0.0023884137959839474,-0.0662290042608237,0.08200810536486025
MMP13,,,,,,,-0.010413097663894698,-0.03133015961912014,
F13A1,0.012516114537473855,0.012869440876782361,-0.01605473859210828,0.02468304137530185,0.0021561692967698855,-0.046930480176173905,0.007714664593566505,,0.021908605931208552
CXCL11,0.0867483045413504,0.016889763675788573,-0.022032964363569583,0.056146682608611664,-0.018618432032568973,-0.004820561244049462,0.09063769018141614,0.019748782619623248,0.002076037312728308
COL5A2,0.022065376191250728,0.012853680821456234,0.011050737659680345,-0.03433706387540609,0.039471720333432846,0.04974549658911971,0.0010273542091848063,0.06058472403556907,-0.0025837813816246722
EFNA5,-0.021484058088060698,-0.03217984073521575,-0.021509667486961623,0.018529165991934115,0.025106181549443968,0.041135780427662874,-0.011471846243785085,-0.041714804687313,0.0689612104101032
AREG,,-0.021341186205998234,0.03744335629127004,0.015617574765198795,-0.04830029283940537,,,,-0.053039203458323365
EDIL3,-0.12902193684977256,-0.010505676950563796,0.028582954913477995,0.05590431455504868,-0.005450757118218677,0.028180023665108245,0.004785685944955135,-0.06910632155419685,-0.09149988776425647
CD86,-0.0683169408061955,0.05934842873481472,-0.025445138567726896,0.0001828110967759239,0.014569710147310932,0.027361045024333955,-0.020515934022384868,-0.0167739157043596,0.0001096779753382125
AHSG,,,,,-0.00477379800672532,,,,
WNT9B,,-0.009279740287634529,,-0.010838761603552969,,0.044430043604471656,,,
HRAS,0.05043309306727789,-0.02469752359226535,-0.03559797421236713,0.010564000973016172,-0.026643470210932323,0.04440244483030069,0.006622462824630796,0.04801609134820644,0.014486120370813258
C1QTNF5,-0.023651122744334972,,,,,,,-0.06458154946548832,-0.04465861322730659
RLN1,-0.0016164501990036293,,,,,-0.021945645654903485,,,
COL4A1,-0.04619317505499479,0.14166699185497345,0.05934036012955216,-0.060551692609077876,0.02435696249703349,-0.003079590831018286,0.013749185051874818,-0.09793534425628939,-0.11987668695936694
CCL3,0.0005427853832384731,0.023932323224444874,0.009110649025165368,-0.029137722133337256,0.030793537546303897,-0.003524468027299926,0.0570763379279522,-0.05468154463278116,-0.04870849290638979
BGN,0.0661265811556268,0.06724741634142546,0.039658797172609464,-0.06402588996492464,0.03671858871449629,0.009337167347721841,0.008374193176801084,-0.05718578745194949,-0.0509305201687841
RETN,,,-0.010802299561324188,-0.013373662848570184,-0.024456427812284572,-0.0073664479426003345,,0.14103956073686222,0.017383135741218584
S100A9,-0.08061200828056898,-0.0002342622794038763,-0.013050141070355842,-0.035150244901484266,0.0008573458317553333,0.0344476212963328,-0.013223284019116375,0.04767539203240489,0.038155087120176304
HCRT,0.06462295509838104,0.0626100890979143,0.016960504869443647,0.014901876214107577,0.0615367519132019,-0.048610048676199766,0.015129865992349199,-0.04809981475075283,-0.04666271628812782
