,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
LGALS9,0.03159123438251049,0.07994998417397461,0.017765042308960814,0.07583976772176873,0.1365535014942097,-0.015533696214426164,-0.0002689651546101699,0.039533459719246926,0.04887425379778173,-0.04776618312592965,-0.0407088819693251,-0.03099791892309093,0.03506283576292057,0.013540982183539454,0.03617740225860062,0.08876622288278765
VIM,-0.05545749654869481,0.05223922111078291,-0.034380097601429266,0.0009556978651452098,0.1234974952489731,-0.07056476978337742,0.008149959799022347,0.05832140531823981,-0.015000510565660272,0.08163930303301588,0.00817778307633656,0.05548392860185012,0.05120136977876524,0.09674626941699628,-0.04475169658707216,0.06591885970549402
PLAU,0.012433926247178644,0.08745950218604928,0.023952031455923905,0.029398382376117575,0.1135985720114821,-0.051604278450850714,0.009502189394600567,-0.0023492378271881852,0.020077087353842667,-0.04752177780856217,0.05278520516391783,0.0026801950389874363,-0.04852642646036682,0.06363886131119868,-0.0035211227390982095,0.08800085187248724
TGFB3,-0.04927780138850774,0.03510162068760808,0.01699963961736692,0.023522179781020534,0.1308147024954379,-0.03034014284626442,0.05058720483728932,-0.012683057682512395,-0.05128712776840848,0.08055702028515041,0.01114706833251102,0.051905853062177855,0.04761917292601844,0.06363726866264599,0.04245449203677333,-0.020637747961399073
APLN,0.029370608163792736,0.12810247726561239,-0.038149686598483,-0.016599727947470583,0.09318104285501153,-0.027649430723856575,0.07408351541706155,0.024753074815151106,-0.08922650482649114,0.024977610022275876,-0.022388182424416057,0.015854876119586078,-0.001820794732504234,0.014648190649190693,-0.012732460102241178,0.06770606076089236
SHANK2,-0.024119596841023768,-0.041955878996458584,-0.01156014885760117,0.08590894103983615,-0.06512353963140025,-0.037053825963467964,0.015839043830012042,0.01630299875768048,,,0.02185073701546356,-0.005584735657657704,0.019942731690582662,0.08257953064008444,0.017035193605172017,-0.0645121095604391
LTF,,0.013401706353941152,,0.05019868648864642,0.12154815817768047,-0.001118870182737535,-0.006523481367271707,0.03906343035927014,0.09684783157020475,-0.029287831765502457,0.04210033947552145,0.01966577869133393,-0.04311066658993426,-0.09188185953924723,0.033289388246421976,0.08399847813543221
PYY,,,,,,-0.021556503474709655,,,,,0.021115177250042076,-0.00874538087225553,,0.07932637046341039,0.07069893210009477,
PENK,0.07154966937763398,-0.025766986357272693,-0.0304360885889545,0.029354092588016734,-0.07219105301713279,0.007384862545492561,0.023471364675333516,-0.03144557464640792,0.025199478567255167,,,,-0.04924065993452616,-0.019303953112451967,0.011719673401527266,-0.03081604738215536
CTF1,-0.0053636781957834435,0.02621153344872587,-0.043748309013002334,0.06344271664697261,0.09873366848459658,0.02104657768371598,0.03214691496169091,0.004246680324260912,-0.021789979274339105,-0.0027247957076519023,-0.05706859867158566,-0.049557288341688606,0.046409687811971495,0.029843049146445328,-0.017710426084048447,0.10138396810120927
COL3A1,0.043509829029148614,0.1544028403740683,0.008359804944153296,-0.016868833313034855,0.11214419069068722,-0.030968072078560387,0.07330575873804981,0.06278946129018143,0.03713088353524572,0.004614289099817477,0.04455468596901612,0.06137781335968051,0.06184808381609199,-0.0037796324734274372,0.08241720942133986,0.023213946753686047
S100A10,0.10146703136536141,-0.02296148274648244,-0.029682456265954636,-0.009137458960062529,0.07760911314968891,-0.016153932736389983,0.027740938050681136,0.032013150314166836,0.1042170983276654,-0.005425535217997292,0.026983544485480557,0.022948087176524874,-0.06413790856101487,-0.06338424053380814,-0.06886565716813939,-0.031217238832997252
FGF13,-0.031215474932375552,0.00620419568427232,0.028633357522206034,0.004127721006696825,-0.08740883506937147,0.031104353141115267,-0.050651496340822444,-0.022822019025951955,-0.02563570877547872,,0.06287824868535549,-0.03495462450897984,0.0651338342239396,-0.023773345818116385,0.025675380342308003,0.008748211574055231
SEMA4A,0.006022378033357804,0.05803910479748741,-0.04213704224113967,-0.025007368879355108,-0.04564086543184162,-0.006144496454131247,-0.016534005209746065,-0.02828671043135451,-0.04168747226974359,-0.031422125768139506,0.003075310179811158,0.0037858736113723186,-0.04010269998201677,0.0339506665156388,0.01037244309263455,-0.0002626498329656146
EFNA4,-0.01916553298679523,0.06810611685100516,0.008525479437740282,-0.0018503906004413294,0.12010274955178442,0.023984358317284477,0.041007504115115785,0.020775805254815063,0.05602638268643819,-0.01890492920745598,0.0052036366297655255,-0.026294633940990162,0.024399531504441685,0.15244689251391988,0.00747730610390465,0.1095793766715341
HSPA8,-0.03127425501260402,-0.012316829853596532,0.05219683753644253,0.11145190829864503,0.018186369191832433,0.06914024603330357,-0.0482348241869534,0.03040761782905906,-7.698701822086847e-05,0.01728578211503439,0.012463241576180924,-0.07231022381094568,-0.0058979793099958,-0.06096926053534959,-0.06635246185868988,-0.08179180269690081
NPB,-0.003531143904361284,-0.01771478463847964,-0.019162705926874392,0.005770082402336824,,-0.014663868536604785,0.06819599969733836,0.03158797342739154,-0.02080873955570176,0.00881035086155684,-0.004760928040224471,-0.0012450317052165294,0.002219725954442723,0.022749331153647932,-0.017704059943496803,-0.02893326187950623
ULBP1,,-0.027475971644138345,0.01803039905476461,0.026166665183129316,-0.0221038767863227,-0.0264418463726034,,,,0.02199328211770485,0.02420626148736034,0.016858072638111763,,0.004028163904269297,-0.004532222065985139,
SEMA3E,0.12904386900932432,0.039831137702752956,-0.024523044512890772,-0.0024345950037676614,0.01818944033553149,-0.020280884631379042,-0.025749687379405802,0.03089402495849047,0.0412288363730921,-0.04984191233338351,0.07098499308945401,-0.042382664936198036,-0.030690117621415703,0.01966976579135465,0.06174553592597149,-0.048267137252870226
FGF3,,,,,,,,,,,-0.004827353968987292,-0.010988817452228223,,,,
ADAM9,-0.011178071772672906,0.04932868198454437,-0.010598924451096921,0.012401345167144055,0.09660269430483608,-0.08480414221046421,0.01405062670116821,-0.02731937388844933,0.0024519373490404055,0.1885083344556718,0.010247899878269337,-0.03317467186969368,-0.0011000913617790972,0.012575177753994481,0.00028224964237010686,0.0655268966989124
ASIP,-0.0416698353903449,,,-0.013769943425794576,,0.0351536632902778,-0.004323910588315169,-0.016549887188181043,-0.055971928319359515,-0.03753683344278745,0.005801469027374737,0.0197001184461828,-0.09261274956005743,0.06699299991534682,0.05277027704365878,
IBSP,,0.13651441074017898,,-0.005601799329011596,-0.024752014523767376,,,0.07979561403096794,-0.14131149263312845,0.04181314498554197,0.01915834090353059,0.02654411503271157,-0.027305865215458632,0.06769871020759526,-0.04571436048468344,
MMP12,,0.0008947931188348552,,,,,,,,,,,,,,
FAT4,0.029907397201286646,-0.007675589166030272,0.020270950582216417,-0.007935378373084313,0.024023458552960925,0.09073937162697868,0.029345266753924324,0.04911650396558036,0.01963725627760969,-0.03865284121923373,0.0017767968537066435,0.030142659032820256,-0.023057630516419965,0.06661545012384784,0.07798036942424404,-0.0027314632510173323
MDK,0.0686337123106932,0.004429833450170436,0.012409182967891065,0.006199393025933899,0.12317522995679424,-0.027672907875751496,-0.002711870931951226,0.05117849316807758,-0.05623516875980374,-0.1447555655200632,-0.013036195093103865,0.0007469432149556641,-0.0059419672279352985,-0.013335866243584505,-0.015087584282534238,-0.02651207154750193
BMP5,,,,-0.019314900912850725,,,,,-0.02883678332687577,,0.025299696359252995,0.026490907622908122,,0.05683838833214473,0.07759165371473696,
CAMP,,,0.10249556079532879,-0.011614152344088512,,,,,,,-0.016902672173763504,0.01143178527328517,,0.0551728173417595,-0.017120497022310527,
HSPA1A,-0.06966160455407257,-0.026168539820268146,0.05631731367425661,0.07753842209029572,0.07246376387582071,-0.044544449377314575,-0.0065132821716877565,-0.004093771220667415,0.023486115290342724,0.10077740154237261,0.006216993351933627,0.04882106554371668,0.04961825373609362,-0.0001484899522732699,-0.005410486657831128,0.013446347505125954
SOST,,-0.027869920867230842,,,,,,,,-0.05215355488693251,,,,,,
SEMA3F,0.047850623875385564,0.08138021828481364,-0.03229236500111023,-0.008042915299217246,0.0795934482738377,0.035931284401402204,0.0001301820076236816,-0.007577059415493724,-0.029823829885901845,0.0012898324894139322,0.026831779757954165,-0.0345520653836086,0.058593981146055726,0.09898342963769662,-0.004799137679338385,
ARF6,0.03375664354361339,0.015249551636219327,0.012374361855813065,-0.057559000509159894,0.0011373563520909568,-0.021274778744987625,-0.016936138638470533,0.01839520575628786,0.07022540864852159,0.08830786428643013,-0.0012775521804846393,0.0468691352176241,0.04482651666234851,0.0022075295052158737,0.001958963068686313,-0.009726546008313009
IL6,0.04297249892504907,0.0122136393521882,-0.021510865947409454,-0.004956166453969332,-0.005424176977725576,0.00254073895353405,,0.004347341325329998,0.013507850403529677,-0.09407292743586111,0.008979434426868481,-0.0019605734251159734,,0.062309375814616444,-0.0068190275837439985,
CALM1,0.09779626817746939,0.018846558793876814,-0.05072463902240841,-0.012887878299864798,-0.10238446765015469,-0.009775553013716529,-0.05101810926927303,-0.03348098968488248,-0.05349498985478022,0.09464028515585325,0.03568561896074121,-0.06839820254859402,-0.029274509400122706,0.06250875268986278,0.018417205282649278,-0.07216301986878347
VIP,,0.0023446496610828953,0.03560233363398202,0.06707555623769389,-0.024664713167136438,0.05803047401141502,-0.06690652942060502,0.013833986639523534,0.18295422084624702,,,,,0.029587131000177368,-0.035420250711188525,-0.03572624308209512
NMB,-0.10444500362965156,-0.06479899380701412,0.05563042004138491,0.044706140796360344,0.08909288128951698,-0.0032615821897684014,-0.0004993704927868403,0.029420629806664177,0.01631262300905703,0.14943936312002087,0.09100975253126845,-0.0616153955152114,-0.02661361887682476,0.0035082239556431215,-0.028940014684669925,0.0544998101893876
CCL26,0.060688420657819465,0.0036586898524978307,0.002554550664686037,-0.032617296111702256,0.06631422079581516,-0.016006730937559287,,,-0.03582946604348056,0.021773209413130455,-0.021633447378440945,0.05809113613748323,0.016635614124925216,0.07571145396446777,-0.03328094369467345,
FBLN1,-0.01811583102773968,0.10040890918457115,-0.01757963742592591,-0.019091307638425405,-0.003371020832256261,-0.00849403803892456,-0.01118963606793293,0.006195097470214416,0.051948837984668976,-0.038016470796550524,-0.04048205092512479,0.0680198576228261,-0.013091633360088839,0.004872650752248369,-0.00493552730476497,-0.05979450185104254
SAA1,-0.023026106845884495,-0.0265796408291959,,0.007723870910195867,0.021292774607801504,0.010260770576208859,0.029455130802861666,-0.03188830048923183,-0.024753596458753056,0.02738506049388014,-0.028379777961714227,-0.019936317841995625,-0.0005307355047045032,0.0064533399847431245,-0.056958282382891544,
MICB,0.05553826717658311,0.03667433827032752,0.00617518743646965,0.02311967949950091,0.039700506440232264,0.03684093569420682,-0.003453043392964141,0.028960554958379583,0.05000921220532222,-0.011762448479856467,0.09002625154766035,0.10249817485705301,0.036212393338847335,0.0806463897052979,-0.0008411258384891505,-0.03889670297800785
MMP13,,0.07615855196563384,,,,,,,-0.07732353258975865,-0.038742356024877876,,,,0.04567166436435603,,
F13A1,-0.03163800064083595,0.0510431127867118,0.03183360335844708,0.020974155565466914,-0.00481362478797102,-0.039743411927285345,0.0007395930513540525,0.02899998081926268,0.06838329862098838,,-0.035536102822885496,0.02464545706121147,0.033390781107227506,-0.045288489066867596,0.007867313946383792,-0.03228693188793849
CXCL11,-0.0405285972735055,0.0049052621547448745,-0.012711819191992619,0.008514141861819287,0.06397865526273551,-0.005206985149160505,0.020967207348069877,0.02785913718263828,,0.056705692213278265,,,,0.06111438578194864,0.1317030229666334,
COL5A2,0.016146279369029116,0.12939432689272357,0.010689775550390516,0.03978281711433061,0.1123942705203445,0.013652360195015256,0.044150967733528695,-0.017073555690487113,-0.01655195407780236,0.02025214437604018,0.06304078495150517,0.010094165888462908,0.006061785886266117,0.03817297671479782,0.03779070075601021,-0.05036323112466991
EFNA5,0.046733777674723614,0.020747850004749643,-0.011081647399923839,0.06080780959511323,-0.009254227937230937,0.011996077548306614,0.009493964635122764,-0.01189004587851271,-0.05676957142177935,-0.05158383596992064,0.006641991356125145,0.1042674774022284,-0.006885474673138601,0.09234113894218067,0.05753970961538662,-0.08812436274525351
AREG,,0.03815151761422304,-0.0461430088923011,0.046888194778152155,-0.03715576392667127,0.049427834704299775,,0.0012687932725791269,,,0.04380894015052231,-0.0359606166702846,-0.05389981927283494,0.08016116056591432,-0.036786210927924674,
EDIL3,0.08832037824928865,0.026968261126723157,0.027151582344503506,0.10605814760898108,-0.0879311864376273,0.050584290170741696,0.04334364418907838,0.03878428050167984,0.08764775810511882,-0.013231734078809348,0.008562382514723401,-0.018234844653548087,-0.0468239673946231,0.07404212500243268,0.028665900125565993,0.12115880448949326
CD86,-0.008547541227003306,0.009846091601976656,0.038791082772287135,0.007611976294761813,0.06473193621734813,0.08288000021695634,-0.0074260116586583455,0.09475888156724271,-0.06713521111538098,-0.002076336675357351,0.01685581591200643,-0.02331015465908131,0.025500550208649796,0.04635265140575671,0.016496331840695242,-0.02667502397763317
AHSG,,,,,,,,,-0.026740671634736417,,,-0.020987304994636143,,,,
WNT9B,,,,0.024340923822718682,,0.010550547395838225,0.008332952794376318,,,,,,,,,
HRAS,-0.012162675004078314,-0.009692647939437233,0.01704783701813304,0.0003714810697706075,0.011979520511244408,-0.012223243630187704,0.012252684777246467,-0.0012109500002980107,0.04631556848245748,0.06517826890573093,-0.06527834553728594,-0.05757304171440874,0.015546169902695651,0.04635862186473738,0.003809315600533439,0.03761789197978066
C1QTNF5,-0.020517480066650055,,,,,,,,,0.10137961614652963,-0.0401202233269741,0.06305171131710005,0.022501934542702252,-0.04699235277615422,0.10300545197817215,
RLN1,0.002293089772189439,-0.01853580350912071,,,-0.024440858096160905,,0.025483031136487543,,,,0.14178878664906278,-0.02346365143344756,-0.037823550950375734,0.0094693632494056,,
COL4A1,0.064591589995953,0.11957593236027579,0.035259814210026455,-0.03227053433969407,0.13973313740412135,-0.05742514616461076,-0.02761137696951292,0.0033064007105006506,-0.012835982739101153,-0.003311115838662457,0.053045268232672915,0.08422059423184004,0.024717708707602207,0.04044212786304172,0.08726054295935483,0.03589623678522954
CCL3,0.010573290412152273,0.07743369194642283,0.03422892525212658,-0.008637363983128912,0.06549633005466295,-0.04657045668348938,0.05787181744405622,0.050864729401592354,0.026377344381477607,-0.09020483207463044,0.055467043036612505,-0.010614032927547937,0.08485504799800014,0.04743956198878687,-0.021241477163246755,0.1565031884228626
BGN,0.009149706557239673,0.10045000290573419,-0.024772119746244756,-0.014795314234028686,0.08446380814622488,0.05641421714307418,0.0266507690332036,0.053462643286766275,0.0016279986292774054,0.007669028640418361,-0.012810834171082728,0.031872831439297256,0.014251207547013327,0.07095426669817413,0.12351887832373315,0.05864553936979539
RETN,,0.015010731649795297,-0.016021563813526037,-0.03088517645961434,,,0.019301287929287755,0.019558279688839046,0.05131976912007865,-0.04865161029493548,0.05628765858952694,-0.03954522093717105,,-0.007088411543844969,-0.040972235987393725,
S100A9,0.08827640565118273,0.03168272300828447,-0.05085381327614192,-0.01574316171097348,0.14151127741660827,-0.059647490046476695,0.05888769942682212,0.06298122010751973,0.03032463837442716,0.0027032776405068915,-0.04223536572153015,-0.013160696174362958,0.08539973633713534,-0.0731772617415985,-0.07103645251221456,0.009116908864481089
HCRT,-0.001708370432612857,,-0.027451858980630076,0.047334362261943964,-0.014863145248573717,-0.022744037977413884,-0.026871992190135675,-0.01442206714980954,-0.046049100649234315,0.038886622690047765,0.04339953180910899,-0.06185966247716467,-0.06148933760007379,0.07418898552262342,-0.04550060177382001,-0.04986593994769488
FADD,-0.002761829141624417,0.04281751849260087,0.003937508984628715,0.017094064538925684,0.09039280532155497,-0.006851942978932406,0.0264181515111775,0.02909954494422292,-0.014071208183447563,0.010487260479304634,-0.016299411861232866,0.004163767103592274,-0.012471278488454014,0.0821331151248018,0.03552779366523903,-0.10203937922686847
ACTR2,-0.03245634250615984,0.0313284941325777,0.008065562954790113,0.00568173078742542,-0.005914422807390332,-0.003458263127851159,-0.053570072386031106,-0.025305095823094367,-0.004363766835184231,-0.018365744005414786,-0.058323726035521085,0.008922010992702477,-0.055743615675252135,-0.03165970546498594,0.03713595986056885,0.0933577615827723
BMP2,0.04965721579377584,-0.020467372326869487,0.0018083151504368657,0.013500410971180307,0.048703957564255655,0.012153048962749196,0.016165092791064557,0.044396846461351606,-0.046160321740608384,-0.040120556879948886,0.01134795112543777,0.010161419532296241,-0.002674403177981142,0.06911985293443282,-0.08614701114253684,0.009164773471762765
PDYN,,-0.029606511250004266,-0.018114755263583016,0.025753593083246946,-0.09696697343966561,0.038093864650744574,0.0017131498359832201,0.0011438752502163478,,,-0.030367205057561315,-0.024306552678350316,,,-0.010795043199188495,0.01683001021590489
CD55,0.16419783155312664,0.027346987605119003,0.050212941223850026,-0.007496236784885741,0.045971599841789175,-0.0015261443616139915,0.04449064603295626,0.05833414693112361,0.08279560077109172,0.04647526379891901,0.001750985383788806,-0.056769155817716,-0.05270247428255929,0.05263638254832269,-0.015147395749549184,-0.07927391938478678
OSTN,,,,0.016220543702291673,-0.018871839874723278,0.02000412086368023,-0.033387096413539,,,,,,0.018876260927579085,,-0.008123157990077425,
PDX1,,,,,,-0.024347274330273456,,,,,-0.005418042779705116,-0.0229481000744878,,,,
CD6,0.020633919987727675,-0.007025732287998939,0.02433580493827012,-0.013960558030039403,-0.02444085752126474,-0.02304472981879379,0.035891721538445866,-0.006139067137211904,0.01728981411244738,0.09905806542730214,0.026437729789478556,,-0.006608423444537873,0.11254682471851525,0.08428242756646596,
IL16,0.021534533960907636,0.024012631934180184,-0.004788688713364163,-0.03774223153967384,0.05167070485436957,0.10707218743378154,0.043930014231486715,0.04253187126094885,0.01638024621242389,0.05239846335647011,-0.027751895325882826,-0.003462100537198036,0.04013017763416092,0.062220386875812855,0.036259324314179185,-0.06721020823703383
LAMA5,0.051894418426928574,0.031164924965283176,-0.0041844879497806575,-0.014938936784732652,0.10338911422709357,-0.06286753812055165,0.022888847567840397,0.034567559598218806,0.0726409471790884,-0.06068236954269501,-0.012233870236678372,0.019302155021379018,0.04213778459261135,0.08411758973554523,-0.006643922001379782,-0.07040170996340976
RGMB,-0.08082726961173033,-0.01635165380140569,0.04232995302466939,0.053690781921102756,0.043780154231556276,-0.0020841398436089722,0.0039613015939801545,-0.0722599528464561,0.03411550851592129,0.05172853344006793,1.4233148051188844e-05,-0.02558638273233667,-0.027403029725800238,0.018730446645346545,-0.056315609272645305,0.047802158907182146
INSL5,0.0022108417883674306,,,0.06239359728727271,-0.020607660615222918,-0.01945393488504553,0.019713852909219527,,0.023611379770460284,-0.0441105057835734,,,,0.006068211300651823,,
IL12A,0.03235756215127832,0.013543168287731043,0.016495367743124434,-0.037166219775632024,0.062298173199175896,0.002077891674902187,0.07969141004562703,0.028223430078893788,0.002062102119370525,-0.01730640485657872,0.10623289051730998,-0.031081458744766376,-0.035799203953221774,0.008493282339213036,-0.024543317206499486,-0.03358113320153082
S100A8,0.09912083038848386,0.07219979742408587,0.03239967941987881,-0.000629577947090293,0.13291836489134837,-0.0544380542189513,0.020834724638772308,0.039383166111515815,0.08457965395390074,0.03010425303390251,0.015739436284290618,-0.0479271122712834,0.02253294995493567,0.002590660608475413,0.02702611606337251,0.003786341669501458
TAC3,,0.01067969451328648,-0.01585489510411245,0.005238899196789765,-0.059627230537074305,0.005546690617310283,-0.016254027169586547,0.05774490968471359,,,0.010587230036338822,-0.0368205795543238,,-0.01114129140659031,0.004703025625696477,-0.047318454049593645
TAC4,,0.002065539218581085,,0.007964687909274345,0.246226343497419,,,,,0.0927444778817993,,,,,,
MFAP5,-0.032262823301056225,0.014555373997021049,-0.017880854308276885,,,,0.012533780341115781,-0.025934088426355514,-0.02637696833228547,0.07434172275313986,-0.011679737386860102,-0.06051285278263765,0.11149678133041323,-0.010200672531360309,-0.07289848854242209,
CXCL16,-0.0034172167812199965,0.015395709342391706,0.0030816212873212355,0.008630632479407378,0.09973034618462609,-0.03992067877931298,0.027651886802661996,0.07338965093709492,-0.017892680749408106,0.035651843709456656,0.05690546451124638,0.06713197719455778,0.02667276157342722,-0.0032279322270363014,0.016703585618509223,0.07245680795563217
AGRN,-0.03947199424860861,0.11785373804732542,-0.00038922914262459144,-0.03083778486368639,0.11599575413882751,-0.05029911428800514,0.009342040851165374,-0.010963377446753192,-0.04393268656732913,-0.015004059611088676,0.03234458737228992,0.02874254891513437,0.01363348740184606,0.10429574596347979,0.0987142680589012,-0.00455650910202339
COL4A6,0.004953182023858913,-0.02498456839487397,0.07478485855345919,0.0655612663324034,-0.01861518815540452,-0.029198262081929584,0.006054805073298706,,0.03709034610085397,-0.006589959491681543,-0.00021372944042724054,9.820519316095365e-05,0.10504259303824855,0.05182075762354234,-0.026169357236250943,
FST,,-0.05527481325585855,-0.0020125819983994172,0.045553177755612906,-0.03641732594939567,0.0064428087873726865,0.015742320885730514,-0.03185307431541444,0.020189473307427017,0.046470435913752814,-0.028980434309591074,-0.03541648286611835,0.018560298232623246,-0.013051760112948042,-0.06633103133001238,
MEGF10,0.03145055534215815,-0.053225579759450775,0.023126942971678697,0.04647883697560661,-0.013929086498726225,0.007245626708753779,0.0018142437667949477,0.08113339234205201,-0.012842742109757863,0.13293346822380478,0.03972807487813705,0.005334650467960361,-0.04354315685229343,0.0600028043674669,0.06933327890017288,0.0775764409771562
C1QB,0.04514943623879067,0.0509905360897471,0.03712445472984737,-0.01019584699541118,0.13656086648887145,0.03135774553543183,-0.007651601457158302,0.048906352739645394,0.09180354270432271,-0.030115026218349508,0.002043436630851426,-0.0044268783090435325,-0.011133089268108864,0.008424676300474299,0.12478019619031337,-0.04625732532749501
HLA-B,-0.06550822453329024,0.04871905536087407,-0.029431491027890583,0.03022520561376533,0.15279741260853888,0.0729087597149703,0.0033533190319402317,0.057822448499242035,-0.03172634855709903,-0.02815785238719727,-0.02081074962517506,0.06690056726047776,0.018174998517863004,0.03672631419002548,0.054904702871372994,0.0180620805207919
PDGFA,0.07961445420650637,0.021523375119150322,0.01461616017497701,0.04895891314233434,0.02170434906977368,-0.010619558817666904,-0.0017394685745967685,0.04611682604629285,-0.0171742572360468,0.05753589118580701,-0.07573718168419238,0.06728307045548615,-0.03570191210309591,0.060514240125920785,-0.006850933665715343,0.05161654628612325
LAMA3,,-0.033117208607432426,0.03247427484994946,-0.003989772759159706,-0.026902341521608968,0.028476094659446543,-0.014391121372996123,-0.0313973037796835,,-0.018656238970851273,,-0.01847229898400052,-0.018219489995526736,-0.012215489119023704,-0.0023601336324997543,
DKK1,-0.0209864400110989,0.0442718571748283,,,-0.03479096274677094,0.030186124759303476,-0.010976583964587403,-0.04384872717213058,-0.012496722790231472,0.07605517549995669,0.03520394424816428,-0.023232364905763084,-0.011858062404535021,-0.020882109900731936,-0.10011747347646037,-0.03300040373240462
INHBA,0.043784457762157045,-0.007463036895920047,-0.016021561484935613,-0.01888886581964435,-0.08419301130476758,-0.027682957446880496,0.042479986268827014,-0.016842262591045747,-0.027146426944461427,-0.009358985993785856,0.00765353069564738,-0.026406118954253835,-0.009890925563188048,0.0047207222010634525,-0.06618397747210458,-0.03274983122295565
LEP,,,,,,,,,,,,,,-0.03230649499196747,,
IL7,-0.031215471891054773,0.060365182028038124,-0.010258807592988582,-0.026000049712727336,0.09911347480361198,-0.004311529734057656,0.014465005404698746,-0.023376880878342606,0.07936557843353217,0.06881453400707285,0.01492197909238046,0.024732253446061666,0.014193380774826424,0.0518691173953126,0.04334301535569289,
FABP5,-0.03922230998192221,-0.01989771770394158,0.007833508183404992,0.04118851563444552,0.10488240728263158,0.011821861809952473,-0.004229909171205562,-0.033606326106800144,0.0055438414824587005,0.0304445070426949,0.07726186910284315,-0.0454613648606926,-0.08947643361084687,0.032246329548554484,-0.05123564597269426,0.0897924674631705
CCL4,-0.007461430129629265,0.0375770792323378,-0.014363122310015774,0.034901415723740815,0.08390866671391425,-0.05413879675091761,0.0348796704372709,0.034918094825525804,0.10218802942109959,-0.08704109953673451,-0.03839238669258684,-0.047269192967143235,-0.003078255646550205,0.00900216240352874,-0.03265858576439741,0.19653228144009302
FBN1,0.014769049805975473,0.04804780085251965,0.015500945942674415,0.01009431628021739,0.03572651339536332,-0.00820042628917466,-0.020564033717258574,-0.002432186231536353,-0.05792064066329702,-0.04537129729356127,-0.005701631724266882,0.018491266937997387,0.00918056732073375,0.02019251248725641,-0.02278260466091541,-0.027859689446073557
TCTN1,-0.007642209413288497,0.061914411637019634,0.031066113297458328,0.06081900948036644,0.09356387061833575,0.00817705501543741,0.011152607786247236,-0.005007570441490859,0.07741375410844975,0.048203898568343645,-0.04159841823080448,-0.017311735135560072,0.02323881625529202,0.0614630973593682,-0.023869637435989077,-0.045867386213924846
NCR3LG1,-0.02491068795106133,,,,,,,,,,0.008040731433444298,-0.027813476251487824,0.020191379310019773,,0.03253542143378851,
BMP7,0.00973848710078439,-0.0334104519931174,0.01577349947122146,0.04320584107926139,0.07069208283667631,-0.04463668166963824,-0.002490741709582392,-0.005272139001968442,0.11869081912703801,0.04182725443971458,-0.033077874465551764,0.011693432137452674,0.001011547575032988,0.06975145043597746,0.04341644784769121,0.036877252098300874
NLGN2,0.025740255989074697,-0.023501782116618228,0.021913121306599576,-0.020062212597732606,0.030389728512824826,-0.06737287947679202,0.0593295057069087,-0.021536066791960143,-0.039989539301842944,-0.01583454338820409,0.043704908065100856,-0.04423592720522014,-0.03515766194761061,0.08125756380910097,0.06550248339570457,0.12556350659085883
CCL25,0.0030231576135396235,0.03253096234334356,,-0.042612356672420616,0.0787547939942095,,,,-0.027806247564399637,,0.013355071976036737,-0.02915962406987888,,0.02242750714719,0.08643507488498571,
NPNT,0.024240612276896244,0.005683475438379983,0.0008708519169859867,0.006064868470838438,0.08471207096449157,-0.09736194427149565,0.05029550707970738,0.02777801920073309,0.0096085798474338,-0.03672752024799803,-0.010898962740200618,0.0038645343816294,0.04173154600239714,-0.008672185742167313,0.03818269091993295,0.12509743693572553
KITLG,-0.036813145992369595,0.09503573694449503,0.012081354919806405,-0.043118776327289485,0.05397552675232541,-0.00308588845184374,0.07591919587191556,-0.04503345086503785,0.10109682591396718,0.026301698998145752,0.011514219251230222,-0.010187289418291308,-0.011453502419165441,0.018138691253083764,-0.010535177973282643,0.10843344618679057
MADCAM1,0.06942242571973806,-0.04382516290815418,0.09147133213611401,-0.03218982466013521,-0.02934342945569859,0.08690087586384303,0.009533616393929635,-0.030935774950015947,-0.03143958686244722,-0.018669487586333924,0.00323997300198226,-0.02168854063152109,0.0629704908681634,0.05854783586548203,-0.010299278561658708,
F12,-0.030295991007863853,-0.011957459819016062,0.02598269877533406,-0.002830050440675584,-0.08651683364417631,-0.03875920283424137,0.018980640938282067,0.02225110157594951,-0.013233175674065208,-0.029239687986657017,0.021754733349082463,-0.030476584307805577,0.012618308456183287,0.010692633999092165,-0.0033963346605477094,-0.06137999286591742
S100B,-0.025947359338527255,-0.015218222962973578,0.013122454135434192,-0.027171412914118166,0.05995565477569871,-0.022665892771172008,0.0552359473525082,0.06830310125676285,0.06617055230299303,0.10831983089148914,0.03138128408475527,-0.0386481952962506,-0.035554457374490964,0.030836767684126378,0.07248686861473776,0.13278251926257875
IL27,,-0.02768606866916132,,-0.0372983996400965,,0.006714140519236029,,,-0.02563572678593734,,,-0.026306505069692215,,0.023915689768972164,-0.03204783930628652,
CD99,0.026413489613313548,0.07722290020190664,0.06305852229751639,0.06250446741940847,0.09663899765106602,0.004783820486217667,0.0653469857947191,0.05764426220261252,0.010361674972160732,0.032668025033666316,0.029120835691738938,-0.02556189136497548,-0.011251201343855847,0.11669414004132711,0.008728234673124226,0.06328313372562015
