,MGH258,UKF255,UKF259,UKF260,UKF296,ZH916bulk
AREG,,0.017394167780408334,-0.0239300952564987,0.03323147700283934,,0.006502070657729169
EDIL3,0.01830361200108713,-0.023532111276976877,-0.027240090997936593,-0.04498471049736918,-0.022441132150056196,0.0020250087448250866
CD86,-0.0008399775287792551,0.06476062013826701,-0.022290614513556864,-0.003457630285996005,0.00013322113580626718,-0.04401305528288945
AHSG,,,,-0.007813653722876056,,
WNT9B,,,-0.01569148131209152,,-0.019439251358511916,
HRAS,-0.053952786314645444,-0.037344462791768,-0.02889066729957176,0.030790561899893123,-0.0038406829102336977,-0.009440312173805058
C1QTNF5,-0.026104256792106727,,,,,0.061431993824216186
RLN1,0.0434600495207863,,,,-0.021110648146526575,
COL4A1,-0.05634251210650519,0.08987866567619357,-0.029409867014756574,0.053602773834880275,-0.039325141253912343,0.05952097369873997
CCL3,0.05560890635711973,-0.019400344646714758,0.0044789687578393215,0.0028033821434206158,-0.03779642922283857,0.011093391713832895
BGN,-0.02989528928017849,0.07487822457972079,0.037516714235605556,-0.0007155380031238801,0.029982516112389602,0.03509148077338017
RETN,,0.04368277318050072,0.011073589007417764,-0.02617303939392275,-0.014465238846151343,0.02525910181727628
S100A9,-4.5937976470342766e-05,0.06142851011946614,-0.029548143555077174,0.03526538190531492,-0.017702051219920988,-0.05679127021621677
HCRT,0.008120980313103833,-0.017585004113389466,-0.03278504101817148,0.025436214483105426,0.037745284344700585,-0.023726271371015344
FADD,0.06959032367119511,-0.0589085221654389,0.051244572116700304,0.03409926617132788,-0.06014045709064955,0.003120097256748743
ACTR2,-0.04414115855894447,-0.05532497881215722,0.006106847518636527,0.028525029128440463,0.010627092779917247,-0.023839551443382092
BMP2,-0.005623532704559828,0.0457895156262615,0.002054591092671222,0.0030814962260246447,0.013121273006232111,-0.03392387733226997
PDYN,,0.054866303595701486,-0.04503924243227918,-0.015850390434690338,0.0008279998684287464,-0.055395308793794694
CD55,-0.04573757269880349,0.13940370536732768,-0.0367465094920182,0.07189883021364882,-0.028650564707941167,-0.07188391715924333
OSTN,,0.03637316195071621,-0.014079616850423462,0.026627039435800616,0.030702378692415704,0.03549964705484482
CD6,-0.026254900011044344,,-0.013394555831070487,0.04909816776732623,-0.01837087988530378,0.0755650529203722
IL16,-0.05416951846591912,-0.023062118622892765,-0.0011472940645326554,-0.04174812628831533,-0.001071674018325362,0.02198902522391028
LAMA5,0.017891872600697994,-0.06929726955975099,-0.046556993434298616,0.027200677131629696,-0.01545127589312476,0.09603361035670607
RGMB,0.018563710201618244,0.0028982205334657273,0.005683609955309275,0.003030529111524133,-0.011382959129187268,0.06116421837044295
INSL5,-0.015602700557496588,,-0.004199842403525606,-0.014777320465385286,0.06762980585595249,
IL12A,0.0015097439399762466,,-0.053643895595045565,-0.023793191931846286,-0.01724224351952964,-0.004593338244565412
S100A8,0.019195873837450507,0.07232398927360446,0.009438164581124587,0.07857006066852765,0.025975657629954248,-0.0030066300512714347
TAC3,,-0.0229702530911537,-0.03341882554958863,0.03187042568679448,-0.05384709538766648,0.0011402311993582034
TAC4,,0.037161442516940923,-0.03029363104617992,,,
MFAP5,-0.005258441720837579,,,,0.08206647084294685,-0.05048218327489571
CXCL16,0.03689699971160963,-0.009663335019486524,0.01433886918326969,0.08122714375272236,0.0045585273731318515,-0.0408947489188851
AGRN,-0.03887601784399169,0.037292434480475666,0.01645164696709869,-0.01004105772195075,0.0015419157914616493,0.08558048470008664
COL4A6,-0.02152811131310476,0.11524850220604378,-0.021418557363395502,0.05006135498356897,-0.03849223242750046,0.037867340015412324
FST,,0.06507638866636552,-0.03506495848675523,0.06952045999019696,0.01779496739461774,-0.021702662327188846
MEGF10,0.10348272151104518,0.027976351126462604,0.03804727131351537,0.017283072494170985,-0.018144959047603933,-0.014357036921221531
C1QB,0.007287562279065181,0.01813948889282616,0.0001881210286938023,-0.005050723793617697,0.005856691639434462,0.0037145851948441858
HLA-B,-0.04960344423941765,0.06829839707028229,-0.025848624025052933,0.04613697641227229,-0.002830057776424382,0.044700958336096115
PDGFA,0.000734482335752711,0.022185432526045826,-0.00604215286556267,0.05114365116104961,-0.00029073981844007595,-0.08509853744112768
LAMA3,,-0.026182854602988723,0.010807372029187433,-0.038116893777282786,0.034422767057703876,0.08483773569081828
DKK1,-0.016075861788287005,,,0.047243780276095514,0.09274872985680434,0.04189906116006814
INHBA,-0.020054623164319947,0.05567064472950288,-0.026458786896497825,0.026869680197876403,-0.02642373044929101,-0.04449873543729381
IL7,-0.023911421446961175,,-0.025974256266067513,0.0890613962859514,0.022160382983047372,0.08645321372985781
FABP5,-0.03910135779129166,0.045828659827392405,-0.07257596690423254,0.10514258303666296,0.06932050341204077,0.04463793544479808
CCL4,-0.007102591482789487,-0.04397634276109497,-0.0025852053527962685,0.004752060302066414,-0.04019340822164323,0.031068539694770355
FBN1,0.012628029458145229,-0.009398816305435096,0.032298966104559776,0.020506511108337195,-0.06025479593139903,0.03827765531620986
TCTN1,0.010666223510664725,0.07178962418223292,0.01612483971350274,-0.053392092742044026,0.03234730551660549,-0.02652804455488643
NCR3LG1,-0.01908188222207389,,,,,0.036808767674761406
BMP7,0.041387969924362,-0.023163014976738172,0.02921929909688487,-0.03550492254289892,0.008837677225332045,0.07610393097502834
NLGN2,-0.009758238009140602,0.010086508366784794,0.038697095239825945,0.01793374992663134,-0.001913069085463068,0.018247120863715452
CCL25,-0.015602698497667137,,0.01761217131433768,,,-0.03251455152040743
NPNT,0.021020660816980882,-0.022976940933905104,-0.0013966472977834398,-0.004343621991024162,-0.01885297890182906,0.02469646503354354
KITLG,-0.0589434553812344,0.012242061706485266,-0.02354688944689132,-0.024658152821965644,0.013448738051843228,-0.0007275302480315301
MADCAM1,0.013321162578417065,0.07345770656732831,-0.015813722819884836,-0.017345617933480745,0.045601073632381944,0.008889318011585219
F12,0.030940963843652754,0.029406382389789584,0.0061554213273405925,0.06649809796476328,0.060426181497595634,0.003153731011598129
S100B,0.05794678780391377,0.025102277259328155,0.05144618440114511,-0.04437499132416504,-0.024169590876376643,0.005125793186085465
IL27,,,-0.024891200593591036,-0.01620797301894562,,0.08521019358277533
CD99,-0.032800242101223225,0.15314146656018637,0.08874371081239361,0.0809695259046011,0.05554902413753593,0.0310439552032572
PDGFB,0.018533179380690275,0.07856676613033828,-0.021169740676281436,-0.004967880207177411,-0.015426744285253093,0.029328634154769172
CLEC2D,-0.01948080889062623,0.04755429968532936,-0.00823146204882519,-0.016491183610833345,0.06341265397613331,-0.01329853350635412
F8,-0.05917909035912267,0.01644310888730556,0.05088432278044071,0.03836221652641409,-0.03110500889256932,0.03040194741946726
C3,0.047281508163204825,0.018326579363941085,-0.01563269320242061,0.05369964488515372,0.017919170759184817,-0.07113797274673286
DLK2,,-0.049098730529818245,0.02519955570894707,-0.013375734925964092,-0.02545089677276015,0.08490297956606717
TSLP,-0.015840935973797703,0.010397845176470516,-0.039471315726628986,-0.039881218829542514,0.07908043657996999,-0.039849552880524435
OSM,0.01592383096744275,0.026997815468189926,-0.04991043002006106,0.024698475498758143,,0.01254381073867097
PRND,0.09857263724209918,,,,,
SLPI,0.09427599681609632,-0.04298933253839318,-0.033286679228699864,0.06149372754948287,-0.02287259281882013,-0.011484964199055233
AFDN,-0.008767852209547811,0.006549800690986818,0.012200280221564953,0.05689903496173921,0.0035184436657943554,0.011937366213245615
KISS1,,,0.04721963326345816,,,
ULBP2,0.05121467293402154,-0.006489105284928728,-0.0712587270085565,-0.014107031675870046,-0.024617266969939783,0.008476895555768759
ICAM4,,,-0.015691479716198893,-0.014122260105649962,,-0.030043668610167037
TDGF1,,,,,-0.018370881401980937,
ANGPTL1,0.017845413108648504,,0.033576668425677005,0.03369437170976109,-0.00204560733889475,0.0024931250635541933
LTBP1,0.09541033071948277,0.033522336962865516,0.004168375282202115,-0.014120301268956435,0.042647823607628206,-0.03117793540047506
NTN4,-0.025186716889687093,-0.005927371838820042,0.02527758601439127,-0.005542479334835377,0.0219622397658671,-0.010348537390275917
APP,-0.03897881125487086,0.044985011279234266,-0.04217552484245288,0.019233230134996514,-0.024816868573289033,0.07147749963956787
RIMS2,-0.016075858450218656,0.037182912497134506,0.030287020582377495,-0.04163887286926803,0.01018259669458233,0.026129193819569678
WNT7A,-0.01653629308233781,0.011027076311557379,-0.012737911253153203,0.02216221497496666,0.00318780271647681,0.018299806065343305
GAST,,,,,,-0.0037873729893585315
GPI,-0.0472870816260497,-0.021017429216473947,-0.053077403607002846,-0.05168472851210423,-0.010463459338355689,-0.008258417127980738
IL1B,-0.020054631176193688,0.0057331917814863334,0.028031301381354255,0.005302299278773328,-0.007835802727476488,0.03581693119673477
SFTPA2,,,,,,-0.025573237866830568
HAS2,0.03133871299220778,0.030852389877796624,-0.009614065184575415,0.09041137303543793,0.01567285185245499,0.0013185335515566504
IL11,,0.01816058579382109,-0.030293633341297945,0.03515618855767047,,-0.00456748974300164
SEMA4B,0.11013980312056142,0.07759087830582302,-0.027272025440712326,0.05816461131030379,0.049437178506126014,0.05591279999454259
FGF12,-0.013871168419925957,-0.014618939529997179,-0.03874866466230088,-0.029239580972804904,0.019009279337485148,0.0566444570376504
CP,-0.0015215143254649407,0.10880576986301776,0.03805901038147108,0.07602148432894078,0.028572664135635143,-0.05654212897381882
NLGN3,0.01844109506065925,-0.010221353158363498,0.04575912706125596,-0.025826727542478212,-0.0036864445371264155,0.0926025656961514
GZMB,0.026783696561815472,0.10179894574646262,0.03693461602201539,-0.023184071105973862,-0.01562093401480291,-0.029829534791479914
PROC,0.03438827303937394,,-0.03753009624996506,0.006838359526953912,-0.012313394712278243,-0.01211978375960586
TNFSF11,,,,,,0.011638653933326163
AGT,-0.022952076401447922,0.0441285654709296,0.08001190467449201,-0.00939790896156508,0.034613740780751356,0.07362274348663368
PTHLH,0.04798889743054486,0.019498282790616023,-0.04660690337446116,-0.0011882995724932337,-0.012021354999349006,0.07613727119872725
COL1A1,0.022399032018943287,0.09206520433215593,0.024387132031073917,0.0546602664264055,-0.024660324129963936,0.052905545494507385
LAMB2,0.05015262965331272,0.01883014742575286,-0.021863731701784517,-0.026765772935982413,0.048708843021737926,0.08225466060583321
DSC2,-0.0033385240127868586,0.10916298100604138,-0.0002208525201041523,-0.028352500138736667,-0.035070827847022354,-0.035643872644915475
WNT5B,-0.02981336895119692,-0.030690929304308546,-0.05447967961246116,-0.030229640859579934,0.1681033486123783,-0.01850776004857849
LEFTY1,-0.01785106523449941,-0.02376019508537712,-0.004869311049885679,0.07537885504560982,-0.008940217771894483,-0.028421406358885817
FGL1,,,-0.01707288874739758,-0.01601099375479079,,-0.0027206795813315278
CXCL5,0.0283926437140171,,-0.015691478006314475,-0.0232264501815405,0.0307881537913746,-0.07898338225240932
S100A1,0.036111270203777905,-0.013513044678137395,0.02868252831820326,-0.047240663712696154,-0.048434651497388855,-0.06902271374631633
C4BPA,,,0.02031657922268519,,,
NPTX1,0.01437797648373994,-0.020880476338460782,0.018460155938278423,0.0009488540247376638,0.010016649301137224,-0.050949289638029645
TGS1,0.03046464878398016,0.011196784314828304,0.006621092043762664,0.0028550012586516385,-0.01694502065971391,0.04067349868053067
SST,0.025102206673878802,-0.02490370149824707,-0.037686778680302346,0.0001982039934349951,-0.005843495275069444,-0.019365952227851802
IL34,0.031467980420048884,-0.024527693085913592,0.04317607886099515,-0.0010091325364086523,-0.0004151874472258121,-0.017151662335699393
DHH,,0.037723502920075716,,,,
XCL2,-0.03021727637654128,,,-0.021787017849077567,,0.1230358510692219
TF,0.04443577842008493,-0.03463707708984582,-0.05800763287572345,0.02419661486443506,-0.04644076952472216,-0.058577439129824646
IL33,-0.049605849749704285,0.025081495584949213,-0.0504838103677179,0.03575326860844841,0.009956757287972932,0.013151378881264041
RBP4,,-0.020661084575174588,-0.031951426736945635,-0.011761478814350234,0.046370458289367866,-0.009905703088484742
CCL19,,,,,0.027525044268738124,-0.03909207276854215
CCL20,,-0.04164089691951347,0.12243740260271428,-0.026866212740056957,,-0.014572748874764419
NAMPT,0.060972076346920506,0.03269844785653981,-0.00979287478942026,0.05766360953798119,0.11346993143166065,-0.018864420916275288
