,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGF1,-0.05267621206490571,-0.017969302015325313,0.020948799144438063,-0.045240785329049474,-0.028066076872601545,0.023074391988345492,-0.03298374359495883,-0.03839394547000889,0.03472480315870563,-0.041500146924663917,-0.02834632553030654,0.11393565797402058,-0.033495602041342554,-0.0076584232372522015,-0.05253745265329208,0.002126247488325003,0.09981897158251653,-0.03097098305926976,-0.023182738056981213,0.13337509046218224,0.09118154797798626
TNFSF10,0.023527926823131977,-0.022836254195062303,0.13341619514793046,0.0008049438270721921,-0.02728279457957043,-0.043396546937754694,0.015426416949636198,0.001907493997029051,0.11805683648594884,0.1083029960957149,0.014281398801766345,0.03856023316628469,0.017786532354563157,0.08581853758851962,0.05522489876723497,-0.023030045454633552,0.04966793682093889,0.058451526624909884,-0.045915254777877834,0.12242411268826184,0.04488147504302743
GDF5,-0.022745670740693936,0.060433640765512636,-0.03194474853695635,,,,0.021360257854265388,-0.01586657723679269,-0.0002033748695641566,,0.03458364595070353,-0.005303863897409663,,,,0.025650498690877956,-0.02042465744660145,0.038940265280679405,0.04496984235613132,-0.015632093762264963,-0.04295419594006252
CHAD,,,,,-0.005765698625932465,,-0.008267413511059082,0.030382652356037657,,,0.015271128128923723,,,,,,0.11000199179800095,-0.02423808468250609,-0.025164366988436618,,
RGMA,-0.06461552301377933,0.10546095685774887,-0.022367136358369136,-0.029487366070540855,0.011099884558739554,0.009242192066113283,0.12614009833853687,0.09161814478047663,0.12776055774254502,-0.002388956316799393,0.03910140555654562,0.041621247160868145,-0.04360091209638582,-0.007663081626390891,-0.0327645741888223,0.1363067312778704,0.09684633374810185,0.08071141771084392,-0.048838818730289016,0.08102524156496253,-0.0016249090939397714
CLEC3A,,,,,,,,,,,0.03448671009062707,,,,,,,,,,
WNT16,-0.042401892100778826,-0.004704944035818457,-0.013215793520155995,-0.014897503627595171,-0.01677860861711047,-0.009823528849382663,-0.026569169794272544,0.05989334295869644,0.03347674302873874,-0.027420839271790304,0.018921199434196918,,,,,,,0.005595742162949766,0.006883387167897876,-0.06795784951717732,0.08551606621207991
CX3CL1,0.014760359156038396,0.054084719362427605,0.012974848232236833,0.031093863762651306,0.07427631005007929,0.025163289106474557,-0.006212891052599423,0.00045934334988699017,0.022964751107075767,0.04190744377047522,-0.018647892286363044,-0.02839941075535898,-0.024383315728506057,0.048494656903673085,0.12098674950097163,0.106067031724464,0.03070355455015553,0.01048264130565531,-0.05582335474162146,0.048895761940660226,-0.06978030556315355
FGF1,0.022771351296157448,-0.01644468522363336,0.03901921560390848,0.023935077399462212,0.0791933150385308,-0.03229033495901153,-0.02993313721362559,-0.08554139492900831,0.008431140689384733,-0.009235369207393639,0.04761790840701848,0.05456360622683292,0.004926652844433211,0.04230706280336062,-0.04073823377890275,-0.012414562338786937,0.08490660699080722,0.026240700389888183,0.02909060359956379,0.07824434528848757,-0.052695321833795924
ALOX5AP,-0.0506221346620715,-0.007240621208562919,0.0632463114276605,0.008349837256262316,-0.009298912715448785,-0.042027482281216194,-0.024523673351241258,0.008201766731998706,0.08759830522534155,0.03589803920503158,-0.002510310463337427,-0.0074680235664147865,-0.04985784969527377,0.16172484465925527,-0.021800590852340065,-0.009110638746664151,-0.04048955722506299,0.023267590953345064,-0.05434023407032621,0.006163109059931542,0.03975600374504264
IL1RN,-0.02024220664425632,0.05034220574733983,-0.03808116597901489,0.018328712492803104,0.022891751166205634,-0.032064853665408746,-0.044958580482354675,-0.0188280747055156,-0.004901806587164824,0.010674014303485637,,0.008096563843795802,,0.1525855938246909,0.07547573183944803,0.06446579927349817,0.019178012441158566,,0.16660114999513956,-0.034300479666788924,0.03479383576618418
PCSK9,,,,,,,,,,,,,,,,,-0.020858399358286775,,-0.015627057134193656,,
NPW,,-0.0299268272850156,,,0.04068790280852874,-0.026578247741975067,-0.032504377898247096,0.1120374846697225,,-0.009153901918777982,,-0.01137718592734689,-0.040469049803101176,0.02340584800171573,0.023883889742139626,0.02539096169468775,-0.030678530129562117,-0.022362594588269405,0.02741954783747673,0.006364098738479634,0.011635244581614388
CXCL9,-0.025207238134912786,0.003118875458296094,0.11421019651397953,0.0040740778952047425,,-0.012184109601148716,0.024904096947825236,,0.06060195236892599,0.09736385735882763,0.1125091132946952,,-0.0502092570891163,,0.11632227399592653,-0.003810208966537874,,0.04987604139330157,,-0.011170369231096417,0.08471275982557738
ANGPTL4,-0.014295316599164274,0.012806819486458149,0.0028049196281453898,0.024112957802842446,-0.0654875052958213,-0.014018563468069895,-0.03769912851844725,-0.02818524232406463,0.0014298710732921374,-0.043843923001662226,-0.012223521302072042,0.004792021586344151,-0.011341611303047238,0.07017480735533387,-0.05184857755530658,-0.02128687710573267,-0.1061772652645727,-0.05759741550023799,-0.025801734802570045,-0.12637778938684313,0.0528125044376069
UCN2,,,,,-0.009461742219492484,-0.01161375559680179,,,0.1714264199521441,0.041403846769922106,,,,-0.02131875463926375,,,-0.03623289299182107,,0.04595562052397368,,
OBP2A,,,,,,,,,,,,,0.0035577089730010314,-0.04937123270610982,,,,,,-0.007266883906116144,
COL4A3,,0.032243106824915505,-0.041870293377457575,0.0026613345597412625,0.03160074394734217,-0.07464617468965161,0.09752596231844522,,,-0.014975843355354523,0.02754269184781648,0.019641303697351415,,,,,-0.016505676997095205,-0.03761468315985859,-0.024697410787303378,0.07594955569755386,0.03892980473497007
NRG3,-0.03673968995046217,-0.02084850274747134,0.06945447736675615,-0.02514681428122184,-0.017729308540584417,0.005889584782311207,0.005445742811306486,0.014795237990450643,-0.07850882761149183,-0.04153911672187048,0.00635284269685511,-0.02846788441245996,-0.06284108514039541,,0.010084579267623883,0.05917183653489824,-0.050403527803344055,0.015727182728743842,0.052412257458616086,0.10549792754877695,-0.007478524765165264
IL23A,,-0.03887877116386161,-0.023788951927638267,-0.01987165036186526,0.03139012035744487,0.00015235164890636615,-0.046583918418678406,,-0.016111958909031516,,,0.0447036637798744,-0.03499263207541722,-0.004619524244310949,0.0888460896441536,,-0.011214266104027095,,,0.09594356080167964,-0.048637381833440435
COLQ,-0.01000798323242699,0.03205392971999668,0.04907625453827671,0.007371897281626385,0.04635842235160926,-0.004541607080755716,0.006487528856335737,-0.0023672156270125957,0.03811768657356243,-0.024941211132593486,-0.01294942665513216,0.005336371982148703,0.05856497433520364,0.11714375349575573,0.05258085403579484,0.06887462676640115,0.08430889451229492,0.08469438474909054,0.048732807588852636,0.07577375952667265,0.01382006281517082
SCGB1A1,,,,-0.015117386383240339,,,,,,,,,,,,,0.004160279026259917,,-0.018080602017355004,,
TNFSF12,0.08182910326084578,-0.028551851783124586,0.0650980851771186,-0.020934491248855564,0.014046804890714158,-0.016081937431231565,0.024738478179253197,0.0023277507889504236,0.10086628312631737,0.0010228233883378274,0.06264507539992338,-0.013915750932829646,-0.08214804795244975,0.11262284665611737,-0.18510142895123832,0.11603689609775143,-0.031791097966302605,0.04129909587355012,0.011867087178683743,0.060752278798436955,0.011732610342510977
DKK2,,0.10915543165076995,0.03516238729071586,-0.01774004714278754,,-0.024467731622697542,0.11767083938290127,-0.012276311585282489,-0.003911494701984652,-0.025608229294344833,-0.028844242515910605,,,,,-0.03732523300350637,,,-0.002889850410868388,0.04017301734554074,-0.04371887772343619
FYN,-0.013509425400659154,0.07977008592711379,-0.0016203067070822013,-0.04523663235482389,0.0176205327640579,-0.02244072031697211,0.08970324309158752,0.08713564836884631,0.1464845101399348,-0.02150243761791079,-0.004639923589108759,0.004034463950285525,0.0317931507794967,-0.011923125418672237,0.011632653871003871,0.09852390446705586,0.08067245216254679,0.0544645648703075,0.0214974952306646,0.06881730414995905,-0.007614602286180094
ACE,-0.029331572314948245,0.0740583009960671,0.09266325060996972,0.003156294653533774,0.10944047865444902,0.03769665726206528,0.03210102858659084,0.002222833185025635,0.0658111226249089,-0.017486965257692253,-0.017516101440299872,0.03180822607915831,-0.03665351264375276,0.051513474025048196,0.11543238371906699,0.09620913546407282,0.05703544712086634,0.059734800488836844,-0.0297073364788719,0.014726425899908665,0.0037572243488695665
IL18,-0.008886062588098936,0.018105026906739295,0.10760010694277969,0.04589107885630823,-0.04247508462314976,-0.0032436149934470435,0.024006264726935355,0.05288676809164531,0.07635273878331547,0.08073669454944267,0.018943870598193663,0.07395161534725503,-0.007114598999145661,0.09657151836242281,0.08504320492138058,-0.07459303242596807,0.061045304602573264,-0.0333874657089906,0.020090478268704907,0.14022851403708583,-0.049714452787469755
PPBP,,,,,,,-0.047938234533956896,,,,,,,,,,-0.02469160062892988,-0.025746331295714023,,,0.08024277424860984
CCL27,-0.023040687617412084,-0.005989421786236677,0.05374992505572437,,-0.0258236127149017,-0.040789700321207045,0.0751618373354056,,0.03043363601973318,0.003736387311542093,0.009142588574945506,0.038972046864431495,-0.03499263115674426,-0.05812502395343394,-0.0037923369882448886,-0.020607353459355812,0.09398213387115159,-0.027642067771401276,-0.03254019727256966,0.06418400587898548,0.06594136711366066
SERPING1,0.030967817541955277,0.06966063539672734,0.06201600615291854,-0.008751794315379487,0.061508003890764905,-0.032328074646167965,0.02463059570020086,-0.024717856862677814,0.124626238222941,0.045275369407633194,0.05596378114428236,-0.010120273226817337,-0.01703720834247535,0.024072396043923038,0.029831357062644868,0.020714387846848033,0.02279672336616534,0.06048744177654028,8.300425319407003e-05,-0.015088861075563955,0.09028348673092125
AZGP1,0.015833873205335948,-0.0025196711582254434,0.006100646997509353,-0.053258485680277176,-0.0561704936780967,0.0005370673874463388,0.12924948738795206,0.13544732501302542,0.009420971784050632,0.05033050558075404,-0.0305849685380345,0.010016178146468437,0.04468423117616193,0.012671031686584016,,0.10924218464925055,-0.04591741451499856,0.04950669620461065,0.003932183096722529,0.11707179688760982,0.013630489079708282
INHA,-0.0015132075112161915,-0.017041286677177424,-0.027580756921818717,-0.023165698127279016,0.026500502667706184,-0.02338956641763905,0.07327317013417457,0.005071653956152675,0.10036434291197888,-0.0322448982920935,-0.011711490774135051,0.030661894863262946,,-0.026685222563831063,-0.011974827285814773,0.05099758123685776,0.038086509934787544,-0.0003929658247376884,-0.004244211888583793,0.04429012583839052,0.017066148544005656
SEMA3G,0.07866161536812624,0.03110345586861486,0.08007663560202088,-0.0010298114087910993,,-0.03872956155890945,0.005752275084317613,-0.01014570772095034,0.04130606557138678,0.04137784727064934,-0.03932110835241727,0.009004783433026738,0.010840370556484047,-0.050727763040774775,0.03126460218614348,0.000686667306287059,,0.08062984658712628,-0.02592611124849482,-0.08145192231698099,-0.00623634002427261
OXT,,,,,,,,,,,,,,,,,,,-0.015140621062352963,,
COL6A1,-0.025225395700894476,0.02269881737230565,0.0610637298353172,0.0020851436423635467,-0.04643453567611172,-0.012030735067733462,0.08769518076522836,0.06139816695411032,0.1586089181253839,-0.0018497600984294933,0.04147066497232785,0.06732997047607105,-0.01924403266906952,0.02253666251071511,0.01878055602986648,0.02288305244517705,-0.03312075563060658,0.0340314051475025,-0.0074718874196842925,-0.10523504326343654,0.06897185945973071
FGF17,,-0.016598012502103316,0.01894558905130798,-0.016578579129862967,0.06174531888691825,-0.02558671050522613,0.0058043026949456565,-0.011705769579972792,-0.012970318273457421,-0.02864030690748456,-0.023978525413567632,-0.030056509282291005,,,,,0.004853791882933152,,0.004205389181748914,0.028781589470730076,0.03451442047787124
TNFSF8,-0.025015316463684236,-0.03396247099684021,,0.00784643934264292,,-0.03075871015776809,-0.013966323190908349,,-0.005181331250131284,0.13531412386618877,,,0.10924234445267102,-0.027744798240452773,,,0.049190460044407525,0.07807721182077654,-0.016099478849914445,0.007005106386494985,-0.034790818559993
FGF20,-0.03330682480711807,,0.027093127001509884,0.07442335239156125,,-0.012731458669031564,-0.027936032700378116,-0.01645975231125678,0.19857276560332682,0.021306205203554904,0.0005581136955888414,0.021754233097929662,-0.03019556506214914,,0.062128838074861345,-0.036724993140600064,-0.03565929731438166,0.10852199209697663,-0.03257434864805051,-0.020169388545560694,0.08940798007159015
ICAM3,-0.011460982815076706,-0.004594926148671841,-0.00759283799348905,-0.016707644163368673,-0.04971051828365156,-0.010410355018158728,0.020307039474740166,0.04810196482898759,0.08784639858026683,0.04407166240797953,0.039334883511179836,0.005633216064605017,0.011733117393390618,-0.02178173794684163,0.019555777931688324,0.02563339191745459,-0.0029438796329897656,0.1188938748756194,0.003229080923096091,0.07778568012510177,-0.011930224488023663
LAMA4,0.049164759534559184,0.1065225466283621,0.10667072672288437,0.019585583532466987,0.06914579206859982,-0.0005168754199215977,0.047494479386493156,0.025111604598277586,0.13741431412683003,-0.0024270527734330753,0.014088978890083165,0.03888182206923973,0.02167031517791459,-0.07826192372673031,0.06926133950987237,0.054436962740305066,-0.013820477060563269,0.06745705940462333,-0.004757004650038196,-0.01894839833921534,0.01826859019707834
INHBE,,-0.05341879105783686,,,,,,,,,,,,,,,,,,,
DLL4,0.04270857080517614,0.06109302320672271,0.07268194174723663,-0.017586506231607662,0.12679835320874733,-0.0001679370879028015,0.022067861260998994,0.009243811230626684,0.10371268760255958,-0.0007041414008188644,0.04742389689297927,0.036282780795287226,0.013308546974636407,-0.008705585526672343,0.05230605314774774,0.07234382006008652,0.10295580413292095,0.006841678741098088,-0.02143110619208692,0.07884130278369755,0.0400270984707372
SEMA3A,0.034551374454062124,0.015423913276477595,-0.00033546013528971193,-0.004221341163935735,-0.036072823149134244,0.0036925784669325245,-0.030367430732422148,0.12895958316244732,0.03998475086175826,-0.013491672335067829,0.0482777958954207,-0.006322909508666092,-0.03816364517004062,0.01084494762716508,,,-0.006103305458920714,-0.05594562048245148,0.032430609018484,0.06128463877631114,0.04438785955168058
RLN2,,,,-0.015759411161676434,0.010544537858919381,0.03259139894881283,0.034491042614027814,-0.019336345420949436,-0.0009445007969144817,-0.007167938840411695,0.001923817811585718,-0.02177628168831223,,-0.013990019820841861,,,,0.05623026533539381,-0.017658494885440645,-0.014463781648239228,-0.039765951692435866
C5,-0.013735822590148003,0.09672632583522477,0.014881298492229788,-0.0031798184681164883,-0.0061671625646382575,-0.053023188818519446,0.030225812136502345,0.0732128253870254,0.06973166991876395,0.052183506574572464,-0.006034559802043253,0.06783317581970442,0.053368118995292216,-0.046695472200323676,-0.007924607306023835,-0.005581657773728991,0.059686227420201056,0.04087084351187108,0.016514073013060078,0.08744733699152438,0.05492703240707732
COMP,,,,,,,,,,,,,,,,,,-0.02397837499809701,,0.05573503129240131,
EDN2,,-0.0459322990312732,-0.025580200183758433,,,,0.04329690204010567,,0.03275476323053365,-0.02529468874820263,,0.04006657093552864,,,,,,,,,
C1QA,0.010958985791223326,-0.09333316345661372,0.1145104056876279,-0.005535585841090482,0.07429564466945938,-0.01465386856637805,0.01605592985090658,0.028133059462458865,0.06065769173580246,0.055866828375931224,-0.003073500222969786,0.022310557787248303,-0.06126095346041791,0.14270956376751454,0.07425163627292464,-0.03459178069210991,0.07048525952842757,0.0653988955185642,-0.04272009502787971,0.07478155078355087,0.017955193472285053
UTS2B,-0.02121350776263435,0.011377301254663253,-0.02737369777202189,-0.01792672515441891,,-0.031041466821145378,0.007999144122366134,-0.01439329291022946,,-0.018005385602691347,0.008850194934006182,,,,0.03048563439899892,,,,,0.06303084287620164,
COL9A3,0.025828059113047332,0.14387913932150576,0.040752199505032304,0.017858225177308302,0.07505997437089444,-0.00490574832852314,0.021054982848840113,0.10674549668807225,0.10792023754636937,-0.007967492162677822,-0.007499854010368459,0.09178712325402223,-0.010819312943447503,0.04235410838341517,-0.010674584537830782,0.04022215266312427,0.09078466581365104,0.012371189482507343,0.006441367569568533,0.11754850341872514,0.061884249170919656
DLK1,,,,,,-0.004529485643601127,-0.03628091463971123,0.0064077925652485,,-0.02790690635262495,,,-0.05472726461187807,-0.015646367924647207,,,,,,,-0.035202014265102506
HGF,0.0686681875060026,-0.058491470220595324,0.07997305037284252,0.01761293166122559,0.09734317765645845,-0.03727982559979012,0.05211956262432436,0.009242367513969013,-0.03418356258593272,-0.01844467081051447,0.04851346068603085,-0.022698158213459413,0.009912204768576273,-0.02354203051060344,-0.007362894184517338,0.018694503686999063,0.0061700711103401,0.06589948654628834,-0.004564077467753061,-0.028514986538254305,-0.021047416274686447
P4HB,0.04605389440319988,0.009750763822169667,-0.03389155889177327,0.042045499266636296,-0.0954489657313802,0.010298045985097716,0.0425157953062816,0.07454193508982754,0.11493965288606421,0.011984634800826179,0.10493962089194223,0.029681145822080125,-0.0379783770931259,0.0025964588248694864,0.06611971965957156,0.029393603635051727,-0.10559317725698454,0.010691934109675559,0.012619682117827427,-0.1328912761228491,0.03640262637172855
ADCYAP1,-0.02333221254356303,,0.10589624632273129,-0.022270012062460858,-0.005115453155597042,-0.0285079852010563,-0.009549892075500789,-0.01846627898425097,-0.014290217028240671,0.03703669886572841,-0.05686363380112044,-0.032087968078660274,-0.0534134679512135,,0.1257660163710675,-0.04130430166727136,0.042820826774650336,-0.0011210141618911982,0.028894923401913016,0.09609970710801505,-0.07545209922729362
GREM1,0.021338287928400583,-0.03652242858069505,0.00242265656716131,-0.01837853258100033,,-0.02682955902664585,-0.05758096065075831,0.031544116294976506,-0.04530096181632776,-0.037907813767817856,0.07546186676878645,0.042375682144632,0.013405448714511919,-0.031119210451772898,0.003360914599860069,-0.04697465790387902,0.003218021050812525,-0.03414322698931227,-0.06549520991477178,-0.001680975707056744,-0.04440878831640733
EGF,0.010854438783775122,0.03234622664262375,0.049077285714122114,-0.0446389065333235,,0.02966973565410611,0.025786716229348344,-0.02303460309862035,0.09862400472704475,0.0029905594296732473,-0.02578508544254998,-0.005114470766464884,0.062064904924662406,-0.019288061963883565,0.13658728965337094,-0.05248907337995454,0.06235080496419843,0.03538168775124816,-0.02223282336344968,0.042752167334163406,0.08019158893484418
VEGFB,0.005840396209335789,0.008289979894268773,-0.046903183772024154,0.00844455583508099,-0.04545253051271844,-0.005009568200069466,0.02704712178936025,0.07818656430116783,0.09167240771493051,-0.02557439589580879,0.0005866992152383888,0.010046949971327327,-0.03835436498691621,-0.018767233131164268,0.04194997762701743,-0.018417052208971482,-0.012770595586646252,0.0025286340289282184,0.038492604121045694,0.05622738402601131,-0.013897048496023525
FARP2,0.0022929419371836364,0.10277989414049672,0.04403487473165095,-0.020153388057221,0.010461533702343526,0.04889183140504397,0.04060032940533222,0.09144012290154879,0.08047471048604278,0.06940335123280314,0.016753799300361926,-0.009060293331094895,-0.044815700809483536,0.024997056823205115,-0.028341085385486093,0.02898110912638242,0.048764345637700136,-0.04527233004546391,0.014102186105705341,0.06412832035561385,0.024097085051362994
BMP3,,,,,,,,0.07696855661147879,,,-0.009114028145306185,,,,,,,,,,
IHH,,,,,,,,,,,0.026436456107844775,,,,,,-0.024293047696567153,,0.024175055249775926,,
LAMA2,-0.051540017131289105,-0.0001442604939740652,0.09306867000374755,0.014037954400966073,0.0859709596475919,-0.021362934030194895,0.03440016525300233,0.07944787160027218,0.06885170904988577,-0.004516102454629229,-0.009756746936454053,-0.005581477043101531,0.044830938357190805,0.009314430063047989,0.0710907859221834,-0.0940725637193711,0.04725795435002013,0.033824837549882567,-0.0011070574966811901,-0.025436974082739316,0.01983678106869027
SERPINC1,,,,,,,,,,-0.01926413604578592,,,,,,,-0.019915041877973102,,-0.017226671237345136,,
NRG1,,-0.06320122717352974,0.043850936568898616,-0.00396227786017232,0.01491731059721644,0.03777580534170701,-0.06480621587162823,-0.021309835143978235,-0.04095218018406857,0.011020942313306676,-0.02587446218557725,-0.04398294067555186,-0.031208280670297437,-0.0530275965818078,0.02781963376549476,0.05816354589158049,0.018711465953843664,,0.013919664814882571,0.01118993389771419,0.03417651575159067
SPINK1,,-0.008194510929823567,-0.01723765271774722,,-0.05054204234770892,0.03505229526107133,-0.015436758935218491,,,,,0.025727834640915836,,,,-0.03964332774747371,-0.046761206821303976,,-0.021175045544381828,-0.06243748334706275,0.029514439722016898
EFEMP2,-0.05059042133561411,0.0688767055768881,0.04740857207204051,-0.021442497811109913,0.0411555328239098,-0.02270287292624438,0.06258807769642856,0.042919617617155216,0.11999100712397154,0.0010514975984983422,0.03950349503100175,0.0787559262128864,-0.05032778628397018,-0.03251037367240328,0.00893770735897854,0.03740314869756919,-0.011740094881835889,0.07318018335906336,0.011489710150833856,0.01127404868862702,0.019692217241611614
SELPLG,0.006380401522711214,-0.05976701688368959,0.10912388576589942,0.06287104745827053,0.11292261114819047,0.0015623518841675998,0.00434846634981523,-0.021667281518134296,0.06369297642663223,-0.010826351020845178,0.01425662325433829,-0.03332356208236481,-0.04467424718869152,0.06471987534064441,0.096801132645173,0.09629986195747524,0.07726055423626041,-0.004440876781427476,-0.015735284831088086,0.14599712870706935,0.017343020289491036
GDF6,,-0.042828211160786195,-0.04342433206026688,,-0.02051384490928975,0.006858731604203721,,0.04847158556270348,-0.002228997624959277,,,,,,,,-0.009012055701675854,,-0.0225106321708225,,
HLA-E,0.018904292981137015,-0.013296602962978991,0.10321176735755064,0.03696942752402465,-0.004071458084133092,-0.03801635220785441,-0.01481601548950525,-0.00503681557934604,0.12583010104332037,0.06446857466140117,0.08875293674764512,-0.004981208851315748,0.032716633634572646,0.09021298124835526,0.06100660242610575,0.04441471602006018,-0.011560629410795949,0.011751457220113106,-0.08448116842990602,0.019498771715596774,-0.03397015249654585
PTN,-0.02055841995428229,0.13870817800337673,-0.0016172955880094265,0.0013770071977564902,0.06525932477617122,0.0074241136946248155,0.13301999843490903,0.10846738279800487,0.15583564448429013,0.016397471125933736,0.08559981379956896,0.04163663378415264,-0.08331263894747135,-0.043079207477445584,0.13174402647116515,0.1665973663964684,0.049604731257108084,0.08265299349102397,-0.07996650466353845,0.03156613273028387,-0.01908089009988717
CD274,-0.011701963952507976,-0.025201907035281232,-0.025798088901237085,-0.04341830868504311,-0.031321937323843564,0.01656491690702751,-0.03460238296180311,-0.03211170284216239,0.10378187226993045,-0.013881839477923723,0.0013957799635762227,-0.026488655338539856,-0.032467488491776,-0.0053882752632508,0.11440979590379714,-0.048572572668305225,-0.03832179258134528,0.012174397930752067,-0.007662701252581173,0.05189053783478375,0.06824652885709635
FGF10,,,,,,,,,,,-0.037695213941623444,,,0.013727638771110754,,,,,,,
CD14,-0.026188742538207663,-0.017855530724410144,0.07294062337497448,-0.02818671024582351,0.03477758765342654,-0.049160186985670346,0.09641855875650635,0.004126102338532911,0.04823322147820682,0.01714656575988704,0.05710514629592041,0.02696406009585838,-0.01684994366653017,0.11150788957912694,0.03922796314028639,0.06305875035929413,0.0617086943548982,0.049595329709056155,-0.04962981253828249,0.11625800363227065,0.03923802243706583
SFTPD,,-0.03427077332954471,-0.024281610885299072,-0.01226665012816246,,,-0.04466552040811088,0.003199410860881782,,0.010452033820709328,0.03266680346452371,-0.027685503993324444,-0.019901285194721115,-0.04937989517184435,-0.03559128163540374,-0.03699057513433412,0.13622390758653105,-0.043470464278444934,-0.013777202892656125,0.03013328699630025,0.030630279493692188
SLIT1,0.037607090542232616,0.00884506222528649,-0.041704864832420044,-0.037678521181141435,0.027468043506910005,-0.0045947468910917545,0.0031522090126575022,0.06879343535664922,0.07581537562203616,0.0007243309719661562,-0.02765363894429418,-0.018010134639806337,-0.0408041643362408,-0.04993731400324751,0.07767107915746643,0.09174739896694177,0.0800146929380574,0.025562369980797525,0.0036642586115150336,-0.00709504456787815,-0.02004069001604776
LPA,,,,,,,,-0.014393296518685355,,,,,,,,,,,,,
CNTF,-0.010461468475483621,,,,,-0.011503059173237164,0.03779442548331145,,0.06444034263269681,0.0005089375585595494,0.0041491478334266755,0.0018471064629677547,,,,,,-0.02063121818347265,-0.017658496832662452,,
BST1,0.10697636012119954,-0.03201760439396285,0.007437170597442723,-0.041509765717812334,0.1241089410124046,0.026339773680683878,0.015449231521802038,-0.02317717030519079,0.19807406783947804,0.0022320954222325162,0.03286489007095245,0.026474390301626304,-0.004000482349375473,-0.08618320541819183,0.04634898915330707,-0.018867471864268636,0.05172643254903032,-0.001441994104464558,-0.02805625714649008,0.04227059524296423,0.09630918755209504
AGTRAP,-0.03699463068088422,-0.03596882890202384,0.021297124371639907,-1.8945763434065144e-05,0.03521579628957495,0.00692531284924391,-0.03683797829525185,0.034884107167656435,0.1283830568361001,0.01015452351412756,-0.004929082950085957,0.03418513775234907,0.06621063236647892,0.05295213005462806,0.02385197519698841,0.08809499573934497,0.014125189112202462,-0.0014997515891472955,-0.013390973924446914,0.04258322639069663,0.0021592709745021734
LAMC1,-0.00416530537152222,0.05335627781376353,0.0857418347432164,0.031848451571020286,-0.01956601650026846,0.034306416343028806,0.01883797147508781,0.01012267173207088,0.156304117407937,0.014103519841460674,0.051564105614602035,0.03998791822376631,0.012175119268572256,-0.07558333454017611,0.022517124575656747,-0.033436315177490045,-0.0015184055732880355,0.03722191120403617,-0.0478577624206745,-0.05106294736978905,0.009609528033710013
COL6A3,0.021240451204960247,-0.06731084371227476,0.11230842919117408,-0.02301860252836103,-0.037303338667381884,0.0022101284958962832,0.04662191507675331,0.07171854289568579,0.020219107014498316,0.06885940676533842,0.03009313191507653,-0.03718758206599021,0.06841761489011702,0.05385777414760846,-0.0662613643835873,-0.002124630641277498,-0.01511950432452616,-0.04041310812713798,0.01523328840388615,-0.04846573678634163,0.09301122549863437
FN1,-0.02297970379183804,-0.027971404757630124,0.0824835549918266,0.0029047242353565195,-0.04093468573460516,-0.0028022660864680743,0.033110217735437354,-0.0011026643922846743,0.15580765004386432,-0.016570306575986706,0.0212737936265749,0.06405600761990833,0.039395875139904384,0.007133890581534506,0.010812907376364207,0.009968381853120958,-0.04311435190022054,0.06380108479512257,-0.0007144216488025934,-0.15961738954738852,0.03438642281862292
MIF,-0.02436152226955036,-0.002615157036292214,-0.11402732086346176,0.00813983903968113,-0.061639055360252624,-0.004158865013405858,-0.07784705357985501,0.03451446339074903,0.014254369482695569,-0.029995371604160652,0.0053401377508286016,-0.03676024506690186,0.07989865221579186,0.06643697692636685,-0.0749218730559244,0.10579077693759095,-0.06919188147426436,-0.010261358287577094,0.025009683041197526,-0.009764233740985787,-0.0028065035743609097
JAG1,0.004858203980236378,0.06969187416707631,0.007326769188833995,0.006544848188080736,0.024341888777521317,-0.020487695030803832,0.1121265081184653,0.039523368801938755,0.14491301425323566,-0.006941710573669183,-0.017443982678607757,0.10194937642719258,0.031514348781485596,-0.10921641772345636,0.13610734737842609,0.029953465863652846,-0.029885257034221027,0.06758191737502563,0.0019005302213450327,-0.1411926275443056,0.04827857665090298
NID2,0.011693416838866768,0.02683875465028071,0.04997583903130852,0.04507974415823963,-0.00014891003061108833,0.001786581141083948,0.10330375213774738,0.0788623512711883,0.09639057736342128,-0.016941440450696798,0.01970198460417304,-0.012907116743784072,0.017851570849026565,-0.05521112569984998,-0.008670223262890877,0.08212469196402732,0.009994532023272731,-0.022180524319677222,-0.06014511607359324,-0.014411506815186293,0.02132275119251306
EFNB1,-0.021797503484072913,-0.046223623170483265,0.03435571259174263,-0.009342788297686637,0.029081881572902986,0.004273416250020575,0.029285005192916658,0.030493516290557937,0.09401334032084764,0.008262893708066052,0.04716276023327228,0.007682038193076355,0.07397171119921156,0.06685877122128729,-0.017280690155058957,0.04955973061436485,-0.00918713255020548,0.00249287350457628,-0.05513661837926063,0.06608389779713392,-0.018552277155907123
