,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF22,,0.010204685996364659,-0.0232229621193665,,0.1822657693906792,0.005949290310922928,0.14879400186335773,,-0.01679234689566276,0.122624458083284,,0.013694976705780411,0.009239207041129,0.05149702409115921,-0.025480030314983873,0.06131187868470593,0.005545485014006438,0.13988397682420683,-0.06895381726975681
SHANK1,0.028924258653828458,0.038322926804318674,-0.018822271914524066,0.012371735672181751,,-0.005345970402142074,-0.019936236463628104,-0.02820695633270968,-0.029260531151340523,0.08503253304651882,,0.00850256690986161,-0.005888130219389277,-0.027937684275643575,-0.021729131616545324,,-0.024658217508220778,0.040859945194585544,
NPVF,,,,,,,,,,,,,-0.028084843250076114,-0.019845429520771483,,,,,
RAET1G,,,,,,,,,,,,,,,,,0.007396765982309193,-0.04638727814871439,
TGFB1,0.12980630058959086,0.037767378656168714,0.01284474036691832,-0.0024846881368097177,0.0030066430697328426,,-0.045398742196858674,-0.022786078856556164,0.033604182574082674,-0.1474324273727932,-0.018871908986397127,-0.04526056853734365,-0.07714223017553386,0.04826834576929987,0.002219468081878591,-0.0801130675045971,0.0002742502330367055,-0.11887079730822633,-0.07332368577609073
MSTN,0.06272483060400733,-0.014214275820386542,-0.02625642631175183,0.051997597622053277,-0.0023025733125390585,-0.0043331891153442015,-0.0866618850446949,-0.018028987724426297,0.05139759531891855,,,-0.09511660618162326,0.02223682856849446,0.04904940855918216,-0.0440547867621497,,-0.01976451101848811,0.09450474743442137,-0.05004958659332883
WNT4,,-0.021080189210553015,0.07864565905390994,,-0.005421127104687505,-0.04745331696418417,-0.023758164561496133,0.01760945006568216,0.028469215618177914,0.04331341914365681,,0.053641561997165396,0.0678723637557842,0.06422573234270189,-0.008006264228327392,,-0.07154650686294561,-0.06323722262107141,-0.04474051592077047
TNFSF4,0.008305759426021722,-0.048206533885325975,0.060062216327844996,-0.02315416939048894,-0.015287734675996907,-0.0037638491175912086,-0.027581621195929287,0.03033751092948822,0.022419490164405743,-0.024344844013484118,-0.03308488177059953,-0.005596792713927324,0.08565980934224451,0.09076730746107177,-0.011260217807665713,,-0.00805230186571454,-0.018232002785660853,-0.052183197943844004
NTN1,-0.009724867404154057,0.10565640990307097,0.022128957694204563,-0.01841156731246633,0.0012322120394949575,-0.1002662039502281,-0.15077554138069202,-0.10601702657986999,-0.016359004948749343,-0.11298005994298893,0.047297615848040625,-0.09078297936737952,0.049455755957548274,0.07274043096098566,0.057653313886191486,-0.021247904387530627,-0.046212147717645154,-0.11402275116120028,-0.0015343674575422981
CXCL12,-0.05727858039977243,0.01625289441157689,-0.018099398177974332,-0.010520178568277559,0.1569446459279894,0.014714369237603072,-0.026147817309858826,-0.0004521263789232623,0.02384922195646389,-0.0673954400788211,-0.03747463053784827,0.06569305841282644,0.008298892254337761,0.01818179101029855,-0.041840531729881794,-0.08114368414373625,-0.007959869556429513,0.061687577029134355,-0.049362679513786846
GNRH1,-0.01356345248021118,-0.04883965284641258,0.12173625703626836,-0.006290792354920783,-0.010691752048768502,-0.03553467135686558,-0.05178153886222178,-0.017366531538236876,0.00038755066339245253,0.007029874074617225,-0.04796353533624853,-0.044186643658383304,0.008277371302058552,-0.026315884972462577,0.04322181607485371,,0.03207517383617963,-0.0795403731841316,
FGF8,,,,,,0.036686508497372185,,,,,,,0.05373229134887071,-0.027392424097083312,-0.052386088687585715,,,,
RIMS1,0.02524598749764084,-0.029000843548854155,0.022394924333327043,-0.011498242309061376,0.01428975329003735,0.053612813702899935,0.171060833464252,0.10258987239878321,-0.027624219082973623,0.26044193467406646,,0.22880402669838276,0.04549949679638,-0.016928023789228808,-0.06388472381977084,0.010608798516053628,0.07158105189698673,0.17557741445515007,0.12276727752251498
FGF14,0.12228524515256181,-0.05559536780377341,0.023833190933921465,0.03909108522620152,0.0762515944518019,-0.05925055863473715,-0.09886497971986197,0.039235395778848554,-0.07208450032503666,0.35200350608085856,,0.10153036082349251,0.0720087360162626,0.07517202660639057,-0.05644872882519432,0.0814725604141842,-0.007060467431550933,-0.009382331826742358,0.10463585417478038
IGF1,-0.07910735732512005,-0.04953735039233229,-0.012555512610756495,0.01629245151844269,0.020624954006137917,-0.032939762317836574,-0.018436282990499573,0.034852528399642674,0.02219974252112185,-0.12096596634023223,-0.040223218071826605,0.021515382535552584,0.02168637169468026,0.036360887124781006,-0.037262866084217756,-0.009601757298361572,0.024518961830167437,0.058290747276972116,0.07865375328019482
TNFSF10,-0.011720637432940896,-0.05508192164662166,-0.022103533982448572,0.054839348811973256,0.06736977389406737,0.03052324026180301,-0.07940185310935989,-0.04071578291608962,0.028320928369355045,-0.1442887222457729,-0.039459422281947376,-0.021806746009682458,0.032952391216357846,-0.0008094868834413237,-0.04711571831429492,-0.06751850667856511,-0.011409035733259206,0.07932342913538584,0.0942577498185806
GDF5,-0.01533945259001471,-0.020992757022755836,,,-0.018305374910306125,0.0038629032030088354,0.0038877242117825554,,0.01426236281053309,-0.011568411780919986,-0.026781777642846144,0.12009648710134053,0.1392666787508584,0.0015903640959106743,0.03557962446093855,,0.007185536255251885,0.001565094910985242,
CHAD,,,,,-0.001154026068937488,0.027030324876046723,,,-0.005021222799202467,,,,0.0891997371856124,0.14635982853317359,-0.030219587020665566,-0.045648637484807214,,,0.04908442278322363
RGMA,0.03886760296995934,0.05094405704737009,0.023672589002400924,-0.00681050620040634,-0.027016984681512778,-0.03211416516993016,-0.1513138848876241,-0.02463397542141254,0.01727053209454336,-0.029842979110879415,0.006400532076653958,-0.1487005062397214,0.052029758623002374,0.0032443879243847576,0.07192538853695357,-0.061205868115747075,-0.043269466315478886,-0.05682921855370354,0.09092577172404359
CLEC3A,,,,,,,,,0.08185741772450997,,,,,,,,,,
WNT16,0.03586329649629203,-0.056215202789071224,0.05798687228246553,0.04940336577131198,-0.012031219790055819,0.10358171514400885,-0.034674665812893704,0.08884417275670925,0.024828943887912475,0.18490104627483722,-0.001327443100200368,,,,-0.025891192233938758,,0.023176843793411273,0.06643084328249065,
CX3CL1,0.054030846278564706,0.042985989272523076,0.015954106577678765,0.056421558773235736,0.00013881098332942777,0.02902748456772982,0.0862362065083933,-0.0005547565534890677,0.0039271944266842,0.348966936973527,0.016551201789133455,0.19310125748490078,0.046639402131102355,0.05987273038700332,0.05361823250863544,0.15573974412877095,0.060599600077320695,0.13170232101081975,0.13547093096828136
FGF1,-0.07959393322406615,-0.024063176263352918,0.0007986520909364684,0.022856037814871923,0.07110553860823453,-0.02925694000349895,-0.10369753383772694,0.07605530791421987,0.009553286593836918,-0.2753778120028115,0.012458464428453435,0.06352656727981264,0.06142531794875275,0.06692068006094476,0.08035267941785855,-0.1580486535311212,-0.0114285803448609,0.2758538392467291,-0.09959841130539424
ALOX5AP,-0.06588013760253446,-0.030860484400577086,-0.017204674280615253,-0.01133416020287339,-0.08106059236808569,-0.03352733240440508,-0.16140903307905283,0.05258438198661678,-0.010840264300469816,-0.420322666970345,-0.009573510676605758,-0.0649191540739879,-0.03251924218227999,-0.04015386393119947,0.05512282038292726,-0.03988883500415368,-0.016884617046899746,-0.15444755907539223,-0.009147000048656423
IL1RN,-0.035226131388656434,-0.055676656662797676,0.009574075096871916,-0.013061597671981767,-0.0021057330740968288,0.01816107751469455,-0.021282704429715256,-0.03038387935023177,,-0.1054483131266387,0.034586020948104416,-0.0003989089758415592,-0.03733327809891903,-0.04951990543468402,-0.04927311817821832,0.04548126235752743,-0.011073616312626277,-0.14066185116213928,
PCSK9,,,,,,,,,,,-0.01269270197874275,,-0.024497341940157766,0.05517014200723534,0.09663047589975214,,,,
FGF23,,,,,,,,,,,,,,,,,,,0.020470698439536496
NPW,,,,0.039976366922861405,-0.021861202673726318,0.014940889286485773,,-0.026902125054510027,,,-0.020552157433264554,-0.01670923314081035,-0.029639223711840298,-0.041462157641872915,0.03868113865430602,,0.002144123128064935,-0.009340105839214708,0.05275723223937348
CXCL9,0.003216607109948994,-0.009443235237253399,-0.027125342098389647,-0.010375968056093402,0.09828425924536013,,-0.010886857795925296,0.03622051584699125,-8.958111341758393e-05,-0.07279500028557369,0.03504107196435841,,,,,,-0.007407242242749013,0.2056365932620399,
ANGPTL4,-0.0014171401630944248,-0.019700775938420123,-0.023850443764958023,0.021922434821340167,-0.07009361185300612,-0.07396648098913637,0.022510708799964176,0.06916852098538678,-0.029109043194982028,-0.06726519736398628,0.11254661867641959,-0.1377111812514403,-0.08568762950611174,-0.04936782497595887,-0.07673071778951215,0.0043365563405982025,0.003771982034497956,-0.17865541102850832,-0.033933282788539736
CCL11,,,,,,,,,,,-0.020723815944104718,,,,,,,,
UCN2,,,,0.057068686430289395,,,-0.022552573902696126,0.02315510980271096,,,0.008258298688419374,,0.07242192885124213,0.019393022064371004,0.07944987408466331,,,,
OBP2A,,,,,,,,,,,-0.01657733554673603,,,,,,0.011482056849088684,,
COL4A3,,0.07358590822793519,0.021748008855930832,-0.014674995676691038,-0.06287376252589329,,,-0.02800124503600901,0.034277246770095846,,,-0.0329490609847353,,-0.01665067770645008,-0.00925560390629789,,-0.025131159810405347,-0.05260965702972308,
NRG3,0.0641358471368116,-0.020863010088552285,-0.04795112115360933,-0.012267784878191551,0.08396808840028841,0.025825806900552493,0.05835268343326592,0.06924064293574277,0.0009864460509080631,0.2678828294802163,,0.21689761654382878,0.033549636968755576,-0.024500692843701086,-0.0079236505364305,-0.03374195313617652,-0.004926637977726571,0.10224035546531286,0.08255490936555093
IL23A,,0.004554315708498399,0.03271547890656639,0.019871576286569662,0.04938863052832388,,-0.02758947670751071,,,,,-0.023400761889916143,-0.02449733339445826,0.09323315074839635,,,-0.00398576709884902,-0.011292367783486325,
COLQ,0.04195215504581646,0.011722774154342828,-0.01147371237410099,0.008856688965861798,-0.057698472280252294,-0.03705073792004808,-0.0015839816791362068,0.03930381871581517,-0.057031309234571455,0.140534466601425,-0.037044071053559606,-0.029245960118487676,0.08564175713783714,0.005820699152815875,0.043792324490916044,,-0.0053801752558020844,-0.016773689897293532,-0.055587649338997604
SCGB1A1,,,0.055329547863860844,,,,,,,,,,,-0.0264616872781636,-0.029077239623029025,,,,
TNFSF12,0.051411060287256456,0.026484925757372938,0.038398456103200605,0.03801099308189325,-0.0017418019901451907,-0.001794077087281144,-0.039592267584094454,0.0329107623148563,0.014746156092950881,-0.0551690890580132,-0.0477584639789869,-0.008861594397473596,0.05283422006122553,-0.009027414591561584,0.010181420691027432,0.0407117971542503,0.03930781731245425,0.07563761775298908,0.05633951654150135
DKK2,,-0.036171935684975016,-0.020388292042509467,0.019931395551609683,-0.013298703812054453,-0.029860820977903484,0.00994581241653006,-0.015768669852841387,-0.01585058086320994,0.07737602365649772,-0.020818861813442627,,-0.014263982227314505,,0.0031293186017145366,-0.06260294474003794,0.018304349256499132,0.03274177067101475,
FYN,-0.008946913139582601,0.044684428091388256,0.04134784236344605,-0.03851900060439605,-0.0009284377757708568,-0.15969450524395576,-0.03306282906152771,-0.04876095786034066,-0.03722263069234623,0.021150042255813687,0.025601063244245176,-0.08201748232865123,0.08744224154324264,0.08547630725762323,0.001503235534979694,-0.06378267946528851,-0.03022492839636346,0.009315733584625644,-0.03834284931313055
ACE,0.06809058438624466,-0.050514501255680785,0.007407307937638077,-0.024644393220700448,0.0010447220023560087,0.01146244449019962,-0.07381442761515558,-0.04742087643242868,0.03150006030181524,-0.0038319408599404264,-0.013871218749132845,0.0740339816423612,0.06297899685545967,0.09745865770630041,-0.04273830409286225,,-0.006268385585997857,0.14567067190218352,0.06538729776810404
IL18,-0.07547865229204441,0.010206869175845725,0.04381004420542686,-0.05074994086623823,0.044305568975160324,-0.05568566242009162,-0.09574811758821336,0.024660897856238876,-0.005622610162840818,-0.17570619558030182,-0.04471299846962263,-0.02922564534666411,0.06314716766322777,0.08981960761235395,0.029693208853383803,-0.0023352915417896307,0.05490634216749262,0.06157339503472287,0.027779517236835343
PPBP,,,,,-0.01258929206503119,,,,,,-0.015492188360593247,,-0.0299946288695044,0.008296185749520959,,,,0.07233280217939266,
CCL27,-0.013662107727763523,-0.007619682743672441,,-0.02217463605103332,-0.025367394904253496,,-0.01171595995931261,-0.008592012584875583,0.028879059561102892,-0.013696197192457215,,-0.022238490675879238,-0.03934923048688471,0.04227111709432368,-0.014727883381010876,,0.06694119251596348,-0.08340157354719979,
SERPING1,0.026144609526841847,0.009736476044202858,-0.03291089831082205,-0.03886506260712375,-0.05833889976374194,0.03613822746248396,-0.11386107332186965,0.028703733725805966,0.003970239687290079,-0.3529885365228823,0.015342680970209365,0.16480109322812492,-0.09511744796151268,0.06058812673769768,0.015467436206985178,0.004442575321125527,0.0701067735497274,-0.10153727316070182,0.09609107553792516
AZGP1,0.05384430581092912,0.037261156861990836,0.008033377093000237,0.02052023339613688,-0.034893655169391954,-0.0983334616261805,0.04179880444373854,-0.053307170194720366,0.052476152651009356,-0.0794769835318297,,-0.11933844685887468,0.035463081791891886,-0.05294740530385981,0.02447424065185631,-0.08353239654507891,0.06313921783010251,0.0005221368669161984,-0.05754257531221822
INHA,0.10333872251317809,0.05602978949173788,0.024819257473456716,-0.00037989284636454627,-0.04857036429618024,0.07272656401548916,-0.05407691326020491,0.061903546130413996,-0.02737691046426011,0.06904493547125647,-0.0013066692498646308,-0.06685539238679655,0.03511493381192323,0.01584987189261031,0.022262267373590487,,-0.016348777900421826,0.003467584584429294,-0.035026914541085974
SEMA3G,-0.02800517247081856,-0.06559293863104906,0.02040588438347216,0.00915935372973532,0.08226368699388382,0.01538267520315457,-0.008617454298277604,-0.020923899621159193,0.06414915528069623,0.03849870877670216,-0.022848829962020357,0.0301375663322948,,,-0.0416943942763734,,0.02878295747812372,-0.019514888421126884,
OXT,,,,,,,,,,,,,,,0.0058728889630409,,,,
COL6A1,0.03171335977789107,-0.07762859788200967,0.013023874611646368,-0.0220940784378832,-0.08289990495756336,-0.13150794125770948,-0.1891164145716564,-0.18380258805727448,0.011491977691383192,0.014452080315458292,0.05528270048510896,-0.203073164609875,-0.05701651656093732,-0.055260413427358684,-0.05505593195852635,-0.04182346722765137,0.00038528529115903646,-0.12480700920275138,0.026941347023229104
FGF17,,0.001419966036431682,-0.01905343938654193,-0.030235165422817508,-0.022620313998463332,0.07238603778616379,-0.021319220343025764,-0.030698144277622533,0.014654960819481254,0.09688226580447085,-0.01759937407677162,0.06706324223093671,0.034235324859462284,0.02727656987623448,0.04328218034594247,,-0.014801079442650446,0.0048640023573670674,-0.037898427308123595
TNFSF8,0.017382777603027488,,-0.016865087735172864,-0.020548589369789014,-0.012589288801810128,,-0.021282704611531512,-0.037318890117363,,,,,-0.0195835315660918,-0.02304942203063537,-0.025891195651312277,,-0.03447078665508515,-0.050287028414262434,
FGF20,0.04142227470862095,-0.029198646884386455,-0.02400243090683971,0.013517225714936501,0.002093297222393295,-0.01994144257692999,-0.03428245183727058,0.08253182298074153,-0.0635740137304687,-0.04637331869478207,,0.012095138740658947,-0.03539149103530056,0.01271604758040294,0.09968704162434791,,0.04072273896996406,0.08533343732114361,
ICAM3,0.09325793685871828,-0.008975857122068859,0.021458662023009462,-0.02027389564803207,0.014162146650241028,0.10088531746312147,-0.06440324947929263,-0.008730208274564073,-0.025097696840297667,-0.05028267464804024,-0.038113239190691685,-0.06074252221504556,0.07834310083190628,0.09249399253318893,-0.0224081335704441,-0.051182833721224695,0.026293463722706214,0.016096212398686537,3.873337415318052e-05
LAMA4,0.1147298530233876,-0.055659460997275124,0.04754810716880416,-0.0007367466055295719,-0.06355524085647761,-0.06800783575877094,-0.10335411994075311,-0.11465308827333329,0.00027673028853860603,-0.06778021189439322,-0.018739741399908805,-0.008650890708786668,0.02040373128374509,0.02600600418378128,-0.014874894350338643,-0.06399527364224482,-0.022407275579794876,-0.0902157230203385,-0.031769900526750376
INHBE,,,,,,,,,,,-0.020379177240523867,,,,,,,,
DLL4,0.032176949684894894,0.033889449968487265,0.025571303681745455,-0.013326583791205384,-0.03866937631571486,-0.05839126713580989,-0.06740927126109265,-0.014485824956360456,0.035752295134565806,0.00974892974645155,0.03143316199710404,-0.04992480573948197,-0.026019327315860086,0.0927146591254001,-0.04763326410797229,-0.06841173855488089,0.019743797209317706,-0.0434932026348218,0.03709815098078361
SEMA3A,-0.04564473521034147,0.041983908126543276,-0.0007519469199360928,-0.007307767552166833,-0.017201814367492553,0.06395473369556132,-0.0056090988191951465,-0.0026166745284797355,0.017507219498161433,0.2309266190674186,0.04385951387702156,0.1274110812658166,-0.003093531706028031,0.03953081642602454,-0.0832171917944437,0.10366963613421952,-0.003297570162116487,-0.021172541765466162,0.18504216541267202
RLN2,,,0.01743310725433558,0.006672647954170999,-0.019310007968516035,-0.055314069284031486,0.013965942204737696,-0.016781341666105808,0.04039662912032727,0.01955142152935297,,-0.02506190990629514,-0.003780338853858305,,0.0507569452006163,,0.03275332183488105,0.027487535460770898,
C5,0.03125374528268977,0.0015971101345855121,0.04039691000726809,-0.028710330206393124,0.004889328121500535,-0.01785742109579131,-0.11265499451894782,0.00029967765217016985,-0.03679207140345051,0.008859070671306934,-0.029244680884485643,-0.01537332670383115,0.007375826955144261,0.01011605597389971,0.008331806907201943,-0.03260107493844662,0.03548880839034367,-0.07220180696689417,-0.05627243248958856
COMP,,,,,,,,,,,-0.007923860285255558,,,,,,0.1383291466060145,,
EDN2,,0.12245890214373543,,,-0.016557019405874805,,-0.029088189549328933,-0.04616160281071043,,,-0.016151544323824985,-0.06002436197875839,,,,,,,
C1QA,-0.11693567505703173,0.007618308881387266,-0.01322278688449035,-0.031779391905998114,-0.01146033780222743,-0.09642017450025288,-0.175141362178117,-0.06539518809310899,0.019061741170940547,-0.46604954144404587,-0.07088020359885724,-0.1558797804967437,-0.022816496261854537,0.06572378825198996,-0.030537105701296766,-0.06687539079722374,0.00647385569947547,0.08753832038141544,-0.14777829239464593
UTS2B,0.12913727347875098,0.059349177946377105,0.04208850255721658,-0.020737487101114862,-0.013808112302541461,-0.030330190606208396,,0.014080145740906404,-0.003275757491264859,,,,,,,,-0.018200950463535738,,
COL9A3,0.016133019831471297,0.012584426569872425,0.04683574245109088,0.05504561812781607,0.03133349852864228,-0.0768376461822791,-0.1218272296683822,-0.094256366795235,0.0005658422827859457,-0.14664925548771843,-0.01750205979350361,-0.1828056511100118,0.039299784667521924,0.06041836087083505,-0.033737318381865194,-0.006928048215894162,-0.0338129916742671,-0.016650415275138632,0.01235749135013762
DLK1,,,,0.035573705539734,0.11645655813339208,-0.08397836215391628,,0.05387028619893792,,,-0.025671356884684603,,,,,,,0.04377158441759165,
HGF,-0.0018205331115292561,-0.016612849201913735,-0.029947760762960126,-0.048479615835808766,0.036007666851544676,0.037039894767748015,0.024841494744022214,0.07093866830222757,0.006316229681508515,-0.1681310975303896,-0.015356040769930693,0.046347706495179136,0.021769842281184303,-0.01994844889287164,0.004448621245284656,-0.06594926162581434,0.05304347902423075,0.06134613351877322,0.06238802223196211
GIP,,,,,,,,,,,-0.0034266282621660087,,,,,,,,
P4HB,0.136469863625341,-0.029805398255321053,0.06040957699458736,-0.005640588724455989,-0.06003205627469097,-0.13733911891589223,-0.1096836456846605,-0.18358983922742375,0.04726668995231642,-0.18512320644364805,0.021754872787190686,-0.08089356412758365,-0.12571400438577623,-0.06827974045520294,-0.014197306249470812,-0.024904526453050364,0.014382143800082584,-0.1860091111516241,-0.007067026745878338
ADCYAP1,-0.040603457868602595,-0.04112516250211094,-0.0002509164806490488,-0.004009972540569748,0.02480696454304665,0.10432134150818183,-0.01335515621078588,0.026357876446302293,0.03774770282478839,0.14943970474897342,,0.1432727696155393,-0.041537811513808046,0.05094425574369862,-0.061976215217376694,,-0.010403343371931897,0.04927586357954342,0.04775062165413186
GREM1,-0.07161272194890819,0.0038259209537483915,-0.0019560502130658362,-0.0018031108965905359,0.05374916304475368,0.008363648783972237,-0.004272468572315285,0.029940145111893718,-0.03317279568213847,-0.2719640491490569,0.08892435071890654,-0.02226099970767529,-0.06642563349462512,-0.030470986466648364,0.01114974879003279,0.011487805893391602,0.019553300295769956,0.1090113677799548,-0.008554427739612683
EGF,0.008079761921338198,0.04541697335217612,0.03796523113295634,0.03442850610680143,-0.011722178081043855,-0.02970413604498617,-0.06368187427658095,0.029586927553495772,0.030452879414045845,-0.09764170761055203,-0.02106331098048998,-0.005257657918676216,0.05044862764262655,0.0010754029141950953,-0.014222132671829944,,0.00030846533957066896,-0.0072174100120583175,0.02003519766906765
VEGFB,0.008059280424291593,-0.034449208322523406,-0.025848139419463463,-0.010312863116590517,-0.02998356739387303,-0.06694555465068351,-0.09071885538291986,-0.08461697180051898,0.03541104875821183,-0.14187439110402147,0.05184979990507831,-0.17746191416947202,-0.029279588784377007,-0.07252725194212516,0.03574387705954929,-0.04696830766724361,0.03346419521079175,-0.11972568398149144,-0.01951548703929499
FARP2,0.07023194341159195,0.06760901071229332,-0.01326660435595935,-0.01251097938787485,0.008569220397719129,-0.009134091879542835,-0.06367387700773561,-0.02176727039204609,0.007328592218930826,0.026383983993431472,0.015942506527497614,-0.07874210908207731,0.0028424201739760454,0.0654394725731644,0.007966822718655205,-0.06819689888748967,-0.04618024429885417,-0.10117340000528183,-0.013698454713360172
BMP3,,,,,,-0.008388489534264692,,,-0.003847602471854217,0.09563669672343789,,,,,,,,,
IHH,,,,,,,,,-0.010991723453380255,,,,0.0002304137009859335,-0.024506459672883785,-0.028053200417067,,,,
LAMA2,0.05992373290818372,0.030027264071109592,-0.027941439801191587,-0.015872744110579547,-0.03313538089727328,0.0269046740224313,-0.04973229427421729,-0.07153155365958816,-0.022147157066895212,-0.012193800858968283,-0.05170291723354844,-0.057226091579662124,0.014203091804782802,0.05480110866781525,0.006690811587585441,-0.018103719651393384,-0.0009923347492090638,0.014906461773023898,0.02936708005120964
SERPINC1,,,,,,,,-0.018668246324657693,,,,,,0.020772087801702577,0.0007464070768694799,,,,
NRG1,,-0.0011197703242068688,-0.023506554592145006,-0.018413916246707282,0.0611564234574403,0.15280623159874224,-0.04687603123335181,0.009120621774470067,0.0393217768567275,0.27928548801485104,-0.005235953762535521,0.051633522090511745,-0.02830130584590116,0.005331378042852944,-0.01155331755690613,,4.9706371026049485e-05,-0.07589796040810935,
SPINK1,,-0.02629401747063565,,0.06311681193872397,-0.022513203882424046,,,,,,-0.027456197981361185,-0.02506190990629514,-0.05531490542299135,-0.05485886698323921,-0.03405372634890923,,0.1018717831558336,-0.1028916824830499,
EFEMP2,-0.02715782018020688,-0.033820599616257455,0.011539836556953762,-0.0026828458225477835,-0.08096710848862287,-0.08186053919608041,-0.11800069450687617,-0.147332337664324,0.01124961418481543,-0.09586117878977092,-0.02004687766813972,-0.1569745049132859,-0.04751376946157546,-0.032133758475575105,-0.011823709721647587,-0.08450977365083868,0.0005405764296079322,-0.1963026695875642,0.01778953619329547
SELPLG,0.006090541224701214,-0.032874623993783526,0.0006009619366570611,-0.0352216326787921,-0.009994148254893608,-0.04756411661936854,-0.0683099052369294,0.03245344169853147,0.008089139452846214,-0.0872209903025677,-0.046196359338800085,0.024596003164625686,0.11700592935640344,0.06212872849884169,0.05567432925418652,-0.053655273004107114,0.020905661009096986,0.08648653858442674,-0.014565422110529403
GDF6,,-0.0029765257625528467,,0.0794911097939433,,-0.006012715445557443,0.03064535109379196,,,,,,-0.050283936853330574,-0.022248844669652018,-0.014019653664203869,,,,
HLA-E,-0.011822470623877696,-0.038240023846250734,-0.010769574383092206,-0.00908310516970573,-0.020035681814683525,-0.08885980060738063,-0.15503058346420787,-0.05754067375499239,0.010221475916400689,-0.42904434833039445,0.05324779386644099,-0.10497864563260839,-0.07272682312846308,0.008832761690752351,0.05813326634372314,-0.00721265821788832,-0.003446548751170705,0.07540617288624213,-0.08536395207267078
PTN,0.20152972375815228,0.005074760568521489,0.03703524229269072,-0.050054334979145645,-0.03859814447368219,-0.1979981820867124,-0.17162336834792918,-0.1743469581373223,0.01205823759616615,-0.19555392983972789,-0.006821275355184091,-0.2636856355879887,0.017713185212255955,-0.016954023956294507,-0.046646363943576366,-0.14620232740297298,-0.012959479558860832,-0.1860636720410685,0.025510758703170208
CD274,0.038050749898944976,-0.013604324122613531,0.05064117713883423,-0.018799083970218653,-0.023242882937055186,0.04609671056224217,-0.07027470687900525,-0.06293631435811618,0.03281515010926103,0.036157375650373864,-0.02914771804615212,0.010155884783379596,0.06239780403882705,0.041395530063937265,-0.01371788878013016,-0.05475873337233756,0.03402621570778265,-0.05506119368407802,
FGF10,,,,,,,,,0.0751535421243815,,,,,,,,,,
CD14,-0.10011338232137283,-0.04673108273892446,0.026491300250441177,-0.03917803868675707,-0.11560007628141913,-0.13923026346998305,-0.0869668350844623,-0.045552852735102185,0.037401092285614446,-0.4442725440406281,-0.0658303018626009,-0.10211584510711004,-0.014871665064003867,0.030582179397535447,0.019384637510195264,-0.028557573255815785,0.009485608610961,-0.15906758365926332,-0.05083082011471189
SFTPD,,-0.00901173166587723,0.04174642464964412,,-0.01413809497803004,0.0006204666903865578,,0.027578368749776764,0.0031959186371298604,,,0.03542317154974951,0.1257059797833723,0.0416664778562682,-0.04894915024586794,0.079497710197606,0.053783279160574404,-0.01868615464012652,-0.0009672531517041639
SLIT1,-0.014627901049404101,0.002928956647784555,0.02807582243425901,-0.03746810921249317,0.03000844490470256,0.12421162629624234,0.06998521479771128,0.07196734814795151,-0.00759100155504042,0.44456739190993627,-0.0191284290705547,0.1202274607445841,0.03408986052698344,0.05239270631491386,0.0042459550672320195,0.17036155151202861,0.01856813965924855,0.22644246861881548,0.011021732366491037
LPA,,,,,,0.028154227275879386,,,,,,,,,,,,,
CNTF,0.003309980137005241,,,-0.0163458518143488,0.10486166351353839,,-0.02859661224988912,-0.029967730908004985,-0.017200642800207253,-0.11233827102759376,,-0.029099551860828948,,,0.024599198281422627,,,,-0.049321439268475924
BST1,0.050183926895282525,0.007021571208883389,-0.0059638150247576715,-0.023320154890647985,0.0221379613004356,-0.029395513511003602,-0.09535570905071925,0.014389185609366065,0.07707553153387908,-0.12266285349660158,-0.02997249716708217,0.028320684482405628,0.027007782614494352,0.05441476929390634,-0.04264051611386701,0.016790493168855617,0.00032502652376543295,-0.013233886263042803,-0.00031082902982085004
AGTRAP,-0.05184351000676362,-0.02939905795291487,-0.004084257336863763,0.0077817787883268826,-0.014459071554987274,-0.0006258688009093968,-0.13797360843866371,-0.014680523016029479,-0.02794764667406,-0.25917862488123733,-0.02366629594489449,-0.039198814059514,-0.004504800144850114,-0.013547930536690527,0.0145682342825966,-0.0630118509309796,-0.011423729605594336,-0.09708712111232853,-0.01815160206472261
LAMC1,0.07753411219363583,-0.030790659536109478,-0.008086313806093986,-0.041493347738592354,-0.008745296358749457,-0.06768604397792706,-0.1468397566654023,-0.13834925674562945,-0.0057787450145724535,-0.053836822443223194,-0.035674467977214235,-0.10526070886005574,0.010215551047555919,-0.03129935015264593,-0.059211408459160245,0.012546692078477313,-0.004714485565192216,-0.08972560245467107,0.12006508493399595
COL6A3,-0.015442108334230055,-0.08554287163089686,0.036350033649560014,-0.004838528970768496,-0.009348860427278873,-0.03960275647712306,-0.07787670048672383,-0.035493084311818295,-0.029640125373817584,-0.0916720448824005,0.04916014547417798,-0.015238421622790746,-0.015750810260669473,-0.044420690682261156,-0.07795009691134129,-0.04846365814382915,-0.01523694337330113,-0.04238500884186181,0.13423795230454844
