,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SCGB3A2,,,0.09874652066109706,,,,,,,,,-0.024034332018766695,0.03260865148057135,,,,-0.030569096910899884,-0.031016590722890706,0.08768340472341207
LAMB3,-0.02244564305582756,-0.016275713657875827,-0.0020329356588984454,-0.00041903562992661836,-0.020779386376559444,-0.010071809074069887,-0.05098074416499433,-0.013103660209365578,-0.0002269085845262015,-0.038052527321104895,-0.06919707350300203,0.016300246122617282,0.033303247995982735,0.09694143457924155,0.04276505851700018,0.06831056844294812,-0.0645526966607919,0.04896257078104826,0.037433028684815614
LGALS9,0.05608178596825232,-0.06499180217793331,-0.0024981349626136233,0.04428983445885213,-0.04253627153529774,-0.0023263957107492097,0.02671081086679318,0.014316937113786905,-0.0038455730402865295,0.08485741328315453,-0.05709645945982973,0.02643010743248431,0.04605516868859895,-0.004603059153297663,0.0443007981239855,-0.03839199188991006,-0.01293879367237396,0.07661358581730277,0.012536734052048068
VIM,0.045919128048986096,0.0891700912577371,0.07011206296654288,0.005623968460969853,0.04023161582224592,-0.05498959964184588,0.06146665162750951,-0.07077816793646234,-0.027611289346658092,0.0356853774174943,0.057071312746057826,0.07545808230682743,0.0676878882622872,-0.02507163402383443,-0.004876380259195146,0.032550789808504815,-0.1024079295894046,-0.014766327503408368,0.0707002360464862
PLAU,0.06325590792302041,-0.05808566947119419,0.022658949346960233,-0.01832378946503198,-0.0006795637084832651,-0.03308251507906057,0.044408900538213746,-0.07476766041969378,0.012755987201144953,0.024306304934472417,-0.02356010812871791,-0.013564303491260473,0.0510805030748973,0.06531696885189299,0.029245153181465627,0.06913335520819959,-0.012755332024354228,-0.034128387981676014,0.04272042822238868
TGFB3,0.07036864790354169,-0.09018016537616282,-0.06056036496356156,-0.03526840876569395,-0.051419516750976405,0.06965085015125053,0.054448248947372796,0.003774558746488543,0.02106067796299995,0.017357096839014072,0.04476550648400625,0.031916162873603826,-0.01439560441392665,-0.03041389971944262,0.01138428249372972,0.07072984175698449,0.005206331721843662,0.011084253799865227,0.02397176059302112
APLN,0.03340324649480554,-0.006383646823727168,-0.011337176019763187,0.032254679032665476,0.09830658520875674,-0.0393855461231388,0.04272135213497622,-0.037565965404708544,-0.02103595856141399,-0.015449157017482697,0.03832770370974792,0.028789075146992884,0.0476311396156821,0.038239952737536505,-0.051133183125035474,0.04781489872453092,-0.06160063740380821,0.025220152817180423,-0.08490292487347582
SHANK2,-0.02691495158119883,-0.04170095513865336,-0.022291283561494044,0.0028429227109520836,-0.03436990082962705,-0.01275568929184973,-0.030839939549764807,-0.00726602784928657,-0.025515167681962547,-0.06253798272973281,,0.051420434061217865,,0.0375703974796859,,-0.024074216246038446,0.086356602462633,0.06389399240322637,-0.07207156910606641
LTF,,-0.13052719604095284,0.0017845750348435099,,0.0002339974310422302,-0.11275289841304655,0.07457093507496122,0.00721609747051424,-0.04222676258438844,0.04172649937654428,,-0.01270805218590076,0.0009737825538737852,-0.03214297554958034,0.04019441251768432,0.0593717901718705,0.029598810882022916,-0.07970587398993345,0.012576592835036976
PYY,,,,,,,,-0.028670632015570078,,,-0.023711613485883718,0.009638724614244115,,,,,,-0.019704086323204962,-0.01729940388918788
PENK,-0.02341866793308413,-0.02870896391832126,-0.011787491207357483,-0.005291093863448524,,-0.029281429428236503,-0.019450835028901683,0.054749961774376396,-0.021423638676398234,-0.06288294759125676,,-0.012915336789634888,0.016499749490538375,,,-0.028259008254170506,0.037601357762936244,0.11802796420250532,-0.09293063222518029
CTF1,-0.005464076870688312,-0.029997504654960382,-0.011946466853686132,0.04269580260617841,0.06440440846597628,-0.0014467952213821577,-0.006608966879541628,-0.009477542406710483,0.03163308087901328,0.07509373723150053,-0.009690680727197256,0.024971811940132368,-0.06145780056220437,0.11313418690858364,0.01234997380693862,-0.015015406686437648,-0.03884232112359601,0.06281719054114467,0.0012815533751380827
COL3A1,-0.042207609981030854,0.006394811419649901,-0.014518765452266996,-0.02416590357957323,-0.06532689283109493,-0.024347396678277313,0.03680817226219427,-0.0204129094399223,0.050027011335365176,0.08672801109579682,0.04040595923635753,0.0240380982499273,0.058244615114230326,-0.001550524858703332,0.05350061227683702,-0.03452724663565835,-0.04047662507914402,-0.04418279970145443,0.024313744967528354
S100A10,-0.06889767646015822,0.10790109262120616,0.07542532053587246,-0.023524625045461007,0.12628180216782592,-0.04567280453411919,0.04497421868095767,-0.04202037267124762,0.003448244589896231,0.01874619666286194,0.06374336111481808,0.04553840557617692,0.08266377776544977,-0.0512518917388524,-0.0036402621148077644,-0.0009529610749702653,-0.088846470567645,0.012553635724192956,0.10573213050749572
FGF13,-0.006737382026580374,-0.012115411545175613,0.023029563431498687,-0.033153212193852345,-0.0222217870537153,0.024758492348429643,-0.03621602559755133,0.031326042994823076,-0.024124340326701733,-0.03897580046020722,0.025367731866129416,-0.02774934097508133,0.11197788451272574,,,0.06529257030933566,0.0014092341786295587,-0.03222076929163321,-0.04216633148792404
SEMA4A,0.024322821422201785,-0.04497544799177858,0.048895952989647655,-0.005750442226502445,-0.017566508460206524,-0.0018496653782007707,-0.023487372546516692,0.0092822644034313,-0.0027571598420723696,-0.06289015612357907,0.03940114610347579,0.035272196612156304,0.0073663446676143374,0.0009714498602476636,0.1479675204848209,0.05995514238584037,0.07015329418680552,-0.030367958464635355,0.025935467818153198
EFNA4,-0.006699368633933643,-0.029832764269007297,-0.015679346938142068,0.006824201269947474,0.03363395321903404,-0.042698168818944233,0.01799507048215199,0.02310091867469491,0.020158767627982698,0.010620999180157844,0.08662415370328308,-0.017321625097389336,0.034136112845160826,0.025905502694430007,-0.03591430235899896,0.07274355313219623,-0.03523002928230591,-0.018590929069813526,0.03281674764546271
HSPA8,0.015805606055913992,-0.030330776460588137,-0.11470648220961899,-0.028303243769028402,0.002846999041357788,0.02865500490372119,0.05724678523228637,0.04323207784840283,-0.0013760302354627824,-0.03170574801472299,0.032009314369966915,-0.00023239464158939793,0.029240088280376535,-0.024972412030929307,0.04046292704747787,-0.011776978732016795,0.04580399243849188,-0.007288606560228323,-0.09075435624331876
NPB,-0.040983891342994794,-0.029794435237835742,-0.020584669024420202,-0.021605470018199506,0.03392426182200338,,,-0.01761304481827797,-0.0019694358132022476,-0.0005935119454523074,,-0.022141213073057345,-0.021671192106362355,-0.07324328462819743,-0.002894479362296715,-0.00801669295853112,0.07295332297061703,0.032012049067811583,-0.0325486607073984
ULBP1,,0.07652492142981035,0.06283752818460105,0.03654755399917096,,0.07037926160697414,-0.030848948764651614,-0.026717736813836206,,,-0.0008646437797891818,0.07021153419747471,,0.007913895500346877,,,-0.020220403047474692,-0.04161308301535233,0.0535016574970874
SEMA3E,0.018215548462614205,-0.08115521393308237,0.033329313116938805,0.022918091248988977,0.025190799547470746,-0.012363681726814311,0.048396439188653606,-0.02866114281180963,0.011453970498046877,-0.00435671800445247,0.010834644282720131,-0.031118630361070012,0.022436010132130896,0.0681353644591306,0.018716247395742642,0.01324587792408248,-0.006553885145241759,0.020880038359693515,0.0040724778105049415
FGF3,,,,,,,,,,,,,,,,,0.043071753929860464,,
ADAM9,0.005602116099523435,-0.0759884395099853,0.05771023888910813,-0.020174698028579834,0.009372653436019803,-0.03998960885399693,0.0459191687093926,-0.037859350236279704,-0.04763986672419003,0.010589835398330421,-0.021248480855632766,0.0622613563036077,0.09700199803358131,-0.039111319124066624,-0.022918993547970945,0.05433138378466545,-0.0655296976363678,-0.015446881728841762,0.03739372199666459
ASIP,0.04280926207737753,0.1112723526938829,,,-0.021190651311271163,0.03347082554536991,,-0.03154542073337044,-0.016622299270588288,0.02655554476096584,0.044938498682633915,-0.02065847634089878,0.037120108852329844,0.06556721521362611,-0.052853886852853804,0.016690148553126893,0.017110682714372143,0.0019474678851925662,0.08818041616765293
IBSP,,-0.02305763611631739,0.08947989989520189,,-0.04206829698898083,-0.02985263073062264,0.004268548091679064,,,0.045692702303649815,-0.03648196816759431,0.038915010770050835,0.10165461500355129,0.0013783240637349797,0.08520524173813246,-0.029084192806787604,-0.026587217599260506,-0.03481881130214228,0.021966239505882723
MMP12,,,0.013905596711728125,,,,,,,,-0.026710781326267807,,,,,,-0.017255694031447166,,
FAT4,0.021484604981181144,-0.0529057606906015,-0.006560826237734265,0.008486609066491037,0.03851639259811553,0.016025541695235835,0.02072320546819927,-0.008091153488388073,0.010395676128408254,0.029909614095560776,-0.02708957923675571,-0.01970568660984637,0.0032668612411066787,0.08261993779467955,-0.03369891165620479,-0.012127944906418709,-0.0024877222402162813,-0.06325723339686884,-0.0311871341961154
MDK,-0.020919295214778196,-0.10751561061870912,-0.09834710205770134,0.031973684162966566,-0.00703288679086645,0.02766702725706675,0.08695200867195736,-0.02489473607437091,-0.003842571756411514,-0.0013771855999392833,-0.009480166691009711,0.05133965886077985,-0.027249147494409334,-0.017905601202909037,-0.02380007848272375,-0.012963613281884563,-0.013257776548643845,-0.03760042093170291,0.054122634661681414
BMP5,,,,,,,,,,,,,-0.013779038347919376,,,,0.054646737913742485,-0.00041436443136393526,0.08035606943742432
CAMP,,,,0.01828566545735587,,-0.025666114742142445,,,,,,,,,,,-0.025269203548548367,-0.02551622490236174,-0.023748954370455218
HSPA1A,0.006013240776408898,0.15911109412661248,0.04052926236180044,0.0601862481755677,-0.00015365608445834904,-0.052090976001068205,0.03920855765691341,0.03225316395606414,0.02502114750893349,-0.05295940526542735,-0.08722745882215215,0.03089432399801925,0.042766087409602103,-0.06236360872759175,-0.09432314364010112,0.038362785910350215,0.005507703576565844,0.07604390680591913,0.09838004549762314
SOST,,-0.00546515493306737,0.00053902534403198,,,,,,,,,0.031060988782737897,,,,,,,
SEMA3F,-0.03647739573856337,-0.0345288177010185,-0.008551917283409026,-0.01842528281035275,-0.04122614114352056,-0.051836923883555916,0.05920477471756449,-0.009082560900236602,-0.013329681986853232,-0.008687331384832594,0.02383794236269123,0.0424051139839104,0.0022068255774320604,0.022226113691126547,-0.023430687797974407,-0.056283301532161274,-0.0024140434478925345,0.003983003159814077,-0.03932457608409058
ARF6,0.029792930522383857,-0.030419184834120146,-0.045043961429662285,0.03831262467215263,0.06680749709233195,-0.029675549409023786,0.011514750553688731,0.017819312002367825,-0.051570362559548395,0.05732840718622945,-0.007878047256365735,0.014548707009501094,0.006501914162050207,0.056608703027760464,-0.026100374137940724,-0.0023186654071242325,0.03167521426326497,0.0036446055238943914,0.139583430653279
IL6,-0.030837251082209877,-0.030331599889880632,0.059071239665582094,-0.024252961511060923,-0.007543489016784679,-0.03437430373980351,0.013628673956915912,-0.029328883473640297,,0.005624240336714523,0.002332217382839564,0.08133455015096351,0.038839942984160165,-0.054214050998427715,,,0.006105372756001626,-0.05342426823463639,0.07928090047360624
CALM1,0.05892001829732922,-0.05018735513980182,-0.07959962154961767,-0.030822975249418096,0.09596519350455916,0.03682827636133136,-0.04539866422597798,0.0057866266419518255,0.05536747455437066,-0.011381601222430647,-0.019753247821383216,-0.044495857278559516,-0.0636281582204935,0.05579394510545075,-0.04031934601700043,0.02734567674430387,0.07179524885668742,0.039906495073953864,-0.1590964620471322
VIP,,-0.03251131448681138,0.018197708462797377,-0.01691043018355747,,-0.015326015873123088,0.0014680851699197116,0.052912210394088444,0.019847805953171697,-0.026545252097221177,,-0.030225644261199124,0.05603736278000418,,,,,0.03501328637373348,0.01350840517236114
NMB,0.015688688655434213,-0.060598183914347764,-0.056662208198935186,0.023537463746577544,-0.027332905768249215,-0.014470411713205313,0.03305459151448264,-0.006589958800389396,0.028304562774314868,0.00351287837240628,0.039933248193517824,0.027638528238310655,0.019713224870609485,0.012295826200412214,0.010527429667762347,0.025312902898042906,0.031217007270495804,0.008775784041820979,0.06280616751347397
CCL26,0.06488059150759148,-0.0339145868539314,0.03176742217203098,-0.019139464758239733,0.02861041250314343,-0.0029222328540568178,0.003399065130317193,-0.00845303695967812,,,-0.020218358804823172,0.10885351927633724,0.02696068638361706,0.07563933534365493,-0.04613218118401761,0.009098295058193574,-0.03071723154303453,-0.020342870457192373,0.06850602072926978
FBLN1,0.053379410427257495,0.029059033623172335,-0.023266530515557063,0.004202735263616476,-0.04425769461500189,-0.0010281275198485418,0.03987749868034454,-0.005305784196755272,0.02522212361489832,0.038090650570793604,-0.01058827686264757,0.01756109911713071,0.05355848460805427,-0.028289156581612518,-0.024348997333891998,-0.04463800839924675,-0.035010819837381274,-0.06839825763602603,-0.00298979911218678
SAA1,-0.02569473092545218,-0.04931240239454137,0.03374797447473701,,-0.027111805356869523,-0.04268199739482401,-0.0028775062491659025,0.01940015131224009,-0.019228534795950717,0.09864495228438157,-0.045633891232391144,,0.10851448218603962,0.1538255112762589,-0.015282233342043188,-0.06451773077452827,-0.02783046630624543,0.06865506175355178,0.0016689578154447603
MICB,-0.03691693613595566,0.1003915500022461,0.09050334713425404,-0.03613155674897721,0.0017353392493757228,-0.0770986801186839,0.022439065262369485,0.055574894846063885,-0.011578818947808506,0.03389691524609674,0.012849311429134912,-0.02733215728109391,-0.00796734559078286,-0.03810422488070839,-0.03541856968996571,0.013624872161617362,-0.015304978411149415,0.027346893411316128,0.04938725680877029
MMP13,,,-0.024737663043143274,,,,,,,,0.06118370140150508,-0.013739653623246242,0.0054487017919930365,,-0.020083365222692627,,,-0.023356367555037266,
F13A1,-0.022026273791582104,0.018715934467885872,0.0653826347730242,-0.01440407982328416,-0.038530698452120316,-0.06766250019485767,-0.043689904004823255,0.004330906784039198,-0.06004429858379588,0.009504278846014935,-0.023031043112936543,-0.006983949286287485,0.038178512635565355,-0.026830872755589718,-0.03024913230145776,-0.009511173356406447,-0.0058574753658302585,-0.05303008442366057,0.07294800413017954
CXCL11,0.02704077488365427,-0.05351861353351822,0.024771202663728356,0.06282260390719836,,0.02353819207517928,0.0294452811307845,0.019281471312341626,0.06991819624503494,-0.03527728402441689,,-0.016869133514101894,,0.009051979552354863,,,,-0.01534691881089743,0.05577582800750477
COL5A2,-0.05169368392873378,-0.1274849785241967,-0.0010748075201097189,-0.014804692988923153,-0.02597715824816078,-0.09156549277917742,0.05321340067807859,-0.011365391966651721,-0.007360592094360672,-0.008940352516566356,0.027521683152318004,0.017803602200545082,0.008155440255293748,-0.01625704160452049,0.06659596639872194,-0.028193222100548757,0.016680714468325458,-0.02711702640214549,0.05087953994081938
EFNA5,-0.051783694788314134,-0.06918229117792256,0.003979447918110331,-0.03596907486481676,0.014553120369245606,-0.006254453173565727,-0.05145528052660287,-0.004220485854485067,-0.001073006260430141,-0.12372436029926583,0.017951896820161316,-0.017735614324197364,-0.07058917284506758,0.033927937604598425,-0.019779111324759895,0.04456542834428691,-0.03675747520953011,0.0016841245323820156,0.020610258502745553
AREG,,-0.021588389704871373,-0.00044400440378451804,0.028587540137570252,-0.00890104624641724,-0.02967473142990111,0.02793191137912,-0.011088564545671186,,0.005955243137033701,0.0163842374281342,,,,,-0.030932880261041094,-0.02759373784742542,0.009848767521673277,0.060492986610869326
EDIL3,-0.011558753219123882,-0.07275756621908779,-0.06351841278458437,-0.02327225178308182,0.0006181958523472381,0.058961102477557266,-0.06891946737331218,0.04250370686977691,0.002125559631737749,0.059549583180403126,0.005107467192219298,-0.02968104165208261,-0.03275800361864357,0.022767820245535465,-0.018204257188374734,-0.013296066005138255,0.002794525174103192,-0.007378600860639913,-0.07558029267791608
CD86,-0.018525568165756727,0.042746092181083176,0.03606594386206223,0.01796152273402478,0.11198817419930104,-0.011239500022094562,0.02419376787282198,0.048834834202546196,0.04562746684967663,-0.01095834629990212,-0.03171880563400456,0.03547696582401553,0.05171366423630565,-0.0035139992865141105,-0.08258141476198011,0.045076167363898044,-0.034056280227828646,0.056570648642320885,-0.02425003944196494
AHSG,,,,,,0.026921449049229912,,,,,,,-0.023168932991042307,0.14980331464193275,,,,,
WNT9B,,-0.029536813120974406,,,,,,-0.02523741303016345,-0.024845803168494697,,,,,,,,,,
HRAS,-0.04063521663623218,0.026731261584406852,-0.02005669024014503,-0.012590411154885217,0.04526318225646779,0.010086055781757832,-0.028614918468275696,0.038957608796274364,-0.01724067614389788,-0.03228525697950649,-0.028646285525584552,0.006863834902048343,0.054760383728069024,0.07431435924920872,0.020067532674739798,-0.00247293290239074,0.008873677176663637,-0.05314363521493836,-0.034970361069651464
C1QTNF5,0.037764771833855064,,,,,,,,,,,,,-0.04059509066950292,0.05173107438383099,0.03427348652940423,0.017133174807684084,-0.00242091030340161,-0.012635260713369744
RLN1,-0.023418669878189094,,-0.021538697089669104,,,,0.032998426997778316,,-0.005799742242591982,,,,,-0.04411312235067993,,0.04817258069303775,,0.004212492423830031,
COL4A1,0.00782555976652973,-0.12886401007951773,-0.0220973894493092,-0.0030294764331111616,-0.10306330437226646,-0.0460303737622737,0.06194442688599453,-0.037184119990862484,-0.00577723764545634,0.01902908238600748,-0.0272996301734318,0.023229453825040422,0.03426711281885047,-0.00914115529254413,0.04688027937925058,0.018844178175797695,-0.020196428784102587,-0.04142115273489679,-0.058268551470502694
CCL3,0.012886736033968917,-0.05524284716163993,0.02246709303677205,0.028568706302774492,-0.0054922964844583075,-0.062441556910063374,0.07753799771617904,-0.01863885262679069,-0.004686212982195274,0.03349556917729158,0.0015314572047146697,0.016902087465703666,-0.0038869875426795907,0.004524835852451407,-0.0370708533982275,0.07005211181703114,0.0040244893330088375,-0.01177116725017934,-0.0361815725794305
BGN,-0.03396837038956215,-0.01569244563837287,0.011148432721218219,-0.009583207569235867,-0.08830595498795593,-0.028677245547336975,0.07669924792035039,0.013145359442722451,-0.029825923281528752,0.05503263833407725,0.027226395372117393,-0.014515426977276728,0.03541129921697126,0.03884277570335305,-0.016774323775017363,0.047610460141011855,-0.016095549765164804,-0.03431450296426276,-0.05134356780480199
RETN,,,-0.017524533294776014,-0.018063911116662827,-0.0173200980215435,0.01832888307187266,,,-0.04155892489474478,-0.00019155178070835393,-0.023355944902731414,,0.009340881722362684,-0.00022398752345488098,,,-0.02170980867829959,-0.031880673478267146,0.08497162393279907
S100A9,-0.02209202165257174,0.053463342696295366,0.08541542771649718,0.026464288749779363,0.010717105036339556,-0.024750740212227774,0.022705157211879854,-0.016948133483991056,-0.00223822314610327,0.03561788508527503,-0.007570946970995903,0.061361551904119564,0.015370031295566472,-0.007999241015899829,0.008052185074284691,0.0005957788205593964,-0.006398280732552892,-0.0012542512111670145,0.0497948491082626
HCRT,0.03436969835737261,-0.049885089411251964,,-0.010459120549688427,-0.017846235489132063,0.013248082291438769,0.0089413696950892,-0.012310859371626792,0.00981414435239118,-0.05709453773013065,,0.15406297519168763,0.03620500403192342,-0.10818389439543337,-0.04844983680834574,-0.008789428100519095,0.03965943189629265,0.004715526244255365,-1.8591160301292516e-05
FADD,0.014591925532723272,0.02824467400982229,-0.0403667593841783,0.017561328552327136,0.0038183473784928336,-0.027459725673704697,0.07284180512227782,-0.03359087827688507,-0.0038464182860001193,-0.023604657059265705,0.045361821601046376,-0.0038165564915638786,-0.0119715204558169,-0.00018848238168364933,0.007575364271564762,-0.0031398554398942764,0.025603014717412796,-0.016932792804932133,0.024263648855800655
ACTR2,-0.03926695881829789,-0.04262449027282063,0.0033373755614806385,-0.04627449667668128,0.07653928184731605,-0.02675556426446771,0.005078416284722508,0.017743627267608465,0.025065435849006452,-0.021124283022096436,-0.040177901306831375,-0.06334370562733699,0.022370226675092777,0.06678580988879888,0.0196374414912893,0.005781160622225362,0.00439093562763376,0.0038403613721403815,0.02855996400931852
BMP2,0.0339407727949896,0.08817250822302924,0.009883184101341915,-0.027785742702880888,0.058256219617035775,-0.011638036428657506,-0.03823394356575723,-0.002817045741705856,0.04144822114563652,0.021408432826266872,0.003330149919450092,0.030274638077377448,0.08219613118102005,-0.016040140447633567,-0.0036570627503492333,0.007214429566434139,-0.00227474447906739,0.040520749864985196,0.0846886419434359
PDYN,,0.0013577596763387132,-0.04782701785751783,-0.03292781456829801,0.14328278537118463,0.022818519006770097,-0.05121394694661749,0.03822492222142834,-0.02294507068654025,0.012657147256006139,,-0.03067480494063404,,,,,-0.02613774033910003,,-0.04517802106182165
CD55,0.006308191593753217,-0.012753412013140673,0.026845991976314456,-0.0013450797518211007,-0.04300768009728931,0.06326852278339558,-0.022735069795156798,-0.014190200069743792,-0.04400480205536899,0.03230421420613939,-0.0017054352419973147,0.00047699939672670496,0.09209224261283071,-0.042521248923974346,0.12986534314074188,-0.008198433202325252,0.021330780732017104,-0.01704149267578075,-0.01684383868114944
OSTN,,,,,-0.019344674687257223,0.01744938138142609,-0.026338204244347,0.015076447052742782,0.051885879757287666,,,,,,,-0.022407046280752546,,,-0.042652077130315755
PDX1,,,,,,,,-0.03238241970569895,,,,,,,,,-0.029352907294907526,,
CD6,-0.038247093521118984,,0.035814412520787625,0.02476574691107504,,0.03679575301542821,0.0640019582034742,0.04472048873416542,0.025502250791928395,0.05846485285194625,0.02146554959450785,0.037660997550490675,0.001920127258529272,0.0034941551795043204,-0.035977980067535595,-0.02881149912437738,0.006468615962456828,0.04888834747587509,-0.03314006217980302
IL16,0.07039670066516213,-0.00975217864172545,0.05149580523454382,0.04415924238199391,-0.03885511421858693,0.005625714636702987,0.07337166625479785,0.015764249297896774,-0.04307788829827063,-0.020379183022175357,0.02342739655137949,0.0054291505088435105,0.09814145917484733,-0.04848734962468116,0.011119280593050843,0.03256267953929397,-0.006359867066401506,0.05968354900085946,0.04322683353277761
LAMA5,0.025395035237599256,-0.01605693998194099,0.03171501202925825,0.011792919957860809,0.01253468693156134,-0.003301885944204248,0.04887091210527537,-0.05572792687791773,0.007766915163876911,0.07192586220518804,-0.07620073299891318,0.03482814212970253,-0.014659177282927092,-0.06532627012024352,-0.05152016195675416,-0.014357084519394856,-0.012097504265529208,-0.01905596066151262,0.01685922424472069
RGMB,0.031875448630027614,-0.004227009691020449,-0.07169095065133667,-0.0029804678827363576,-0.0025062586820623315,0.007115393344470666,-0.046068103911672396,0.004905792377182296,-0.02129484703753057,-0.0139849519225477,0.026631826157013722,-0.017162197973126708,-0.06988005869126927,0.13636955940502207,0.04446802321824648,0.01511718478616952,0.029817002592549557,0.017975649646244086,-0.02025733008389087
INSL5,-0.0015975514359559855,,,,,-0.017651550624456235,0.025894574949629778,-0.0032395847895162586,0.0004412249405018369,,,,-0.027798989753835754,,-0.022382328077086087,,,0.11105986147535193,
IL12A,-0.0446015173094285,-0.015075737271690712,0.04050615082980998,-0.013164064583118558,,-0.02842103430633276,0.07789318601643211,0.05857033406535883,-0.008698553156560014,-0.00285680073248724,,-0.010970887740597183,0.05219799804336934,0.010297537609866101,,-0.0030987998077057553,0.05602939627788592,-0.027780284637825677,0.056283866231489836
S100A8,-0.07670419906161556,0.030396885998330063,0.06051698187871456,0.011856135297495954,0.04237604720244356,-0.10913638798490868,0.028451919163130997,-0.03930325559391724,-0.02961577389116996,0.048694812733004175,0.017278797244765613,0.05562578784688334,0.015267650479056339,-0.0539772054420605,0.047131342721191356,-0.016923870213341793,0.0015903454454078594,0.07600045648452401,0.05261406012391781
TAC3,,0.010322538770114941,-0.016517797648159267,0.02097521479292226,0.08830062687653072,0.02988220840862062,-0.05967809710631701,0.06051825501410469,-0.02062750286834402,-0.005255337239582572,,-0.03069824297426898,,,,,-0.03301055112671912,0.0073548547205469,-0.019802371718786647
TAC4,,,-0.03225364734394432,,-0.04338307977714231,,0.025653616491326737,,,,,,,,-0.024739952561597285,,,,
MFAP5,0.031082588580814037,,0.04014482207960382,0.04249116721132895,,,,,-0.024468913345024247,0.04506562544193241,0.0029543887358123478,,0.01405064037282543,,0.07122890626935904,-0.030932885283738092,0.022660306795130963,0.016986021008456153,0.10248749783818795
CXCL16,0.023556711262811583,0.12610100490919704,0.05686003237000139,0.041177488691708834,-0.05599302486367611,-0.027986576340826002,0.08964273387641437,-0.00448402072850162,-0.06318055460073656,0.06853565103046794,-0.03859741379738649,0.031206060715967217,0.09236109286626079,0.028772884605295732,0.009345498546828646,0.009155741620772784,0.021162388403062414,0.053829319841224195,0.04685045171050077
AGRN,-0.0033525520688494352,-0.09289855432947904,-0.07018058970714776,0.011068004813379554,-0.10339859956816824,-0.022484519578515775,0.10393129181088472,-0.04408020404333503,0.038646845296560456,-0.004156176610341349,-0.0503683756853214,0.012337773961307072,0.08843263127744709,0.05401045333078952,0.016643368216993283,-0.01572785762238706,-0.05973719678446089,-0.024258421120849104,-0.01560981893582677
COL4A6,-0.03136129584873728,-0.05008380962181671,-0.029032194385774337,0.012272487792562507,0.0357237640175674,-0.04160249630461484,0.019980128723417832,0.00607385558716465,-0.022733105464566205,,,-0.014852730035671603,0.025522813819452372,0.019811249793126314,0.08863328262508896,0.06054074751814376,0.04033130593206082,0.008868247377023693,0.003999985430039296
FST,,-0.03274872033675613,-0.027757320174336304,0.018895254450076542,-0.05702437368556115,-0.04350685230698536,-0.0013458308048343692,0.05541626757452091,0.0246649593903497,-0.019902604886752644,-0.044876102982790975,,0.08779453630505807,-0.022511543432597928,-0.02714960397521448,0.018466099252200083,-0.014349736401251766,-0.04436152679313843,0.012127728050922314
MEGF10,-0.0645024352445026,-0.005458429844068216,-0.01114356644964409,-0.050567535255850844,0.008342061353692181,-0.052483086962261526,0.013914541522999667,0.01232626866231308,-0.031294141161592695,0.0605156249608171,-0.03738948095482088,-0.032067514656158834,-0.0860386735746205,-0.07185973170651165,0.021253501683176003,0.004884128514666559,0.01950298854303103,-0.008394437102568885,-0.07033095004826061
C1QB,0.014124817090473194,0.010304760712821256,0.035154095754910464,0.060574587864496814,-0.0804562183215141,-0.03535163399755503,0.0883797597281203,0.022195878034327866,-0.01865663547881022,0.0399530924537892,-0.029330331693448335,0.059039225010322285,0.05632756314600692,0.05472987414144939,0.045946249328838985,0.005302517837974022,0.019219858583787906,0.05027982322935911,0.006224545947216108
HLA-B,0.01415234427881773,-0.06794430650169334,0.08497457720604826,0.03822233031894922,-0.1114913220318238,-0.04957186365487925,0.08866494444056419,0.08391196985724302,-0.030204722926761393,0.07822956855553083,-0.027371123922792718,0.10452520250312679,0.0806761100100944,-0.03554468519478206,0.0707611450178133,0.04034107439753926,-0.05797334194816662,0.060378476014055306,0.046442703125878976
PDGFA,0.03927014906393661,-0.049115657862355167,0.007945375613326781,0.01569303423820327,-0.04504527288661405,-0.014579383116858498,-0.014771880387101094,-0.04114462970303142,-0.008313198555446637,0.05460108961348255,0.01573611846419489,-0.01641411457424988,-0.09734248943374557,-0.03193081908706916,0.0387998607882931,-0.026350306274774107,-0.06113536636623179,-0.054667947146329096,-0.06804891931208125
LAMA3,,-0.051926506945832424,0.08530317750367485,-0.026074253183757567,0.11209108291981341,-0.04553073622059978,-0.045277733095269924,-0.01846766310438555,-0.012234541668247499,-0.050717825397167356,0.04237800253500082,0.11060004075209513,,,-0.029822632482013407,-0.025334464783555173,-0.020039762153960583,-0.03515628237907511,0.04614602799999044
DKK1,-0.023418675713506896,,0.038395567978856085,,,-0.04674055208758117,0.00022050047407576385,-0.0638862093664776,-0.010439079468630286,-0.007720478530598096,,,-0.026747904541208845,0.0026880439426289096,-0.024989836189501645,-0.022749599450437488,0.022413559632963116,-0.012661908622397852,0.08262919932904313
INHBA,-0.029214776951117162,-0.039970032545320396,-0.023835805567744044,-0.01806390849123556,0.013533567001521064,-0.02904702463290346,0.013235171947132042,0.0674377359641886,-0.022482562186887982,0.06090348138445125,0.014149162170311242,-0.005569851455526458,0.10483197806903022,0.15211186680833053,0.0006351566167152665,-0.029726629063954776,-0.021576507554364854,0.044025789261633384,0.06513133724317163
LEP,,,,,,,,,,,,,,,,,,-0.018635508049457704,
