,MGH258,UKF248,UKF259,UKF260,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
CD99,0.0069771563535159595,-0.013765704019493652,-0.10427611750456432,0.08530882812149547,0.14598667461461937,0.03382923873120702,0.036583761389143966,0.09015077609455269
PDGFB,-0.009654376978783108,-0.055944023651054005,-0.06505998129807146,-0.010702633484459387,0.03813463221896114,-0.009337255174695504,0.010454259577158988,-0.014864245098530845
CLEC2D,-0.07034958945461915,-0.02181007136649686,-0.01859521757748948,0.04501954343837168,0.11330088087082046,0.003680639623170591,0.049996854685555085,0.0013882943567556903
F8,-0.03302260802266121,-0.026303018331792997,-0.017438928215049974,0.018956830925890043,0.10856956951019373,0.043176142329601264,0.07569856970296075,0.0025793372144276173
C3,0.01135616002483887,-0.04265800841935629,-0.19410024381188365,0.06130332006247955,0.1541900087311846,-0.06689000243696229,0.04467113815841474,-0.02195512897065792
DLK2,,0.03191777724072475,0.003379993608656748,-0.005263474000902425,-0.049127123747883895,0.006707603451089649,0.09228036399341244,-0.008648356193929042
TSLP,0.006923880381762565,0.03452654835916204,0.1357756093052279,-0.032470031796809344,0.06086299666544175,0.00930738695221592,0.027740348847370613,0.00459290379470645
OSM,-0.017942102217504592,-0.004374388416729624,-0.059679442569656245,0.09569558870185386,0.02550794288008869,0.016460120904903126,0.05218408129801437,0.005928518017661202
PRND,-0.019081885215734316,0.014270020765556545,,,-0.028453919297847647,,,
SLPI,0.022238881383904067,0.020928039197246503,0.11774521604027967,0.03366027291836692,0.19370613128464792,-0.027338241017743105,-0.07755552719998429,0.017124666296223116
AFDN,0.029235135755927944,-0.011376422366134483,0.018019155301395758,0.02438885443254632,0.04873254726956822,-0.026926274080755652,0.004940212833211167,0.026645986392157893
KISS1,,,-0.048120537432456,,,-0.021831870399697334,0.0062153448111429985,
ULBP2,-0.00968812895402851,-0.024293799734424307,0.0635461208328639,0.0911182046407513,0.1222065397299501,0.028906894930891484,0.038721817073338834,0.11592747465283074
ICAM4,,-0.017935639094003152,0.005911880198975979,-0.011497899214995645,,,-0.015175135036153626,0.06599437796825669
ANGPTL1,0.0177702260292799,0.06494027464857763,0.013995002029588657,-0.012031228720303528,0.09942448432993259,0.008116724858572311,0.08406932400983477,-0.0008462028772745496
LTBP1,0.002139166799861864,-0.021227749029129755,0.0013569204196605686,0.015422213820440392,-0.011962987937544004,-0.03245307080286748,0.025080807072249384,0.02851314780673726
NTN4,-0.04460437576376638,0.00979798505727737,0.08278717174304322,-0.011992120654605028,0.010477256378640543,0.0575983521660315,0.10030608247676327,-0.016793177175140242
APP,-0.050135960221743985,0.009859125322829036,-0.055467159656138666,0.02516861887600102,-0.11968516480429109,0.0009070863703805997,-0.04833223496135458,-0.050622489905241236
RIMS2,0.07998814077087987,0.03582666084179993,0.023473484364008673,0.04204529817334599,-0.08078568833894215,-0.0001630226288110975,0.026057496700949725,-0.03642053097279288
WNT7A,-0.019628414946526746,0.023684811679327167,0.046874075014838375,0.00802681316876201,0.035741730337221965,0.058997443649563094,-0.04694352332422619,0.1129981083461091
GAST,,,,,,,0.07798723439756035,-0.031032767434439997
GPI,-0.02543972421118147,0.035467963443317825,0.08015521253385331,-0.025782681523387183,-0.0673543374163361,-0.03347875324889107,-0.06729807378765856,0.003645691239727835
IL1B,-0.023804647170067614,-0.01841296207474661,-0.09049726234163794,0.07112643932138735,0.10707937901650397,-0.07112880306855802,-0.04231850236272768,-0.023142614483418443
SFTPA2,,,,,,0.011960442947851238,0.31003634575176664,-0.01898300416153158
HAS2,-0.005719093882455016,-0.011844257463882134,0.08050740829390475,0.07516329206167713,0.10866496150781421,-0.076386771117449,-0.027842383448016404,0.0238417944042769
IL11,,-0.027185266315129866,-0.027668277652573556,0.20056594331065564,-0.02593374463538428,0.010009478442326433,0.011648212540399074,-0.04739999739133493
SEMA4B,-0.024269351715683427,0.03161477688736445,-0.0497761158182212,-0.001660990384788322,0.12755660379079808,0.006488954296608568,-0.03815417855172355,0.091476540962106
FGF12,-0.08902514941264089,0.03964882185475402,-0.007861996645997776,-0.07189772330941141,-0.08103983236213862,0.0796083493713693,0.04439919333762653,0.014213084184022427
CP,0.0013010856875011584,-0.04922135214084955,0.052259463944676794,0.07338705118642677,0.06862899419813734,-0.040991762880007596,-0.011245963232914508,-0.0010827113066417795
NLGN3,-0.033934190781011585,0.022448526340193124,-0.11317673799671976,-0.11832792488475655,0.09821719418654018,0.07465383459014796,0.06418798612336069,0.012904453284551464
GZMB,0.015468214563495297,0.008337287952607523,0.04774160070119395,0.06773030537416529,,-0.022272753682271683,-0.02144291890409815,0.026430572316859344
PROC,0.08254028251842091,0.03835740492423181,-0.00082728816190902,0.043626977301214204,0.12640386967409112,0.05691147068890887,-0.018272027458724263,-0.028638930375162113
TNFSF11,,-0.01846174437927653,,,,-0.01468767728512805,-0.01827202043828533,0.03219942718465217
AGT,-0.044465870605925,0.07948070508237204,-0.08574898194216293,-0.046048431274509916,0.128161781967338,-0.09500477574941844,0.0030339588548019304,0.14415292460746867
PTHLH,0.07707749122579201,0.010230790822842275,0.12872871861101662,0.005407344028716368,0.022660980530742156,0.04868283668433832,0.08296566324032936,-0.0016654774595536073
COL1A1,0.07733819654529105,-0.043170853849110805,-0.1337917726432499,0.04058896611737478,0.13732561599367357,-0.01810401372158453,-0.04180450429403319,0.02170431393155374
LAMB2,-0.007457479426733319,-0.04091885685354768,-0.03522960697625648,0.006544378458666814,0.08672017884242895,-0.022437340378759277,0.023665610372983106,-0.008546391197852788
DSC2,-0.015983737085023184,-0.0009627241915962897,-0.07052154577252975,-0.04988675796446942,-0.0178790408225029,0.02050468909947813,0.07164374937766292,0.04184887691350375
WNT5B,-0.007657811942196214,0.047421302737877744,0.07291165044134999,-0.024612021114800698,0.036462878145885155,0.02235995824177874,0.06070582180179258,-0.0016726388940755848
LEFTY1,-0.021189036376871973,-0.03439946345777206,0.011243764575946275,-0.026740198662476802,-0.02189594354639172,0.004402391873445242,0.0513464543993731,0.05142028477097241
FGL1,,0.017160952701939566,0.03135758363485009,-0.013035646642059672,0.061943860327565284,0.019528700432746324,0.09304547867732973,-0.0247918270334435
CXCL5,-0.03134224533978251,-0.01770039123512923,-0.021714105522235624,0.02316725724194247,-0.028150682599533957,0.003099929288409771,-0.03268169617181717,0.11138901324279848
S100A1,-0.0012978135993557869,0.11382525391610744,0.037525469372980784,0.04364486383831525,-0.12327380708135975,0.0958779592363652,0.06414337581837412,0.07710686284395715
C4BPA,,,0.053402663728711657,,,,,
NPTX1,-0.028575275496387807,-0.01641123607067061,0.04464116047763265,0.018270283140678453,-0.0963911812279749,0.018298755545852263,-0.03491996720994775,-0.03987173694772802
TGS1,0.07870573410571507,0.04948663474254076,0.027066161371854743,0.036152326569004155,0.030224924247259,0.028487937339543926,0.01630680449461637,0.029191891144324272
SST,0.053115536945636296,0.0007750248450058635,0.0018958217348846562,-0.020812505724585522,-0.09999376515694254,0.006040419154291668,0.09652874504133814,-0.039760025599052035
IL34,0.054183329036970436,-0.0003632299017130796,0.024695318312542635,0.04842146657641269,-0.05029465271421552,0.020939733159974588,-0.004077687220224403,-0.00873060575643326
DHH,,,,,,-0.006492666629804918,0.11931530197186765,
XCL2,0.034128297472141134,-0.020671782814519903,,0.022653514894887605,,,,-0.022538028662918284
TF,0.020483211248713402,0.01651840294532741,-0.002191155430489378,0.02636925431080106,-0.11337186631417011,0.03255173614949388,0.04089204895781872,0.00838008888769758
IL33,-0.0034802632812403365,0.026366467728161518,0.0009730827809775747,0.09397751795395087,0.101719836595652,0.012171192539322027,0.026904667292136742,0.029723110066451307
RBP4,,0.10219167547871158,0.028664389768757934,0.06888233785843598,-0.07831323672053424,0.10103978382577661,0.11427284283268124,-0.04094425103351341
CCL19,,,,,,,,0.08170292094315637
CCL20,,-0.032412757208542586,0.034135621952698425,-0.00809484615436681,0.019355433199196095,-0.0264778355347558,-0.05705532243975297,-0.008698121869801923
NAMPT,0.09076565294766391,-0.070675879529606,0.12799543632660793,0.039565338879690624,0.11042791643150465,-0.10036119012419778,-0.0678727215208877,0.018379647299362024
