,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
FGF14,0.02201476280972769,-0.016418922702911322,-0.01504746106303368,0.03665188880376357,0.05182803597808907,-0.0043317384445536716,0.05859015303080704,0.04011494323446269,0.13806137845389205,0.010755945432323617,0.0042211852670806125,0.020193740389342577,-0.010386486421228667,0.067246259703739,0.03516980548009786
IGF1,0.017894447666110362,-0.00444351269565778,-0.030308474809747472,0.0716679675710735,0.08976038925798992,0.04009166891997565,-0.017087697366828282,0.04317512967951473,0.025953312607844746,0.05509285955983825,-0.05598629215975164,0.009721222239741756,-0.0051745642122914175,-0.00561374073643868,0.10562775087444853
TNFSF10,0.00016106306210533937,0.04847867697589591,-0.009795980422115885,0.05529272755475426,-0.01827739881498026,-0.060370672499448066,-0.002102882045997268,-0.05282249391114025,0.06930099287132258,-0.03523425628557619,0.0032242249482462636,0.007136891546212543,0.02606599685442028,0.030998631763601518,0.006260977652806891
GDF5,0.023609180604914067,,,-0.0008582868887206285,0.03329815801701478,-0.042416259360054026,,-0.019922251576100006,-0.0173415218810942,-0.013070207592194329,,9.869316992707698e-05,0.06667669133403097,0.02101806693074023,-0.05237680465833359
CHAD,,,,-0.02092272705782583,-0.005187982345068857,,,0.017391281124326724,,,,,-0.019114684598520715,,
RGMA,0.014375045499806128,-0.03937819504749511,0.03557433586568248,-0.09121980867278874,-0.08517715855631054,-0.021162708566689743,0.007539237562493094,-0.022880110315980827,-0.08701484399473214,0.02768816238948484,-0.02090662423729909,0.03390291867739166,0.005657974716075179,0.04685945564672055,0.03523305911261105
CLEC3A,,,,,,,,-0.031370720667123306,,,,,,,
WNT16,-0.021633492641003563,0.012052122612604356,-0.024969004833669473,0.10020966564356952,-0.013641369138681216,0.006308128685842618,0.06703819311466488,0.011058883415980304,0.028484806381942538,,,,0.047803273819850944,-0.03919707533608173,0.10130351129171955
CX3CL1,0.0756834215339305,-0.0008272180132875858,0.010175980814436053,0.05608795798134812,-0.012772394866166674,-0.00650230308810841,0.002647299097549383,0.025619639597952402,0.1655963100092014,0.005976459281975869,0.012903150137963351,0.034654578650329886,-0.005606224190077653,0.013360816781584812,0.029148909339460995
FGF1,0.05519030922241587,0.007288914057003041,-0.005299077197655926,0.0941197123579939,0.03078631111642511,-0.03979474450359302,0.09349978798210526,-0.033925688820919765,-0.13823989459655509,-0.024200278990954775,0.033104779594245855,-0.10098397895743794,-0.007395795395722856,-0.0430195295708217,0.003446493655148172
ALOX5AP,0.051085532668141635,-0.001426429312669096,-0.011943466526227487,-0.07060505388899728,-0.05051872177384441,-0.07786820176773043,-0.006605004346220558,-0.056228741917424975,-0.2001769876299199,-0.04474372083389811,0.019115453798280738,-0.05055429379176547,-0.00291360363897552,-0.0004357465436906947,-0.0013131704324593194
IL1RN,0.02138923614930201,-0.02801623947580417,0.03916992974673767,-0.06906476451414639,0.058719492269717635,-0.0024103747550135433,-0.019897486153806723,,-0.05841495102875667,-0.014036998922246077,-0.03861372305767411,0.06738573735513229,-0.02208068153012944,0.011724621588533274,0.019633297770840694
PCSK9,,,,,,,,,,,,,0.01948018023203858,,
NPW,0.1203166646887412,,0.014677557166317464,0.07059753059715475,5.465105517602537e-06,,-0.012321297363278184,,,-0.015634160608834782,0.0858080749473129,0.08546797864490796,0.004559248468211784,0.029432629427971663,0.025709507597647747
CXCL9,-0.009321102757256906,-0.020602830540739102,-0.03651136485442791,-0.02053007006405662,,-0.023898006286050526,-0.04006702042200783,-0.01992224832034973,-0.029565913876236707,,-0.06569995211287631,0.0073558208380456675,,-0.0243715427784191,-0.029605281263055765
ANGPTL4,-0.014380644235565582,-0.02550336035218655,0.0245067647441507,-0.06683933389930859,-0.025039209407510442,0.02093507308983116,0.03254933652236258,0.09282640872283819,-0.007432230775966168,-0.005313347002228278,0.10500246003111187,0.0665844009677097,0.010998572407686992,0.03852030909915457,0.0203222414385556
UCN2,,,-0.012546788673447723,,,-0.030769165233077947,-0.02690586124433154,,,,,,-0.013413275906976824,,
OBP2A,,,,,,,,,,,,,,-0.018793970343795357,
COL4A3,-0.018142453857530164,0.012322304952602415,0.002525100157502465,-0.05520166016186577,,,-0.03480558536852548,-0.018552837526883355,,0.0017967774083602547,,,-0.01875998779609025,-0.016672653309127997,0.004686750436922231
NRG3,-0.030430752985244787,0.0043308607950070434,0.02442166053621995,0.08040794048273116,0.05092389000898417,0.040931772515246906,0.03282042371273968,-0.006748538548165193,0.10447004733561496,0.04442432616957875,-0.03521590144364211,0.02739767307022061,-0.023972718073332303,0.016098497657939307,0.03204995385897354
IL23A,0.030951204231335346,0.001186505153094836,0.039022649934346905,-0.03559896757943749,,0.0027638571829682475,,,,-0.02153796337877346,0.08161486375279058,,,0.08167049546571517,0.07339759896035987
COLQ,-0.0424110507405523,0.06320555192604249,-0.003599397719723084,0.01199864211947498,-0.0009057959343822048,-0.03283035861273684,-0.004015628484824431,0.023920026389328764,-0.0009573644524434483,0.10568269175673028,0.065532071209045,-0.040086934650496085,0.03580101202082694,0.029780204389399073,-0.002681795246727548
SCGB1A1,,-0.013196369150583519,,,,,,,,,,,0.04081498870024846,,
TNFSF12,-0.023004419271696504,0.00020965021756750218,0.00749935730238463,0.03039262625350845,0.040310213184244624,-0.040359482987545776,-0.024763403463568215,-0.05268379605160186,-0.07156904764249973,0.024693349292855906,-0.09246504635814969,0.010373529144498251,0.003312574954721597,-0.04533044787409419,0.03794065202151244
DKK2,-0.019986260022137547,-0.015485759569161692,-0.012731761396338024,-0.014229602327926982,0.040207708685069815,-0.0006900813404227668,0.014541435101844077,-0.013708626712274416,0.09812330021841052,,,-0.022775833925922834,-0.015808327251577114,-0.031005156860991222,-0.040993565520278205
FYN,-0.06278219878078123,-0.004634412089959781,-0.052106169232581045,0.03570038353347776,-0.10895065911876789,-0.058402244631056796,-0.01094678028638616,-0.020983895518765585,0.040742465415745006,-0.03627481805370185,-0.006972496908670644,0.08245734449514375,-0.044021567271306246,-0.01087386186235623,0.03825365703365202
ACE,0.0953109706060734,-0.03098279379185068,-0.05337156404203144,0.012862668927937982,-0.02465836127629686,-0.06757902958258064,-0.028706272790253624,0.09057494614690002,0.05583232429321584,-0.014302816000437257,-0.01935778447542542,0.0899749578795823,-0.041345467265159856,-0.031650497425156465,0.04793912740693392
IL18,-0.025913173721408167,0.0006883042860665924,-0.013826627715729671,0.051124731358672584,-0.06448228655841992,-0.034494123380487206,-0.00424914274582056,0.0027585369548362086,-0.13582555257405626,-0.015908552997414324,0.0004076800491498186,-0.017845854665205826,0.02200868689012578,0.03491670114978112,-0.012114559813801652
PPBP,,,,-0.013470532332116505,,,,,,,,,,,-0.027103103154845196
CCL27,-0.033271484638606394,,0.018285438242068897,-0.01397643138535054,,-0.011317074575960293,-0.03859113910871356,-0.014121857854290409,-0.03619742938368315,-0.028588115132194277,0.05876293212489113,-0.04099076921571125,-0.032336658941906855,0.010097094786624149,-0.017345462671095473
SERPING1,-0.049472897357457975,-0.00928313560546513,-0.02095334795071956,-0.04969775142176946,-0.05491778405134509,-0.07293912626383704,0.01579313230291976,-0.04708617550193523,-0.13223498149028268,0.06570093980021421,-0.015037442207892701,0.07405138376180277,-0.055231414169184576,-0.029861616668473888,0.006269562619748793
AZGP1,0.011853099025983341,0.06414406387179865,0.0577914647663662,-0.11744645075947951,-0.1069574463011981,0.038266590954404676,-0.02726739120946932,0.013578358754473458,-0.05098011060710232,-0.005407643465805298,,-0.014148955652935365,0.04368140246724205,0.03791678154827422,0.031526849922941545
INHA,0.05641987002103842,-0.020221954798844612,0.0573516130338539,-0.024706292480153862,0.013186077745431287,-0.02315813767242336,0.030172044911249567,0.0053448588361276325,-0.05002287896848182,-0.02382181296465529,0.0815558024183746,0.11384847216839993,0.046147323396632176,-0.036572249801212146,-0.00914615829613538
SEMA3G,0.07823744809140559,-0.03323787885833067,-0.023653916632303856,0.009826673822257711,-0.01738549300350272,0.05529654870642103,0.006491161028604098,0.028152754306899824,0.06966027473335908,-0.019976018116069204,-0.0012119911666913907,0.030503951037816033,-0.01969330043584485,-0.03670008070544358,-0.017215355337268076
OXT,,,,,,,,,,,,,0.02059999159621184,,
COL6A1,-0.0255759239383417,0.034493161927016465,-0.017425558997804652,-0.09225205154993521,-0.06742155129011328,-0.042833942614607476,-0.044530051922377904,-0.06269040638871208,-0.022915705215551866,0.02436478580389139,0.04699546109686772,0.0540085711704489,0.013970238350371094,-0.08956285774260248,0.10771859576401631
FGF17,-0.03991889992845979,-0.014471883210736433,-0.010891102666392729,-0.00904769594299786,0.008177923750748823,-0.04531645415590999,0.02714672195450992,0.004555663560998797,0.12150592236536718,-0.018584772530712283,,,-0.03171721511512024,-0.017904889503008108,-0.0021551148304764334
TNFSF8,-0.030181860267305554,-0.012809738708625987,-0.016005266226826756,-0.013470528840472605,,0.025586407286300232,0.06357421920770519,,,,,,-0.012229056290511058,0.0012673479767111055,0.11458711817346874
FGF20,,0.025028862310265014,0.0805223659198931,0.025262013026987926,0.020854868945214173,-0.012094928335253814,0.07220736341812872,0.014152843338916159,0.024053336494723878,0.021949158481853845,0.049819193106810204,-0.022409567935513925,-0.02474325703069944,-0.003945490561293609,0.023043632704064277
ICAM3,-0.04202422470630878,0.025810742385562118,0.01562577738757036,-0.022594596856165945,-0.0018289309603248523,-0.06937681166224097,0.01692528657681354,-0.03972559264270802,-0.06979746679660546,0.003158330892063201,-0.01164239893444216,0.05348705741737127,-0.02141998149303882,0.01259903327451451,-0.009400321632394714
LAMA4,0.007517892579093308,-0.012301605300472543,-0.02704310491636645,-0.041187529356959296,-0.03431661374803377,-0.0408856525754795,-0.00865556132302575,-0.037290686620468375,-0.04728212464783179,-0.029495809981211436,-0.09125932954989267,0.04288701589963352,0.04293028996214977,-0.07270613091772522,0.04163943555053789
INHBE,0.12014643050547325,,,,,,,,,,,,,,
DLL4,0.02510630356580817,0.011547679264092609,-0.050556359056474084,0.022258825309441004,-0.018972747447479246,-0.006660161522927088,0.024245172007983817,-0.01977460177325091,0.02624013168404771,-0.03623456355829783,-0.061146843266600845,0.03966004384766317,-0.014589252943582508,-0.0038072516630182057,0.021872141257604675
SEMA3A,0.0424931384251827,-0.024116231561760314,0.02376200096517344,-0.011769936352930116,-0.0671585638327544,-0.005000999391280307,0.08546507179805622,0.047626208213421235,-0.006217329128673678,-0.0018975313156923746,,,-0.02412287568221037,-0.00617184753176423,0.053913865431591664
RLN2,,-0.013756809676827993,-0.016152398486465668,0.03338767917122329,-0.00033227794088409423,-0.003972852802246007,-0.022438214927139655,-0.0010913141225202807,0.031686280971094244,0.1607763774848663,,,-0.013413274427880182,-0.020664251272960524,0.013452761885829244
C5,0.05731898662364491,-0.03813102476000044,-0.023541292641115347,-0.06295709511881695,-0.0007438487078701705,-0.03730883750671067,-0.015102122416879301,0.03231105058245845,-0.0513262600683914,0.025047646423021656,-0.003142959404804005,0.029675928588228265,0.013235566339431357,0.0241165482269524,0.03661843768018213
COMP,,,,,,,,,,,,,,-0.025527099878689237,
EDN2,0.021624001303489224,,,-0.017715997379219146,,-0.02071590658569502,-0.027247470354186842,,,-0.03548623522219472,,,,,
C1QA,0.004196496051344568,0.04186046362950187,-0.035767561160864866,-0.026560251368851862,-0.004575379795785216,-0.07512568949074698,-0.00020876681731853012,-0.013574213207332937,-0.2069752534935708,-0.06336600442106921,-0.025376565830304915,0.09681663479397058,0.004290080233636263,-0.09544367065069645,0.05216989640997443
UTS2B,-0.03245687039634112,-0.01564871577675823,0.05726934120905243,-0.014774669000930801,-0.0026480961690915667,,-0.019395423889526843,0.026430857180103063,,,-0.04047731248216769,,,-0.0032253787776752476,
COL9A3,0.031840604292352935,-0.057179962582652,-0.061195060141849694,0.054530150418149965,-0.10570577480844373,-0.08306343916766151,0.012760230693994257,0.026133164512314212,-0.03963454562571117,0.020128597862898605,-0.02236046128023698,0.019309378126798823,0.03946068540633512,0.012748288286795502,0.046374131234033986
DLK1,,,-0.0036356797570862415,0.017781887849942037,0.09906309126987145,,-0.02576267303362497,,,,,,,,0.03228093403962908
HGF,0.007774487769367007,-0.0002712074423787454,-0.015321182939035817,-0.01406638549581205,-0.03496439416376737,0.0315237394849105,0.028597891108515537,-0.008939917087295555,-0.06956038239229517,0.09283108358113425,-0.055323794603361204,0.07229226124109951,0.02398182290860868,-0.007994851958739134,0.0037836470225262007
P4HB,0.015381505546866367,-0.03342538881240524,0.03882712091104211,-0.14310251267626406,-0.10729114636710926,-0.07566999788481879,-0.013691315204167874,-0.010486617849281982,-0.10397018755390815,-0.042267734737427655,-0.03210328700776364,0.08706547151395061,0.09453385779933338,-0.0703640639465235,0.039989580984775945
ADCYAP1,,0.0470024680651443,-0.03261342351555808,0.08111117257972321,-0.05556480023733487,0.08032431284978239,0.03161188753557224,0.026053656378790674,0.07267379182913175,-0.01984087979458147,-0.04619560597250418,-0.025203859145678104,-0.0011563136487055912,0.04769515120329992,-0.012943356109526365
GREM1,0.09253581456873752,-0.019404848954237747,-0.013960736089623756,0.12065039103022956,0.028793119978546753,-0.06940588203281457,-0.04163567517325624,-0.0160349665480211,-0.13661804055100835,-0.01358449326395675,-0.05617157068923046,-0.06063042157505815,-0.018505559246341126,-0.003858179231393893,0.017334444870180894
EGF,0.04696813478698415,0.003626225312035729,0.034552757883494614,-0.027453529214820655,-0.04294697295042516,-0.0413169479040288,0.03502054817404,-0.024578413415552714,-0.0425066296535873,-0.024507568839343793,-0.04263217813898394,-0.03202879987688535,-0.016887903698203272,0.03025806917470016,-0.05008486879444635
VEGFB,-0.018528110860963457,0.07384623254481523,0.01607250236568175,-0.09412781096215672,-0.09653411246676578,-0.013400662514592536,-0.08183145529141142,0.03282985388210944,-0.03222178081177894,0.024228163706964262,0.08476997678765491,0.034590745885903204,-0.013331682283222231,0.06402499312878746,-0.04272073081784552
FARP2,0.03619633435918266,-0.023204816635067307,0.010443538805301317,-0.04126289487521089,-0.042167518151820654,-0.0048459055891744715,0.04040679700589249,0.033274748454096253,0.013581530234682945,-0.008675722523286973,-0.05932005629308898,0.004473494506284052,-0.08922579806054261,0.07062849375780846,-0.025098342008331047
BMP3,,,,,0.02514566406096869,,,-0.03906530058242868,-0.015869412335009783,,,,,,
IHH,,,,,,,,-0.012875076830675401,,,,,-0.01325022496641296,,
LAMA2,-0.03896897281095681,-0.01915669975290837,0.03776099547252449,0.030690883574638086,-0.01770030423187438,-0.029668539516023607,-0.012385280472197913,-0.04476066006315706,-0.04323886338799208,-0.01578267536326787,-0.05533853405235736,0.060113191413966524,0.009646079601511398,-0.06307207350637067,0.057380884881814025
SERPINC1,,,,,,,-0.02075135144107562,,,,,,-0.013085264077398441,,
NRG1,0.019345907791366967,0.0009835700683803173,0.10767144674522472,0.0800788945530002,0.04369025747252996,0.07007432706162216,0.037058511650666794,-0.04213413199216071,0.17853345805276472,0.02368446369099686,0.005580107033564282,0.20847040982507192,-0.026808271753303883,0.023377290404990505,0.04312816533763295
SPINK1,0.009981550458757916,,0.05141195095164732,-0.024089109954013335,,,,,,-0.013464878370970625,,0.03589984205630288,-0.016084422752464245,0.14846385286217567,-0.03273144075957179
EFEMP2,-0.05558519867457019,-0.0022387610882972963,-0.02759762408992879,-0.0607804720566342,0.015311549003553672,-0.04892761315093433,-0.06718241572888367,-0.021883749247396077,-0.03523138863665938,-0.01715587692276568,0.016045560111062025,0.0332492296925778,-0.000797116154520308,-0.045871210958554336,0.0374397009464577
SELPLG,0.006713254224174211,0.002626931289214243,0.017992701348243774,0.011619814336679633,-0.012020748949006205,-0.0309187369923612,0.024120815010335254,-0.03194731455664926,-0.0645149340881625,0.01675755098875062,-0.038236867797361455,0.15163901334275068,-0.00044713776554318766,-0.03187763634339996,0.07127738077818563
GDF6,-0.022147501893495777,,-0.018094746343680586,,0.00022062512587966152,0.029919536497409766,,,,,,,-0.019770395729460852,,
HLA-E,0.021055979682233987,0.02280852956321233,0.01536752386055103,-0.02582122879224844,-0.056446194365388044,-0.07743587966272618,-0.027375736850978556,-0.054747692943079365,-0.16895228548532623,-0.027376687481538504,-0.07134454736902254,0.07457431558540202,0.0030746562909895188,-0.11021133777440201,0.05150709342890498
PTN,-0.01718670211297141,-0.024381627819266997,-0.011207077038905075,-0.06765613650599957,-0.08894327089716467,-0.07081682663676674,0.0014404346742071246,-0.014754019849208625,-0.01915249950369658,0.018662467758527434,-0.03299042810002969,0.10719316772183898,-0.05363196645801205,0.06622444229313075,0.08550059729031834
CD274,0.06648401414033628,-0.0009024627976450935,-0.014908822727308877,0.0466317418124005,0.03079364426919826,0.07613779888960555,-0.03285192462107101,0.010976780248623131,0.05756177437601233,-0.02215970542740937,-0.05730176196975406,-0.04273271179559093,-0.011260725931532982,0.013033708160701154,0.05909377345364314
FGF10,,,,,,,,-0.017915173764053497,,,,,,,
CD14,0.01989603152079031,0.007712271859638967,-0.032600342465341485,-0.144832420759351,-0.02913588202868769,-0.023019544132422815,0.006766758698746827,-0.015022456861986827,-0.16976598649759722,-0.09680459718520579,-0.021119318317484332,0.05550199563999414,0.05260273949836414,-0.0635650862500111,0.009479036915449815
SFTPD,-0.0269274729729569,0.0077556642187004,,0.10456289699622623,0.06414811216177982,,0.012240198557332554,-0.036345588127682585,,0.03908971602416305,0.0037415508198621033,-0.0319948843067984,0.006619454625445665,-0.03949027428962855,-0.05294487999232149
SLIT1,0.06410566308966392,-0.020599516881730135,0.0004076579630033453,0.04658938658010894,-0.0024241021171874156,0.040031213557340774,0.060580082571704615,0.10854042768735031,0.20046537573188036,0.04788933523856235,-0.010391881597407452,0.073290151261672,0.04384576944899186,0.04653538646148934,0.03127788698478741
LPA,,,,,-0.025384065415404035,,,,,,,,,,
CNTF,,,0.1454938164951001,-0.013470530069924372,,-0.03901523130882677,-0.017688832488040464,-0.01603496516215677,-0.030745975370891566,-0.0156341606813212,,,-0.013413275906976824,,
BST1,0.027400596252684543,-0.009764007034644334,0.021629723154904405,-0.014045278774015159,0.01519651282575758,-0.05212496294500579,-0.02151971522649479,-0.030119144970978857,-0.04027634458399062,-0.032547637686598956,-0.06617034435760981,-0.019761586404987392,0.013910829440456027,0.019243643403029958,-0.03729879503084575
AGTRAP,-0.10137054598573178,-0.002603011691390408,0.023749421181966865,-0.033885023597268145,0.03824199849087116,-0.040890310119250324,-0.006005945943783709,-0.028328880475809816,-0.10361869460219429,-0.026670035297689822,-0.0964036763459979,0.13671985010867854,-0.0314198908464547,0.007410756973669205,0.03659481965845057
LAMC1,0.011823617348003803,-0.05489012539246923,0.0014037660076904601,-0.07968681807623929,0.000213843493871045,-0.07552358209149883,-0.04786106469177,-0.02308791578657183,-0.08637583578507312,-0.039578525718512184,-0.03402708641981653,0.07623982867914524,0.015876321440095317,-0.06747302225679135,0.08703282346784741
COL6A3,-0.022113336004987962,0.012989045554082274,-0.01365374405209965,-0.04455476384393477,-0.05399461425324411,0.002371452180862524,0.011784013726828343,-0.04422166727770953,-0.07397128079916807,-0.04225270193816341,0.12178718026020992,-0.05285629591254929,-0.0027683217125311307,-0.08492466171353175,0.08372248085904455
FN1,-0.03811754265727404,0.02262370902944437,-0.0315182249324017,-0.09235103029018828,-0.02561984183480831,-0.06289277327514829,-0.043072791158741075,0.015454929906079114,-0.07313618261980663,-0.07578622700456582,-0.00875484439332411,0.08338944326312715,-0.04103240732794173,-0.08971297723010681,0.022490760098120195
MIF,-0.0521041493739545,-0.06991436976573026,0.020033353546142708,0.0237944381308376,-0.03505544661741943,0.0524905438948764,0.047461520245349324,0.061955358003772415,-0.04126737852897028,-0.01653443966438964,0.08126436519289751,0.05340672047560827,0.05824362251389566,0.07674486218009101,-0.02786217619949388
JAG1,-0.04037454419505927,0.0024499957055640546,-0.03439096646716767,-0.03349627936048008,-0.024865873371920928,-0.07300151760290378,-0.047800561270196135,-0.02515846104838549,0.014171969092241193,-0.02911263771571522,-0.13484403185792265,-0.03317617025034532,0.03010270359740425,-0.008991811411883814,0.007747373718613993
NID2,0.017085233648081035,0.0027561817768409986,-0.02018386367644038,-0.017672073265627,-0.07140709983133516,-0.03493152296086914,0.035163467245279474,-0.001022174393696337,-0.010822818029856743,-0.03481135236525011,-0.022080300255320012,0.04321336628157156,0.0035426916227461816,-0.0730191388495908,0.08499797678006636
EFNB1,-0.003938962653377697,-0.006246648773154468,0.025883080946624334,-0.027816318343138503,-0.01734310369044438,-0.05307346528698124,-0.024316428602591887,0.011426056207639836,0.006944655049367984,-0.024009442971687476,-0.05551867221780622,0.059470253564374576,-0.024226954308224143,0.0026735507918880597,0.03112610685333562
COL4A2,-0.014254371430186945,-0.015026854412184439,-0.057450659364397,-0.03076439197618524,-0.011325694031562266,-0.04423258516889009,0.023800272575818817,-0.008288744748005467,-0.038266761064486544,-0.04729250789036117,-0.08749628617233249,0.049961771616615115,-0.006769526146853824,-0.10314893724913872,0.061808568822274604
SPP1,0.0258725340595399,0.017113386291164316,0.01714372937901327,-0.14687758516820087,-0.08668656168842975,-0.10678365364714042,-0.02534070354369048,-0.05416309298002237,-0.21374273731838347,-0.0862697776245075,0.06137831296319559,-0.02394371682933031,0.09798496343418103,0.006915149657824883,0.006083779585259063
PODXL2,0.0009558891434647048,-0.0075857969494504,-0.0058428948490584585,0.014200104790073054,-0.0258064198037901,0.011179584047717532,-0.03921432607169762,0.01986811139810969,0.10336179815804657,-0.004477371173280695,-0.04275303566142487,0.022686527661443516,0.059613849488111936,0.07622189047744238,-0.007911406278516856
IFNE,,,,,,,,-0.017915172366248403,,,,,,,
FGF9,0.03653341369618347,-0.010097332543878556,-0.02557021870527685,0.12122909819435579,0.05236907649111711,0.07744590751253932,0.07102301270866278,-0.010271892503789466,0.03433286589557324,0.042426533098900494,,,0.045892432916352074,0.07587664918098493,0.07094349480868463
ITIH2,-0.03018189239991383,,-0.017010122974422066,0.10399932995705592,-0.027425420449708547,0.004978940291365097,,-0.03306863072624918,0.03852018913766863,-0.021912880025802387,-0.00468189940820963,-0.04032311372684092,-0.004280956837264233,-0.040170428399721174,0.10430375018151694
ADAM10,0.0018493013414328829,0.007179065257215956,-0.016698731028683238,0.009090374538837237,-0.022190673711436,0.0017816673763045385,-0.011601726114519158,-0.03338135468990699,-0.045112758603944404,-0.014275238799272954,-0.02680210209110715,0.06180035892344175,0.003831958491947267,-0.1032083886704596,0.00960054884862393
CFH,-0.0038593810575093665,0.038054478193025855,-0.0300770607188184,0.047020998789723045,-0.01988722800030277,-0.01713004186677365,-0.026962543458096486,0.010285157489972161,-0.04931335607630697,-0.018659300783806853,-0.03344044427414246,0.09929145649612506,0.00033111954215892826,-0.062092223371971,0.09518924021138307
COL4A5,-0.04383592354507951,-0.03133886023013299,0.05868079852379957,-0.09688081662887806,-0.09666254918631388,-0.0952668695426222,0.03864227769516122,0.02384594847880382,-0.08202326445146646,0.03121818727971941,-0.008921960814821259,0.002728986366513239,0.0648059586566243,0.0032863399762072987,0.04265897806214624
LTBP3,-0.011372520334696214,0.005933452676141791,0.0356844594641408,-0.03381962153700407,-0.0493968546171233,-0.055014883809042,-0.02030026406534358,-0.02643822984828339,0.03551970657612711,0.028450331215454615,-0.03812309833070701,0.07771758774050332,0.014870120806584553,-0.03031561808729346,0.03383968916185183
GNB3,0.08398794267965949,0.015161933067655207,0.033980350678198656,0.04299886244583276,-0.019359722958463877,-0.010181532859135253,-0.0014050249616171955,0.07285933646046473,0.000422573946814697,-0.04268447527989314,0.09774844482502548,0.07082173115092213,-0.026229939852196245,0.06889772351679264,-0.047805616427844456
COL6A2,0.0026668744214549465,0.030845880610655355,0.026529571001335562,0.02664401667189287,-0.03811162586481673,-0.02811405556607497,0.0126305939668373,-0.08978668331272723,-0.01952907870139041,-0.04744247117078648,0.001594682056630928,0.08533286063687731,0.01859369429281681,-0.10416094841001956,0.07883544796948368
PLG,,,,,,,,,,0.030754715391186998,,,,,
GDF9,-0.016530497236137167,0.0072628537212358225,0.0018030019298000512,-0.008656036023060006,-0.030428986920329918,-0.01703230011732459,0.015603051318036496,0.06860439597226343,,-0.01497785908604872,0.016347306307999573,-0.03175861993827872,-0.004694256446533116,0.010722930918464851,0.006002595586842467
NCAM1,-0.017160664603499874,-0.10144073847352662,-0.007827560978034047,-0.011895598126576234,-0.0024286989490456727,-0.01844790738762379,0.025880861968414662,0.045032971048546366,-0.031164911537017868,0.006806159104363877,-0.013879076961805098,-0.01704540641356653,0.06091250675884242,0.05751428927344517,0.01520462986628387
APOC2,0.07760592898774483,0.04757432516851164,-0.030272578649471946,0.006703463200420721,-0.029747923448416806,-0.0009365193782583267,-0.002124821583412454,-0.02766484835842217,-0.13474325484852845,0.02757619023303792,-0.02960356729166134,0.1029193084229265,0.039539126404437935,0.06812508364932415,0.05293183087888749
BST2,-0.044981130029571666,0.02336669428821815,-0.05257743294882078,-0.08539293105639245,0.025422682804194664,-0.09131654773723327,0.037970393185576296,-0.04856152304210335,-0.10064026483939804,0.03053510006276438,0.024082978537615665,0.04185546736613776,-0.021926256090670365,0.014390370673503234,0.05013994557631663
COL5A1,-0.005395622896064907,0.055692026377621086,0.00741379457183686,-0.07511405527681364,-0.021893095961909467,-0.04059564514689311,-0.002370775998788048,-0.029605355902137892,-0.07143906033753088,-0.01218558984011665,0.04431175868365963,0.059916158532525535,0.04695790418984362,-0.07596647884920438,0.03389909823313613
CALM3,0.00328223079357231,-0.014296781072825842,0.023693634204062564,0.16945780721934137,0.11314074712354528,0.11286090663759053,0.0803383453676459,0.11145561139454072,0.19419521577551405,0.027705930778483844,0.005619149158055782,0.01566681329181461,0.03561790404608824,-0.012676078588060991,0.007319689981693349
THBS2,0.04085322483489527,-0.022332185593636256,0.018379950398049284,-0.04444586558037147,-0.06761885339127903,-0.0713383185144179,-0.040551108489196644,-0.04461255555241631,-0.1285509109861075,-0.011743717103306768,-0.06522970643984659,-0.008620124029363562,-0.00043143345492214244,-0.07195108156633868,0.09173188544342618
SERPINE2,0.08995175059205524,-0.0011468980028890192,0.03341025099288276,-0.11347015514346358,0.05567214895751929,0.022459712420254317,0.009948120168266985,-0.0009846220777055001,0.03280096416278482,0.03773588071273076,0.06590851947199741,0.06896082817714018,0.019621706602973663,0.028396409105571122,0.009331566959115202
EFNB2,-0.000535939329904934,-0.012329784533628632,0.025470983501067652,-0.001533499847614066,0.025698307321006537,0.02771343616676301,0.02494114747202191,-0.03324270213098451,0.06226415967521741,0.050160580298115785,0.0016798446529482916,-0.02105135336655924,0.0345393145228229,0.020029567814384447,0.01704187181139118
PROK1,,0.06174416372283112,-0.030909592743618507,0.03347975695376829,0.011322112797641884,,0.052749749564386675,,,,,,-0.012578158840135299,,-0.030269669852221345
LACRT,,,,,,,,0.0678759598609427,,,,,,,
MMP9,-0.010974978884942534,-0.01300443012267774,-0.0256585477362263,-0.05263296961929412,0.08552268275933725,1.735638959424552e-05,0.017390852376268105,,-0.022315225976043684,-0.05829235001334348,0.10655423765064799,0.08155588689078662,-0.039582895508751645,-0.04426262565371868,4.174208553306496e-05
DMP1,,,,,,,,,,,,,,,-0.005909783721793271
NPPA,0.009260698833254649,-0.0002808788463616084,0.01643481910663857,0.14066942180860112,-0.040231970067838345,0.017455389161071116,-0.013983765958394167,-0.019573615419234938,0.02611507772588454,0.028792028074119482,0.11770651400807414,0.013557996398357433,-0.012400921981581542,-0.022390724989501915,0.05858991063791845
APOB,,-0.013196370470023505,,0.09125037649770769,,-0.029914813995035244,0.029158647376072613,-1.6666781169777738e-05,,,,-0.025859634297079232,,0.15594712993317142,0.06868707027601702
C4B,0.0378732126793339,-0.015154921518759466,-0.021719560042393084,,,,-0.023238296972320927,,,0.09552305569674027,,,-0.015527737995441581,0.003310088180718979,
