,MGH258,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CCL26,0.06353571758408871,0.12807842227299504,-0.017523649673554843,-0.02276353687907537,-0.020115897338721222,-0.02839213780114744
FBLN1,-0.01193884927469025,0.13724778386411418,0.027827979059368096,0.043300522648712425,-0.006229506527242915,-0.02036334737820311
SAA1,-0.01887754301381396,0.13169748028418163,-0.04699159838318698,0.027430561285495165,0.024638266289206484,0.012774010574646237
MICB,0.05191755495940966,0.11157086238395753,0.033887950349586214,0.05309241723211046,-0.00020518070593844177,-0.03360029379538409
F13A1,0.009947841279852165,0.09107297074068373,-0.04855197311484752,0.02297847421644247,-0.0008399861306866971,0.024633547110025602
CXCL11,0.04456857782780369,0.054085574465170864,,,,
COL5A2,0.09028605742744988,0.21779253689650804,0.00687294918754908,0.07980367343224509,0.034711317160683285,-0.0017501395191764648
EFNA5,0.009698953654867209,-0.07350746005179053,0.0031897408855724027,-0.004834797343298868,-0.007571031358268248,0.004043094116993399
AREG,,-0.027606816038962877,0.023171305563476484,0.010142721141533775,-0.022940949593413293,0.008988310550050433
EDIL3,-0.08714395354366039,-0.2604806564557639,0.019471412562449525,0.04441429478438295,0.02915447179521597,0.005996286564683858
CD86,-0.04711995483318295,0.10885073370055265,-0.004670622809485954,0.06419163572522074,0.007466392216296791,-0.0013132665572400952
AHSG,,,,-0.017496423947073417,,
HRAS,-0.015520830135556404,-0.08504500663310142,0.026700146770359715,0.006610644432334222,-0.033563766713744836,0.06924308040686405
C1QTNF5,0.042678072212764234,,0.02166508245666246,0.007580306673553925,0.06003502576593886,-0.018722297526815965
RLN1,-0.017205354250816856,0.09384767262722649,-0.015435234849234944,-0.019560872295460382,-0.01609853590425278,
COL4A1,0.1035058965962146,0.27002174994269534,-0.049728004087121365,-0.040484856918637215,-0.047098168503446294,-0.010626084598683794
CCL3,0.02651777404362367,0.10334491443427668,-0.027861926787820023,0.024046722809665428,0.04868519015986904,-0.009741732369279967
BGN,0.024665286396733252,0.1486935201221477,-0.06852185235224144,-0.000933143835513671,-0.041284756357684874,-0.023206048991928734
RETN,,,-0.007848678245812826,-0.007755251386842794,,0.017334784600057246
S100A9,-0.04342997692026179,0.2519431905955336,-0.061035811048160735,0.036515633532071316,0.012160742667435758,0.03834790788060685
HCRT,0.01827789046792211,0.017252851168404203,-0.04296737063165517,-0.005265819376629544,-0.05641991250644602,-0.012827435489220622
FADD,0.0009486642955341019,0.19934452193369737,0.014527336900224824,0.09592673548858573,-0.022288305549728254,-0.04193454275408997
ACTR2,-0.045325953929513704,0.07114685473772224,0.019016274128133066,-0.026890028083750482,-0.04519251488003305,0.0026847257209213207
BMP2,-0.003255560850930085,0.10006790022895182,0.00033693103644235836,0.006058616964685939,-0.004023174732068507,-0.050550986635148336
PDYN,,-0.1391862000967957,-0.02901823973040899,-0.02026357126181665,,-0.02309520649975351
CD55,-0.061230395835301966,0.00240138196227412,-0.014069546377559168,0.029243085305137407,0.039047628623947915,-0.005391272832783106
OSTN,,-0.0360558793612793,,,-0.016617880873881555,
PDX1,,,-0.004539843903538324,-0.029631034303982402,,0.08658088876877777
CD6,-0.028099580228843464,0.005816668669889156,0.028748352255168193,,0.0023854529786969426,-0.022365143687917227
IL16,-0.039646922065794385,0.162494831221049,0.0008463314228369497,0.0691971995375915,-0.0215618639503187,0.023720287929905753
LAMA5,0.02464030001069984,0.16821933936727423,-0.011825418657259829,0.00918477627776952,0.02509729050181542,-0.019917415341479974
RGMB,-0.03866462305320153,0.09906573777334243,-0.005270685434421218,0.013470408092416782,0.04757358232434576,0.022089074901516875
INSL5,-0.01669895280186049,0.012688135182408045,,,,
IL12A,0.12837032962897207,0.1468610087695451,-0.00602282375533981,-0.03442984899178752,-0.0359455216457591,-0.01832144706408102
S100A8,-0.1231392219058358,0.27688418508759205,-0.0015334636773709864,0.03814898322366098,-0.046745362293844336,0.07699076134079025
TAC3,,-0.10773848666847254,0.011135397215136332,-0.03496097250304632,,-0.018605693626195182
TAC4,,0.08694169108193998,,,,
MFAP5,-0.008629712054817593,,0.013211600379939178,0.061169998864313686,-0.0012903214691618293,-0.020970778406962706
CXCL16,-0.058231782876590824,0.1348939036358566,0.021104095460602098,-0.006950824267553912,0.0021921087907428483,0.06952482485234666
AGRN,0.09730139993800144,0.2623637573023508,0.009625908899048909,-0.012848850702929047,0.044841463602910574,-0.01869384348507055
COL4A6,-0.023040685386864566,0.17306182849148946,-0.033850291463267075,0.037064693362362976,0.03064213025042927,0.030558676635163814
FST,,0.031640193527636196,0.010385965504078259,0.05126197836485503,-0.04262182633644344,0.03732102408127455
MEGF10,-0.09162408312816447,-0.06991553126457087,0.08097545955141712,0.014685565587028807,0.021669537839302838,0.0035937230597606817
C1QB,-0.07861495863726331,0.2469482952773591,-0.08478455261232214,0.062245470571373265,-0.029425051111105282,0.008410854248808955
HLA-B,0.04088784518030783,0.21732683497504995,-0.010677774700741863,-0.045884139564627946,0.004945909756792786,-0.014674668652505388
PDGFA,-0.028911728360053467,0.07788679010584228,-0.03606287889946272,0.0038629220058280516,-0.043465826529682235,0.06631191016003173
LAMA3,,-0.06453597575982678,,-0.015399746388770197,0.0885626984483692,-0.018522883085356975
DKK1,-0.0172053585379395,0.025171188841817814,-0.009426576953476828,0.02131426008780925,0.0438753511005582,-0.013456007459886002
INHBA,-0.02146366934659735,-0.11534001977085391,-0.06635613138584584,0.02367496377209455,-0.04696888519847853,-0.06322587731674409
IL7,0.011377920402822162,0.07645362018403501,0.03225284082637949,-0.029381212269508687,-0.01761349062536138,-0.031022825681009707
FABP5,-0.03146254405612809,0.0885690152742849,-0.016043509807793503,0.07543330627067489,0.029034139196189142,0.04220923084202734
CCL4,0.02892103928971898,0.10257022804846169,-0.015428670218080268,-0.05668683500676526,-0.004954247832938198,-0.009439795482360208
FBN1,-0.003198687238912754,0.1428921694093496,0.05350873613986425,-0.0320677796977608,0.001286687107272674,0.011986980433362627
TCTN1,0.023372030466153836,0.18062766606791966,0.03868819290044533,0.06150843954206095,0.052291100093390254,0.06003264781439523
NCR3LG1,-0.02042258322031137,,-0.006331487068722697,-0.02318717777543434,-0.017613499977511472,-0.026445597270567014
BMP7,0.03371836566635764,0.12519551420670325,0.04186020083672597,0.005377631414329212,0.06657727681838785,0.01137920017191265
NLGN2,0.0076260896327932145,0.07435813047710177,0.041394269055547085,0.06446459842353264,0.016514076328471745,-0.017715046838873053
CCL25,-0.016698950597306562,0.05270823819527133,-0.03284249435550025,0.03319940702865625,,-0.04634892283321234
NPNT,-0.07451608850638529,0.22668205992664184,0.006837856310656659,0.01349454568391848,0.02297354078939982,-0.025613142000526026
KITLG,0.027500035296021158,0.03770042382328076,-0.03859974225979803,0.005374765711556672,-0.03489853549928421,-0.0196953944739595
MADCAM1,-0.0172053585379395,-0.0040503709312567455,0.0044710890452195565,-0.01808102096860004,-0.02331953468620507,-0.017066248895423193
F12,0.10327723670169389,-0.012037254714949652,-0.034980921773920634,0.06035082884101485,0.0804399353802341,0.01765489824594365
S100B,0.056802579889187604,0.09345835482938397,0.07092213964059627,0.0833077685271434,-0.07175030074709539,-0.02693009388305354
IL27,,,,-0.021930865605793843,,-0.01594955073047204
CD99,0.018116295238138045,0.2502426996022044,-0.023829183315150437,0.10337802935592577,0.013437659497084704,-0.03542804526515732
PDGFB,0.017849966677907978,0.0378609657854014,0.05514739046021286,0.012239402272030573,-0.07358831211673623,-0.06371207232482769
CLEC2D,0.09011459278125997,0.15451309198393634,0.04606198959640923,-0.030187773063268353,-0.03106630528496005,0.020797296273919626
F8,0.025012163495169718,0.09686252970875088,0.08782264223863927,-0.02717319702185622,-0.00038973957213141256,0.00338471652395724
C3,-0.11847698499152867,0.213783017602768,-0.05087313398824079,0.058283993326669684,-0.061194258225033216,-0.019091059886283818
DLK2,,-0.056497602946062576,-0.010304755157788507,0.04108209945976848,-0.01878896846407714,0.001684764157285587
TSLP,0.09117494952736337,0.10317999390840968,0.03085608702869692,0.08105813552822819,-0.0313643756593886,0.007305615429796732
OSM,-0.01617766062558525,0.23606484514361262,0.07063664716323681,0.0679778522059845,0.0288788866946919,0.04511234646531331
PRND,-0.017205356394377775,0.0038446191248360157,,,,
SLPI,0.03285553496984716,0.2882044829659118,-0.05641011850944616,-0.0015248527235287338,-0.017981866057222115,0.03869866689854575
AFDN,0.09522456437215585,0.11688834491357818,0.010539454506293752,0.05867328095037192,-0.0031977763731372197,0.008633289179660976
KISS1,,,0.0211750778511422,0.15122864572979133,,0.10393541475597574
ULBP2,-0.0323403553957068,0.14640842383430397,0.06298763306402856,0.1214200320368301,0.05155489303190078,0.05221956873323032
ICAM4,,,,0.09193889432928809,,
ANGPTL1,0.061940140650435634,0.14429143779960274,0.06704839482194086,-0.029381208029791984,0.026664219249163106,-0.03887217237845406
LTBP1,-0.05216795369234685,0.04942843679819585,0.01203029839105955,-0.012464830260376689,0.016099270109330016,0.019494169663216394
NTN4,0.010213433641840417,0.034524637978097315,0.004481081631727882,0.04397868238883883,-0.03322816396819335,-0.0061696364096338364
APP,0.045701077246343896,-0.20054188335624457,-0.00416012854110584,0.0288924814444822,-0.00896735611845088,-0.0632617432755764
RIMS2,-0.017205354965337077,-0.13878810987879905,0.00823071420114922,-0.023281541024330728,0.01796889086758124,0.054729347972890495
WNT7A,-0.017698139926617742,0.07170578945195283,0.07991144708923698,0.004973669240111963,0.02331207924210473,-0.009533208527823625
GAST,,,,-0.017297483112711107,-0.0203293667874856,
GPI,0.0620784991876913,-0.07406244559903222,0.008468396133342704,-0.03824916239452244,-0.02559978710060789,0.028978384153290366
IL1B,0.06462867452877522,0.16236013583361142,-0.003828422556846906,-0.06795101825119618,-0.03466236582162403,0.02759454800832915
SFTPA2,,,-0.015047707049328929,-0.014947342127376901,,-0.01706625008016891
HAS2,-0.0009037200995593961,0.1980429294171596,-0.015301332217012374,0.045358482086839805,-0.0318106219630674,-0.02311700119483134
IL11,,0.04327874673590688,0.026876821228521943,-0.0146866052769015,0.0019228805643728664,-0.012110893586659443
SEMA4B,0.03220462974708936,0.20071018048038625,0.06401353463654506,-0.020522053165843875,-0.023868984173117946,0.059212165533785444
FGF12,-0.005341752670045604,-0.1623046910223416,0.08222222218619792,0.07427769747592729,-0.012232896066235767,0.014335633029824877
CP,-0.07090771716679582,0.0759620470151113,-0.06655536560282445,-0.009568946157993223,-0.07047162399854295,0.0407261790940363
NLGN3,0.05524266757256786,0.14761221847372838,0.02482750055779976,0.011883713041568367,0.03824076543338679,-0.04272937161949225
GZMB,-0.0212591669484778,,-0.0012303239477833379,-0.021442923452982512,,-0.02550356961656108
PROC,0.11801592180944749,0.15644386671739402,-0.0010710088786094383,0.07275349436400018,0.00614391895166928,-0.032024540743259784
TNFSF11,,,-0.014243137568756442,0.0034944268738799997,,
AGT,0.024002833527007016,0.20612441638243054,-0.02439625907238601,0.0038402109437474584,-0.02104523063504967,-0.033374530618195716
PTHLH,-0.000407281366566458,0.014402193428263451,0.0016512877653873479,0.05006058432622674,0.05568919116683865,0.04972280607418624
COL1A1,0.017174550510809995,0.2059688647129506,-0.06799525294146756,-0.021765946199570178,-0.06290280612514604,-0.001287041240153706
LAMB2,0.0037001714169988182,0.2340466701879797,-0.0123757134651768,-0.040920728954727245,-0.008886132845686392,-0.047555715657299914
DSC2,-0.022294341632030996,0.06645093721169416,-0.023098326311289795,0.07907958473026042,-0.02983782781971982,0.005904415659713142
WNT5B,-0.01683867457613602,0.046583376379755445,0.02231032121701918,0.018867227018956306,-0.012434495555144646,0.0204209472975014
LEFTY1,0.07966340485226864,0.0913912734510678,-0.03254677009203186,0.03967294592788601,-0.028629872018254593,0.04604218908973095
FGL1,,0.0034465155002304996,-0.020881819070229204,0.009831237595656558,-0.027507186033085964,-0.023996915919006136
CXCL5,-0.02826002227632792,-0.0372857943971241,0.028889539587041574,-0.025696691453160406,-0.02482062793415463,-0.01951787335786351
S100A1,-0.06198429277172056,-0.24718015447394812,0.07384258565640799,0.007347330438397803,-0.021163536796212613,-0.003860958307460448
NPTX1,0.010260394589239484,-0.1560710837119981,0.010116752152853742,0.01166391921672202,0.13535894502998666,-0.005341291124361707
TGS1,0.08033632118814765,0.13420388713861145,0.0011910771495603067,-0.01757440909313913,0.004183681269663095,0.03221238963386098
SST,0.06457773187625399,-0.1496841880238549,0.004111290013065127,0.012040487667831544,-0.02085065708408536,-0.007349682356848911
IL34,-0.025027784420422448,-0.048327772131800194,0.05642583903823447,0.036035340522981664,0.012849844309965427,0.02939665084586516
DHH,,,0.05454235929223882,-0.023281535297277743,0.037718792501580514,0.04787766749653441
XCL2,-0.0323403548092958,,,,,
TF,-0.09172557974902962,-0.25500737890806413,0.037428425687158186,-0.004946351804034314,0.020999202570068425,-0.06808207715220546
IL33,0.04394388169416987,0.13074762162789497,-0.004835352817381589,0.008510980772085196,-0.04905149377362489,0.026128632357112547
RBP4,,-0.13170629556025046,0.02633680032791117,0.04046185956123506,-0.02236251398877523,0.0548694776023112
CCL20,,0.0635461414660778,-0.011202794565442266,-0.03635817173646309,-0.0187889711832924,-0.030511868746341285
NAMPT,-0.030953843329473808,0.19062426693430068,-0.04938423824330404,-0.02942738767357453,0.040106112679078675,-0.05470941840529587
