,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PLAU,-0.005307950696565877,0.07163255285822154,0.0912923212803539,0.07492481119074013,0.01996624210332789,0.04813031392604128,0.09935202143485514,-0.02999010418994005,0.011272573011915256,0.026076726198301658,0.1444660854370446,-0.11328241567388748,0.04771039133412471,-0.02391748842275664,0.10755204804526727,0.08496265614094205,0.06546643831788426,0.04160511364799291
TGFB3,0.04961098153153781,0.04986702533707041,0.0046067711217294355,-0.01602020466591802,-0.02840497629101281,0.06665928971073953,0.0745150275224737,0.04346806621240837,0.038778928803732564,0.03022500026592826,0.01868082792450621,-0.07123464188477842,0.0916086409343853,-0.05560987433639806,0.026546046824172772,0.055940264270768675,0.03207128098280631,0.042186798459201764
APLN,0.04948856334885287,0.010954116729326268,0.025956342575436074,0.03508992409331926,0.08218390906452587,0.05512366889939516,0.11827018291762649,0.007167260815706828,-0.06113530980254867,0.018831450343792,0.09108961419735455,-0.11806404581790785,-0.11634200565296854,0.1283490009565866,0.02109283939625378,-0.012583139591951682,-0.04061618009070107,0.005817056308331241
SHANK2,0.18733027543368824,-0.042641527420466535,0.0006049989017649638,-0.02946062273559576,-0.042780058940219926,-0.07246215142081076,-0.030014238194274238,0.0011957033778147723,,-0.03506928080234992,,-0.01369960742236344,,,-0.0017238133280044047,-0.04459361272903006,-0.015517462355357739,-0.01485527992218042
LTF,,0.028044582386718163,0.030239701765406305,,-0.08534396088252787,0.06681358425316461,0.13452239847934047,0.06317112914999576,,0.029679268407604438,-0.13315204644097164,0.116643817985854,0.03573257599059678,0.046595634528116214,-0.0013170104839134223,0.035534445767107424,-0.05970975537878943,-0.013349084868996932
PYY,,,,,,,,-0.01720206463055317,-0.01823891218726841,0.06848047015141379,,,,,0.004091565620101025,0.0778557151758212,0.024133907877181775,-0.017299405076269904
PENK,-0.021348907296891498,-0.030061079537173834,0.011974577621942123,-0.002876765319822418,0.014964595540782805,-0.018922234629100854,-0.016260145859036176,-0.027053524267332225,,0.03865954641645775,0.03922513388094387,,,,,,0.014768533366743426,-0.07882527084500078
CTF1,0.04749176475286243,0.08455262279561472,-0.029087354418512075,0.00943015144954804,0.004009960480872969,-0.009190348820040873,0.03766556428185899,-0.0033971825654339253,0.004590603941823608,-0.0076091477917775725,0.11669780755272205,0.16434612256814585,-0.08210838696738994,0.03630740171101875,0.00011178934975401532,0.04562519199526691,0.027717162674251106,0.04847374022474157
COL3A1,0.10314092091109033,0.002762155777699766,0.028872753013037145,-0.014163588841544618,0.0067536164764026435,0.03219792503192304,0.07628013117817271,0.05422823229441913,-0.09708876084618276,0.015784920429231075,-0.017026996352268436,-0.02828465283240825,0.02025630892561216,0.07774164213535326,-0.005730381143210126,-0.01814279100075764,-0.02678549374784862,0.001452526744142564
S100A10,-0.07813520341954325,0.0130665654309322,0.019890551996939187,-0.05176969184170995,0.04836775389122005,0.06757978262340392,0.12367772798719474,0.02928195981751173,-0.03641182689099912,0.007096296099173375,-0.08332148753532692,-0.12398105764003158,-0.07862890359790659,0.13969585175289426,0.09879070973287751,0.041919214886707724,-0.028294283532210956,0.07752179305004356
FGF13,-0.031754623538430865,0.002977401534337211,0.044740784021881294,-0.02303334333995506,-0.0581410392297721,0.040186686619052614,-0.03832566997817862,0.010698903941321619,0.09171158312421482,0.006290880464384348,0.03181954014740333,,,,-0.0047539906549867155,0.06350772197106376,-0.029186976599129284,-0.07332272487029388
SEMA4A,0.02025514302866611,-0.007064954003584008,-0.05465800476901894,-0.023127190186131692,0.005211606500721711,-0.05912942984685819,-0.004931878715733994,-0.039655050386895416,0.0013540674322066086,-0.0007480984973464153,0.1243980585334902,0.026209815602180185,0.052569312134670684,0.1546511971904293,0.13375658904355772,0.07844410132001496,0.011551896755729627,-0.049319709456709965
EFNA4,0.06074772666247715,-0.02554931570123902,0.05310768758183194,-0.033198635391823834,-0.0008832515556024044,-0.011721918099832094,0.008449680414667324,0.02569541124580797,-0.04006389292286321,0.04704168577391108,-0.04404636447337699,0.13097232057851296,-0.00923944210087993,0.10899980160147782,0.05578602639378055,-0.010785139937529597,0.032640850462504784,0.00045341378616733236
HSPA8,0.02738779025852727,0.0640702948367303,0.025584248417650172,-0.03176746441624442,0.008698445387251707,-0.07349236685093288,0.036843507734359446,0.0047670586567248275,0.06394461942845318,0.024496158186601925,0.009864146244471322,-0.034659619975583,0.11159585415878047,-0.0836323575401444,0.08709935262630292,-0.02638906495924371,0.019193257714580053,0.028193891709753532
NPB,-0.016468356833912734,0.047570298207237134,-0.025338629633750425,0.03041830034824559,0.051997583045407525,,,-0.020517821880699425,,0.021756608888083274,0.03785141846114612,0.02245370572761704,-0.014482202396639653,0.17417802590754497,-0.00554100559816968,0.005130393773804329,0.1113862968967451,0.02611122702989798
ULBP1,,-0.059121174281471865,0.006086142675255962,-0.03330560889316608,-0.00826782082868763,-0.02035153585718318,-0.036039140489574226,-0.02110056256508956,-0.031996419929157145,-0.01377867023789126,,-0.005856723660568891,-0.012053668207568402,,-0.018703623956513354,0.18289605208074308,-0.01850026217542627,0.16671249459119697
SEMA3E,0.018782866247780708,0.07644933640543868,0.0063353361079681566,-0.05660619928234209,-0.048666764814130035,-0.009571138529913748,0.02401502218486999,0.0226949913205968,0.10059579319581594,-0.014191911193307335,0.009302039827118027,0.10845168496763707,-0.005945990254437985,-0.05576963328049356,0.023081450864943936,0.05551993707711883,0.07531990174192724,0.014589790820458063
FGF3,,,,,,,,,,,,,,,-0.012352792997756485,0.014513660161155666,,
ADAM9,-0.020834278743668264,0.019782593062904127,-0.02780979001452812,0.014698112853556862,-0.011069219149972753,0.0011430258629415986,0.07755539471287377,0.03198568900356339,-0.031254318002734705,0.05056308062158967,0.05904686493776525,-0.0291400614673969,0.029503064182170764,0.06811700527688826,0.0862107259513377,0.0927790907610603,0.04053861129855445,0.023834203186991244
ASIP,0.06529176148960877,-0.0021298132042682364,,,-0.01556682835865517,-0.008476506688299515,,-0.004039552552464133,0.04428118079352457,-0.01768939297492998,0.03796501652497118,-0.056213368525565646,-0.014789246498208848,-0.0011969023120456683,-0.005980169502314268,0.05041576773998854,0.07494766216279623,-0.0038629575461186527
IBSP,,0.0502011185491851,-0.014688715031121178,,-0.0870609621007158,0.07056079856729616,0.02621168802700536,,0.09250487917893722,-0.008244588022838844,0.12517738518433288,-0.024595387008646642,0.020401072069503864,0.02881030241143689,0.05592851087701315,0.07599502610550207,-0.002268901026675673,-0.052372059009918384
MMP12,,,-0.025735763150707053,,,,,,-0.002341151580299177,,,,,,,,,
FAT4,-0.04513770868749594,-0.0316160986161457,0.023299084097130888,0.02091327799000453,0.08033376855520996,0.007633139842658983,0.022407934983033524,0.011886223516775448,-0.0055614183765764925,-0.026266154903987676,0.1210491941702828,-0.027570653299409463,0.0018622505688515756,0.08874297618391946,-0.034095918996374146,-0.02759981079066404,0.012064539765036604,-0.00890517391405684
MDK,-0.018814968694917746,0.0539364066981278,0.06573624764664426,-0.04673026436376964,-0.04080922610653231,0.02092489336021811,0.1302039593982975,0.026688116990250147,0.09046135899872833,0.002025916449614897,0.1134004395051915,0.1370552076940842,-0.0407471495711561,-0.04034874012162327,0.07448622128665863,0.1262986003281366,0.030318972446894,0.05992488234065668
BMP5,,,,,-0.025528389900829142,,,,,,0.031237894036976264,,,,0.09370158624718067,-0.019228533708259853,0.0572898592337339,0.08407549234847549
CAMP,,,,0.04268821755042019,0.07697562286605174,-0.03146570955247678,,,,,,,,,-0.01624663693734204,0.027980235243722465,-0.03153374013197486,-0.023748956000104248
HSPA1A,-0.022797149813351826,-0.06845364637320092,-0.003402604415235006,0.015018179782249962,0.011120829496624036,-0.017267439463335414,0.045345578092658684,0.044834151183699225,-0.08559612302970726,-0.019335853052436482,0.048559027471171294,-0.12678722866267222,0.13028139351873275,-0.049320626033310576,-0.0263457887880874,-0.0359930615959223,-0.03627242813666424,0.06885021760365781
SOST,,-0.02829899428688806,-0.01254463309357167,,,,,,,0.12304910694394636,,,-0.007467209937419273,,,,,
SEMA3F,-0.01908597201830337,0.015308116843060444,0.055685312364857874,-0.04050710728909698,-0.051195540935383886,-0.01387012748562432,-0.008201692887963994,0.04365062448390356,0.04808025045157884,-0.04326880609799543,0.06866525707597053,0.07731418859241766,-0.008598711273969451,0.09882267598194092,0.03038000216961252,0.09516813814943359,0.03380169749267388,-0.00846070324369424
ARF6,0.13281319524611038,0.011436460353839233,0.03127890384554972,-0.018178575268468677,0.02003681975169691,0.004964040523845771,0.07606457065429385,-0.010818719833823574,-0.046247130278527775,-0.01973587497745101,-0.003430680045954684,-0.11392086238097436,0.002021266700471303,0.023253114129426548,0.0070291315209367565,0.027516060122608828,0.010488938194179101,0.08406590346446302
IL6,-0.011708845728029481,-0.024914943006308587,-0.029179901218332308,0.021055928381527714,0.017266543465157273,0.006261920072987781,-0.003177655754135157,0.07169257909477846,-0.036595463727317326,-0.01755399185731051,0.08000714880308156,-0.005351411324212202,-0.008343115701986984,,0.06637400698817626,-0.0039258018977880735,0.06797577005348439,0.08532692041840209
CALM1,0.05825980260590443,0.03479496308034137,0.0141414308278577,-0.019782236718262725,-0.07157873242842548,-0.074212809556808,-0.12751964965477555,-0.026942019434184415,-0.022743346933308903,-0.018073952760241527,0.10359702792842439,0.03301901845628433,-0.07382345892586209,-0.03461034370848981,-0.04852952330204962,-0.05699760205104808,0.03819669860602265,-0.13803484969505567
VIP,,-0.03324461282853837,-0.03980636419597939,-0.03150646055916373,-0.02638806540516647,-0.021275126045191505,-0.028481155160347122,-8.64585886493689e-05,,-0.025881545687774888,0.11821199662646163,,,,,,0.1456645966924321,-0.04877245570591356
NMB,0.004375301130898508,0.01118817893116068,0.039654975814496125,-0.004716425270525626,-0.010688414994092777,-0.011672682268550694,0.07416006840400785,0.03474463505747358,-0.12229971167942377,0.033653936615361514,0.10350222352544385,0.046929267187706146,-0.04098001366622184,0.06740651725456033,-0.06039346763826261,0.021668765602835035,0.049758494189491735,0.11289094526392571
CCL26,-0.03197017283595784,0.001389459938825906,0.04044583515592481,-0.0063799755381314105,0.11523268431712434,0.08775756583459769,0.03506505729996115,-0.012773352618842493,-0.04363495152384722,-0.019494935483457244,0.009405215395634778,0.06032956965148833,0.014736732046677149,0.09011358698500713,-0.031169176545027655,0.024108981390779455,-0.04313499483797117,0.07956066594535233
FBLN1,0.059829393657239174,0.013948741230247872,-0.026584856210522378,0.02942807322299311,-0.03036306752466763,0.021081960974321204,0.04770278860753293,0.001447071386540714,-0.028503523860029505,-0.0402543328636118,0.09158764541921889,-0.030729308858752767,0.011328610747951898,0.021537601738069175,0.02197821553614935,0.0046788839476683,0.0314289463256786,-0.015365363783804053
SAA1,-0.023423810018292853,0.03803065986044939,0.055978846263018626,,-0.012098224088383909,0.04915280561647737,0.035856904034501175,-0.03194610651997975,-0.04625516846260534,,0.020606575557889435,0.04247049089242541,-0.0005753214077763632,0.14573072116498226,0.07822123092275872,0.049893705321376255,-0.043169819807220254,-0.021388594075487793
MICB,0.001419061794168936,0.12831539115635077,-0.006858306928839664,0.00948219695304569,0.11181384296230648,0.05045348957180678,0.0884529366561894,0.09084259350837239,0.00882559426202235,0.0120997119247799,0.1363773093242718,0.014951252672353074,0.07803355356024215,0.00692555168918063,-0.0012479048711152682,0.08748836663106462,0.013808523290597965,0.043581643696189276
MMP13,,,0.03914731544467091,,,,,,-0.02387930577709625,-0.011764959248221553,0.15240231763539597,,-0.018141636821461825,-0.04230214503849538,,,-0.014609101242283097,
F13A1,-0.032184447042206965,-0.01590265868906402,0.0012646610804383062,0.059082711289837345,-0.026243889572290135,0.055303442328828264,0.05548457594065418,-0.011794292078272251,0.057003299473650855,-0.025196884837197,-0.01567746446735902,-0.047159779639728804,,0.08906247619890045,0.0718670475938705,0.027083137021052393,-0.09407249734490714,0.0024542897314346747
CXCL11,0.016224428302441637,0.04459346383884891,0.017629728990085882,-0.04099142318385949,-0.007040851710922205,-0.029178892816118143,0.0863923684282852,0.0016561284611438859,,0.07666938724298779,,0.030593442506992016,0.07471791696764403,,,,0.0948214847893049,-0.023711274663350504
COL5A2,0.045651341025446976,0.059843659980096345,0.02295856618885838,0.0006068443584480518,-0.02591302584848091,0.011010395567575947,0.10993986367551578,-0.034309368304198784,-0.09726505775278069,0.027982213285259582,0.054210015652456894,-0.06315211464396421,-0.0026870291089453983,0.07401697650088813,0.041609985533893994,-0.028423000019626356,-0.029878192087704383,0.00749760012480953
EFNA5,0.010842239080401635,0.0033999421874742392,-0.004848460174357411,-0.007018983931197891,-0.03814350523951369,-0.012450917514296235,-0.0584063758345396,0.009812949362363368,-0.04544018926377825,-0.004506273088114654,-0.0509236257194332,0.035109595939413395,0.12354899020790548,0.028559223157258486,-0.04244213868475534,0.047250832106856926,0.052796254704584676,0.04818438877416664
AREG,,-0.022075319582085664,-0.048464392481694166,0.010748424460290456,-0.005819524948334283,0.033708572805250685,-0.02598367677849663,-0.011729824299827636,0.01355742565985726,,,,,,0.02951236870709577,0.08259883959044545,-0.06867547270084086,-0.04219340089006538
EDIL3,-0.10301384111810132,-0.00492298722347685,-0.059403313734184005,0.06270893260971407,0.04576119505537598,-0.044765294751085274,-0.07980301494464062,-0.015279926891005748,-0.09082621150326156,-0.0005467082963656937,-0.13321299450830523,0.07372666428528786,0.13219674001719017,-0.10049298761837037,0.02622495550801001,0.06976265967800621,-0.04559985811591292,-0.11106170472582666
CD86,0.019920746975385432,-0.007432453317962948,-0.0020733740111843115,6.296990500045069e-05,0.012067782136509535,0.08758385316787949,0.06475531570998029,0.0132070285128738,0.03598859106999561,0.0036244820539299226,0.017705545805568813,0.003407510533911819,-0.04980875398651644,0.06811157418408136,-0.018218695442966292,0.06479476396839257,0.0683707301705388,0.03894939574779323
AHSG,,,,,,0.011460571758795009,,,,,0.026381241008063917,0.009295339968039959,,,,0.08024644894918401,,
WNT9B,,0.045279970423287366,,,-0.015334031842956381,,,-0.015142170909140457,,,,,,,,,,
HRAS,-0.024353732898500128,0.06002164887766703,0.09043304598168488,-0.03832751639398661,0.009258674668526192,0.023797418825619816,-0.0452610817431718,0.034945985511391546,0.06794670369266577,-0.03432401737710835,0.0033680535202416577,-0.015002449852466387,-0.0015504651986799384,-0.010220329676230867,-0.03177404363239006,-0.01826168083413734,0.08328507656890229,-0.015517691187035965
C1QTNF5,0.02092317627742267,,,,,,,,,,,0.005352145215592633,0.08139858312636375,-0.019999849971834086,-0.03242824474719046,0.062390798729985514,0.11232624010125483,-0.00803164734848889
RLN1,0.0011614686778477477,,0.0008638316663044644,,,,0.03950892654732457,,,,,0.07829442866550212,,,-0.026655498215172185,-0.0263117979020452,-0.004503269737165086,
COL4A1,0.08106182619037682,0.03089662447239172,0.029091996524922697,0.04055265125912948,-0.05573446936489661,0.00698883219290144,0.1322632656040569,0.015075543221640654,0.09955236847755167,0.006147717837417332,0.0655554967907878,-0.054175687753989954,0.03444757139788894,0.1428500856067985,-0.02190238747821493,0.021781262067316527,-0.030043196138510378,-0.06639372846051272
CCL3,-0.01182655525515919,-0.002899933616113359,-0.022569437009906733,-0.02833970603935112,-0.048443035430915174,0.049726862184973436,0.09153171929764593,0.07668086305735806,0.08022921076730903,0.027108706197242653,0.08998111052719067,-0.08707199429971453,0.08194801686697453,-0.016283396928285822,-0.0019354140993071577,0.07181294008217104,0.11768339657698733,0.0007904018026077755
BGN,0.05681203637248031,0.011289161989631556,0.013959235555060387,-0.02120414888439747,-0.05929141774570975,0.01664243912335317,0.06066154553021982,-0.012325874260452879,-0.05525971171344162,0.029693933932957293,0.009363585520717402,-0.05250185017099669,0.05368030360776139,0.09752587472986199,-0.029219475083053184,0.006521328231523601,-0.022922058640933385,-0.08249952084569677
RETN,,,-0.006424767352341572,-0.020097233643658504,-0.018920258557002943,-0.0070060726983599275,,,-0.017965332826684322,,0.08052723201893293,0.03248924557956206,-0.06265615380556944,,-0.03386671338077077,0.022813804525076066,0.07861866909770003,0.10557919786969923
S100A9,-0.027284964583104723,-0.0023749365011769778,0.023717594275223717,0.05156433941499575,0.06408721420995996,0.06077539436990123,0.05962677106581071,0.027776288268535874,0.0279947916603435,-0.003413184959668267,0.004842430639627242,0.08456199521394872,0.05983688013075754,0.013796066299005358,0.03507857986714907,0.08792863611398916,-0.03217948560541222,0.002769594190540847
HCRT,0.17821490070098547,-0.00330954755829761,,-0.03443524179710318,-0.0008076715324582341,-0.0067171520405912045,-0.013630840786186194,-0.01814971577863924,,0.040042757527677185,-0.015419410066824955,0.1386810790392735,0.08099953927252486,-0.012930903756408513,-0.0254532733708006,-0.016482052778248688,0.050615541319643576,0.01512695163146263
FADD,0.06624473584360858,0.07944867690379212,0.054663678911054815,-0.027895206778360843,-0.04784129962279983,0.024342388323968088,0.10929624441946896,0.006554807930198549,0.018067276992428157,0.040348644344494554,0.015994490767389787,-0.028574914247524837,0.01621465694899485,0.03916764524820092,0.022083502914955217,0.06918720173329723,0.07740710343539568,0.018697966624620387
ACTR2,-0.022587169522953775,-0.08848056288780952,0.027255802301583636,-0.01744302822173959,-0.03367594421555494,0.02642449107226636,0.049119810393420255,0.0010422698526731547,0.06264215679516782,0.05543951564993916,-0.09986488554923575,0.049305393995644105,-0.06895617552129851,-0.02382864206129498,-0.03517857285739117,-0.02395333283097744,-0.05643632180171078,-0.0315438677370838
BMP2,0.049227337296585,0.004583191715448143,-0.008142447514690045,0.012377292498687993,0.04287267826965488,-0.013723357486396965,0.046608162029470955,0.015470275549443137,0.02506391476772266,0.008904576799782482,0.06902085981065083,0.07676164238488455,0.07373306493216145,0.03567058622502133,0.015300800795167727,0.010535464169656474,0.06441686952722217,0.0712892722905762
PDYN,,-0.002458647427007038,-0.000691318463746583,-0.017764677494497717,-0.056742419927249474,-0.018669340074155383,-0.07046662136311947,0.005116444662789675,,-0.026266151969298213,,,,,-0.02261418487246667,-0.027257015114727123,,-0.04519355870919018
CD55,0.05393405738963963,0.014788324735192104,0.015208801671456234,0.0005371604990124865,-0.01954836885798649,0.03578157613564962,-0.010549045268634165,0.0023296509617466397,-0.006497902583820985,0.013612045003507822,-0.017261041809183617,-0.05295550840949648,0.0709242303793307,-0.027447319814454047,-0.0021154817450626325,0.028443032631430103,0.05143051167683753,-0.0534733071137657
OSTN,,,,,0.04972394449293188,-0.024302446430606483,-0.03076948424553039,-0.007271313224280422,,,,,,,,,,-0.05599684281373874
PDX1,,,,,,,,0.0388605691528007,,,,,,,-0.04013411714159347,-0.018768368568803786,,
CD6,-0.03486678475014248,,0.048719738977071984,-0.010548272444512162,-0.031345206694934395,0.018711301278389617,0.0013166711033288673,0.01668242050059864,0.11133308721971304,-0.01554545100408306,-0.0392710401827566,-0.03196787513137235,-0.03246773169958641,0.04786220003990883,0.05722583655560181,,0.014385870758313647,-0.0024094866838700922
IL16,0.019907157491073052,-0.05495105395634868,0.008806890099718152,-0.017931678464151033,-0.030850605396579536,0.0017644645483969484,0.03380247274148026,-0.019921992574783703,0.09547854556147707,0.07367138715007135,0.009641630524762222,0.11994171046122644,0.088000864146762,0.04191172058613123,0.025530850325172317,-0.028494921715849893,0.04313780943456177,-0.006223657566632667
LAMA5,0.010287220559199825,0.02304617756505071,-0.032823192586411594,-0.002595615206266174,-0.0631355082945817,0.06785426668100025,0.08663732494784863,0.014222867127433507,0.041074596233668784,-0.0012836324968632036,0.038326257181170297,-0.08579606414747831,-0.03903796738495485,0.135022318123689,0.06919844210415932,0.02544784844708727,-0.021990426143741814,0.0747647999903171
RGMB,-0.0435434720242877,0.01710892251924142,0.03731221445150188,-0.016156402144032782,-0.006552938585789741,-0.07011054691921263,0.011043308708910946,0.007455877840936184,0.07285842244864878,0.004243524277663047,-0.015651873026958783,0.07586569880587408,0.027664187174042867,0.12116355706207438,-0.02658989902544841,-0.06771102684052274,0.028668329173831567,0.056714240834719085
INSL5,-0.02072055127348863,,,,0.017961163249804273,-0.021640149694648222,0.11670471297729597,-0.023194614555936303,,,-0.012209343332776781,,0.010996211691018115,0.012100007263086673,,,-0.03960975473522823,
IL12A,0.08581397594791311,0.027164348646709014,-0.010601398513589119,-0.018398245478025432,0.024953061789277375,-0.024293461236649713,0.01590756067099749,0.005084072542362114,,0.07471691945914831,0.010496086946645923,0.09193424339292966,0.13444246039426258,,0.03284254101347866,0.020808440884664766,0.01809973399894808,-0.020451244737506587
S100A8,-0.04165568976917669,0.01705061564161992,-0.0005358972550560694,0.02867693394673003,0.018292785699018963,0.0777561868682274,0.10141407952411226,-0.02081873319608707,-0.013488981988254368,-0.01625955220591571,-0.03860326551066995,0.058807769629363835,-0.07789424174565497,0.05491519295821293,0.05114464165164254,0.07853058557963277,0.03994621469574329,-0.0011205301987796657
TAC3,,0.01965409659738643,0.018320585647328868,-0.04310295234794566,0.0036469950616978045,-0.043567312121061165,-0.03482815904357872,0.0011840601386014795,,-0.01356346730241844,,,,,0.006649741889577573,-0.005727129883346167,-0.01996382552091932,0.03230425197099186
TAC4,,,0.03853386148990277,,0.01118053349526412,,-0.0009387400454919847,,,,,,0.08557557162457956,-0.010351118727198249,,,,
MFAP5,0.05103432467301091,,0.022888003794428034,0.007083819383032164,,,,,-0.028745319346074407,,-0.043657559737968414,,0.08526547807099297,0.0044877341661986765,0.015174596996832258,0.025059483206866857,-0.010013893321117354,0.0323738970891525
CXCL16,-0.05235903934470822,0.0007109042137074872,-0.012708846231530303,0.05093034829845084,-0.024450251043477676,-0.05296832091842446,0.09385532518533089,-0.02528238260930676,0.0003435181412881905,0.005304868252459751,-0.0026555481304276797,-0.03827322519554316,0.04303592797521819,0.0116019629989197,0.003243492728983446,0.06353769868657116,-0.012725706855287209,-0.0006568048817232987
AGRN,0.11814453818593852,0.027060228151679303,0.04235598362217443,-0.026433710117768097,-0.05165741133225073,-0.02838249439249213,0.09825921730617322,0.011144842245061619,0.0340353270051457,0.024648648408954324,0.06351977354613197,-0.038685851057369686,0.04330325245695926,0.11163968658483622,0.06782509564895119,-0.017273080675354033,0.02263424243481888,0.003096204288055851
COL4A6,0.0046403460925226285,0.006637148064687043,0.0421980921089201,-0.050205557089126523,-0.020930646005193357,0.0012409426119903888,-0.00954179500768699,-0.0233001790862072,,-0.01271806177841816,0.032859645162268955,0.13553300229188014,0.06998097083645603,0.060419028639924904,0.09718449807765585,0.06964383426973988,0.09380073057516705,0.06638815299934839
FST,,-0.03348737340863873,0.05792018756102364,2.3334770509175194e-06,-0.025835854389011516,0.013735213500754491,-0.033048738088937005,-0.03932824772705748,-0.03451858314480424,,0.04692898215244623,0.07119766528504255,-0.052221893488698955,-0.01900315917428272,0.07369366035272108,0.014487545311537845,0.10589708614938546,0.04587879203097734
MEGF10,-0.0177607528515129,0.049456650133824574,-0.007347388229506302,-0.020801258992238142,-0.040071446669891264,-0.04348781212587969,-0.023981384910994916,-0.035199894881799795,-0.028759892711160518,0.0037231945198733236,-0.007695109288629514,-0.10503299283632432,-0.0025419057574324173,-0.014393515878175151,0.051413444823285435,0.008424422696936336,0.05670643344102229,-0.017446118247479124
C1QB,-0.13849796543258283,-0.006816052664180745,0.060240658812158336,-0.0023580219456603747,-0.07089797723077712,-0.017777597542702677,0.10600707468741369,0.02566889375314643,0.12488742558496899,0.0033695374384574523,-0.09262816793798188,0.08110935918094775,0.09374173963481526,0.03929703474623059,0.047248764384381935,0.020911265596315027,0.027776687805192796,-0.024024047186621267
HLA-B,0.029531724589289262,0.04845075768043425,0.054785694149934214,-0.021850117208915398,-0.04531207618859427,0.05339422385975746,0.12495813049809398,0.011636255450114067,-0.011998015509811229,0.014491882058337673,0.044875773712908816,-0.03183623569814369,0.010453491000021022,-0.0003191953018763491,0.06984798808428042,0.05003795706372918,0.011249087280862047,-0.011164143894359492
PDGFA,-0.015075281296241584,0.056108486678024684,0.019211544074791573,0.011578616043105817,-0.0030040530125287654,-0.02487021304649953,0.027503367541059868,0.024677982428578257,0.053040926129985164,0.016359455874898104,-0.01977371717503731,0.09457178315357583,0.05857565285638913,0.0497033374482097,0.015043354295271255,-0.005681865187096938,0.008676876231394048,-0.05207934695047259
LAMA3,,0.011484218783131639,0.023171473978519555,-0.029009241405893903,0.00010862917895934736,-0.0210844663339295,-0.01960293250191388,0.00954568542413051,-0.020971182801136624,0.028229516421211832,,,0.14746499674919622,-0.049956098833324566,,0.018688354651921413,0.04610275909375768,0.09719580499608033
DKK1,-1.354361509320337e-05,,-0.0497942572689202,,,-0.038062857522814346,-0.02100056080358937,-0.02993966148406106,,,0.14098588066734605,0.01310487877952621,0.146756752806193,0.12261181539120382,0.09546064515599836,0.08976066286819862,0.006095106020036557,0.05583536010384707
INHBA,-0.009571349322853985,0.03260501027717229,0.014585053497047244,-0.02009723072270607,-5.357770818613531e-05,0.0049867533751143415,-0.03031896651322338,-0.04308660394730208,0.04485665511914087,-0.011167557681637718,0.03679736174076044,0.023069610490253488,-0.010102588028667312,-0.012874544960049583,0.028359944650068816,-0.011430479989539732,-0.07486044601080394,-0.0005469560996012194
LEP,,,,,,,,,,,,,,,,,-0.02303033737582918,
IL7,0.09159570442479205,-0.024418354772784524,-0.002610981093467942,0.013908612220210217,-0.025382566805472646,-0.014100755455344968,-0.03542008946459964,-0.01920996554944842,-0.029466904747974077,-0.015082914798682253,0.02533830617055967,,0.018748540063091675,0.10302169422148603,-0.05011233760026009,-0.03952137244573777,0.02981923406289324,-0.045864895038213
FABP5,0.0626805049987966,0.13003501996866007,0.1343983598173897,-0.09074189467450024,0.06253079198717809,0.07741633686445894,0.06635893143341783,-0.001094178033407194,0.12789566738021999,0.032510364360917574,0.15316492772775386,0.13985416365951056,0.0019692558137090286,0.04223819895915254,0.039825167750799674,0.0958918442184802,0.04558910903756448,0.057923412894947075
CCL4,-0.027084451087609804,-0.05002285061189028,-0.05456524003952459,0.017195670739881694,-0.060854006915597426,0.09482028483857059,0.006903722712979362,0.051365487773820384,0.061026601701971994,-0.013356259687628264,0.10179113404188435,-0.09730317629402808,0.10431673853039768,0.01885143410514379,-0.0343256212288822,0.12843869191895863,0.10327488857155578,0.002351792515698219
FBN1,0.0064903367989292025,0.06649256465781203,0.05653565394743498,-0.011398024965300329,0.0033931105311797243,-0.05367394115372692,0.08045529445586967,0.003732433268704786,-0.03140091188965304,0.023335150086809062,0.03820017750018736,-0.0424275260501392,0.019477046238439346,0.06375466364847855,0.021892571359254126,0.01570060001262888,-0.015376329550142289,0.031979895319374174
TCTN1,0.02019368277593326,0.04331813158222296,0.047288302123178874,-0.015954152608279565,-0.023332954835166394,0.04021510156007426,0.12224653347524256,0.0487844667753724,0.05971662183395002,-0.010107313812029532,0.10607300640585293,0.08823692582039222,-0.06949980521966442,0.03756013747002706,0.003337627877439533,-0.01440663494229581,0.005079898425800991,0.0042886910782929995
NCR3LG1,-0.007143146787119899,,,,,,,,,,,,,,0.057327076442633004,0.05080566216064074,,0.0019674531137985037
BMP7,0.044330773597257636,0.020811013544378774,-0.029543544941661257,0.029628656315740038,0.0353354651219214,-0.009175360424021771,0.054478276660066334,-0.01928248932580314,-0.027714711655450683,0.09136184753712298,0.021056164643143978,0.0023829920123910678,-0.18584014900637763,0.021458696222517906,0.039207779132141025,0.0634666405966978,0.05997060523247165,0.083620028385706
NLGN2,-0.002677219789665888,0.07410723078281414,0.0173684592087739,0.0025823413618126113,-0.0294327559660926,-0.059774643105976015,0.03445701348602087,-0.03837009195326224,0.024890035160436697,0.02503153670007632,0.008569769004309023,-0.01655888604523883,0.011015626395197913,0.056072543313074395,0.05444753184530235,0.012752382037778428,0.08834180782276425,-0.019910384121826035
