,MGH258,UKF248,UKF255,UKF259,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LGALS9,0.04547209741578188,0.01834345970213115,0.05416591523781895,-0.04757765490788544,0.08849544510544465,0.05008354029350588,-0.06992139189712916,0.00290331898553415,-0.04246458197309564,-0.02177757269351826,0.06139684125938413,0.02376591438152621,0.026587755592722608,0.035060007728791656,0.06879361310253457,0.08533494924517275,0.11611374046841944
VIM,-0.010570929265894983,-0.05315801436479744,-0.1034265662059903,-0.1040636040758845,0.10340395265589036,-0.010150749936188669,0.09587406657759855,0.011550067428024783,-0.030027456886433594,-0.05723706113518854,-0.1497385558820525,-0.218469863434414,-0.017531090372182326,0.03182076741139512,0.03943876943651304,-0.029641915239582258,-0.09981408438120515
PLAU,0.009689210821817503,0.07855764270858236,-0.02629238766496299,0.011838335040860633,0.12622506794112862,0.015119189482177763,-0.01149804377790157,0.06960822698125467,0.00201292100900293,0.0018242624820563188,0.04343655619168976,-0.02227442278969705,-0.012288692055445988,0.006266683319496543,0.05691821558977656,0.05045414899412971,-0.05542787627531267
TGFB3,-0.06268541783294306,0.08185627288908538,-0.006843487993445163,-0.025249595595825756,0.03643352743698019,0.05232611277529391,0.22102646247584765,0.016134747582868005,-0.020886183092391934,0.06297862847954863,0.09441019319093279,0.04996521335440223,-0.0012034768486718127,-0.06478377732308012,-0.014015500589766439,0.04752525711747349,0.05137486035964754
APLN,-0.07332371916380917,0.03885318614842875,-0.14406609410622961,-0.04437801326115786,0.05374886582808523,-0.04664989594469755,0.038123681821901366,0.0269438377733527,0.09964667301327287,0.004674206518995219,0.047625247923457945,-0.07673109842773157,-0.0008423563572549195,0.047209004478187634,0.03575591263879117,-0.029919355442125734,0.07814369861462094
SHANK2,-0.004858344854921017,0.04169093838955528,-0.04436646637633526,0.13082003337216988,-0.030764376762814124,-0.007297776441961838,,-0.03164654147880841,,,0.10916257194632756,0.18690777740067516,-0.017585465505182814,0.05344674205308509,0.05325899504613885,0.05362186320655743,0.021301834614882664
LTF,,-0.00024111970955339692,-0.03450289848616207,0.02336569194220274,-0.02084221564241637,-0.019938727234649536,,0.015662196619359924,-0.011684047481951395,0.02187925386876081,0.039988474063873375,0.024577808010013896,-0.006414384460784464,-0.013757085521511626,-0.02631544427254903,-0.018865047099186644,0.06289565336243177
PYY,,,,,,-0.012577680107638108,0.011572512699030054,0.0033521127466702065,,,-0.03942938267841019,0.08262202019878434,,,0.05488943585769914,0.1149078144663063,
PENK,-0.02080307624177177,0.017041298454166177,,0.0673411317569055,-0.07775142239847352,-0.022964100756034517,,-0.030246713416658525,,,,,-0.02064232578895139,-0.01828195723268134,-0.014443625943344524,-0.028177909169252037,-0.048287451433424874
CTF1,0.05010866984579488,-0.03999048734188562,-0.03608585493494918,-0.03190413331502382,-0.014194120024134964,0.03836106737169881,-0.012282001304125413,0.014474545219392657,0.05603653388746469,-0.017233649407575578,0.08486403480766842,0.011345135224782811,-0.01653418435111115,-0.061369621909040196,0.027278488843710383,-0.029003296523531667,0.05102040158658726
COL3A1,-0.035006118701489966,0.08697061829971948,0.00027851093067379144,0.024339760124261353,-0.002702936697420415,-0.015998411350496674,0.16667932153206974,-0.039136556106921704,-0.014460351197999032,-0.011492024845126538,0.1192756463499856,-0.11256284858816208,-0.021097174225495428,-0.07495277882210205,0.023633719760245555,0.13734342398868793,-0.0056435782661194275
S100A10,0.016100342725870232,-0.05012288880836799,-0.04549658476944607,-0.07214200314270822,0.0718211301660488,-0.03538463596265401,-0.0892764945089245,-0.048141512405569895,0.09310933555312646,-0.0540271906152923,-0.16311497393655092,-0.15562989229042998,-0.011132465806260842,0.06373930085213038,0.023935636881030863,-0.038171147418456806,-0.10401754401925906
FGF13,-0.03094274780962318,-0.012834699761671826,-0.00042945631638572273,0.0779034450371389,-0.07683188835670571,0.02210680794737416,0.0252708188069706,-0.024781198715770614,,,0.0642204020833287,0.15023012117877085,-0.01636765190787566,-0.024546082159168908,0.03659841621226957,0.003898194995708372,0.005932441731535462
SEMA4A,-0.033975339083937135,-0.02152256951836322,-0.031541780544056444,-0.01807059258984135,-0.044877378804846886,0.03520641918514515,0.02752218153999763,-0.01537543905261112,-0.047524072688968695,0.012278492719317587,0.015692084009003317,0.12066477856137703,-0.04798574638430535,-0.016661350478546166,0.06473634643008552,0.04480248239077333,-0.03431827616037447
EFNA4,-0.041637848182386354,0.03334701011989109,0.007845805994863531,-0.04358742463222329,0.056841174636707965,0.045757399011415616,0.08863249965036606,0.011077866773177762,-0.05758851716900769,0.06759453967171701,0.06501239439052892,0.07178934483203177,-0.055372195309421585,-0.018050658502897072,0.04752928653533638,0.07657716076734315,0.03613592202771988
HSPA8,-0.0004441042094281393,-0.004547024221402868,-0.034655373021622256,-0.01703300708556422,-0.11367281304071251,0.020154170392249482,0.13685838257154623,-0.07620312024880238,-0.0979907240559385,0.038271970200455835,0.02420299290674245,0.15193643259737905,0.001958479109873717,-0.01142097251539897,-0.03107302720999309,-0.07795745133409195,0.12898986979191066
NPB,0.04007795164881897,0.05685441948971667,-0.018483060335227806,0.031282945507598726,0.017518758886836152,-0.02902401832919319,,-0.02050048524939085,-0.04464150169705536,0.035659267011730146,0.022948157565404265,0.021663860850710155,0.057942829077212536,0.06634071757739071,0.02190532886081824,0.03588791623140621,0.007398698865645368
ULBP1,,-0.02889275813871631,,-0.03836818491591093,-0.018038159686377408,0.0273021081522174,0.11035641756699027,-0.0188889228524911,-0.032577732492458815,,0.03085296494895222,-0.04112686161670419,,0.016871139795562196,-0.051136089121791344,0.021588046817614233,
SEMA3E,0.08524769344330045,-0.0051011651385864335,0.02194336612756831,-0.027870653033489706,0.12479588562276622,-0.009070071777272709,0.08801122962026334,-0.006110141034667359,0.07515559091734376,-0.03337439367786282,0.10142403168049705,0.12409494021861424,-0.01899902575572311,0.0685287878341894,0.010011372029369723,0.01811473450282026,0.05181574685703849
FGF3,,,,,,,,,,,0.08905550778978852,0.14039550039225823,,0.07709966753253548,,,
ADAM9,0.011929832690550344,0.06466672667121925,0.004011294816214953,-0.008142724664715887,0.034369104824754006,-0.010440904561941885,0.09266384748117856,0.038838985307676384,-0.04678782837174432,-0.031073198683988494,-0.041650102993446125,-0.09950752741596414,-0.019873375404484802,0.03553008735891772,0.011771991233733235,-0.0020424660623930726,0.005286864885179721
ASIP,-0.020011747646327727,,-0.02024681856282008,-0.02062425057238484,,-0.016635030590583234,-0.0304532202461537,-0.02425005994351944,0.21451216665835685,0.025140940395794117,0.047531468527500884,0.07799565586306009,-0.011891614231586392,-0.011796101812107752,0.004322399259779101,0.021467427104639045,
IBSP,,0.06333900143222884,0.010670119713100397,0.002839021287908901,-0.03802698147712157,,-0.08382705036557446,-0.042719552250708295,-0.014825231375483888,0.045808451777547894,-0.007796065543304521,-0.05724161650476496,-0.021245097415539465,-0.039808372046661454,-0.008292475729391643,-0.01694430377606704,
MMP12,,0.025522789017090073,,,,,-0.0364520095819255,,,,,,,-0.004194184325427186,,,
FAT4,-0.028398632031536645,-0.056873787143896536,0.0068941710745801235,-0.049986087720962816,0.023219602742785797,-0.0395478909451729,0.039909557691723364,-0.016478076235473205,0.010485698343018456,-0.012633215823363318,0.02943815132036184,0.11163457439715488,0.007902346732510987,-0.008149195624530215,0.0334015487218465,0.07472028284073731,0.046104126841656184
MDK,-0.026566806918226965,0.09087044321334327,0.002158027692221298,0.05633418618121782,0.14950421379420173,-0.018649340605378106,-0.03450638776922471,-0.005074775313260646,0.07707710810956664,-0.08510275603818603,0.03808719837415028,0.07230400220930752,0.042474938417768095,0.033566426141691356,-0.0012473972603609749,0.055569985835825085,-0.057909701862739006
BMP5,,,,0.011514732604824895,,,,,,,0.012939886494188953,0.14656550457281647,,-0.014101876802443432,0.07093145024073748,0.11250276684036851,
CAMP,,,,-0.04005854689020619,,,,,,,0.007145619198124657,0.07376481657549168,,-0.019686026016722993,-0.018228800820232982,-0.025419742257706525,
HSPA1A,-0.01345736342025123,0.024252063731630167,-0.04671916325000466,-0.02258843978189132,-0.02129491514391709,-0.04658269094790398,-0.08660392648803794,-0.031327175977715394,-0.07055931050301593,-0.09451646933495712,-0.03336479074414686,-0.15855872079890548,-0.047243214635265936,-0.05339728097234417,0.021178001171427596,0.02700981576037042,0.009501985212861363
SOST,,-0.03410131334688562,,,,,,0.07814528226372958,-0.013021168114404156,,,,,,,,
SEMA3F,-0.030943144122698177,0.04450104497365407,0.06740031613051704,-0.040087204656802856,-0.0144915966797356,0.028586403040206508,-0.03994278476721708,0.03737035525638425,0.06479290488731443,0.09016784737106288,0.13905152603496426,0.12835519457757905,0.03487374431246514,-0.05512507965247335,0.04187758539957706,0.08319319350646615,
ARF6,0.04110899075706578,0.01325177213359624,-0.08861206918516586,0.0013481046651180294,0.04246229261326657,0.05716045347509442,0.014647083333271598,-0.025175843236847267,0.03540075950168395,-0.025219535698392782,-0.022322232770378227,-0.045682965086139136,0.01570467347694348,0.007557638412479438,0.00019393079342799934,0.08772840481960766,-0.07060450395861168
IL6,-0.027393090298000876,0.07627353347391516,-0.04818922516110002,-0.04664264979696671,0.07792721774517149,-0.018649789877978842,-0.05838641876169537,-0.009672895857804533,-0.04164111628246563,,0.009141964014671227,0.06921673783146474,,-0.014735077371580118,0.09710839735399929,0.046617195893703604,
CALM1,-0.03801149130930922,-0.0108934932757673,-0.02144367591415911,0.033051447411029646,-0.14759141980448254,-0.036080957560418,0.1304101897289941,-0.06965942352634552,-0.05818401866413465,-0.03737108142223783,0.04343782430001771,0.013527976095017108,0.007007335998614524,0.025153785248745168,0.018300210759527435,-0.08466815370778884,-0.10926409377480746
VIP,,0.018148538484129333,,-0.017392075740007933,-0.052096746038722,0.03917513702430879,,-0.014621697672509567,,,,,,,-0.008098980623047945,-0.05220369490407446,-0.055981521780900746
NMB,-0.033470437684060515,-0.0038417461468727284,-0.01238028573550351,0.042603090687959935,0.10156492765041059,0.05207151847989019,0.0480407065699751,0.03839124063506027,-0.018474166852848684,-0.04397047758964529,0.11211822366558155,0.20449832125012732,-0.06457303075105408,-0.0006073794121802845,-0.021470721627273523,-0.06777947961857174,0.023539749910206798
CCL26,0.048313864180768926,0.02188966832757214,-0.033387606952521326,-0.020178805647996387,-0.012941575892574657,-0.0180688780071374,-0.08536244482587908,-0.026725244599341814,-0.06644826829983078,-0.02317716086805398,-0.013047743640054567,-0.023227036382345388,-0.019812993273991948,-0.03835205208784407,0.03876099644145061,0.14633107905122794,
FBLN1,0.030044069938178847,0.04989050625452809,-0.030119831825633197,-0.005556839030919107,-0.025168583833905977,0.002787585106501794,0.04996933860443746,-0.05783224998024113,0.05945665228134771,0.05750575725748507,0.05567513001245486,-0.03868145035512803,0.0003819374237637064,-0.05022903985531455,0.05771388907053488,0.08932651681762145,0.02874438979809857
SAA1,-0.022824929581022394,-0.029422861294129778,-0.025904244088951606,-0.04102684066552913,,0.024535793233333544,0.19713969422133354,,0.08157993155597228,-0.0109798660648049,-0.07805430931566369,-0.21188375794768774,0.013957310562718261,-0.051988273062558994,-0.0043046799138400866,-0.020551727179107922,
MICB,0.05252166765294041,-0.02849908962691177,-0.0297595681773781,-0.0421091230708119,-0.021631900865959758,0.021321372604441353,0.09569335951423547,0.022086118514261968,0.06197051963836539,0.01847254301547386,0.14042733208816066,0.02426161294049103,0.031367821564227044,-0.045387220463383185,0.028867892988383326,0.10207829270103458,0.14120207864849765
MMP13,,0.10696236197046777,,,-0.012213186594662355,,0.01000667602900955,-0.016128363896193307,-0.02850929538676792,-0.026500860823161693,,,,,0.03140540994030925,,
F13A1,-0.0013965073363152104,-0.00646167964464672,0.04404586293332218,0.006669943546962311,0.12135920928370127,0.032598543093831076,0.08436549312451791,0.025797428013494928,,0.06596906726309512,-0.0929629232975685,-0.16472836067979985,0.009261836032425082,-0.02814824631253527,-0.0038405188246412683,0.09150293708838296,-0.05059226565104282
CXCL11,-0.04773282445551562,-0.023112240105001923,,-0.0010750283478247157,-0.01917866948071552,-0.019311528590774587,,-0.019801920149470527,-0.07722730518498194,,,,,,-0.027304293202515584,-0.0001586770297601765,
COL5A2,-0.0018792882223532877,0.0990335858111905,0.005825585195808698,-0.0035496804430280144,0.1067175995554268,0.0018564935741378385,0.047941604271293424,0.053768934733374435,-0.02633835797584339,-0.03249910578691235,0.06961308348718334,-0.05537241807439743,-0.013129452675600542,-0.05311425853925724,0.0052408487593898845,0.09345583361083402,-0.011653458191083415
EFNA5,-0.038196334003731666,0.056383090905945246,-0.02468609817272319,0.05265316324551586,-0.041344557064491055,0.012747718049837466,0.06609521739165221,-0.03761871671379818,-0.03795894126585161,0.0019554490921053318,0.04056542880459192,-0.05937501220313561,-0.048729112599341096,0.06105190570668285,0.05759371152291067,0.08276959713225249,0.046994918990704335
AREG,,0.0281320315952015,-0.03665587366223303,0.01632162858959443,,-0.0003386167795798159,0.11086775123323017,,,,0.11805008324274614,0.1706294865899956,0.0002297465852103407,-0.04697182644106287,0.03309823303185432,0.11618842680519503,
EDIL3,0.024610391303911756,0.014710514682109765,-0.01705178826259887,-0.0005049461290941611,-0.05583694674072827,0.0356591012546854,0.03022684397277572,0.04465870460113943,-0.011553406054115188,0.03266611323920534,0.03230247137059083,0.023456203073492804,0.012892918747481493,-0.07624836359811284,0.022969080666788086,-0.0005808926193687008,0.13188161045778202
CD86,0.011172344349857791,0.006415960980921923,-0.034214997968225185,-0.030333969043609927,-0.022059950315676813,0.01513451589400495,0.07635003854225926,-0.05914944434098966,-0.08122576299558211,-0.036641753970174266,0.035459954574442634,0.09882016333651271,0.06647249798779037,-0.021363761752073253,0.047819938061087516,0.05006784537333664,0.04461894791481068
AHSG,,,,,,,,,,,,0.08267074596189895,,,,,
WNT9B,,,,-0.0050729100680205145,,0.08132422026251827,,,,,,,,,,,
HRAS,0.017810224131414996,0.060401735088350214,0.0024460057863645132,0.06284514801208835,0.05407667541830303,0.0022849187908921694,-0.049119066938681955,0.0473647890012673,-0.04518220232533965,0.057077169725955515,-0.03990985648950506,-0.07289444650544367,-0.007137081029685797,0.02440178419273041,0.049245885549453416,0.014821131350514086,-0.04911450998449998
C1QTNF5,0.026028464069028805,,,,,,,,-0.01708725891470209,-0.04573829835168201,0.030976303632753912,0.09005286047715116,-0.05782693877935125,-0.025290048075335175,0.022327563949610395,0.03132843837105686,
RLN1,-0.020803077969631226,0.05247988225375394,,,,,,,,,0.03366539488514738,0.023983550857503394,-0.01585612504484748,,0.03323827700921156,,
COL4A1,-0.017871400877727716,0.07160121633906694,-0.02334286188265346,-0.034108468109319307,0.037672390205119366,-0.027682852752671204,-0.043386817225017305,-0.059324654972724086,0.016604845169794966,0.013310701234259646,0.15704096139551735,0.03402650134399236,-0.03520107703805568,-0.05256518151431151,0.00710123863349918,0.09282760189118205,-0.04616690361348383
CCL3,0.040970048567628814,0.04433937463673193,-0.051992830859761564,-0.04019843619465401,0.11083148760921793,-0.008245488007379464,0.00843040524539158,0.04067804005820556,-0.04042661817508392,0.04714607749036753,-0.0036819372521567886,-0.011661342020446427,0.020060369368775383,-0.06868392367004438,0.029972372084870864,0.02905088918630996,-0.18347876473522426
BGN,-0.00975196431904985,0.06146881662149965,-0.00893498841178561,0.013476957016445681,-0.02699854121562817,-0.03312939715883086,-0.19298503565685504,-0.02046912086144456,0.028513896243018658,0.05342954029557745,0.0836523889339685,-0.08778461823102754,-0.03361667809192522,-0.13591347722679062,0.018941370048134683,0.07277575077388267,-0.044208496882579676
RETN,,-0.00779840790601054,-0.016548659924668176,-0.02506715847207094,,,-0.04676683113817239,,-0.03580120754787283,,-0.014564224426916567,0.06522129558335679,,0.026376721563718397,-0.0048311257260789595,0.07882791612211316,
S100A9,0.021983743623286763,0.08837325495821587,0.00261069581348103,-0.09480607052434388,0.060041297029079455,0.022374401433479792,-0.03839516870661664,-0.0394167326343367,-0.07904041434842966,0.027994629001447124,-0.11320926444066785,-0.12564984160322556,-0.0025349611395186177,-0.017006280637795086,0.00436803955434527,0.06035729876599965,0.018276429736861097
HCRT,0.07370444098086319,,-0.017051363201169224,-0.02159935245033335,0.06437238248158031,0.07337270771559513,,0.015085207405723007,-0.07187286781776629,-0.04162359263888295,0.012491157913028341,0.047041310126026845,-0.05557034459793537,0.02108334501709223,0.06835647455125021,-0.008770715730174327,-0.07813783265405867
FADD,-0.01744761754764029,-0.0019917416327610146,0.01629388555469732,-0.03424836389184517,0.03295329080862699,-0.013274817554466314,0.10168761765837735,0.0077485675776851745,-0.007107777078531859,0.013555853939113358,0.07070609403183556,0.08836242797836989,-0.02436965656493873,-0.035937975756277434,0.00888019011011722,-0.014012171676181158,-0.07773099603694289
ACTR2,-0.010191734773473907,0.0470045506202034,-0.007532262072791079,0.0009381798896214103,0.07569692475937738,-0.019134517818424252,0.12039024215673881,0.025634034486568875,-0.023387307397206313,0.03386210229254751,-0.14568378937268678,-0.12611499764372688,-0.034983946901143786,-0.05823484108093215,0.022787457805875648,0.03192511680064498,0.016699131061967614
BMP2,0.06809889384768854,-0.0028035975243224814,-0.045918471967185154,-0.024536710747136144,0.12182471488166129,-0.022259828163888704,0.2520921203112607,0.02061602134032738,0.06289261869885863,0.05595570719928594,0.17913653784119837,0.024509550687669496,0.0021834887583937128,-0.010394038690454735,0.017558730464555687,0.02009288257040368,-0.11255684415782481
PDYN,,-0.014193247507927814,0.0010840632459369686,-0.0010105987146415852,-0.1065398125740447,-0.012797448251361344,,-0.03600777938755664,,,-0.012337698241756123,0.06647294075825788,,0.024237521849252097,,-0.04110735938625662,-0.02702044916861996
CD55,0.04558045206636931,0.02663775173379407,-0.015478683093848707,-0.03198091570534364,-0.014963793105440201,0.01716544702802548,0.04677409630813817,-0.01358037890819615,0.11775754996780333,0.0008218327748897592,0.05268383122498838,0.01902378604297492,-0.052361111910981015,0.009965407705013609,0.05903661651818429,0.04232455181519785,-0.00933178163025543
OSTN,,,0.09438538503893215,0.002776308181872403,,0.00472599535083551,,,,,,,-0.016367649746772135,,,-0.01615879603264503,
PDX1,,,,,-0.017775827816166212,-0.006557146501880025,,,,,0.03041348665925243,0.08907017806766884,,0.027653738651790116,,,
CD6,-0.005934219230233554,0.004021214502129121,,-0.026275196845713136,-0.014292932993453002,0.04433663265329574,0.025250121866976564,-0.021310969756414215,-0.05421924275434796,-0.0007651935530109796,-0.004172900873606386,,-0.021045903169857827,0.060518220500803875,0.006156434751183457,0.050112947763548014,
IL16,-0.034728588817564715,0.031403206844174136,0.0786128697526301,-0.03080797200660601,-0.009865494130013057,0.01939365059406452,0.019803309490744797,-0.02856993877915966,-0.0182127497829644,-0.004877340541061737,0.06922090792128695,0.0921853342941588,-0.020619526828084937,0.039000000280166806,0.08509414076171613,0.11147903509584323,0.07577856408894307
LAMA5,0.004833761196236994,0.044205215028380575,-0.06317383362550806,0.044466492220408715,-0.022406905070867865,-0.009838322414635288,-0.0549103229004158,0.07216796937347969,0.08781222057501217,-0.004456965824681868,-0.11490001870349377,-0.07342357402702891,-0.02636612996877058,0.009108796522452799,0.023389876980962083,0.11684215772718709,-0.09843635069107144
RGMB,-0.05871800699515704,0.01196319723440325,-0.017691181642002424,0.04594363655034975,0.0894945282533863,0.040224145837304326,0.18486545950392863,-0.029087819247130716,-0.0057880912995520815,0.03275683748927797,0.017369702115743506,0.08356912122993149,0.03826888037227933,0.029053230557884967,0.0516123737504302,0.04349983416642214,0.06484456242517223
INSL5,-0.02019078550107753,,,0.008333520283424468,,-0.015844565065414123,,,0.08780730399882002,0.06405158990502241,,,,,0.05817658045849037,,
IL12A,0.007419947716327981,0.007047167037948306,,-0.004286450182447427,-0.01978690803176783,0.012149960342353041,,0.017770840111551292,0.08059239492437112,,0.057290748805361384,0.043548803676423865,-0.03540425597751789,-0.024748579943068446,0.010459462780737566,-0.016260954576263083,0.054431637196063296
S100A8,0.025678032720927536,0.057139980248659794,0.01499173313181598,-0.09398886758600915,0.06346384373783738,0.000996732560326116,0.02056841897885869,0.00565922731955788,-0.04215982609219125,-0.03937412546701623,-0.03014234923956969,-0.0679271141347248,0.04862074547988992,-0.0033879132982325053,0.0447705824461313,0.06417326489319529,-0.022545447649191787
TAC3,,-0.03387171178418945,-0.0222731894604344,0.05490442104008985,-0.06872436291630284,-0.0252347403880471,,-0.016993581876855766,,,0.05498124755083898,0.07268720338321939,,-0.014332556311532935,0.00915671614336713,0.004468850901229497,-0.0014151653437546692
TAC4,,0.07030020554655135,-0.0270117433796692,0.0425262289443286,0.007663255844758731,,,,-0.05325396755909221,-0.03264542731442746,,,,,,,
MFAP5,0.05480141561022571,-0.023957073417096443,,,,,-0.09589642416957951,,0.023872867213473484,0.05606427149346092,0.04132431683520854,0.0803450875982245,-0.022595509717682573,0.05536187736977213,-0.002406115067401359,0.006760783640321104,
CXCL16,0.021606121625122276,0.00390848031021796,-0.00020193423096480733,0.01973615079524136,0.08662809625038718,-0.012041394781271914,0.02522971082734892,0.009676960216496945,0.02280101627012978,-0.040241575329759464,0.050085001963897174,0.043363646926596826,-0.03038977523229982,-0.015035317237700845,0.05186002124955668,0.0702905609329225,0.04823361223925075
AGRN,0.004322947328471903,0.0636162387746071,0.06229152760660575,0.06196851531264589,0.09410515087385657,0.038781068075525824,-0.0369979649621189,0.0063025319407146,0.007442053164240152,0.006538487901454439,0.10215415017934693,0.19155517939994487,-0.0006384623941850083,-0.05238842119120637,0.026328999135754573,0.0953546521189427,-0.07480358781577356
COL4A6,-0.027858605384654022,-0.007929026337566229,0.07023918631931007,-0.005919115820071739,,-0.03295987404529064,,-0.017434954434508786,0.05492270382260117,0.1346587871288578,0.09386228651668256,0.11316376960817284,-0.05937492353082424,-0.029599411955982688,0.05894030661147121,-0.04371973192086503,
FST,,0.05320333741305161,0.10325516946178791,0.030409302966546422,0.05574808945868045,-0.019741576504589433,0.3229459637055862,,0.011936352321442792,-0.03582506558901551,0.03658470611933779,0.07939695465927804,0.026414040648924733,0.0045030776081566555,0.012272714099697069,-0.035730394598827264,
MEGF10,0.003112471256248975,-0.05221611044163098,0.0022006751604049875,0.06810936817089111,0.05932903377794161,-0.025711019721027704,0.1986738365302471,0.020301624729549814,-0.047704991542581295,-0.05614059386861373,0.06316051682455863,0.10731159592369108,-0.032281872645475856,-0.009948306357034817,0.0919739553757986,-0.04862094286690469,0.06220679513078793
C1QB,0.03377336687094189,0.07340898044760608,0.09992273999317931,0.04010804152234026,0.06352389459472574,-0.018267871543223096,-0.04181549062097215,0.020271752327158894,-0.0994480162482484,-0.006208992997266447,0.08971916401966815,0.10271025752593939,-0.04552952327098135,-0.0423095331999138,0.04423411673794156,0.07973213885214218,0.015070508230174385
HLA-B,-0.005978314969444521,0.03751486918153325,-0.07419749925843937,0.018430167027802077,-0.037727640801287245,0.027661963632309033,-0.02270470110086369,-0.01547756984711294,0.0008777392047265561,-0.08930639260708108,-0.06667904632211175,-0.17253095709432983,-0.010835095926860456,-0.03486794535017796,0.08211021551778552,0.1049899685737999,0.0500475704893928
PDGFA,0.03316000536124283,-0.006568488255786921,0.05844055519663705,-0.02222125605576872,0.006671023498128924,0.0011411981020776683,-0.028365974471219114,0.023558183832703486,-0.14316564926772132,0.053506099160912306,-0.04155761806237714,-0.14806414744048144,0.07368037540199213,-0.036667202620483196,-0.021817391026056718,0.058935246953338224,0.04134218473259267
LAMA3,,-0.04052183403305236,-0.025388300201705974,-0.0388820031871283,0.02992054808817013,0.07715455185832412,0.0937198264550694,0.011849559711508665,0.023597606449257017,-0.03935224122166203,,0.006673568638008075,-0.018506037828616373,0.005924908321754782,-0.02327041428944052,-0.029390474132428398,
DKK1,-0.020803083153212183,0.017412122657456282,,,-0.012941575892574657,0.018371908853905113,,,-0.01800115615930697,-0.0329751594669652,-0.02649719330745145,-0.017805465275750377,-0.016617874173088687,-0.008718313766384878,0.021414677228590234,0.03313161738224054,-0.0517102460529916
INHBA,0.13866743044489302,0.03483247795351767,0.0900249676434718,0.022311684307772327,-0.054358465513342925,0.027575852199589912,0.04500937888009684,0.0437863844142397,-0.07171478472893267,0.018324915395459943,0.0223554607129775,-0.015495358488500088,0.040376337456110356,-0.00046602300246766646,-0.03084368435058072,0.06784133528036716,0.008552119913542319
LEP,,,,,,,,,,,,,,,-0.004084309360098484,,
IL7,-0.030942744794874178,-0.05140980426986137,,-0.03362897090564382,,-0.026741973395052354,-0.07670738815738662,0.04499096214583915,-0.03633703997407293,-0.03163831782143132,0.06739565346106266,0.015411656640768543,-0.017348267661918278,-0.03251271117775115,0.050127230153987075,0.005047484873329717,
FABP5,0.03866322381916681,0.030930311279443574,0.05845207158001425,0.003542083634047521,0.1483081935065845,0.008798648145268454,0.01630413247307659,0.09543377058143505,0.06037034742959896,0.0004322511000163664,0.025060471083350997,0.11959009956002063,0.025124403333381562,0.07602529675330252,-0.002690375899139229,0.004186154171911213,-0.047270895937397896
CCL4,0.061146477907242695,0.013173879031551693,0.048032232187232064,-0.011892575250098777,0.05085965432784693,-0.022639658501921227,-0.01839501484841896,0.06811898136608216,0.031133116734212755,0.017752319853036685,0.018967356478563617,0.0004898877660308752,-0.025888819195952685,-0.021941278462583425,0.03645531170203215,-0.017630594527735265,-0.15622363643155895
FBN1,-0.029164957887864065,0.06001108356877916,-0.029712830667101748,-0.01364671205800697,0.06927751276855934,-0.014301296396199217,0.1502087457906812,-0.051441862618912426,-0.04371840505006933,0.008957604725238837,0.08807630622847472,-0.005688215378826312,-0.04697736690669286,-0.033865487287103466,0.03485081555412393,0.09377329904754504,-0.02846485065385879
TCTN1,-0.012035913778308196,-0.036859446411462056,0.0023217339588861696,0.004572768971744078,0.12233542128206439,0.023855161514253,0.06452647908571933,0.035719049169045905,0.08945245153608566,-0.03119649286292206,0.03582969908565489,0.04288417702192945,-0.04406599157627109,0.06530582879545105,0.005441697700848018,0.014610299825693514,-0.04705182191025129
NCR3LG1,-0.02469304525091363,,,,,,,,,,0.06523596717888451,0.058160141910707515,0.011934488701439275,-0.028128196299559274,,-0.02288623165918641,
BMP7,-0.03926580358847373,-0.03094744550945087,0.006341886893858237,-0.002406728072550061,0.04782289610302244,0.01986568737795868,-0.022606401907131767,0.10500126190073729,0.0658128075000777,0.020225560581756244,-0.08582229438909958,-0.030680750235254607,-0.035079632906730114,0.0033417770007315266,0.02273658101550117,0.005865494836951977,0.013319833000638742
NLGN2,-0.003827682942425901,0.030107835657213304,-0.019029609104818303,0.025192160532517043,0.05303383250197193,-0.02588515405390606,0.015242468471360546,-0.0059264209549432295,-0.054856640766229724,0.013232582958474402,0.07113372368457138,0.11053286285158152,-0.006058171352377762,0.03853765094083972,0.016878344255231704,-0.02888874603361763,0.02463673687301773
CCL25,-0.020190782835540592,-0.008585787908259507,,-0.03458522242774699,,,,0.0022202727143212694,,,-0.002178796498196549,0.0223199899254737,,0.0032791660291899383,0.03890648018841552,-0.02354234574509629,
NPNT,-0.006066298083302174,0.06960888729457675,0.034735496239691896,0.03723799807708283,0.003784949556321672,-0.007302033065692177,0.34330619544947133,0.07012651612085335,-0.0289364203165727,0.014397068105348588,0.08719778031535706,0.10566140885205434,-0.00938773885403172,-0.0477255690927536,0.025014357968647427,-0.08276512330252978,-0.10177909145971241
KITLG,0.032833116773876556,0.03326277764614835,0.017584967857549927,0.06103623679003644,-0.049851860207916425,0.07548955452954471,0.11245547541229695,-0.035683145247735,-0.10103571683060696,0.08220886818932853,0.045880697397206,0.11171989652900509,-0.009872665567365024,-0.027251254520595913,0.05213486918405987,-0.036559450820661796,-0.1042646624871073
