,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SPTBN2,-0.010580670836637631,0.01635042334048561,0.041440612220640265,-0.040908710735564256,0.1205394475638525,-0.0021964756608703114,-0.04325593341081369,0.0047095398108450235,-0.07882060263773018,-0.007241015765345147,0.01937681140741975,0.01223677877087483,-0.052417853018932675,-0.0053085266239983,-0.004034071749531338,0.0954867608643148,0.02576902669142454,0.019370473098832077,0.024191901639686993,-0.03811441203566339
COL1A2,0.030539637943679414,-0.0893759275967861,0.031768781961545874,0.047440045145626435,0.04490168992887287,0.026750285347393044,0.0020807095951389664,0.019225031712419207,0.1367899780027206,0.0054513433594894104,-0.032937146731341876,0.03540398460765634,0.028798635290903436,-0.028218679086196064,-0.03242649919990502,-0.021090522354197932,0.008677555922727724,-0.038811489383596395,-0.006326222536257089,-0.052517152347970816
DEFB1,,,,-0.01141007324997789,,,-0.018618434349138326,,,0.042552862458651586,,,,,,,,,0.045500791000794905,0.05788868461419818
CEACAM16,,,,,,,,,,,,,0.05124291585243561,,,,,,,
SCT,,,,,,,,,,-0.01664287826867838,,,,,,,,,,
WNT11,,,-0.027775210430658188,,,-0.024060135361032374,,,0.10450288388958451,,,0.019431093026689345,,,-0.002478965670053204,0.10160268511556701,,-0.0337343415438501,0.02564183870833337,0.04105509847351752
LGALS1,-0.08292843554995215,0.05524447965084372,0.013312265165335577,-0.0281070174333581,-0.16208151068890994,0.017769400417953964,-0.009253772460036365,-0.05195837323968619,-0.016530007045522977,0.015134486854845022,0.006684591816363934,-0.007345012573926384,0.06437328035160059,-0.04028521806288676,-0.011623160530651619,-0.1381364405997121,0.006502654078325542,-0.03121203848805206,-0.07937258283489348,0.06075386856442729
BCAN,0.07288203709030625,-0.14831957198615797,-0.0026885991138145653,0.02858798625932933,0.15610629683650512,-0.016446015350226034,0.019931584696787352,0.11429380411585624,0.21626425179167028,-0.010619036066053921,-0.04050067864069511,0.05672495021643959,0.07738901405897775,-0.0491991577138586,0.05005483272415775,0.18178725667076606,-0.08003072913471447,0.06579265841176694,0.05120255349360305,0.005424807242775021
ANOS1,-0.005972116324739395,-0.04336848296214975,-0.05950771898133386,0.014301999028757314,0.05988922368871031,-0.04495313764745883,-0.007161101719342774,0.021501372751078943,0.14011257998731425,-0.03548848604096729,0.029138490671935822,0.004358975874193416,0.05569480899669331,0.04508516391802463,0.04608186924594897,0.13416721040120214,-0.030355696819237173,0.08098238651272341,0.08494061907076957,0.007710084279485412
EDA,-0.028382617018133424,0.005971669742471515,-0.020334132593250204,0.019162644733173133,-0.010315045878344092,0.06511310775907654,0.0072518216311289185,0.055578927583566855,0.05453507266665708,-0.026077751772384992,-0.02647181354361118,0.04081965977197531,-0.022847240339034125,0.05497025206064872,-0.02681948905866875,-0.039476030159061676,0.04647330504889227,0.0027623744313387153,-0.0421940276863303,0.19990804971554005
FGF22,,-0.010245169616220058,-0.004485915898184478,-0.015711494081944773,,,-0.012894560921948305,-0.02300197739413307,-0.022301652666561075,,-0.04564994945571555,,0.06937160126282671,,0.0016491053642998276,0.06953569721523763,-0.004633531367262078,0.04847463841287691,-0.03137456417789688,-0.027475759925097515
SHANK1,0.054282869386394275,,-0.002684985617799861,-0.012734207301969594,,0.0625645541163573,,-0.0124227877748761,-0.02121860608052912,-0.012441925168505445,0.02748396272895231,,-0.03201829424478147,,0.019611600890521375,0.06301390242910301,,-0.003455367777478518,-0.03626097945548734,-0.04452552468637257
NPVF,,,,,,,,,,,,,,,-0.025927762161951598,-0.02844032124585596,,,,
RAET1G,,,,,,,,,,,,,,,,,,,0.04561011478705615,-0.027182589067911246
TGFB1,-0.024230124162996573,-0.008098502358747477,0.04943704154411135,0.046416673680060264,-0.02705377633693013,-0.02131030689029194,0.031074564409421374,,-0.031925268045742514,0.00907810390145136,-0.0290909669371258,0.07000548880524157,-0.0012092599443259539,0.007086084651688282,-0.011630681106624942,0.008987399678940374,0.028978744275275168,-0.025771511550697603,0.05674486343158467,0.005265608314568203
MSTN,0.07022863345427705,-0.03839028711388283,0.06734125744218963,-0.030462595252840823,,-0.008423980289955398,0.0297878120154179,-0.00879925398460248,0.04561242224787434,-0.0033292672528983415,,,0.07242514347267352,-0.06625517218768216,0.05114582444639165,-0.013130359351224405,0.012079990355617333,-0.012993826711972347,0.053606545219288114,-0.03675649227472983
WNT4,,-0.02950060681741049,-0.018714874757145148,-0.014917756077875063,-0.03087352103329846,,-0.004307221690949562,0.03319817392406631,-0.02528637418333629,0.008105275290196924,-0.0334273863273877,,-0.009539095602909999,,0.059539980555430264,0.11155283232388005,-0.024875526465566032,-0.03525540805419926,0.06799735935575393,0.026346283656995654
TNFSF4,0.15945091589570623,-0.014812828385242791,-0.009923784470037304,-0.018685372191216756,0.08548417951781194,0.06242592842459907,0.02811570212463132,0.0327608483392442,-0.020160496697951884,-0.0313142217190468,-0.0071135921944459855,-0.04713626148707323,0.15025854775149655,-0.014511280017834935,0.04453324871281316,0.07531409188664717,-0.03832435865704155,0.00456987277846084,0.04468451399279636,0.0851998467070302
NTN1,0.006853830448908319,-0.024303060954061706,-0.029023412378662315,0.002438573037892617,0.021013266575001074,0.010488934290210928,0.012818976258013606,0.10824751961729771,0.15423745875138364,0.02615093750139434,-0.00834542197065883,0.0473862389963688,0.03189409688560517,-0.00021558071591419443,0.08133161647644847,0.0730885976098038,0.038062214528461744,0.09315891386743318,0.10819984578669634,0.08601630880082516
CXCL12,0.024017207393270963,-0.03794377784109841,-0.006687912149545331,0.023346113168369497,0.08388942294408436,-0.0013772138090301484,-0.0361558198521665,0.051301762691407106,-0.040013090944123766,-0.010122645302967638,-0.07468163103685568,0.03867867142751008,-0.019545288829966628,0.0064504042355181075,-0.0004906883294233176,0.06446033035610339,0.041935309715918315,-0.04573485804008987,0.03247959173339091,0.03324674895213742
GNRH1,-0.03098548736697648,0.001299490291132681,-0.02653024993615821,-0.020586300919355597,-0.000769345053310194,-0.009064927756214394,0.019928724767123228,0.01658560713546351,0.10336030963225111,0.006853158764477446,-0.024759530781215306,0.044812712788025504,0.013288771279687169,-0.01175136574403885,0.029016161607514693,-0.06070861936877474,-0.005728139033858798,-0.034588344756387064,-0.017433201642581678,0.0162057923562047
FGF8,,,,,,,,-0.017660957932217645,,,,,,,-0.04012754107352788,-0.005209494325035137,,-0.01881924956720759,,
RIMS1,0.012336241227215102,-0.00437797351051502,0.04812566825408934,0.0016365505287618827,0.0006441787360052572,0.06650948701201807,-0.007101980549863802,-0.02386183827858007,-0.08276238623054831,-0.03645118962120868,-0.001201254871082888,,-0.04872861568688461,-0.06953209310464689,0.023282846126910266,0.030709466111674695,-0.0598024048721869,-0.047391453909034056,-0.03086866448715193,-0.06934201051360889
FGF14,0.032657186079637864,0.016965607331445785,0.0008448701993267024,-0.02010546633169456,0.056361382852931345,-0.026361842603270968,0.007366206133614084,0.05035573717666125,0.10136263013186589,0.044985335497574074,-0.041168567713905334,,-0.010304323019641879,-0.07307533865100542,0.04804508233183824,0.0651212051328944,-0.07924899596462892,-0.010777487044133775,0.02308378602976286,-0.04786307514539602
IGF1,-0.01785663606531679,-0.04952132190691971,-0.05826353191199493,0.0387413594548031,0.030595476119145017,-0.030404176048418736,-0.010366269193701164,-0.0339893466105611,0.02317524190519134,-0.004968784119004875,-0.03944545202288966,-0.008629002852857654,-0.0028910160320960074,0.01604582861813165,-0.04262989617726289,0.03034431646594094,0.03263061182460155,-0.037563412906605115,0.07564468892937436,-0.05436944280461584
TNFSF10,-0.03507102231327983,-0.013597616539229244,0.0017401160379526797,0.02315266358299667,0.031451981616162694,0.01728587276770515,-0.01938573288633461,-0.02469714287684302,0.14099211126672917,0.025869735039403832,0.009411754467840726,-0.024617274789461244,0.005979655497679623,-0.060214752396058564,-0.02872058966528054,0.07585421656856657,0.0335472955075714,-0.0390151244499086,0.11446282022438059,0.06144232344122383
GDF5,-0.020161092480825173,-0.03285443766940274,-0.02869053927083015,,,,0.08070121109698053,-0.01461887629092576,-0.039305823591995095,,-0.014855264490626647,-0.031245336407664435,-0.023248022976650184,,0.06690050659082114,-0.011051101963566833,-0.019471476869828863,0.007819286297867479,-0.030974333294051696,-0.0020809747265427793
CHAD,,,,,0.12116349254218221,,-0.01236318530014725,0.03433785817432407,,,,,,,0.05798277057694184,0.12545750303475164,-0.02802646471513599,-0.025077030583865286,,
RGMA,0.003462596421516274,-0.08011940936412568,0.013532731133910706,0.003114533923195235,0.021002380875515078,0.003378487120080096,0.03242477960209223,0.037798442282214274,0.16706783394474203,-0.029907590089325056,0.04624029988924627,-0.01460658371394693,0.029558659351051817,-0.06426464796295382,0.03370883987979465,0.13010510340869735,0.03182287972282548,-0.07221765754225097,0.04074286968726732,0.016432552435643854
WNT16,0.12284114114764501,-0.042349519426842674,-0.035451051444457,-0.011583490543492114,0.04350379127975275,0.01688311482017007,-0.016222525896124787,-0.017028726216589823,0.10226191311875267,-0.008126433043950537,-9.42841975550303e-05,0.017110246675677905,,,,,-0.0008000104353614976,0.0015233575758040795,-0.008106023566623875,0.018822716823806773
CX3CL1,0.03960452480427934,-0.009543363783097726,0.00022462418401800806,0.02120452263164322,0.030633431095757252,0.011912970879197588,0.053739730897888006,-0.020000907416503844,0.019422820954456993,0.0180176801866298,-0.02414580546603559,-0.011517084873339637,0.004928635968213985,-0.074365381853896,0.048530000005164595,0.022112558401473817,0.024647750076686497,-0.032014824955849404,0.03565306794730525,0.028717499697572625
FGF1,-0.0883654594738766,-0.06423302169179197,-0.014638084233140355,-0.006145956905825615,0.05440349587065166,0.018765750995837924,-0.008505235974828862,-0.04365267857543586,-0.020109972468411286,-0.01475711600625865,0.05745401866807835,0.007816958373789665,-0.0213056211294437,0.0008968223108594695,-0.01809752812969667,0.06387205439270328,-0.06498131756563016,0.009654402703578506,0.039796592887130514,0.008666082024664746
ALOX5AP,-0.07679742888653925,0.07753326189111542,-0.06525901058595775,0.03195081199556808,-0.017979335046480836,0.07067450308867317,-0.006782281407048447,-0.024081348866913106,0.12300983494278847,-0.01562466547385086,-0.026688124517758222,-0.008206205260162502,0.06592403284824881,-0.05851999702895266,0.005938188968947955,-0.06410539903277021,-0.004367669707767005,-0.06219867118509997,-0.01967098654275328,0.01149635523867541
IL1RN,-0.017942095655182896,-0.0029057208904645416,-0.010080130269962,-0.024955027170249642,-0.07904467864094994,0.022864493258581402,-0.013474793543941843,0.15223844419010904,-0.006012971124916108,0.08712200455103408,-0.018968348916488867,0.0049983498688638715,0.10026016066655274,-0.06953201308362529,0.06452701333323589,-0.06954976961301329,,-0.03801336000464841,-0.018673328174102596,0.03895880087123983
PCSK9,,,,,,,,,,,,-0.02155193489732227,,,0.007715504482449979,0.017856907756312688,,-0.026717754158276395,,
NPW,,-0.007239474729247259,,,-0.06400492606524238,-0.004835997243017487,-0.016618615751735757,-0.017969396684581654,,-0.02308862899597453,,0.04195764717507827,0.020588618287267213,0.042707399815381346,-0.002779696956098127,-0.03336261680810649,-0.02585783804193811,-0.0034584987630089017,0.0007591966869332454,0.047671541088507546
CXCL9,-0.01650699125692194,-0.022246367070262795,0.0014571592347993262,-0.018351649098810232,,0.02507625717402901,-0.025871153774582885,,-0.012782094216321692,0.031738918046394074,-0.02229153805031734,0.019284733234579896,,0.01683117378834761,,,-0.03033169687576477,,0.0873618595012226,0.0062288118861732735
ANGPTL4,-0.05287245393088068,0.18081341976626686,0.07095594601392087,-0.010152800445118133,-0.08558702464667599,0.031341185097164805,0.04646791295524711,0.0464977190904886,-0.010822172462941185,0.05149817964243459,5.1180249910345166e-05,-0.040831152683095416,0.085735859045403,0.08070714050846232,-0.03430193533001442,-0.13890629990484596,-0.03009434505607748,-0.00555314575322742,-0.013468678430474994,-0.0026645488589149293
CCL11,,,,,,,,,,,,0.01681431200960615,,,,,,,,
UCN2,,,,,-0.012780899437500222,-0.013827933312364067,,,0.17114672215554877,-0.026077753380671254,,0.01802057133319754,,,-0.048781288326974724,-0.05982521130068067,,0.04290232060641772,,
OBP2A,,,,,,,,,,,,0.14334255623865189,,,,,,,-0.000847376845865772,
COL4A3,,0.03426479124056601,-0.037604969562912156,0.02068158471014138,-0.014651662689672901,-0.005356826377593874,0.05634426200207191,,,-0.01763594718151709,,,-0.01002218444934553,,,0.024358917943309622,0.04992278940009233,-0.04222543912745369,0.04490398395400511,-0.01626619837170148
NRG3,0.1126173911122299,-0.041495638031481666,-0.015663313859389075,-0.010617567173695042,-0.025059062572793105,-0.030926598289987426,-0.02436924551976778,-0.034219201874676426,-0.06341622465922557,-0.03267146270652842,-0.016220825393737835,,-0.025923422985844866,-0.02868966332064843,0.040981351345774714,0.10647855038504073,0.025397634086287736,-0.060825481713246796,0.010862884472876037,0.04080115343403921
IL23A,,-0.022911628411300473,-0.030658434826505734,0.00610482127718305,0.046379213171361254,-0.008113404977914237,-0.027544174041055847,,-0.02936412994963379,,,,0.04560829797682682,-0.04745487816124213,-0.03268946119892303,0.08652994283479477,,,-0.020367257015680748,-0.03649136922224088
COLQ,-0.032736544657221756,-0.01935311544508205,-0.024625730310513107,0.043043634991609556,0.04729737244721393,0.012880151431438249,0.0014609642635551442,0.1125620583040638,0.045943966194855135,0.007410801874475445,-0.04874731456973374,0.04209087382474605,-0.009179230164368557,0.03774891885137685,0.046664235243598064,0.1366598911302337,-0.004437656641377601,-0.018242962767339395,0.020188242563884507,0.013637253958640542
SCGB1A1,,,,-0.01175445944434708,,,,,,,,,,,,0.031001120480388826,,-0.030912607254523453,,
TNFSF12,0.010109102009212488,0.012530639812344865,-0.037086392754577445,-0.052987192551567024,0.008776620092433312,-0.01596762806452871,-0.009324473169697998,0.024425165310711785,0.11616362572637784,-0.010019654823558835,-0.007492778971567428,-0.01734619096233706,-0.023342837686636232,-0.018395954408445752,0.0241849902578235,0.009215743062331553,0.004915238348113345,0.008864280137003227,0.023229286868742247,-0.01472099008761684
DKK2,,-0.041063529851465025,-0.03211324335404566,-0.013793698156175932,,-0.014031793482747464,0.10660412300833459,-0.024784284993155235,-0.04274828497703652,-0.016254481449845266,0.06121412935872953,0.019188671491964893,,,0.01900433859216685,,,-0.03558176941924517,0.025592886828791322,0.047003523070926985
FYN,-0.023450456860371133,-0.030520847566573073,-0.013021523258205827,-0.04385283699528476,0.11031233590584193,0.018326941745799546,0.049047179426382224,0.08918384323061092,0.13695711043477493,-0.02788732083593803,-0.009989315864850376,-0.0077891546194190815,0.00603248236983316,0.018546013970813395,0.02914778703710822,0.18528687111871275,0.007114455044566585,0.01906014250290027,0.031148618088950277,-0.020185291497002204
ACE,0.08524991436199979,-0.034385634629195014,0.0231184359121942,-0.027597439033658265,0.04875585074291205,0.0031899477311330125,0.02656171844926818,0.02501778421692327,0.10085696543458517,0.05853982125696837,-0.060893079445571846,0.006663703724551806,-0.03530595280637218,-0.007913350293591671,0.05666838760636632,0.08545853953809565,0.02702960278768229,-0.033439875144454394,0.04608143895969917,0.03820599391040618
IL18,-0.061259927618798865,-0.02568262667985882,-0.046809594694036,0.030623834509417306,0.03360200509074721,-0.009391131348856736,-0.06555717623666432,0.00023575819417528165,0.09746678465243368,-0.0030228026353087815,0.034803631316803196,-0.008780725211163036,0.01525402096286157,-0.03508193074750126,-0.011363816353166606,0.09453048094091211,-0.030272651625464643,-0.03116040638946498,0.033184321431665685,0.05657725220439152
PPBP,,,,,,,-0.016975013348825146,,,,,-0.023614743004015146,,,-0.028241118455736774,-0.04894203710834908,-0.029770448245208588,,,-0.03046550862494563
CCL27,0.07105849771631909,0.017815750401205272,-0.003274302012862309,,0.022006941799234993,0.033703862852853074,-0.03420461332537647,,0.04217891733540733,0.054167890080185264,-0.02729144033253044,,0.07765598906565764,0.19980265215496387,0.08330900632671817,0.11571060522542596,-0.015472875917521502,0.01461527778416165,0.07943402685225258,0.008422815992662631
SERPING1,0.05497868060836667,0.026547107741426212,0.027923942532771612,-0.006273000859439734,0.01938562896854836,0.00481984412585061,0.03671372413093592,-0.061358105438513985,0.12545413114760093,0.01042996610963557,-0.03296872850228544,0.016418077746632363,-0.022923904828861003,-0.10879514080136239,0.00019603151458227335,-0.030119849493575223,-0.0031021741565871955,-0.02505895078368223,0.0060997719911348725,-0.06036858388366486
AZGP1,-0.0006289224933728338,0.021704343934183863,-0.011329142616597112,-0.020947310979947276,0.05851172126360037,0.00953501361684506,0.04112887455142752,0.06804744448034693,0.04215968133774454,0.038666188142523227,0.020406997432696757,,0.05298362720425659,,0.03751405941953441,-0.03867025625781678,-0.010060525323255546,-0.11673581623192116,0.05126929705187513,0.0274037605306073
INHA,-0.027993855694519485,-0.01515548655412197,0.042772412222292694,-0.018012389988190672,0.027934168296755896,0.03930079143376993,0.028959968880109745,0.0737803980098443,0.06273152386973907,-0.047481075541778696,-0.037715286413269676,0.06045584726235959,0.04292465199207338,0.018225608278883657,0.04737726955725756,0.1640025613686082,0.012137415294361627,0.0003402620537201748,0.06826631132028874,0.12402471128381912
SEMA3G,0.03256690389855665,-0.03746522991531036,0.006787620039783974,0.0038883937556346867,,-0.002997993650190103,0.0991541082525782,0.006171104931928297,-0.011398321606748653,-0.041355074973220614,-0.013561479808417801,-0.023218537335545703,0.0419366902241927,-0.03487365916795377,,,0.06449550989473911,-0.007853372133435439,0.07931320411581273,0.04497069650959484
OXT,,,,,,,,,,,,,,,,,,-0.025886088972083426,,
COL6A1,-0.025723295027180706,0.07339412961919055,0.03378568397767956,-0.01608013545872019,0.0025419058729948987,-0.005706047405338394,0.025911908557868544,0.05939941619391551,0.15634018231411842,0.04566962627651137,0.010733106577901117,0.020161388007697914,0.1116312573736863,0.05241851086940824,0.017113696209419136,-0.08454330581888875,0.008300765618169224,-0.027483389107667535,-0.019058751088305324,-0.026311447410022795
FGF17,,-0.027122096492638883,0.05552900038196644,-0.012890603645807143,0.07446622012193088,0.019135751903473622,0.04593453186611933,-0.02420265173119079,-0.024285822781522495,0.0008940857599432082,-0.039322216140089974,-0.026826726230081373,0.08869950737052146,,0.010399040475956772,0.17855295278031919,,-0.01606175628820664,0.048441427988447645,-0.04629776720486485
TNFSF8,-0.022172839588289046,0.09200606061510565,,0.017102538045302294,,0.047437079692882675,0.132359221148078,,-0.02265168384736168,0.043397128654017,,,,,0.039612774103700385,-0.025417921843315063,-0.023152853380444805,6.810638078888491e-05,0.06373256398491418,0.013292512957749605
FGF20,0.03317863088950682,,0.03204246055183083,-0.014804864709487886,,-0.02998943673813109,0.05478033489370598,-0.015165405822975236,0.0052390312572355695,-0.011672204163135823,0.030903647107457136,,-0.030399541398467206,-0.03473157921360407,0.00041677357142740626,0.10991673064545451,-0.061356787681722966,-0.018295552157625475,-0.009338356473440994,-0.02539593304932111
ICAM3,-0.005012384026256079,0.10255492743051689,-0.02134482571774956,-0.006219999241897086,0.005256008601511268,0.011942212394836345,-0.02501074737818223,0.13879993487629735,0.053480773421332214,-0.02245943554705332,-0.03750673547072426,-0.013389437316780866,-0.02896561283505788,0.03537486914691179,0.07619695870624664,0.1688651439273503,0.04670981449053882,-0.017904849166516884,0.051749232614067074,-0.058007810912229334
LAMA4,0.057906949674513014,-0.025408812168766937,0.037326536763264556,0.025780476865322994,0.10311146671954312,-0.018211092165767554,0.018570346102140325,0.03837941562693501,0.1389300785533758,0.047471399957004994,0.023500327684728366,0.013823016527564718,0.08040941495557355,-0.015334197681784073,-0.007982862444071625,0.013942641194602047,0.004768306586212658,-0.04399079919733392,0.0061777736989235554,0.07430438099285366
INHBE,,-0.013596955363871935,,,,,,,,,,0.008066440817710274,,,,,,,,
DLL4,0.004797832383044992,-0.04503744230070792,0.04298320139557832,-0.016037383858388356,-0.010794295846915873,0.054010841465126025,-0.02843285176050905,0.010197437978040872,0.1551087497061249,-0.012779180398669716,-0.031099983489140726,0.02915579342359435,-0.02511916114953743,-0.02981578961919842,0.061119405014574274,0.08831648837408108,0.04156524039969483,0.014475406823671941,0.035143882491390145,0.0737962124695693
SEMA3A,-0.03686878310616909,-0.016920535092762343,0.038740358148413694,-0.006203611625518643,0.044544230934640106,0.030700585261798526,0.006228677858415701,-0.0193160222544556,-0.02169924965228678,0.0036346252552211565,-0.024522002666605782,0.05393447687997203,0.0005973389227771138,,-0.0033760817791986535,0.04755854372884857,0.014966117426125324,0.005088429363179973,-0.014019672457158863,0.05148837686427705
RLN2,,,,0.014105768698924777,0.054433328612567604,-0.01780170965804609,0.0029950480988649997,0.06346100367059687,-0.001104325316762189,0.004656278146184923,0.008857289822132073,,-0.02395002524160911,,-0.01491486447206773,,-0.01307708759339325,0.008532499772657026,0.007865754407904492,-0.012486733995743318
C5,0.07881573953244436,-0.035191798059473006,-0.024878105114858683,-0.0231299071517545,0.07110245882197316,-0.010196592130339127,0.08415571237325298,0.03756537528039176,0.15847805987806649,0.01697541583781343,0.12753403373351282,0.055485864642311186,0.026447464742605467,0.11788048674899448,0.09227450201111774,0.09344957980603893,-0.03765508888281409,-0.05023505312667027,0.09767581150790224,-0.000909393189990695
COMP,,,,,,,,,,,,0.027898167610831717,,,,,0.026763783277380188,,0.04713845204939059,
EDN2,,0.16188484708910794,0.02234738959364119,,,,-0.022324974587900746,,0.020990770955294766,-0.015848520400624726,,-0.024619799310940025,0.05534368034306072,,,,,,,
C1QA,-0.1246712889520796,-0.028925894296489535,-0.0472599440988638,0.03024890712995505,0.055981734598617564,-0.02779293704732709,0.002682293930630754,-0.02146250815171733,0.1017629152075515,-0.01825467342676962,0.030797077453089412,0.009540109225069064,0.03483211367503346,-0.017107523316186726,-0.04524494072990159,-0.01787737961845012,0.05394424113794377,-0.03540838431308107,-0.02085943765320506,-0.013661179590472671
UTS2B,0.1319063007981435,0.0034330988646567653,-0.024585141122881366,-0.01393884884963872,,-0.017801709555773215,0.2178903052459969,0.09593688518892539,,-0.01879847206196453,,,,-0.03297602559163594,,,,,-0.034230894173534566,
COL9A3,-0.03582051949918435,-0.04016621396454949,0.01926832855646232,-0.02418564594620414,0.07806083255746632,0.03293047440786296,-0.04051735447958422,0.0675089459321721,0.1519919582926731,-0.0033853816014724463,0.07042287181394619,-0.03092284024780599,0.04453276336832185,0.061635809060733564,0.0746427121267376,0.15220751590017614,0.08335428769837426,0.0031359644620483802,0.028863064391660625,0.10770083617788238
DLK1,,,,,,-0.01008795921316093,-0.015163969769806112,0.019545687451104483,,-0.020847742993861492,,-0.018439257845160335,,,,,,,,0.06527013801668592
HGF,-0.04815171270408572,-0.05671066881448284,0.052827444665179406,-0.012261724584988618,0.099349586456286,0.006293912158436488,0.0864361292737354,-0.023056146243551186,-0.04998170170956841,0.04856641841476909,-0.011028381909834855,0.0397844682123002,-0.027168982433752757,-0.045071146150589235,0.036091353167045016,-0.0008973240106211183,0.019311613344250706,0.05921534493939457,0.025644425555592616,0.024989285248240588
GIP,,,,,,,,,,,,-0.020736378959607407,,,,,,,,
P4HB,-0.014971562880518638,0.04471976203187421,0.021700339418494145,0.024801299094252122,-0.12168550854617477,0.034223167763887945,0.037819228265480134,0.06211370507720269,0.12783979969344678,0.07833027253664472,0.02060906916513082,0.04922949648688717,0.05717156726232555,0.09674370620833096,-0.021565749015670904,-0.18690194467413426,0.03380804643337058,-0.043615666418932574,0.016563615092081103,0.00890838688057547
ADCYAP1,-0.02068098585597885,,0.07236059808823704,-0.017315953100433146,-0.03579019026571506,-0.019961016095727528,0.044058974285645466,-0.010090677289562087,-0.059068780861415766,-0.036049013899852114,-0.03430818389871447,,-0.03529104079546943,-0.03763460050470347,0.04648678849490211,0.014490489595348661,0.031220965481017143,0.009187836578230824,0.01839729210095379,-0.052902872301167816
GREM1,-0.03720374964542504,-0.02205215641034108,0.06956793496796386,-0.014424451513023446,,-0.015386258003003734,0.04575681874461422,-0.0008971178961345713,-0.03361577536971046,0.0425014873599223,0.10432752932540577,0.010054978732348074,0.06345392388228448,-0.002541515673721812,0.01312898232565804,0.02076068974844877,-0.002368086572100448,-0.022996061751912666,0.01366264174298119,0.059033314010548454
EGF,-0.02284900531090593,-0.032335698021982655,-0.0026539694665371288,0.0025936886519333977,,-0.025791077077447485,-0.03459581354352606,0.08334433999328962,0.07504051121671938,-0.026077900569558866,0.0017805951951712917,0.063479788737539,0.0451605808667607,-0.005443846203455181,0.013777457911164238,0.013890624235671474,-0.005250278052256642,0.040331983181098686,0.049683883358438305,0.04888356069152621
VEGFB,0.034321075937797686,0.02439473965161482,0.03153259374242802,-0.00788964316280377,0.022984235305158966,0.03177595596030129,0.04330733997701583,0.05050129311319399,0.07997956460815903,0.010846317926982253,-0.006785545909813731,-0.021096400869133492,0.07948049819379437,0.049929114462134605,0.015707577743427525,-0.026340205289036744,-0.021828962177000234,-0.0008852715917396489,0.01161640438739926,-0.061029577735098
FARP2,0.10309343435374677,-0.001515478665798442,-0.0034433136105249625,0.04093247996287411,0.06064153946757669,0.009471895120069157,0.025217663931028075,0.0334701441959604,0.14724536415489656,0.04613145108143372,0.022082556608368966,-0.025452338906180427,0.040538669311645396,-0.09455147860948461,0.04328919635916657,0.08410665397459204,0.05729088330794012,0.011971671115240485,0.019555279819088882,-0.04956599937164901
BMP3,,,,,,,,0.16082540479387192,,,-0.024463584125798965,,,,,,,,,
IHH,,,,,,,,,,,,,,,-0.01742787368799246,0.005660104627183837,,0.04865190813673251,,
LAMA2,0.09520485877572435,0.009676601861884616,-0.0004816540387323493,0.004649188456974007,0.037177471225831524,0.023390491460834065,-0.02805238312036753,0.08562480767145407,0.0742359507938669,0.03614623327134347,0.02131449966236211,-0.012708842133359868,0.06236746319035361,0.03146443015195319,0.06482117939610112,0.1471719481857962,0.003526237208098067,-0.022643842993122002,0.04394645239424359,0.0012788388290422472
SERPINC1,,,,,,,,,,-0.02011266691230763,,,,,,0.05596011288688628,,-0.029452632260347028,,
NRG1,,0.07095153836307866,-0.0346197396288839,-0.0025525533369713813,-0.023016152471378247,-0.01174185656403993,-0.013448805646465787,0.06636768677662985,0.02405896167160864,-0.008171154499279616,-0.05672348850861706,0.06999759295492512,-0.03417780115630733,0.10355234398331686,0.03434324743648549,0.05770654222986421,,-0.055792816237701666,0.09906499409352251,-0.026329208064853338
SPINK1,,0.08603504369168154,-0.014882290021984969,,-0.07143742796560568,-0.0352373949238646,-0.005278175018276019,,,,,-0.003328158127878744,0.046548911949086634,,-0.009206756890354002,-0.08550508213204913,,0.017302035097383123,-0.026364854218420514,-0.018755914752207798
EFEMP2,0.04957223666316436,-0.005772408938461227,0.033572471126755425,-0.05759219899615735,0.02257454602514678,0.016244337038131825,0.0752278820307571,0.07512128237372162,0.0921672305897458,0.007525389618563488,-0.0003391748338105915,0.00849910272832871,0.06588966778978723,0.07238771778131405,0.04145122483532311,-0.03125139798144983,-0.021330224323376525,-0.0005796414792043875,0.03963467840020842,0.00623280690776263
SELPLG,-0.020475836817754656,0.024039595482214283,-0.041776851452775855,0.02144409704247375,0.004443270235155015,-0.01735056989853383,-0.00562994502925298,-0.024848765321706056,0.05402352813650936,0.005255935780731237,0.06024007735620384,0.005564054419180341,0.009904340202252017,-0.027522627571881078,0.07869533861037348,0.04703053146208346,0.025020504517773216,-0.015038980818793719,0.06921670983678561,0.009761956985244825
GDF6,,-0.025859573089616245,-0.011172235930410019,,0.004672208008307324,0.03778133773954103,,0.05661720983218324,0.010323514719536506,,,,,,0.038709804081489246,0.037153432246641166,,0.05674607681633563,,
