,UKF243,UKF255,UKF259,UKF260,UKF296,UKF313,ZH1019inf,ZH916T1
APP,0.02379003774085953,0.0016819531865750362,0.045000703313357863,-0.019223406061987587,0.036445391766704686,-0.03422804601523448,0.07801394207443006,-0.04337656513228515
RIMS2,-0.010768775838567739,0.021958227591331064,0.057875347379294784,-0.021687084978194694,-0.03367361584605041,0.03976461167905363,-0.025070422900485678,-0.018231148993638795
WNT7A,-0.002909665182050583,0.06789084246392471,-0.002110460528489159,-0.04254011387080478,0.024693489255573537,,-0.014591203417969292,0.034332460744590995
GAST,,,,,,,,-0.020312021900602297
GPI,0.00016636900041790495,0.08185860673974085,0.009380799718552045,0.03724285653129378,-0.05334976489294742,0.04810277489009069,0.19181087307646835,0.06942106436590158
IL1B,-0.0005689336922853581,0.0015300823138677505,0.014767972262754012,0.0009185206237946518,-0.029703107516081895,-0.0710624258597387,-0.008306575201390358,-0.00944555345979111
HAS2,-0.009811880637893887,-0.013069154408569183,0.025302184220236515,0.006053411021929965,-0.0089251419821751,0.03386514024667171,-0.01878388297106381,0.07491306183550378
IL11,,3.7516692949017824e-06,-0.020438203858995398,-0.012225235793107598,,-0.027703274936189706,,-0.017397049128392805
SEMA4B,0.10584675882065862,0.06255579361242333,-0.017172318482966648,-0.056882473453908594,-0.010249332912964093,0.0006464384975728841,0.050978044236244864,0.023310531923175004
FGF12,-0.05713031453935281,-0.02096878119877733,0.04327884203259288,0.062313170415132305,-0.006600298400846394,-0.0349505932089806,-0.10823082629503991,-0.02376138964035384
CP,-0.05411626423593326,-0.07114511267916863,0.00555077727516837,-0.007297686615891571,-0.036222545219805176,-0.04630478116325801,0.048066448187327325,0.07431161607492842
NLGN3,-0.022691361092263013,-0.040874668472143987,-0.01982360595768184,0.01745216941643464,0.0002351683655623975,-0.01911760157692953,-0.046627284994572506,0.037291758626777194
GZMB,,-0.017605222600047887,0.030126377936383633,-0.023355850533141494,0.0015627759741899722,-0.04162602041957994,,0.0032396861737396866
PROC,-0.031790193306993134,,-0.025320427872176796,-0.013274327953791147,0.07592441530882273,,-0.06813627851708409,0.00014747095339180116
TNFSF11,,,,,,0.003828130448517371,,-0.04477250490600206
AGT,0.03337007613650663,0.054353300967241926,-0.044088690950612706,0.05591015417819598,0.001005872540470603,-0.06892827793130321,-0.13549798895300083,0.06625059941969302
PTHLH,-0.039786431994462586,0.036877161453508785,-0.015534998052749433,-0.03817727016095758,0.015386784093476196,-0.017893945496758525,0.1250736649538686,0.025448665002007997
COL1A1,0.07918277157960027,0.006263171200877807,-0.01696256190995843,-0.04361909727827869,0.027576192127338507,0.10343715612186584,0.01276681319154553,-0.08606814879984932
LAMB2,0.09852767722342039,0.059762644453115785,0.017315628163960352,0.05021703866684702,-0.025434951077377303,0.06770133494872939,0.11320724557127758,0.009346934685338034
DSC2,-0.002929834754493203,0.03664853321593478,-0.03479227522469335,0.027809458887857203,-0.029049832166336123,0.02609314854669499,0.11531620378956085,-0.043327237333102835
WNT5B,-0.04780122308086597,0.03432435081839563,0.003992089121825947,-0.02537854426597007,-0.008240418519926957,0.05315664209327733,0.07603078365795822,-9.978489593769871e-05
LEFTY1,,-0.03231298722711002,0.014874718209267014,0.0008590640669097882,0.1314957047622983,,-0.0013164944563496465,0.03883179731909528
FGL1,,,-0.01151856486641922,-0.0134416321925756,,,,
CXCL5,-0.025694175822913997,,-0.010586568561414334,-0.02896281147463708,-0.034334168883611745,-0.03627182308287167,,0.05268452500654678
S100A1,0.005548006299390016,0.026050044882790765,0.025856924265048646,0.018255494090463578,-0.02242410081939663,-0.0075901316768955335,-0.052418178292634635,0.04974433688622469
C4BPA,,,-0.02946990061168291,,,,,0.042286235767128214
NPTX1,-0.0640256834379532,-0.009412591470754426,-0.009431799596077857,-0.03144201606876808,0.0021044721699088314,-0.027247691779768827,0.18732436429856753,
TGS1,0.03403247821335199,-0.005851096570055533,0.029466189930675624,0.0037957433617328376,0.02366939243508543,-0.07733869355168746,0.01530105553919446,-0.015215740682651517
SST,-0.05224439861932794,-0.03386811368884204,-0.00677725896621572,-0.033095998124491634,-0.050672271511796096,,,
IL34,-0.047467397063733784,-0.03335675614394986,0.008202455586940332,0.03510398594955991,0.014846656028301783,-0.047342900053836325,-0.051137797966625355,-0.009069662920792169
DHH,,-0.02527002368988832,,,,,,0.017312242590851717
XCL2,,,,-0.018290749780147348,,-0.013160377702117898,,0.03788305183981115
TF,-0.014016697348625307,0.051276603769638995,-0.014352737411154563,-0.052405083183967395,-0.11584728498768261,0.05244295481791056,-0.03492317105783481,0.14706744807747812
IL33,-0.0006429817543703034,0.029316424387490308,0.022804194696333328,-0.04433014748625318,-0.01870828132003981,-0.049790080205127665,0.020449337236528805,-0.023162810916052785
RBP4,-0.014603029617488071,-0.02809831146490605,0.044719844773467875,-0.027925432404973832,0.009633022420421477,-0.04224083647240335,-0.04680137014504628,0.04913364910400473
CCL19,,,,,-0.027582113425678963,-0.042545239081236634,-0.02210666100565787,-0.01264714145960022
CCL20,-0.022703673693622174,-0.003940108547450886,0.006813914906277124,-0.050756151381525755,,-0.003908979021389168,,-0.05254806526971333
NAMPT,0.0758375680741256,0.006002169153775659,-0.002977289835447873,-0.004281263955763901,0.030301877543371828,-0.011015224688876637,0.15245842860988473,-0.027396353570651275
